,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
21,75,0,1,4,9,2,8,388,25-00503,9,2,20,1,3,2,178,0.0
22,34,1,6,1,2,0,3,363,25-00703,1,2,19,N,N,1,N,0.0
23,20,4,4,N,9,2,7,368,25-01000,8,2,73,0,N,1,28,0.0
24,8,2,4,2,N,2,7,98,25-00703,1,2,63,0,N,4,227,20.0
25,89,4,1,4,3,1,0,145,25-00503,8,1,27,0,2,3,501,0.0
26,66,0,4,0,N,1,1,391,25-02800,2,1,79,0,N,2,88,40.0
27,54,2,1,4,5,2,6,140,25-01000,1,1,58,0,2,0,62,0.0
28,81,4,6,0,4,2,9,438,25-00703,1,1,27,0,N,7,501,20.0
29,33,1,1,2,2,1,1,10,25-02800,1,1,69,0,2,9,501,20.0
30,69,2,6,1,2,0,0,147,25-01300,8,2,41,N,N,2,91,0.0
31,32,0,1,N,4,2,6,217,25-01300,2,1,32,1,4,7,501,40.0
32,28,1,N,4,5,1,8,499,25-00503,1,1,3,0,4,N,501,0.0
33,14,4,N,2,5,1,3,500,25-00503,1,1,14,2,4,N,501,40.0
34,6,4,N,1,4,1,7,223,25-02800,1,2,2,1,3,N,501,20.0
35,66,1,N,5,3,1,0,102,25-00703,9,2,2,1,3,N,501,20.0
36,23,0,N,5,3,2,5,493,25-01300,2,2,1,1,4,N,501,0.0
37,94,0,6,1,2,1,5,352,25-01000,2,1,18,2,5,0,501,0.0
38,14,4,2,2,3,1,3,0,25-02800,1,2,24,0,4,2,501,0.0
39,94,4,6,3,2,0,4,235,25-00703,1,1,21,N,N,2,N,0.0
40,4,0,5,N,7,2,4,313,25-01300,9,1,50,1,2,9,501,0.0
41,2,2,N,0,N,1,7,449,25-02800,2,2,12,1,3,N,501,0.0
42,9,0,3,2,2,0,8,460,25-02800,2,2,84,N,N,0,N,0.0
43,68,0,6,4,4,2,N,120,25-01300,2,1,29,1,4,6,501,20.0
44,14,2,4,0,N,2,7,130,25-02800,1,1,69,0,N,4,256,40.0
45,76,0,N,3,5,2,8,210,25-02800,9,1,6,3,5,N,164,40.0
46,9,4,6,2,4,1,8,173,25-01000,1,2,26,1,6,7,501,0.0
47,7,0,1,0,5,1,2,21,25-00703,2,1,50,0,4,4,501,20.0
48,20,0,2,0,2,0,8,163,25-01000,1,1,52,N,N,2,N,0.0
49,87,4,6,4,7,1,7,204,25-00703,8,2,21,0,3,1,366,0.0
50,4,4,1,1,3,2,0,245,25-00503,8,2,53,0,3,3,361,20.0
51,83,0,1,0,6,1,0,433,25-01000,2,2,34,2,4,7,470,0.0
52,63,0,4,3,5,0,7,90,25-02800,2,1,60,N,N,2,83,0.0
53,60,0,6,1,6,1,7,199,25-02800,6,1,25,2,7,8,501,0.0
54,71,1,6,2,3,1,3,375,25-01000,1,2,31,0,N,7,501,0.0
55,34,3,6,N,5,2,5,335,25-00503,1,1,16,2,4,1,501,0.0
56,25,0,1,3,4,2,6,198,25-00703,2,2,68,0,2,7,501,0.0
57,6,0,6,4,9,2,3,351,25-02800,6,1,25,0,4,4,212,0.0
58,77,0,2,4,9,0,7,104,25-01000,2,1,69,N,N,0,N,0.0
59,36,0,6,N,5,2,2,313,25-01000,9,2,41,1,2,6,344,0.0
60,22,4,6,5,7,1,9,375,25-02800,1,1,29,0,3,7,501,0.0
61,6,0,3,2,5,1,4,18,25-01300,6,2,81,0,3,2,501,0.0
62,37,1,1,N,5,1,1,419,25-02800,8,1,66,0,4,7,361,0.0
63,10,4,6,4,4,1,9,56,25-01000,2,2,15,1,3,0,501,0.0
64,36,0,2,1,4,1,9,214,25-02800,6,2,37,0,2,0,0,0.0
65,13,2,6,5,2,1,4,302,25-01300,1,2,22,0,2,0,429,20.0
66,3,0,2,2,7,1,8,112,25-00503,6,1,48,0,N,8,501,20.0
67,50,2,6,0,9,0,4,298,25-00503,1,2,20,N,N,0,N,0.0
68,58,0,1,3,4,1,9,304,25-02800,9,1,72,0,2,2,501,0.0
69,26,1,1,1,4,1,N,23,25-02800,8,2,63,0,4,2,361,20.0
70,82,1,6,3,3,2,9,348,25-01000,1,1,19,0,2,4,212,0.0
71,15,4,1,4,4,2,7,225,25-01300,1,1,39,2,5,8,369,0.0
72,10,0,6,3,6,1,2,495,25-02800,9,1,15,2,6,1,327,20.0
73,77,4,3,3,3,1,3,226,25-01300,1,2,71,0,N,7,501,0.0
74,9,0,3,5,3,2,1,397,25-01000,3,1,47,0,2,1,101,20.0
75,32,3,1,5,7,2,6,335,25-00503,1,1,44,2,4,9,501,0.0
76,33,0,2,3,7,1,7,107,25-00703,6,1,49,0,N,0,0,0.0
77,73,1,2,3,2,2,N,492,25-00703,1,1,39,0,N,8,501,0.0
78,37,2,1,2,2,1,1,4,25-00503,1,1,35,0,2,8,501,20.0
79,1,1,N,2,3,1,1,448,25-01300,9,1,1,1,3,N,501,40.0
80,33,4,1,N,6,2,8,189,25-00503,9,2,45,2,4,2,93,0.0
81,37,4,1,5,N,2,5,68,25-00503,1,1,38,2,4,8,501,0.0
82,34,4,N,1,4,1,6,225,25-01300,1,2,12,0,2,N,222,0.0
83,34,0,2,4,6,2,5,161,25-00503,2,2,45,1,3,5,193,20.0
84,65,4,6,2,9,2,N,288,25-00703,1,2,27,0,2,4,323,0.0
85,90,0,6,2,3,0,5,169,25-02800,6,2,45,N,N,2,95,0.0
86,42,0,6,4,4,1,5,215,25-00503,8,1,49,0,N,6,369,0.0
87,31,4,6,5,9,0,N,33,25-00503,1,2,19,N,N,0,N,0.0
88,68,0,4,0,7,2,2,43,25-02800,2,2,65,0,N,2,65,40.0
89,70,1,N,0,5,2,9,252,25-00703,1,1,11,3,5,N,176,20.0
90,43,0,3,0,3,0,1,27,25-01000,1,1,82,N,N,3,N,0.0
91,3,0,4,0,4,1,7,118,25-01300,6,1,56,1,3,8,501,0.0
92,3,0,4,4,N,2,6,284,25-00503,6,2,59,0,2,6,501,20.0
93,44,4,1,3,2,2,9,258,25-02800,1,1,44,0,2,8,501,40.0
94,52,0,5,1,4,1,N,125,25-02800,6,2,53,2,7,5,501,0.0
95,54,4,N,0,3,1,4,63,25-00703,8,1,12,2,7,N,366,0.0
96,14,0,4,N,3,0,7,415,25-00703,1,1,45,N,N,1,20,20.0
97,58,2,N,4,6,2,4,275,25-00503,1,1,5,2,3,N,28,0.0
98,48,0,1,4,7,2,9,425,25-01300,2,2,30,1,4,3,501,0.0
99,38,2,4,1,6,2,5,64,25-00503,1,1,55,0,N,5,305,20.0
100,60,0,6,0,2,0,4,321,25-01300,6,2,27,N,N,2,69,0.0
101,74,4,6,2,6,2,2,186,25-00503,1,1,32,1,6,3,175,20.0
102,37,4,6,2,9,0,4,30,25-00503,8,2,18,N,N,1,N,0.0
