,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
32,11,2,N,3,1,N,1,N,7,2,11,2,N,1,N,100.0
33,36,2,N,7,1,1,1,8,4,1,35,2,N,1,8,80.0
34,25,2,N,8,1,6,2,4,6,1,24,2,N,1,4,80.0
35,90,2,N,1,1,1,1,2,9,2,87,2,N,1,2,80.0
36,39,2,N,9,1,2,2,6,8,1,36,2,N,1,6,80.0
37,31,2,N,6,2,2,0,4,2,2,30,2,N,2,4,80.0
38,84,2,N,4,2,2,0,1,1,2,76,2,N,2,2,60.0
39,28,2,N,8,1,1,2,5,3,2,25,2,N,1,0,60.0
40,37,2,N,8,1,5,1,5,2,2,36,2,N,1,5,80.0
41,33,2,N,6,2,4,0,0,5,1,33,2,N,2,0,100.0
42,49,2,N,11,1,1,1,9,2,2,47,2,N,1,9,80.0
43,31,2,N,5,1,5,2,4,1,1,56,2,N,1,6,60.0
44,28,2,N,9,1,6,2,7,9,2,27,2,N,1,7,80.0
45,6,2,N,1,1,N,2,N,8,2,5,2,N,1,N,80.0
46,54,2,N,5,1,4,1,2,9,2,52,2,N,1,2,80.0
47,58,2,N,2,1,4,2,2,1,2,60,2,N,1,8,60.0
48,38,2,N,7,1,2,2,6,2,2,38,2,N,1,6,100.0
49,31,2,N,4,1,1,2,5,9,2,31,2,N,1,5,100.0
50,75,2,N,3,1,1,1,3,6,1,70,2,N,1,3,80.0
51,14,2,N,3,1,6,1,0,2,2,15,2,N,1,0,80.0
52,47,2,N,8,1,4,1,4,2,1,46,2,N,1,4,80.0
53,74,2,N,9,1,3,1,5,9,2,72,2,N,1,5,80.0
54,36,2,N,7,1,6,2,6,6,1,33,2,N,1,6,80.0
55,9,2,N,2,1,N,2,9,9,2,4,2,N,1,N,60.0
56,45,2,N,7,2,5,0,4,9,1,44,2,N,2,4,80.0
57,80,2,N,11,1,3,1,9,6,2,75,2,N,1,9,80.0
58,48,2,N,7,1,1,1,5,7,2,50,2,N,1,4,60.0
59,72,2,N,5,1,4,1,2,2,2,43,2,N,1,3,60.0
60,54,2,N,9,1,4,2,3,6,2,53,2,N,1,3,80.0
61,59,2,N,1,1,3,2,9,1,2,55,2,N,1,9,80.0
62,57,2,N,12,1,2,1,9,1,2,57,2,N,1,9,100.0
63,53,2,N,10,1,4,2,9,6,1,48,2,N,1,9,80.0
64,80,2,N,11,1,3,1,5,1,1,76,2,N,1,5,80.0
65,42,2,N,9,1,4,1,8,6,1,41,2,N,1,8,80.0
66,71,1,N,11,1,4,2,3,1,1,55,2,N,1,6,40.0
67,87,2,N,4,1,3,1,4,5,2,78,2,N,1,4,80.0
68,16,2,N,3,1,6,2,0,8,1,15,2,N,1,0,80.0
69,36,2,N,10,1,1,1,8,8,1,46,2,N,1,5,60.0
70,7,2,N,2,1,N,1,N,4,1,7,2,N,1,N,100.0
71,26,2,N,1,1,6,2,6,1,2,38,2,N,1,0,60.0
72,34,2,N,12,1,6,2,8,6,1,29,2,N,1,8,80.0
73,21,2,N,5,3,6,0,2,3,2,20,2,N,3,2,80.0
74,34,2,N,11,1,6,1,0,6,1,30,2,N,1,0,80.0
75,61,2,N,4,1,1,2,5,2,2,53,2,N,1,3,60.0
