SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
2,6,1,0,1,0,48-02510,60,N,N,N
1,2,2,0,0,0,48-02102,43,N,N,N
1,2,1,0,3,0,48-02510,79,N,3,N
2,4,1,0,2,1,48-02507,84,N,N,N
1,6,1,0,0,0,48-02102,19,N,N,N
2,6,1,0,4,0,48-02515,24,N,N,N
2,6,2,0,0,0,48-02510,60,N,N,N
2,6,1,0,3,1,48-02101,18,N,N,N
1,6,2,0,2,0,48-02515,41,N,N,70
1,6,2,0,0,0,48-02102,21,6,N,N
2,6,2,0,3,0,48-02515,24,N,N,N
2,6,1,0,N,1,48-02515,23,N,N,331
1,3,1,0,3,0,48-02510,88,N,N,N
1,6,1,0,4,1,48-02515,37,N,N,N
2,3,1,2,3,0,48-02101,46,N,N,84
2,6,1,0,3,0,48-02101,18,N,N,N
1,3,1,0,0,0,48-02516,81,N,N,N
2,3,1,0,3,0,48-02515,92,N,N,91
2,6,1,0,8,0,48-02101,46,N,N,84
1,6,9,2,3,1,48-02515,62,N,N,N
1,6,1,0,2,0,48-02510,58,N,N,482
1,4,2,0,8,0,48-02507,42,N,N,501
1,6,8,0,2,1,48-02515,67,N,N,N
2,2,1,0,2,0,48-02101,86,N,N,N
2,6,2,0,4,0,48-02102,21,1,N,N
2,6,1,1,N,0,48-02102,61,N,N,N
2,6,8,2,0,1,48-02102,19,N,N,N
2,3,1,0,3,0,48-02102,77,N,N,N
1,2,1,0,5,0,48-02102,39,N,N,N
1,4,1,0,2,1,48-02515,57,N,N,N
2,2,1,1,2,1,48-02510,87,N,3,N
1,6,1,0,2,0,48-02507,21,N,N,26
1,6,1,0,8,0,48-02507,29,N,N,N
2,6,2,0,0,0,48-02515,51,N,3,N
2,2,2,0,N,0,48-02515,30,N,N,355
2,6,1,0,3,1,48-02101,18,0,N,N
2,3,2,0,0,0,48-02516,78,2,N,0
1,6,1,0,0,1,48-02102,37,N,N,N
2,3,1,0,4,0,48-02101,92,N,N,190
1,3,1,0,2,0,48-02101,88,N,N,N
1,1,1,0,4,0,48-02515,30,2,N,158
1,6,1,0,0,1,48-02102,35,N,N,N
2,2,8,0,2,1,48-02515,92,1,N,N
2,5,1,0,0,0,48-02515,47,N,N,N
1,6,1,0,2,0,48-02101,23,N,N,N
2,6,1,0,1,1,48-02515,50,N,N,N
2,4,1,0,2,1,48-02515,84,N,3,N
1,2,1,0,0,1,48-02102,39,N,N,N
1,6,2,0,1,0,48-02101,29,N,N,483
2,5,1,0,4,0,48-02516,92,N,N,190
2,6,2,0,3,0,48-02101,60,N,N,106
2,3,1,0,9,0,48-02510,77,0,N,190
2,1,1,0,8,0,48-02516,92,N,N,N
2,6,8,0,N,4,48-02515,48,0,N,N
2,3,2,0,2,0,48-02507,81,2,N,N
2,4,1,0,7,2,48-02515,48,N,N,N
1,2,1,0,3,0,48-02102,82,N,3,N
2,4,1,0,2,1,48-02515,84,N,N,N
2,6,1,0,0,0,48-02510,27,0,N,N
2,6,1,0,0,0,48-02507,39,N,N,0
1,6,1,0,1,0,48-02515,27,N,N,N
1,4,1,0,0,0,48-02102,48,N,N,N
2,3,1,1,3,0,48-02102,77,N,N,N
1,N,8,2,2,0,48-02102,69,N,N,N
1,3,1,0,2,0,48-02102,79,N,N,N
1,6,2,1,2,0,48-02102,69,N,N,N
2,6,1,2,3,0,48-02515,60,N,5,N
1,6,1,0,2,1,48-02515,28,N,N,N
1,4,1,0,1,0,48-02102,60,N,N,N
1,6,1,1,1,0,48-02515,29,N,N,6
1,6,1,0,7,1,48-02515,26,N,N,N
1,6,1,1,0,1,48-02102,24,N,N,N
1,2,1,0,1,0,48-02515,81,N,N,N
1,5,9,0,4,0,48-02515,44,N,N,N
2,1,1,0,2,0,48-02510,79,0,N,131
2,6,2,0,8,0,48-02102,21,N,N,N
1,6,2,0,0,0,48-02101,58,N,N,N
1,6,2,0,3,0,48-02101,20,N,N,N
1,4,2,1,N,0,48-02515,62,N,N,46
2,4,1,0,1,0,48-02102,63,N,N,3
1,6,2,2,1,0,48-02102,20,N,N,N
2,5,1,2,4,1,48-02515,29,N,N,N
1,4,1,2,1,0,48-02515,40,N,N,15
2,6,1,0,2,0,48-02101,41,N,N,64
1,6,2,0,3,0,48-02101,18,N,N,N
1,1,1,0,2,0,48-02515,59,N,N,N
1,5,1,0,0,0,48-02515,40,N,N,0
2,6,3,0,2,1,48-02101,20,N,N,N
1,4,1,0,2,0,48-02515,46,4,N,N
2,3,1,0,4,0,48-02515,92,N,N,N
1,2,1,0,1,0,48-02102,39,N,N,N
2,4,1,0,1,0,48-02515,60,N,N,N
2,4,1,0,0,0,48-02515,27,N,5,N
1,2,1,0,0,0,48-02101,40,0,N,0
2,2,1,2,0,4,48-02515,27,N,N,N
2,3,1,0,4,0,48-02507,92,N,N,190
2,4,1,2,1,0,48-02510,62,N,N,N
2,4,1,0,1,0,48-02507,60,N,N,N
2,4,1,0,0,0,48-02515,39,N,N,N
1,4,1,0,2,0,48-02515,66,N,N,N
1,6,8,0,0,1,48-02102,28,N,N,N
1,4,1,0,6,0,48-02515,80,N,N,N
2,5,1,0,3,1,48-02515,48,N,N,N
1,2,1,0,5,0,48-02101,74,0,N,N
2,2,1,0,4,0,48-02507,85,N,5,148
1,6,1,0,4,1,48-02516,35,N,N,N
2,4,1,0,1,1,48-02102,65,N,N,4
2,1,1,0,1,0,48-02515,35,4,N,N
2,3,1,0,2,0,48-02102,80,N,N,N
2,3,1,0,4,0,48-02507,77,N,N,190
1,6,2,0,0,0,48-02515,30,N,N,N
2,6,1,1,1,0,48-02516,54,N,N,501
1,4,1,0,0,1,48-02102,52,N,N,N
1,4,1,0,3,0,48-02507,92,N,N,N
2,2,1,0,0,0,48-02515,47,0,N,N
2,4,1,0,1,1,48-02515,38,2,N,N
2,3,6,0,3,0,48-02510,92,N,N,91
2,4,1,0,3,0,48-02102,92,N,N,N
2,6,2,1,6,0,48-02102,39,0,N,341
2,4,1,2,3,0,48-02515,75,0,2,88
2,6,2,2,4,0,48-02515,48,0,2,242
2,1,1,1,7,0,48-02516,31,3,5,409
1,1,1,1,8,0,48-02516,32,3,5,409
1,1,1,2,6,1,48-02102,48,0,3,501
2,1,1,2,6,1,48-02102,46,0,3,501
2,4,1,2,2,1,48-02102,84,0,3,501
1,6,1,2,6,0,48-02510,33,0,N,305
2,1,1,1,5,0,48-02507,70,0,2,501
1,1,1,1,8,0,48-02507,69,0,2,501
1,1,1,1,3,0,48-02510,79,0,6,269
2,1,1,1,2,0,48-02510,77,2,2,269
1,4,1,1,5,0,48-02102,57,0,N,228
1,3,1,2,9,0,48-02102,83,0,N,180
2,1,1,2,6,0,48-02102,81,0,N,312
1,1,1,1,9,0,48-02515,42,3,5,501
2,1,1,1,9,0,48-02515,35,3,5,501
1,2,2,2,5,0,48-02507,30,0,N,264
2,6,2,2,6,0,48-02101,53,0,N,305
2,3,1,1,3,0,48-02101,92,0,4,501
2,1,1,1,2,0,48-02102,66,0,4,274
1,4,1,1,4,0,48-02102,62,0,4,274
1,1,1,1,5,0,48-02102,69,0,4,274
2,1,1,1,8,1,48-02507,30,0,2,501
1,1,2,1,8,2,48-02516,30,0,2,501
2,1,1,1,5,0,48-02510,65,0,2,501
1,1,1,1,8,0,48-02510,65,0,2,501
1,1,1,1,6,0,48-02101,70,0,2,378
2,1,3,1,2,0,48-02507,70,0,2,378
1,1,1,1,6,0,48-02515,72,0,2,285
2,1,1,1,7,0,48-02515,72,0,2,285
1,4,1,1,3,0,48-02515,63,0,2,90
1,1,1,1,8,0,48-02102,66,0,2,501
2,1,1,1,7,0,48-02102,63,0,2,501
2,N,1,1,3,0,48-02510,69,0,N,91
1,1,1,2,5,0,48-02515,37,0,2,194
2,1,1,2,2,0,48-02515,37,0,2,200
2,1,1,1,0,0,48-02102,43,0,5,217
1,1,1,1,7,0,48-02102,44,2,5,161
1,6,1,1,0,0,48-02102,18,3,5,161
1,N,1,1,9,0,48-02510,46,3,5,501
2,1,1,1,0,0,48-02101,34,3,5,501
2,4,1,1,7,0,48-02516,58,0,2,501
1,6,1,1,0,0,48-02516,35,0,2,342
2,1,1,1,5,0,48-02516,70,0,2,294
1,1,1,1,3,0,48-02516,77,0,2,294
1,1,1,1,9,0,48-02515,64,0,2,501
2,1,1,1,2,0,48-02515,56,0,2,501
2,6,1,2,4,0,48-02515,27,0,N,151
1,6,1,2,8,0,48-02515,26,0,N,370
1,1,1,1,8,0,48-02101,55,0,3,413
2,1,1,1,2,0,48-02101,48,0,7,431
1,6,1,1,0,0,48-02507,18,0,3,431
2,1,1,1,0,0,48-02101,63,0,2,501
1,6,1,1,9,0,48-02515,62,0,3,501
1,2,1,2,7,0,48-02507,92,0,N,410
1,1,1,1,8,0,48-02510,66,2,3,501
2,1,1,1,3,0,48-02510,70,0,N,501
2,3,1,1,3,0,48-02510,92,0,3,501
2,1,1,1,8,0,48-02516,39,0,4,501
1,1,1,1,N,0,48-02516,40,2,4,501
1,1,1,1,9,0,48-02516,67,0,2,501
2,1,1,1,5,0,48-02516,61,0,2,501
2,1,8,1,6,4,48-02102,53,0,6,374
1,1,1,1,8,0,48-02102,56,0,6,374
2,6,1,1,4,0,48-02102,26,0,6,374
1,3,1,2,5,0,48-02510,77,0,N,239
2,1,1,1,8,0,48-02102,41,1,3,501
1,1,1,1,7,2,48-02102,47,1,3,501
2,3,1,1,3,0,48-02101,80,0,N,131
2,3,1,2,3,0,48-02516,78,0,2,164
1,6,1,1,1,0,48-02516,59,0,2,164
1,1,1,1,4,0,48-02102,62,0,2,118
2,1,1,1,0,2,48-02102,62,0,2,118
1,1,2,1,9,0,48-02102,41,2,4,467
2,1,2,1,0,0,48-02102,38,2,4,467
2,1,1,2,9,0,48-02101,41,0,2,501
1,4,1,1,8,0,48-02510,39,0,2,501
1,6,1,2,3,0,48-02515,65,0,N,91
1,1,1,1,9,0,48-02101,80,0,2,501
2,1,1,1,3,0,48-02101,77,11,2,501
2,1,1,2,8,0,48-02516,32,3,3,501
1,1,1,2,6,0,48-02516,38,1,3,501
2,6,1,1,2,0,48-02510,55,0,N,41
1,4,1,1,7,0,48-02515,61,0,N,381
2,4,1,1,7,0,48-02507,70,0,2,501
1,4,1,1,9,0,48-02507,69,0,2,501
1,6,1,1,2,0,48-02101,39,0,2,501
2,1,3,2,0,0,48-02510,25,1,3,113
1,1,9,2,5,0,48-02510,25,1,3,177
2,6,1,2,8,1,48-02515,26,0,N,501
2,6,1,0,6,0,48-02515,25,0,N,338
2,6,1,2,2,4,48-02102,24,0,N,70
2,3,1,2,7,4,48-02102,78,0,N,501
2,4,1,2,7,0,48-02515,59,0,N,108
1,6,1,2,5,0,48-02515,50,0,N,234
1,4,1,2,8,0,48-02516,72,0,N,501
2,4,1,2,9,0,48-02507,61,4,N,98
2,1,1,1,7,0,48-02102,30,2,4,468
1,1,1,1,8,0,48-02102,31,2,4,N
2,4,1,1,7,0,48-02510,79,0,2,501
2,4,1,1,6,0,48-02510,58,0,2,501
2,1,1,1,0,0,48-02102,48,1,3,501
1,1,1,1,9,0,48-02102,46,1,3,501
2,6,1,1,0,0,48-02102,16,1,3,501
2,4,1,2,8,2,48-02102,45,3,2,246
1,6,1,0,0,2,48-02510,15,0,2,501
1,1,1,1,9,0,48-02516,67,0,N,501
2,1,1,1,2,0,48-02516,67,0,2,501
2,1,1,1,6,1,48-02102,43,3,5,398
1,1,1,1,8,1,48-02102,46,3,5,398
2,6,1,1,2,1,48-02102,17,3,5,398
2,1,1,1,3,0,48-02507,79,0,N,116
1,6,2,1,7,0,48-02507,65,0,2,491
2,1,2,1,4,0,48-02507,66,0,2,501
2,3,1,2,9,1,48-02507,67,0,N,501
2,1,1,1,9,0,48-02515,39,1,7,501
1,1,1,1,7,0,48-02515,45,1,4,501
2,6,1,1,1,0,48-02515,19,1,4,501
2,6,1,1,6,0,48-02102,45,0,3,350
1,6,6,1,8,0,48-02510,50,0,3,71
2,2,1,1,4,0,48-02510,74,0,3,350
2,6,1,1,2,0,48-02510,20,0,3,203
2,1,2,1,8,0,48-02101,39,4,3,495
1,1,2,1,8,0,48-02101,46,4,6,495
1,6,2,1,0,0,48-02101,15,4,6,495
1,6,2,1,0,0,48-02101,15,4,6,495
1,1,1,2,5,2,48-02510,51,2,4,132
2,N,1,2,0,2,48-02510,40,2,4,132
1,6,1,2,0,2,48-02510,15,2,4,132
2,1,1,1,0,0,48-02102,59,0,2,459
1,1,1,1,8,0,48-02507,61,0,2,459
1,4,1,1,7,0,48-02510,74,0,N,447
1,1,1,1,8,0,48-02102,72,0,2,429
2,1,1,1,0,0,48-02102,77,0,2,299
2,3,1,2,8,0,48-02515,80,0,N,501
1,4,2,1,9,0,48-02507,63,0,3,501
2,4,2,1,3,0,48-02507,47,0,3,75
1,3,2,1,3,0,48-02507,85,0,3,501
2,3,1,1,4,0,48-02507,83,0,3,501
1,4,1,2,6,0,48-02515,55,0,N,328
2,5,1,2,3,0,48-02516,56,0,2,109
2,4,1,2,3,0,48-02102,45,1,2,140
1,4,1,2,8,0,48-02102,40,3,2,491
1,1,1,1,8,0,48-02101,62,0,5,444
2,1,1,1,0,0,48-02101,57,0,5,118
1,6,8,1,3,1,48-02101,29,0,5,295
2,4,1,1,1,0,48-02101,30,4,5,248
2,6,1,1,4,0,48-02101,21,0,5,136
1,1,1,1,9,0,48-02516,37,3,5,501
2,1,1,1,7,0,48-02516,36,3,5,501
2,6,2,1,3,0,48-02101,39,2,3,75
2,1,1,1,4,4,48-02515,57,0,2,140
1,2,1,1,8,4,48-02515,40,0,2,140
1,1,1,1,8,1,48-02516,26,1,3,440
2,N,1,1,4,1,48-02516,27,1,3,440
2,1,1,1,7,1,48-02516,34,2,4,252
1,1,1,1,2,0,48-02516,39,2,4,252
1,1,1,2,6,0,48-02516,41,0,4,436
2,1,1,1,6,0,48-02516,43,0,4,436
2,6,1,1,5,2,48-02516,22,0,4,436
1,6,1,1,3,0,48-02507,48,0,N,113
2,1,1,1,0,1,48-02515,36,0,2,158
1,1,1,1,5,1,48-02515,40,0,2,312
1,5,1,1,9,0,48-02507,54,0,N,501
2,4,1,1,1,0,48-02102,80,0,N,19
2,4,1,2,8,0,48-02510,50,0,N,501
2,1,1,1,7,0,48-02510,66,0,4,501
1,6,1,1,8,0,48-02101,67,0,4,501
2,6,6,1,4,0,48-02510,20,0,4,501
2,6,1,1,1,0,48-02510,18,0,4,501
1,1,1,1,9,0,48-02101,71,0,2,501
2,1,1,1,6,0,48-02101,63,0,2,501
1,1,1,1,9,0,48-02510,53,0,2,501
2,1,1,1,7,0,48-02510,58,0,2,501
2,6,1,1,7,1,48-02101,42,0,N,458
2,1,1,2,0,0,48-02101,57,0,2,501
1,1,1,2,9,0,48-02101,46,0,2,501
2,4,2,1,5,0,48-02102,61,0,N,200
1,1,1,1,9,0,48-02515,66,0,5,501
2,1,1,1,9,0,48-02515,65,0,3,501
2,6,1,1,2,0,48-02515,23,0,3,501
2,1,1,2,4,0,48-02102,68,0,2,292
1,1,1,2,5,0,48-02102,72,0,2,292
2,1,1,1,2,0,48-02516,53,2,4,501
1,1,1,1,9,0,48-02510,54,2,5,501
1,6,1,1,3,0,48-02510,23,2,5,501
1,6,1,1,1,0,48-02510,17,2,5,501
1,6,1,1,0,0,48-02510,15,0,5,501
1,1,1,2,5,1,48-02515,47,1,4,185
2,1,1,2,0,1,48-02515,44,N,4,120
2,6,1,2,0,1,48-02515,19,1,4,120
1,6,1,2,0,1,48-02515,17,1,4,501
1,1,1,1,9,0,48-02510,52,1,3,501
2,1,1,1,0,1,48-02510,49,1,3,501
1,6,1,1,0,0,48-02510,16,1,3,501
1,1,1,1,6,0,48-02510,75,0,2,501
2,1,1,1,6,0,48-02510,81,0,2,501
2,1,1,1,0,1,48-02516,40,0,2,304
1,1,1,1,8,1,48-02516,50,0,2,304
1,4,1,1,4,0,48-02515,60,0,N,163
1,1,1,1,9,0,48-02510,70,0,3,501
2,1,1,1,0,0,48-02510,66,0,3,501
2,4,1,1,7,0,48-02510,39,0,3,501
1,1,1,1,8,0,48-02101,42,2,4,85
2,1,1,1,5,0,48-02101,37,2,4,480
1,3,1,2,6,0,48-02101,42,0,N,341
2,2,1,1,5,1,48-02101,52,0,8,384
1,6,1,1,6,1,48-02101,31,0,2,384
2,1,1,1,6,0,48-02101,28,0,7,384
1,6,1,1,4,1,48-02101,27,0,N,384
1,1,1,1,6,0,48-02101,30,0,3,384
2,4,1,2,6,4,48-02516,35,1,2,249
1,1,1,1,3,0,48-02510,66,0,3,441
2,6,1,1,7,0,48-02507,75,0,2,381
1,1,8,1,9,0,48-02102,56,0,4,501
2,1,1,1,7,0,48-02102,56,0,4,501
2,6,1,1,5,0,48-02102,32,0,4,501
2,1,1,1,3,0,48-02516,64,0,2,230
1,1,1,1,4,0,48-02507,68,0,2,230
1,6,1,1,0,0,48-02516,60,0,2,0
1,6,1,1,9,4,48-02510,55,0,2,501
2,1,1,1,N,0,48-02510,51,0,2,501
1,4,1,2,3,0,48-02102,62,0,N,91
1,1,1,1,9,0,48-02515,68,0,2,501
2,1,1,1,2,0,48-02515,66,0,2,501
2,1,1,1,4,0,48-02510,52,0,3,371
1,1,1,1,7,0,48-02510,53,1,3,371
2,1,1,1,0,0,48-02515,73,0,2,257
1,1,1,1,6,0,48-02507,78,0,2,257
2,1,1,1,8,0,48-02102,35,0,2,501
2,1,1,1,7,0,48-02102,34,0,2,501
1,1,1,1,9,0,48-02515,57,0,4,501
2,1,1,1,7,0,48-02515,57,0,4,501
2,6,1,1,5,0,48-02515,27,0,4,501
2,6,1,1,5,0,48-02515,24,0,4,501
1,1,6,1,9,0,48-02510,50,0,2,501
2,1,6,1,7,0,48-02510,45,0,2,501
1,6,2,2,2,0,48-02507,52,5,2,403
1,N,1,1,9,0,48-02510,59,0,2,501
2,1,1,1,0,0,48-02510,57,0,2,501
1,1,1,1,8,0,48-02515,67,0,2,501
2,1,1,1,4,0,48-02507,63,0,2,501
1,6,1,2,7,1,48-02102,66,0,N,428
2,4,1,1,2,0,48-02102,61,0,2,145
2,3,1,1,3,0,48-02102,80,0,2,145
1,3,1,2,2,0,48-02507,79,0,N,35
1,5,1,2,6,1,48-02515,51,0,N,304
1,1,1,1,7,0,48-02516,35,2,6,312
2,1,1,1,6,0,48-02516,28,0,6,312
1,1,1,1,9,1,48-02515,69,0,2,501
2,1,1,1,3,0,48-02515,62,0,2,501
2,1,1,2,3,0,48-02516,41,3,6,172
1,1,1,2,6,0,48-02516,45,3,6,172
2,6,1,2,5,0,48-02516,21,3,6,246
2,6,1,2,7,0,48-02515,26,0,N,411
1,6,1,2,9,0,48-02515,26,0,N,501
1,1,2,1,9,0,48-02101,63,0,2,501
2,1,1,1,7,0,48-02101,61,0,2,501
1,1,1,1,7,0,48-02102,64,4,2,501
2,1,1,1,6,0,48-02510,62,0,2,501
1,1,1,1,9,0,48-02510,51,3,3,501
2,1,1,1,0,0,48-02510,50,0,3,501
1,6,1,1,5,0,48-02510,19,0,3,501
1,4,1,1,8,0,48-02102,51,1,3,58
2,6,1,1,0,0,48-02102,19,1,3,340
1,1,1,1,0,0,48-02102,16,1,3,340
1,1,1,1,9,0,48-02516,67,0,3,501
2,1,1,1,0,0,48-02516,61,0,3,501
2,6,1,1,5,0,48-02516,34,0,3,501
1,1,9,1,4,0,48-02101,58,0,4,268
2,1,9,1,0,0,48-02101,50,0,4,268
1,6,9,1,6,0,48-02101,23,0,4,268
1,6,1,1,2,0,48-02101,21,0,4,268
1,1,1,1,9,0,48-02516,45,1,3,501
2,1,1,1,8,0,48-02516,42,1,3,501
1,N,1,1,0,0,48-02516,16,1,3,501
1,1,1,1,7,0,48-02507,51,2,4,501
2,1,1,1,8,0,48-02507,50,2,4,501
2,6,6,1,0,4,48-02507,15,2,4,501
1,1,1,1,8,0,48-02101,69,0,2,501
2,1,1,1,0,0,48-02101,64,0,2,501
1,1,1,2,6,0,48-02102,40,0,2,501
2,1,1,2,6,0,48-02102,40,0,2,501
1,1,1,1,7,0,48-02102,55,1,3,377
2,1,1,1,4,0,48-02102,47,1,3,377
1,6,1,1,2,0,48-02102,17,1,3,377
1,6,1,1,8,0,48-02101,28,0,N,501
1,1,1,1,8,0,48-02515,54,0,2,501
2,1,1,1,6,0,48-02515,49,0,2,501
2,6,1,2,8,0,48-02101,28,0,N,414
2,1,1,2,3,0,48-02507,36,2,4,241
1,1,1,2,7,0,48-02507,44,1,4,241
1,1,2,1,9,0,48-02510,57,0,2,501
2,1,1,1,3,0,48-02101,60,0,2,386
2,4,1,2,5,0,48-02101,69,0,N,235
2,3,1,1,4,0,48-02507,76,0,N,169
1,1,1,1,0,1,48-02102,30,0,2,385
1,1,6,1,4,0,48-02102,34,0,2,385
1,1,1,1,9,0,48-02101,50,1,4,375
2,1,1,1,0,0,48-02101,50,1,4,375
2,6,1,1,0,0,48-02101,19,1,4,375
1,6,1,1,2,0,48-02101,15,1,4,375
1,1,1,1,9,0,48-02515,58,0,3,501
2,1,1,1,5,0,48-02515,53,0,3,501
2,1,1,1,4,0,48-02102,25,0,5,501
2,1,1,1,1,1,48-02102,44,3,5,73
1,N,1,1,4,1,48-02102,39,3,5,73
1,1,1,1,6,4,48-02101,84,0,2,429
2,1,1,1,4,0,48-02102,92,0,2,429
2,6,1,1,6,0,48-02101,41,0,N,356
2,2,2,1,8,0,48-02101,49,0,2,501
1,1,2,1,6,0,48-02101,54,0,2,501
2,3,1,1,6,0,48-02101,81,0,N,498
1,4,1,1,3,0,48-02101,51,0,N,119
2,4,1,1,3,0,48-02101,48,0,N,127
1,1,8,2,7,0,48-02515,22,0,2,439
2,1,1,2,4,0,48-02515,23,0,2,439
2,3,1,1,5,0,48-02101,79,0,N,275
1,1,1,2,8,0,48-02516,65,0,2,501
2,1,1,2,2,0,48-02516,68,0,2,501
1,4,1,1,5,0,48-02101,61,0,N,253
2,3,1,1,4,0,48-02101,60,0,N,148
2,6,1,2,3,0,48-02507,26,0,N,116
1,6,1,1,0,0,48-02516,83,0,7,333
1,1,8,1,9,0,48-02516,49,0,7,333
1,6,1,1,1,0,48-02507,18,0,7,333
1,6,1,1,2,0,48-02516,17,0,7,411
1,6,1,1,6,0,48-02516,17,0,5,333
