AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
27,1,6,2,1,1,N,2,2,8
70,1,1,1,1,1,N,2,6,5
70,1,1,2,1,1,N,2,4,9
54,1,6,2,1,1,N,2,8,N
53,1,3,1,1,2,N,2,6,5
41,1,1,2,1,1,N,2,0,3
48,1,1,1,1,1,N,2,6,3
24,1,6,1,1,1,5,2,5,7
17,1,6,1,1,1,N,2,0,4
15,1,6,2,1,1,N,2,0,3
28,1,4,1,1,2,N,1,5,5
25,9,6,2,1,1,N,2,0,7
42,1,6,2,1,1,N,2,4,7
33,6,1,2,1,1,N,2,8,7
33,1,1,1,1,1,N,2,3,9
15,1,6,2,1,1,N,2,0,4
71,2,3,2,1,1,N,2,5,5
51,2,1,1,1,1,N,2,4,7
16,2,6,1,1,1,N,2,0,4
50,2,1,2,1,1,N,2,8,5
45,1,1,1,1,1,N,2,9,9
45,1,1,2,1,1,N,2,0,5
42,1,1,2,1,1,N,2,7,12
39,1,1,1,1,1,N,2,9,12
51,1,1,2,1,1,N,2,6,7
45,8,1,1,1,1,5,2,7,7
76,1,4,2,1,1,N,2,7,7
66,1,3,2,2,1,N,2,4,5
52,1,6,2,1,1,N,2,7,9
72,1,1,2,1,1,N,2,3,7
55,1,6,2,1,1,N,2,9,6
77,1,4,1,1,1,2,2,3,8
49,1,1,1,1,1,N,2,9,5
44,1,1,2,1,1,N,2,6,7
18,1,4,2,1,1,N,2,0,4
16,1,6,1,1,1,N,2,4,4
36,2,6,1,1,1,N,2,2,11
37,1,4,1,1,1,N,2,7,9
27,1,6,1,1,1,N,2,7,9
27,1,6,2,1,1,N,2,6,9
62,1,1,2,1,1,N,2,2,5
60,1,1,1,1,1,N,2,6,5
73,1,1,1,1,1,N,2,6,9
78,1,1,2,1,1,N,2,4,8
84,1,6,2,1,2,N,2,5,5
63,2,1,2,1,2,N,2,6,5
72,2,1,1,1,2,5,2,4,5
72,1,1,1,1,1,N,2,5,10
73,1,1,2,1,1,N,1,3,9
45,1,4,1,1,1,N,2,5,5
61,8,5,1,1,1,N,2,2,6
50,2,1,1,1,1,5,2,8,7
48,6,1,2,1,2,4,2,6,9
34,1,3,1,1,1,N,2,8,8
32,1,3,2,1,1,N,2,8,8
37,2,1,1,1,1,N,2,7,9
39,1,1,2,1,1,N,2,7,9
19,9,6,1,1,1,N,2,2,5
63,3,4,2,1,2,N,2,2,7
32,1,1,2,1,2,N,2,0,7
33,1,3,1,1,2,N,2,7,7
55,1,1,2,1,1,N,2,5,7
60,1,1,1,1,2,N,2,8,9
84,1,1,2,1,1,N,2,2,7
84,1,1,1,1,1,N,2,6,10
64,1,2,2,1,1,N,2,5,9
63,1,2,2,1,1,N,2,7,5
28,1,1,2,1,2,N,2,6,7
29,1,1,1,1,2,N,2,6,7
68,1,1,1,1,1,N,2,5,5
62,2,1,2,1,1,N,2,5,7
50,1,1,2,1,1,N,2,3,9
52,1,1,1,1,1,5,2,N,8
28,1,6,1,1,1,N,2,3,8
75,1,1,1,1,1,N,2,5,4
78,1,1,2,1,1,N,2,5,10
57,1,4,2,1,1,N,2,8,5
49,1,1,1,1,1,N,2,9,9
48,1,1,2,1,1,N,2,9,9
40,1,4,2,1,1,N,2,8,5
60,1,1,2,1,1,N,2,9,7
64,1,1,1,1,1,N,2,7,5
78,1,3,2,1,1,N,2,5,7
53,2,4,2,1,1,N,2,4,4
31,1,6,1,1,1,N,2,5,4
65,1,1,2,1,1,N,2,9,7
54,1,1,1,1,1,N,2,9,7
47,1,6,1,1,1,N,2,6,9
56,2,6,2,1,2,N,2,5,5
62,1,1,2,1,1,N,2,0,5
62,1,1,1,1,0,N,2,7,8
84,1,1,1,1,1,N,2,7,9
80,1,1,2,1,1,N,2,2,7
56,1,1,1,1,1,N,2,7,7
59,1,1,2,1,1,N,2,6,8
30,1,2,2,1,1,N,2,1,7
31,1,2,1,1,1,N,2,8,4
71,1,1,1,1,1,N,2,4,5
66,1,1,2,1,1,N,2,8,4
29,6,6,1,1,2,N,2,8,12
84,1,3,2,1,1,N,1,6,10
51,2,1,1,1,2,N,2,6,5
50,2,1,2,1,1,N,2,6,9
70,1,4,1,1,1,N,2,5,4
81,2,3,2,1,1,N,2,2,5
73,1,3,2,1,1,N,2,5,5
56,1,1,1,1,1,N,2,6,7
48,1,1,2,1,1,N,2,4,10
83,1,3,1,1,1,N,2,3,5
74,1,3,2,1,1,N,2,6,9
25,1,1,2,1,1,N,2,1,5
25,1,1,1,1,1,N,2,1,6
31,1,4,1,1,1,N,2,6,6
38,1,1,2,1,1,N,2,2,8
36,1,1,1,1,1,N,2,8,7
17,1,6,2,1,1,N,2,0,4
17,1,6,1,1,1,N,2,0,4
16,1,6,1,1,1,N,2,0,4
