SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,DEYE
1,6,1,1,N,0,25-01000,29,0,N,501,2
2,1,1,1,5,0,25-01300,41,0,2,161,2
2,1,6,2,9,0,25-00703,44,0,N,501,2
1,N,1,1,1,0,25-00503,15,2,5,161,2
2,6,1,2,4,0,25-00503,25,0,5,61,2
2,3,1,1,2,0,25-01000,94,N,N,128,2
1,1,6,1,0,0,25-01000,43,1,2,9,2
1,1,1,1,4,0,25-01000,75,0,N,182,2
2,3,1,0,3,0,25-00703,21,N,N,N,2
1,6,1,1,9,0,25-02800,38,2,4,501,2
2,1,1,1,3,0,25-01000,58,0,N,421,2
1,6,9,1,5,0,25-00503,26,0,3,91,2
1,1,1,1,4,0,25-00703,55,0,2,501,2
1,1,1,1,8,0,25-00703,60,0,3,501,2
2,6,1,2,0,0,25-00503,19,0,3,381,2
2,1,1,1,3,0,25-00703,47,1,3,353,2
2,1,1,2,8,0,25-01000,36,2,4,501,2
2,1,1,1,9,0,25-01300,55,0,N,501,2
2,N,1,2,N,0,25-00703,14,2,4,501,2
1,1,1,2,4,0,25-01000,50,0,2,472,2
2,1,1,1,5,0,25-00503,48,2,4,193,2
2,4,1,2,6,0,25-02800,53,0,N,10,2
1,3,1,1,9,0,25-02800,56,1,3,501,2
1,6,1,1,5,2,25-00703,27,0,2,501,2
2,6,1,1,4,0,25-01300,41,2,4,121,2
1,1,1,1,9,0,25-00503,55,0,2,501,2
2,1,1,1,8,0,25-00503,74,0,N,501,2
2,6,1,2,2,0,25-00503,19,N,N,43,2
1,1,6,1,8,0,25-01300,52,N,N,501,2
2,4,1,1,4,0,25-02800,50,N,N,501,2
2,6,1,1,1,0,25-01000,16,0,N,379,2
1,1,1,1,9,0,25-00703,56,0,N,501,2
2,N,1,1,N,0,25-01000,9,2,3,501,2
2,N,1,1,N,0,25-01300,12,4,6,501,2
2,6,1,1,8,0,25-01300,56,1,2,501,2
2,N,1,2,8,0,25-01300,9,2,5,501,2
1,6,1,1,9,0,25-01000,62,0,N,501,2
1,6,1,1,7,0,25-02800,28,0,2,501,2
2,1,1,1,3,0,25-01000,64,0,2,72,2
1,1,1,2,5,0,25-00703,57,3,5,501,2
1,1,1,1,3,0,25-01000,72,0,2,501,2
2,N,1,1,N,0,25-00503,14,1,3,501,2
1,1,1,1,6,0,25-01300,36,0,2,501,2
1,4,1,1,7,2,25-00703,55,0,N,501,2
2,1,1,1,5,0,25-02800,28,2,4,501,2
1,N,1,1,N,0,25-02800,14,1,3,501,2
1,6,1,1,7,0,25-00703,46,0,N,501,2
1,1,1,1,5,0,25-00503,48,1,3,490,2
1,2,1,1,6,0,25-00503,76,0,2,501,2
1,1,1,1,9,0,25-00703,81,0,N,501,2
1,6,1,1,1,0,25-01300,17,1,3,130,2
2,1,6,1,5,0,25-01300,53,0,2,215,2
2,N,1,2,N,0,25-01300,7,2,5,501,2
1,N,1,1,N,0,25-00703,10,2,3,501,2
2,1,1,1,4,0,25-00703,50,0,3,239,2
1,3,1,1,6,0,25-01000,90,N,N,481,2
2,3,1,1,5,0,25-00503,65,0,2,501,2
2,6,1,1,6,0,25-02800,25,0,2,501,2
2,1,6,1,7,0,25-01000,36,0,2,501,2
2,1,1,1,7,0,25-02800,48,3,5,501,2
2,1,1,1,1,0,25-00503,31,1,3,432,2
2,1,1,1,5,0,25-02800,30,0,N,266,2
2,1,1,1,2,0,25-00503,18,N,N,501,2
1,6,1,1,N,0,25-02800,1,2,4,26,2
2,1,1,1,8,0,25-00703,34,0,4,501,2
1,1,1,1,9,0,25-01000,60,0,2,501,2
1,5,1,1,7,0,25-02800,58,0,3,501,2
1,N,1,1,8,0,25-01300,32,0,3,501,2
1,4,1,1,7,0,25-00503,70,0,N,501,2
1,6,1,0,0,0,25-01000,16,2,4,N,2
1,1,1,1,0,0,25-01000,55,0,N,501,2
2,N,1,1,N,0,25-00703,3,0,3,501,2
1,1,6,1,7,0,25-00503,34,N,N,501,2
2,N,1,2,N,0,25-02800,10,4,6,169,2
1,1,1,2,6,0,25-02800,36,4,7,408,2
1,5,2,1,1,0,25-02800,62,0,2,501,2
2,1,1,2,1,0,25-00703,44,3,5,465,2
2,1,1,1,0,0,25-02800,32,0,2,359,2
2,N,1,0,N,0,25-02800,14,0,7,386,2
2,N,1,1,N,0,25-01300,10,2,4,501,2
2,6,1,2,4,4,25-00503,32,1,3,414,2
2,4,1,2,5,0,25-00503,49,4,6,241,2
2,N,1,1,N,0,25-00703,6,2,5,173,2
1,N,1,1,N,0,25-01300,11,2,4,465,2
2,1,1,1,3,0,25-00503,79,0,2,186,2
1,6,1,1,9,0,25-01300,37,0,2,501,2
1,1,1,1,7,0,25-00503,63,0,N,501,2
2,4,1,1,7,0,25-01000,60,3,5,501,2
2,6,1,1,0,0,25-01000,15,2,4,501,2
2,1,1,1,3,0,25-00703,54,0,2,501,2
2,6,1,0,1,0,25-00503,18,N,N,481,2
1,6,1,1,9,0,25-01300,41,0,N,501,2
1,1,1,1,3,0,25-01300,82,0,2,112,2
2,1,1,1,0,0,25-00703,57,0,N,501,2
2,1,1,0,2,0,25-02800,52,0,2,N,2
2,N,1,1,N,0,25-01300,2,1,3,501,2
2,6,1,0,1,0,25-00503,22,N,N,N,2
1,N,1,1,N,0,25-00503,14,2,4,501,2
2,1,1,1,6,0,25-00703,37,2,4,157,2
2,1,1,1,2,0,25-02800,60,0,3,382,2
1,1,1,1,9,0,25-02800,65,0,N,501,2
1,2,1,1,2,0,25-02800,6,2,4,312,2
1,3,1,0,2,0,25-00703,42,2,4,N,2
2,1,1,1,3,0,25-00703,66,0,N,501,2
2,4,1,1,9,0,25-00503,35,0,3,501,2
1,6,1,1,7,0,25-00503,39,0,N,501,2
2,1,1,0,1,0,25-00503,79,1,3,N,2
2,1,1,1,6,0,25-01300,32,1,3,501,2
1,1,1,1,2,0,25-00703,35,0,N,299,2
1,N,1,1,N,0,25-00703,2,1,4,501,2
1,1,1,1,9,0,25-01000,38,2,4,501,2
2,N,1,1,N,0,25-02800,6,2,3,501,2
2,6,1,2,4,0,25-00503,74,0,N,200,2
2,1,1,1,9,0,25-02800,47,0,2,501,2
1,N,1,1,N,0,25-00703,7,0,N,501,2
2,4,1,0,1,0,25-01300,17,1,3,N,2
2,N,1,1,N,0,25-00503,10,3,5,4,2
2,1,1,1,7,0,25-02800,70,0,N,501,2
1,1,1,1,8,0,25-00703,35,0,2,501,2
2,1,1,1,6,0,25-00503,54,0,2,501,2
2,2,6,1,5,0,25-01300,59,0,2,501,2
2,1,1,1,8,0,25-01300,37,1,3,501,2
2,6,1,1,6,0,25-00703,23,3,5,501,2
2,6,1,1,7,0,25-01000,23,0,4,501,2
1,6,6,1,6,0,25-00703,42,1,2,501,2
1,6,1,1,1,0,25-00503,15,3,5,501,2
2,1,1,0,1,0,25-01000,78,0,N,N,2
2,6,1,1,1,0,25-00503,21,0,2,501,2
2,1,1,2,0,0,25-01000,67,0,2,501,2
1,4,6,2,9,0,25-00503,35,0,3,501,2
1,2,1,1,9,0,25-00703,85,0,N,501,2
2,6,1,2,6,0,25-01000,29,0,2,239,2
2,4,1,1,4,0,25-02800,71,0,3,58,2
2,1,1,2,0,0,25-01300,56,0,2,369,2
2,6,1,1,1,0,25-01000,20,N,N,501,2
2,1,1,1,8,0,25-01000,38,0,N,501,2
2,2,1,2,3,0,25-01000,67,0,N,259,2
1,1,1,1,4,0,25-00503,58,0,3,185,2
1,1,1,1,9,0,25-01300,37,3,5,501,2
2,2,1,1,7,0,25-01000,59,0,N,501,2
2,3,9,2,2,0,25-02800,94,N,N,501,2
2,6,1,1,7,0,25-00703,19,N,N,501,2
1,N,1,1,N,0,25-00703,13,0,N,501,2
2,1,1,2,4,0,25-00703,79,0,3,385,2
2,4,1,1,8,0,25-00703,50,N,N,91,2
1,6,1,1,4,0,25-01300,29,0,N,501,2
2,N,1,1,N,0,25-00703,3,2,3,501,2
1,1,1,1,9,0,25-01300,65,0,N,501,2
1,1,1,1,9,0,25-00503,65,0,4,501,2
1,N,1,1,N,0,25-00703,9,5,7,501,2
1,1,2,1,3,0,25-02800,68,0,N,447,2
2,1,1,1,4,0,25-02800,66,0,3,397,2
1,6,1,2,4,0,25-00503,40,0,5,143,2
1,4,1,1,9,0,25-00703,62,0,2,501,2
1,6,1,1,4,0,25-02800,47,0,4,195,2
2,1,1,1,5,0,25-02800,52,N,N,407,2
2,6,1,1,6,0,25-02800,47,2,4,501,2
2,N,1,1,N,0,25-00703,3,2,4,501,2
2,1,1,1,7,0,25-01000,40,2,4,501,2
1,N,1,1,N,0,25-00703,7,2,4,501,2
2,3,1,1,3,0,25-00503,94,N,N,141,2
1,N,1,1,N,0,25-02800,14,N,N,501,2
2,6,1,2,5,4,25-00703,70,0,N,203,2
1,1,1,1,7,0,25-01000,69,0,2,501,2
1,1,2,1,8,0,25-00503,27,0,2,501,2
2,1,1,1,9,0,25-01300,45,2,4,501,2
2,6,1,1,5,0,25-00703,72,0,N,501,2
2,6,1,1,5,0,25-01300,30,1,3,501,2
2,1,1,1,2,0,25-01000,70,0,7,501,2
2,6,1,2,2,0,25-00703,24,0,3,397,2
2,1,1,1,3,0,25-02800,73,0,2,163,2
1,6,1,1,0,0,25-00703,16,1,3,501,2
1,4,1,1,8,0,25-01000,71,0,N,501,2
1,1,1,1,0,0,25-01300,53,N,N,501,2
2,N,1,1,3,0,25-02800,66,1,3,305,2
2,1,1,0,7,4,25-00503,41,0,N,231,2
2,1,1,1,0,0,25-00703,50,1,4,277,2
2,1,1,1,N,0,25-00503,10,4,6,137,2
1,6,1,2,8,0,25-00703,18,N,N,501,2
2,N,1,1,N,0,25-01000,13,2,4,501,2
2,1,1,1,7,0,25-02800,63,0,2,501,2
1,N,1,1,N,0,25-01000,7,2,4,501,2
2,1,1,1,8,0,25-00503,53,1,4,501,2
1,3,6,1,1,0,25-00703,85,0,2,96,1
1,1,1,1,6,0,25-00503,78,0,N,501,2
1,6,1,2,8,0,25-02800,29,0,3,501,2
1,N,1,1,N,0,25-02800,12,2,4,501,2
2,6,1,1,7,0,25-00703,72,0,3,501,2
2,1,6,0,0,0,25-00703,50,2,4,N,2
1,1,1,1,7,0,25-00703,43,0,2,501,2
2,1,9,1,9,0,25-01300,23,0,N,501,2
1,1,1,1,9,0,25-00703,44,0,4,501,2
2,1,1,1,4,0,25-02800,45,0,4,353,2
1,6,1,0,1,0,25-01000,22,0,2,N,2
1,1,1,1,9,0,25-00703,48,0,N,501,2
2,6,1,0,0,0,25-00703,16,2,4,N,2
2,1,6,1,0,0,25-02800,36,4,6,501,2
1,1,1,1,4,0,25-00503,52,0,N,501,2
1,6,1,1,0,0,25-00503,36,4,6,501,2
1,1,1,2,4,0,25-01300,71,0,4,201,2
2,4,1,1,4,0,25-00703,42,3,5,501,2
1,N,1,1,N,0,25-00503,11,3,5,372,2
2,6,8,1,8,0,25-01000,55,0,4,501,2
1,1,6,1,0,0,25-01000,33,0,2,501,2
1,1,1,1,5,0,25-02800,33,1,4,501,2
1,6,6,2,0,0,25-01000,16,1,5,501,2
2,6,1,2,0,0,25-00703,15,2,4,501,2
2,4,1,1,7,0,25-00503,57,0,N,501,2
1,1,1,1,3,0,25-01300,54,0,3,339,2
1,1,1,2,3,0,25-00703,49,0,2,501,2
1,2,1,2,3,0,25-02800,58,0,4,419,2
1,N,1,1,N,0,25-00703,11,2,4,501,2
2,6,1,1,4,0,25-01300,75,0,2,112,2
2,1,1,1,6,0,25-02800,49,2,4,295,2
2,1,1,1,4,0,25-02800,58,4,9,501,2
2,1,1,1,8,0,25-00703,62,0,N,501,2
2,6,1,1,5,0,25-00503,23,0,2,274,2
1,4,1,1,6,0,25-01000,70,0,6,173,2
2,1,1,1,6,0,25-02800,76,0,4,501,2
1,1,1,1,9,0,25-00503,58,0,4,501,2
2,1,1,1,9,0,25-01000,64,0,N,501,2
2,1,9,1,N,1,25-00703,38,0,2,501,2
2,6,1,1,8,0,25-00703,51,1,4,501,2
2,6,1,2,7,0,25-00703,34,0,2,501,2
1,2,1,1,7,0,25-00703,33,1,2,501,2
1,1,1,1,5,0,25-01300,28,0,3,501,2
2,1,9,1,3,0,25-00503,75,0,N,114,2
2,1,1,2,7,0,25-02800,41,1,4,501,2
2,6,1,1,0,0,25-02800,15,3,5,501,2
2,6,1,1,5,0,25-00703,43,3,5,501,2
1,1,1,1,6,0,25-00703,64,0,3,501,2
1,1,1,1,9,0,25-02800,61,3,5,501,2
2,6,1,1,1,0,25-00503,27,0,N,501,2
2,6,1,1,2,0,25-02800,62,0,N,306,2
1,1,1,1,8,0,25-00503,39,1,3,501,2
2,1,9,1,5,2,25-01300,87,0,4,193,2
1,N,1,1,N,0,25-01000,4,2,4,501,2
2,1,1,2,3,0,25-00703,51,0,2,501,2
1,1,1,1,9,0,25-01000,67,0,4,501,2
1,1,1,1,9,0,25-00503,62,0,N,501,2
1,1,1,1,6,0,25-00703,75,0,2,33,2
1,1,1,1,9,0,25-00503,35,3,5,501,2
1,4,1,2,6,0,25-00503,57,0,3,195,1
2,N,6,1,N,0,25-02800,2,2,4,501,2
1,6,1,1,9,0,25-02800,44,0,5,501,2
1,6,1,2,9,0,25-02800,88,0,2,501,1
2,N,1,1,N,0,25-02800,4,1,3,26,2
2,6,1,2,3,0,25-00703,22,0,5,334,2
1,6,1,1,6,0,25-01300,72,0,N,501,2
1,6,1,1,9,0,25-01000,53,0,4,501,2
2,1,1,1,8,0,25-00703,64,0,N,501,2
2,3,1,1,8,0,25-01300,87,0,2,501,1
2,1,1,1,5,0,25-01000,73,0,2,322,2
2,1,1,0,0,0,25-00503,43,0,2,18,2
2,6,1,1,6,0,25-02800,28,0,2,468,2
2,1,1,1,8,0,25-02800,71,0,2,501,2
1,1,1,1,5,0,25-00703,66,0,2,501,2
1,N,1,2,N,0,25-00703,14,1,2,183,2
2,1,1,1,9,4,25-00503,50,0,N,501,2
2,1,1,1,4,0,25-02800,25,0,2,227,2
2,6,1,1,8,0,25-00703,61,2,7,501,2
2,1,1,0,5,0,25-02800,48,1,3,414,2
2,1,1,1,0,0,25-00703,46,1,3,501,2
2,1,1,1,3,0,25-01000,64,0,4,316,2
1,6,1,1,3,0,25-01000,31,1,4,429,2
1,6,1,0,2,0,25-01300,24,0,2,N,2
1,1,1,1,8,0,25-01300,47,0,2,501,2
1,4,1,1,6,0,25-00703,62,0,2,501,2
2,6,1,1,0,0,25-00503,18,N,N,209,2
1,1,1,1,7,0,25-00703,56,0,2,501,2
1,N,1,1,N,0,25-01000,4,2,5,296,2
1,N,1,1,N,0,25-00703,3,2,4,163,2
2,N,1,1,N,0,25-01000,1,2,4,408,2
2,1,1,1,8,0,25-00503,50,0,5,501,2
1,1,1,1,7,0,25-01000,46,1,3,501,2
1,3,9,1,3,0,25-01000,94,N,N,180,2
1,1,1,1,7,0,25-01300,43,2,4,501,2
1,6,6,0,2,0,25-00503,36,0,3,467,2
2,6,1,2,2,0,25-02800,19,1,3,256,2
2,1,1,1,6,0,25-00703,69,0,N,481,2
1,1,1,0,9,0,25-01000,61,0,7,467,2
1,1,1,1,9,0,25-00503,58,0,2,501,2
1,4,1,1,9,0,25-01000,71,5,4,501,2
1,1,1,1,8,0,25-01000,31,0,N,501,2
1,6,1,1,7,0,25-00503,38,1,3,501,2
2,1,1,1,8,0,25-02800,44,2,4,501,2
1,1,1,1,5,0,25-01300,46,2,4,501,2
1,1,1,0,2,0,25-02800,71,0,N,N,2
2,6,1,1,3,0,25-00703,60,3,5,86,2
1,1,1,1,8,0,25-01000,52,0,2,501,2
1,1,1,1,7,0,25-01300,70,0,6,34,2
2,1,1,1,9,0,25-00703,44,2,4,501,2
1,3,1,1,9,0,25-00703,64,0,N,501,2
2,6,2,2,1,0,25-00503,18,1,2,501,2
1,6,1,0,1,0,25-00503,18,2,3,N,2
2,4,1,1,9,0,25-00703,62,0,2,501,2
1,2,1,1,1,0,25-00703,85,N,N,9,2
2,1,1,1,9,0,25-01000,67,0,4,501,2
1,6,1,1,7,0,25-00503,69,0,2,501,2
1,N,1,1,N,0,25-00703,0,0,N,501,2
2,6,8,1,1,0,25-00503,19,1,3,501,2
1,1,6,1,9,0,25-00703,34,2,4,501,2
1,6,1,1,9,0,25-01300,51,0,N,501,2
2,6,6,1,1,0,25-00503,19,0,6,427,2
1,1,1,1,7,0,25-02800,63,0,N,501,2
2,1,1,1,0,0,25-00503,39,1,5,0,2
2,3,1,1,4,0,25-00703,89,0,4,501,2
2,6,6,0,1,0,25-01300,20,N,N,N,2
1,4,1,1,3,0,25-00703,58,0,2,160,2
2,6,1,1,8,0,25-02800,68,0,2,501,2
1,1,1,1,4,0,25-00503,33,0,N,501,2
1,6,1,1,0,0,25-00703,19,N,N,501,2
2,1,1,1,0,0,25-01300,55,2,4,0,2
1,1,1,1,6,0,25-00503,32,0,N,501,2
2,1,1,1,0,0,25-02800,36,0,2,501,2
1,1,2,2,8,0,25-01300,41,1,4,501,2
2,5,3,1,N,2,25-00503,11,2,4,501,2
2,1,6,1,5,0,25-01300,52,0,2,155,2
2,1,1,1,4,0,25-00703,79,0,N,147,2
2,1,1,1,5,0,25-01300,47,1,3,57,2
1,6,1,2,8,0,25-02800,26,0,2,501,2
1,1,1,1,9,0,25-02800,64,0,2,501,2
1,6,6,1,7,0,25-01300,23,0,N,386,2
2,1,1,1,7,0,25-00703,49,2,4,501,2
1,2,1,1,1,0,25-01300,55,0,2,481,2
2,3,1,1,9,0,25-02800,64,0,N,501,2
1,1,1,0,2,0,25-01300,57,0,3,N,2
2,1,1,1,6,0,25-02800,32,0,2,501,2
1,3,9,1,8,0,25-00503,34,2,4,96,2
2,1,8,1,7,0,25-00503,39,0,N,501,2
1,1,1,2,9,0,25-01000,56,0,2,501,2
2,1,1,1,5,0,25-01000,67,0,N,313,2
2,N,1,2,N,0,25-02800,9,2,4,84,2
1,1,1,1,9,0,25-00703,61,0,2,501,2
1,N,6,1,N,0,25-02800,2,2,4,501,2
1,6,1,1,6,4,25-00503,28,0,3,501,2
2,6,1,1,1,0,25-00703,31,0,3,116,2
1,4,1,1,8,0,25-00503,40,0,3,501,2
2,6,1,2,2,0,25-00503,20,3,5,127,2
1,3,1,0,2,0,25-00703,75,0,2,N,2
1,1,9,1,9,0,25-00503,40,3,5,501,2
1,1,1,1,N,0,25-00503,53,0,2,501,2
1,1,1,2,6,0,25-00703,52,0,N,381,2
2,6,1,1,7,0,25-01300,56,0,N,501,2
1,1,9,1,2,0,25-01300,86,0,N,501,2
2,1,1,1,4,0,25-01000,71,0,2,329,2
2,1,1,1,9,0,25-01300,55,0,4,501,2
1,1,1,2,1,0,25-00703,72,0,N,303,2
1,N,1,1,N,0,25-02800,14,2,4,501,2
2,1,1,2,7,0,25-00503,59,0,N,176,2
1,6,1,1,9,0,25-00703,67,0,N,501,2
2,1,1,1,9,0,25-00703,69,0,2,501,2
1,1,1,1,8,0,25-01000,51,0,4,501,2
1,6,2,2,1,0,25-01300,15,2,4,101,2
1,1,1,1,5,0,25-00503,52,1,4,326,2
2,1,1,2,3,0,25-01000,40,0,7,498,2
1,4,1,1,6,0,25-00703,61,0,N,64,2
2,6,1,0,0,0,25-00703,65,0,3,N,2
1,N,1,1,N,0,25-00703,2,2,5,501,2
2,6,2,1,1,0,25-01000,19,N,N,501,2
1,4,1,2,6,0,25-02800,60,0,N,17,2
1,1,1,1,7,0,25-01300,45,2,5,501,2
2,N,1,1,N,0,25-01000,5,2,4,501,2
2,6,1,1,5,0,25-00703,33,1,3,195,2
1,1,1,2,0,0,25-00703,81,0,4,501,2
1,3,6,1,2,0,25-00703,21,N,N,402,2
2,1,1,1,N,0,25-00703,54,0,5,104,2
2,1,1,1,8,0,25-01000,75,0,2,501,2
2,1,1,1,3,0,25-02800,71,0,7,501,2
2,1,1,2,6,0,25-00503,62,0,2,408,2
2,N,1,2,N,0,25-01000,0,2,5,278,2
2,1,1,0,1,0,25-01300,8,2,4,N,2
2,1,6,1,6,0,25-02800,69,0,3,151,2
1,1,1,1,6,0,25-00703,48,2,4,26,2
1,1,1,2,9,0,25-01300,48,0,2,501,2
2,1,1,1,7,0,25-00503,34,1,4,501,2
