,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
50,18,7,N,2,2,1,6,2,8,2
51,42,7,3,1,2,0,4,1,8,7
52,60,1,1,2,1,0,4,2,0,8
53,53,1,3,2,2,0,3,1,1,10
54,52,8,3,2,1,0,N,1,8,5
55,78,6,3,2,1,2,3,1,0,N
56,45,2,3,1,2,0,5,2,5,10
57,71,7,5,1,1,2,4,1,8,1
58,42,7,1,1,1,0,6,2,2,10
59,2,3,3,1,2,2,N,1,5,10
60,53,1,3,2,2,2,5,1,4,9
61,63,8,5,2,2,1,1,1,8,5
62,72,3,5,1,1,1,1,2,6,3
63,52,2,1,2,2,2,N,1,N,N
64,38,2,5,1,2,1,4,1,3,10
65,12,2,N,1,2,1,3,1,6,6
66,2,6,N,2,3,0,1,2,4,1
67,86,8,2,2,2,2,2,1,0,N
68,41,2,N,2,2,0,N,2,9,7
69,49,1,2,2,3,2,5,1,5,N
70,19,1,4,2,1,2,4,1,0,11
71,78,3,3,2,1,1,4,1,0,1
72,73,7,1,2,3,0,6,2,8,7
73,22,6,1,1,2,1,4,2,8,7
74,0,5,N,2,2,0,1,2,2,12
75,49,9,1,2,1,2,N,1,7,9
76,59,6,6,1,1,0,4,2,0,9
77,41,9,5,1,1,0,5,2,7,8
78,3,9,3,2,2,2,5,2,0,9
79,87,9,6,2,1,2,4,1,N,10
80,37,9,N,2,1,2,6,2,9,7
81,33,6,6,1,2,0,N,1,7,3
82,8,9,1,1,3,2,3,2,N,8
83,55,9,N,2,1,2,2,2,3,9
84,17,1,N,2,1,0,N,1,7,4
85,21,5,2,1,2,0,3,2,2,1
86,89,6,2,1,1,1,6,2,4,4
87,24,1,4,2,1,0,1,2,6,1
88,18,6,4,1,1,1,2,2,3,10
89,56,2,3,2,2,1,2,1,7,12
90,53,5,4,2,2,2,N,2,3,12
91,55,8,6,1,1,2,4,2,6,7
92,91,8,3,2,1,0,4,1,4,5
93,11,1,4,1,2,0,N,2,9,2
94,38,6,6,2,3,1,6,1,4,2
95,2,8,3,2,2,0,2,2,1,10
96,40,7,N,1,3,1,4,1,7,10
97,53,1,1,1,2,2,6,2,N,6
98,56,6,6,1,2,0,2,1,4,9
99,61,8,3,2,3,2,N,2,N,11
100,4,6,6,2,1,1,4,2,4,10
101,81,8,N,1,1,2,5,2,1,5
102,74,3,4,2,1,0,5,1,9,N
103,54,7,2,2,2,1,5,1,4,N
104,12,1,3,1,1,2,N,1,4,5
105,50,8,2,2,2,1,2,1,6,7
106,28,9,5,2,2,2,6,2,6,3
107,7,9,5,2,3,1,5,2,6,N
108,72,1,1,1,2,0,1,1,1,10
109,71,9,1,2,2,2,5,1,0,10
110,89,1,5,1,3,0,2,2,1,2
111,30,1,2,2,2,1,4,2,2,10
112,23,8,N,2,1,2,4,1,6,N
113,22,7,1,2,1,1,3,2,0,7
114,80,8,1,1,3,0,N,1,3,10
115,47,2,4,1,1,1,1,2,3,5
116,17,7,5,1,3,1,1,2,9,2
117,38,1,5,2,2,1,2,2,5,1
118,65,6,6,1,2,2,2,1,1,3
119,65,5,N,2,1,0,2,2,2,2
120,67,3,3,2,3,2,N,2,7,4
121,70,1,2,1,3,1,3,2,2,8
122,86,9,N,2,3,1,1,2,1,N
123,19,9,3,2,1,1,5,2,7,10
124,47,6,5,1,1,2,N,1,4,6
125,27,1,4,2,1,0,5,2,9,12
126,22,2,1,2,3,1,2,2,7,9
127,3,1,5,2,3,2,5,2,5,9
128,52,6,3,2,2,0,3,2,4,10
129,77,9,1,2,1,2,N,2,3,12
130,40,2,2,2,3,2,4,2,1,7
131,88,1,6,1,1,2,6,1,2,9
132,73,2,4,2,3,0,5,1,9,7
133,7,7,3,2,2,1,4,1,9,7
134,26,5,3,2,3,2,4,2,N,3
135,18,5,3,2,3,0,1,2,9,11
136,37,1,4,1,2,2,4,1,2,11
137,0,3,1,2,2,0,4,1,2,6
138,21,1,6,2,3,1,6,1,6,4
139,33,1,6,1,3,0,5,2,5,1
140,26,9,N,1,1,1,4,2,4,5
141,60,6,2,2,2,2,2,2,1,9
142,58,3,3,1,1,1,N,2,5,5
143,74,3,5,2,2,0,6,1,6,1
144,45,3,4,2,3,0,6,2,8,5
145,89,2,N,2,1,1,2,2,1,10
146,80,6,3,1,1,2,4,1,9,10
147,45,1,3,1,2,0,4,2,3,6
148,4,7,5,1,2,2,5,1,9,10
149,17,3,1,2,1,2,6,1,8,10
150,77,8,N,2,1,0,2,1,6,9
151,20,2,6,1,2,0,6,2,6,4
152,81,6,2,1,1,1,5,1,0,N
153,17,2,2,2,1,2,N,2,6,11
154,56,5,5,2,2,1,6,1,5,12
155,47,3,3,1,1,0,6,2,7,3
156,49,8,1,2,3,0,4,2,3,7
157,41,3,4,2,2,1,4,2,9,10
158,48,2,4,2,1,1,4,2,5,4
159,15,8,5,2,3,2,3,2,0,4
160,77,7,5,1,3,0,4,2,0,12
161,75,6,3,1,3,0,4,1,5,1
162,51,8,1,1,1,2,4,2,8,3
163,9,7,N,2,3,0,3,1,1,4
164,83,6,6,2,1,2,3,2,6,10
165,71,5,5,2,3,2,4,1,N,5
166,83,3,3,2,3,0,N,1,4,7
167,89,7,3,2,2,1,1,1,7,7
168,83,2,3,1,3,1,3,2,0,2
169,89,9,4,1,2,1,6,2,4,1
170,57,9,5,2,1,1,2,2,N,9
171,30,6,N,1,2,2,5,2,6,9
172,10,3,3,1,1,0,N,1,4,1
173,50,1,1,2,3,1,6,1,5,6
174,65,6,5,2,1,1,2,2,0,N
175,27,9,2,1,1,2,5,2,1,8
176,12,3,2,2,3,1,2,2,4,7
177,71,5,4,2,3,0,1,2,0,11
178,46,2,5,1,1,0,6,1,1,9
179,33,2,3,2,2,0,2,1,6,12
180,35,9,5,2,2,0,3,2,9,8
181,36,2,2,1,2,0,3,1,9,9
182,33,1,5,2,2,1,5,1,5,7
183,36,7,3,1,1,1,1,2,4,2
184,56,8,4,1,2,0,N,1,2,11
185,48,2,3,1,1,1,2,1,1,5
186,63,9,1,2,2,0,3,2,N,10
187,71,6,2,2,3,1,4,2,4,9
188,25,1,6,1,2,0,5,1,6,8
189,62,8,1,1,1,0,4,2,1,12
190,78,9,3,1,2,0,N,2,3,12
191,81,5,N,2,2,1,1,1,0,7
192,53,2,6,1,3,1,5,1,8,3
193,60,3,5,2,3,0,N,2,5,7
194,9,2,5,2,2,1,N,1,1,7
195,70,2,4,1,2,0,6,2,3,11
196,48,5,6,1,1,0,3,1,2,7
197,31,3,N,2,3,1,3,1,3,6
198,86,2,4,1,1,0,1,1,2,6
199,13,8,1,1,1,2,1,2,N,7
200,56,8,3,2,1,2,5,2,5,1
201,44,2,5,2,2,0,2,1,4,12
202,40,7,2,2,1,0,2,2,5,2
203,68,9,N,1,2,1,3,1,9,12
204,9,8,2,2,1,1,3,1,2,3
205,77,2,2,2,2,1,6,1,9,5
206,78,2,2,2,1,0,4,1,4,10
207,79,6,2,2,1,1,4,1,5,7
208,13,6,N,1,3,1,4,1,8,2
209,85,8,N,2,2,2,2,1,4,7
210,56,1,6,2,3,1,3,2,8,11
211,75,2,6,1,2,0,1,2,N,6
212,43,7,2,1,1,0,5,1,N,7
213,70,2,6,2,2,2,1,1,8,9
214,13,2,4,1,3,1,6,2,1,1
215,47,1,5,1,2,2,3,2,N,9
216,52,2,6,2,1,2,4,2,3,10
217,30,3,5,2,1,0,5,1,0,11
218,87,2,N,1,1,0,6,2,2,4
219,37,8,6,1,3,2,N,2,3,2
220,76,2,1,2,2,1,N,1,9,5
221,27,5,N,2,1,2,4,2,9,9
222,47,3,3,2,1,1,2,1,9,6
223,77,6,N,2,3,1,4,1,N,10
224,18,3,5,2,2,2,1,2,9,7
225,36,2,2,1,2,0,3,1,7,7
226,43,7,4,1,2,2,6,2,4,7
227,7,1,5,1,3,0,N,2,8,5
228,49,1,5,2,2,0,5,1,4,8
229,78,1,3,1,1,0,5,2,2,9
230,80,9,5,2,2,0,6,2,0,N
231,66,9,5,1,2,1,6,2,N,1
232,45,6,6,2,2,2,3,2,8,4
233,55,6,5,2,1,0,3,1,6,10
234,55,2,2,1,2,1,N,2,1,7
235,1,1,1,2,2,1,N,2,5,1
236,79,1,2,2,1,2,4,2,N,6
237,6,1,6,1,1,1,2,2,0,N
238,80,1,2,2,3,2,N,1,8,12
239,3,9,4,2,1,0,5,1,1,1
240,36,3,6,1,2,1,N,2,9,1
241,19,8,2,2,2,2,1,2,6,5
242,36,9,3,1,2,0,2,1,8,N
243,24,2,1,2,3,0,2,1,1,7
244,78,9,2,1,1,1,2,2,2,12
245,52,3,2,1,3,0,N,1,4,7
246,71,2,6,2,1,0,3,2,8,9
247,42,6,6,1,3,0,6,2,7,9
248,46,8,N,1,2,2,3,1,6,1
249,69,5,5,2,1,1,N,1,9,6
250,65,5,6,2,1,0,1,1,2,9
251,89,2,4,1,2,0,3,1,9,8
252,44,6,6,2,3,0,4,2,6,3
253,45,1,6,2,1,2,4,1,8,10
254,57,1,4,2,3,0,5,1,7,9
255,1,6,N,2,2,0,2,1,N,10
256,55,8,4,1,1,1,4,1,4,6
257,89,2,6,1,3,1,5,2,4,7
258,20,2,4,2,2,0,N,1,1,N
259,7,1,N,1,1,2,1,2,5,12
260,78,5,6,1,2,0,1,2,4,12
261,1,5,6,2,1,2,4,1,N,8
262,7,3,2,1,2,1,2,2,6,4
263,75,5,1,2,3,2,2,2,4,2
264,59,3,4,1,1,2,6,2,1,9
265,72,3,6,2,2,1,1,1,7,6
266,23,8,2,1,1,1,6,2,4,N
267,23,9,N,1,1,0,5,2,6,4
268,60,2,6,1,3,1,3,1,4,2
269,7,6,5,1,1,0,5,2,3,1
270,28,2,2,1,1,2,5,1,3,8
271,61,3,2,1,2,1,4,2,3,7
272,65,1,3,1,2,0,2,2,9,12
273,54,3,5,1,2,1,N,2,4,2
274,64,7,4,1,1,0,1,1,0,4
275,41,8,2,2,2,1,1,2,0,N
276,67,1,3,1,2,1,4,1,N,10
277,79,2,3,1,1,1,2,1,8,10
278,2,5,3,2,2,0,6,1,5,12
279,57,7,5,1,1,1,N,2,2,10
280,55,9,6,1,1,2,5,2,7,N
281,50,3,N,2,2,1,5,1,6,11
282,51,5,6,1,3,2,1,2,5,11
283,83,7,6,2,2,1,N,1,9,9
284,68,6,N,2,3,2,6,1,0,11
285,45,1,N,2,3,1,2,1,N,12
286,55,3,3,2,2,1,2,1,9,5
287,66,6,6,2,1,1,3,1,4,N
288,44,3,3,1,2,2,4,1,N,9
289,64,8,2,2,1,2,5,1,9,10
290,54,5,N,1,3,0,6,2,6,8
291,14,8,5,2,2,1,5,1,2,11
292,15,8,2,1,3,1,3,1,N,9
293,31,1,4,1,2,0,2,2,9,11
294,48,8,N,1,1,1,N,2,5,2
295,9,2,N,2,2,1,5,1,N,2
296,3,9,6,1,3,2,6,1,N,12
297,51,9,4,2,2,2,5,1,1,11
298,68,6,1,2,2,2,N,1,5,N
299,44,9,3,1,1,2,6,2,2,3
300,76,1,3,1,1,2,2,1,8,8
301,78,2,N,1,2,2,4,2,N,12
302,27,3,6,1,3,0,4,2,6,5
303,89,1,2,1,3,0,1,1,4,7
304,23,8,4,2,1,2,N,2,0,1
305,29,5,3,2,1,0,1,2,5,3
306,63,8,1,2,2,0,5,1,1,4
307,42,1,6,2,1,2,2,2,0,6
308,88,1,2,1,2,2,N,2,0,6
309,78,3,3,2,1,1,6,1,N,7
310,4,1,4,2,1,0,N,2,6,6
311,89,6,6,1,2,0,2,2,5,7
312,39,1,4,2,2,2,3,1,7,9
313,59,1,2,1,1,1,N,2,7,8
314,47,8,2,2,1,0,6,2,0,11
315,47,1,6,1,2,2,N,2,7,3
316,27,8,4,2,3,0,3,2,9,N
317,7,2,4,2,1,1,N,1,5,6
318,48,8,6,2,1,2,3,2,1,2
319,57,1,4,2,3,2,1,2,9,4
320,41,8,N,2,3,2,N,1,N,6
321,12,1,6,1,3,1,3,2,N,7
322,80,1,2,1,3,1,5,2,9,4
323,10,8,4,1,3,0,5,2,4,10
324,94,7,5,1,2,2,6,1,8,9
325,62,2,3,2,3,0,1,2,5,8
326,8,2,4,2,1,2,N,1,4,5
327,33,5,4,1,2,1,5,2,2,4
328,66,3,6,1,3,2,6,2,6,8
329,20,5,4,1,1,0,1,1,N,7
330,89,5,3,1,1,1,6,1,6,7
331,81,6,5,1,3,2,5,1,4,4
332,71,1,3,1,2,1,6,2,5,1
333,16,2,N,2,2,1,N,2,4,3
334,13,6,4,1,2,2,4,2,6,4
335,90,9,4,1,1,0,1,2,7,2
336,83,1,6,1,3,0,3,2,9,7
337,51,7,5,2,1,0,4,2,2,5
338,58,2,4,1,1,0,4,2,3,12
339,78,2,5,2,1,2,2,1,5,7
340,54,7,6,2,3,1,5,1,7,9
341,90,3,5,1,2,1,5,2,6,3
342,55,6,6,1,2,2,4,2,5,3
343,29,3,4,2,1,1,1,1,4,1
344,44,6,3,1,1,1,6,1,2,4
345,87,9,2,1,2,2,2,1,2,10
346,67,2,3,2,2,1,N,1,N,10
347,60,5,4,1,1,0,1,2,8,9
348,67,2,3,2,1,0,1,1,7,2
349,30,5,1,2,2,1,4,2,4,8
350,52,7,5,2,1,0,2,1,0,8
351,36,9,N,1,2,0,4,1,3,7
352,23,7,5,1,3,1,5,1,3,3
353,47,2,6,1,3,1,6,2,N,12
354,0,2,5,2,1,1,6,2,7,10
355,49,1,4,1,3,0,6,1,N,7
356,7,7,1,2,1,2,6,1,0,6
357,1,9,1,2,1,2,1,2,7,1
358,74,1,2,1,1,0,1,1,5,5
359,88,1,4,2,1,1,1,2,1,N
360,46,3,4,2,1,1,1,1,1,4
361,67,6,5,2,3,0,N,2,9,8
362,50,8,1,2,3,1,3,1,6,4
363,43,3,5,1,1,1,6,2,2,3
364,37,3,2,2,3,0,3,1,9,2
365,37,8,1,2,2,0,1,2,7,11
366,47,6,6,1,3,0,5,2,3,9
367,41,8,5,2,3,1,4,1,4,10
368,46,5,2,2,2,0,5,1,7,3
369,55,3,1,2,2,0,3,1,6,4
370,21,3,5,2,3,0,N,2,1,8
371,89,1,3,1,1,1,N,2,5,2
372,9,7,2,1,1,1,2,2,3,9
373,89,1,6,1,3,0,2,1,9,8
374,86,3,2,2,1,1,5,1,3,12
375,32,9,N,1,1,1,6,2,2,10
376,78,1,5,1,1,0,6,1,5,9
377,17,8,1,2,1,1,6,1,N,1
378,89,1,5,1,1,1,5,1,1,1
379,25,8,3,1,2,0,3,1,5,10
380,91,2,2,2,1,0,5,1,4,12
381,2,3,2,1,2,0,6,2,9,2
382,52,6,1,2,1,0,N,1,2,3
383,19,2,N,2,1,1,4,2,1,11
384,40,1,N,2,3,0,2,1,8,2
385,10,1,4,1,3,0,N,2,8,N
386,25,1,6,1,1,1,6,2,5,4
387,13,7,1,2,2,2,2,2,8,6
388,4,5,N,1,3,0,4,1,N,12
389,62,8,5,2,1,1,2,1,4,4
390,50,7,2,2,2,0,2,2,1,6
391,49,9,6,2,2,2,3,2,8,10
392,55,9,6,2,2,2,5,2,8,10
393,65,3,3,2,2,2,N,1,9,5
394,83,8,4,2,2,1,6,1,8,6
395,10,6,3,2,1,0,2,1,0,1
396,57,2,5,1,2,0,N,1,N,4
397,16,2,5,2,2,1,N,2,N,9
398,73,7,4,1,3,1,N,1,4,1
399,14,9,2,2,2,1,5,2,0,8
400,22,9,2,1,3,0,6,1,N,3
401,55,2,2,2,1,1,1,2,N,3
402,2,9,N,2,3,0,3,2,4,10
403,41,1,5,1,2,0,4,2,0,5
404,18,6,4,2,3,0,2,2,0,8
405,41,8,4,1,3,0,4,2,N,12
406,38,2,3,2,2,0,3,2,8,11
407,72,9,6,2,3,1,3,2,1,9
408,80,1,1,2,1,1,2,2,8,N
409,74,5,4,2,2,1,5,1,N,6
410,81,2,2,2,2,1,1,2,8,9
411,94,1,2,1,3,0,4,2,7,6
412,89,3,2,1,3,1,3,1,3,8
413,31,6,3,1,2,2,N,1,5,12
414,11,2,6,2,2,1,N,2,5,6
415,2,1,1,2,2,0,2,2,6,7
416,42,6,2,2,1,2,4,2,7,1
417,85,1,2,2,1,2,N,2,2,7
418,16,9,1,2,2,1,6,1,9,4
419,53,7,1,1,2,0,2,2,5,4
420,89,6,2,2,1,2,1,2,0,9
421,32,8,N,1,2,1,2,2,2,3
422,73,1,N,2,3,0,N,2,2,10
423,5,1,4,1,1,1,6,1,5,2
424,48,3,2,1,1,2,5,1,N,6
425,15,6,2,2,2,2,4,1,3,7
426,58,7,5,2,3,1,N,2,7,11
427,90,2,5,2,3,1,1,2,2,6
428,29,8,1,1,2,1,N,2,7,1
429,20,9,6,1,2,0,1,1,8,4
430,16,2,6,1,1,1,4,2,5,1
431,26,8,N,2,3,1,6,2,6,N
432,13,7,6,1,2,0,N,1,1,2
433,68,7,3,2,1,1,6,2,0,11
434,60,2,5,2,3,0,1,1,9,2
435,44,9,4,1,2,1,6,1,6,1
436,48,1,3,1,3,2,5,1,0,9
437,3,6,5,2,1,1,5,2,0,6
438,15,9,5,1,2,1,6,2,9,11
439,87,7,4,2,1,2,1,1,5,9
440,65,6,6,2,2,1,3,2,1,N
441,64,7,2,1,3,2,1,2,7,4
442,29,1,1,1,1,0,2,2,3,N
443,30,8,4,2,1,1,6,2,6,5
444,14,1,4,1,2,1,2,2,2,3
445,67,6,4,2,2,2,4,2,3,6
446,45,6,4,2,2,1,5,1,9,N
447,52,8,6,1,1,0,6,1,7,9
448,94,5,2,1,1,2,6,1,N,9
449,69,2,4,2,1,2,2,2,5,2
450,32,8,3,1,2,1,5,1,8,2
451,8,1,2,2,3,1,2,1,4,11
452,72,8,1,2,1,2,5,1,5,10
453,4,6,1,2,1,2,N,2,N,1
454,25,1,4,2,1,0,2,2,2,5
455,11,7,5,2,1,0,N,2,2,12
456,17,2,2,1,3,0,6,1,5,4
457,1,1,6,2,3,0,6,1,4,6
458,3,2,2,2,2,0,4,2,5,6
459,88,1,3,2,2,0,N,1,0,10
460,44,1,4,2,1,0,2,1,3,2
461,73,8,6,2,2,0,3,2,3,9
462,54,7,6,2,3,0,2,1,3,4
463,45,8,4,1,2,2,6,2,6,7
464,14,5,5,1,1,0,N,1,5,5
465,22,2,6,2,2,2,4,2,4,10
466,17,8,3,2,1,2,N,1,8,11
467,0,9,1,2,2,2,1,2,2,4
468,15,2,4,2,1,1,6,2,7,12
469,31,1,6,2,2,2,6,2,6,7
470,22,8,4,2,1,2,5,2,0,5
471,2,3,4,1,1,0,6,2,4,8
472,15,7,3,2,1,2,2,1,4,2
473,62,2,5,1,2,1,5,2,1,2
474,69,5,4,1,1,0,N,2,5,10
475,72,1,N,1,2,0,6,2,N,6
476,81,7,2,1,1,1,4,1,3,12
477,0,2,4,1,2,1,3,1,9,1
478,70,6,6,1,1,0,1,2,8,N
479,17,3,6,2,1,2,5,2,6,6
480,5,1,4,2,1,1,N,2,4,10
481,88,8,2,1,2,0,6,2,8,7
482,15,3,3,2,1,1,4,2,3,5
483,35,3,6,2,1,1,5,2,2,N
484,33,5,6,1,3,0,2,2,9,7
485,34,1,6,1,3,0,4,1,3,11
486,57,5,3,2,3,1,2,2,8,7
487,38,9,3,2,1,0,5,1,3,6
488,88,6,3,2,2,2,2,2,9,7
489,5,1,1,2,3,1,4,1,8,3
490,31,8,4,2,3,0,4,1,5,2
491,53,6,4,2,2,0,3,2,9,N
492,66,1,2,2,1,2,4,2,9,9
493,13,6,3,2,1,2,3,1,N,12
494,18,8,3,2,1,0,5,2,6,1
495,23,2,N,1,3,0,6,2,2,10
496,42,8,4,1,1,1,6,1,3,3
497,58,2,5,1,3,2,N,1,8,7
498,15,1,6,2,2,1,N,1,9,3
499,12,8,3,1,1,1,N,2,N,9
500,35,8,6,1,1,2,6,1,3,7
501,10,5,1,2,1,1,5,1,8,10
502,5,9,6,2,2,0,N,2,2,7
503,33,1,6,1,2,1,3,1,N,1
504,28,3,2,2,3,1,6,2,4,N
505,35,9,6,2,2,2,N,1,N,N
506,8,7,1,1,3,0,N,1,0,12
507,89,2,5,2,2,0,4,1,8,3
508,11,3,N,1,3,1,6,2,0,6
509,45,1,N,1,1,0,N,2,2,1
510,30,6,2,2,3,2,2,1,9,7
511,26,8,6,1,1,0,3,1,5,N
512,88,5,6,2,1,0,2,2,1,2
513,58,6,2,2,1,1,2,2,5,9
514,18,8,1,1,2,0,3,1,5,5
515,91,5,4,2,1,0,4,2,8,4
516,24,2,6,2,1,1,N,2,7,8
517,28,1,6,1,1,2,3,1,8,6
518,4,2,5,1,2,0,3,2,3,3
519,61,3,N,1,2,1,4,1,0,N
520,70,8,1,2,1,2,N,1,7,N
521,41,9,6,1,1,2,1,1,0,12
522,10,2,1,2,2,1,5,2,1,5
523,60,8,3,1,2,2,1,1,0,1
524,63,7,3,2,3,0,1,1,9,9
525,7,3,3,2,2,1,4,1,7,8
526,46,6,1,2,2,2,6,1,N,10
527,7,7,2,1,1,0,2,2,N,8
528,39,1,4,2,3,1,5,2,5,10
529,44,2,4,2,2,0,4,1,8,3
530,47,7,2,2,2,2,3,2,8,3
531,28,1,N,2,1,1,3,2,7,5
532,69,7,6,1,2,1,6,2,7,3
533,74,1,2,2,2,0,N,1,4,9
534,60,1,1,1,3,0,5,2,2,N
535,54,2,N,1,3,2,N,1,6,2
536,78,6,6,1,3,1,1,2,8,11
537,17,2,6,2,1,0,3,1,2,8
538,30,2,4,1,1,2,5,2,2,N
539,0,7,4,2,1,0,N,1,0,12
540,67,8,5,2,1,1,3,2,3,7
541,49,3,3,2,2,2,5,1,7,9
542,59,3,3,2,3,0,1,1,N,7
543,73,5,3,1,2,2,5,2,5,N
544,0,9,2,2,2,1,4,2,8,6
545,53,2,4,2,2,0,2,1,4,1
546,39,8,6,1,1,1,4,1,7,2
547,76,2,5,1,2,1,5,1,7,3
548,47,5,2,2,1,0,1,1,N,12
549,61,7,N,2,3,0,1,1,N,10
550,37,2,1,1,1,2,5,1,7,6
551,1,5,4,1,2,1,3,2,9,6
552,51,7,6,1,3,2,3,1,9,6
553,70,2,1,2,3,2,5,1,0,6
554,2,8,N,1,3,0,6,1,1,10
555,38,6,6,1,3,2,N,2,9,1
556,66,7,N,2,2,2,N,2,N,10
557,18,3,2,1,2,2,6,1,3,8
558,9,1,1,2,3,2,N,2,0,10
559,55,1,4,2,2,2,3,2,8,2
560,30,2,4,2,3,1,5,1,1,2
561,51,3,1,2,1,0,2,2,5,8
562,89,7,3,1,3,1,2,2,N,N
563,13,9,5,2,2,1,3,1,9,8
564,62,8,3,1,1,1,2,2,3,10
565,65,7,6,2,2,0,2,2,1,8
566,87,1,N,1,3,0,4,2,N,6
567,41,1,3,2,3,0,N,2,7,9
568,46,1,4,2,1,2,5,2,5,6
569,79,1,N,1,1,1,3,1,3,2
570,0,8,4,2,2,2,2,1,4,N
571,32,2,N,2,1,0,4,2,N,7
572,39,3,3,2,1,2,1,2,5,2
573,61,6,N,2,1,2,6,2,6,3
574,54,8,2,1,3,1,N,2,9,9
575,22,6,2,2,3,0,4,2,1,10
576,71,6,2,1,1,2,3,2,N,1
577,8,1,2,1,2,1,4,1,7,6
578,36,1,1,2,3,2,N,2,7,9
579,59,1,6,1,2,1,6,2,3,3
580,80,6,1,2,1,0,5,2,9,9
581,12,2,6,1,1,1,3,2,2,4
582,11,8,1,2,3,0,4,2,8,9
583,19,5,2,2,3,0,N,2,1,N
584,69,6,3,1,1,0,3,2,5,9
585,44,8,3,2,2,0,4,2,2,11
586,74,1,N,2,3,1,2,1,N,3
587,59,9,N,1,2,0,3,1,4,12
588,1,6,1,1,3,1,1,2,4,10
589,52,1,6,2,1,2,3,2,5,2
590,59,6,6,2,2,1,5,1,9,1
591,18,6,5,2,3,2,N,1,9,12
592,40,8,5,1,2,0,1,2,3,5
593,71,2,5,2,1,2,5,1,5,N
594,11,8,5,2,2,1,N,1,0,7
595,67,6,4,1,2,1,3,2,6,7
596,13,9,4,2,3,0,6,2,8,11
597,94,9,2,2,1,2,N,2,9,7
598,69,2,1,1,2,0,6,2,8,10
599,61,5,2,2,3,0,2,2,1,9
600,27,5,5,2,1,1,N,2,1,11
601,10,6,3,2,3,0,2,2,3,3
602,89,3,6,2,2,0,1,2,7,N
603,62,6,6,2,1,2,5,1,2,7
604,29,1,N,2,1,0,6,1,4,9
605,53,8,2,2,3,0,1,2,7,10
606,9,2,5,1,3,1,5,2,6,12
607,7,7,5,2,2,0,6,2,N,2
608,51,8,N,2,2,1,6,1,N,N
609,81,5,N,2,2,2,N,1,2,4
610,91,2,6,2,2,0,3,2,1,N
611,87,2,2,2,2,0,5,2,8,3
612,25,3,3,2,3,0,2,1,9,10
613,37,8,6,1,1,1,4,1,5,2
614,53,7,4,1,1,0,1,2,9,3
615,94,9,6,2,1,2,1,1,4,10
616,11,9,6,2,2,2,2,2,1,10
617,83,9,2,1,2,1,6,1,0,4
618,45,8,1,1,3,0,N,2,N,11
619,44,6,6,2,1,0,3,1,7,10
620,42,1,1,1,3,0,5,2,3,9
621,22,5,4,2,2,1,3,2,0,1
622,59,8,4,2,1,0,5,2,9,11
623,7,3,4,2,1,2,N,2,4,1
624,81,2,3,2,2,2,1,2,4,N
625,26,3,2,2,1,0,5,2,6,12
626,62,5,6,1,3,0,6,2,9,8
627,88,9,1,2,1,0,6,2,9,2
628,16,8,6,2,3,0,4,1,9,9
629,87,1,5,2,2,0,N,2,1,7
