,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
34,25-01000,17,2,5,4,6,1,2,3,1,2352.82421875,7,2,296130.0,1,472,3,2,2,1,2
35,25-01300,2,2,5,0,9,N,9,3,1,2442.9548530578613,18,2,650800.0,8,138,N,2,1,1,1
36,25-00703,12,2,2,0,5,2,N,1,0,2389.2015075683594,5,2,727000.0,3,101,6,N,2,1,2
37,25-00703,47,1,2,1,8,1,3,1,0,2205.884208679199,10,2,9160.0,1,165,2,1,2,2,1
38,25-00703,63,1,1,0,5,3,N,3,0,2429.841697692871,11,2,41500.0,8,468,4,2,1,1,1
39,25-02800,54,1,1,4,3,1,6,2,2,2026.413818359375,3,6,37580.0,8,73,N,N,2,2,2
40,25-01300,63,1,4,2,5,0,2,1,2,2046.8141479492188,17,4,29500.0,7,140,2,1,1,1,2
41,25-01000,70,2,1,1,6,0,2,1,1,2878.5934677124023,15,9,226200.0,8,434,5,N,N,2,1
42,25-00503,50,2,1,0,3,0,7,3,0,2592.667766571045,14,5,21100.0,8,55,6,N,1,2,1
43,25-02800,79,2,5,2,9,4,2,1,2,2306.3902740478516,16,6,386000.0,2,342,N,2,1,2,2
44,25-00503,94,1,N,0,8,5,6,1,1,2862.804512023926,3,4,24300.0,6,324,2,2,2,1,2
45,25-02800,80,1,1,0,8,1,5,1,2,2944.5965576171875,8,5,53400.0,8,383,4,2,1,1,1
46,25-00503,86,1,5,0,7,1,4,3,2,2365.0968627929688,12,4,66600.0,4,445,6,1,2,2,2
47,25-01000,78,2,4,4,7,1,4,3,2,2496.400598526001,15,N,20900.0,4,409,1,2,1,1,2
48,25-00703,55,2,1,2,5,0,6,3,2,2052.103561401367,14,12,87400.0,5,183,6,2,1,2,1
49,25-00703,63,1,6,2,3,0,7,2,2,2416.217140197754,N,8,87000.0,5,342,N,N,2,1,2
50,25-01300,71,1,4,2,6,N,N,1,1,2559.691644668579,4,1,90000.0,2,103,5,N,2,2,1
51,25-00703,15,2,6,2,8,3,4,3,0,2232.0825958251953,17,4,98100.0,9,163,1,N,1,1,2
52,25-01000,4,2,2,4,3,N,5,1,1,2280.6001892089844,11,3,11700.0,N,229,4,1,2,2,1
53,25-01000,41,1,4,1,6,N,3,3,2,2718.310836791992,14,10,7200.0,8,298,N,2,1,1,2
54,25-01000,22,2,3,4,2,3,6,2,0,3105.2709197998047,12,7,19170.0,N,490,N,1,N,2,1
55,25-01300,37,1,4,2,2,1,3,1,1,2708.4413833618164,16,2,296600.0,N,136,5,2,1,2,1
56,25-01000,73,1,N,0,3,2,7,1,1,2867.952568054199,4,2,112000.0,7,73,3,2,1,2,2
57,25-00503,31,2,5,4,9,2,4,1,1,2580.708008289337,12,10,4600.0,9,302,4,1,2,2,1
58,25-01300,84,2,5,4,2,4,7,3,2,2670.204303741455,11,11,760.0,N,358,2,2,1,1,2
59,25-00703,32,2,3,1,7,0,7,1,0,1814.0508880615234,13,8,300500.0,2,33,2,2,N,1,1
60,25-00503,88,2,5,1,5,N,2,1,2,2611.6131229400635,9,9,12200.0,5,111,3,1,1,1,1
61,25-00703,15,2,4,4,9,4,9,3,1,2211.3384857177734,14,1,25400.0,4,193,2,1,N,1,1
62,25-01000,63,2,3,4,9,N,3,3,0,2596.9240560531616,17,1,107300.0,7,485,3,1,1,2,2
63,25-01300,24,2,4,4,2,5,4,3,2,2296.8486938476562,0,2,37580.0,6,269,5,1,2,1,1
64,25-00703,2,2,5,0,1,0,6,3,2,2723.3226623535156,10,N,78800.0,8,354,1,1,N,2,1
65,25-00703,58,2,3,1,7,5,6,3,0,2275.911911010742,4,3,55100.0,1,1,2,2,2,2,2
66,25-01300,90,2,N,4,6,4,3,1,0,2367.445602416992,4,5,91500.0,5,454,N,2,2,1,1
67,25-01300,26,2,N,0,1,0,9,2,1,3215.9077758789062,2,4,46800.0,N,237,N,1,2,2,1
68,25-01300,54,1,4,0,9,1,3,1,1,2337.1474609375,14,2,61700.0,4,484,3,1,1,1,1
69,25-01300,39,1,N,1,5,1,N,2,1,2497.5960483551025,12,3,68800.0,6,401,5,1,2,2,2
70,25-01300,68,1,5,1,7,0,9,3,0,3054.4575958251953,16,4,4300.0,1,75,5,2,1,1,1
71,25-00703,50,1,2,1,7,1,N,3,2,2870.4823303222656,1,8,49020.0,9,162,1,1,1,1,1
72,25-01000,4,1,6,1,1,4,9,2,0,2858.868682861328,N,9,124100.0,N,71,2,N,1,1,1
73,25-01000,64,1,6,1,9,5,5,3,2,2824.062873840332,5,7,8460.0,4,479,5,1,N,1,1
74,25-01000,69,1,6,0,5,N,4,1,1,2911.8666610717773,7,12,19000.0,1,176,4,2,1,2,1
75,25-00503,84,1,5,1,8,1,9,2,1,2194.644142150879,15,2,229500.0,7,429,2,2,2,2,2
76,25-00703,15,1,1,0,9,2,9,3,1,2869.880645751953,13,N,47060.0,9,71,1,2,2,2,2
77,25-00703,86,1,1,4,5,5,6,1,1,3301.4544677734375,N,7,39700.0,8,296,6,1,1,2,2
78,25-02800,26,1,4,0,1,2,2,2,2,2557.8231406211853,5,7,123220.0,9,129,5,1,2,1,2
79,25-00503,12,1,3,0,1,0,N,1,0,2579.3187141418457,13,4,2500.0,N,241,2,N,1,2,2
80,25-00703,87,2,6,3,7,1,N,2,0,2789.8591384887695,14,N,790.0,4,261,6,N,1,1,1
81,25-02800,34,1,4,0,1,N,4,2,0,2612.677360534668,15,3,17000.0,6,94,3,2,2,1,2
82,25-00703,54,2,1,2,5,0,4,3,1,2490.2189865112305,17,N,503500.0,3,31,6,2,2,1,1
83,25-00703,8,1,2,3,1,1,3,1,2,2726.343605041504,6,2,1200.0,3,385,N,1,1,2,1
84,25-00703,36,2,6,2,2,0,5,1,1,2410.0333366394043,16,7,79400.0,5,140,2,N,N,1,2
85,25-00503,81,1,3,0,6,N,4,1,2,3218.644241333008,10,3,9080.0,N,472,2,1,N,2,2
86,25-00503,45,2,N,3,8,0,2,1,2,2698.779457092285,7,9,26400.0,2,438,6,2,N,1,1
87,25-00503,66,1,5,2,8,2,3,3,1,2990.548843383789,0,3,74400.0,5,282,6,1,1,1,1
88,25-00703,78,1,1,2,6,0,2,2,2,2522.7036304473877,10,9,47060.0,0,208,2,N,2,2,1
89,25-01300,78,1,1,1,7,0,2,1,1,2735.3542137145996,4,4,439200.0,7,12,5,N,N,2,1
90,25-02800,44,2,N,0,9,1,2,2,1,2666.584789276123,17,2,4400.0,2,142,N,N,1,2,2
91,25-01000,78,1,6,1,1,4,7,1,0,2701.313076019287,6,12,342900.0,1,473,N,2,2,1,2
92,25-01000,6,2,4,0,5,5,2,2,1,2726.068649291992,5,N,53000.0,9,336,2,N,N,2,1
93,25-00503,25,2,4,0,3,0,5,3,2,2346.15714263916,9,9,35000.0,8,271,4,2,2,2,2
94,25-02800,81,2,5,3,5,4,2,2,1,2286.708770751953,17,3,158000.0,6,115,2,2,2,1,2
95,25-00703,77,2,5,3,8,3,N,3,1,2629.481029510498,10,5,433000.0,N,286,1,2,1,1,2
96,25-00703,20,2,3,0,3,1,6,3,1,3251.6908416748047,18,8,160.0,N,424,5,2,2,1,2
97,25-01300,39,1,1,4,7,2,N,1,2,2524.021474838257,14,6,72500.0,8,284,2,2,2,2,2
98,25-01000,59,1,1,3,1,3,3,1,1,2046.5967559814453,9,7,36300.0,8,70,1,1,2,2,2
99,25-01000,63,1,N,4,1,3,N,3,1,2460.080856323242,4,2,45000.0,3,325,4,N,N,1,2
100,25-00703,58,1,5,0,5,3,7,3,1,2594.4023332595825,5,3,27800.0,6,359,N,N,2,2,1
101,25-00703,15,1,6,2,9,2,9,2,2,2481.684097290039,11,10,627430.0,6,373,2,1,2,1,1
102,25-00503,41,2,3,2,3,0,5,1,0,2499.6398487091064,18,12,5820.0,1,161,N,N,2,2,2
103,25-02800,57,2,3,2,5,N,4,1,0,2381.331932067871,2,11,330.0,2,244,4,N,2,2,2
104,25-01000,56,2,N,2,1,N,N,3,0,2608.18861579895,9,7,116900.0,7,94,N,N,1,1,2
105,25-01000,53,2,5,3,2,1,2,3,1,3130.078872680664,12,10,65030.0,3,158,N,1,1,2,2
106,25-00703,63,1,1,2,9,4,3,2,2,2770.696487426758,11,1,600.0,9,294,5,1,1,2,1
107,25-00503,73,2,1,2,7,1,7,3,1,2499.351188659668,8,9,180000.0,3,419,1,N,2,2,1
108,25-00703,13,1,5,0,8,2,2,2,1,2044.3971557617188,6,8,167500.0,4,251,N,N,2,1,1
109,25-02800,57,1,3,4,1,N,3,1,1,1801.5362243652344,N,7,87100.0,4,287,2,2,N,1,2
110,25-01300,1,2,6,0,6,2,7,2,1,2236.30965423584,10,N,124500.0,2,330,5,1,2,2,2
111,25-01300,0,1,N,4,2,1,9,2,1,2758.664695739746,11,11,161000.0,0,19,5,1,N,1,1
112,25-01300,12,2,N,2,9,4,5,1,0,2863.72509765625,10,11,90400.0,1,75,2,N,2,1,1
113,25-01300,38,2,5,1,5,4,4,1,1,2199.7883071899414,3,1,42490.0,2,430,4,1,1,1,1
114,25-00703,16,2,4,3,1,4,3,1,0,2767.7089614868164,3,1,193000.0,8,251,1,2,1,2,2
115,25-01300,39,2,N,2,7,3,3,1,1,2338.7590408325195,10,9,115800.0,3,440,1,2,2,1,1
116,25-01300,53,2,4,2,8,2,9,3,2,2639.5125312805176,3,5,12600.0,1,354,N,1,2,2,1
117,25-01000,53,2,6,3,7,0,5,2,1,2783.3486404418945,14,5,74120.0,7,429,N,2,1,2,2
118,25-01300,78,1,6,3,2,N,2,2,0,2547.4387288093567,15,9,109600.0,9,499,6,2,N,2,2
119,25-01300,1,1,3,0,5,2,4,1,0,2572.9517951011658,4,6,155100.0,5,73,1,2,N,1,2
120,25-02800,78,1,4,3,2,N,9,1,1,3199.613037109375,7,5,13200.0,N,322,5,N,N,2,2
121,25-00503,46,2,2,1,1,3,4,1,0,2809.399559020996,13,N,66500.0,4,456,3,1,2,1,1
122,25-01300,62,1,6,2,3,N,5,3,1,2724.1983184814453,14,11,73030.0,N,343,N,N,1,2,1
123,25-00703,37,2,N,4,9,N,5,1,0,2381.1913871765137,0,N,67200.0,9,499,3,2,2,2,1
124,25-02800,1,1,N,0,5,3,2,3,1,2666.047294616699,10,4,627600.0,8,133,1,1,1,1,2
125,25-00503,60,1,4,1,1,2,N,1,1,2839.4861221313477,7,1,151000.0,1,349,N,1,2,2,2
126,25-00703,49,1,1,1,8,4,3,1,1,3170.3228454589844,1,8,189000.0,9,224,6,1,N,2,2
127,25-00703,63,2,5,2,5,N,9,3,1,2752.0314712524414,9,7,37000.0,N,33,1,2,N,2,1
128,25-01000,47,1,N,2,2,2,5,3,1,2239.118148803711,4,2,675800.0,4,296,6,N,2,2,2
129,25-00703,23,2,1,3,8,4,N,2,1,2480.4494915008545,11,10,104500.0,0,142,2,N,1,2,1
130,25-00503,94,1,1,2,7,4,9,1,2,2937.7432861328125,11,5,650800.0,2,233,N,1,1,2,2
131,25-01000,36,2,N,0,1,N,2,2,1,2308.6384887695312,9,6,158000.0,3,55,N,N,N,1,2
132,25-01000,51,1,2,2,3,5,7,1,0,2743.040180206299,N,6,17700.0,7,45,3,N,2,2,1
133,25-00703,2,2,5,0,9,N,9,3,2,2330.22957611084,11,6,11700.0,1,277,1,1,N,1,1
134,25-00503,78,1,N,2,2,5,3,2,1,2909.893264770508,5,5,35400.0,0,449,4,N,1,2,2
135,25-01000,57,2,4,3,2,3,7,1,2,2587.995924949646,7,11,47400.0,3,337,3,1,1,1,1
136,25-00503,26,1,2,4,6,1,5,1,1,3228.4913330078125,2,11,61500.0,0,384,4,1,2,2,2
137,25-02800,70,1,4,4,7,5,4,2,0,2943.29305267334,3,11,62780.0,8,197,3,1,2,2,1
138,25-00503,28,1,6,0,6,1,4,1,0,2813.4270553588867,11,1,118000.0,6,89,6,2,2,2,1
139,25-00503,62,1,4,0,5,1,7,1,2,1920.7222290039062,10,9,63500.0,N,450,6,N,2,1,2
140,25-00503,20,2,2,1,9,5,2,1,1,2403.8248596191406,18,9,141500.0,2,198,6,2,N,2,2
141,25-00703,42,2,N,1,5,N,5,3,1,2591.262300491333,10,9,249300.0,8,426,6,N,N,1,1
142,25-00503,26,2,6,4,6,5,9,1,2,1953.0912017822266,0,5,10600.0,0,458,2,2,1,1,1
143,25-00503,0,2,6,1,5,5,N,3,2,2323.284568786621,6,N,31300.0,2,319,6,1,1,1,1
144,25-01000,7,2,2,1,5,0,5,2,1,2686.0798683166504,14,N,300300.0,2,405,1,1,2,2,2
145,25-00703,72,2,2,0,9,5,3,2,0,2948.7741088867188,1,3,720.0,8,461,2,N,1,2,2
146,25-00703,37,2,4,3,1,3,3,2,1,2547.9190287590027,9,6,51000.0,3,247,N,1,N,2,1
147,25-00503,46,2,6,4,5,N,5,1,2,1994.0602264404297,10,N,111500.0,6,433,1,N,N,1,2
148,25-00503,69,1,5,0,1,0,5,1,1,2455.98099899292,14,6,78400.0,5,279,5,2,N,1,1
149,25-02800,91,2,1,0,3,4,4,1,1,2901.607696533203,9,8,13900.0,0,28,3,2,2,2,1
150,25-01000,43,2,6,0,2,3,7,1,2,1954.2601470947266,13,8,84900.0,2,202,3,N,1,1,2
151,25-01000,2,2,3,1,9,4,9,1,0,2887.1452255249023,N,3,35300.0,5,229,5,2,N,2,2
152,25-00703,33,2,2,1,1,1,N,2,1,2403.1533546447754,16,8,40000.0,9,321,2,N,2,2,1
153,25-00503,15,1,1,4,6,3,7,2,2,3285.0313262939453,5,1,150050.0,1,501,3,1,1,1,1
154,25-01000,73,1,6,4,1,3,2,1,1,2195.061210632324,12,4,45200.0,9,107,5,1,N,2,2
155,25-00503,91,2,6,1,8,2,4,1,1,2488.225128173828,11,12,27800.0,5,136,1,2,2,1,2
156,25-02800,74,2,4,1,3,4,N,1,2,2764.3951416015625,10,10,6600.0,0,377,N,2,2,2,1
157,25-01000,80,1,5,3,7,N,7,2,2,2167.622787475586,5,7,110010.0,N,153,1,2,2,2,2
158,25-02800,46,1,6,2,9,4,2,2,1,2876.7246704101562,N,1,360000.0,3,247,6,N,N,2,2
159,25-00503,55,2,6,4,3,0,9,3,1,2291.291030883789,N,11,5800.0,6,324,5,N,2,1,1
160,25-01000,55,2,5,1,1,2,5,2,2,2799.7451400756836,7,8,26710.0,8,58,6,1,N,2,1
161,25-02800,7,1,6,0,9,4,7,2,1,2946.6666564941406,2,9,116000.0,7,17,5,1,N,2,1
162,25-02800,20,1,4,1,8,4,N,3,0,2079.9186096191406,8,7,62800.0,4,407,5,2,2,2,2
163,25-00503,55,1,2,4,1,5,9,1,1,2561.2083443701267,4,2,87820.0,0,304,3,2,N,2,2
164,25-01300,16,2,2,3,2,N,5,2,2,2020.554946899414,8,6,110050.0,6,495,3,1,N,2,1
165,25-00503,94,1,3,2,6,0,7,1,2,2696.1849670410156,6,7,71000.0,N,42,3,2,1,2,1
166,25-01300,49,1,4,3,1,N,9,1,2,2804.9633712768555,11,8,29100.0,4,313,3,N,1,1,1
167,25-01000,5,2,4,3,9,0,9,2,2,2820.419235229492,10,7,1300.0,3,290,5,1,1,1,1
168,25-02800,69,1,6,2,8,2,9,1,2,2731.4385147094727,1,5,60020.0,4,105,N,N,N,2,1
169,25-00503,91,2,1,2,7,4,4,3,0,2365.2039337158203,2,N,28300.0,2,129,N,2,2,1,2
170,25-01300,11,2,4,1,2,2,7,2,0,2838.2410278320312,3,7,276200.0,0,59,3,1,1,2,1
171,25-02800,48,2,6,4,9,N,6,2,2,2491.430618286133,3,N,199000.0,3,174,4,1,2,2,2
172,25-00503,79,2,4,4,6,5,N,3,1,2966.742935180664,17,8,25300.0,1,363,5,N,2,1,1
173,25-02800,49,2,1,4,9,1,3,2,1,2791.1267318725586,14,5,122200.0,N,56,2,1,2,1,2
174,25-01300,15,2,1,3,5,2,9,3,2,2446.5176277160645,7,3,289000.0,6,85,1,N,2,2,2
175,25-01300,37,2,1,3,7,4,5,2,0,2913.719482421875,10,10,87100.0,2,104,3,N,1,1,1
176,25-01000,24,1,1,0,8,1,N,2,2,2623.573308944702,4,3,121700.0,1,476,2,1,1,1,2
177,25-02800,86,2,4,1,5,2,7,2,1,1998.8717346191406,2,11,24700.0,2,493,4,2,N,2,1
178,25-02800,53,1,5,3,9,3,6,2,0,2535.2084922790527,10,10,174600.0,6,493,2,2,N,2,2
179,25-01000,8,1,N,3,5,2,6,3,0,2647.687286376953,10,12,49900.0,8,130,5,2,2,2,2
180,25-00503,33,1,N,2,1,5,6,1,1,2903.510322570801,12,9,39600.0,8,470,3,2,1,1,2
181,25-00703,60,2,6,4,5,2,6,3,2,2394.037757873535,3,2,78020.0,6,76,5,N,2,2,2
182,25-00503,53,1,3,0,2,0,2,1,1,2662.490894317627,N,N,142000.0,9,272,6,1,1,1,1
183,25-01300,48,1,N,3,7,5,2,2,1,1725.1420593261719,3,2,26500.0,5,276,6,1,1,1,2
184,25-02800,87,1,N,4,1,3,9,3,2,2416.1117401123047,17,10,16180.0,1,433,2,1,N,1,1
185,25-00503,76,2,6,3,3,3,5,1,1,2306.1195526123047,12,11,86400.0,4,358,2,1,2,2,1
186,25-00703,3,2,6,1,7,3,N,2,2,2683.3028106689453,18,1,378000.0,9,234,3,2,2,1,2
187,25-00503,41,1,5,0,3,1,5,2,1,2525.3299436569214,3,10,90500.0,2,203,4,2,2,2,1
188,25-01000,14,2,1,2,7,5,7,3,1,2804.0511169433594,9,6,12100.0,7,118,1,N,1,2,1
189,25-02800,28,1,3,1,9,4,9,2,0,2537.1892642974854,4,3,39200.0,0,272,N,2,2,2,1
190,25-00503,73,2,6,0,9,0,N,2,2,2515.4430265426636,17,10,15900.0,4,268,1,2,N,1,1
191,25-00503,55,2,2,4,1,2,4,3,2,2584.119733810425,17,12,120000.0,1,84,5,N,N,2,2
192,25-00703,25,2,3,0,6,2,3,3,1,3010.473648071289,0,N,45600.0,N,303,3,1,2,2,1
193,25-02800,82,2,3,0,1,4,N,3,2,2461.892032623291,6,8,-4560.0,N,112,5,2,2,1,2
194,25-00503,73,1,1,1,5,0,3,1,0,2685.367748260498,10,9,202000.0,5,266,6,1,1,1,2
195,25-01300,60,2,N,1,9,0,9,1,1,2501.3874702453613,11,N,21000.0,5,58,3,1,2,1,2
196,25-01300,47,2,6,1,5,1,3,2,2,2747.627212524414,2,2,5500.0,2,324,N,2,2,1,2
197,25-01300,28,1,5,0,1,2,4,1,1,2519.202980041504,2,3,250000.0,4,369,4,1,N,2,2
198,25-02800,76,2,5,2,1,0,N,1,1,2107.007553100586,8,5,7800.0,2,28,3,N,N,2,1
199,25-01300,54,2,5,3,2,1,9,2,2,2542.459704875946,2,10,15000.0,5,496,6,N,2,1,1
200,25-02800,13,1,4,3,8,5,9,2,1,2247.869354248047,3,4,11100.0,0,482,4,1,N,1,1
201,25-01300,21,1,3,1,1,1,N,1,2,2584.3002214431763,2,10,311000.0,3,89,N,2,1,1,1
202,25-00703,74,2,6,2,2,0,2,2,0,3113.6192474365234,N,8,62300.0,1,225,6,N,2,2,1
203,25-01000,39,2,6,2,3,2,3,1,0,2562.9804118275642,8,3,69900.0,N,260,2,1,2,2,2
204,25-00503,53,1,6,4,5,4,3,2,2,2665.7897567749023,17,2,108000.0,6,23,2,2,1,2,2
205,25-00503,25,1,N,0,8,3,2,1,2,2041.9783325195312,17,3,58100.0,3,160,1,1,N,2,1
206,25-01000,64,2,1,3,9,1,7,1,1,2946.878692626953,17,6,194000.0,N,235,3,2,N,1,2
207,25-01000,53,2,2,4,2,0,7,1,0,2792.7222442626953,6,7,26800.0,9,396,6,2,2,2,1
208,25-00703,27,1,6,2,1,3,9,1,0,2186.3410873413086,13,4,41900.0,5,396,6,N,N,2,1
209,25-01000,83,1,3,0,9,2,N,1,0,2382.7465019226074,6,8,12400.0,0,17,6,1,2,1,2
210,25-02800,7,1,4,0,6,2,6,2,0,2170.2930603027344,12,2,23400.0,7,56,5,2,1,1,2
211,25-01000,31,1,1,0,8,0,9,1,0,3252.010223388672,12,8,75900.0,6,112,N,1,N,2,1
212,25-00503,48,2,1,0,9,2,9,3,2,3024.0453338623047,0,3,71100.0,5,382,4,N,2,1,1
213,25-01000,52,2,6,2,3,0,2,2,1,2591.780417442322,7,8,7200.0,5,336,2,1,2,2,2
214,25-02800,57,1,1,0,3,1,9,3,2,2596.731128692627,4,5,12050.0,8,432,5,1,N,1,1
215,25-00703,19,2,N,4,5,0,2,1,0,2489.843328475952,6,N,714500.0,9,245,6,2,2,2,2
216,25-00503,60,1,1,0,8,0,9,3,1,2232.3097381591797,6,10,38600.0,9,407,6,2,1,2,2
217,25-00503,62,2,2,1,9,N,5,3,0,2501.8438091278076,18,8,329500.0,4,207,6,N,2,2,2
218,25-00703,68,1,N,3,7,2,4,1,1,2319.8699493408203,10,8,12600.0,4,112,4,N,N,1,1
219,25-00703,18,2,N,2,6,3,2,3,1,2391.3944358825684,5,3,45940.0,8,459,6,N,2,1,1
220,25-02800,49,2,4,4,5,N,N,1,2,3081.171127319336,4,3,73800.0,3,126,6,1,N,1,2
221,25-01300,68,1,3,0,8,2,6,2,2,2555.438089609146,13,5,85000.0,4,235,6,1,2,2,2
222,25-00503,60,2,1,1,8,4,5,1,2,2763.9812545776367,4,1,139900.0,4,449,1,1,1,1,1
223,25-00503,13,2,1,3,5,4,9,3,1,2523.910982131958,17,1,10400.0,0,25,6,1,1,1,2
224,25-00703,77,2,6,0,5,5,6,3,1,2979.0567321777344,N,10,800.0,6,164,5,2,1,2,2
225,25-01300,50,1,1,4,7,1,4,1,0,2326.358932495117,5,N,165100.0,3,184,6,1,2,2,2
226,25-01000,85,1,N,0,6,2,4,3,0,2826.6406326293945,1,9,32600.0,8,359,N,1,2,2,1
227,25-00503,94,2,4,3,1,1,3,1,0,2283.8195724487305,13,10,341000.0,6,261,3,2,1,2,2
228,25-02800,14,2,6,0,7,N,2,1,1,2289.0429763793945,18,8,300000.0,N,140,4,2,2,2,2
229,25-00703,61,1,1,2,6,2,9,1,0,3142.7144775390625,3,2,320800.0,3,381,2,1,N,2,1
230,25-01000,89,2,6,2,8,0,3,1,0,2615.9750785827637,13,N,34000.0,8,229,N,1,1,2,1
231,25-01300,84,1,N,2,5,4,9,3,1,2467.8538665771484,16,10,30900.0,8,477,N,1,N,2,1
232,25-01000,56,1,1,2,7,4,7,1,1,2690.342128753662,1,3,2400.0,7,374,3,2,2,1,1
233,25-00503,57,1,2,0,2,3,9,2,1,2727.6832275390625,7,10,49000.0,N,145,1,1,2,1,2
234,25-01000,90,1,2,2,3,2,N,3,0,2702.5444946289062,2,1,116900.0,4,364,6,1,N,2,2
235,25-02800,59,2,6,2,7,1,N,1,0,2407.159713745117,10,6,900.0,4,345,6,2,1,1,2
236,25-00703,11,2,5,2,5,4,2,1,0,2592.497381210327,12,6,790.0,8,361,1,2,2,1,1
237,25-01000,36,2,3,0,7,1,9,3,2,2300.1134872436523,15,4,73400.0,5,107,4,1,2,2,2
238,25-00503,9,1,3,4,7,5,9,2,0,2547.040437221527,15,N,55200.0,0,104,5,1,1,2,2
239,25-02800,72,1,3,0,7,3,7,2,0,2792.7861709594727,4,9,17400.0,8,172,6,2,1,2,1
240,25-02800,27,1,5,3,3,1,5,3,1,2242.265983581543,15,7,41400.0,N,357,3,2,2,2,1
241,25-01000,36,2,N,0,6,3,9,1,1,2830.832809448242,4,3,43100.0,N,217,4,N,2,1,2
242,25-01000,23,2,N,0,2,N,2,2,1,2607.3061418533325,15,8,16700.0,1,402,1,N,N,2,2
