,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
395,2,1,1,1,4,4,0,25-00703,N
396,2,1,1,1,0,4,0,25-00703,6
397,2,1,1,2,4,7,0,25-00503,10
398,2,1,1,1,8,5,0,25-00703,10
399,1,3,1,2,0,9,0,25-01000,N
400,1,6,1,1,5,9,0,25-01300,6
401,1,1,1,1,7,9,0,25-00703,9
402,2,6,1,0,0,7,0,25-00503,N
403,2,6,1,2,N,5,0,25-02800,3
404,2,1,1,1,1,9,0,25-00703,11
405,2,1,1,1,8,9,0,25-00703,12
406,2,6,1,1,4,8,0,25-01300,N
407,1,1,1,1,9,8,0,25-00703,11
408,2,1,1,1,0,1,0,25-00503,4
409,2,4,1,1,9,9,0,25-02800,12
410,1,6,1,1,1,12,0,25-01000,16
411,1,6,1,1,0,7,0,25-00703,12
412,1,1,1,1,6,9,0,25-02800,9
413,2,6,6,1,0,9,0,25-00703,15
414,1,1,1,1,1,7,0,25-02800,N
415,2,1,1,2,8,7,0,25-00503,5
416,1,1,1,1,5,10,4,25-01300,11
417,2,6,1,1,0,9,0,25-01300,N
418,1,3,6,1,5,8,0,25-00503,N
419,2,1,1,1,1,9,0,25-00703,3
420,1,6,2,1,2,7,0,25-00503,14
421,2,1,8,1,5,9,0,25-02800,10
422,1,1,1,1,5,10,0,25-02800,12
423,2,4,1,2,0,7,0,25-00503,10
424,2,1,1,1,4,9,0,25-01000,12
425,2,3,1,2,7,7,0,25-01300,N
426,2,1,1,2,0,7,4,25-02800,10
427,2,4,1,2,8,9,0,25-01000,12
428,2,6,1,1,2,11,0,25-00503,11
429,1,5,1,2,3,9,0,25-01000,9
430,1,6,1,2,6,9,0,25-00503,12
431,1,3,6,1,7,10,0,25-01300,12
432,2,3,1,1,8,9,0,25-02800,14
433,1,1,1,2,0,9,0,25-00503,10
434,2,6,1,2,1,5,0,25-01300,N
435,2,1,6,1,2,10,0,25-00503,6
436,2,6,1,1,4,7,0,25-00503,4
437,2,1,1,1,8,9,0,25-01300,10
438,1,4,1,1,4,4,0,25-00703,6
439,2,1,1,1,5,5,0,25-01300,11
440,2,1,1,2,5,8,0,25-02800,N
441,2,6,1,2,7,7,0,25-00703,N
442,1,1,1,1,4,5,0,25-02800,14
443,1,1,1,1,4,5,0,25-01000,4
444,2,1,1,1,6,7,0,25-01000,11
445,2,1,1,1,1,9,0,25-01300,12
446,1,1,1,1,3,8,0,25-00503,9
447,2,1,1,1,4,10,0,25-00503,12
448,2,6,1,1,5,5,0,25-02800,9
449,2,1,1,1,3,9,0,25-00703,N
450,1,1,1,1,4,7,0,25-01000,N
451,2,4,1,1,6,4,0,25-00703,15
452,1,1,1,1,0,11,0,25-00503,16
453,1,6,1,1,7,5,0,25-01000,9
454,1,4,1,1,1,9,0,25-02800,14
455,2,1,1,1,1,9,0,25-02800,6
456,2,1,1,2,6,8,0,25-01000,8
457,1,6,1,1,4,7,0,25-00703,6
458,1,1,1,1,8,5,0,25-01000,14
459,2,1,1,1,8,9,0,25-00703,N
460,2,6,6,1,7,9,0,25-00703,N
461,2,6,1,1,8,8,0,25-00703,16
462,2,1,1,1,0,7,0,25-02800,4
463,1,2,1,2,6,4,0,25-00503,N
464,1,1,1,1,0,10,0,25-00503,7
465,2,1,1,1,0,9,0,25-00503,6
466,1,1,1,1,8,10,0,25-01000,N
467,2,6,1,1,6,4,0,25-02800,10
468,2,1,2,2,5,7,0,25-02800,N
469,2,1,1,1,6,N,0,25-00503,4
470,2,1,1,1,5,5,0,25-00703,N
471,2,3,1,1,1,5,0,25-00503,12
472,1,1,1,1,4,7,0,25-01000,11
473,2,N,1,1,3,9,0,25-01000,N
474,2,6,1,1,3,8,0,25-00703,3
475,2,6,1,1,9,5,0,25-00703,3
476,2,3,1,2,6,5,0,25-02800,10
477,1,1,1,2,6,9,0,25-00703,11
478,2,6,1,1,3,5,0,25-00703,N
479,1,6,1,1,8,5,0,25-01300,4
480,1,2,1,1,6,8,0,25-01000,7
481,2,5,1,2,7,5,4,25-01300,11
482,2,1,1,1,9,9,0,25-02800,N
483,1,1,1,1,6,5,0,25-00503,11
484,1,1,1,1,4,7,0,25-01300,11
485,1,6,6,1,4,9,0,25-00703,6
486,1,1,1,1,4,5,0,25-00503,4
487,1,1,8,1,1,9,4,25-01000,12
488,1,1,1,1,4,4,0,25-01300,10
489,1,6,1,2,3,7,0,25-02800,N
490,1,1,1,1,0,9,0,25-02800,6
491,1,6,1,1,6,9,0,25-02800,9
492,2,1,1,1,2,9,0,25-01000,11
493,1,3,1,1,7,7,0,25-00703,6
494,2,4,1,2,7,8,0,25-00703,4
495,2,6,1,1,2,10,0,25-02800,9
496,1,6,1,2,1,8,0,25-00703,6
497,2,6,1,1,7,9,0,25-01300,N
498,1,1,2,1,0,4,0,25-01300,4
499,1,6,1,1,9,6,0,25-02800,12
500,1,4,1,1,9,1,0,25-00703,6
501,2,1,1,1,5,8,0,25-01300,14
502,2,4,1,1,7,9,0,25-00703,N
503,2,1,1,2,3,5,0,25-01300,15
504,1,1,1,1,4,7,0,25-01000,11
505,1,6,1,1,2,7,0,25-01300,12
506,2,1,1,1,1,7,0,25-01000,6
507,2,1,1,2,3,7,0,25-00703,4
508,1,6,1,2,6,4,0,25-02800,9
509,1,4,1,2,6,6,0,25-01000,8
510,1,1,1,1,1,5,0,25-01300,N
511,2,1,1,1,7,7,0,25-00503,14
512,2,1,1,2,8,8,0,25-01300,N
513,1,1,1,1,5,4,0,25-01300,16
514,2,2,1,1,5,6,0,25-01000,N
515,1,N,1,1,6,5,0,25-00703,11
516,1,6,1,2,6,10,0,25-00703,N
517,2,1,1,1,0,7,0,25-00503,9
518,2,6,1,1,5,9,0,25-00703,16
519,1,6,1,1,6,9,0,25-00703,7
520,2,1,1,2,3,9,0,25-00503,6
521,2,1,1,2,1,8,4,25-01300,14
522,2,3,6,2,7,9,0,25-00703,7
523,2,1,1,2,2,9,0,25-00703,11
524,1,1,1,1,3,10,0,25-00703,6
525,1,1,1,2,1,8,0,25-00703,15
526,2,3,1,1,2,7,1,25-01000,11
527,1,5,1,2,6,5,4,25-00703,13
528,2,3,1,2,6,7,0,25-02800,N
529,1,4,1,1,3,9,0,25-00703,N
530,1,1,1,1,9,9,0,25-01000,8
531,1,6,1,2,N,9,0,25-02800,12
532,2,4,1,1,7,9,0,25-01000,N
533,1,6,1,1,4,9,0,25-00503,N
534,1,6,1,1,N,10,0,25-00703,6
535,2,6,1,1,6,8,0,25-02800,14
536,1,1,1,1,6,7,0,25-01000,4
537,2,1,1,1,1,4,0,25-00703,3
538,1,6,1,1,2,10,0,25-00503,11
539,2,1,1,1,5,4,0,25-02800,7
540,2,1,1,1,5,10,0,25-00703,16
541,1,1,1,1,5,10,0,25-00703,6
542,2,6,1,1,0,5,0,25-01000,10
543,2,1,1,0,6,9,0,25-00503,9
544,2,3,1,2,3,5,0,25-00703,N
545,1,4,1,1,6,9,0,25-00703,11
546,2,6,1,1,9,9,0,25-01000,9
547,1,6,1,2,2,7,0,25-00503,6
548,2,1,1,1,4,7,0,25-01300,4
549,2,6,1,1,5,4,0,25-00703,16
550,1,1,6,1,4,9,0,25-00503,11
551,1,1,1,2,1,9,0,25-00703,11
552,1,6,1,1,8,6,0,25-01300,16
553,2,1,1,1,5,9,0,25-00703,9
554,2,1,1,1,6,8,0,25-02800,N
555,1,1,1,1,3,8,0,25-01300,2
556,2,1,1,1,3,5,0,25-02800,N
557,2,1,1,1,2,9,0,25-01300,12
558,1,3,1,1,4,9,0,25-02800,N
559,2,6,9,1,5,9,0,25-00503,10
560,2,3,1,1,2,10,0,25-01300,15
561,2,6,1,1,5,7,0,25-01000,N
562,2,4,1,1,N,9,0,25-01000,12
563,1,1,1,2,2,10,0,25-02800,16
564,2,4,1,1,2,10,0,25-01000,4
565,2,1,1,1,1,9,0,25-00503,11
566,1,1,6,1,0,7,0,25-00703,N
567,1,4,1,1,4,9,0,25-01000,11
568,1,6,1,1,5,10,0,25-00703,10
569,1,4,1,2,0,9,0,25-00703,10
570,1,1,1,1,4,7,0,25-00503,N
571,2,1,1,1,2,6,0,25-00503,11
572,2,4,1,2,3,8,0,25-00503,12
573,2,1,1,1,6,5,0,25-00703,11
574,1,4,6,1,4,9,0,25-00503,N
575,2,6,1,2,4,9,0,25-00703,14
576,1,6,1,1,7,9,0,25-02800,3
577,1,6,1,1,7,9,0,25-00703,N
578,1,1,9,1,0,4,0,25-02800,10
579,1,6,1,2,1,9,0,25-02800,N
580,1,1,1,1,9,9,0,25-01000,12
581,2,6,1,1,3,5,0,25-00703,10
582,1,1,1,1,6,9,0,25-00703,9
583,1,6,1,1,5,9,0,25-02800,6
584,1,2,1,1,8,5,0,25-00703,10
585,2,1,1,1,8,10,0,25-00503,N
586,1,1,1,2,4,9,0,25-00503,3
587,2,2,1,1,4,9,0,25-00503,11
588,1,6,1,1,1,7,0,25-02800,N
589,1,1,1,1,0,9,0,25-00503,3
590,1,6,1,2,6,7,0,25-00703,12
591,1,1,1,1,4,1,0,25-01000,7
592,2,3,1,1,5,5,0,25-00503,N
593,1,1,1,1,2,5,0,25-00703,6
594,2,2,1,1,1,7,0,25-00703,6
595,1,2,6,1,4,8,0,25-00503,N
596,1,1,1,2,1,8,0,25-01300,12
597,2,2,6,1,0,5,0,25-01300,6
598,2,1,1,1,4,8,0,25-00703,4
599,1,1,6,1,9,9,0,25-00503,5
600,2,4,1,1,6,2,0,25-01000,N
601,1,2,1,2,N,5,0,25-00503,14
602,2,1,1,1,7,8,0,25-02800,3
603,2,1,1,1,5,5,0,25-00703,3
