,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
43,2,1,N,3,3,2,9,0,36-03710,8,2,6,1,6,N,375,0.0
44,53,0,4,2,3,2,5,133,30-00600,3,2,50,2,3,5,124,60.0
45,67,0,1,0,2,2,2,220,19-01700,8,1,67,0,2,2,217,80.0
46,58,4,4,0,3,1,4,325,51-51255,1,2,57,0,3,4,316,60.0
47,43,0,4,N,N,0,0,11,06-08507,6,2,39,N,N,0,0,60.0
48,30,4,6,0,3,1,3,8,01-01301,8,1,28,0,3,3,73,60.0
49,38,0,4,2,2,1,8,50,01-01301,1,2,66,0,3,4,169,0.0
50,40,0,5,0,N,1,6,34,38-00100,2,1,40,0,N,6,339,80.0
51,74,0,1,0,2,2,3,251,19-01700,8,2,69,0,2,3,217,60.0
52,13,2,N,2,4,2,N,225,36-04010,1,2,13,2,4,N,218,80.0
53,54,1,1,0,2,2,5,376,06-07502,9,2,52,0,2,5,362,60.0
54,67,4,2,0,3,2,2,465,36-03710,2,2,63,0,3,2,44,60.0
55,22,3,2,0,N,2,3,127,38-00100,2,1,22,0,N,3,126,80.0
56,26,4,2,0,2,1,1,500,32-00405,1,2,27,0,8,5,239,20.0
57,57,4,1,1,3,2,0,110,36-04010,2,1,53,1,3,0,0,60.0
58,40,2,6,2,3,2,5,176,17-03531,2,1,40,2,3,5,172,80.0
59,53,0,1,2,4,1,9,501,06-08507,8,1,51,2,4,9,501,80.0
60,46,0,4,1,2,1,6,334,51-01301,6,1,44,1,2,6,316,60.0
61,11,1,N,3,6,1,N,205,32-00405,3,1,11,3,6,N,201,80.0
62,4,1,N,2,4,2,N,266,32-00405,6,2,4,2,4,N,264,80.0
63,30,2,1,0,12,2,5,500,51-01301,1,1,42,2,4,7,282,0.0
64,61,0,5,0,2,1,9,51,51-51255,1,1,58,0,2,9,501,60.0
65,33,0,5,N,9,0,4,170,01-01301,2,1,37,N,N,5,189,20.0
66,46,1,1,2,4,1,8,501,51-01301,8,2,45,2,4,8,501,80.0
67,26,0,5,0,9,1,3,183,19-01700,6,2,59,0,2,3,313,40.0
68,75,0,4,0,N,1,9,501,08-00803,6,2,74,0,N,9,501,80.0
69,20,0,6,N,N,0,0,N,17-03529,9,1,20,N,N,0,N,100.0
70,38,0,1,0,2,1,9,501,13-04600,9,2,38,0,2,9,501,100.0
71,58,0,4,0,N,1,7,501,08-00803,6,1,58,0,N,7,501,100.0
72,67,3,4,0,N,2,7,501,51-01301,1,2,67,0,N,7,501,100.0
73,59,0,1,0,3,2,0,271,26-02702,9,2,57,0,3,0,253,60.0
74,15,0,6,N,9,0,0,92,06-08507,9,1,56,N,N,1,19,20.0
75,57,0,1,0,2,1,0,0,01-01301,8,1,59,0,3,0,0,60.0
76,25,2,1,3,4,2,0,277,30-00600,1,2,39,1,3,6,249,0.0
77,33,1,5,0,N,2,6,238,28-01100,1,1,32,0,N,6,227,60.0
78,4,1,N,3,4,2,N,67,17-03529,1,1,4,3,4,N,63,80.0
79,50,2,5,N,N,0,1,234,36-03710,5,2,50,N,N,1,23,80.0
80,6,1,N,1,3,1,N,501,17-03529,8,2,6,1,3,N,501,100.0
81,2,4,N,2,3,2,N,130,51-01301,8,1,1,2,3,N,122,60.0
82,71,1,3,0,N,1,9,501,24-01004,1,2,68,0,N,9,501,80.0
83,76,3,2,0,5,1,9,501,08-00803,1,2,76,0,5,9,501,100.0
84,1,4,N,1,4,1,N,501,51-51255,9,2,1,1,4,N,501,100.0
85,45,1,1,2,5,2,7,225,13-04600,8,1,43,2,5,7,207,60.0
86,44,4,1,0,2,2,3,222,28-01100,8,2,43,0,2,3,213,60.0
87,69,0,4,N,9,0,1,71,13-04600,1,2,87,N,N,3,N,20.0
88,52,0,5,0,N,2,0,104,32-00405,6,1,50,0,N,0,0,60.0
89,44,0,5,3,4,1,1,283,08-00803,6,2,44,3,4,1,28,80.0
90,69,2,4,0,N,1,3,102,36-03710,2,2,69,0,N,3,101,80.0
91,67,0,4,0,5,1,3,378,32-00405,3,1,66,0,5,3,370,60.0
92,71,0,5,N,N,0,0,N,29-01901,2,2,70,N,N,0,N,80.0
93,12,4,N,1,3,2,9,290,17-03529,1,1,1,4,5,N,191,0.0
94,54,0,4,0,12,1,4,36,19-01700,2,2,64,0,N,8,501,20.0
95,19,3,6,1,3,1,1,51,24-01004,8,1,16,1,3,1,501,60.0
96,62,2,1,0,2,1,3,501,51-01301,1,2,61,0,2,3,501,80.0
97,3,0,N,2,4,1,N,99,26-02702,6,2,3,2,4,N,95,80.0
98,13,1,N,3,5,1,N,15,40-00200,8,1,12,3,5,N,144,60.0
99,47,4,3,0,N,2,4,20,36-04010,2,2,46,0,N,4,192,60.0
100,41,4,4,N,N,0,1,N,08-00803,1,2,39,N,N,1,N,80.0
101,10,0,N,0,3,1,9,63,38-00100,2,2,5,2,3,N,300,20.0
102,67,0,5,N,9,0,0,95,28-01100,2,2,77,N,N,4,126,20.0
103,25,1,6,N,N,0,5,N,06-07502,8,1,25,N,N,5,N,100.0
104,23,0,6,0,3,1,2,348,29-01901,9,2,20,0,3,2,324,60.0
105,5,1,N,N,N,0,N,N,01-01301,9,1,4,N,N,N,N,80.0
106,40,1,1,0,2,1,8,501,24-01004,8,1,38,0,2,8,501,80.0
107,69,0,3,N,N,0,6,N,40-00200,5,2,69,N,N,6,N,100.0
108,38,1,6,0,N,1,7,383,29-01901,1,2,38,0,N,7,379,80.0
109,45,0,2,1,3,2,7,498,36-04010,9,2,44,1,3,7,489,60.0
110,18,4,2,1,4,1,1,51,51-01301,1,2,16,1,4,1,501,60.0
111,27,1,6,0,N,2,3,155,17-03529,8,1,27,0,N,3,153,80.0
112,7,1,N,1,3,1,N,330,13-04600,1,2,7,1,3,N,321,80.0
113,15,0,6,3,4,1,1,280,08-00803,9,1,15,3,4,1,28,80.0
114,48,4,6,0,9,2,3,218,51-01301,8,1,39,2,3,4,227,0.0
115,51,0,4,N,N,0,2,60,36-03710,2,2,48,N,N,2,49,60.0
116,37,1,2,0,N,1,6,393,06-08507,1,1,35,0,N,6,380,60.0
117,23,0,6,1,4,1,0,8,32-00405,8,1,22,1,4,0,76,60.0
118,10,1,N,N,N,0,N,N,08-00803,9,1,10,N,N,N,N,100.0
119,51,4,6,0,N,2,9,501,06-07502,9,1,49,0,N,9,501,80.0
120,21,4,6,0,N,2,4,129,28-01100,1,1,19,0,N,4,121,60.0
121,47,4,1,2,4,1,8,501,51-01301,9,1,47,2,4,8,501,100.0
122,55,0,4,0,9,1,6,378,38-00100,9,2,36,0,N,0,0,20.0
123,78,1,4,0,N,1,3,139,19-01700,1,1,78,0,N,3,137,80.0
124,30,4,6,0,2,1,5,481,51-51255,9,1,29,0,2,5,474,60.0
125,66,1,5,0,2,1,0,297,32-00405,8,2,64,0,2,0,28,60.0
126,53,2,6,0,N,2,9,51,19-01700,1,1,50,0,N,9,501,60.0
127,53,4,6,0,N,2,8,52,51-01301,9,2,48,0,N,8,501,60.0
128,12,1,N,3,5,2,N,168,38-00100,9,1,9,3,5,N,150,60.0
129,34,0,5,0,2,2,2,316,40-00200,9,1,31,0,2,2,285,60.0
130,35,0,2,0,3,2,1,179,32-00405,9,1,32,0,3,1,159,60.0
131,58,2,6,0,N,1,1,445,26-02702,1,2,57,0,N,1,44,60.0
132,35,3,5,N,N,0,1,107,40-00200,1,2,33,N,N,1,10,60.0
133,51,0,5,0,N,2,8,51,06-07502,1,1,48,0,N,8,501,60.0
134,21,0,6,0,9,1,3,142,28-01100,6,1,17,3,7,0,105,0.0
135,41,1,1,0,12,1,5,500,19-01700,8,2,48,1,5,3,211,0.0
136,61,4,3,0,2,2,5,21,51-01301,1,2,56,0,2,5,187,60.0
137,13,0,N,N,N,0,N,N,36-04010,1,1,13,N,N,N,N,100.0
138,21,4,6,1,7,1,5,501,38-00100,1,2,19,1,7,5,501,80.0
139,34,3,6,1,2,2,2,400,36-04010,2,2,30,1,2,2,37,60.0
140,53,0,5,0,N,2,9,52,24-01004,6,1,47,0,N,9,501,60.0
141,51,0,4,N,N,0,4,217,19-01700,2,1,51,N,N,4,214,80.0
142,51,4,4,0,N,2,6,426,24-01004,1,2,50,0,N,6,416,60.0
143,42,4,2,1,7,1,0,501,38-00100,1,2,41,1,7,0,501,80.0
144,42,2,4,0,N,1,9,51,51-51255,1,1,39,0,N,9,501,60.0
145,52,4,2,0,N,1,3,167,24-01004,1,1,50,0,N,3,155,60.0
146,79,2,4,0,N,1,7,51,24-01004,1,2,74,0,N,7,501,60.0
147,48,0,2,N,N,0,5,159,28-01100,1,2,48,N,N,5,158,80.0
148,34,4,1,0,2,2,6,501,06-07502,8,2,32,0,2,6,501,80.0
149,56,0,4,0,9,2,8,500,01-01301,1,1,62,0,N,6,303,20.0
150,17,0,6,3,4,1,0,203,40-00200,7,2,17,3,4,0,2,80.0
151,66,1,4,0,2,2,5,501,13-04600,2,2,66,0,2,5,501,100.0
152,68,0,4,0,N,2,2,115,17-03529,9,2,65,0,N,2,107,60.0
153,67,0,6,0,N,1,7,501,24-01004,8,2,65,0,N,7,501,80.0
154,26,1,6,0,N,2,9,501,17-03529,7,1,25,0,N,9,501,80.0
155,42,4,6,N,N,0,1,7,36-03710,8,2,41,N,N,1,6,60.0
156,52,0,3,0,N,2,8,501,51-01301,9,2,51,0,N,8,501,80.0
157,2,2,N,N,N,0,N,N,36-03710,2,2,2,N,N,N,N,100.0
158,45,0,5,0,2,2,1,425,24-01004,3,2,76,0,N,3,146,20.0
159,43,4,1,2,4,1,9,501,08-00803,1,1,41,2,4,9,501,80.0
160,6,1,N,2,4,2,N,51,51-51255,1,2,4,2,4,N,501,60.0
161,50,0,5,0,5,1,4,44,06-08507,1,2,48,0,5,4,427,60.0
162,16,4,6,2,4,1,1,309,19-01700,8,2,15,2,4,1,300,60.0
163,53,0,4,0,N,1,4,229,38-00100,5,1,53,0,N,4,228,80.0
164,75,0,3,0,N,1,7,484,06-07502,2,2,75,0,N,7,482,80.0
165,39,4,4,1,2,2,4,174,08-00803,8,2,36,1,2,4,155,60.0
166,52,0,5,0,4,2,5,323,06-07502,6,2,50,0,4,5,308,60.0
167,88,0,5,1,4,1,0,490,51-51255,2,1,85,1,4,0,473,60.0
168,19,0,6,1,3,1,2,51,06-08507,2,2,17,1,3,2,501,60.0
169,3,0,N,3,7,1,N,112,28-01100,6,2,2,3,7,N,105,60.0
170,11,1,N,0,6,1,N,212,30-00600,3,1,9,0,6,N,199,60.0
171,52,1,6,0,3,1,4,51,32-00405,9,2,50,0,3,4,501,60.0
172,65,2,4,N,N,0,2,88,36-04010,1,2,60,N,N,2,77,60.0
173,7,1,N,0,6,1,N,51,51-01301,2,1,6,0,6,N,501,60.0
174,26,0,2,N,N,0,1,213,29-01901,9,2,24,N,N,1,20,60.0
175,40,4,4,0,N,2,7,501,06-07502,1,2,40,0,N,7,501,100.0
176,45,0,5,0,9,2,8,500,19-01700,6,1,54,0,N,9,501,20.0
177,61,2,1,0,5,1,8,501,26-02702,1,1,61,0,5,8,501,100.0
178,84,0,2,N,N,0,1,N,38-00100,1,2,84,N,N,1,N,100.0
179,47,0,4,0,N,2,9,501,51-01301,6,2,47,0,N,9,501,100.0
180,65,1,3,0,N,2,9,501,30-00600,8,1,63,0,N,9,501,80.0
181,8,4,N,1,2,2,N,226,36-03710,9,1,8,1,2,N,213,80.0
182,83,4,3,0,N,1,2,75,06-08507,1,2,79,0,N,2,69,60.0
183,30,0,1,0,12,2,7,50,06-07502,9,2,46,2,4,2,501,0.0
184,49,0,4,2,5,2,0,N,38-00100,5,2,47,2,5,0,96,60.0
185,23,0,6,0,9,2,4,265,19-01700,6,2,25,0,N,8,501,20.0
186,70,0,3,0,2,1,7,50,36-03710,1,2,67,0,2,6,286,40.0
187,47,0,5,0,N,1,9,501,06-07502,1,1,46,0,N,9,501,80.0
188,88,0,3,N,9,0,2,99,36-04010,1,1,72,N,N,2,87,40.0
189,19,4,6,N,N,0,0,N,17-03529,1,1,19,N,N,0,N,100.0
190,75,0,3,0,2,1,7,501,24-01004,8,2,74,0,2,7,501,80.0
191,40,4,4,N,N,0,1,N,08-00803,9,1,39,N,N,1,N,80.0
192,27,4,2,N,N,0,0,N,08-00803,1,2,27,N,N,0,N,100.0
193,78,0,4,1,4,1,2,501,17-03529,9,1,78,1,4,2,501,100.0
194,7,4,N,0,2,2,N,189,36-04010,2,2,7,0,2,N,184,80.0
195,30,0,2,N,N,0,0,N,36-03710,6,1,30,N,N,0,N,100.0
196,86,0,3,0,9,2,2,111,06-07502,1,1,94,0,N,7,501,20.0
197,23,0,6,0,9,2,6,472,13-04600,8,1,24,0,N,0,0,20.0
198,47,0,2,0,12,1,2,31,06-08507,1,1,45,0,N,2,81,40.0
199,39,1,6,0,12,1,2,307,06-07502,8,2,26,3,5,2,32,20.0
200,75,0,2,0,2,2,2,275,17-03529,1,2,73,0,2,2,258,60.0
201,44,1,6,0,2,1,3,345,06-08507,8,2,43,0,2,3,338,60.0
202,46,3,6,0,N,2,5,322,24-01004,1,2,46,0,N,5,320,80.0
203,62,0,3,0,N,1,2,68,28-01100,9,2,62,0,N,2,68,100.0
204,32,0,2,0,9,2,8,500,40-00200,9,2,40,0,2,7,285,20.0
205,61,3,5,0,2,2,1,214,32-00405,2,2,58,0,2,1,2,60.0
206,31,4,1,0,2,1,8,501,51-51255,6,2,31,0,2,8,501,100.0
207,54,1,2,N,N,0,0,N,06-08507,8,1,51,N,N,0,N,80.0
208,38,0,2,3,3,1,0,185,38-00100,7,2,70,0,2,2,66,0.0
209,6,2,N,1,2,2,N,387,36-04010,2,2,5,1,2,N,37,60.0
210,8,0,N,N,N,0,N,N,30-00600,1,1,8,N,N,N,N,100.0
211,74,1,6,0,N,2,2,90,29-01901,8,1,74,0,N,2,90,100.0
212,78,3,3,0,N,1,2,69,32-00405,8,2,76,0,N,2,59,60.0
213,61,0,5,0,3,1,8,501,26-02702,1,2,60,0,3,8,501,80.0
214,51,4,1,2,4,2,3,63,51-51255,8,1,51,2,4,3,60,80.0
215,55,0,3,2,3,1,9,51,06-08507,2,1,53,2,3,9,501,60.0
216,28,4,6,0,3,1,3,501,36-03710,1,1,28,0,3,3,501,100.0
217,60,0,3,0,3,2,5,266,36-04010,6,2,58,0,3,5,246,60.0
218,72,2,4,N,N,0,1,N,17-03531,1,2,71,N,N,1,N,80.0
219,44,0,6,0,N,2,6,433,51-51255,9,2,42,0,N,6,418,60.0
220,42,0,2,0,N,1,8,5,38-00100,2,1,42,0,N,8,494,80.0
221,28,0,2,0,9,2,4,211,24-01004,6,1,33,0,N,9,501,20.0
222,16,0,N,N,N,0,N,N,51-01301,1,1,14,N,N,N,N,80.0
223,24,4,4,0,N,2,5,288,51-51255,8,1,24,0,N,5,288,100.0
224,59,0,2,N,9,0,0,99,06-08507,1,2,94,N,N,0,N,40.0
225,72,3,3,0,N,1,7,501,51-51255,1,2,72,0,N,7,501,100.0
226,27,4,6,0,2,1,4,203,32-00405,2,1,26,0,2,4,195,60.0
227,57,0,2,0,9,2,1,88,51-01301,1,2,30,0,N,8,501,20.0
228,40,0,6,0,N,2,8,501,51-01301,8,1,39,0,N,8,501,80.0
229,40,3,4,0,N,1,6,306,32-00405,1,1,40,0,N,6,302,80.0
230,28,4,2,0,3,1,2,501,36-03710,1,2,28,0,3,2,501,100.0
231,30,1,6,0,N,2,7,430,17-03529,2,2,28,0,N,7,415,60.0
232,54,4,4,1,2,1,5,199,26-02702,1,2,52,1,2,5,184,60.0
233,39,0,5,1,3,2,5,230,19-01700,2,1,39,1,3,5,229,80.0
234,32,0,2,0,12,2,1,233,51-01301,2,2,34,0,N,8,501,20.0
235,30,2,6,0,N,1,0,106,36-03710,9,2,28,0,N,0,0,60.0
236,41,2,1,0,2,2,9,51,06-07502,1,1,39,0,2,9,501,60.0
237,41,2,1,2,3,2,6,280,40-00200,1,1,31,2,4,5,97,20.0
238,57,1,4,N,9,0,2,92,06-07502,1,2,25,N,N,1,4,20.0
239,80,4,2,4,12,2,3,375,30-00600,1,1,77,4,12,3,362,60.0
240,42,1,4,0,2,1,5,256,40-00200,8,1,41,0,2,5,247,60.0
241,61,0,2,0,9,2,4,231,17-03531,1,1,36,0,2,9,501,20.0
242,48,1,1,1,3,2,0,359,26-02702,1,2,47,1,3,0,345,60.0
243,10,2,N,2,4,2,N,N,40-00200,1,1,8,2,4,N,97,60.0
244,37,1,1,1,4,1,3,265,17-03529,8,2,45,1,3,8,501,20.0
245,81,0,4,0,N,1,9,501,29-01901,6,1,81,0,N,9,501,100.0
246,33,2,1,0,2,2,7,501,29-01901,1,1,32,0,2,7,501,80.0
247,60,0,3,0,2,2,2,200,01-01301,9,2,64,0,3,3,222,20.0
248,35,4,6,1,3,2,5,235,19-01700,8,2,34,1,3,5,223,60.0
249,47,4,1,1,3,2,0,90,08-00803,8,2,47,1,3,0,90,100.0
250,39,4,6,0,N,2,2,88,24-01004,2,2,37,0,N,2,83,60.0
251,44,4,6,1,12,2,3,122,17-03531,1,2,22,1,4,1,298,20.0
252,53,1,1,0,2,2,7,392,26-02702,8,1,52,0,2,7,384,60.0
253,91,0,3,N,9,0,3,95,13-04600,1,2,66,N,N,2,74,20.0
254,30,1,6,0,7,1,0,22,32-00405,9,1,26,0,7,0,197,60.0
255,2,1,N,1,3,1,N,305,19-01700,9,1,1,1,3,N,288,60.0
256,10,4,N,1,2,1,N,51,36-03710,8,2,8,1,2,N,501,60.0
257,47,0,4,0,N,2,3,166,38-00100,6,2,47,0,N,3,162,80.0
258,68,4,3,0,3,1,8,501,36-04010,2,2,67,0,3,8,501,80.0
259,5,1,N,0,7,1,N,219,32-00405,9,1,3,0,7,N,197,60.0
260,33,0,1,1,3,2,6,441,13-04600,6,1,60,4,6,2,91,0.0
261,66,2,3,0,N,1,2,91,32-00405,8,1,66,0,N,2,90,80.0
262,21,1,6,N,N,0,0,N,40-00200,1,1,20,N,N,0,N,80.0
263,2,4,N,1,2,2,N,158,24-01004,5,2,2,1,2,N,149,80.0
264,43,1,4,0,N,2,8,501,51-01301,1,1,42,0,N,8,501,80.0
265,69,0,3,N,N,0,1,N,06-07502,1,1,66,N,N,1,N,80.0
266,36,0,2,N,N,0,0,N,32-00405,1,1,35,N,N,0,N,80.0
267,89,0,2,0,N,2,5,297,06-08507,1,2,85,0,N,5,270,60.0
268,40,1,4,1,6,2,4,388,36-03710,8,2,39,1,6,4,375,60.0
269,14,0,N,N,N,0,N,N,13-04600,2,1,14,N,N,N,N,100.0
270,93,0,3,0,2,1,4,181,08-00803,3,2,93,0,2,4,180,80.0
271,44,0,4,0,5,2,1,475,24-01004,9,2,80,0,N,5,360,20.0
272,10,4,N,1,6,1,N,486,51-51255,8,1,10,1,6,N,480,80.0
273,31,0,6,0,N,2,5,262,17-03531,9,1,28,0,N,5,234,60.0
274,73,0,3,N,N,0,2,93,26-02702,1,1,72,N,N,2,90,60.0
275,4,4,N,1,3,1,N,501,06-07502,1,2,4,1,3,N,501,100.0
276,43,1,2,0,N,2,2,463,36-03710,8,2,40,0,N,2,44,60.0
277,30,1,4,3,4,2,3,85,17-03529,1,2,27,3,4,3,63,60.0
278,13,0,N,2,4,1,N,501,06-08507,8,2,11,2,4,N,501,80.0
279,27,3,1,0,2,2,5,217,28-01100,2,2,27,0,2,5,215,80.0
280,71,0,5,0,N,1,9,501,51-51255,1,2,71,0,N,9,501,100.0
281,29,0,1,0,2,1,8,501,13-04600,8,1,29,0,2,8,501,100.0
282,93,0,3,0,9,1,1,87,51-01301,2,2,84,0,N,7,501,20.0
283,55,0,4,N,N,0,2,76,32-00405,6,1,55,N,N,2,75,80.0
284,66,4,1,0,12,2,1,100,32-00405,8,1,84,0,2,1,64,40.0
285,86,0,2,N,N,0,3,N,51-01301,1,1,84,N,N,3,N,80.0
286,31,0,5,0,9,2,0,374,40-00200,1,2,48,0,4,2,34,20.0
287,31,4,5,0,N,2,5,391,24-01004,1,2,27,0,N,5,361,60.0
288,54,4,1,0,2,1,2,51,08-00803,1,2,51,0,2,2,501,60.0
289,42,3,5,5,6,2,4,N,17-03529,2,2,40,5,6,4,98,60.0
290,54,0,3,0,4,1,7,501,06-08507,7,2,52,0,4,7,501,80.0
291,37,1,4,0,3,1,5,377,40-00200,1,1,37,0,3,5,377,100.0
292,49,0,4,N,N,0,3,N,40-00200,3,1,45,N,N,3,N,80.0
293,30,1,4,0,7,1,2,215,32-00405,9,2,27,0,7,2,197,60.0
294,77,0,5,0,N,1,3,167,32-00405,3,1,71,0,N,3,138,60.0
295,66,0,4,0,2,1,4,211,36-04010,9,1,66,0,2,4,206,80.0
296,1,0,N,1,3,1,N,501,40-00200,5,2,1,1,3,N,501,100.0
297,68,4,4,0,N,1,4,187,32-00405,1,2,68,0,N,4,186,80.0
298,32,1,6,0,N,1,5,288,51-51255,1,1,27,0,N,5,241,60.0
299,23,2,6,N,N,0,3,N,38-00100,1,1,21,N,N,3,N,80.0
300,43,2,1,0,3,2,8,45,32-00405,8,1,43,0,3,8,447,80.0
301,69,0,6,N,9,0,0,99,51-01301,2,2,31,N,N,2,56,20.0
302,37,0,5,0,N,1,1,162,36-03710,1,1,37,0,N,1,16,80.0
303,52,0,2,0,2,1,4,458,36-04010,9,1,52,0,2,4,452,80.0
304,33,0,5,1,2,2,5,116,28-01100,1,2,33,1,2,5,114,80.0
305,44,0,2,0,12,1,5,474,51-01301,2,2,53,0,N,6,435,20.0
306,27,0,6,0,N,2,2,60,08-00803,8,2,27,0,N,2,60,100.0
307,31,0,1,2,4,2,5,267,32-00405,9,2,31,2,4,5,264,80.0
308,26,1,1,0,12,2,7,50,40-00200,1,2,48,4,8,0,37,0.0
309,58,0,4,0,2,1,0,182,08-00803,9,1,58,0,2,0,180,80.0
310,71,2,4,0,2,2,2,119,36-03710,9,2,69,0,2,2,112,60.0
311,38,1,1,1,2,2,8,50,40-00200,1,1,31,4,6,5,76,0.0
312,58,1,4,0,N,1,8,493,19-01700,8,1,55,0,N,8,472,60.0
313,36,0,6,N,N,0,7,N,13-04600,3,1,33,N,N,7,N,80.0
314,16,1,6,N,9,0,0,92,38-00100,1,1,18,N,N,0,N,40.0
315,15,1,N,2,4,1,N,211,40-00200,1,2,12,2,4,N,196,60.0
316,23,4,1,0,2,2,3,501,38-00100,9,2,23,0,2,3,501,100.0
317,81,0,3,N,N,0,0,N,29-01901,2,2,78,N,N,0,N,80.0
318,53,0,6,0,N,1,7,353,30-00600,5,2,52,0,N,7,341,60.0
319,76,0,3,N,N,0,3,N,06-08507,6,2,75,N,N,3,N,80.0
320,71,2,4,0,N,2,5,26,19-01700,1,2,70,0,N,5,247,60.0
321,62,4,2,0,N,1,3,130,19-01700,1,2,62,0,N,3,130,100.0
322,56,2,1,0,3,1,8,500,19-01700,1,2,76,0,2,3,501,20.0
323,54,4,4,2,3,2,6,273,51-51255,1,1,49,2,3,6,234,60.0
324,32,0,1,1,3,2,0,438,32-00405,8,2,30,1,3,0,422,60.0
325,45,3,1,1,3,2,0,501,06-07502,1,2,45,1,3,0,501,100.0
326,6,2,N,N,N,0,N,N,36-03710,2,1,6,N,N,N,N,100.0
327,56,4,5,0,N,2,3,N,36-03710,9,1,54,0,N,3,98,60.0
328,2,4,N,2,2,2,9,126,51-01301,1,1,12,1,2,N,108,20.0
329,54,1,4,1,2,1,9,501,38-00100,8,1,54,1,2,9,501,100.0
330,20,1,6,N,N,0,0,N,17-03529,1,2,18,N,N,0,N,80.0
331,78,4,3,0,N,2,3,131,36-03710,1,2,74,0,N,3,121,60.0
332,51,0,4,0,9,1,8,500,17-03529,9,2,48,0,N,8,501,40.0
333,32,2,6,0,N,2,1,445,51-01301,2,2,32,0,N,1,44,80.0
334,44,0,2,N,N,0,2,N,40-00200,2,1,42,N,N,2,N,80.0
