,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
51,26,1,3,8,1,5,2,6,9,1,54,2,N,1,3,20.0
52,83,2,6,10,1,5,2,7,6,2,31,2,N,1,4,40.0
53,53,1,4,9,1,2,1,1,8,2,60,2,N,1,4,20.0
54,75,2,N,8,1,4,1,3,8,1,38,2,N,1,6,60.0
55,50,2,N,7,1,6,1,3,7,2,50,2,N,1,3,100.0
56,33,2,N,1,1,1,1,7,3,1,33,2,N,1,7,100.0
57,51,2,N,8,1,3,2,8,9,2,51,2,N,1,8,100.0
58,4,2,N,1,1,N,1,N,5,1,4,2,N,1,N,100.0
59,35,2,N,1,1,2,1,7,5,2,35,2,N,1,7,100.0
60,65,1,3,1,2,3,0,N,8,2,73,2,N,2,3,20.0
61,50,2,N,7,1,3,2,3,8,2,50,2,N,1,3,100.0
62,21,2,N,5,1,6,1,0,7,1,21,2,N,1,0,100.0
63,48,2,N,12,1,1,2,0,9,2,48,2,N,1,0,100.0
64,27,2,N,7,1,5,1,4,6,2,27,2,N,1,4,100.0
65,60,2,4,12,1,4,2,2,6,2,36,2,N,1,6,40.0
66,82,2,N,10,1,3,2,8,6,2,82,2,N,1,8,100.0
67,21,2,N,8,1,6,2,3,3,1,21,2,N,1,3,100.0
68,58,2,N,6,1,4,2,4,3,2,58,2,N,1,4,100.0
69,64,2,N,7,1,3,2,3,9,2,64,2,N,1,3,100.0
70,62,2,N,9,1,1,1,0,7,2,62,2,N,1,0,100.0
71,79,2,N,5,1,2,1,5,9,2,79,2,N,1,5,100.0
72,89,1,N,5,1,2,1,9,8,2,30,2,N,1,5,40.0
73,25,1,5,4,1,4,1,3,8,1,54,2,N,1,9,20.0
74,56,2,N,10,1,2,2,9,9,2,56,2,N,1,9,100.0
75,38,2,N,3,1,5,1,4,1,1,38,2,N,1,4,100.0
76,44,2,N,10,1,5,1,1,6,2,44,2,N,1,1,100.0
77,14,2,N,4,1,N,2,N,3,1,14,2,N,1,N,100.0
78,55,1,3,5,1,2,1,8,3,1,41,2,N,1,0,20.0
79,6,2,N,2,1,N,2,N,5,2,6,2,N,1,N,100.0
80,27,2,5,10,1,5,2,9,8,2,60,2,N,1,2,40.0
81,83,2,N,3,1,2,2,2,8,2,83,2,N,1,2,100.0
82,36,2,N,12,1,2,2,3,3,2,36,2,N,1,3,100.0
83,13,2,N,4,1,N,2,N,8,1,13,2,N,1,N,100.0
84,53,2,N,1,1,6,1,0,6,1,53,2,N,1,0,100.0
85,48,2,2,10,3,2,0,9,2,1,34,2,N,3,9,60.0
86,25,2,N,6,1,4,1,2,9,1,25,2,N,1,2,100.0
87,35,2,N,12,1,6,2,7,8,1,35,2,N,1,7,100.0
88,28,2,N,3,1,2,2,1,6,1,28,2,N,1,1,100.0
89,68,2,2,1,1,5,2,1,2,2,65,2,N,1,2,40.0
90,33,2,N,10,1,1,2,1,3,2,33,2,N,1,1,100.0
91,78,2,N,8,1,3,1,5,3,1,78,2,N,1,5,100.0
92,20,2,N,9,1,6,2,6,3,2,20,2,N,1,6,100.0
93,76,2,N,4,1,3,2,3,8,1,76,2,N,1,3,100.0
94,77,2,N,11,1,4,2,3,2,1,77,2,N,1,3,100.0
95,29,1,1,3,2,5,0,8,2,2,77,1,N,3,4,20.0
96,56,2,N,8,1,1,1,4,9,1,60,2,N,1,7,60.0
97,81,1,N,2,1,1,1,9,1,1,61,2,N,1,2,40.0
98,43,2,3,7,1,2,2,6,7,1,43,2,N,1,4,60.0
99,30,2,3,12,1,3,1,6,6,1,71,2,N,1,9,40.0
100,85,2,N,9,2,2,0,0,6,2,85,2,N,2,0,100.0
101,34,2,N,10,1,2,2,8,2,2,34,2,N,1,8,100.0
102,93,2,N,8,1,3,1,4,3,2,93,2,N,1,4,100.0
