SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,1,3,2,N,6,0,48-02101,4,1224
1,1,1,1,N,10,0,48-02507,14,3306
2,1,6,1,8,8,0,48-02507,N,5430
2,1,1,1,N,6,0,48-02507,18,2936
1,1,1,1,N,4,0,48-02507,15,9187
1,1,1,1,6,6,0,48-02507,18,7474
2,6,1,1,N,6,0,48-02510,18,9275
2,2,1,1,3,7,0,48-02101,N,4103
1,6,1,1,N,6,0,48-02510,18,4602
1,1,1,1,N,6,0,48-02507,N,8758
1,1,1,1,N,6,0,48-02507,18,6719
1,1,1,1,N,6,0,48-02102,18,0
1,1,1,1,6,6,0,48-02516,N,7346
1,1,1,1,9,7,0,48-02102,5,5605
1,1,1,1,N,6,0,48-02507,N,9275
2,1,7,1,9,8,0,48-02102,2,4129
2,1,1,1,6,10,0,48-02507,18,6971
1,1,1,1,N,6,0,48-02516,8,2947
1,1,1,1,6,6,0,48-02101,N,4198
1,1,1,1,6,6,0,48-02101,15,4810
2,1,1,1,N,10,0,48-02507,N,4989
1,1,1,1,N,11,0,48-02515,18,8461
2,1,1,1,6,3,0,48-02507,18,3671
2,6,1,1,3,10,0,48-02515,15,5851
2,1,1,1,N,10,0,48-02507,15,5419
2,5,1,1,4,6,0,48-02507,18,7033
1,1,1,1,N,6,0,48-02515,18,4518
2,1,1,1,6,3,0,48-02507,18,4230
2,1,1,1,N,3,0,48-02507,N,6132
1,1,1,1,N,7,0,48-02507,14,4011
1,1,1,1,N,3,0,48-02507,18,3528
1,1,1,1,N,6,0,48-02102,N,1781
1,1,1,1,N,6,0,48-02510,N,6138
2,1,1,1,0,3,0,48-02510,18,8488
2,1,1,1,N,3,0,48-02507,N,6387
1,1,1,1,0,1,0,48-02507,5,1277
1,6,1,1,N,6,0,48-02515,5,2022
1,1,1,1,N,3,0,48-02101,N,662
2,1,1,1,N,3,0,48-02507,15,6906
1,6,1,1,N,11,0,48-02507,9,5115
1,1,1,1,6,6,0,48-02507,18,5966
1,1,1,1,N,6,0,48-02507,18,6736
2,3,1,1,N,6,0,48-02510,N,4620
1,1,1,1,6,3,0,48-02101,18,3306
2,1,1,1,6,6,0,48-02507,N,3416
1,1,1,1,N,6,0,48-02101,N,8288
2,1,1,1,6,6,0,48-02101,18,1768
1,1,1,1,N,11,0,48-02102,6,5675
2,1,1,1,6,10,0,48-02515,18,4352
1,1,1,1,8,6,0,48-02516,N,7794
1,1,1,1,9,10,0,48-02510,13,4657
1,1,1,1,N,3,0,48-02101,N,4775
2,1,1,1,0,6,0,48-02101,13,8170
2,4,7,1,6,1,0,48-02102,4,2614
2,1,1,1,N,10,0,48-02507,N,3306
1,1,1,1,6,6,0,48-02507,N,3020
1,6,1,1,N,6,0,48-02507,15,4799
2,6,1,1,3,6,0,48-02102,N,8558
2,1,1,1,N,6,0,48-02101,12,4682
1,1,1,1,N,6,0,48-02101,N,625
1,1,1,1,N,10,0,48-02507,18,9275
2,1,1,1,6,3,0,48-02101,18,0
1,1,1,1,6,6,0,48-02507,18,5017
2,1,1,1,N,10,0,48-02507,18,6592
2,1,1,1,N,6,0,48-02507,N,5406
1,1,1,1,6,10,0,48-02507,18,8943
1,1,1,1,N,10,0,48-02510,18,5750
1,1,1,1,N,3,0,48-02507,15,6318
2,1,1,1,N,10,0,48-02102,15,8217
1,1,1,1,N,6,0,48-02510,16,5124
1,1,1,1,6,3,0,48-02507,16,4118
1,1,1,1,6,6,0,48-02102,18,4284
1,1,1,1,6,6,0,48-02101,N,0
2,1,1,1,6,6,0,48-02507,N,8761
1,1,1,1,N,6,0,48-02507,N,3757
1,1,1,1,N,6,0,48-02507,18,6251
1,1,1,1,N,3,1,48-02510,N,3359
2,6,1,1,9,6,0,48-02507,N,6123
2,4,2,2,8,2,0,48-02507,13,4676
1,1,1,1,6,6,0,48-02101,13,4049
1,1,1,1,N,6,0,48-02507,11,1782
1,1,1,1,N,3,0,48-02516,18,997
2,1,1,1,5,6,0,48-02101,7,1973
2,1,1,1,N,10,0,48-02102,N,4965
2,1,1,1,N,6,0,48-02101,N,9275
2,1,1,1,N,6,0,48-02102,N,7818
1,1,1,1,N,1,0,48-02101,18,8718
1,1,1,1,8,6,0,48-02516,18,4265
1,4,1,1,6,6,0,48-02101,4,6589
2,6,1,1,0,7,0,48-02516,17,8299
2,1,1,1,N,10,0,48-02516,12,0
1,6,1,1,4,8,0,48-02102,N,4965
2,1,1,1,N,6,0,48-02507,18,5903
1,1,1,1,9,1,0,48-02101,16,151
2,1,1,1,N,6,0,48-02102,N,7214
1,1,1,1,6,6,0,48-02102,N,6942
1,1,1,1,6,6,0,48-02507,N,6977
1,1,1,1,N,6,0,48-02507,N,8046
1,1,1,1,6,10,0,48-02507,18,3491
1,1,1,1,N,6,0,48-02101,15,2247
1,1,1,1,N,6,0,48-02101,18,5412
2,1,1,1,6,6,0,48-02507,17,1487
1,1,1,1,N,6,0,48-02101,N,4241
1,1,1,1,6,6,0,48-02516,18,4000
1,1,1,1,N,6,0,48-02101,18,8423
1,1,1,1,N,6,0,48-02102,18,7192
1,1,1,1,6,6,0,48-02507,18,7913
2,1,1,1,4,6,0,48-02510,16,808
1,6,1,1,6,6,0,48-02507,13,4884
1,N,1,1,N,6,0,48-02507,18,3402
1,4,1,1,0,10,0,48-02507,18,4763
1,1,1,1,6,6,0,48-02507,18,7187
1,1,1,1,N,6,0,48-02516,14,4793
1,1,1,1,N,6,0,48-02101,16,0
2,4,1,1,N,6,1,48-02515,14,4972
2,N,1,1,5,7,0,48-02516,17,6509
2,1,1,1,N,6,0,48-02101,18,1551
2,6,1,1,3,3,0,48-02101,14,6524
2,1,1,1,N,6,0,48-02507,18,2007
1,1,1,1,N,6,0,48-02102,18,5409
1,1,1,1,N,10,0,48-02510,18,8008
1,4,1,2,N,11,0,48-02507,9,5867
1,1,1,1,N,6,0,48-02101,N,7378
1,1,1,1,N,6,0,48-02101,N,7540
1,1,1,1,0,6,0,48-02507,15,5555
1,1,1,1,N,6,0,48-02507,18,759
2,1,1,0,N,6,0,48-02507,N,6037
1,1,2,1,6,3,0,48-02507,N,2339
2,1,1,1,6,10,0,48-02101,17,3306
1,1,1,1,N,6,0,48-02507,15,9275
1,1,1,1,N,7,0,48-02507,14,5675
2,1,1,1,N,6,0,48-02102,18,8209
1,1,1,1,8,3,0,48-02507,11,6122
2,1,5,1,N,6,1,48-02507,15,2695
1,1,1,1,N,6,0,48-02507,18,4574
2,4,1,1,N,6,0,48-02507,18,7126
1,1,1,1,6,6,0,48-02101,N,3306
1,1,1,1,N,3,0,48-02102,16,5420
1,1,1,1,N,10,0,48-02102,N,8611
2,1,1,1,6,6,0,48-02507,18,7459
1,1,1,1,N,6,0,48-02102,18,3306
2,1,1,1,N,6,0,48-02507,N,3716
1,1,1,1,9,7,3,48-02516,8,3676
1,1,1,1,6,6,0,48-02507,18,4784
2,1,1,1,0,4,0,48-02101,N,6242
1,1,1,1,N,10,0,48-02102,14,4677
1,1,1,1,6,3,0,48-02507,18,4098
2,1,1,1,N,6,0,48-02516,N,7025
2,1,1,1,6,6,0,48-02102,18,3286
1,1,1,1,N,6,0,48-02510,N,1914
1,1,1,1,N,6,0,48-02507,N,5487
1,1,1,1,N,1,0,48-02507,N,5808
2,4,1,1,6,3,0,48-02507,17,7813
1,1,1,1,N,6,0,48-02507,N,0
1,6,1,1,6,3,0,48-02510,18,5574
1,3,1,1,6,11,2,48-02101,17,997
1,1,1,1,N,6,0,48-02507,N,4567
1,1,1,1,N,3,0,48-02507,18,3384
1,3,1,1,0,6,0,48-02101,12,1756
2,1,1,1,6,10,0,48-02102,18,4651
1,1,1,1,N,3,0,48-02516,N,5973
1,1,1,1,N,6,0,48-02101,N,700
2,6,1,1,7,3,0,48-02516,6,4797
2,1,1,1,5,6,0,48-02507,15,4388
1,1,1,1,6,6,0,48-02507,N,6155
1,6,1,1,9,11,0,48-02516,N,6604
1,1,1,1,N,6,0,48-02101,18,3306
2,1,1,1,6,6,0,48-02101,N,4454
2,1,1,2,6,3,0,48-02516,15,6898
1,1,1,1,6,3,0,48-02507,N,7304
2,1,1,1,8,6,0,48-02101,N,8831
2,1,1,1,N,4,0,48-02515,N,2269
1,1,1,1,N,3,0,48-02507,18,6493
1,1,1,1,6,1,0,48-02507,18,6416
1,1,1,1,6,6,0,48-02507,18,3306
1,1,1,1,N,6,0,48-02510,16,3794
2,1,1,1,6,3,0,48-02102,N,5018
1,1,1,1,8,6,0,48-02101,18,2476
1,1,1,1,N,6,0,48-02507,18,0
2,1,1,1,6,3,0,48-02516,18,4367
1,1,1,1,N,6,0,48-02507,18,4340
1,1,1,1,N,3,0,48-02101,18,8301
1,1,1,1,6,10,0,48-02507,18,8688
2,6,1,1,5,10,0,48-02510,7,3664
1,1,1,1,9,6,0,48-02102,14,4530
1,1,1,1,8,6,0,48-02507,16,6862
1,1,1,1,N,3,0,48-02507,N,8122
1,1,1,1,N,3,0,48-02102,N,6302
2,1,1,1,N,10,0,48-02102,14,6153
2,1,1,1,N,12,0,48-02510,13,0
2,1,1,1,6,10,0,48-02101,15,8199
2,1,1,1,6,10,0,48-02507,18,4652
2,6,1,1,N,3,0,48-02507,16,3479
2,1,1,1,N,6,0,48-02507,18,9275
1,1,1,1,N,6,0,48-02507,N,341
1,1,1,1,N,6,0,48-02510,18,5853
1,1,1,1,N,10,0,48-02507,N,4472
1,1,1,1,2,9,0,48-02516,N,4599
2,1,1,1,N,3,0,48-02507,18,6205
2,1,1,1,9,3,0,48-02516,18,6078
2,1,1,1,6,10,0,48-02102,N,2518
1,1,1,1,0,3,0,48-02101,15,4318
2,1,1,1,6,6,0,48-02507,18,6664
2,1,1,1,6,3,0,48-02101,N,0
1,4,1,1,5,6,0,48-02507,11,0
1,1,1,1,N,3,0,48-02510,N,0
1,1,1,1,N,6,0,48-02507,18,6819
1,1,1,1,N,6,0,48-02101,N,8278
1,6,1,1,9,7,0,48-02507,15,8025
2,1,1,1,N,6,0,48-02510,N,2195
1,1,1,1,6,6,0,48-02101,N,5357
1,1,1,1,N,6,0,48-02101,18,6349
1,1,1,1,N,10,0,48-02510,18,5153
1,1,1,1,N,10,0,48-02507,18,3306
1,1,1,1,N,6,0,48-02101,N,6531
1,1,1,1,6,6,0,48-02507,18,8558
1,1,1,1,N,6,0,48-02507,N,7989
2,1,1,1,6,10,0,48-02507,18,3877
2,1,1,1,N,6,0,48-02507,18,6207
1,1,1,1,6,6,0,48-02507,18,5804
1,1,1,1,N,6,0,48-02101,18,543
1,1,1,1,6,6,0,48-02101,18,6357
1,1,1,1,8,6,0,48-02101,18,7692
2,1,1,1,N,6,0,48-02102,N,6445
1,1,1,1,6,6,0,48-02507,18,5943
2,1,1,1,N,3,0,48-02102,14,501
2,1,1,1,N,6,0,48-02507,18,2933
1,1,1,1,6,10,0,48-02507,N,3698
1,1,1,1,4,6,0,48-02510,N,5690
1,1,1,1,6,10,0,48-02507,18,2538
1,1,1,1,6,6,0,48-02101,18,6072
2,3,1,1,N,10,0,48-02516,N,8165
1,1,1,1,6,6,1,48-02510,6,3306
2,1,1,1,N,10,0,48-02507,N,2393
1,1,1,1,6,10,0,48-02101,18,9275
1,1,1,1,N,6,0,48-02507,18,5850
1,3,1,1,N,6,0,48-02507,18,4593
1,1,1,1,N,6,0,48-02507,18,6312
1,1,1,1,0,6,0,48-02102,12,93
2,1,1,1,N,1,0,48-02507,18,6661
2,1,1,1,0,6,0,48-02507,N,266
1,1,1,2,6,11,0,48-02101,9,5028
1,1,1,1,N,3,0,48-02101,N,3306
1,1,1,1,N,6,0,48-02101,18,3006
2,1,1,1,6,10,0,48-02507,N,3282
1,6,1,1,6,6,0,48-02101,N,1599
1,1,1,1,N,6,0,48-02516,N,9275
1,6,1,1,N,1,0,48-02507,16,0
1,1,1,1,N,10,0,48-02507,N,2241
1,1,1,1,N,10,0,48-02507,N,997
2,1,1,1,6,6,0,48-02507,N,6682
1,1,1,1,6,1,0,48-02507,N,5599
1,1,1,1,N,10,0,48-02507,18,2194
2,1,1,1,N,10,0,48-02507,N,4114
1,1,1,1,N,3,0,48-02102,18,5270
2,1,1,1,N,10,0,48-02101,15,7235
1,6,1,2,0,3,0,48-02507,N,5479
1,1,1,1,N,6,0,48-02101,16,3306
1,1,1,1,6,6,0,48-02507,18,6895
2,1,1,1,N,6,0,48-02507,18,6757
1,1,1,1,6,10,0,48-02507,18,4873
2,1,1,1,N,10,0,48-02101,18,8186
2,1,1,1,N,6,0,48-02507,18,7085
1,1,1,1,6,3,0,48-02507,1,3927
1,1,1,1,N,6,0,48-02101,N,713
1,1,1,1,6,3,0,48-02101,14,3306
2,2,1,1,0,6,0,48-02516,13,4852
2,1,1,1,6,6,0,48-02102,13,581
2,1,1,1,N,3,0,48-02101,N,3306
1,1,1,1,6,6,0,48-02101,14,997
2,1,1,1,6,6,0,48-02101,9,448
2,1,1,1,N,10,0,48-02507,18,6763
2,1,1,1,N,1,0,48-02102,N,8647
2,1,1,1,N,10,0,48-02507,18,3428
1,1,1,1,N,6,0,48-02507,18,5548
1,1,1,1,4,10,0,48-02516,18,6728
1,1,1,1,N,3,0,48-02101,16,6686
1,3,1,1,7,3,0,48-02101,17,4331
1,1,1,1,N,1,0,48-02507,N,3454
1,1,1,1,N,3,0,48-02102,18,6352
1,1,1,1,6,6,0,48-02510,15,7115
2,1,1,1,2,1,0,48-02516,N,7418
2,4,1,1,N,1,0,48-02101,N,6074
1,1,1,1,0,3,0,48-02510,6,5226
1,1,1,1,N,6,0,48-02515,18,6311
1,1,1,1,N,3,0,48-02515,16,6607
1,1,1,1,8,6,0,48-02510,N,7046
1,1,1,1,6,10,1,48-02507,N,673
1,1,1,1,N,6,0,48-02507,15,6326
2,1,1,1,6,6,0,48-02101,18,5862
2,1,1,1,6,3,0,48-02102,18,4011
1,1,1,1,6,3,0,48-02516,18,4153
1,1,1,1,6,10,0,48-02507,18,6710
2,1,1,1,6,3,0,48-02516,N,5853
2,1,1,1,N,6,0,48-02507,18,5009
1,1,1,1,N,6,0,48-02507,N,6729
2,1,1,1,6,3,0,48-02507,18,5224
1,1,1,1,N,6,0,48-02516,N,1691
1,1,1,2,N,6,0,48-02507,18,4605
1,1,1,1,N,1,0,48-02102,N,7022
1,1,7,1,N,3,0,48-02516,18,3410
1,1,1,1,N,6,0,48-02507,N,3879
2,1,1,1,6,10,0,48-02101,N,5652
2,1,1,1,N,6,0,48-02101,18,4964
1,1,1,1,N,6,0,48-02507,18,5292
2,1,1,1,N,3,0,48-02507,18,6111
1,1,1,1,6,6,0,48-02101,18,8821
1,1,1,1,N,3,0,48-02101,N,5217
1,1,1,1,2,8,1,48-02101,N,7050
1,1,1,1,6,6,0,48-02101,N,6309
2,1,1,1,2,10,0,48-02101,18,9151
2,1,1,1,N,6,0,48-02507,18,6585
2,1,1,1,N,6,0,48-02507,14,3306
1,1,1,1,6,3,0,48-02516,18,0
2,1,1,1,N,6,0,48-02507,18,6798
1,1,1,1,N,6,0,48-02101,18,5515
1,1,1,1,N,6,0,48-02507,17,7839
1,1,1,1,9,7,0,48-02102,11,6130
1,1,1,2,5,6,0,48-02507,18,7670
1,1,1,1,N,6,0,48-02101,N,8287
1,1,1,1,6,3,0,48-02101,18,5668
1,1,1,1,N,6,0,48-02507,15,4042
1,1,1,1,N,3,0,48-02516,N,4153
1,1,1,1,N,6,0,48-02507,18,4887
1,1,1,1,N,10,0,48-02507,15,8819
1,1,1,1,N,6,0,48-02510,16,7030
1,1,1,1,6,10,0,48-02507,N,7089
1,1,1,1,9,3,0,48-02101,N,9275
2,1,1,1,6,6,0,48-02507,18,2332
1,1,1,1,N,6,0,48-02507,9,3306
1,1,1,1,N,1,0,48-02507,18,8420
2,1,1,1,N,3,0,48-02507,N,2555
1,1,1,1,N,3,0,48-02102,N,5152
2,1,1,1,N,3,0,48-02507,18,3587
2,5,1,1,8,5,0,48-02516,11,2640
1,1,1,1,N,3,0,48-02507,18,5665
1,1,1,1,N,10,0,48-02101,18,3722
1,1,1,1,N,6,0,48-02516,17,5022
2,1,1,1,6,6,0,48-02516,N,997
1,1,1,1,N,6,0,48-02101,N,6348
1,1,1,1,N,6,0,48-02102,N,5185
2,1,1,1,N,10,0,48-02516,18,4173
1,1,1,1,6,1,0,48-02507,N,5100
1,1,1,1,6,6,0,48-02101,N,7157
1,1,1,1,N,6,0,48-02510,N,3691
1,1,1,1,N,6,0,48-02507,18,4197
2,1,1,1,6,6,0,48-02516,N,5372
2,6,1,1,6,6,0,48-02101,N,2562
1,1,1,1,7,10,0,48-02510,18,9200
1,1,1,1,0,6,0,48-02101,18,5225
2,1,1,1,N,3,0,48-02507,15,1935
1,1,1,1,N,10,0,48-02515,18,4592
1,1,1,1,N,10,0,48-02507,N,6677
1,6,1,1,8,6,0,48-02101,3,8035
1,1,1,1,N,3,0,48-02507,18,7037
1,1,1,1,6,6,0,48-02507,N,7879
2,1,1,1,0,10,0,48-02515,N,5620
1,1,1,1,N,3,0,48-02507,9,7110
1,1,1,1,3,3,0,48-02507,N,4178
1,1,1,1,N,6,0,48-02102,N,8714
1,1,1,1,N,6,0,48-02507,18,5505
1,1,1,1,N,6,0,48-02507,N,5823
2,1,1,1,8,8,0,48-02507,14,120
1,1,1,2,8,6,0,48-02507,10,4091
1,1,1,1,6,6,0,48-02516,18,6129
1,1,1,1,6,10,0,48-02507,18,4123
1,1,1,1,N,10,0,48-02507,18,4705
2,1,1,1,N,6,0,48-02507,16,5340
1,1,1,1,N,10,0,48-02101,N,3893
2,1,1,0,N,6,0,48-02101,3,0
1,1,1,1,N,6,0,48-02101,18,6246
1,1,1,1,N,3,0,48-02101,N,5364
1,1,1,1,N,6,0,48-02507,18,4690
1,1,1,1,9,1,0,48-02515,11,7305
1,1,1,1,N,6,0,48-02507,N,4046
2,1,1,1,6,6,0,48-02101,16,4132
1,1,1,1,N,6,0,48-02507,18,8489
1,1,1,1,9,6,0,48-02102,7,5291
1,1,1,1,6,3,0,48-02101,18,6635
1,1,1,1,8,3,0,48-02102,14,7844
1,1,1,1,N,6,0,48-02507,18,1845
2,4,1,1,N,6,0,48-02102,N,0
1,1,1,1,N,6,0,48-02102,18,6062
1,1,1,1,N,3,0,48-02101,18,7408
1,1,1,1,N,6,0,48-02507,18,5755
1,1,1,1,N,6,0,48-02507,N,5942
1,6,1,1,9,7,0,48-02516,11,6957
1,1,1,1,N,10,0,48-02507,N,4981
1,1,1,1,N,10,0,48-02507,18,5486
1,1,1,1,6,10,0,48-02507,N,5834
2,1,1,1,N,6,0,48-02507,N,3973
1,1,1,1,N,6,0,48-02507,18,4503
2,1,1,1,N,1,0,48-02516,13,5037
2,1,1,1,4,6,0,48-02516,N,9275
1,1,1,1,6,6,0,48-02507,18,8472
1,1,1,1,N,3,0,48-02101,5,8458
1,2,1,1,N,6,0,48-02102,15,5618
1,1,1,1,N,3,0,48-02507,18,5691
1,1,1,1,6,10,0,48-02507,N,5117
1,4,1,1,N,6,0,48-02101,9,4361
1,1,1,1,N,10,0,48-02102,18,5623
2,1,1,1,N,1,1,48-02510,15,6241
1,1,1,1,6,6,0,48-02102,18,0
2,1,1,1,N,3,0,48-02507,N,2434
1,1,1,1,N,6,0,48-02507,18,4623
1,1,1,1,N,3,0,48-02507,18,6786
2,1,1,1,N,3,0,48-02507,N,9275
1,1,1,1,N,6,0,48-02507,18,8696
2,1,1,1,N,6,0,48-02510,15,5410
1,1,1,1,N,3,0,48-02507,18,4895
2,1,1,1,9,3,0,48-02510,N,4919
2,1,1,1,N,6,0,48-02507,18,7094
2,1,1,1,6,6,0,48-02507,18,7396
1,4,1,1,6,6,0,48-02102,17,4584
1,1,1,1,N,6,0,48-02101,17,3349
2,1,1,1,N,6,0,48-02507,15,1892
1,N,1,1,N,3,0,48-02516,N,7124
2,1,1,1,N,6,0,48-02507,15,1932
1,1,1,1,N,6,0,48-02507,N,6033
2,1,1,2,N,10,0,48-02101,N,4723
1,1,1,1,N,10,0,48-02507,17,6012
1,1,1,1,4,6,0,48-02507,N,3210
2,1,1,1,N,3,0,48-02507,16,2903
1,1,1,1,N,10,0,48-02507,18,6563
2,1,1,1,N,3,0,48-02101,N,6704
1,1,1,1,N,3,0,48-02516,13,378
1,1,1,1,N,6,0,48-02101,18,6973
2,1,1,1,N,6,0,48-02507,18,0
1,1,1,1,N,6,0,48-02507,N,8125
1,1,1,1,6,6,0,48-02102,9,0
2,1,1,1,N,6,0,48-02507,18,829
1,6,1,1,N,3,0,48-02507,N,1973
1,1,1,1,N,6,0,48-02101,18,9156
1,1,1,1,6,6,0,48-02507,15,997
1,1,1,1,6,10,0,48-02102,18,7930
1,1,1,1,N,6,0,48-02507,N,6680
2,4,1,1,9,3,0,48-02102,12,1490
2,1,1,1,N,10,0,48-02101,15,4314
2,6,1,1,6,6,0,48-02516,N,4218
1,1,1,1,N,6,0,48-02507,N,6177
1,1,1,0,N,6,0,48-02101,8,7885
2,1,1,1,N,10,0,48-02507,18,0
2,1,1,1,9,4,0,48-02102,18,6263
1,1,1,0,N,6,3,48-02507,N,8231
1,1,1,1,6,6,0,48-02515,18,7257
1,1,1,1,8,6,0,48-02102,18,8799
1,1,1,1,N,6,0,48-02507,N,5509
1,N,1,1,N,6,0,48-02101,18,6746
2,1,1,1,6,6,0,48-02507,18,7775
1,1,1,1,N,1,0,48-02507,N,5774
1,1,1,1,6,6,0,48-02507,18,1315
1,6,1,1,N,6,0,48-02516,7,1460
2,1,2,1,N,6,0,48-02102,7,4702
1,1,1,1,N,6,0,48-02507,18,6665
1,1,1,1,N,10,0,48-02510,18,3121
2,1,1,1,N,6,0,48-02507,18,3812
1,1,1,1,6,6,0,48-02507,18,4875
2,1,1,1,0,3,0,48-02101,15,8026
1,1,1,1,6,3,0,48-02101,18,7446
2,1,1,1,6,3,0,48-02510,18,4518
1,6,1,1,7,7,0,48-02516,16,7183
2,1,1,1,N,6,0,48-02507,N,7191
1,1,1,1,N,1,0,48-02101,15,3306
2,1,1,1,N,10,0,48-02507,18,5204
2,1,1,1,N,1,0,48-02102,N,1535
1,4,1,1,6,3,0,48-02510,16,2231
1,1,1,1,6,3,0,48-02516,18,9275
1,1,1,1,N,6,0,48-02102,N,487
1,1,1,1,N,6,0,48-02102,18,9275
1,1,1,1,N,6,0,48-02102,18,4523
1,1,1,1,N,6,0,48-02507,17,3306
2,2,4,1,N,6,0,48-02507,9,0
1,1,1,2,6,6,0,48-02102,N,7312
1,1,1,1,N,6,0,48-02102,N,1584
1,1,1,1,N,10,0,48-02510,18,5687
1,1,1,1,N,6,0,48-02507,18,7617
1,1,1,1,9,6,0,48-02507,N,8130
1,1,1,1,6,6,0,48-02507,17,4704
1,1,1,1,N,6,0,48-02507,18,6812
1,1,1,1,N,10,0,48-02516,11,1311
2,1,1,1,2,3,0,48-02507,17,7595
2,1,1,1,6,10,0,48-02102,18,7133
1,1,1,1,0,3,0,48-02101,18,0
1,1,1,1,N,6,0,48-02101,18,5647
1,1,1,1,8,3,0,48-02516,16,6413
2,1,1,1,N,6,0,48-02515,N,997
1,1,1,1,6,6,0,48-02101,N,6887
2,6,1,1,N,10,0,48-02516,N,9275
2,1,1,1,6,10,0,48-02507,N,7987
1,1,1,1,N,6,0,48-02507,18,9275
1,1,1,1,N,6,0,48-02507,18,9085
1,1,1,1,6,6,0,48-02507,18,9275
2,1,1,1,6,6,0,48-02507,N,6526
2,1,1,1,6,6,0,48-02507,18,5021
1,1,1,1,6,3,0,48-02101,15,4415
2,1,1,1,6,6,0,48-02101,N,690
1,1,1,1,N,6,0,48-02101,N,3219
1,1,1,1,6,6,0,48-02102,N,4258
1,1,1,1,N,6,0,48-02101,N,7883
1,1,1,1,0,3,0,48-02101,16,3373
1,1,1,1,N,6,0,48-02516,18,5138
1,1,1,1,N,6,0,48-02101,18,8776
1,1,1,1,N,3,0,48-02101,15,3781
1,1,1,1,N,6,0,48-02101,17,6761
1,1,1,1,6,10,0,48-02507,18,1728
2,1,1,1,N,6,0,48-02507,18,6359
1,1,1,1,9,1,0,48-02507,N,6570
2,1,1,1,6,6,0,48-02507,17,3470
2,1,1,1,6,6,0,48-02507,18,8166
1,1,1,1,N,1,0,48-02507,N,5263
2,6,1,1,4,3,0,48-02507,17,6794
1,1,1,1,6,6,0,48-02507,18,8493
2,1,1,1,6,6,0,48-02516,18,3201
1,1,2,1,6,6,0,48-02102,16,5067
1,1,1,1,N,6,0,48-02101,N,5423
1,1,1,1,6,10,0,48-02516,18,6338
1,1,1,1,N,6,0,48-02507,N,6628
2,1,1,1,N,6,0,48-02507,N,3597
2,1,1,1,N,10,0,48-02507,N,7151
1,1,1,1,N,3,0,48-02101,18,138
1,1,1,1,N,6,0,48-02516,18,9275
1,1,1,1,6,10,0,48-02101,18,4119
2,1,1,1,N,6,0,48-02507,18,7121
1,6,1,1,N,6,0,48-02101,17,997
