SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
2,6,1,2,6,6,1,48-02507,14,8488
2,4,1,1,8,7,1,48-02515,14,7529
2,6,1,2,N,11,1,48-02102,14,1242
2,6,1,2,3,7,1,48-02515,10,4833
2,6,1,2,0,12,4,48-02515,9,7532
2,6,1,2,5,7,1,48-02510,10,2741
2,6,1,2,6,7,1,48-02515,10,8488
2,6,1,2,3,10,1,48-02515,14,8488
2,6,1,2,6,7,1,48-02510,10,8488
2,6,1,2,4,6,1,48-02507,10,6305
2,6,1,1,0,7,1,48-02507,10,6905
2,6,1,2,6,6,1,48-02507,14,2741
1,4,1,2,7,8,0,48-02507,16,3196
2,6,1,2,4,7,1,48-02102,10,7807
2,6,1,2,4,7,4,48-02507,10,7762
2,4,1,2,2,7,0,48-02507,0,8488
2,4,1,2,4,6,1,48-02102,14,2741
2,6,1,2,3,6,1,48-02507,10,8488
2,6,1,2,8,7,1,48-02515,14,8488
2,1,1,2,4,7,1,48-02510,10,7694
2,1,1,1,7,2,1,48-02102,15,6520
2,6,1,2,0,7,0,48-02516,14,8488
2,4,1,1,0,4,0,48-02102,9,4831
2,6,1,2,3,8,1,48-02515,10,8488
2,6,1,2,6,7,0,48-02507,10,2741
2,1,1,2,0,6,1,48-02515,14,7487
2,6,1,2,6,7,1,48-02516,14,2741
2,4,1,2,0,7,0,48-02515,10,1833
2,6,2,2,4,7,1,48-02102,14,8023
2,6,1,2,6,8,1,48-02102,14,2741
2,6,1,2,6,7,0,48-02515,14,8488
2,6,1,2,6,8,1,48-02510,14,8488
2,6,9,2,3,7,1,48-02507,14,2410
2,4,1,2,N,7,0,48-02102,14,6867
2,1,1,1,8,7,1,48-02101,0,5349
2,6,1,2,4,5,1,48-02102,3,880
2,6,1,2,5,7,0,48-02515,14,2741
2,6,1,2,4,7,1,48-02510,10,8488
2,6,1,1,3,6,0,48-02102,9,4001
1,6,1,2,6,8,1,48-02102,14,7614
1,4,1,2,2,6,1,48-02102,14,8488
1,6,1,2,0,7,0,48-02516,14,9275
2,6,1,2,3,6,1,48-02507,14,8488
2,6,1,2,3,8,1,48-02515,14,8488
2,6,1,2,2,6,1,48-02102,14,6316
2,6,1,2,6,6,1,48-02102,14,8488
1,6,1,2,6,7,1,48-02515,9,8488
2,4,1,2,N,6,1,48-02510,10,8488
2,6,1,1,7,7,0,48-02507,11,5505
2,6,1,1,0,4,0,48-02102,N,7228
2,6,6,2,6,7,1,48-02510,10,2741
2,4,1,2,6,7,1,48-02515,14,8488
2,6,1,2,6,8,1,48-02507,14,2741
2,4,4,2,8,7,0,48-02102,14,5992
2,6,1,2,4,6,1,48-02510,10,8488
2,6,1,2,6,6,1,48-02515,14,6305
2,1,1,2,6,6,1,48-02515,14,8488
2,6,1,2,5,6,1,48-02507,10,2741
2,6,1,2,0,7,1,48-02507,14,8488
2,6,1,2,2,6,0,48-02510,10,8488
1,3,1,2,9,4,0,48-02102,14,7440
1,4,2,2,2,5,0,48-02515,17,7969
2,4,1,2,3,7,0,48-02515,0,2741
2,6,1,2,4,6,0,48-02510,14,2741
2,3,1,2,6,6,0,48-02507,14,2741
2,6,1,2,4,6,1,48-02515,14,8488
2,6,9,2,7,2,1,48-02102,10,6492
2,6,1,1,8,8,1,48-02510,0,5905
2,6,1,2,4,7,1,48-02515,14,9275
2,6,1,2,5,7,1,48-02515,14,8488
2,6,1,2,3,8,1,48-02515,9,8488
1,6,1,2,3,7,1,48-02515,14,2165
1,6,2,2,0,8,0,48-02510,18,1513
2,6,1,2,4,6,1,48-02102,10,7129
2,6,1,2,6,7,0,48-02510,14,8488
2,6,1,1,4,7,0,48-02510,10,8488
2,6,1,2,4,8,1,48-02515,14,5966
2,6,1,2,6,6,1,48-02515,10,8488
2,3,1,2,N,6,0,48-02515,14,8488
2,6,1,2,6,8,1,48-02102,14,8056
2,6,1,2,5,7,0,48-02510,14,8488
2,6,1,1,4,7,1,48-02102,9,2403
2,4,1,1,9,6,0,48-02102,14,8488
1,6,1,2,4,8,0,48-02507,10,7057
2,6,1,2,4,7,1,48-02510,14,8056
1,6,1,1,9,6,1,48-02510,14,7482
2,3,1,1,9,7,4,48-02102,14,8488
2,6,8,1,7,7,0,48-02507,0,6266
2,3,1,2,5,6,1,48-02515,14,8488
2,6,1,2,5,11,1,48-02102,10,8488
2,6,1,2,6,8,1,48-02515,10,8488
2,6,1,2,3,2,1,48-02515,9,2614
2,6,1,2,N,7,1,48-02510,0,8488
2,6,1,2,9,8,0,48-02516,14,7740
2,5,1,2,5,7,1,48-02102,14,8488
2,6,1,2,3,7,1,48-02515,14,6305
2,6,1,1,0,7,0,48-02102,14,9275
2,6,1,2,6,8,1,48-02510,10,8488
2,6,1,2,6,7,4,48-02507,14,8488
2,6,1,0,5,12,1,48-02510,14,2741
2,6,1,2,9,8,1,48-02507,14,2292
1,6,1,2,N,8,1,48-02510,14,8488
2,6,2,1,0,4,0,48-02507,0,3733
2,6,2,1,5,7,1,48-02510,10,8488
2,6,1,2,4,8,1,48-02516,14,8488
2,6,1,2,9,8,1,48-02515,14,8488
1,6,1,2,2,8,1,48-02102,14,6305
1,6,1,1,3,7,1,48-02510,14,8329
2,6,1,2,4,8,0,48-02515,14,2374
2,3,1,2,4,4,1,48-02101,14,7429
2,4,1,1,0,8,0,48-02515,9,5119
2,6,1,2,6,7,0,48-02510,14,2741
2,6,1,2,8,6,0,48-02515,14,8401
2,4,1,1,5,7,0,48-02102,10,2045
1,6,1,1,4,2,0,48-02102,3,605
2,6,1,2,0,11,1,48-02516,10,6673
2,3,1,2,2,7,0,48-02510,9,6883
2,6,1,2,8,8,0,48-02507,10,1902
2,6,1,2,0,2,1,48-02510,14,6129
2,6,1,1,3,7,1,48-02510,14,6305
2,6,1,2,4,6,1,48-02507,14,8488
2,6,2,2,4,7,1,48-02510,14,8488
2,6,1,2,6,7,1,48-02102,14,8488
2,6,1,2,0,6,1,48-02515,14,8488
2,3,1,1,9,7,0,48-02101,14,6563
2,6,1,2,5,7,4,48-02515,14,2741
2,6,1,2,5,6,1,48-02510,10,8488
2,6,1,2,5,9,1,48-02510,14,6305
2,6,1,2,5,6,1,48-02510,14,8488
2,6,1,2,6,7,0,48-02507,14,2518
2,6,1,2,3,3,0,48-02515,10,6971
2,4,1,2,6,6,1,48-02510,14,8488
2,4,1,2,N,7,1,48-02507,14,8488
2,6,1,2,6,7,1,48-02507,14,2741
2,6,1,2,6,7,1,48-02507,14,8488
2,6,1,2,0,7,1,48-02102,9,2741
2,6,1,2,0,7,0,48-02102,10,7878
1,3,1,2,5,7,0,48-02507,14,8488
2,6,2,2,6,6,1,48-02515,14,2741
2,4,1,1,0,2,4,48-02516,16,6007
2,3,1,2,5,6,1,48-02515,10,8488
2,4,1,2,6,6,1,48-02510,14,2741
1,6,6,2,N,8,1,48-02515,15,8269
2,6,2,2,6,7,0,48-02510,14,8488
2,6,1,2,6,6,1,48-02515,14,9275
2,6,1,1,5,7,1,48-02510,10,8488
2,1,1,1,8,7,0,48-02102,14,9275
1,6,1,1,2,6,1,48-02510,14,6305
2,4,1,2,2,6,0,48-02507,0,6114
2,6,2,2,3,7,4,48-02507,10,8364
2,3,1,2,6,6,0,48-02515,14,2741
2,4,1,2,3,7,0,48-02102,14,8269
2,6,1,1,4,7,2,48-02510,10,8488
2,6,1,2,8,9,0,48-02102,16,8488
2,6,1,2,N,7,1,48-02515,14,2741
2,6,1,2,4,7,1,48-02515,14,8488
2,6,1,2,5,7,1,48-02515,10,8137
2,3,1,2,4,7,1,48-02515,10,6748
2,6,1,2,3,6,1,48-02515,14,2741
2,6,1,2,6,2,1,48-02510,9,8293
2,3,1,1,2,7,1,48-02507,9,6153
2,6,2,2,6,7,1,48-02507,10,2741
2,3,5,2,6,7,0,48-02515,10,8488
2,4,1,1,4,4,1,48-02102,9,2741
2,6,1,2,6,6,1,48-02515,14,7318
2,6,1,1,2,7,3,48-02102,14,9275
2,6,2,2,6,6,1,48-02515,10,8488
2,6,1,2,6,7,1,48-02515,14,2741
2,6,1,2,6,11,1,48-02515,14,8488
2,6,1,2,4,6,1,48-02510,14,8488
2,6,1,2,6,11,1,48-02510,10,8488
2,1,1,1,8,7,0,48-02515,0,2185
2,6,1,0,3,6,1,48-02515,14,8488
2,4,1,2,9,6,1,48-02507,14,8488
2,6,1,2,4,7,1,48-02515,10,8488
2,4,6,2,3,4,0,48-02507,14,6528
2,6,1,1,6,7,1,48-02510,14,8488
2,6,2,1,2,7,0,48-02507,9,8197
2,4,1,1,6,8,0,48-02510,0,7417
2,4,1,1,8,7,0,48-02515,14,8488
2,6,1,2,9,7,3,48-02507,14,9275
2,6,1,2,5,6,1,48-02515,14,8488
2,6,1,1,3,7,0,48-02507,14,8488
2,6,1,1,0,8,0,48-02507,9,4411
2,6,1,1,9,3,1,48-02515,14,8488
2,6,1,2,4,7,4,48-02507,14,7949
2,6,1,1,6,8,0,48-02516,3,6107
2,5,1,1,3,7,1,48-02102,14,4018
2,6,1,2,3,6,1,48-02515,10,8488
2,6,1,1,5,7,0,48-02101,14,8488
2,6,1,2,3,7,0,48-02510,14,7750
2,6,1,2,4,6,1,48-02102,14,8488
2,4,1,2,3,6,1,48-02515,14,8488
2,4,1,2,8,8,0,48-02507,14,7802
2,6,1,1,0,6,1,48-02515,10,6152
2,6,1,2,4,9,1,48-02515,10,2386
2,4,6,1,2,7,0,48-02101,9,7425
2,6,1,2,6,6,1,48-02510,0,8488
2,6,1,2,3,8,1,48-02102,14,6197
2,4,1,2,5,6,1,48-02507,14,8488
2,6,1,1,2,7,0,48-02515,14,8488
2,6,1,1,0,8,1,48-02101,14,7632
2,6,6,2,6,7,1,48-02515,10,8488
2,6,1,2,6,12,1,48-02507,14,8488
2,6,1,2,4,11,1,48-02515,14,2741
1,6,1,1,4,2,0,48-02102,10,4980
2,6,1,2,4,6,1,48-02515,9,9275
2,6,1,2,6,12,1,48-02510,14,8488
2,6,3,1,2,7,0,48-02510,10,5936
2,6,1,2,N,7,1,48-02507,14,8488
1,6,1,1,1,7,0,48-02510,14,6246
2,3,1,2,4,8,1,48-02102,14,2741
2,6,1,2,5,6,1,48-02507,14,8488
2,6,1,2,9,7,0,48-02516,10,2741
2,6,1,2,5,5,1,48-02102,14,8488
2,4,4,1,2,7,0,48-02510,15,6968
2,1,5,1,0,8,0,48-02507,11,2627
2,6,1,2,N,7,0,48-02102,14,8488
2,6,1,2,N,7,1,48-02515,10,6717
2,6,1,2,9,6,1,48-02507,14,6305
2,6,1,2,9,7,1,48-02515,14,8486
2,3,1,2,4,8,0,48-02507,14,2741
2,6,1,2,2,4,1,48-02510,14,9275
2,6,1,2,9,7,1,48-02510,14,5683
2,3,1,2,6,7,0,48-02510,14,2741
2,1,1,0,9,6,0,48-02515,14,1734
2,4,1,2,3,8,1,48-02515,14,8127
2,3,1,1,3,6,1,48-02507,14,9275
2,4,1,2,6,8,1,48-02102,10,8488
1,6,1,2,9,7,0,48-02102,14,9275
2,6,1,2,8,8,1,48-02516,14,7713
2,6,1,2,3,7,1,48-02515,14,8488
2,3,1,2,4,7,1,48-02515,14,8488
2,2,1,1,7,8,0,48-02102,12,5600
2,4,1,2,9,1,1,48-02515,14,7659
2,6,1,2,6,6,1,48-02102,9,8488
2,6,1,2,3,6,2,48-02507,9,1602
2,1,1,2,9,7,1,48-02515,14,8488
2,3,1,2,8,7,0,48-02515,9,7878
1,4,2,2,5,8,1,48-02515,16,6225
2,1,1,1,8,8,0,48-02507,0,5803
2,6,1,2,4,8,1,48-02515,14,8488
2,6,1,2,8,4,0,48-02515,14,2262
2,6,1,2,4,12,1,48-02102,10,9275
1,1,1,2,3,8,1,48-02101,17,8182
2,1,1,2,N,7,2,48-02510,0,7352
2,6,1,2,N,7,1,48-02510,14,8488
2,6,1,2,1,6,0,48-02515,10,1688
2,6,1,2,4,6,1,48-02515,14,9275
2,6,1,2,6,6,1,48-02507,14,7319
2,6,1,1,2,6,1,48-02102,10,2741
2,6,1,2,6,8,1,48-02510,10,2741
2,6,1,2,6,6,0,48-02507,14,8488
2,3,1,1,0,7,0,48-02507,14,1993
2,6,1,2,N,8,1,48-02515,10,6560
2,6,1,2,3,8,0,48-02516,10,7851
1,6,1,2,2,12,1,48-02507,9,2741
2,3,2,2,0,9,1,48-02516,0,4284
2,6,1,2,6,7,1,48-02510,14,7660
2,6,1,2,9,8,3,48-02510,14,1356
2,6,1,2,4,12,1,48-02510,14,5025
2,6,1,2,4,2,1,48-02515,10,1362
2,6,1,1,0,8,4,48-02515,12,2217
2,6,1,2,6,6,4,48-02515,14,8488
2,6,1,1,4,7,0,48-02507,14,2375
2,6,1,1,2,7,1,48-02515,10,7681
2,3,2,2,5,7,1,48-02102,10,7341
1,6,1,2,7,12,1,48-02510,10,2582
2,6,1,2,5,2,0,48-02515,10,8375
2,6,7,2,0,8,1,48-02510,10,4454
2,6,1,2,8,6,1,48-02507,14,7800
2,3,1,2,9,6,0,48-02510,14,8488
1,6,1,1,9,7,1,48-02515,14,6083
2,3,1,2,6,8,1,48-02510,14,7917
2,6,1,2,6,3,1,48-02507,10,8488
2,6,1,2,3,6,1,48-02515,9,8488
2,6,1,2,4,7,0,48-02102,14,8488
2,1,1,2,7,4,1,48-02516,3,6950
2,6,2,2,3,6,1,48-02516,14,2741
1,6,1,2,N,3,1,48-02515,14,2741
2,6,1,2,2,7,0,48-02515,14,1924
2,3,1,2,0,7,4,48-02510,9,8488
2,6,1,2,3,4,1,48-02102,14,8488
2,6,7,1,3,8,0,48-02510,9,4547
2,6,1,2,8,8,0,48-02515,14,5751
2,1,1,1,8,7,0,48-02102,10,3071
2,6,1,2,0,7,0,48-02510,9,8488
2,6,1,2,4,11,0,48-02507,10,2741
2,3,1,2,6,7,1,48-02507,14,8488
2,6,1,2,9,7,1,48-02101,0,5462
1,6,1,1,2,5,0,48-02507,12,7946
2,6,2,1,5,7,1,48-02510,10,2741
2,6,1,2,N,7,0,48-02515,14,8488
2,6,1,2,4,8,1,48-02510,14,4421
2,3,1,2,4,6,0,48-02510,0,7498
1,6,1,2,4,2,1,48-02102,10,2104
2,6,1,1,0,7,1,48-02510,14,8488
1,3,1,2,4,7,1,48-02510,14,4625
2,1,1,1,9,7,0,48-02510,14,6880
2,6,1,2,5,7,1,48-02510,14,7374
2,6,1,2,5,7,1,48-02102,14,8488
2,6,1,1,6,6,0,48-02515,14,8488
2,4,1,2,4,7,1,48-02510,14,8488
2,6,1,2,N,6,1,48-02510,14,8488
2,6,1,2,3,7,1,48-02515,10,8488
2,6,1,2,N,8,1,48-02515,14,8488
2,6,1,2,2,8,0,48-02507,14,8488
1,6,1,2,3,8,1,48-02515,9,2361
2,6,1,2,3,7,4,48-02102,0,6305
2,4,1,2,5,7,1,48-02515,14,2606
2,4,1,2,3,12,1,48-02515,14,6669
2,6,1,1,9,6,1,48-02102,14,6449
2,1,1,1,8,7,0,48-02510,14,7699
2,4,1,2,2,7,0,48-02515,0,8488
2,4,1,2,4,11,1,48-02507,14,2483
2,6,1,2,5,7,1,48-02101,0,2741
2,6,2,2,6,8,1,48-02507,10,8488
2,6,1,2,0,6,0,48-02507,14,7148
2,4,1,2,4,8,1,48-02507,14,4905
2,4,1,2,6,6,1,48-02515,14,8488
2,6,2,2,4,6,0,48-02507,14,8488
1,1,1,1,7,8,0,48-02515,3,5188
1,6,1,2,6,8,1,48-02510,14,8488
2,6,3,1,0,4,1,48-02507,0,6823
2,6,1,2,4,7,1,48-02507,14,2741
2,4,1,2,2,7,0,48-02515,14,8488
2,4,1,1,7,7,1,48-02101,10,7505
2,6,1,2,6,7,0,48-02515,10,8488
2,6,2,2,6,6,0,48-02507,14,2741
2,6,1,1,5,8,0,48-02101,14,5823
2,4,1,2,6,6,0,48-02515,10,2741
2,6,1,1,6,6,1,48-02507,14,8488
2,6,1,2,6,11,1,48-02507,14,8488
2,6,1,2,6,7,1,48-02510,9,8488
2,6,1,2,4,7,1,48-02101,14,8488
2,6,8,2,1,2,1,48-02101,14,5355
2,3,1,1,8,7,2,48-02102,14,7310
2,6,1,2,1,6,1,48-02507,14,2741
2,6,1,1,0,8,1,48-02510,9,7873
1,6,1,1,N,8,1,48-02507,14,6305
2,3,1,2,6,7,1,48-02510,14,6305
2,3,1,2,5,7,1,48-02515,14,8488
2,3,1,2,0,7,1,48-02510,14,7505
2,6,1,2,3,6,1,48-02515,14,9275
2,1,1,1,5,8,0,48-02101,17,1233
1,6,1,2,6,6,0,48-02102,14,8488
2,3,1,2,5,6,0,48-02507,14,8488
2,3,1,1,3,6,1,48-02510,10,9275
1,1,1,1,3,5,2,48-02515,2,7986
2,6,1,2,5,8,0,48-02507,14,7796
2,6,1,1,3,7,1,48-02102,14,7415
1,3,1,1,2,4,0,48-02102,9,6114
2,6,2,2,4,11,1,48-02507,14,8488
2,6,1,2,4,7,1,48-02516,10,7232
2,6,1,2,5,7,0,48-02507,14,8488
2,6,1,2,2,7,0,48-02515,10,8488
2,6,1,2,6,8,1,48-02510,14,2469
2,6,1,2,3,6,1,48-02102,14,6305
2,6,1,2,5,2,1,48-02507,10,8488
2,6,1,2,9,7,1,48-02515,14,8488
2,3,1,1,N,8,0,48-02510,14,8239
2,6,1,2,6,6,0,48-02510,14,8017
2,6,1,1,2,7,1,48-02507,14,8488
2,1,1,2,7,6,0,48-02515,0,8139
2,6,1,2,4,6,1,48-02507,14,2741
1,1,7,2,8,8,0,48-02515,1,4993
1,6,1,2,0,7,1,48-02515,14,5847
2,4,1,2,5,7,0,48-02515,14,2741
2,3,1,2,8,3,1,48-02516,14,7517
2,6,1,2,8,4,1,48-02510,14,7517
2,4,1,2,6,2,1,48-02510,14,8488
2,3,1,2,5,6,1,48-02507,14,8488
2,6,1,2,0,8,1,48-02507,17,7649
1,2,2,2,9,7,1,48-02515,10,8488
1,6,1,1,7,7,0,48-02515,14,9275
2,1,8,2,4,7,1,48-02102,10,7257
2,6,1,2,5,3,1,48-02102,14,8488
1,6,1,2,N,8,0,48-02510,0,6725
2,6,1,2,3,1,2,48-02515,14,7006
2,6,2,1,2,7,0,48-02507,14,8050
2,3,1,2,0,8,0,48-02102,11,5269
2,6,1,1,9,8,1,48-02101,14,2239
2,3,1,2,6,6,1,48-02510,14,8488
2,6,1,2,N,7,1,48-02102,14,8176
2,3,1,1,9,8,1,48-02507,14,2014
2,6,1,2,4,7,1,48-02510,14,2741
2,6,1,2,0,7,4,48-02515,14,8488
1,6,1,2,0,6,0,48-02510,14,6443
2,6,1,2,5,6,0,48-02510,14,8488
2,6,1,2,N,6,0,48-02515,14,8488
2,6,2,2,4,8,0,48-02510,14,8488
2,5,1,2,5,8,0,48-02516,9,8488
2,6,1,1,5,12,1,48-02102,14,2741
2,6,1,1,1,7,0,48-02515,0,2626
2,N,1,2,5,7,1,48-02507,14,8488
2,6,1,2,4,6,1,48-02515,10,8488
2,6,1,2,5,12,1,48-02515,14,8488
1,3,1,2,9,8,0,48-02515,16,7782
2,6,1,1,3,7,0,48-02515,14,7125
2,4,1,2,7,8,0,48-02515,14,8488
2,6,1,2,4,12,1,48-02515,10,8488
2,4,1,2,8,7,0,48-02102,14,9275
2,1,2,1,9,6,1,48-02515,14,8488
1,6,1,2,0,7,0,48-02507,9,8488
2,6,1,2,9,7,0,48-02510,14,8488
1,6,1,2,N,6,1,48-02507,14,8429
2,6,1,1,5,4,0,48-02102,14,1871
2,6,1,1,0,6,0,48-02507,14,8488
2,6,1,1,1,2,0,48-02516,9,4746
2,6,1,2,6,7,1,48-02515,14,2639
2,6,1,1,4,7,0,48-02515,14,6588
2,6,1,2,4,7,1,48-02515,14,2741
1,6,1,2,0,5,0,48-02507,0,7334
2,6,1,2,5,7,0,48-02516,10,8488
2,3,1,1,5,8,0,48-02515,10,8267
2,6,1,2,1,8,0,48-02515,9,7357
2,6,1,2,0,7,0,48-02515,14,8488
2,1,9,1,9,2,0,48-02102,14,7483
2,6,6,1,8,7,0,48-02507,14,7643
2,6,1,2,8,6,0,48-02507,10,2741
2,6,1,2,N,7,1,48-02102,14,8488
1,6,1,2,6,7,4,48-02101,14,2289
2,1,1,2,9,8,4,48-02507,10,8488
2,3,1,1,6,2,0,48-02515,14,8488
2,4,1,2,4,8,2,48-02515,18,6811
2,6,1,2,2,7,1,48-02515,14,8488
2,3,1,2,N,8,0,48-02507,14,8488
2,6,1,1,0,8,1,48-02510,10,8488
2,3,1,2,6,10,1,48-02510,14,8488
1,4,1,1,9,11,1,48-02101,14,6506
1,6,1,1,3,3,4,48-02102,9,4225
2,6,2,2,4,6,1,48-02510,14,8488
1,6,1,1,4,9,0,48-02507,4,3174
2,6,1,1,8,6,0,48-02515,14,8488
2,6,1,2,5,7,1,48-02515,14,7625
2,6,1,2,4,7,2,48-02516,14,8488
2,6,1,2,4,7,1,48-02507,14,8488
2,1,1,1,N,8,0,48-02507,14,6772
2,6,6,2,3,6,4,48-02516,10,8488
1,6,1,2,6,12,1,48-02515,14,2741
1,6,1,1,8,8,1,48-02507,17,6842
2,6,1,2,6,7,1,48-02510,14,2741
2,6,1,2,5,7,1,48-02516,10,8488
2,6,1,2,5,7,1,48-02510,10,8074
1,6,1,1,3,8,0,48-02510,16,4968
2,6,1,2,4,7,4,48-02515,10,2277
1,1,1,1,8,7,1,48-02507,14,6182
2,6,1,2,6,3,1,48-02507,14,5920
1,6,1,2,2,7,0,48-02507,9,2050
1,6,6,2,3,4,0,48-02102,15,7215
1,6,1,1,0,8,1,48-02510,9,5237
2,3,1,2,N,7,1,48-02515,10,2741
2,3,1,2,0,4,1,48-02102,14,8488
1,6,1,2,4,6,1,48-02507,14,8488
2,6,1,2,6,6,1,48-02515,10,2741
2,1,1,2,9,6,0,48-02507,14,5092
2,1,1,1,N,7,0,48-02507,14,6305
2,6,1,2,0,8,1,48-02507,14,2336
2,6,1,2,0,12,1,48-02515,14,7988
2,6,2,2,3,6,0,48-02515,10,8488
1,6,1,2,4,8,2,48-02516,14,8398
2,6,1,2,6,8,1,48-02510,14,2741
2,3,1,2,6,7,1,48-02515,10,8488
2,3,1,2,3,6,1,48-02515,14,8488
2,6,1,2,0,7,1,48-02515,9,8310
2,4,1,1,7,8,0,48-02102,3,4504
1,6,1,1,3,4,1,48-02515,10,7136
2,6,1,2,6,12,1,48-02510,10,1823
2,6,1,2,9,7,1,48-02516,10,8488
2,6,1,2,0,7,1,48-02507,9,8152
2,6,1,1,5,7,4,48-02510,10,8492
2,4,1,2,5,7,1,48-02515,14,8488
2,6,1,1,4,7,0,48-02510,14,5755
2,4,1,2,6,6,0,48-02516,14,8488
2,4,1,2,1,7,1,48-02515,10,4710
2,6,1,2,8,7,1,48-02516,14,2430
1,6,1,2,6,7,0,48-02510,14,6962
1,6,1,2,9,7,1,48-02507,14,8488
2,6,8,2,1,4,1,48-02507,14,6425
2,4,6,1,9,7,4,48-02515,14,7041
2,6,1,2,N,6,1,48-02515,14,8488
2,6,1,2,6,9,1,48-02507,14,8488
2,6,1,1,4,3,0,48-02515,14,8020
2,4,1,2,4,6,1,48-02515,14,9146
2,6,1,2,6,11,1,48-02507,10,8488
2,1,1,1,4,7,0,48-02102,14,5346
2,6,1,2,4,7,1,48-02510,14,8488
2,6,1,2,5,6,0,48-02507,10,8488
2,6,6,2,3,8,1,48-02515,14,9275
2,1,1,2,9,7,0,48-02515,14,8113
1,1,1,0,8,7,2,48-02102,15,7115
2,3,1,1,3,1,0,48-02515,0,7569
2,6,1,1,0,7,1,48-02515,14,8488
2,6,1,1,9,8,0,48-02101,14,9275
