SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
1,N,1,1,N,3,0,40-00200,N
2,6,1,2,0,4,4,13-04600,N
1,6,2,2,3,5,0,29-01901,14
1,6,1,2,1,7,0,29-01901,14
1,1,1,1,8,5,0,30-00600,N
1,1,1,1,4,5,0,30-00600,0
1,N,2,2,N,3,0,13-04600,N
2,6,3,2,5,5,0,38-00100,10
2,1,1,1,4,5,0,19-01700,N
2,6,8,2,0,3,1,36-03710,N
2,1,1,1,9,9,0,51-51255,10
2,6,2,2,1,7,0,36-04010,12
1,6,1,2,8,9,0,51-01301,10
2,1,2,2,7,10,0,17-03529,12
1,1,1,1,6,5,1,32-00405,3
1,6,1,2,6,9,0,08-00803,10
1,1,1,1,8,5,0,30-00600,N
2,6,2,2,6,9,0,36-04010,10
1,N,1,2,0,2,0,38-00100,N
2,N,1,1,0,3,0,06-08507,N
2,3,1,1,4,9,0,51-51255,N
1,1,1,1,9,9,0,24-01004,10
2,6,2,2,6,9,0,28-01100,10
2,1,1,1,8,9,0,51-51255,10
2,N,1,1,0,3,0,30-00600,N
2,N,2,1,N,2,0,28-01100,N
2,6,2,2,1,7,0,29-01901,11
1,1,2,1,3,5,1,32-00405,N
2,6,2,1,4,5,0,17-03531,14
2,6,2,2,2,7,0,36-04010,N
1,6,2,2,2,5,0,36-03710,14
1,6,1,2,2,7,1,32-00405,14
2,N,1,1,0,2,0,28-01100,N
1,N,1,1,0,3,0,30-00600,N
2,6,6,2,8,10,0,06-08507,11
1,6,1,2,8,9,0,51-01301,10
1,1,1,1,9,11,0,08-00803,10
2,1,1,1,1,5,0,38-00100,6
1,6,1,2,6,7,0,19-01700,10
2,6,1,0,0,4,0,13-04600,N
2,6,1,2,7,10,0,51-01301,16
1,1,6,2,9,9,0,06-08507,14
1,6,1,0,0,4,0,13-04600,N
1,N,2,1,N,3,0,28-01100,N
2,1,2,1,4,5,0,36-03710,12
1,6,2,2,5,9,2,36-03710,10
2,6,1,0,0,5,0,51-01301,N
2,6,2,2,2,7,0,17-03529,N
1,N,1,1,N,11,0,24-01004,N
1,N,2,2,N,3,0,29-01901,N
1,N,1,2,N,3,0,01-01301,N
1,6,1,2,2,5,0,32-00405,N
1,6,1,1,6,9,0,19-01700,6
2,6,2,2,1,7,0,29-01901,6
2,1,1,1,7,9,0,38-00100,11
1,N,1,1,N,2,0,38-00100,N
1,1,1,1,3,3,1,32-00405,N
2,3,1,1,8,11,0,51-01301,N
1,1,1,1,9,9,0,06-08507,4
1,6,1,1,4,5,0,19-01700,6
2,1,2,1,5,7,0,01-01301,4
2,6,1,0,2,7,0,19-01700,N
2,N,2,2,N,3,0,17-03529,N
2,6,2,2,7,9,0,36-04010,10
1,N,9,1,N,2,0,40-00200,N
2,N,2,1,N,3,0,17-03531,N
2,N,1,1,N,2,0,24-01004,N
1,1,1,1,7,9,0,51-01301,6
2,N,1,1,N,3,0,40-00200,N
2,1,1,1,0,4,0,19-01700,N
1,1,1,1,8,7,0,30-00600,1
2,1,8,1,2,5,4,32-00405,N
2,6,2,1,8,9,0,17-03531,10
1,1,1,1,9,10,0,24-01004,10
2,N,1,1,N,3,0,51-51255,N
1,6,8,2,0,4,1,32-00405,14
1,6,1,2,6,7,0,32-00405,10
1,6,1,2,0,3,1,32-00405,N
2,1,1,2,4,9,0,24-01004,10
2,3,2,2,2,3,2,36-03710,N
1,1,1,1,6,5,0,38-00100,3
2,1,2,1,4,5,0,32-00405,N
2,6,1,2,4,9,0,08-00803,11
1,1,2,1,8,10,0,36-04010,10
2,6,1,2,4,9,0,24-01004,6
1,6,3,1,5,5,0,01-01301,4
1,1,1,1,3,5,0,19-01700,N
2,1,1,1,9,7,0,30-00600,6
1,1,1,1,8,7,0,30-00600,0
2,6,1,2,5,7,1,32-00405,10
2,6,1,2,7,9,0,24-01004,11
2,1,1,2,2,5,0,19-01700,14
2,1,2,1,7,9,0,51-51255,16
1,1,1,1,9,9,0,19-01700,4
2,6,1,2,0,4,0,26-02702,N
1,6,1,1,1,9,0,26-02702,6
2,N,2,2,N,2,0,17-03529,N
2,1,2,1,7,10,0,24-01004,16
1,1,1,1,0,7,0,30-00600,12
2,N,2,2,N,3,4,36-03710,N
2,6,3,2,0,4,0,01-01301,N
2,6,1,1,1,7,0,38-00100,10
2,N,1,2,N,3,0,38-00100,N
2,6,3,2,0,4,0,30-00600,N
2,1,1,1,9,10,0,24-01004,13
2,N,1,1,N,3,0,24-01004,N
2,1,1,1,9,9,0,40-00200,16
1,6,2,1,2,4,0,01-01301,N
1,6,2,2,2,4,0,32-00405,N
2,6,2,2,1,7,0,13-04600,14
1,1,1,1,6,7,0,19-01700,N
1,1,1,1,9,9,0,40-00200,16
1,6,1,1,0,5,0,38-00100,N
1,6,1,1,6,9,0,19-01700,10
1,N,2,1,N,3,0,17-03531,N
2,6,1,2,1,7,0,19-01700,6
1,1,1,1,9,9,0,38-00100,N
1,N,2,2,N,3,0,36-04010,N
1,6,8,2,5,7,4,36-03710,10
1,1,1,1,9,9,0,38-00100,10
2,3,2,1,2,4,0,01-01301,N
1,1,1,1,9,7,0,24-01004,9
2,6,1,2,4,9,4,51-51255,11
2,3,2,1,2,3,0,28-01100,N
2,1,1,1,9,10,0,06-07502,10
1,N,1,1,0,3,0,30-00600,N
2,6,2,2,3,5,0,13-04600,6
1,1,1,1,9,10,0,08-00803,N
2,N,1,2,0,2,0,08-00803,N
2,1,1,1,0,9,0,08-00803,N
1,6,2,0,1,7,0,36-04010,6
1,1,1,1,7,5,0,38-00100,6
1,1,1,1,4,5,0,40-00200,N
2,N,2,2,N,3,0,13-04600,N
1,1,1,1,0,9,0,51-01301,N
1,6,1,2,6,5,0,19-01700,10
1,N,1,1,0,2,0,30-00600,N
2,6,2,2,2,5,0,01-01301,N
2,6,1,2,1,7,0,17-03529,14
1,N,2,1,N,2,0,29-01901,N
2,6,2,2,4,7,0,13-04600,12
2,6,2,2,8,9,0,17-03529,12
2,1,2,1,5,7,0,28-01100,13
1,6,1,2,1,7,0,08-00803,6
1,6,1,2,1,7,0,26-02702,10
2,6,2,2,1,5,0,36-04010,6
2,6,3,2,3,7,0,01-01301,6
1,1,1,1,8,10,0,06-08507,10
2,6,2,2,2,5,0,17-03529,13
2,1,1,1,9,10,0,06-08507,N
1,N,3,1,N,3,0,01-01301,N
2,6,1,2,7,9,0,51-51255,11
2,4,2,2,4,7,0,36-04010,N
2,1,1,1,8,9,0,24-01004,10
1,6,2,1,5,5,0,36-04010,14
2,3,1,1,3,7,0,32-00405,N
1,1,2,2,2,5,0,17-03529,N
2,6,1,0,0,7,0,17-03529,N
2,1,1,1,8,7,0,30-00600,N
2,1,8,2,5,9,4,06-08507,12
1,1,1,1,9,7,0,28-01100,16
1,1,1,1,9,9,0,24-01004,N
1,6,2,2,2,5,0,17-03529,14
2,6,1,2,2,5,0,40-00200,N
2,1,2,1,8,7,0,36-04010,12
1,6,2,2,1,7,0,17-03529,14
1,1,1,1,8,9,0,38-00100,12
1,6,1,2,3,5,0,01-01301,6
2,6,2,2,3,5,0,01-01301,6
1,1,1,1,3,5,1,32-00405,N
1,6,1,1,8,10,0,51-51255,10
1,6,2,2,5,7,0,28-01100,10
1,1,3,1,9,7,0,01-01301,16
1,6,2,1,2,4,0,17-03529,N
1,1,1,1,9,9,0,08-00803,14
2,1,1,1,8,10,0,24-01004,12
2,1,2,1,6,5,0,01-01301,4
2,1,1,1,1,9,0,08-00803,N
2,N,1,2,N,3,0,19-01700,N
1,N,1,1,0,3,0,51-51255,N
2,6,2,2,8,10,0,51-01301,16
1,6,1,2,1,7,0,08-00803,14
2,1,1,1,0,3,0,38-00100,N
1,6,1,1,0,5,0,19-01700,N
1,6,2,2,8,10,0,51-01301,11
2,6,2,2,1,7,0,17-03529,13
1,N,1,1,N,3,0,19-01700,N
2,N,1,1,N,3,0,38-00100,N
1,6,1,2,6,9,0,06-07502,10
2,1,1,1,7,9,0,38-00100,12
1,4,2,2,4,7,0,32-00405,6
2,6,1,2,0,7,0,17-03529,N
2,1,1,1,4,9,0,08-00803,12
2,1,6,1,9,10,0,06-08507,N
2,6,2,2,2,7,0,13-04600,N
1,1,1,1,9,9,0,19-01700,7
2,1,1,2,1,9,0,26-02702,13
1,N,1,2,N,2,0,06-08507,N
2,1,3,1,2,7,0,28-01100,N
2,3,2,1,4,7,0,32-00405,N
1,6,1,2,2,4,0,01-01301,N
1,6,1,2,1,7,0,01-01301,4
1,N,2,2,N,3,0,01-01301,N
2,6,2,2,4,7,0,17-03529,10
1,6,1,1,1,9,0,26-02702,4
1,1,6,1,9,9,0,06-08507,4
1,6,1,2,6,9,0,19-01700,10
1,N,1,1,N,3,0,51-01301,N
2,6,1,2,0,5,1,32-00405,14
1,6,1,1,9,9,0,08-00803,4
1,1,2,1,3,5,0,13-04600,N
1,6,2,2,8,9,0,17-03529,10
1,6,1,2,7,9,0,30-00600,11
1,1,1,1,8,9,0,51-01301,11
2,6,2,2,0,4,0,36-04010,N
1,N,2,2,N,3,0,17-03529,N
1,N,1,1,N,3,0,24-01004,N
2,1,1,1,4,5,0,30-00600,12
1,6,1,2,1,5,0,32-00405,14
2,3,2,1,2,5,0,01-01301,N
2,3,1,1,3,5,0,19-01700,N
1,1,1,1,9,9,0,24-01004,10
1,1,1,1,8,10,0,26-02702,11
1,6,1,2,2,7,0,32-00405,14
2,4,2,2,3,5,0,01-01301,N
2,1,1,1,4,9,0,24-01004,14
2,6,1,0,1,7,0,26-02702,14
2,6,1,2,1,7,0,08-00803,6
1,N,9,1,N,3,0,19-01700,N
1,1,1,1,9,9,0,19-01700,10
2,6,1,2,8,9,0,08-00803,10
1,N,1,1,N,3,0,38-00100,N
2,1,1,1,0,3,0,30-00600,N
2,N,1,2,N,3,4,36-03710,N
2,1,1,1,0,3,0,51-51255,N
2,1,1,1,0,7,0,28-01100,N
1,N,1,1,N,3,0,38-00100,N
1,1,6,1,9,10,0,06-08507,11
1,6,1,1,9,9,0,51-51255,10
1,6,1,2,6,5,0,19-01700,10
1,1,1,1,7,5,0,38-00100,N
1,1,1,1,8,9,0,51-51255,16
1,6,2,2,0,4,0,13-04600,N
1,1,1,1,6,5,0,30-00600,3
1,6,1,0,0,7,1,32-00405,14
2,6,1,2,8,10,0,51-01301,11
2,6,1,0,0,7,0,36-03710,N
2,6,1,1,1,9,0,08-00803,6
1,6,1,2,4,5,0,32-00405,14
2,1,1,1,6,7,0,38-00100,12
2,6,2,2,0,4,0,36-03710,N
1,1,3,1,8,3,0,40-00200,N
2,1,1,1,4,7,0,19-01700,12
2,N,1,2,N,3,0,38-00100,N
1,N,1,1,N,3,0,38-00100,N
2,1,1,1,6,9,0,19-01700,9
2,N,1,1,N,3,0,24-01004,N
1,6,1,2,8,10,0,51-01301,11
2,3,1,1,3,5,0,38-00100,N
2,6,1,2,1,9,0,08-00803,11
2,1,2,1,8,9,0,17-03531,16
1,1,1,1,5,5,0,28-01100,12
2,N,1,2,N,3,1,32-00405,N
2,1,1,1,2,5,0,30-00600,N
2,1,1,1,4,7,0,19-01700,12
2,6,1,0,1,7,0,17-03529,N
1,1,6,1,9,12,0,24-01004,10
1,6,1,1,7,9,0,51-51255,14
1,N,1,2,N,3,1,32-00405,N
2,3,1,2,2,7,0,01-01301,N
2,1,1,1,6,7,0,30-00600,11
2,6,1,0,0,7,0,08-00803,N
1,N,1,1,N,2,0,38-00100,N
2,1,1,2,4,5,0,32-00405,N
2,6,1,2,1,9,0,26-02702,11
2,6,1,2,6,9,4,36-03710,10
1,1,1,1,6,9,0,38-00100,10
2,N,1,2,N,2,0,38-00100,N
2,1,1,1,7,9,0,40-00200,16
2,N,6,2,0,2,0,26-02702,N
2,N,1,1,N,3,0,24-01004,N
1,6,6,0,1,7,0,06-07502,10
2,6,1,2,1,7,0,06-07502,6
2,6,2,2,0,4,0,17-03531,N
2,6,2,2,4,5,0,29-01901,6
1,6,6,0,0,7,0,17-03529,N
2,1,2,1,6,9,0,13-04600,12
2,N,1,2,N,3,4,32-00405,N
2,3,2,2,2,5,0,36-03710,N
1,1,1,1,9,11,0,06-08507,4
2,1,1,2,2,5,1,32-00405,N
2,6,8,2,2,5,1,32-00405,14
1,6,1,1,6,5,0,38-00100,0
1,1,1,1,8,9,0,38-00100,N
2,N,2,2,N,3,0,36-04010,N
1,1,1,1,3,4,0,30-00600,N
2,3,2,1,4,10,0,17-03529,13
2,N,1,1,N,3,0,24-01004,N
2,3,2,1,2,7,0,28-01100,N
1,1,1,1,3,5,0,38-00100,N
1,6,1,1,0,4,0,51-01301,N
2,1,1,1,9,10,0,08-00803,12
2,6,1,2,4,7,0,19-01700,12
1,1,3,1,7,7,0,01-01301,0
1,N,1,1,N,2,0,24-01004,N
1,1,6,1,9,10,0,06-08507,4
2,6,1,2,1,7,0,01-01301,6
2,6,1,0,1,7,0,08-00803,11
2,6,2,0,2,7,0,13-04600,N
1,1,1,2,4,5,0,40-00200,6
1,1,1,1,9,9,0,38-00100,10
2,6,1,1,0,4,0,38-00100,N
2,6,2,2,4,7,0,17-03529,12
2,1,1,1,7,9,0,24-01004,14
2,N,3,2,0,2,0,30-00600,N
1,4,2,1,6,5,0,28-01100,N
2,6,2,2,5,9,0,17-03531,11
2,6,6,2,0,4,0,06-08507,N
2,1,1,1,8,9,0,08-00803,11
1,1,1,1,6,5,0,30-00600,3
2,1,1,1,4,5,0,32-00405,14
2,1,6,2,2,9,0,06-08507,14
2,N,2,1,N,3,0,01-01301,N
2,6,3,2,2,7,0,30-00600,11
2,1,2,1,4,7,0,36-04010,12
2,1,3,1,4,7,0,01-01301,N
2,1,1,1,4,5,0,38-00100,12
2,6,1,2,0,7,0,40-00200,N
1,6,1,2,3,5,0,01-01301,14
1,6,1,2,0,4,0,26-02702,N
1,6,1,1,1,7,0,38-00100,N
2,1,2,1,4,7,0,28-01100,N
1,1,1,1,4,5,0,38-00100,7
1,1,3,1,9,7,0,01-01301,4
1,1,1,2,9,9,0,51-01301,10
1,6,1,1,0,4,0,38-00100,N
2,1,1,2,4,5,0,19-01700,6
2,3,2,2,3,7,0,13-04600,N
1,6,2,2,4,5,0,01-01301,6
2,6,2,1,3,7,0,28-01100,14
2,1,2,1,7,9,0,01-01301,16
2,1,1,1,7,9,0,38-00100,6
2,1,2,1,5,5,0,36-04010,13
1,4,2,2,4,7,0,13-04600,14
1,1,1,1,2,5,0,24-01004,N
1,1,1,1,9,7,0,28-01100,1
2,1,1,1,9,9,0,24-01004,N
1,6,1,2,1,7,0,32-00405,3
1,6,1,2,3,5,0,32-00405,14
1,6,2,2,0,4,0,13-04600,N
1,6,1,2,1,7,0,30-00600,10
2,6,1,1,0,7,0,28-01100,N
2,N,8,2,0,3,2,36-04010,N
1,1,1,1,6,7,0,28-01100,1
2,1,2,1,6,7,0,17-03531,12
2,6,1,2,0,9,0,24-01004,N
2,N,1,1,N,2,1,32-00405,N
2,4,2,2,4,5,0,17-03529,14
1,N,1,1,N,2,0,38-00100,N
2,1,1,2,4,9,0,24-01004,10
1,6,2,2,8,9,0,17-03529,10
2,6,1,2,1,9,0,26-02702,11
1,N,6,1,N,3,0,06-08507,N
1,6,2,2,5,9,0,36-03710,10
2,3,1,1,2,5,4,32-00405,N
2,1,1,1,6,7,0,28-01100,12
1,6,6,2,1,9,0,06-08507,14
1,6,1,2,8,9,0,51-01301,10
1,1,1,1,9,10,0,24-01004,10
2,N,1,2,0,2,1,51-51255,N
1,N,1,1,N,3,0,24-01004,N
2,6,1,2,2,7,0,13-04600,14
1,6,1,1,8,9,0,08-00803,10
2,1,2,1,9,10,0,29-01901,16
1,1,1,1,0,9,0,08-00803,N
1,N,1,2,N,2,1,32-00405,N
2,6,1,2,1,5,1,32-00405,14
1,N,1,2,N,3,1,32-00405,N
2,N,1,2,N,3,1,32-00405,N
2,1,1,1,7,9,0,13-04600,16
1,1,2,1,5,5,0,29-01901,7
1,1,1,1,3,5,0,30-00600,N
2,6,2,2,7,9,0,28-01100,11
1,N,2,2,N,3,0,36-04010,N
1,6,1,2,8,9,4,51-01301,10
1,6,1,1,1,7,0,38-00100,4
2,1,1,1,9,12,0,24-01004,11
2,6,2,2,0,7,0,28-01100,N
2,N,1,1,N,3,0,30-00600,N
2,6,1,2,5,9,0,08-00803,11
2,6,2,0,0,7,0,36-03710,N
2,1,2,1,4,7,0,17-03529,13
1,6,2,2,7,9,0,51-01301,10
1,1,1,1,8,7,0,38-00100,0
2,1,1,1,2,9,0,06-08507,N
2,6,8,2,9,10,4,06-07502,10
1,N,2,2,N,3,0,17-03529,N
1,1,1,2,9,10,0,51-01301,16
2,1,1,1,4,5,0,38-00100,15
2,3,1,1,3,10,0,24-01004,N
2,6,2,2,1,7,0,28-01100,14
1,1,1,1,9,11,0,38-00100,4
1,N,3,2,N,3,0,40-00200,N
1,1,1,1,5,5,0,30-00600,12
2,1,1,1,7,9,0,51-51255,16
2,1,2,1,4,7,0,13-04600,6
1,1,2,1,5,5,0,17-03531,N
2,1,6,2,2,9,0,06-07502,N
2,6,8,2,0,3,4,36-03710,N
2,6,2,2,1,7,0,17-03529,12
1,6,2,2,5,5,0,01-01301,7
1,6,2,1,5,7,0,28-01100,4
1,N,3,2,0,2,0,30-00600,N
2,N,1,1,0,3,0,30-00600,N
1,6,1,0,1,7,0,26-02702,10
1,6,2,0,1,7,0,13-04600,10
1,N,1,1,N,3,0,19-01700,N
2,6,2,2,1,7,0,17-03529,10
1,1,3,1,0,4,0,01-01301,N
1,N,1,2,N,3,1,32-00405,N
2,N,1,1,N,3,0,19-01700,N
2,6,2,1,2,7,0,28-01100,14
2,1,1,1,1,9,0,08-00803,6
2,6,1,1,1,9,0,26-02702,6
2,N,3,1,N,3,0,30-00600,N
2,1,1,1,4,5,0,30-00600,6
2,6,2,1,5,7,0,17-03531,6
1,1,1,2,9,10,0,51-01301,10
1,N,1,2,N,3,0,51-51255,N
1,N,2,1,N,3,0,17-03531,N
1,6,2,2,0,4,0,29-01901,N
2,1,2,1,9,9,0,13-04600,16
1,4,2,1,3,5,0,28-01100,N
2,1,8,2,2,9,1,06-08507,14
2,1,1,1,3,9,0,51-01301,N
1,6,8,2,9,4,1,32-00405,10
1,6,2,2,5,5,0,29-01901,7
1,6,1,0,1,7,0,19-01700,6
1,1,1,1,6,5,0,19-01700,3
2,1,1,2,2,9,0,24-01004,13
2,N,2,2,N,3,0,29-01901,N
1,N,1,1,N,3,0,38-00100,N
1,6,1,2,6,7,1,32-00405,10
2,1,2,1,7,10,0,51-51255,11
2,1,1,1,8,10,0,51-51255,11
1,6,2,2,5,5,0,36-04010,7
2,6,1,2,6,9,0,08-00803,11
1,1,8,1,0,3,1,32-00405,N
2,1,1,1,8,9,0,24-01004,10
2,6,1,2,5,7,1,32-00405,10
1,6,2,2,5,5,0,36-03710,7
2,1,2,1,8,9,0,13-04600,16
2,6,1,2,1,9,0,26-02702,14
2,1,1,1,4,9,0,38-00100,6
2,6,1,2,2,7,0,38-00100,10
1,N,2,2,N,3,0,17-03529,N
1,6,2,2,0,4,0,13-04600,N
2,6,6,2,2,9,0,06-07502,4
2,1,2,1,4,7,0,36-04010,14
2,3,2,1,3,3,0,17-03529,N
2,1,1,1,0,3,0,40-00200,N
1,6,1,2,8,9,0,06-07502,10
1,1,1,1,9,10,0,08-00803,4
1,1,1,1,9,11,0,24-01004,10
1,6,1,2,0,4,0,19-01700,N
1,1,1,1,9,10,0,24-01004,10
1,6,1,2,1,7,0,30-00600,6
2,1,1,1,4,9,0,24-01004,14
1,1,2,1,7,7,0,28-01100,4
2,3,1,1,0,3,0,24-01004,N
2,1,1,1,1,9,0,38-00100,0
2,6,1,0,0,4,0,13-04600,N
1,1,1,1,6,7,0,38-00100,10
2,1,1,2,6,9,1,32-00405,10
2,1,1,1,3,5,1,32-00405,N
2,6,2,0,0,7,0,36-03710,N
2,1,1,1,9,10,0,51-51255,16
1,N,2,2,N,3,0,13-04600,N
1,N,3,2,N,3,0,40-00200,N
2,1,1,1,7,7,0,19-01700,6
1,6,1,2,2,5,0,19-01700,N
1,1,1,1,1,9,0,28-01100,0
1,6,1,2,4,5,0,32-00405,3
1,6,1,1,2,9,0,06-08507,N
2,1,1,1,6,7,0,40-00200,16
2,6,2,2,1,7,0,29-01901,13
1,6,1,1,0,4,0,19-01700,N
1,N,1,1,N,3,0,24-01004,N
1,1,2,1,6,7,0,13-04600,7
2,1,1,1,4,9,0,38-00100,N
1,1,1,1,4,5,0,30-00600,N
1,6,2,2,0,4,0,28-01100,N
1,1,1,1,4,5,0,40-00200,6
1,6,1,1,4,5,0,19-01700,14
1,1,1,1,9,9,0,26-02702,10
1,6,2,2,8,9,0,36-04010,10
1,N,1,2,N,3,0,19-01700,N
2,6,8,2,4,5,1,32-00405,10
1,1,1,1,9,9,0,38-00100,1
2,N,8,2,N,3,1,32-00405,N
1,1,2,1,0,3,0,29-01901,N
2,1,8,1,4,5,1,32-00405,6
2,N,1,2,N,3,0,13-04600,N
2,1,1,1,0,3,0,30-00600,N
