SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
2,3,1,1,9,0,48-02510,72,0,2,501
2,1,1,1,8,0,48-02510,33,2,4,501
1,6,1,1,7,0,48-02515,49,N,N,N
1,6,1,2,3,0,48-02102,26,0,N,0
2,1,1,1,0,0,48-02102,32,1,3,501
1,N,1,1,N,0,48-02516,2,3,3,501
1,1,1,1,9,0,48-02510,35,3,5,501
1,1,1,1,8,0,48-02102,57,0,7,237
2,4,1,1,5,0,48-02101,68,0,2,501
1,1,1,1,8,0,48-02101,44,3,5,315
2,4,1,1,3,0,48-02102,65,0,2,501
2,6,1,1,0,0,48-02101,27,0,3,501
1,6,1,1,0,0,48-02101,19,3,5,501
1,N,1,1,N,0,48-02101,7,1,6,245
1,4,1,0,2,0,48-02515,55,N,N,N
1,6,1,1,0,0,48-02101,21,0,6,426
2,1,1,1,0,0,48-02102,35,0,2,287
2,1,1,1,7,0,48-02101,37,1,3,501
2,6,1,1,6,0,48-02101,26,0,3,501
1,4,1,1,4,0,48-02102,53,0,N,0
2,6,1,1,0,0,48-02510,16,1,3,501
2,N,1,1,N,0,48-02101,8,3,5,312
1,6,1,1,8,0,48-02515,56,0,N,501
1,1,1,1,8,0,48-02510,66,0,2,501
1,6,1,1,1,0,48-02510,27,0,3,501
2,1,1,1,3,0,48-02101,69,0,2,501
1,1,1,1,7,0,48-02101,72,0,2,501
2,1,1,1,6,0,48-02101,25,1,3,501
1,6,1,1,0,0,48-02507,13,0,2,0
1,N,1,1,N,0,48-02101,20,0,2,501
2,1,1,1,7,0,48-02510,64,0,2,501
1,1,1,1,9,0,48-02510,62,0,2,501
1,6,1,1,0,0,48-02102,27,0,N,0
1,N,1,1,N,0,48-02101,4,1,3,501
2,N,1,1,N,0,48-02101,0,3,5,239
1,6,1,2,5,0,48-02515,63,0,N,0
1,4,1,1,8,0,48-02515,52,0,N,501
1,1,1,1,8,0,48-02510,33,1,4,501
2,1,1,1,5,0,48-02102,66,0,2,501
2,4,1,1,9,0,48-02510,55,0,2,501
2,3,1,1,3,0,48-02102,71,N,N,0
2,N,1,1,N,0,48-02101,11,3,5,501
2,1,1,1,0,0,48-02102,38,0,2,501
1,N,1,1,N,0,48-02101,12,3,5,501
1,6,1,2,0,0,48-02102,56,0,N,0
2,1,1,1,8,0,48-02510,47,1,3,501
2,1,1,1,5,0,48-02102,65,0,2,501
2,6,1,1,6,0,48-02101,21,0,3,501
2,1,1,1,6,0,48-02101,38,0,2,501
1,1,1,1,8,0,48-02101,40,2,5,501
2,6,1,1,5,0,48-02102,30,0,2,501
2,6,1,1,0,0,48-02102,27,1,5,501
2,6,1,2,0,1,48-02507,20,1,5,0
2,1,1,1,6,0,48-02101,64,0,2,501
2,1,1,2,0,0,48-02101,32,2,4,251
1,6,1,1,0,0,48-02101,12,3,5,0
2,1,1,1,3,0,48-02102,65,0,2,249
1,N,1,1,N,1,48-02102,13,4,7,203
2,4,1,1,9,0,48-02510,60,0,2,501
2,3,1,1,7,0,48-02507,77,0,N,501
1,N,1,1,N,0,48-02101,17,4,6,287
1,6,1,1,7,0,48-02515,41,0,N,501
2,1,1,1,8,0,48-02510,62,0,2,501
2,N,1,1,N,0,48-02101,11,3,4,395
1,1,1,1,8,0,48-02510,71,0,2,501
1,N,1,1,N,0,48-02101,8,3,5,222
2,N,1,1,N,0,48-02510,1,3,5,468
1,6,1,2,5,0,48-02507,27,0,N,0
1,6,1,2,2,0,48-02102,42,0,N,0
2,3,1,1,8,0,48-02510,75,0,2,501
2,6,1,1,0,1,48-02102,20,3,5,0
1,6,1,1,0,0,48-02101,12,3,4,292
2,6,1,1,8,0,48-02510,22,0,3,501
2,4,1,2,0,0,48-02102,33,0,2,0
1,6,1,2,3,0,48-02102,42,0,N,0
1,1,1,1,9,0,48-02510,36,1,4,501
2,1,1,1,0,0,48-02102,58,0,2,501
2,4,1,1,7,0,48-02515,61,0,N,501
1,1,1,1,0,0,48-02102,36,3,5,292
2,6,1,1,0,0,48-02101,21,1,4,501
2,4,1,1,7,0,48-02101,52,0,2,501
1,4,1,0,6,0,48-02515,60,N,N,N
2,1,1,1,0,0,48-02101,33,2,4,501
2,4,1,1,5,0,48-02102,69,0,N,0
2,6,1,1,5,0,48-02102,38,0,N,0
2,1,1,1,5,0,48-02101,65,0,2,501
1,1,1,1,9,0,48-02101,61,0,2,501
1,N,1,1,N,0,48-02101,12,3,5,501
2,4,1,1,3,0,48-02102,60,0,2,0
2,1,1,1,8,0,48-02510,42,1,4,501
2,4,1,1,6,0,48-02102,57,0,N,501
1,1,1,1,8,0,48-02101,37,4,5,311
2,1,1,1,9,0,48-02510,40,2,4,501
1,1,1,1,6,0,48-02102,29,0,5,311
2,4,1,2,3,0,48-02102,64,0,N,0
1,1,1,1,9,0,48-02510,61,0,2,501
2,6,1,1,6,0,48-02101,27,0,3,501
1,1,1,1,8,0,48-02101,62,0,2,257
2,6,1,1,0,0,48-02102,13,1,3,0
1,6,1,1,7,0,48-02515,33,0,2,501
1,4,1,1,7,0,48-02515,52,0,N,501
2,4,1,1,3,0,48-02102,64,0,N,0
2,1,1,1,7,0,48-02102,31,2,4,501
1,6,1,2,5,0,48-02515,37,0,N,0
2,4,1,1,3,0,48-02102,69,0,2,228
1,1,1,1,8,0,48-02101,36,0,5,501
2,N,1,1,N,0,48-02510,8,3,4,501
1,1,1,1,6,0,48-02102,64,0,2,293
1,4,1,1,5,0,48-02102,54,0,N,0
2,4,1,1,3,0,48-02102,76,0,N,0
1,6,1,2,0,0,48-02507,22,0,2,0
1,4,1,1,9,0,48-02515,58,N,N,501
2,6,1,1,0,0,48-02102,29,0,2,0
2,4,1,1,7,0,48-02515,64,0,2,501
2,6,1,1,N,0,48-02101,18,2,4,501
2,1,1,1,5,0,48-02102,41,0,2,287
2,1,1,1,8,0,48-02510,54,0,2,501
1,1,1,1,3,0,48-02102,80,0,2,228
2,4,1,1,6,0,48-02101,47,0,2,501
2,4,1,1,6,0,48-02507,73,0,2,501
2,6,1,1,0,0,48-02510,17,1,4,501
2,4,1,1,5,0,48-02102,67,0,2,501
1,1,1,1,8,0,48-02101,50,4,5,501
2,1,1,1,5,0,48-02101,66,0,2,501
2,1,1,1,3,0,48-02101,78,0,2,501
2,1,1,2,0,1,48-02102,36,3,5,129
2,1,1,1,8,0,48-02510,45,1,3,501
1,4,1,1,7,0,48-02515,75,0,N,501
2,1,1,1,8,0,48-02510,54,0,2,501
1,6,1,0,3,0,48-02515,55,N,N,0
1,1,1,1,7,0,48-02102,67,0,2,501
2,1,1,1,6,0,48-02101,55,0,2,501
2,3,1,1,3,0,48-02101,82,0,2,501
2,1,1,2,0,1,48-02102,29,3,4,131
1,1,1,1,8,0,48-02510,67,0,2,501
1,6,1,1,8,0,48-02515,28,0,4,501
2,3,1,1,4,0,48-02515,90,N,N,190
2,1,1,1,5,0,48-02102,63,0,2,293
2,6,1,1,0,0,48-02102,31,0,2,0
1,1,1,1,8,0,48-02101,38,3,5,501
1,6,1,1,7,0,48-02515,32,0,N,501
2,1,1,1,0,0,48-02102,27,1,5,292
1,6,1,2,0,0,48-02507,21,1,5,0
1,1,1,1,5,0,48-02102,63,0,2,287
1,1,1,1,8,0,48-02101,57,0,2,501
1,1,1,1,6,0,48-02101,50,1,5,501
2,N,1,1,N,0,48-02101,14,3,5,312
2,4,1,1,7,0,48-02510,49,0,2,501
2,4,1,1,5,0,48-02102,53,0,2,181
2,3,1,1,8,0,48-02510,78,0,2,501
2,N,1,0,0,1,48-02102,16,N,N,N
2,4,1,1,7,0,48-02101,54,0,2,501
1,1,1,1,8,0,48-02101,52,1,3,501
1,1,1,1,6,0,48-02102,58,0,2,501
1,1,1,1,9,0,48-02101,59,0,2,501
2,1,1,1,0,0,48-02102,31,0,2,501
1,N,1,1,N,0,48-02102,8,0,8,N
1,6,1,1,5,0,48-02515,34,0,N,0
1,1,1,1,9,0,48-02510,58,0,2,501
2,1,1,1,7,0,48-02101,33,2,4,391
2,4,1,1,6,0,48-02101,56,0,2,501
2,6,1,1,0,0,48-02102,26,1,5,0
2,N,1,1,N,0,48-02510,8,3,4,501
1,N,1,2,N,1,48-02507,11,1,3,0
2,1,1,1,3,0,48-02101,69,0,2,501
1,4,1,1,7,0,48-02515,58,0,N,501
1,1,1,1,7,0,48-02101,62,0,2,501
1,1,1,1,6,0,48-02102,50,0,5,351
1,6,1,2,0,0,48-02102,25,6,N,0
2,1,1,1,5,0,48-02102,67,0,2,501
2,6,1,1,6,0,48-02101,37,0,2,501
2,1,1,1,7,0,48-02101,48,1,3,501
2,1,1,1,0,0,48-02101,35,1,5,501
1,1,1,1,9,0,48-02510,72,0,2,501
2,1,1,1,8,0,48-02510,54,0,2,501
2,1,1,1,6,0,48-02101,42,1,3,501
1,1,1,1,7,0,48-02101,66,0,2,501
2,1,1,1,3,0,48-02102,74,0,2,501
2,1,1,1,3,0,48-02101,72,0,2,501
1,1,1,1,8,0,48-02101,63,0,2,501
1,1,1,1,7,0,48-02101,39,3,4,399
2,1,1,1,6,0,48-02101,69,0,2,501
2,1,1,1,0,0,48-02102,27,1,6,287
2,1,1,1,3,0,48-02102,59,0,2,179
2,1,1,1,0,1,48-02102,25,3,5,0
1,N,1,1,N,1,48-02507,12,3,5,0
1,N,1,1,N,0,48-02101,19,2,4,501
1,1,1,1,8,0,48-02101,38,3,4,399
1,1,1,1,8,0,48-02101,55,0,2,501
2,1,1,1,5,0,48-02101,73,0,2,501
1,1,1,1,5,0,48-02101,73,0,2,501
2,4,1,1,8,0,48-02101,54,0,2,501
2,1,1,1,8,0,48-02101,41,1,3,501
2,1,1,1,0,0,48-02101,53,0,2,501
1,1,1,1,6,0,48-02102,60,0,2,501
2,4,1,1,5,0,48-02102,47,0,2,0
1,6,1,1,0,0,48-02101,26,1,5,501
2,1,1,1,7,0,48-02101,32,1,3,501
1,1,1,1,9,0,48-02101,44,2,5,501
2,6,1,1,5,1,48-02507,22,0,2,159
1,1,1,1,9,0,48-02101,46,1,5,501
1,6,1,2,7,0,48-02515,33,0,N,152
2,6,1,1,0,0,48-02102,26,1,5,501
1,1,1,1,9,0,48-02510,56,0,2,501
2,1,1,1,0,0,48-02101,56,0,2,501
2,4,1,1,5,0,48-02102,44,0,2,181
2,1,1,1,3,0,48-02102,59,0,2,179
1,1,1,1,8,0,48-02101,51,2,4,501
1,N,1,1,N,0,48-02516,23,0,4,501
1,1,1,1,9,0,48-02510,35,1,3,501
2,1,1,1,5,0,48-02101,70,0,2,501
2,1,1,1,8,0,48-02510,52,0,2,501
2,1,1,1,0,0,48-02102,32,3,4,251
2,6,1,1,5,0,48-02101,27,0,2,501
1,1,1,1,8,0,48-02101,35,3,4,468
1,6,1,1,6,0,48-02515,22,0,4,501
2,1,1,1,0,0,48-02102,31,1,3,390
2,6,1,2,0,0,48-02507,21,0,2,0
1,4,1,1,4,0,48-02102,57,0,N,0
2,N,1,1,N,1,48-02507,15,3,5,335
1,6,1,1,0,0,48-02101,20,0,4,501
1,N,1,1,N,0,48-02101,9,1,6,311
2,6,1,2,5,0,48-02102,34,0,2,0
2,6,1,1,7,0,48-02101,34,0,2,501
1,1,1,1,9,0,48-02510,56,0,2,501
2,1,1,1,8,0,48-02510,73,0,2,501
2,6,1,1,0,0,48-02510,11,2,4,501
2,6,1,1,7,0,48-02101,24,0,3,501
2,1,1,1,3,0,48-02102,75,0,2,179
1,6,1,2,7,0,48-02515,28,0,N,501
1,N,1,1,N,0,48-02102,15,4,6,311
2,4,1,1,6,0,48-02507,77,0,N,410
2,1,1,1,8,0,48-02510,61,0,2,501
1,1,1,1,8,0,48-02101,46,4,5,501
2,6,1,1,2,0,48-02101,27,1,3,501
1,1,1,1,8,0,48-02101,63,0,2,501
2,1,1,1,6,0,48-02101,64,0,2,501
2,1,1,1,0,0,48-02101,29,1,3,501
1,6,1,1,8,0,48-02515,46,0,N,501
1,1,1,2,N,0,48-02101,35,3,5,395
1,4,1,2,5,0,48-02102,49,0,N,181
2,1,1,1,5,0,48-02101,64,0,2,501
2,1,1,1,7,0,48-02510,62,0,2,501
2,1,1,1,0,0,48-02102,32,3,5,0
2,4,1,1,7,0,48-02515,62,0,N,501
2,6,1,2,0,1,48-02507,17,3,5,0
1,1,1,1,9,0,48-02101,49,0,2,501
2,1,1,1,0,0,48-02101,41,3,5,129
2,1,1,1,7,0,48-02101,31,3,4,19
2,6,1,1,0,0,48-02507,20,1,3,0
2,1,1,1,9,0,48-02510,60,0,2,501
2,1,1,1,6,0,48-02101,52,0,2,501
2,1,1,1,6,0,48-02101,53,0,2,501
2,1,1,1,0,0,48-02101,57,0,2,501
1,1,1,1,8,0,48-02510,35,1,3,501
2,6,1,1,0,0,48-02101,13,2,4,501
1,1,1,1,8,0,48-02101,79,0,2,501
1,1,1,1,9,0,48-02510,65,0,2,501
2,4,1,1,3,0,48-02102,63,0,2,501
2,1,1,1,0,0,48-02101,48,0,2,501
2,4,1,1,5,0,48-02102,61,0,N,0
1,4,1,1,8,0,48-02515,71,0,N,501
1,1,1,1,8,0,48-02101,85,0,2,501
1,1,1,1,7,0,48-02101,33,3,4,501
2,3,1,1,8,0,48-02510,77,0,2,501
2,1,1,1,7,0,48-02101,64,0,2,501
2,1,1,1,7,0,48-02101,36,2,4,251
1,1,1,1,8,0,48-02101,39,3,5,353
1,6,1,1,0,0,48-02102,20,0,N,0
1,N,1,1,N,0,48-02101,6,1,3,501
2,4,1,1,5,0,48-02102,63,0,2,501
1,1,1,1,8,0,48-02101,30,3,5,501
2,4,1,1,3,0,48-02102,76,0,N,0
2,6,1,1,0,0,48-02101,15,2,4,501
1,1,1,1,8,0,48-02101,41,0,3,501
1,6,8,2,0,1,48-02507,14,2,5,0
1,6,1,0,0,0,48-02102,22,N,N,N
1,1,1,1,7,0,48-02101,69,0,2,501
2,3,1,1,3,0,48-02102,85,0,N,190
2,3,1,1,7,0,48-02510,73,0,2,501
2,6,1,1,0,0,48-02510,23,1,3,501
2,6,1,1,9,0,48-02510,39,0,4,501
1,1,1,1,3,0,48-02102,76,0,2,211
2,4,1,1,6,0,48-02102,36,0,2,501
1,1,1,1,8,0,48-02510,72,0,2,501
1,1,1,1,9,0,48-02101,53,0,2,501
2,4,1,1,0,0,48-02102,32,0,2,0
2,1,1,1,6,0,48-02101,51,0,3,501
1,6,1,2,0,0,48-02102,16,0,2,0
1,1,1,1,8,0,48-02510,60,0,2,501
2,1,1,1,0,0,48-02102,37,1,5,287
1,6,1,2,3,0,48-02102,68,0,N,0
1,1,1,1,8,0,48-02101,62,0,2,501
1,1,1,1,9,0,48-02510,56,0,2,501
2,4,1,1,6,0,48-02101,73,0,N,241
1,1,1,1,8,0,48-02101,52,0,2,501
2,1,1,1,8,0,48-02101,55,0,2,501
1,1,1,1,7,0,48-02102,69,0,2,501
1,1,1,1,8,0,48-02510,56,0,2,501
2,3,1,1,4,0,48-02515,87,N,N,190
2,6,1,1,0,1,48-02507,23,0,2,179
2,4,1,1,3,0,48-02102,78,0,N,0
2,4,1,1,5,0,48-02102,43,0,2,351
2,4,1,1,8,0,48-02510,59,0,2,501
1,1,1,1,7,0,48-02101,41,1,3,501
2,1,1,2,0,0,48-02102,32,2,5,251
2,6,1,1,0,0,48-02101,16,2,4,292
2,4,1,1,8,0,48-02515,47,0,2,501
1,N,1,1,N,0,48-02101,8,1,3,501
2,6,1,1,0,0,48-02102,24,0,6,0
1,1,1,1,9,0,48-02510,53,0,2,501
1,N,1,1,N,0,48-02101,21,0,3,501
1,N,1,1,N,0,48-02101,7,4,6,87
1,6,1,1,5,0,48-02515,28,0,3,501
1,4,1,1,8,0,48-02515,64,0,N,501
2,6,1,1,0,0,48-02101,27,0,3,501
2,1,1,1,0,0,48-02102,64,0,2,287
1,N,1,1,N,1,48-02101,21,4,7,95
2,N,1,1,N,0,48-02101,10,3,4,484
2,N,1,1,N,0,48-02516,19,4,5,501
2,1,1,1,0,1,48-02507,21,3,5,106
1,1,1,1,9,0,48-02101,43,3,5,501
1,N,1,1,N,1,48-02507,16,3,5,95
1,4,1,1,5,0,48-02102,62,0,N,0
1,6,1,1,1,0,48-02101,12,0,3,501
2,1,1,1,0,0,48-02510,27,1,4,501
2,1,1,1,3,0,48-02102,69,0,2,501
2,4,1,1,7,0,48-02515,58,0,2,501
2,6,1,1,0,0,48-02101,17,2,4,501
2,4,1,1,6,0,48-02102,62,0,N,501
1,6,1,1,7,0,48-02515,17,0,4,501
1,6,1,1,0,0,48-02510,16,1,3,501
2,6,1,0,2,0,48-02515,43,N,N,N
1,6,1,1,9,0,48-02515,29,0,N,501
2,1,1,1,0,0,48-02102,35,3,4,251
1,N,1,1,N,0,48-02101,18,4,6,224
2,N,1,1,N,0,48-02102,10,3,5,315
2,1,1,1,0,0,48-02101,42,2,4,251
2,6,1,1,0,0,48-02510,18,2,4,501
1,1,1,1,9,0,48-02101,61,0,2,501
1,6,1,1,0,0,48-02507,21,0,2,95
1,N,1,1,N,0,48-02101,18,1,6,501
2,1,1,1,3,0,48-02101,70,0,2,501
2,1,1,1,3,0,48-02102,57,0,2,501
2,N,1,1,N,0,48-02101,8,3,4,271
1,1,1,1,9,0,48-02101,74,0,2,501
2,1,1,1,0,0,48-02101,40,1,5,501
2,N,1,1,N,0,48-02510,19,3,4,501
2,4,1,1,3,0,48-02102,64,0,N,0
1,1,1,1,8,0,48-02101,35,3,4,353
1,6,1,2,0,0,48-02102,33,0,N,0
2,1,1,1,6,0,48-02101,30,1,3,501
2,1,1,1,7,0,48-02510,68,0,2,501
2,1,1,1,3,0,48-02102,58,0,2,249
2,1,1,1,3,0,48-02102,64,0,2,293
1,N,1,1,N,0,48-02101,14,1,3,501
2,6,1,1,0,0,48-02101,20,1,3,501
1,1,1,1,7,0,48-02102,40,2,5,501
2,1,1,1,9,0,48-02510,57,0,2,501
2,1,1,1,0,0,48-02102,39,2,4,271
2,1,1,1,0,0,48-02102,33,0,5,501
1,N,1,1,N,0,48-02101,11,1,6,501
2,N,1,1,N,0,48-02101,9,3,5,501
1,6,1,1,0,1,48-02102,15,11,7,0
1,6,1,1,9,0,48-02515,28,0,N,501
2,3,1,1,6,0,48-02515,81,0,N,190
1,N,1,1,N,0,48-02510,21,1,4,501
1,N,1,1,N,0,48-02102,4,0,8,N
2,4,1,1,3,0,48-02102,60,0,N,0
2,N,1,2,N,1,48-02507,13,2,4,131
1,1,1,1,6,0,48-02102,30,3,5,501
2,4,1,1,3,0,48-02102,59,0,2,0
1,1,1,1,7,0,48-02102,66,0,2,501
1,1,1,1,8,0,48-02101,61,0,2,501
1,N,1,1,N,0,48-02101,12,4,6,0
1,N,1,1,N,0,48-02101,8,2,4,501
1,6,1,1,N,1,48-02507,19,3,5,0
2,3,1,1,7,0,48-02510,72,0,2,501
1,1,1,1,7,0,48-02101,37,3,4,501
1,1,1,1,7,0,48-02101,61,0,2,501
1,N,1,1,N,0,48-02101,16,3,5,257
1,1,1,1,8,0,48-02101,50,4,5,501
1,1,1,1,8,0,48-02101,40,3,5,501
1,N,1,1,N,0,48-02510,17,1,5,501
1,1,1,1,8,0,48-02510,35,3,5,501
1,6,1,1,0,0,48-02101,23,0,3,501
2,6,1,1,0,0,48-02102,20,0,2,0
1,1,1,1,6,0,48-02102,72,0,2,331
1,1,1,2,0,0,48-02102,42,2,4,251
1,N,1,1,N,1,48-02101,0,4,7,178
1,6,1,1,5,0,48-02515,39,0,N,501
1,1,1,1,8,0,48-02101,41,0,5,501
2,6,1,1,0,0,48-02510,11,2,4,501
2,1,1,1,3,0,48-02102,69,0,2,249
2,1,1,1,3,0,48-02101,74,0,2,501
1,6,1,1,0,0,48-02510,16,1,3,501
2,4,1,1,6,0,48-02101,27,1,3,501
2,1,1,1,0,0,48-02102,34,3,4,292
1,6,1,1,6,0,48-02515,29,0,N,501
2,1,1,1,7,0,48-02510,67,0,2,501
1,1,1,1,8,0,48-02510,53,0,2,501
2,1,1,1,3,0,48-02102,69,0,2,501
2,4,1,1,7,0,48-02101,57,0,2,501
2,1,1,1,3,0,48-02101,71,0,2,501
2,1,1,1,3,0,48-02102,65,0,2,179
1,6,1,1,7,0,48-02515,38,0,N,501
2,N,1,1,N,0,48-02101,13,4,6,311
1,6,1,1,0,0,48-02510,19,0,3,501
2,6,1,1,8,0,48-02515,25,0,2,501
2,1,1,1,6,0,48-02101,50,1,3,501
1,1,1,1,5,0,48-02102,70,0,2,501
2,4,1,1,3,0,48-02102,66,0,2,0
2,N,1,1,N,0,48-02102,16,5,7,216
1,1,1,1,8,0,48-02510,55,0,2,501
2,1,1,1,0,0,48-02102,37,0,2,501
1,1,1,1,7,0,48-02101,70,0,2,501
1,1,1,1,8,0,48-02101,51,1,3,501
2,1,1,1,7,0,48-02101,36,2,4,501
2,4,1,1,6,0,48-02101,70,0,N,0
2,1,1,1,0,0,48-02101,29,1,3,501
2,1,1,1,3,0,48-02102,75,0,2,501
1,1,1,1,9,0,48-02101,39,3,5,501
2,1,1,1,0,0,48-02101,30,3,4,399
2,4,1,1,8,0,48-02515,58,0,N,501
2,6,1,1,0,0,48-02510,15,1,4,501
2,N,1,1,N,0,48-02102,13,3,5,246
1,1,1,1,9,0,48-02510,49,1,3,501
1,6,1,2,0,1,48-02507,22,0,2,0
2,1,1,1,7,0,48-02510,30,0,2,501
2,1,1,1,3,0,48-02102,77,0,2,501
2,3,1,1,3,0,48-02102,92,0,2,186
1,N,1,1,N,0,48-02101,6,0,7,0
2,1,1,1,7,0,48-02101,33,1,3,501
2,4,1,1,6,0,48-02101,56,0,N,501
2,1,1,2,0,1,48-02102,26,3,5,0
1,1,1,1,8,0,48-02101,39,2,4,501
