SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
2,1,9,2,0,4,31,1,N,2,6129
1,6,7,1,3,1,40,3,N,2,3327
2,N,5,0,6,11,79,1,N,2,7199
2,1,7,1,4,5,39,1,N,2,5830
1,4,1,1,6,5,9,1,N,2,2423
1,4,1,1,7,9,48,1,N,2,3716
2,2,3,1,5,7,64,1,N,2,6305
2,6,1,2,1,4,17,1,N,2,3222
1,5,2,0,0,5,6,3,N,2,6889
1,2,6,2,0,4,33,2,N,2,5319
1,N,8,0,5,10,44,1,N,2,931
1,3,8,1,1,7,7,1,N,2,5640
1,5,1,1,8,10,38,1,N,2,157
1,N,1,2,N,3,7,1,N,2,2524
2,5,3,0,6,10,24,2,N,2,6763
2,5,5,0,5,5,10,1,N,2,5212
2,4,8,1,1,10,45,1,N,2,26
1,1,2,0,2,6,69,3,N,2,2766
1,6,8,1,9,9,47,1,N,2,11
1,N,1,2,8,11,88,1,N,2,1499
2,6,1,1,5,7,28,1,N,2,6509
1,4,3,2,9,10,73,1,N,2,1103
1,5,1,2,9,10,53,1,N,2,7350
2,6,1,1,2,9,47,1,N,2,2342
1,2,6,2,8,10,55,1,N,2,4896
1,5,6,0,8,9,59,1,N,2,211
1,3,1,0,7,9,33,1,N,2,1118
1,N,1,1,N,3,14,1,N,2,5533
1,5,7,0,0,4,70,1,N,2,3303
1,4,5,2,8,9,8,1,N,2,3313
1,5,2,1,8,9,48,1,N,2,1862
1,1,8,0,1,12,83,1,N,2,7095
2,2,7,2,1,9,54,1,N,2,6593
1,5,1,0,4,5,34,1,N,2,6813
1,6,5,2,9,9,30,1,N,2,1877
1,6,2,0,6,9,25,1,N,2,3923
2,6,6,2,3,9,84,1,N,2,4507
1,2,2,2,1,7,2,1,N,2,3499
2,2,5,1,2,5,60,1,N,2,2203
1,6,6,2,8,10,28,1,N,2,952
1,N,1,1,4,7,55,1,N,2,2278
1,4,9,1,9,9,54,1,N,2,4108
1,N,1,2,9,9,44,1,N,2,5633
1,6,5,0,5,7,69,1,N,2,994
1,N,1,1,N,N,2,1,N,2,2619
2,N,8,0,N,2,4,1,N,2,4653
2,1,9,0,0,10,60,1,N,2,5539
1,2,7,0,9,12,50,1,N,2,7186
1,N,6,1,4,10,73,2,N,2,1114
2,5,8,0,6,5,59,1,N,2,1072
2,5,1,0,1,5,70,1,N,2,4104
2,N,1,2,8,9,52,1,N,2,3197
2,1,1,1,4,9,43,1,N,2,111
2,2,1,0,7,10,85,1,N,2,3532
2,2,9,1,N,2,8,1,N,2,4884
1,2,8,0,4,5,82,1,N,2,900
2,1,2,2,3,5,79,1,N,2,337
1,4,5,1,9,9,42,1,N,2,9
2,6,7,2,9,10,76,1,N,2,5321
1,N,1,2,N,3,13,1,N,2,1475
1,4,3,2,1,7,40,3,N,2,2472
2,N,1,2,N,2,6,1,N,2,5083
1,2,1,1,6,9,58,1,N,2,4054
1,N,9,0,5,5,57,1,N,2,3619
2,1,5,0,8,10,28,1,N,2,543
2,N,9,1,N,3,10,1,N,2,3667
1,1,2,2,9,11,48,1,N,2,5463
2,4,8,2,4,9,78,1,N,2,2200
2,N,1,1,N,3,9,1,N,2,633
2,2,1,0,9,10,53,1,N,2,1697
1,N,1,0,N,3,13,1,N,2,6598
2,6,1,0,N,2,4,1,N,2,6225
2,5,6,1,5,5,47,1,N,2,6193
2,1,9,1,3,5,83,1,N,1,1
1,6,6,1,1,7,21,3,N,2,2230
1,3,7,1,6,10,17,1,N,2,2331
2,N,8,2,8,9,78,1,N,1,625
1,2,2,2,0,8,34,1,N,2,2547
2,N,3,2,N,N,1,1,N,2,6618
2,6,2,1,1,9,24,1,N,2,7231
2,6,3,1,9,4,58,1,N,2,2287
2,1,8,2,4,5,35,1,N,2,4458
2,2,7,1,1,5,51,1,N,2,2285
1,6,3,2,6,9,35,1,N,2,5885
2,6,7,2,4,7,79,1,N,2,6808
2,N,1,2,1,5,65,1,N,2,2354
1,6,6,0,N,2,74,1,N,2,2182
2,N,1,2,N,N,0,1,N,2,5399
2,6,1,0,2,4,54,1,N,2,427
1,4,1,0,5,10,10,1,N,2,5181
1,2,5,0,2,6,73,1,N,2,334
2,6,5,0,5,7,41,1,N,2,3166
2,5,1,2,7,9,69,1,N,2,7396
1,N,1,2,0,7,22,1,N,2,2665
1,4,2,1,6,10,36,1,N,2,3014
2,N,1,1,N,N,1,1,N,2,92
2,5,1,1,6,5,91,1,N,2,5576
1,5,1,2,7,7,39,1,N,2,2616
2,1,1,0,9,9,49,1,N,2,2312
1,5,1,0,5,11,47,1,N,2,7461
1,1,8,0,6,9,68,1,N,2,487
2,2,7,0,9,7,72,3,N,1,1694
2,2,6,0,1,4,56,1,N,2,1790
1,1,5,1,7,10,70,1,N,2,6333
2,N,1,2,N,3,9,1,N,2,3288
1,4,1,0,8,9,32,1,N,2,6516
2,4,1,2,7,5,65,1,N,2,2393
2,5,1,0,5,8,39,1,N,2,3945
2,1,1,1,6,8,65,2,N,2,785
1,3,1,2,N,N,63,1,N,2,3075
2,N,7,1,N,N,2,1,N,2,6197
2,1,2,0,7,9,69,1,N,2,2925
2,6,7,1,6,9,46,1,N,2,2951
2,3,1,2,7,5,26,1,N,2,6508
2,3,2,0,9,11,76,1,N,2,5494
2,3,1,2,2,5,67,1,N,2,4390
1,1,7,2,6,9,59,1,N,2,5637
1,1,1,2,9,10,28,1,N,2,2082
1,6,2,0,7,8,29,1,N,2,5816
2,4,1,2,0,7,26,1,N,2,5753
1,N,9,2,3,3,67,1,N,2,4461
2,4,1,2,4,5,21,2,N,2,3802
2,3,2,2,8,3,70,1,N,2,200
2,5,7,0,7,10,24,1,N,1,1269
1,2,2,1,7,9,35,1,N,2,2651
1,3,8,2,6,7,25,1,N,2,6122
1,N,6,2,N,2,6,1,N,2,373
1,1,2,2,5,5,79,1,N,2,1165
2,5,6,1,8,9,0,1,N,2,6304
2,2,2,2,8,10,14,1,N,2,6934
2,3,7,1,3,4,76,1,N,2,4990
1,5,2,0,5,7,72,1,N,2,7355
2,N,9,1,0,7,19,1,N,2,6613
1,N,3,0,1,4,83,1,N,2,1961
1,N,1,1,N,3,13,1,N,2,5914
1,4,2,1,4,3,39,2,N,2,2523
2,N,9,0,1,5,55,1,N,2,7133
1,N,1,2,N,2,5,1,N,2,6058
1,N,1,1,N,3,14,1,N,2,6273
1,2,5,0,4,8,42,1,N,2,1220
2,N,1,0,N,3,11,1,N,2,3583
2,4,9,1,3,8,50,1,N,2,6009
1,6,1,1,7,9,29,1,N,2,5835
2,6,1,0,1,7,19,3,N,2,2601
2,6,2,1,1,7,13,1,N,2,2904
1,2,6,2,1,8,86,1,N,2,5292
2,1,1,0,3,9,40,1,N,2,3439
2,1,3,0,6,10,32,1,N,2,5526
1,4,8,2,2,7,5,1,N,2,6228
2,5,3,2,3,9,80,3,N,2,1401
1,6,8,1,6,5,49,1,N,2,6113
1,2,1,2,8,9,47,1,N,2,3390
2,6,8,2,0,5,74,1,N,2,5032
1,2,6,2,0,5,21,1,N,2,2614
1,2,8,0,9,11,88,1,N,2,792
2,6,8,2,2,7,22,1,N,2,1043
1,5,8,2,8,9,34,1,N,2,4320
2,2,7,0,7,9,49,3,N,2,5481
1,2,7,2,0,5,52,1,N,2,5719
2,3,3,0,N,3,70,1,N,2,72
2,2,3,0,9,10,28,1,N,2,2003
2,6,7,0,7,7,13,1,N,2,4729
2,5,6,0,3,9,61,1,N,2,2106
2,1,6,1,9,11,51,1,N,2,140
1,2,3,2,4,9,56,1,N,2,3571
1,N,1,1,0,9,12,1,N,2,2374
2,N,1,2,N,1,4,1,N,2,7341
2,1,5,2,0,9,49,1,N,2,2586
2,1,2,1,1,7,82,3,N,2,3216
1,6,7,1,4,5,25,1,N,2,2640
2,1,1,0,7,7,57,1,N,2,1977
2,6,6,1,1,7,22,1,N,2,6883
1,1,6,0,9,9,63,1,N,2,1195
1,N,1,0,9,9,54,1,N,2,5169
2,2,6,0,N,2,6,1,N,2,6111
2,N,7,0,1,11,91,3,N,2,7176
2,N,2,1,N,N,0,1,N,2,5295
2,4,2,0,1,7,27,1,N,2,6088
1,4,1,1,6,7,57,1,N,2,4525
1,5,1,0,8,9,33,1,N,2,3004
2,N,5,0,1,4,72,1,N,2,3389
1,N,3,0,3,9,80,1,N,2,6161
2,4,1,2,6,9,39,1,N,2,4282
1,1,1,0,9,9,52,1,N,2,398
2,N,1,1,N,3,9,1,N,2,2369
1,1,6,2,7,10,40,1,N,2,4029
1,1,6,0,9,9,43,1,N,2,5008
2,N,3,1,7,8,30,1,N,2,6852
1,3,2,1,2,8,12,1,N,2,3045
2,1,1,0,9,9,41,1,N,1,2989
1,5,7,1,2,5,94,1,N,2,3605
2,4,9,1,8,10,39,1,N,2,1081
1,2,6,0,8,9,36,1,N,2,6798
2,4,8,0,6,7,18,1,N,2,3765
2,1,1,2,8,9,38,1,N,2,2782
1,2,1,2,5,9,65,1,N,2,281
1,6,7,2,9,10,86,1,N,2,4811
2,5,8,2,0,8,59,1,N,2,6887
1,1,1,2,5,10,68,1,N,2,1838
2,5,1,2,2,8,24,1,N,2,230
1,N,1,2,N,3,13,1,N,2,7165
2,1,1,2,4,9,36,1,N,2,7099
2,1,9,2,7,12,84,1,N,2,7203
2,1,1,0,4,9,52,1,N,2,7247
2,5,7,1,9,9,25,1,N,2,1682
1,1,8,1,9,10,41,1,N,2,1996
2,6,3,2,0,10,66,1,N,2,4793
2,2,5,0,1,9,12,1,N,2,6967
2,3,6,2,N,1,68,1,N,2,971
2,5,5,0,5,9,52,1,N,2,6914
1,3,1,2,5,7,75,1,N,2,2614
1,6,3,0,0,7,8,1,N,2,1875
1,1,6,2,5,7,53,1,N,2,621
1,1,5,0,2,9,29,1,3,2,1639
2,6,3,2,4,8,30,2,N,2,83
2,1,1,2,9,10,38,1,N,2,4850
2,6,5,0,5,10,74,1,N,2,4257
2,3,8,2,8,5,94,1,N,2,1810
2,1,3,1,6,11,49,1,N,2,7389
1,N,3,1,9,9,38,1,N,2,7087
2,N,2,1,N,N,2,1,N,2,368
2,1,1,0,7,9,55,1,N,2,7254
1,6,1,2,5,10,25,1,N,2,5237
1,3,3,0,4,10,20,3,N,2,1653
2,6,1,1,0,4,17,1,N,2,5266
1,5,2,2,7,8,48,1,N,2,4914
1,N,1,0,N,2,4,1,N,2,5913
1,1,9,0,3,8,55,1,N,2,3623
1,1,3,0,N,3,37,1,N,2,5355
1,5,8,2,0,8,44,2,N,2,2798
2,1,3,1,8,9,43,1,N,2,4176
2,3,1,2,2,7,91,1,N,2,4876
1,1,1,0,4,7,80,1,N,2,2495
1,4,7,1,2,5,47,1,N,2,3247
2,5,3,0,6,8,30,1,N,2,2909
2,5,3,1,3,1,70,3,N,2,2157
2,N,9,0,8,10,87,1,N,2,5989
2,6,3,1,5,5,86,1,N,2,5247
1,N,3,1,0,9,12,1,N,2,3365
2,N,1,2,N,N,1,1,N,2,6387
1,N,3,2,5,11,58,1,N,2,6679
1,3,7,0,7,5,61,1,N,2,3299
1,4,2,0,4,7,68,1,N,2,7379
1,3,1,0,4,9,50,1,N,2,2220
2,6,1,1,1,7,19,3,N,2,4543
1,3,8,0,7,12,25,1,N,2,6393
2,3,6,0,N,N,67,1,N,2,5283
1,1,1,0,8,10,71,1,N,2,3924
2,5,3,2,3,5,24,1,N,2,1185
2,5,1,2,5,5,83,1,N,2,2448
2,3,5,1,0,7,94,1,N,2,5930
2,3,9,2,3,5,89,3,N,2,4453
1,1,9,2,9,9,37,1,N,2,4181
2,5,1,0,3,5,94,1,N,2,4373
2,N,9,0,N,3,9,1,N,2,6013
1,N,2,1,N,N,54,3,N,2,2977
2,1,6,0,6,5,81,1,N,2,4869
2,1,6,1,9,10,41,1,N,2,2231
2,6,7,2,8,10,51,1,N,2,4745
1,1,8,1,2,9,65,1,N,2,2267
2,1,2,0,1,10,44,3,N,2,5885
1,1,6,0,3,9,56,1,N,2,5792
1,6,1,2,6,9,24,1,N,2,6377
1,3,1,1,3,4,75,1,N,1,1844
1,N,2,0,N,3,12,1,N,2,6812
1,3,5,1,8,6,65,1,N,2,1291
2,6,2,0,1,7,70,3,N,2,6393
2,5,8,2,5,9,24,1,N,2,3084
2,4,3,1,9,10,16,1,N,2,3842
2,2,6,1,9,8,62,1,N,2,4413
1,2,6,1,9,11,8,1,N,2,6687
1,6,8,2,7,10,89,1,N,2,2515
1,6,8,1,2,6,26,1,N,2,816
1,1,1,1,6,9,42,1,N,2,2795
2,6,9,1,6,9,79,1,N,2,5211
2,6,6,0,0,4,15,1,N,2,1653
2,2,1,1,3,5,22,1,N,2,3
1,N,6,0,8,8,58,1,N,2,5907
1,3,8,0,N,3,22,1,N,2,6449
2,5,1,0,6,5,65,1,N,2,298
1,3,2,0,8,5,94,1,N,2,5297
2,6,2,1,3,5,4,1,N,2,617
2,N,1,2,N,2,4,1,N,2,7091
1,3,8,1,2,3,2,1,N,2,4813
1,3,3,1,6,9,29,1,N,2,2716
1,5,3,1,0,7,33,1,N,2,2202
2,6,2,2,2,10,76,1,N,2,3096
2,4,5,0,3,7,48,1,N,2,4527
2,1,3,2,2,9,31,3,N,2,4818
2,N,1,1,N,3,10,1,N,2,4193
2,6,1,2,2,7,21,1,N,2,3393
2,N,5,0,N,2,3,1,N,2,7309
2,6,9,0,0,4,16,1,N,2,2729
2,N,9,0,N,3,10,1,N,2,3567
2,4,5,2,8,10,79,1,N,2,5109
1,4,5,2,5,5,59,1,N,2,6061
1,N,1,2,N,2,5,1,N,2,5577
1,6,1,1,0,4,16,1,N,2,1138
2,6,6,2,2,3,89,1,N,2,4615
2,1,1,1,3,9,70,1,N,2,5439
1,1,8,0,5,5,76,1,N,2,616
2,5,1,0,1,8,61,1,N,2,6469
1,1,8,2,7,8,48,1,N,2,4060
1,5,8,0,0,7,26,1,N,2,2048
2,4,5,0,2,8,0,1,N,2,5043
2,N,1,0,8,9,59,1,N,2,1612
2,5,1,1,3,7,71,1,N,2,6398
2,6,7,1,8,8,47,1,N,2,1366
2,6,1,2,4,9,75,1,N,2,975
2,6,1,2,4,5,4,3,N,2,1706
2,4,9,1,5,8,68,1,N,2,1746
1,1,1,0,0,7,65,1,N,2,6065
1,1,1,0,5,5,62,1,N,2,1627
1,N,2,0,5,9,3,1,N,2,6689
1,N,1,0,N,3,10,1,N,2,5234
1,1,5,0,3,4,63,1,N,2,791
2,2,8,2,3,7,24,1,N,2,5928
2,2,1,1,N,4,88,1,N,2,3802
2,2,6,0,8,10,48,1,N,2,3998
2,N,1,0,N,2,5,1,N,2,6944
1,3,2,2,6,10,77,1,N,2,2344
2,6,1,2,4,5,26,1,N,2,4946
1,N,8,1,0,9,72,3,N,2,4460
1,N,8,2,N,1,76,1,N,2,5382
1,N,1,0,N,3,10,1,N,2,3565
2,4,1,0,3,5,35,1,N,2,2644
2,1,1,1,8,9,35,1,N,2,3859
1,5,8,0,7,10,20,1,N,2,6767
2,2,3,2,2,7,21,3,N,2,6044
1,1,1,2,9,9,49,1,N,2,2021
1,6,2,2,0,4,16,1,N,2,622
2,N,1,2,N,N,2,1,N,2,2741
1,6,1,1,0,5,30,2,N,2,5058
1,1,1,0,9,11,42,1,N,2,6736
1,N,9,2,N,3,7,1,N,1,5387
2,N,8,0,2,9,26,1,N,2,3766
2,1,8,1,2,5,85,1,N,2,6942
1,1,1,2,0,5,46,2,N,2,3736
2,6,1,1,0,9,38,1,N,2,832
1,1,9,0,6,10,33,1,N,2,3617
2,2,5,1,8,9,63,1,N,2,7241
2,6,5,1,7,9,32,1,N,2,5976
2,N,3,1,7,5,41,1,N,2,1258
1,N,9,1,N,2,6,1,N,2,2919
2,5,5,0,9,12,41,1,N,2,978
2,N,6,1,7,5,88,1,N,2,4007
2,2,2,0,3,9,82,1,N,2,3109
1,3,3,0,3,7,94,1,N,2,950
2,N,1,0,N,3,11,1,N,2,6842
1,5,3,0,2,6,42,1,N,2,1666
1,5,8,2,7,10,83,1,N,2,5442
2,2,1,1,8,7,29,1,N,2,7247
2,5,6,1,2,9,81,1,N,2,4380
2,1,1,2,4,9,65,1,N,2,3839
2,N,1,1,2,7,79,1,N,2,4611
1,2,8,0,9,8,48,1,N,2,5520
1,N,6,1,N,3,13,1,N,1,5639
2,N,5,2,N,3,7,1,N,2,3687
1,N,1,2,N,3,14,1,N,2,2403
1,6,8,0,1,4,13,1,N,2,5826
1,2,1,0,7,7,33,1,N,2,3058
2,6,5,0,3,5,24,3,N,2,3754
1,1,7,2,6,7,0,1,N,2,3889
2,6,1,1,1,5,18,3,N,2,3001
1,1,9,2,5,11,63,1,N,2,706
1,6,5,1,8,12,56,1,N,2,831
2,N,8,1,4,4,10,2,N,2,2072
2,2,7,2,9,9,45,1,N,2,4009
2,6,3,0,7,10,18,1,N,2,4380
2,4,1,0,0,11,80,2,N,2,257
2,N,7,1,0,5,16,2,N,2,6694
2,6,1,2,N,3,12,1,2,2,4171
2,2,8,0,2,6,37,1,N,2,237
1,4,9,1,1,4,0,1,N,2,4567
2,6,8,0,4,5,40,1,N,2,4526
2,3,9,1,5,5,72,1,N,2,2995
2,6,2,2,1,5,19,1,N,2,2285
2,N,8,2,1,12,38,1,N,2,7544
2,5,8,0,3,7,25,1,N,2,1771
2,1,6,2,7,5,91,1,N,2,799
1,N,7,2,0,4,6,1,N,2,4380
2,1,1,2,4,9,53,1,N,2,5574
1,2,2,0,4,7,89,1,N,2,1324
2,5,3,2,7,5,52,1,N,2,119
2,5,1,0,2,5,31,1,N,2,426
1,6,2,0,5,10,89,1,N,2,5760
2,N,2,0,4,12,27,3,N,2,697
2,6,6,0,1,7,3,1,N,2,2676
1,6,9,0,8,5,19,1,N,2,1348
1,2,5,1,5,8,94,1,N,2,5399
1,1,8,2,9,10,40,1,N,2,2334
1,N,1,0,N,N,1,1,N,2,3958
1,N,3,2,7,5,61,1,N,2,3084
2,3,5,1,0,5,15,1,N,2,4053
1,1,1,0,4,8,52,1,N,2,2403
2,4,1,0,6,11,28,1,N,2,6970
1,1,3,2,0,7,7,3,N,2,7567
1,6,1,0,7,5,57,1,N,2,2739
1,6,3,0,1,7,56,1,N,2,29
2,1,8,0,7,9,28,1,N,2,6620
1,N,1,1,N,N,0,1,N,2,5492
2,3,6,1,4,5,94,1,N,2,5116
2,N,1,1,N,3,14,1,N,2,5110
1,6,1,1,0,9,55,1,N,2,3080
2,4,6,1,2,8,41,1,N,2,7081
1,1,6,1,9,9,33,1,N,2,6357
1,1,9,1,7,4,56,1,N,2,339
2,6,3,0,5,8,75,1,N,2,267
2,6,1,1,4,5,89,1,N,2,7557
2,6,1,0,8,9,60,1,N,2,4878
1,6,1,1,8,9,48,1,N,2,6641
2,1,6,1,0,7,39,3,N,2,5929
2,6,2,1,1,4,16,1,N,2,6821
1,3,2,1,N,N,6,1,N,2,3690
1,6,7,1,6,9,25,1,N,1,2016
1,6,3,1,3,10,62,1,N,2,2723
1,N,1,2,N,N,2,1,N,2,2491
2,5,5,0,4,5,80,1,N,2,1509
1,1,1,2,9,10,62,1,N,2,7509
2,6,5,2,8,8,7,1,N,2,3513
2,1,1,1,4,7,63,1,N,2,684
1,3,1,0,8,9,60,1,N,2,5525
1,1,3,0,7,9,40,1,N,2,910
2,4,9,2,7,9,52,1,N,2,5711
1,1,2,0,6,10,54,1,N,2,6270
1,5,2,2,N,11,5,2,N,2,1217
2,2,1,0,3,8,63,1,N,2,6253
2,5,2,1,0,3,85,1,N,2,4302
1,N,9,0,6,4,41,1,N,2,3548
2,4,9,0,9,9,56,1,N,2,6904
1,5,3,1,1,1,84,1,N,1,4045
1,6,7,2,3,4,44,1,N,2,4392
2,N,1,1,N,3,12,1,N,2,230
1,2,7,2,4,11,15,3,N,2,2157
1,4,5,0,1,7,35,1,N,2,655
2,5,8,0,2,7,74,3,N,2,667
2,2,5,2,8,9,15,1,N,2,6536
2,6,5,1,9,10,60,1,N,2,2139
1,2,8,0,1,9,53,1,N,2,670
1,6,3,0,1,7,21,3,N,2,2331
2,5,3,2,9,11,23,1,N,2,6240
1,2,6,1,N,1,59,3,N,2,2726
1,3,6,0,9,7,3,1,N,2,2636
1,N,1,1,N,N,0,1,N,2,7590
2,4,1,1,0,9,65,2,N,2,6849
2,4,5,0,2,7,24,1,N,2,4683
2,4,9,2,N,5,17,2,N,2,1222
1,1,1,0,7,9,55,1,N,2,6324
2,3,6,2,4,7,27,1,N,2,1894
2,N,1,1,N,3,8,1,N,2,7505
2,2,1,0,4,5,84,1,N,2,1819
2,6,3,0,4,5,21,1,N,2,4761
2,4,8,2,8,5,30,1,N,2,4150
2,6,6,0,6,9,36,1,N,1,400
1,1,1,1,5,9,67,1,N,2,3584
1,N,1,1,8,10,70,1,N,2,5887
2,1,3,1,6,5,64,1,N,2,5076
1,2,2,0,1,10,89,2,N,2,4499
2,5,1,0,N,N,85,1,N,2,4879
2,4,1,0,6,9,72,1,N,2,4486
1,3,2,2,6,9,28,1,N,2,4573
2,5,7,0,9,9,31,1,N,2,3657
1,2,5,2,N,3,73,1,N,2,4954
1,N,7,0,7,9,13,1,N,2,4129
1,1,1,1,3,5,84,1,N,2,2260
2,1,5,0,7,9,62,1,N,2,3380
2,1,5,1,9,9,31,1,N,2,4649
1,N,1,0,8,9,45,1,N,2,2787
2,6,2,0,2,8,24,1,N,2,6137
2,5,2,0,4,9,54,1,N,2,4274
1,6,8,2,7,7,71,1,N,2,427
2,6,7,2,1,4,15,1,N,2,6471
1,4,3,1,4,9,82,1,N,2,4726
2,4,9,2,5,5,21,2,N,2,3519
2,N,2,0,N,N,0,1,N,2,382
1,N,6,0,N,3,10,1,N,2,803
2,6,2,0,9,12,39,1,N,2,1282
1,3,9,0,2,1,63,3,N,2,4996
2,3,5,0,5,5,81,1,N,2,582
1,4,3,0,7,4,6,1,N,2,264
1,3,1,1,8,10,71,1,N,2,4528
2,5,7,2,7,10,2,1,N,2,5361
1,5,1,2,9,10,48,1,N,2,29
2,N,1,0,N,3,11,1,N,2,7323
2,3,3,1,5,8,71,1,N,2,6811
2,N,1,0,N,3,13,1,N,2,1144
2,N,2,0,0,4,88,1,N,2,1331
1,1,9,1,7,9,34,1,N,2,2572
2,1,3,0,9,10,47,1,N,2,6802
1,N,9,0,8,7,10,1,N,2,6412
2,4,7,0,5,11,0,1,N,2,2281
1,N,1,2,N,3,12,1,N,2,2261
2,2,5,2,7,5,9,1,N,2,516
1,N,7,1,6,5,48,1,2,2,1313
2,3,1,0,6,5,46,2,N,2,7425
1,N,7,2,5,6,49,1,N,2,155
1,N,5,2,1,6,8,2,N,2,1029
1,6,3,1,4,10,69,1,N,2,1074
1,6,8,0,9,5,16,1,N,2,5509
1,3,1,2,9,10,67,1,N,2,2138
1,4,8,0,5,10,67,1,N,2,3466
1,2,3,1,8,8,54,1,N,2,2621
1,6,7,2,4,10,94,1,N,2,2430
1,3,9,2,9,9,81,1,N,2,1355
1,6,8,2,5,9,37,1,N,2,2490
1,6,3,2,N,1,43,1,N,2,7265
2,6,1,0,0,7,19,1,N,2,2387
1,N,6,1,N,3,8,1,N,2,7134
1,1,7,1,3,5,14,2,N,1,5196
1,6,3,0,4,9,61,1,N,2,370
2,1,3,2,9,10,65,1,N,2,755
1,4,1,0,5,7,58,1,N,2,3610
2,3,2,2,4,7,21,2,N,1,4906
1,N,1,0,N,3,9,1,N,2,6048
1,6,5,1,4,9,40,1,N,2,4794
1,3,1,1,0,9,59,1,N,2,4963
2,5,2,0,4,9,33,3,N,2,2403
2,2,3,0,2,9,4,3,N,2,3110
2,N,6,1,4,5,19,1,N,1,5054
2,4,6,1,3,7,0,3,N,2,1033
1,1,3,2,9,7,61,1,N,2,7354
2,N,5,0,4,12,51,1,N,2,1221
1,4,1,2,7,5,57,1,N,2,2587
2,4,8,2,7,9,10,1,N,2,6639
1,N,1,2,N,3,10,1,N,2,1792
2,3,8,0,N,2,42,1,N,2,2750
1,5,2,0,4,3,48,1,N,2,7325
2,N,5,2,2,7,85,3,N,2,896
2,6,1,2,1,5,19,1,N,2,1026
2,1,5,1,8,9,60,1,N,2,2402
1,3,2,2,6,9,78,1,N,2,5750
1,2,2,0,N,N,84,1,1,2,5961
1,3,1,1,N,N,36,1,N,2,7339
2,4,1,0,3,5,82,1,N,2,4718
1,2,6,2,3,8,91,1,N,2,2889
1,1,1,2,9,8,90,1,N,2,2971
1,N,1,0,N,N,2,1,N,2,5841
1,N,9,0,N,N,0,1,N,2,3126
2,4,6,1,6,9,26,1,N,2,621
2,1,2,1,5,5,6,1,N,2,6904
2,6,2,2,2,5,18,1,N,2,2863
1,1,9,2,9,9,38,1,N,2,2025
1,N,1,0,N,1,3,1,N,2,7084
2,N,3,2,N,1,83,1,N,2,6628
1,2,1,1,6,7,24,1,N,2,4657
1,6,1,0,0,4,15,1,N,2,3408
1,4,2,1,4,10,36,1,N,2,3430
