SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
1,1,1,1,2,10,20,2,N,1,5845
1,6,1,1,8,5,12,2,N,2,4208
2,1,1,0,2,7,44,2,N,1,1670
1,6,1,2,3,7,76,2,N,2,4259
2,6,1,0,1,7,40,1,N,1,5041
1,N,1,1,N,3,14,1,N,1,1943
2,1,1,1,4,7,45,1,N,2,2929
2,6,1,0,8,10,6,1,N,1,1495
2,N,1,2,N,3,7,3,N,2,7414
2,1,2,0,3,9,75,2,N,2,6353
2,6,1,1,6,9,31,2,N,2,1260
1,1,1,0,7,8,73,3,N,2,1965
2,1,1,1,0,10,25,2,N,2,3301
2,3,9,1,3,5,21,2,N,2,3129
2,6,1,0,0,4,16,2,N,2,1429
1,1,1,2,9,10,17,2,N,1,2886
1,1,1,0,9,9,20,3,N,1,4628
1,1,1,0,2,7,69,3,N,2,179
1,1,1,2,9,9,23,3,N,1,2046
2,6,1,0,0,3,30,2,N,2,7610
2,N,1,2,N,3,12,3,N,2,6529
1,2,1,1,2,12,76,3,N,1,5085
1,3,1,2,4,5,50,3,N,2,6898
1,1,1,1,5,8,27,1,N,2,6809
1,3,1,0,0,9,14,2,N,2,5213
2,1,1,0,8,10,46,2,N,2,7539
2,6,1,2,1,7,62,3,N,2,480
2,1,1,1,3,8,76,1,N,1,6371
1,N,1,1,N,N,28,2,N,2,7413
2,4,1,2,3,5,86,1,N,2,4530
2,1,1,2,9,9,64,1,N,2,5696
1,1,1,1,0,9,64,3,N,1,5366
2,1,1,1,7,10,35,3,N,2,5383
2,1,1,0,2,9,66,2,N,2,6396
1,1,1,0,7,10,38,1,N,2,642
1,1,1,1,1,5,82,3,N,2,7154
1,1,6,2,8,9,60,2,N,2,7495
2,1,1,2,5,7,74,1,N,2,4763
1,1,1,2,6,5,55,2,N,2,6894
1,1,1,2,0,10,62,2,N,2,4475
2,4,1,2,3,12,26,1,N,2,6723
2,5,1,0,9,5,44,1,N,2,5400
2,N,1,1,N,3,8,2,N,2,7403
2,N,1,0,N,N,43,3,N,2,6267
2,1,1,2,8,9,37,3,N,2,991
1,6,2,2,1,7,84,3,N,2,2521
2,N,6,1,N,1,34,2,N,2,5987
2,N,1,2,N,3,9,1,N,2,6713
2,N,1,2,N,2,4,3,N,2,2055
2,2,1,0,0,5,8,3,N,2,972
2,1,1,1,4,5,62,2,N,2,2113
1,4,6,1,0,7,3,3,N,1,225
2,6,1,0,0,9,48,2,N,2,2935
2,N,1,1,N,2,54,1,N,1,3345
1,1,1,2,7,8,66,1,N,2,1661
2,1,1,0,5,12,79,3,N,2,2547
1,2,1,0,8,10,30,3,N,2,187
1,N,1,1,N,3,9,2,N,2,103
1,1,2,0,3,7,72,1,N,2,2878
2,1,1,1,5,5,40,2,N,2,1103
2,1,6,0,6,7,84,1,N,2,6813
1,1,1,1,9,9,53,2,N,2,5133
2,1,1,1,2,5,16,3,N,1,4234
2,4,1,2,9,5,64,1,N,2,4812
1,4,1,2,2,5,78,1,N,1,4695
1,1,1,2,9,10,54,1,N,2,6837
1,N,1,2,N,1,3,1,N,2,7349
2,1,1,1,8,9,71,2,N,2,2664
1,1,8,1,8,5,84,2,N,2,222
2,6,8,2,7,9,12,3,N,2,3590
2,1,8,1,2,7,55,3,N,1,2625
2,1,1,1,3,10,68,1,N,1,5726
1,1,1,2,0,5,36,2,N,1,1124
2,1,1,1,7,9,25,3,N,2,3523
2,N,1,1,N,N,56,3,N,2,652
1,5,1,0,7,6,15,3,N,2,1521
2,N,1,2,N,3,63,3,N,2,2010
2,6,1,1,0,7,19,1,N,2,7111
2,4,1,0,7,9,63,2,N,2,2791
2,1,1,1,8,10,42,2,N,2,2677
2,N,1,2,N,2,30,2,N,2,2233
2,1,1,0,6,9,51,2,N,2,2137
1,1,1,0,9,11,42,1,N,1,5902
2,6,1,2,1,7,60,2,N,2,950
1,6,1,0,1,9,22,2,N,2,5773
2,6,2,0,1,1,53,3,N,2,7261
2,6,6,0,6,9,53,1,N,2,4539
1,6,1,1,6,5,12,3,N,1,2558
2,2,1,2,6,9,94,2,N,1,6914
2,1,1,0,7,7,3,2,N,2,4771
1,1,1,1,8,5,37,3,N,2,2691
1,6,1,2,4,5,44,1,N,2,5625
1,1,1,1,9,12,38,1,N,2,5613
1,6,9,1,4,5,50,2,N,1,3825
1,6,1,0,5,9,28,1,N,2,6832
1,1,1,2,8,7,65,3,N,2,1907
1,5,1,2,9,10,79,1,N,1,1875
1,N,1,1,N,N,1,3,N,2,7137
2,N,1,2,N,3,12,1,N,2,2300
1,4,1,1,9,10,14,2,N,1,4580
1,1,1,0,6,8,57,3,N,1,5171
1,1,1,2,9,9,59,1,N,2,376
2,1,1,2,7,9,87,1,N,1,6271
1,1,1,2,6,5,77,3,N,2,1438
1,6,1,0,1,7,22,2,N,2,3023
2,1,1,0,6,10,53,3,N,2,122
2,6,1,1,8,9,40,3,N,1,5763
1,6,1,1,3,9,23,1,N,2,4048
1,1,1,0,9,10,41,2,N,1,5903
1,1,6,1,6,4,15,3,N,1,5431
1,6,1,1,1,4,17,1,N,2,3055
2,3,1,1,4,12,88,1,N,2,3431
2,1,1,2,4,5,58,3,N,1,187
2,1,1,0,2,7,75,3,N,2,7024
2,6,1,2,0,5,89,1,N,1,7296
1,1,1,0,9,11,47,2,N,2,2886
1,1,1,2,9,11,11,1,N,1,3410
2,6,6,2,5,7,43,2,2,2,4861
2,1,1,0,3,9,70,3,N,2,1324
2,1,1,0,1,8,70,2,N,2,2182
2,N,6,1,N,2,7,1,N,2,2084
1,6,1,0,3,8,8,2,N,2,5415
1,4,1,2,3,5,68,3,N,1,1574
1,1,1,0,7,9,78,1,N,2,2642
1,N,1,1,4,5,5,3,N,1,7617
1,1,1,0,4,5,4,2,N,1,3460
2,6,1,2,1,9,27,1,N,2,3083
2,1,1,0,1,5,39,2,N,2,7562
2,6,1,2,2,7,18,1,N,2,6400
2,1,1,1,5,10,32,1,N,2,7173
1,4,1,1,8,9,37,1,N,2,7303
2,N,1,2,N,3,13,2,N,2,1918
2,1,1,1,9,9,68,2,N,2,4429
1,1,1,2,7,7,51,1,N,2,5360
1,6,1,2,2,9,69,3,N,2,1704
2,1,1,1,5,8,57,1,N,2,2697
2,6,1,2,3,5,60,2,5,2,7040
1,3,1,0,5,7,26,3,N,2,4709
2,6,1,0,5,9,49,1,N,2,2558
2,6,1,1,8,10,21,3,N,1,6884
2,4,1,1,0,9,71,1,N,1,5914
1,6,1,0,0,4,75,1,N,1,5377
1,N,1,2,N,3,11,2,N,2,5006
2,1,1,2,5,6,24,3,N,2,1439
2,N,1,1,N,3,13,3,N,2,2870
2,1,1,1,3,5,71,3,N,2,4262
1,6,1,2,6,8,11,2,N,2,3153
2,1,1,1,2,10,37,2,N,1,5151
2,1,1,1,6,7,58,2,N,2,3142
2,1,1,0,9,9,38,1,N,2,2869
2,4,1,0,3,4,51,2,N,2,512
2,3,1,1,9,9,67,1,N,1,844
1,6,1,1,6,5,58,1,N,2,4149
1,3,1,0,3,5,53,1,N,2,2458
2,N,1,2,N,3,10,3,N,2,1683
2,6,1,1,2,4,56,2,N,2,4343
2,1,1,0,1,7,9,3,N,2,5447
1,1,1,0,6,9,68,3,N,2,5932
2,1,6,1,7,8,50,2,N,2,5733
2,N,6,2,N,3,12,2,N,2,496
2,6,1,0,5,8,2,3,N,2,1359
2,1,1,1,4,8,31,3,N,2,2045
2,4,6,0,6,5,40,1,N,2,947
2,N,1,1,N,3,11,1,N,2,6782
2,1,1,1,4,7,46,1,N,1,4579
1,3,1,0,8,11,76,2,N,2,444
1,6,1,0,9,10,68,3,N,1,4365
2,5,6,0,7,12,12,1,N,1,1326
1,6,1,2,1,7,19,3,N,2,1754
2,6,1,0,3,7,29,3,N,1,4330
2,1,1,1,7,5,88,3,N,2,4101
2,1,1,0,7,5,36,3,N,2,3410
1,1,1,2,1,12,85,3,N,2,7333
2,1,1,1,6,5,22,3,N,2,196
2,1,8,1,6,5,86,1,N,2,3750
1,6,1,2,1,5,69,1,N,2,3761
2,1,6,2,7,10,31,3,N,2,7611
2,1,1,0,1,1,71,3,N,2,6625
2,4,1,2,5,5,49,2,N,2,1744
2,3,1,0,6,7,84,2,N,1,4831
1,3,1,1,5,7,61,3,N,1,4432
2,1,1,2,7,9,80,3,N,2,5744
2,1,1,0,9,7,36,2,N,2,3874
2,3,1,1,4,10,88,2,N,1,6957
1,4,1,2,8,7,6,1,N,2,5639
1,1,1,0,6,8,53,2,N,2,954
2,3,1,1,4,5,35,3,N,2,5235
1,6,1,1,1,4,79,1,N,1,1445
1,1,1,1,5,9,75,2,N,2,5233
1,N,1,1,N,3,73,2,N,2,4727
2,1,1,0,6,10,33,1,N,2,2917
1,N,6,0,N,3,14,3,N,2,1429
2,3,1,2,2,7,45,3,N,2,1170
2,1,6,0,8,5,67,1,N,2,7389
1,6,1,2,2,6,67,2,N,2,3875
1,1,1,1,9,10,61,1,N,2,5468
2,N,1,1,N,3,7,1,N,2,3441
2,N,1,2,N,2,46,1,N,1,7409
2,1,1,2,5,9,4,1,N,2,7190
1,1,1,1,7,7,13,2,N,2,1910
1,6,1,0,4,5,84,2,N,2,749
1,1,1,0,3,4,68,3,N,2,6312
2,5,1,0,4,6,19,2,N,1,5918
1,6,1,1,7,9,82,2,N,1,5770
1,3,1,2,1,3,57,1,N,1,1821
2,1,1,1,5,7,73,1,N,2,69
1,1,1,1,9,10,49,3,N,2,7123
1,1,6,1,4,5,80,1,N,2,2702
1,6,1,1,4,4,14,3,N,2,145
1,1,1,1,9,10,54,1,N,2,887
2,1,1,1,3,5,56,3,N,2,724
2,N,2,1,N,3,12,1,N,2,4032
2,1,1,2,1,9,4,2,N,2,1138
2,6,1,1,6,9,46,2,N,2,5394
2,1,1,1,9,9,36,1,N,2,7369
1,5,1,1,8,9,69,3,N,2,7345
2,N,1,0,N,3,9,3,N,2,1788
2,1,1,2,0,8,65,1,N,1,5182
2,N,1,0,2,7,13,1,N,1,5532
1,1,1,0,8,10,23,3,N,2,7109
1,1,1,0,8,9,31,2,N,2,4099
2,N,1,2,N,3,40,1,N,1,3815
2,1,8,0,9,10,51,3,N,2,2366
1,6,1,0,1,5,52,1,N,2,6622
1,N,1,0,N,N,2,3,N,2,2258
2,6,1,2,3,5,48,2,N,1,6555
2,1,1,0,0,7,73,2,N,1,1995
2,1,1,1,9,10,74,2,N,1,1850
1,3,1,0,3,5,90,2,N,2,7086
1,1,3,2,8,12,79,1,N,2,4789
1,6,1,1,5,9,20,1,N,1,6116
2,6,6,0,7,10,25,3,N,2,5527
1,1,1,2,9,10,49,2,N,2,6454
1,2,1,2,9,12,87,3,N,2,3157
2,1,1,1,7,5,55,3,N,2,3697
1,1,1,1,2,7,39,1,N,2,498
2,N,1,1,N,2,69,3,N,1,1825
2,N,9,0,N,3,70,1,N,1,827
1,3,1,1,3,5,76,3,N,1,4352
1,N,1,1,N,2,3,2,N,2,2392
1,6,1,0,7,5,79,2,N,1,4152
1,4,1,0,8,9,45,2,N,2,4774
2,4,1,2,0,4,7,1,N,2,6140
2,N,1,1,N,2,5,2,N,2,671
1,1,1,0,8,5,39,1,N,2,4721
1,3,1,2,3,5,27,3,N,2,4053
1,1,1,0,6,7,58,3,N,2,1932
1,1,1,2,7,9,51,1,N,2,303
1,6,1,2,5,8,57,2,N,2,5148
2,1,1,1,4,5,17,3,N,2,4543
1,6,8,1,5,8,11,2,N,1,2064
2,6,9,1,2,9,45,2,N,1,5609
2,4,1,0,3,9,39,3,N,1,2816
1,1,1,2,5,7,59,3,N,2,7192
2,N,1,2,N,3,7,2,2,2,3016
2,4,1,1,6,11,73,3,N,2,1728
1,1,6,0,7,10,43,2,N,2,4948
2,N,1,2,N,2,5,2,N,2,2862
1,1,1,0,0,9,77,2,N,2,7453
1,1,1,2,9,10,49,1,N,1,4526
2,1,1,2,6,6,29,3,N,2,6274
1,1,1,2,7,9,28,3,N,2,1762
1,6,1,2,4,5,29,1,N,1,1417
1,1,1,0,8,9,83,1,N,2,5541
1,6,1,2,8,9,30,3,N,2,5611
2,2,1,0,0,5,14,1,N,2,1238
1,6,1,1,2,5,6,3,N,2,5771
2,1,1,1,6,8,78,2,N,2,5949
2,4,1,1,4,8,88,3,N,2,3544
1,N,1,1,N,2,5,3,N,2,7009
2,N,6,2,N,2,25,2,N,1,3880
2,1,1,2,9,9,48,1,N,2,6996
1,6,1,2,0,4,15,2,N,2,1990
2,1,1,0,9,10,43,2,N,2,4821
1,1,1,0,4,9,27,2,N,2,3003
2,5,1,0,2,7,17,3,N,2,3130
1,6,1,2,8,10,27,3,N,2,6230
2,6,1,1,3,5,66,3,N,2,2120
1,2,1,1,5,6,37,1,N,1,2466
2,1,9,0,1,7,56,1,N,2,2742
2,N,1,0,N,3,9,3,N,2,1247
2,N,1,0,N,3,11,1,N,2,6025
1,2,9,1,5,9,67,2,N,2,3589
2,1,1,1,7,10,31,1,N,2,5079
1,6,1,2,9,11,90,3,N,2,7513
2,3,1,2,3,5,65,1,N,2,3989
1,1,1,0,3,9,41,2,N,1,7011
1,N,1,0,N,2,4,3,N,2,5862
2,6,1,0,1,4,61,1,N,2,5897
1,1,2,1,2,5,65,3,N,2,5676
2,N,1,0,N,2,6,3,N,2,4048
2,6,2,2,2,7,32,1,N,2,6951
2,6,1,2,6,7,83,3,N,2,6361
2,5,1,1,7,7,70,2,N,2,5774
2,3,1,1,1,7,39,3,N,2,5535
1,6,1,1,3,5,89,1,N,1,4581
1,1,1,0,2,1,77,3,N,2,1761
2,3,1,1,8,10,94,2,N,1,5095
2,N,1,0,N,3,14,3,N,2,2233
2,6,1,0,4,9,69,1,N,2,5501
1,1,1,0,0,5,18,1,N,2,367
2,1,1,0,7,11,55,1,N,2,1001
2,1,1,0,3,7,31,1,N,2,4651
1,1,1,0,3,7,34,1,N,2,7348
1,1,1,2,8,7,79,3,N,2,6092
2,4,1,0,2,7,49,1,N,2,6090
1,1,1,2,9,9,60,1,N,2,1137
2,1,1,1,5,10,55,2,N,2,1869
1,6,1,1,3,9,60,3,N,2,3711
2,3,1,2,5,1,45,3,N,2,615
2,N,1,2,N,3,48,1,N,2,721
1,1,1,1,5,5,57,3,N,2,792
2,1,1,0,2,5,12,1,N,2,4103
1,N,1,0,5,1,11,2,N,2,6036
1,6,1,1,8,12,57,1,N,2,1145
1,N,6,2,N,2,6,3,N,2,5033
1,3,1,1,4,7,63,3,N,2,4666
2,6,1,1,4,7,23,2,N,2,7448
2,3,1,2,1,6,91,3,N,2,479
1,1,1,2,7,5,90,2,N,2,6790
1,6,1,1,4,7,71,2,N,2,7365
1,6,1,1,6,9,86,2,N,2,62
2,1,1,1,8,9,64,1,N,2,3549
2,1,1,2,0,5,55,2,N,2,2833
1,1,1,1,8,12,69,2,N,2,4133
2,N,1,2,N,3,14,3,N,2,484
1,1,1,0,4,11,6,1,N,1,4483
1,1,1,2,9,10,67,1,N,2,7110
1,1,1,0,7,9,58,2,N,2,6983
1,N,1,1,N,3,14,3,N,2,3574
2,4,6,0,3,5,84,3,N,2,4113
1,1,1,0,9,9,38,2,N,2,5993
1,6,1,2,0,3,15,2,N,2,6228
2,1,2,2,9,9,91,2,N,1,3583
1,4,1,0,3,7,40,3,N,2,1228
2,6,1,2,1,4,27,3,N,2,2077
2,6,1,1,9,12,42,2,N,2,7253
2,1,1,1,6,10,63,2,N,2,155
1,6,1,2,7,9,23,2,N,2,1579
2,1,1,2,7,10,9,1,N,2,5282
1,6,1,0,2,8,12,1,N,1,3244
1,N,1,1,N,3,10,3,N,2,1002
1,1,1,0,7,10,70,2,N,2,3927
2,6,1,0,1,7,29,3,N,2,2758
1,1,9,1,7,8,12,3,N,2,151
2,6,1,2,4,9,62,1,N,1,164
2,6,1,1,3,7,88,2,N,2,7170
1,5,1,2,6,5,75,3,N,2,1041
1,N,1,2,N,3,12,3,N,2,3911
2,3,1,2,5,5,1,3,N,1,7351
2,4,1,2,3,5,89,3,N,2,6028
2,6,1,2,1,9,16,1,N,2,284
1,4,1,1,6,9,23,1,N,2,4678
2,1,6,2,9,11,31,3,N,2,5245
2,4,1,1,1,5,28,1,N,2,1387
2,1,1,0,8,9,94,2,N,2,690
1,6,1,1,7,9,72,1,N,1,4511
1,N,1,0,N,3,9,3,N,2,2567
1,1,1,2,9,9,39,3,N,2,5817
1,1,1,1,9,12,59,3,N,2,5191
1,1,9,0,8,10,58,3,N,2,6029
1,1,1,2,8,9,53,2,N,2,5912
2,1,1,2,6,5,51,2,N,2,3241
2,6,1,1,0,6,54,1,N,2,1349
2,N,1,2,N,3,9,2,N,2,3187
1,1,1,1,6,5,53,1,N,2,5654
2,3,1,1,1,10,22,3,N,2,6173
2,N,2,0,N,3,9,2,N,2,1043
2,1,1,2,8,9,32,3,N,2,6244
1,1,1,2,9,9,30,1,N,2,1113
1,1,1,2,7,10,50,1,N,2,900
1,3,1,0,8,9,61,1,N,2,2620
1,1,1,2,6,5,57,2,N,2,3957
2,1,1,2,5,11,18,2,N,2,3443
1,4,1,0,5,9,72,3,N,2,4929
2,1,1,0,7,10,55,3,N,2,7404
2,N,1,2,N,N,2,3,N,2,5975
2,6,1,1,1,9,49,3,N,2,7306
1,5,1,2,1,12,26,3,N,2,1350
2,1,1,0,5,8,24,2,N,2,1729
1,3,1,2,9,10,58,2,N,2,1645
1,1,1,2,7,9,52,3,N,2,3409
1,N,1,2,N,3,14,1,N,2,3437
2,1,1,1,6,9,59,1,N,2,472
2,1,1,2,9,9,63,3,N,2,7283
2,1,1,2,7,7,61,1,N,2,379
1,1,1,2,5,9,65,3,N,2,2642
2,1,1,0,7,5,85,2,N,2,386
1,4,1,2,7,9,49,3,N,2,7589
1,1,1,2,5,7,75,3,N,2,3044
2,4,1,2,3,9,75,1,N,2,5275
1,1,9,1,7,9,68,2,N,2,200
2,4,1,1,3,7,31,2,N,1,2745
2,6,1,1,2,7,9,2,N,1,7383
2,6,1,1,2,5,61,3,N,2,160
2,N,8,1,N,1,4,1,N,2,6452
1,6,1,1,5,10,56,1,N,1,6974
1,4,1,2,4,5,28,2,N,2,3615
2,N,1,1,N,2,7,2,N,2,5061
1,2,1,2,4,9,91,1,N,1,5184
1,1,1,1,6,5,80,3,N,2,4304
2,6,2,1,2,9,29,1,N,2,5929
1,6,1,2,0,3,28,3,N,1,1603
1,1,1,1,8,10,94,1,N,2,4719
2,1,6,0,5,10,29,3,N,2,2917
2,N,1,1,N,3,13,3,N,2,7442
1,1,1,0,9,9,47,3,N,2,3241
1,N,1,1,N,2,6,2,N,2,903
2,3,1,1,6,5,54,2,N,2,5242
2,N,1,0,N,2,60,3,N,2,7097
1,6,1,1,3,7,18,2,N,1,2539
2,1,1,0,3,9,29,1,N,2,3912
1,1,1,1,8,9,32,3,N,2,3953
2,1,1,1,8,10,1,2,N,2,7556
1,1,1,2,9,9,60,3,N,2,3633
1,6,1,2,9,9,50,2,N,2,2168
1,3,1,0,2,5,63,2,N,1,3785
1,2,1,2,6,8,90,1,N,1,2860
1,4,1,0,0,11,17,1,N,2,825
2,1,1,2,1,9,58,2,N,2,5646
2,1,1,2,2,7,32,2,N,2,2661
2,1,1,2,9,10,55,2,N,2,2253
2,1,1,2,4,5,36,3,N,1,366
1,N,1,1,N,3,9,3,N,2,7438
2,1,1,0,1,5,20,2,N,2,4198
1,3,1,1,4,5,44,2,N,2,1211
1,6,1,1,9,9,27,2,N,1,6620
2,4,1,1,3,4,6,2,N,1,685
1,1,1,0,1,9,36,3,N,2,2320
2,1,1,0,8,9,32,3,N,2,205
1,1,1,1,8,12,32,1,N,1,3712
2,1,1,1,1,3,41,3,N,2,1527
2,4,1,0,7,8,62,1,N,2,2603
2,1,1,0,3,6,87,1,N,2,5471
1,6,1,2,2,1,13,2,N,1,3084
1,1,1,2,7,9,62,2,N,2,4853
2,1,1,2,2,8,69,3,N,2,5167
2,4,1,1,2,4,80,3,N,2,4794
1,N,1,0,N,3,10,3,N,2,1917
2,1,1,2,9,10,63,3,N,2,1016
2,4,1,2,7,9,94,3,N,2,3694
2,1,1,1,9,12,32,3,N,2,2590
2,1,1,0,6,4,26,1,N,2,5670
2,6,1,1,3,7,19,3,N,2,3785
1,3,1,2,0,5,87,1,N,2,5546
2,4,1,1,8,9,5,2,N,2,5665
2,4,1,2,7,8,85,3,N,2,7596
1,1,1,1,0,9,86,2,N,1,3697
2,N,1,1,N,3,12,2,N,2,3680
1,2,1,1,9,10,84,2,N,2,1749
1,1,1,0,3,4,52,3,N,2,6675
2,6,1,0,3,5,23,3,N,2,28
2,6,1,0,1,7,19,1,N,2,1845
1,N,1,2,N,3,51,3,N,1,3273
1,1,1,0,8,9,47,2,N,2,3771
2,6,1,2,5,5,30,3,N,1,7049
1,3,1,0,7,8,2,1,N,1,4799
2,N,1,1,7,4,25,3,N,1,5050
2,1,2,1,8,10,79,2,N,1,855
2,1,1,1,0,9,38,1,N,2,162
2,N,1,0,N,3,11,1,N,2,909
2,N,1,0,N,3,9,2,N,2,6560
1,1,1,0,N,3,82,3,N,2,7005
1,6,1,2,8,10,20,3,N,1,40
2,1,2,0,9,10,40,3,N,2,5431
2,N,1,2,N,3,7,1,N,2,1976
1,3,1,0,3,4,43,3,N,2,4874
2,N,1,2,N,1,3,2,N,2,3986
2,1,1,2,8,9,62,3,N,2,2606
1,1,1,2,7,5,21,1,N,2,6115
2,1,6,1,9,11,83,3,N,2,5187
2,N,1,1,N,3,8,2,N,2,541
1,1,1,1,9,7,37,2,N,1,3551
1,2,1,1,3,1,82,3,N,2,1189
2,1,1,2,7,7,65,3,N,2,2669
2,6,1,2,1,5,72,3,N,2,7155
2,N,1,0,N,3,11,3,N,2,272
2,1,6,2,7,10,34,1,N,2,5812
1,6,1,2,9,9,31,1,N,2,830
1,1,1,0,7,7,39,1,N,1,3120
1,1,1,2,8,9,35,3,N,2,4450
2,N,1,1,N,N,30,3,N,2,2472
1,1,1,0,5,7,60,1,N,1,3033
1,1,1,1,9,9,52,1,N,2,6406
2,1,1,1,2,5,73,3,N,1,3704
2,N,1,1,N,3,7,1,3,2,7074
1,N,6,1,N,3,10,2,N,2,5672
2,4,9,1,1,8,3,3,N,2,2131
2,1,1,2,4,12,36,1,N,2,7619
1,N,1,0,N,3,9,2,N,2,5340
1,1,1,1,8,10,71,2,N,2,2671
1,N,1,1,N,N,47,1,N,2,4645
2,N,1,2,N,3,14,3,N,2,6442
1,6,1,0,4,10,12,1,N,1,4474
2,6,1,0,1,7,19,2,N,2,4873
1,4,1,1,2,7,49,3,N,2,5605
1,4,1,1,2,5,19,2,N,2,2682
2,1,1,0,8,9,32,3,N,2,6081
1,N,1,2,N,N,1,2,N,2,819
1,N,1,1,N,N,1,1,N,2,7299
2,2,1,1,3,5,26,2,N,2,972
2,N,1,1,N,3,9,1,N,2,5411
1,1,1,0,1,4,78,1,N,2,1917
1,N,1,2,N,3,11,1,N,2,4395
2,6,1,2,1,7,30,1,N,2,4432
2,6,1,2,0,7,86,1,N,2,1087
2,1,1,1,9,9,34,3,N,2,5432
2,6,1,0,2,7,13,3,N,2,4226
1,3,1,0,7,10,61,3,N,2,6573
2,1,1,0,0,10,87,2,N,1,3645
2,1,1,2,4,9,37,2,N,2,1875
1,6,1,0,0,4,16,1,N,2,2003
2,1,1,1,0,8,30,3,N,2,4197
2,N,1,2,N,3,10,1,N,2,615
2,1,1,2,0,4,75,1,N,1,1398
2,6,1,2,7,9,29,3,N,1,4089
2,1,1,0,6,9,67,1,N,2,1958
2,N,2,1,N,3,51,1,N,1,2290
1,6,1,1,1,5,44,1,N,2,5658
2,1,6,1,2,9,7,2,N,2,757
1,1,1,0,9,10,37,3,N,2,2050
2,1,1,2,4,9,88,1,N,2,3471
