SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,target
1,1,1,0,3,0,25-00703,76,0,N,501,2555
2,N,1,1,3,0,25-00703,4,2,4,219,4242
1,1,1,2,7,0,25-00503,74,0,N,501,2401
2,3,1,2,N,0,25-02800,61,0,4,221,1730
1,1,9,0,5,0,25-01300,40,0,N,177,111
2,1,3,2,N,0,25-00703,3,2,4,501,7336
2,2,5,0,8,0,25-00703,37,3,6,116,4869
2,1,1,2,N,0,25-01000,52,0,N,173,71
2,N,7,1,7,0,25-00503,9,2,4,298,1998
2,1,1,1,6,0,25-00503,48,0,N,91,59
1,6,1,1,0,0,25-00703,17,3,4,501,6712
1,6,1,0,7,0,25-02800,21,N,N,343,1855
1,6,6,1,7,0,25-02800,81,N,N,442,7307
2,6,3,2,5,0,25-01300,30,0,N,501,1424
1,1,1,1,2,0,25-00503,75,0,2,169,4646
1,N,7,2,5,0,25-02800,1,0,3,442,2465
1,1,1,1,7,0,25-02800,60,0,3,115,6255
1,5,5,1,1,4,25-00503,34,1,4,456,171
1,1,1,1,6,0,25-01300,33,0,2,501,6932
2,3,8,2,2,0,25-00503,61,0,N,501,467
1,1,3,1,9,0,25-01000,79,0,2,501,239
1,1,1,1,4,0,25-00703,83,0,7,356,5941
2,6,1,2,4,2,25-00703,43,0,2,343,4417
1,1,1,1,5,0,25-00703,72,0,2,294,146
2,2,1,2,8,0,25-00703,76,0,N,11,6306
2,1,1,1,5,0,25-01300,61,0,2,501,1298
2,1,1,1,4,0,25-02800,66,0,4,400,7607
2,1,6,2,2,0,25-00503,51,2,4,501,4373
2,6,1,0,1,0,25-00503,19,N,N,N,202
1,5,5,0,8,0,25-00503,37,2,3,501,2064
2,3,9,1,7,0,25-01000,28,0,2,501,5151
1,4,9,2,2,4,25-00703,51,0,4,127,1613
2,1,1,0,7,0,25-00703,48,0,2,377,7383
2,N,2,1,N,0,25-02800,10,2,4,208,5811
2,1,1,2,5,0,25-00703,50,2,4,124,4482
1,N,6,1,5,0,25-01000,7,2,4,120,3464
1,3,1,2,3,0,25-01000,77,0,3,501,6968
1,6,8,2,8,0,25-01300,15,2,3,43,6992
2,3,7,2,6,0,25-00503,81,3,5,500,3861
2,4,1,1,4,0,25-00703,74,0,N,305,4153
2,3,1,1,8,0,25-00703,69,0,2,501,917
1,5,7,2,0,0,25-00503,87,2,4,256,363
2,3,1,1,9,0,25-01300,30,3,6,109,3316
1,5,6,1,N,0,25-00703,41,3,6,263,3920
2,2,1,2,0,0,25-01300,83,N,4,N,2334
2,6,5,2,5,2,25-02800,83,N,7,217,354
2,1,1,2,6,0,25-01300,50,0,N,487,5845
2,6,8,2,9,0,25-00703,24,0,N,129,3337
1,1,1,1,0,0,25-00503,78,0,3,476,2451
1,6,1,0,0,0,25-00503,25,0,2,501,1663
2,4,2,0,9,0,25-00703,79,2,4,501,1991
2,4,1,1,2,0,25-00703,84,0,3,83,2515
1,6,6,1,7,0,25-02800,25,0,2,501,2938
1,1,6,1,9,0,25-01000,54,0,2,501,502
1,2,7,2,0,0,25-00503,19,1,5,501,6182
1,1,8,1,7,0,25-01300,8,2,4,66,2830
2,1,1,1,0,0,25-01300,8,3,4,501,2858
1,N,1,1,0,0,25-01000,4,2,4,470,6365
2,5,6,2,N,4,25-01000,2,0,2,168,4926
1,1,1,1,7,0,25-02800,62,0,2,501,4793
1,2,1,1,7,0,25-00503,68,0,2,501,995
2,4,9,1,3,0,25-01000,74,0,N,339,399
1,N,3,1,6,0,25-00703,5,2,4,75,6239
1,4,8,1,8,0,25-01000,83,0,N,0,5032
1,1,9,1,8,0,25-01300,60,0,2,501,5623
2,6,1,1,3,4,25-00703,46,0,N,372,2591
1,N,6,2,N,0,25-02800,65,3,5,124,1265
2,3,1,1,1,0,25-02800,37,3,5,124,1061
2,1,1,1,5,0,25-02800,57,0,2,501,1694
1,1,1,1,8,0,25-02800,57,0,3,279,41
2,3,1,1,6,0,25-00703,48,1,4,501,1637
2,3,1,1,N,0,25-01000,83,0,2,289,5488
1,1,6,1,6,0,25-01000,43,2,4,501,5878
1,1,1,2,N,0,25-01000,43,2,4,496,718
2,1,6,2,N,0,25-01000,70,0,N,75,1990
1,1,7,1,3,0,25-00703,29,1,3,176,3430
1,3,1,2,3,0,25-00503,60,0,2,238,3154
2,1,1,1,3,0,25-01000,58,0,4,377,6412
2,1,1,2,8,0,25-01000,53,0,2,501,1238
2,4,1,1,N,0,25-00703,4,2,4,501,5222
1,1,1,1,6,0,25-02800,68,0,2,501,7207
2,6,3,2,4,0,25-01000,22,0,N,501,2338
2,1,9,1,9,4,25-01300,35,2,3,424,7407
2,6,1,1,1,0,25-01300,17,2,4,501,2076
1,N,8,1,7,0,25-00503,35,3,5,496,5638
1,1,1,1,6,0,25-01000,67,0,2,501,103
1,1,1,1,7,2,25-02800,33,0,2,469,3841
2,5,1,1,9,0,25-00703,40,0,4,501,3075
1,1,2,1,1,0,25-01300,57,0,2,465,7142
2,6,1,2,7,0,25-00703,24,0,N,501,7289
1,N,1,1,5,0,25-01000,2,2,4,139,834
1,2,1,1,8,0,25-01300,50,0,3,428,1271
1,1,1,1,4,0,25-00703,62,0,2,501,3305
1,1,2,0,7,0,25-00503,38,1,3,215,4218
2,1,1,1,1,0,25-02800,27,0,2,501,7386
1,N,2,1,9,0,25-00703,6,3,5,501,6252
1,1,1,1,3,0,25-00703,49,4,6,441,7182
1,4,1,1,3,0,25-02800,60,0,2,408,5883
1,5,8,1,9,0,25-01000,0,2,4,376,2519
1,N,3,1,9,0,25-00503,60,0,N,501,7293
2,1,1,1,3,0,25-00703,56,0,2,466,1448
1,1,1,0,5,0,25-01300,74,0,3,501,5762
2,4,2,1,1,0,25-02800,17,3,N,438,4797
2,6,1,1,5,0,25-00703,66,1,3,501,4090
2,1,1,1,6,0,25-00503,46,2,4,501,5336
1,1,1,1,8,0,25-00503,53,0,2,501,7589
1,N,1,1,1,0,25-00703,5,2,4,64,4344
2,3,1,1,N,0,25-01300,72,0,2,137,5502
2,3,2,1,4,0,25-00503,36,3,6,93,7032
1,1,1,0,4,0,25-02800,73,0,4,297,5720
1,3,7,2,1,0,25-00703,94,1,4,108,192
1,1,1,2,0,0,25-00503,39,2,5,501,5809
1,6,1,0,9,0,25-02800,22,0,N,45,4689
1,4,9,1,6,0,25-01000,59,0,2,272,560
2,6,9,2,9,0,25-01000,72,2,3,263,5906
1,1,1,2,8,0,25-01000,52,0,2,501,2139
1,1,1,1,6,0,25-01300,70,0,5,201,1348
1,1,1,1,6,0,25-01300,36,2,4,272,221
1,N,1,1,6,0,25-00503,69,0,4,501,2899
2,6,6,0,0,0,25-01300,27,N,N,69,5996
1,2,1,2,9,0,25-01000,54,0,2,501,3213
2,3,1,1,0,0,25-00703,73,0,6,37,3061
2,5,6,2,7,4,25-00703,62,2,4,417,3507
2,6,1,1,0,0,25-01300,41,0,4,501,2043
2,1,6,0,7,4,25-01000,76,2,3,152,3580
2,4,5,0,3,0,25-01300,43,0,N,365,2915
2,1,1,2,5,0,25-01000,38,0,3,49,723
2,6,6,1,7,0,25-00703,50,0,N,501,6696
1,N,6,2,1,0,25-00703,0,1,2,483,901
1,1,1,2,0,0,25-02800,80,0,3,318,6669
2,1,1,1,5,0,25-00703,12,1,4,494,786
1,3,9,1,2,0,25-00503,57,1,3,501,1524
2,6,3,1,1,0,25-01000,51,0,2,191,4501
1,N,2,1,N,0,25-00703,14,2,4,501,773
2,3,1,2,4,0,25-01300,83,0,3,501,2982
1,6,1,1,4,0,25-00503,40,0,2,501,5621
1,1,7,1,5,0,25-01000,72,0,N,501,1506
1,6,1,1,2,0,25-00503,43,0,2,501,1594
2,5,9,2,8,0,25-01300,45,4,9,102,134
1,6,1,1,4,0,25-00503,23,0,2,428,1375
2,1,3,2,0,0,25-00503,31,2,4,501,3232
1,3,2,1,6,0,25-01000,4,2,4,443,6325
1,6,1,0,6,0,25-01000,19,N,N,116,4713
2,5,5,2,7,0,25-01300,65,N,N,N,4656
2,6,1,1,5,0,25-01300,17,2,4,218,1451
1,1,1,1,4,0,25-02800,28,0,4,501,1258
1,N,8,1,3,0,25-01000,88,0,4,501,5026
2,3,1,1,2,0,25-01000,94,0,2,501,4363
1,6,5,0,2,0,25-02800,21,N,N,422,5525
2,6,3,1,7,0,25-00703,30,2,5,131,4289
2,1,1,1,8,0,25-01000,55,0,N,501,494
2,1,1,1,6,0,25-00503,45,2,4,501,2843
2,N,6,1,N,0,25-00703,9,2,4,501,1404
2,6,9,0,2,2,25-01300,91,0,N,89,2656
2,N,7,2,7,0,25-00703,90,2,4,501,1453
1,4,1,0,7,2,25-01000,57,0,N,378,5251
1,1,1,0,N,0,25-01000,31,0,4,305,7603
1,1,1,1,6,0,25-00703,65,0,3,422,4830
2,1,1,1,4,0,25-00703,73,0,3,501,1375
1,5,2,1,9,0,25-01000,79,1,3,501,3423
2,N,1,1,3,0,25-00703,56,0,3,501,5178
1,6,1,1,4,0,25-00703,16,1,4,241,4486
1,1,1,2,7,0,25-00503,77,0,2,501,4437
1,6,1,1,8,0,25-00703,91,0,2,248,2657
2,1,1,1,0,0,25-00703,75,0,5,501,4790
2,4,1,1,4,0,25-00703,78,0,2,207,3883
2,1,1,2,N,0,25-01300,41,1,3,501,3140
1,1,1,1,7,0,25-02800,71,0,N,501,4510
1,1,9,1,3,0,25-01000,49,0,2,243,5327
2,1,1,1,7,0,25-02800,54,0,5,424,7625
1,2,1,1,9,0,25-00703,50,0,N,501,7181
1,4,1,1,4,0,25-01300,8,4,6,219,428
1,1,1,1,2,0,25-02800,35,0,N,501,2459
2,4,1,1,0,0,25-00703,69,0,2,406,6372
1,6,1,2,7,0,25-00703,22,0,N,501,4834
1,5,8,1,0,0,25-01000,60,0,2,501,1976
2,5,1,1,0,0,25-00703,49,1,3,501,6200
2,4,3,1,0,0,25-01300,73,N,N,N,1885
2,1,6,1,8,0,25-01300,78,0,2,448,3463
2,6,1,0,0,0,25-00503,21,N,N,N,188
2,1,1,1,5,0,25-01300,65,0,6,330,5779
2,N,1,1,9,0,25-01000,87,0,2,356,1687
2,6,1,1,5,0,25-01000,15,2,4,254,1743
1,N,5,1,N,0,25-00503,57,1,3,452,4664
1,4,1,1,1,0,25-01000,3,3,7,47,5796
1,6,7,1,3,0,25-02800,10,1,4,281,6229
1,1,2,1,9,0,25-01000,73,0,2,501,6775
2,3,8,1,4,0,25-00703,78,0,7,396,4676
2,4,1,2,6,4,25-01300,70,0,3,482,7438
2,6,1,2,8,0,25-02800,38,0,2,501,1223
1,4,1,1,6,0,25-00503,57,0,2,444,5200
1,1,1,1,2,0,25-00503,3,2,4,374,1846
1,6,1,0,3,0,25-00503,19,N,N,414,1842
2,N,1,2,3,0,25-00703,4,1,3,501,2009
1,N,1,2,3,0,25-01000,9,3,4,463,3676
2,4,1,1,7,0,25-00503,28,0,2,501,1251
1,4,1,1,N,0,25-00703,46,2,4,501,7612
2,2,1,0,3,0,25-02800,55,0,6,150,4616
2,6,6,1,N,0,25-01300,9,3,5,501,5210
2,1,8,1,4,0,25-00703,45,3,4,443,5790
1,4,1,1,N,0,25-02800,66,0,5,0,5775
1,6,1,1,N,0,25-02800,24,0,3,409,168
1,4,1,1,0,0,25-00703,49,1,3,501,7531
2,6,6,0,7,0,25-01000,19,N,N,202,3335
2,6,1,1,8,0,25-01300,67,0,2,501,3747
1,1,1,2,9,0,25-00503,35,0,2,501,3293
2,N,6,1,8,0,25-00503,6,2,4,501,1633
1,1,1,1,0,0,25-00703,67,0,3,501,4095
2,1,9,2,9,0,25-00703,51,N,N,450,4217
1,1,1,0,N,1,25-02800,79,0,9,438,466
1,N,1,2,3,0,25-02800,50,0,5,501,1495
2,1,1,1,3,0,25-01300,57,0,4,273,4565
2,1,1,2,N,0,25-01000,32,0,2,485,6848
2,2,1,1,8,0,25-01300,6,2,4,339,1757
2,N,9,1,9,0,25-02800,11,3,5,274,2970
2,1,1,1,7,0,25-00503,68,0,3,471,514
1,N,1,2,2,0,25-02800,12,2,4,179,5456
1,1,1,1,4,2,25-02800,66,0,N,418,1938
2,4,6,2,1,0,25-01300,60,N,N,33,2586
1,4,2,1,5,0,25-00703,58,3,4,448,621
2,1,7,1,9,0,25-02800,74,0,2,501,5235
1,1,1,1,4,0,25-00703,56,0,2,501,7251
2,3,1,0,5,4,25-00503,76,0,N,25,4879
1,N,6,1,9,0,25-00503,1,1,3,501,2154
2,1,9,1,8,0,25-00703,86,0,N,501,1829
2,6,1,2,2,0,25-00703,72,0,4,113,3780
2,3,1,1,7,0,25-01300,42,3,5,441,5928
1,N,6,1,6,0,25-01300,10,2,4,272,1258
1,2,5,1,7,0,25-01000,38,3,4,370,567
2,N,1,1,4,0,25-01300,17,1,2,131,2065
2,6,8,2,0,0,25-01000,82,3,4,161,1497
2,1,1,1,8,0,25-01300,65,0,2,501,739
2,1,1,1,4,0,25-02800,53,0,2,501,4335
1,N,7,1,8,0,25-00503,11,2,4,272,5373
1,6,1,1,8,0,25-01000,46,0,2,252,6966
1,2,1,1,3,0,25-00503,4,2,4,501,4116
2,1,1,1,4,0,25-01300,49,1,2,180,2693
