,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
153,1,1,1,1,8,7,0,48-02515,12
154,1,6,1,2,4,7,0,48-02101,14
155,1,6,2,1,1,6,0,48-02510,10
156,1,1,8,1,6,7,0,48-02102,3
157,2,1,1,1,7,9,0,48-02101,5
158,1,4,1,1,5,5,0,48-02102,10
159,2,1,1,1,5,12,0,48-02510,6
160,1,1,1,2,0,3,0,48-02516,N
161,1,N,1,1,N,3,0,48-02101,N
162,1,N,1,1,N,N,0,48-02507,N
163,2,1,1,1,7,8,0,48-02101,12
164,2,1,1,1,9,10,0,48-02507,N
165,2,N,1,2,N,3,0,48-02515,N
166,1,4,1,2,7,8,0,48-02101,N
167,2,6,2,1,3,5,0,48-02516,N
168,1,1,1,1,9,9,0,48-02516,10
169,2,1,1,1,1,7,0,48-02101,N
170,1,1,1,1,0,4,0,48-02510,4
171,2,N,1,1,N,3,1,48-02515,N
172,1,5,1,2,5,5,1,48-02507,16
173,1,N,1,1,N,3,0,48-02102,N
174,1,4,1,1,9,7,1,48-02507,1
175,1,6,1,1,7,8,0,48-02510,N
176,1,1,1,1,4,4,0,48-02101,7
177,2,6,1,1,2,6,0,48-02101,6
178,2,1,1,1,0,9,0,48-02507,N
179,1,6,1,1,5,7,0,48-02516,14
180,2,2,1,1,2,5,0,48-02507,N
181,2,1,1,1,5,7,0,48-02101,12
182,1,1,1,2,8,5,1,48-02102,12
183,1,1,1,1,0,4,4,48-02515,N
184,1,N,1,1,N,2,0,48-02516,N
185,1,6,1,2,4,9,1,48-02516,14
186,2,1,1,1,9,9,0,48-02515,9
187,2,1,1,1,2,6,1,48-02102,15
188,2,1,1,1,0,7,0,48-02101,N
189,1,6,1,1,6,9,0,48-02516,5
190,2,1,1,1,7,9,0,48-02510,10
191,1,N,1,1,N,3,0,48-02101,N
192,1,1,2,1,7,6,0,48-02515,10
193,1,6,1,1,5,9,0,48-02102,7
194,1,N,1,2,N,2,0,48-02510,N
195,2,1,1,1,7,8,0,48-02515,11
196,2,1,1,1,7,9,0,48-02101,N
197,1,1,8,1,9,9,0,48-02516,N
198,1,1,1,2,2,6,0,48-02101,5
199,2,N,1,1,N,N,0,48-02101,N
200,2,N,2,1,N,3,0,48-02510,N
201,1,6,2,1,0,4,0,48-02101,N
202,2,N,1,1,N,3,0,48-02101,N
203,1,N,6,1,N,1,0,48-02516,N
204,2,1,1,1,0,9,0,48-02101,9
205,2,1,1,1,8,11,1,48-02102,9
206,2,N,1,1,N,N,1,48-02507,N
207,2,4,1,2,0,5,0,48-02516,6
208,2,4,1,1,3,9,0,48-02102,11
209,2,6,1,0,4,9,0,48-02515,10
210,2,1,1,2,5,7,0,48-02102,N
211,1,6,2,1,5,7,0,48-02507,4
212,1,6,1,1,0,7,0,48-02507,10
213,2,1,8,1,8,9,1,48-02516,4
214,2,1,1,2,7,5,0,48-02515,15
215,2,1,1,1,8,9,0,48-02102,10
216,1,N,1,1,N,3,0,48-02516,N
217,1,N,1,1,N,3,0,48-02101,N
218,2,1,2,1,3,9,0,48-02510,6
219,1,3,1,0,8,9,0,48-02515,N
220,2,N,2,2,N,3,0,48-02101,N
221,1,1,1,2,8,7,0,48-02101,N
222,2,1,1,1,9,12,0,48-02101,12
223,1,1,1,1,9,7,0,48-02510,N
224,1,4,1,1,9,11,0,48-02515,4
225,2,1,1,1,6,5,0,48-02515,N
226,1,1,1,1,5,7,0,48-02510,N
227,1,1,6,1,7,9,0,48-02510,7
228,1,N,1,1,N,4,0,48-02507,N
229,1,4,1,1,8,7,0,48-02515,6
230,1,1,1,1,5,8,0,48-02102,15
231,1,6,1,1,6,5,0,48-02102,10
232,2,6,1,0,1,4,0,48-02507,6
233,1,N,8,1,N,4,2,48-02102,N
234,1,1,1,1,7,8,0,48-02516,6
235,2,1,1,1,4,8,0,48-02101,N
236,2,1,1,1,4,7,4,48-02516,6
237,2,1,1,1,8,7,0,48-02507,12
238,1,6,1,1,1,4,0,48-02507,7
239,2,1,2,1,3,3,1,48-02515,N
240,1,N,1,1,N,3,1,48-02515,N
241,1,1,1,1,0,6,0,48-02507,N
242,1,1,1,1,4,5,0,48-02102,N
243,2,6,1,1,3,9,0,48-02515,N
244,2,N,1,2,N,N,1,48-02516,N
245,1,1,1,1,7,4,1,48-02102,N
246,2,1,1,1,0,5,0,48-02510,18
247,1,6,1,2,9,7,0,48-02101,1
248,2,6,1,2,4,4,0,48-02507,14
249,1,1,1,1,0,5,1,48-02102,17
250,2,1,6,1,6,9,0,48-02507,10
251,2,6,8,2,5,5,0,48-02507,6
252,2,4,9,2,4,5,0,48-02101,11
253,2,N,1,2,N,2,1,48-02101,N
254,1,1,1,1,9,11,0,48-02507,4
255,1,1,1,1,5,8,1,48-02516,11
256,2,1,1,1,4,5,0,48-02102,14
257,2,6,8,1,0,5,0,48-02507,N
258,1,N,1,2,N,2,0,48-02510,N
259,1,4,1,1,9,7,0,48-02101,7
260,2,N,1,1,N,N,0,48-02102,N
261,2,6,2,1,3,9,0,48-02507,N
262,1,1,1,1,6,9,0,48-02516,2
263,1,1,1,1,9,5,0,48-02101,5
264,2,6,1,1,0,5,0,48-02510,N
265,1,1,1,1,9,9,0,48-02510,6
266,2,3,1,2,7,7,0,48-02102,12
267,1,1,1,1,6,3,0,48-02515,3
268,2,1,2,1,0,10,0,48-02510,N
269,2,1,1,1,7,6,0,48-02101,1
270,2,N,1,1,N,3,0,48-02510,N
271,2,1,1,2,4,5,0,48-02102,10
272,1,1,1,2,9,5,0,48-02102,4
273,2,1,1,2,3,8,0,48-02507,11
274,1,6,1,2,2,9,0,48-02510,3
275,2,1,1,2,1,4,0,48-02102,15
276,1,6,1,1,2,6,4,48-02510,N
277,1,N,1,1,N,3,0,48-02102,N
278,1,N,1,1,N,3,1,48-02516,N
279,2,3,1,2,5,9,0,48-02516,6
280,2,1,1,1,6,5,0,48-02510,9
281,2,N,1,1,N,3,0,48-02516,N
282,1,N,1,1,N,2,0,48-02516,N
283,2,1,1,1,8,5,0,48-02101,15
284,1,4,1,1,3,5,0,48-02102,4
285,1,1,6,1,3,7,0,48-02101,6
286,2,1,1,1,5,5,0,48-02102,10
287,2,3,2,2,5,5,0,48-02515,N
288,2,4,1,1,5,5,0,48-02515,9
289,2,1,1,1,5,9,0,48-02507,14
290,2,4,1,1,3,5,0,48-02102,14
291,1,4,1,1,7,8,0,48-02507,4
292,1,1,1,1,7,4,0,48-02102,4
293,1,4,1,2,7,9,0,48-02510,N
294,1,3,1,2,4,9,0,48-02510,N
295,1,1,1,2,8,7,0,48-02516,1
296,2,1,1,1,9,8,0,48-02516,9
297,2,4,1,1,6,7,0,48-02507,11
298,1,1,1,1,9,10,0,48-02102,6
299,2,N,1,1,N,3,0,48-02515,N
300,1,6,1,1,5,5,0,48-02507,3
301,1,1,1,2,8,9,0,48-02510,4
302,1,1,2,1,8,7,0,48-02515,6
303,2,6,1,2,5,7,0,48-02510,6
304,1,6,6,1,1,7,0,48-02516,13
305,1,N,1,1,N,2,0,48-02515,N
306,2,1,1,1,3,9,0,48-02515,16
307,1,1,1,1,6,6,0,48-02101,6
308,2,6,1,2,5,7,0,48-02510,12
309,1,1,1,1,6,9,0,48-02516,8
310,2,3,1,2,9,9,0,48-02510,7
311,1,1,1,1,9,11,0,48-02515,7
312,2,1,1,1,9,7,0,48-02101,6
313,1,3,1,1,3,7,0,48-02102,N
314,1,6,2,2,2,1,0,48-02101,1
315,1,6,1,1,1,4,1,48-02101,15
316,1,1,1,1,6,5,0,48-02515,N
317,2,1,1,1,7,5,0,48-02507,6
318,2,1,1,1,9,5,0,48-02102,9
319,2,N,1,2,N,N,0,48-02516,N
320,2,1,1,1,7,10,0,48-02507,11
321,1,1,1,1,7,11,1,48-02510,6
322,2,1,1,1,3,4,0,48-02102,N
323,2,1,1,2,2,7,0,48-02507,N
324,1,N,1,2,N,3,1,48-02101,N
325,2,6,1,1,2,4,0,48-02516,11
326,2,1,1,1,0,5,0,48-02102,N
327,1,1,1,1,8,9,0,48-02510,9
328,2,1,1,1,9,9,0,48-02102,9
329,2,4,1,2,7,9,0,48-02102,6
330,1,1,1,1,0,5,0,48-02101,N
331,2,N,1,1,N,N,0,48-02102,N
332,2,N,1,1,N,3,4,48-02515,N
333,2,6,1,1,0,5,1,48-02507,N
334,1,1,1,1,9,10,0,48-02515,4
335,2,1,1,1,8,9,0,48-02507,4
336,1,1,1,1,5,9,0,48-02516,14
337,2,1,1,1,0,9,0,48-02510,N
338,1,2,1,1,3,7,0,48-02510,14
339,1,N,1,2,N,2,0,48-02102,N
340,1,6,1,1,5,8,1,48-02101,N
341,2,6,3,2,5,10,0,48-02515,13
342,1,4,1,1,4,7,0,48-02516,11
343,1,1,1,1,8,5,0,48-02101,4
344,2,1,1,1,8,8,1,48-02102,N
345,1,6,1,2,0,4,1,48-02516,N
346,1,1,1,1,9,9,0,48-02510,3
347,1,1,1,1,8,9,0,48-02101,16
348,1,1,9,1,9,9,1,48-02507,14
349,2,1,1,1,6,7,1,48-02510,11
350,1,N,1,1,N,3,4,48-02507,N
351,2,6,1,2,2,4,1,48-02102,N
352,1,6,1,1,6,4,0,48-02102,9
353,2,6,8,1,0,4,1,48-02507,N
354,1,1,1,1,8,5,1,48-02510,4
355,1,1,1,1,8,5,0,48-02101,4
356,1,1,1,1,6,5,0,48-02101,4
357,2,3,1,1,7,9,1,48-02510,11
358,2,N,1,1,N,3,0,48-02101,N
359,2,1,1,1,5,9,0,48-02510,15
360,1,1,1,1,8,8,0,48-02102,N
361,1,N,1,1,N,3,1,48-02101,N
362,1,1,1,1,8,5,0,48-02510,10
363,1,1,1,1,8,9,0,48-02507,10
364,1,1,1,1,7,9,0,48-02516,12
365,1,1,1,1,8,9,0,48-02510,1
366,2,4,1,1,0,4,0,48-02510,N
367,1,1,1,1,3,4,1,48-02510,N
368,1,6,8,2,0,7,0,48-02510,N
369,2,6,1,1,3,5,0,48-02516,N
370,1,3,1,1,2,5,1,48-02516,N
371,1,1,1,1,9,9,0,48-02101,4
372,1,1,1,2,0,4,0,48-02101,N
373,1,1,1,1,2,12,0,48-02510,10
374,2,1,8,1,2,7,1,48-02102,N
375,1,1,1,1,8,10,0,48-02510,10
376,2,1,1,1,6,5,0,48-02101,6
377,2,1,1,1,6,6,0,48-02102,9
378,2,6,1,1,0,4,0,48-02102,N
379,2,N,1,1,N,N,0,48-02516,N
380,1,1,1,1,9,11,0,48-02102,4
381,2,1,1,1,7,11,0,48-02507,11
382,1,6,1,2,0,5,0,48-02101,N
383,1,1,1,2,4,8,0,48-02101,10
384,2,3,1,1,9,10,0,48-02507,12
385,2,N,1,1,N,N,0,48-02101,N
386,1,1,1,2,8,7,0,48-02516,7
387,2,4,1,2,9,10,0,48-02101,6
388,1,1,1,1,6,8,0,48-02516,7
389,2,1,1,1,9,10,0,48-02516,10
390,2,1,1,1,6,7,0,48-02515,16
391,1,1,1,1,6,7,0,48-02507,11
392,2,4,1,1,2,9,0,48-02102,N
393,1,N,1,1,N,2,0,48-02102,N
394,1,1,1,1,3,7,0,48-02507,N
395,1,1,1,1,6,7,0,48-02507,4
396,1,1,1,1,3,7,0,48-02102,N
397,1,N,1,1,N,3,0,48-02101,N
398,1,1,1,1,5,6,4,48-02102,4
399,2,1,1,1,3,6,0,48-02101,14
400,2,1,1,1,6,7,0,48-02515,11
401,2,1,1,1,8,5,1,48-02101,11
402,1,1,1,2,6,7,0,48-02516,16
403,1,1,1,1,3,5,0,48-02515,N
404,1,1,1,1,8,9,0,48-02507,10
405,2,3,7,1,3,4,4,48-02101,N
406,2,4,1,2,9,5,0,48-02101,12
407,2,1,1,1,8,5,0,48-02102,N
408,2,6,1,2,3,5,0,48-02101,6
409,1,4,1,2,0,5,0,48-02516,N
410,1,1,1,1,4,9,0,48-02515,N
411,1,6,1,1,7,7,0,48-02516,9
412,2,N,1,1,N,N,1,48-02507,N
413,2,4,1,2,8,10,0,48-02102,N
414,2,1,1,2,5,7,1,48-02102,14
415,1,1,1,1,7,8,0,48-02510,N
416,1,1,1,1,8,5,1,48-02102,4
417,2,N,1,1,N,1,0,48-02102,N
418,2,1,1,1,6,7,0,48-02516,11
419,2,6,1,1,1,9,0,48-02510,15
420,2,1,1,1,5,5,0,48-02515,15
421,2,1,1,1,8,9,0,48-02515,11
422,1,1,1,1,2,10,0,48-02510,4
423,1,1,9,1,9,9,0,48-02101,9
424,2,2,1,1,0,4,0,48-02102,N
425,2,1,1,1,8,6,1,48-02516,N
426,2,4,1,2,3,7,1,48-02510,13
427,2,6,2,1,2,6,0,48-02101,15
428,1,1,1,1,4,5,0,48-02515,3
429,2,6,1,1,1,6,4,48-02515,15
430,1,1,1,2,8,5,0,48-02102,16
431,2,1,1,1,3,7,0,48-02515,N
432,1,1,1,2,8,7,0,48-02515,10
433,1,1,1,1,7,9,0,48-02507,11
434,1,1,1,1,1,4,0,48-02516,15
435,2,6,6,1,4,5,0,48-02516,N
436,1,4,2,1,5,5,0,48-02515,10
437,1,5,1,1,7,6,0,48-02101,6
438,2,6,1,1,0,6,0,48-02515,10
439,1,1,1,1,3,5,0,48-02515,14
440,2,1,1,2,4,1,1,48-02515,N
441,1,1,1,2,5,6,0,48-02516,4
442,2,6,1,1,0,9,2,48-02101,N
443,2,3,1,1,7,7,0,48-02101,N
444,2,4,1,1,8,9,0,48-02516,7
445,1,4,1,1,7,9,0,48-02101,10
446,1,4,2,1,7,9,0,48-02101,16
447,1,1,1,1,0,5,0,48-02516,N
448,2,3,2,2,3,9,0,48-02510,13
449,1,1,1,1,5,9,0,48-02507,3
450,2,N,9,2,N,3,0,48-02102,N
451,2,6,1,1,0,4,1,48-02510,N
452,2,1,1,1,9,5,0,48-02507,4
453,2,4,1,1,5,7,0,48-02101,6
454,2,1,1,1,7,7,0,48-02516,6
455,2,6,1,0,6,5,1,48-02101,11
456,2,4,1,1,7,7,0,48-02101,11
457,1,N,2,1,N,3,0,48-02516,N
458,2,1,2,1,6,4,0,48-02101,12
459,1,4,1,0,7,5,0,48-02101,N
460,1,1,1,1,6,5,1,48-02101,4
461,1,N,1,1,N,3,0,48-02102,N
462,2,1,1,1,5,7,0,48-02102,N
463,1,6,2,1,5,9,0,48-02101,4
464,1,4,1,1,1,5,2,48-02102,N
465,1,1,1,1,5,5,0,48-02510,10
466,2,1,1,1,2,4,1,48-02101,N
467,2,1,1,1,0,4,0,48-02101,18
468,1,N,1,2,N,N,0,48-02510,N
469,1,6,1,1,8,6,0,48-02507,15
470,2,1,1,2,3,5,0,48-02101,N
471,2,1,6,1,1,4,0,48-02102,14
472,1,1,1,2,8,6,0,48-02101,10
473,1,N,1,1,N,N,0,48-02101,N
474,2,6,8,2,0,6,0,48-02102,N
475,2,1,1,1,4,5,0,48-02507,11
476,1,1,1,1,8,8,0,48-02515,N
477,2,1,1,1,7,9,0,48-02101,15
478,2,N,1,1,N,2,0,48-02510,N
479,2,1,1,1,6,5,0,48-02507,3
480,1,6,1,1,2,7,0,48-02102,8
481,2,3,1,1,7,10,0,48-02102,N
482,2,1,1,1,6,9,0,48-02507,15
483,1,1,1,1,8,7,0,48-02101,14
484,1,N,1,1,N,2,0,48-02510,N
485,1,4,1,1,3,8,0,48-02102,N
486,1,1,1,1,6,7,0,48-02101,16
487,2,3,2,1,5,9,0,48-02102,N
488,1,N,1,1,N,3,0,48-02516,N
489,1,6,1,1,8,9,0,48-02515,3
490,2,N,2,1,N,4,1,48-02102,N
491,2,1,1,1,4,7,0,48-02507,9
492,1,1,1,1,7,9,0,48-02101,3
493,1,3,1,2,8,11,0,48-02516,15
494,1,N,1,1,N,3,1,48-02102,N
495,2,1,1,1,0,4,0,48-02101,N
496,1,6,1,1,7,9,0,48-02515,6
497,1,6,1,1,0,5,1,48-02102,N
498,2,6,6,1,5,5,0,48-02516,4
499,2,1,1,2,8,7,0,48-02101,9
500,1,3,1,2,1,4,0,48-02102,4
501,2,1,1,1,7,9,0,48-02510,14
502,2,4,1,1,6,1,0,48-02101,9
503,1,1,1,1,6,5,0,48-02510,5
504,1,1,1,1,7,10,0,48-02507,4
505,2,1,1,1,9,11,0,48-02510,N
506,1,1,1,1,7,7,1,48-02507,4
507,1,N,1,1,N,3,0,48-02516,N
508,2,6,2,1,2,9,0,48-02510,7
509,2,1,1,1,5,7,0,48-02102,9
510,1,1,1,1,2,5,0,48-02102,N
511,2,1,1,2,2,9,0,48-02507,13
512,2,N,1,1,N,N,0,48-02516,N
513,1,6,9,1,3,6,0,48-02507,12
514,2,1,1,1,3,5,4,48-02101,10
515,1,N,2,1,N,3,0,48-02516,N
516,1,N,2,1,N,3,4,48-02101,N
517,2,6,1,1,4,5,4,48-02101,6
518,2,5,1,1,8,9,4,48-02515,4
519,1,6,1,1,6,7,0,48-02507,7
520,2,1,1,1,9,7,0,48-02510,10
521,1,N,1,1,N,3,0,48-02516,N
522,1,4,1,1,8,9,0,48-02510,10
523,1,2,1,1,8,7,0,48-02101,5
524,2,1,8,1,6,7,1,48-02510,12
525,2,1,1,1,5,4,1,48-02510,12
526,1,1,1,1,3,6,0,48-02101,6
527,1,N,1,1,N,3,0,48-02507,N
528,2,N,1,1,N,3,0,48-02101,N
529,1,1,2,1,8,9,0,48-02510,N
530,1,1,1,1,5,3,1,48-02101,3
531,2,N,1,1,N,3,0,48-02102,N
532,2,N,1,1,N,3,4,48-02102,N
533,2,4,1,2,5,8,1,48-02510,14
534,2,6,1,1,3,3,0,48-02101,N
535,2,N,1,1,N,3,1,48-02516,N
536,1,6,1,1,6,5,0,48-02507,14
537,2,1,1,1,8,9,1,48-02510,6
538,1,1,1,1,7,7,0,48-02510,N
539,1,1,1,1,0,4,1,48-02516,N
540,2,5,2,2,3,8,0,48-02101,N
541,2,1,1,1,5,5,0,48-02101,14
542,2,3,1,1,6,9,0,48-02515,N
543,2,1,1,1,8,9,0,48-02516,12
544,1,4,1,1,3,7,0,48-02101,N
545,2,6,1,1,1,7,0,48-02516,7
546,2,6,1,2,3,9,0,48-02101,N
547,1,N,8,1,N,3,0,48-02516,N
548,2,3,1,0,2,7,0,48-02102,N
549,2,4,1,2,0,3,1,48-02102,N
550,2,1,1,1,9,9,0,48-02101,12
551,2,N,1,1,N,3,1,48-02101,N
552,1,1,1,2,9,9,0,48-02510,6
553,1,1,1,1,9,9,0,48-02510,3
554,1,1,1,1,5,7,0,48-02507,N
555,1,1,9,1,3,7,0,48-02516,14
556,1,1,1,1,9,9,0,48-02507,9
557,1,6,1,1,5,1,0,48-02102,7
558,2,N,1,1,N,2,0,48-02102,N
559,1,1,1,1,0,5,0,48-02102,18
560,1,6,1,1,2,6,0,48-02102,N
561,1,4,1,0,6,4,0,48-02101,N
562,1,6,1,2,0,4,0,48-02507,N
563,2,1,1,2,4,7,0,48-02516,N
564,2,1,1,1,5,7,0,48-02507,6
565,2,1,1,1,4,9,0,48-02515,12
566,1,1,8,1,9,12,0,48-02515,7
567,1,4,1,2,4,7,0,48-02515,10
568,1,6,1,1,5,5,0,48-02102,4
569,2,N,1,1,N,1,0,48-02102,N
570,2,1,1,2,4,5,2,48-02507,N
571,1,N,1,2,N,3,0,48-02102,N
572,1,1,1,1,6,4,1,48-02515,16
573,2,N,1,1,N,1,0,48-02507,N
574,1,6,9,1,7,7,0,48-02516,4
575,2,6,1,2,7,10,0,48-02101,15
576,2,1,1,1,6,5,0,48-02102,15
577,1,1,1,2,2,4,0,48-02507,18
578,2,N,1,1,N,3,0,48-02510,N
579,2,N,1,1,N,N,0,48-02102,N
580,1,1,1,2,5,6,0,48-02102,N
581,1,1,1,1,7,9,0,48-02507,10
582,1,1,8,2,5,7,0,48-02515,6
583,2,1,1,1,3,8,4,48-02510,8
584,2,1,1,1,6,10,0,48-02510,14
585,2,4,2,1,7,7,0,48-02516,11
586,1,1,1,1,8,9,1,48-02101,N
587,1,1,1,2,4,5,1,48-02507,15
588,1,4,1,1,5,4,0,48-02507,15
589,2,1,8,1,5,6,1,48-02102,12
590,1,3,1,1,7,5,0,48-02510,10
591,2,6,1,1,0,3,0,48-02516,N
592,1,1,1,1,7,12,0,48-02507,9
593,1,1,1,1,8,8,0,48-02516,N
594,1,4,1,1,6,4,0,48-02102,10
595,2,N,1,1,N,3,1,48-02507,N
596,2,6,1,1,3,7,0,48-02101,14
597,1,1,1,1,1,4,0,48-02101,8
598,1,1,1,1,4,5,0,48-02102,6
599,2,6,1,2,0,4,0,48-02515,N
600,1,3,1,1,4,9,0,48-02101,N
601,1,3,1,1,4,9,0,48-02101,N
602,1,1,1,1,2,5,0,48-02516,N
603,2,4,1,0,3,7,0,48-02510,N
