SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
2,1,1,1,4,4,24-01004,33,2.0,5,297
2,4,2,2,8,0,17-03529,49,0.0,8,44
1,2,7,2,3,4,38-00100,71,0.0,N,116
1,5,8,2,5,4,06-07502,73,0.0,2,268
1,1,2,1,7,0,06-07502,52,0.0,5,N
2,6,6,2,0,0,40-00200,82,0.0,2,451
1,3,2,2,2,4,08-00803,34,0.0,N,194
2,3,1,1,7,0,36-03710,44,0.0,N,485
1,6,1,2,3,0,51-51255,55,0.0,N,163
2,3,2,2,2,0,24-01004,48,0.0,2,323
2,5,1,1,6,0,19-01700,37,2.0,4,166
2,2,8,1,1,0,17-03529,30,0.0,3,437
2,4,1,1,0,0,36-03710,74,0.0,4,87
2,1,1,1,8,0,30-00600,26,0.0,4,444
2,5,1,0,9,0,26-02702,22,4.0,2,68
1,2,1,2,5,1,29-01901,19,0.0,5,105
2,4,2,2,0,0,30-00600,39,0.0,5,40
2,6,6,1,0,1,28-01100,59,0.0,N,77
2,6,1,1,0,0,40-00200,54,0.0,N,130
1,2,2,1,2,0,17-03529,62,0.0,2,342
1,N,8,2,N,1,40-00200,3,3.0,6,96
1,2,1,2,4,0,38-00100,25,N,5,155
2,2,6,2,5,0,17-03529,55,0.0,2,129
1,2,1,1,3,0,13-04600,40,0.0,3,95
2,5,2,2,5,0,06-07502,36,0.0,N,183
2,2,9,1,2,0,30-00600,94,0.0,N,356
1,4,6,2,5,1,51-01301,35,0.0,5,263
2,3,9,2,0,0,38-00100,63,0.0,N,433
2,4,9,1,5,0,19-01700,75,0.0,N,221
1,4,2,1,4,0,06-07502,53,N,2,1
1,5,2,1,9,4,06-07502,22,1.0,5,303
2,4,1,2,0,0,30-00600,30,0.0,3,288
1,N,6,1,N,4,06-07502,10,0.0,6,383
2,3,2,0,1,0,06-07502,82,0.0,N,67
2,3,2,2,0,0,28-01100,92,0.0,N,192
1,3,1,1,2,0,28-01100,60,0.0,2,99
1,5,2,2,5,0,17-03531,37,0.0,3,432
1,4,2,1,6,0,51-51255,86,0.0,3,135
2,4,2,1,2,0,32-00405,63,0.0,2,176
2,2,2,2,8,0,30-00600,32,0.0,5,290
2,5,6,2,7,1,26-02702,23,3.0,3,312
1,3,9,2,3,0,24-01004,20,0.0,N,128
2,1,2,1,6,4,29-01901,16,1.0,2,454
2,3,1,1,9,0,51-51255,33,1.0,8,N
1,6,1,2,2,0,01-01301,62,0.0,N,116
1,4,6,2,0,4,32-00405,77,0.0,2,350
2,5,6,1,8,0,06-07502,43,0.0,6,85
2,6,1,0,4,4,08-00803,78,0.0,N,11
1,6,1,1,0,0,24-01004,53,0.0,N,125
1,1,2,1,3,4,36-04010,69,1.0,8,305
2,1,2,1,3,0,19-01700,58,1.0,N,140
2,3,2,0,1,4,17-03529,46,0.0,5,139
2,6,2,1,3,0,01-01301,38,N,N,414
2,4,2,1,3,0,36-04010,80,N,N,184
2,6,1,1,7,0,28-01100,41,0.0,N,107
1,6,6,2,7,4,24-01004,42,0.0,N,143
1,5,2,2,8,0,51-51255,76,0.0,2,340
1,2,2,1,7,0,19-01700,16,3.0,3,431
2,1,2,2,7,0,01-01301,69,N,N,189
2,6,3,1,0,0,51-51255,69,2.0,N,390
1,3,9,2,8,0,17-03531,44,0.0,2,415
1,6,6,2,0,4,08-00803,31,0.0,N,257
1,2,1,2,6,0,26-02702,32,0.0,N,259
2,N,1,1,N,4,24-01004,6,8.0,9,420
1,4,1,2,7,0,36-04010,60,0.0,2,303
2,4,2,1,5,0,40-00200,24,0.0,N,400
2,3,9,0,6,0,06-07502,59,0.0,N,128
1,1,2,1,7,4,13-04600,48,0.0,2,11
1,N,1,2,N,4,51-01301,6,0.0,11,149
2,4,1,2,9,0,17-03529,18,0.0,N,53
2,1,2,0,6,4,24-01004,53,N,5,116
1,6,2,1,4,0,17-03529,58,0.0,2,274
2,3,9,2,3,0,38-00100,46,0.0,N,204
2,4,1,1,1,0,29-01901,25,0.0,2,213
2,1,9,1,8,0,51-51255,45,0.0,3,312
1,1,2,1,5,0,01-01301,36,0.0,5,91
1,5,6,0,9,0,40-00200,53,0.0,N,143
2,3,1,0,8,0,01-01301,62,0.0,2,110
2,3,2,0,6,0,51-51255,38,0.0,N,193
1,4,2,1,4,0,01-01301,59,N,N,N
2,3,6,2,3,4,17-03531,34,0.0,5,391
1,5,6,1,1,0,17-03529,46,2.0,3,415
1,5,1,2,4,1,29-01901,30,1.0,8,294
2,4,8,1,7,0,08-00803,18,0.0,N,138
1,6,2,1,6,0,13-04600,82,N,N,122
1,2,1,1,1,0,06-08507,37,0.0,N,252
2,6,2,1,6,0,17-03531,35,1.0,N,358
2,1,9,1,8,0,51-51255,29,1.0,5,128
2,5,1,2,1,0,32-00405,76,0.0,N,7
1,5,6,2,5,4,28-01100,45,0.0,N,332
1,6,1,0,0,0,13-04600,46,0.0,2,N
1,5,1,1,8,0,40-00200,74,0.0,5,245
1,6,8,2,6,4,40-00200,30,0.0,4,492
2,4,1,2,6,0,28-01100,61,0.0,N,238
1,4,1,1,8,0,24-01004,57,0.0,4,190
2,1,2,1,5,0,36-03710,34,0.0,5,495
2,4,6,2,5,1,06-07502,84,0.0,N,25
1,4,2,2,7,4,26-02702,37,0.0,6,228
2,N,1,2,N,0,38-00100,7,0.0,6,333
1,2,2,1,1,0,08-00803,30,1.0,N,0
1,2,6,1,6,0,28-01100,47,0.0,2,189
2,1,6,1,9,0,17-03529,40,1.0,5,167
1,6,2,2,4,1,01-01301,36,3.0,2,449
1,3,2,2,0,0,08-00803,37,0.0,2,444
1,5,1,2,0,0,51-51255,64,0.0,4,288
2,3,1,1,6,0,38-00100,65,0.0,2,139
2,6,1,2,6,0,06-07502,34,0.0,3,185
1,5,1,1,8,0,24-01004,64,0.0,2,154
1,3,6,2,2,0,26-02702,54,0.0,N,328
1,5,2,2,2,0,32-00405,33,0.0,5,240
2,3,2,1,0,0,36-04010,29,2.0,2,501
2,3,1,1,4,0,36-03710,32,6.0,6,N
2,2,2,1,8,0,17-03529,66,N,N,N
1,4,9,2,3,0,29-01901,74,N,N,4
1,2,2,2,1,0,19-01700,70,0.0,5,N
1,1,2,1,8,0,29-01901,75,N,3,126
1,5,8,2,5,0,13-04600,48,0.0,N,383
1,4,2,2,4,0,51-51255,59,0.0,3,66
2,N,2,1,N,0,29-01901,0,2.0,4,339
2,5,1,0,1,0,19-01700,43,0.0,N,N
2,6,1,1,1,0,17-03529,15,0.0,N,394
2,5,1,2,8,4,01-01301,22,0.0,5,484
1,5,1,1,3,0,36-04010,40,0.0,5,123
1,3,1,2,7,0,24-01004,25,0.0,3,438
2,1,1,1,9,0,36-03710,21,0.0,3,462
1,2,6,1,2,4,01-01301,80,0.0,N,0
1,2,1,2,2,4,32-00405,78,0.0,N,11
1,2,2,1,9,4,28-01100,64,0.0,2,40
2,2,1,1,0,0,30-00600,79,0.0,2,297
2,3,8,2,3,0,19-01700,55,0.0,3,54
2,1,6,1,5,0,36-03710,58,0.0,N,300
2,1,2,1,5,0,51-51255,45,0.0,3,105
1,1,2,2,1,4,30-00600,28,0.0,8,437
2,6,1,1,3,0,51-51255,54,0.0,N,0
2,1,1,1,3,0,28-01100,83,0.0,N,114
1,5,2,2,4,4,06-07502,37,0.0,8,217
2,1,1,2,2,0,51-01301,15,0.0,3,141
2,3,1,2,6,4,13-04600,46,0.0,N,358
1,1,6,1,8,4,38-00100,58,0.0,N,378
2,5,9,1,2,0,51-01301,26,0.0,3,184
2,5,8,2,6,4,06-08507,47,0.0,6,252
1,5,8,2,7,0,08-00803,30,0.0,5,43
1,2,1,0,3,0,06-07502,49,0.0,N,217
1,2,1,2,1,0,19-01700,19,0.0,3,168
2,5,9,1,1,0,06-08507,63,N,2,128
1,6,6,1,2,0,17-03531,24,0.0,2,326
1,2,1,0,7,0,17-03531,20,1.0,3,201
1,6,1,1,0,0,01-01301,60,0.0,2,N
1,2,6,2,1,0,08-00803,24,0.0,N,424
1,1,8,2,7,4,01-01301,38,0.0,5,332
2,5,9,1,5,0,06-07502,36,0.0,5,7
1,2,6,2,8,4,30-00600,57,0.0,3,184
1,5,2,1,9,2,30-00600,15,5.0,6,N
2,6,1,1,9,0,13-04600,75,0.0,N,N
1,3,1,0,2,0,40-00200,22,1.0,3,38
1,3,1,2,4,0,01-01301,66,0.0,N,251
2,5,2,1,0,0,29-01901,81,2.0,5,116
1,5,8,2,2,1,30-00600,41,0.0,6,106
2,1,1,1,6,0,26-02702,61,0.0,2,145
2,4,9,2,0,0,51-01301,47,0.0,N,11
2,3,1,2,0,4,26-02702,49,0.0,2,418
2,6,2,2,7,0,32-00405,26,0.0,N,371
1,1,2,2,5,0,17-03531,60,0.0,2,173
2,1,1,0,2,0,17-03531,28,5.0,3,4
1,3,2,2,3,4,51-01301,36,0.0,3,37
2,1,1,2,4,0,01-01301,76,0.0,3,11
2,6,9,1,2,0,24-01004,81,N,N,303
1,3,6,0,0,0,13-04600,24,2.0,2,30
2,2,1,1,9,0,30-00600,38,0.0,N,203
2,6,2,1,3,0,51-01301,48,0.0,N,314
2,6,9,1,0,0,40-00200,48,0.0,N,238
1,1,1,1,6,0,36-04010,54,0.0,N,75
1,6,1,2,0,1,17-03529,43,0.0,N,126
2,4,1,2,9,0,38-00100,50,0.0,3,92
1,2,2,1,9,0,19-01700,70,0.0,2,119
2,3,1,1,6,0,36-03710,28,9.0,5,83
2,6,6,1,0,0,01-01301,50,0.0,2,500
2,1,1,1,9,4,13-04600,56,1.0,3,196
1,4,2,1,7,0,24-01004,68,0.0,2,155
1,5,1,2,8,0,17-03529,45,0.0,2,18
2,N,1,2,N,0,13-04600,7,1.0,4,3
2,1,2,1,7,0,06-08507,53,0.0,2,N
2,5,2,1,7,0,26-02702,25,0.0,3,184
1,3,1,2,0,0,26-02702,28,1.0,2,1
1,5,1,2,3,0,38-00100,24,0.0,4,297
1,2,6,1,5,0,38-00100,34,0.0,N,0
1,1,2,2,6,0,29-01901,61,0.0,2,49
2,5,2,0,5,0,13-04600,69,N,3,199
1,2,6,2,4,0,36-04010,45,2.0,9,472
1,6,1,2,8,4,36-04010,23,0.0,N,339
2,6,2,0,0,4,32-00405,46,0.0,N,244
2,6,2,1,4,0,28-01100,67,0.0,N,474
2,3,9,1,3,0,17-03529,44,0.0,N,65
2,4,1,1,5,0,26-02702,44,0.0,N,N
1,3,2,1,4,0,51-51255,35,0.0,2,315
2,6,9,0,1,0,13-04600,26,2.0,N,113
1,4,2,1,4,0,06-07502,50,0.0,N,N
2,3,6,1,8,4,38-00100,66,0.0,N,N
1,4,1,2,2,4,51-51255,25,0.0,6,47
2,4,8,1,8,0,28-01100,23,N,N,344
1,3,1,1,0,0,40-00200,40,0.0,2,73
2,1,1,1,9,0,38-00100,17,1.0,9,241
2,1,1,1,8,0,38-00100,31,0.0,5,227
1,4,1,2,8,0,24-01004,57,0.0,2,372
2,6,1,1,9,0,13-04600,51,0.0,2,487
2,2,1,1,1,0,51-01301,18,0.0,3,237
2,1,2,1,7,4,08-00803,40,3.0,3,4
2,6,2,1,1,0,30-00600,25,1.0,N,208
2,3,1,1,8,0,26-02702,44,0.0,N,96
2,2,9,2,0,0,19-01700,68,0.0,N,116
2,6,2,2,3,4,17-03529,94,0.0,N,61
1,6,6,2,1,4,17-03531,23,0.0,5,0
1,6,1,2,3,0,51-01301,74,0.0,N,34
1,3,8,2,0,2,08-00803,58,0.0,2,383
1,5,6,2,9,0,19-01700,30,0.0,2,84
2,3,1,2,8,0,51-51255,59,0.0,2,412
1,3,1,2,2,0,17-03529,45,0.0,N,184
2,1,6,2,7,0,06-07502,65,0.0,12,386
1,4,2,2,1,0,36-03710,50,0.0,N,215
2,6,1,0,0,0,40-00200,28,0.0,2,427
2,5,2,0,0,0,24-01004,26,3.0,3,58
2,3,2,1,3,0,17-03531,60,0.0,N,15
1,2,2,0,4,0,28-01100,48,N,3,N
1,4,9,0,2,0,29-01901,63,0.0,2,11
1,3,1,2,9,0,40-00200,47,0.0,N,196
1,4,1,1,5,0,28-01100,28,2.0,8,65
1,3,1,1,5,0,17-03531,27,0.0,N,248
1,2,1,1,4,0,40-00200,51,0.0,3,296
1,1,1,1,6,0,19-01700,27,3.0,3,N
1,4,1,0,7,0,36-03710,30,0.0,2,280
1,4,1,1,2,0,40-00200,62,0.0,4,0
1,4,9,0,9,0,29-01901,57,0.0,N,76
2,4,2,0,3,0,17-03531,85,0.0,2,174
2,4,1,1,2,0,28-01100,41,0.0,2,139
2,3,1,0,4,0,17-03531,43,0.0,N,278
2,1,8,2,3,0,38-00100,15,1.0,6,166
1,5,9,1,4,0,30-00600,70,0.0,5,27
2,1,9,0,1,0,28-01100,33,0.0,2,116
1,5,3,2,5,0,28-01100,19,1.0,8,10
2,3,2,1,0,0,28-01100,69,0.0,2,73
2,6,6,1,4,0,08-00803,79,0.0,2,217
2,3,2,1,8,0,51-51255,23,1.0,2,40
1,2,6,2,2,0,19-01700,27,0.0,3,41
1,5,2,2,4,4,51-51255,35,0.0,7,22
1,5,6,2,1,0,30-00600,79,0.0,3,377
2,5,1,0,6,0,38-00100,76,0.0,2,432
2,2,1,0,5,0,08-00803,22,0.0,2,262
2,1,1,0,4,0,13-04600,39,2.0,5,68
2,4,6,0,4,0,19-01700,24,8.0,7,30
2,4,9,2,5,0,24-01004,17,0.0,3,447
1,2,8,2,6,1,40-00200,50,0.0,3,61
1,6,6,1,3,4,51-51255,51,0.0,3,44
2,4,1,0,3,0,36-04010,76,0.0,N,N
1,6,1,2,0,0,19-01700,22,2.0,3,132
2,1,2,2,9,0,51-51255,69,0.0,3,73
2,5,6,2,1,0,38-00100,73,0.0,3,123
2,2,6,1,6,0,28-01100,31,4.0,2,68
2,6,1,2,1,0,13-04600,62,0.0,N,65
1,N,9,1,N,0,38-00100,2,N,5,113
2,3,6,1,2,0,29-01901,35,0.0,6,88
1,4,8,2,4,4,17-03529,45,3.0,4,366
1,3,1,2,6,0,01-01301,31,N,N,277
2,1,9,2,1,4,29-01901,34,4.0,9,205
1,5,6,2,6,0,32-00405,17,3.0,4,107
2,6,9,2,2,0,19-01700,70,0.0,2,84
2,2,1,2,6,0,17-03531,18,0.0,N,180
1,4,1,1,3,4,06-07502,70,0.0,2,346
2,3,1,1,3,0,51-01301,63,0.0,2,N
2,2,1,1,1,0,38-00100,63,0.0,N,259
1,1,1,2,9,0,36-03710,22,0.0,8,342
1,2,1,2,9,0,19-01700,34,0.0,5,169
1,3,1,1,7,0,36-04010,62,0.0,N,36
1,3,1,2,1,0,36-04010,27,0.0,8,5
2,3,2,1,7,0,01-01301,18,1.0,N,3
1,3,1,1,2,0,32-00405,77,0.0,N,259
1,N,1,1,N,4,32-00405,0,2.0,5,4
2,4,1,0,9,0,24-01004,43,0.0,3,328
1,6,1,1,6,0,06-08507,69,0.0,N,68
1,3,1,1,3,0,51-01301,15,N,2,9
2,6,1,1,4,0,51-51255,48,0.0,3,277
2,4,8,2,5,0,08-00803,40,1.0,5,241
2,6,1,0,1,0,17-03531,41,0.0,2,1
2,5,1,1,8,0,51-51255,29,0.0,3,98
2,1,1,2,5,0,08-00803,26,0.0,N,73
2,5,1,1,5,0,30-00600,25,0.0,2,344
2,6,6,1,0,0,36-03710,47,0.0,N,4
1,6,8,2,4,0,26-02702,47,0.0,N,155
2,4,6,1,2,0,13-04600,45,0.0,3,412
1,3,2,2,6,4,08-00803,38,0.0,3,314
1,5,1,1,5,2,06-08507,31,0.0,8,0
1,2,1,2,6,0,51-51255,94,0.0,2,27
1,2,1,2,5,0,06-07502,28,0.0,N,495
2,6,2,0,3,0,29-01901,21,1.0,4,116
2,3,6,2,5,0,17-03531,64,0.0,4,238
2,6,6,1,0,0,19-01700,24,0.0,2,116
1,1,2,2,2,0,51-51255,72,1.0,3,298
2,6,1,2,0,0,06-08507,71,0.0,N,116
2,6,9,0,8,0,24-01004,47,2.0,2,277
2,3,6,1,6,0,06-08507,16,0.0,3,45
2,4,2,0,4,0,51-01301,49,9.0,2,0
1,6,6,2,0,4,40-00200,67,0.0,4,307
1,1,2,2,3,0,51-51255,32,1.0,6,215
1,6,2,2,6,0,29-01901,69,0.0,2,376
2,5,2,1,9,0,26-02702,27,0.0,2,87
1,4,1,1,8,4,30-00600,22,0.0,5,3
2,2,6,0,9,0,01-01301,88,0.0,N,30
2,2,2,1,8,0,40-00200,34,0.0,N,337
2,3,2,0,3,0,06-08507,42,0.0,3,371
2,6,2,0,0,0,26-02702,91,0.0,N,99
1,N,6,2,N,1,51-51255,6,0.0,4,121
2,6,9,0,0,0,32-00405,57,0.0,N,204
2,3,1,1,2,0,01-01301,46,N,5,184
2,2,1,2,4,4,40-00200,26,0.0,4,377
1,3,6,1,3,0,01-01301,38,0.0,2,116
1,4,2,1,6,0,51-51255,58,0.0,2,73
2,5,2,1,7,0,01-01301,73,0.0,N,25
1,6,1,2,0,0,36-04010,83,0.0,5,467
2,3,9,2,9,0,51-51255,26,0.0,3,354
1,4,2,1,5,0,01-01301,83,1.0,N,196
1,2,6,2,2,0,17-03529,79,0.0,3,261
1,5,2,2,8,0,06-08507,37,0.0,3,367
2,1,1,2,5,0,19-01700,55,0.0,3,150
2,1,1,1,8,0,30-00600,18,1.0,N,116
1,6,2,2,4,0,36-03710,64,0.0,N,477
1,1,8,1,0,1,51-01301,67,0.0,2,199
1,2,2,1,4,0,24-01004,56,0.0,N,167
1,2,2,1,3,0,51-51255,19,1.0,2,425
1,3,9,0,3,0,51-01301,24,0.0,N,127
1,4,6,2,9,0,36-04010,58,0.0,N,N
2,3,1,1,3,0,51-01301,55,0.0,5,270
1,2,2,1,6,0,38-00100,66,2.0,3,78
2,5,1,2,3,0,26-02702,57,0.0,N,1
1,2,1,1,6,4,24-01004,18,0.0,4,83
1,4,2,2,0,0,19-01700,46,0.0,2,202
2,1,2,1,5,0,28-01100,63,0.0,5,41
2,3,9,0,1,0,51-01301,15,0.0,N,N
1,6,6,1,0,0,01-01301,50,0.0,3,124
2,4,9,2,8,4,51-01301,21,2.0,3,115
1,2,6,2,4,0,32-00405,44,0.0,4,149
2,4,1,1,6,0,32-00405,25,0.0,2,54
2,1,2,0,8,0,38-00100,43,0.0,2,424
1,1,1,2,4,0,28-01100,19,4.0,5,322
2,4,1,2,2,0,51-51255,42,0.0,2,75
2,3,2,1,4,4,32-00405,39,0.0,N,184
1,2,2,2,0,0,08-00803,85,0.0,2,490
2,4,1,2,9,4,32-00405,23,0.0,3,322
1,3,6,2,1,0,32-00405,29,0.0,N,N
1,5,2,1,6,4,13-04600,79,0.0,N,0
1,4,2,2,8,0,01-01301,47,0.0,N,4
2,4,2,2,9,0,08-00803,57,1.0,2,81
1,6,1,1,1,4,36-04010,53,0.0,4,326
2,6,6,1,0,4,51-51255,49,0.0,4,14
2,5,1,1,8,0,17-03531,40,N,2,126
2,2,8,0,6,0,26-02702,78,N,2,416
1,2,9,2,9,0,51-01301,29,0.0,3,29
2,2,2,2,1,4,30-00600,32,0.0,4,409
2,4,1,2,3,0,26-02702,58,0.0,3,101
2,4,2,0,3,0,08-00803,66,0.0,N,307
1,5,2,2,6,4,06-07502,61,0.0,3,355
1,1,1,1,2,0,19-01700,59,0.0,4,N
2,1,1,1,9,0,24-01004,49,0.0,N,227
2,3,6,0,2,0,01-01301,78,0.0,N,197
2,5,9,0,1,0,24-01004,26,0.0,2,326
1,2,9,0,9,0,51-01301,63,1.0,N,54
2,3,1,0,0,0,17-03529,69,N,2,N
1,4,9,0,4,0,17-03531,23,0.0,2,54
2,6,2,1,0,0,36-03710,82,0.0,N,309
1,5,2,1,6,4,32-00405,47,2.0,5,74
1,1,1,1,0,0,32-00405,76,0.0,8,151
1,4,6,2,4,4,38-00100,50,0.0,N,356
2,3,3,2,4,0,32-00405,76,0.0,2,175
2,1,6,2,8,0,24-01004,66,0.0,2,242
2,2,1,1,7,0,19-01700,24,0.0,N,276
2,N,2,0,N,0,17-03529,0,7.0,3,495
1,6,1,1,4,4,06-08507,82,0.0,N,N
1,3,1,2,1,0,19-01700,74,0.0,N,95
1,5,1,2,8,4,24-01004,69,0.0,2,228
2,6,1,2,3,0,08-00803,41,0.0,3,381
2,5,1,1,6,4,51-51255,58,0.0,3,224
1,3,2,1,2,0,13-04600,30,0.0,N,227
1,5,2,2,6,1,51-51255,37,N,5,421
1,2,6,2,1,0,28-01100,30,0.0,5,128
2,2,1,1,4,0,36-03710,64,0.0,5,369
1,5,2,2,3,0,24-01004,53,0.0,3,78
2,3,1,0,0,0,29-01901,71,0.0,N,116
2,6,1,2,4,0,51-51255,64,0.0,N,106
1,5,2,2,7,0,26-02702,63,0.0,5,49
2,1,6,2,1,4,17-03529,46,0.0,5,316
1,5,6,2,0,4,28-01100,80,0.0,2,7
1,3,1,0,6,0,19-01700,71,0.0,N,N
2,3,2,1,1,0,19-01700,69,0.0,N,446
1,2,9,0,6,0,06-08507,32,0.0,N,500
1,3,3,2,1,0,26-02702,49,0.0,N,44
1,5,2,1,4,0,08-00803,64,N,N,380
1,3,2,1,5,0,38-00100,20,0.0,2,12
1,3,2,1,3,4,40-00200,21,1.0,2,2
2,3,2,1,0,0,08-00803,64,0.0,2,335
2,5,1,0,2,0,28-01100,76,1.0,N,116
1,4,2,0,5,0,40-00200,59,0.0,2,154
2,1,1,0,9,0,17-03529,27,1.0,2,N
1,2,1,2,8,4,30-00600,24,0.0,3,189
1,5,6,2,7,4,51-01301,23,0.0,N,244
1,3,1,2,1,0,51-01301,64,0.0,2,265
1,4,1,1,6,0,28-01100,42,4.0,2,278
2,6,1,0,0,0,32-00405,56,0.0,N,N
2,3,6,1,0,0,06-08507,29,1.0,3,282
2,3,6,0,2,0,19-01700,68,0.0,3,485
2,6,2,1,3,0,51-01301,73,0.0,2,105
1,5,1,2,5,0,36-04010,32,3.0,8,126
2,2,9,1,3,0,08-00803,72,0.0,3,371
1,4,1,2,4,0,51-01301,70,0.0,N,199
1,2,2,1,8,0,24-01004,22,0.0,3,4
1,3,9,1,7,0,17-03531,71,0.0,2,67
2,1,9,1,4,0,28-01100,80,4.0,2,116
2,4,2,1,8,0,24-01004,15,0.0,2,116
1,6,1,2,0,4,19-01700,57,0.0,2,439
1,3,2,2,9,2,17-03531,19,0.0,N,N
2,3,9,1,7,0,36-04010,39,N,N,36
1,3,1,1,0,0,30-00600,35,0.0,2,187
2,3,1,2,2,0,30-00600,42,0.0,3,432
2,2,9,1,5,0,32-00405,95,0.0,N,160
1,1,1,2,8,0,17-03529,30,0.0,4,N
2,4,1,1,4,0,51-51255,87,0.0,N,409
1,5,8,1,1,4,24-01004,44,2.0,5,7
1,1,1,1,1,0,32-00405,30,0.0,3,23
2,5,1,2,3,0,13-04600,48,0.0,4,143
2,N,1,1,N,0,19-01700,13,0.0,N,204
1,3,6,2,0,4,13-04600,61,0.0,5,241
2,2,6,1,7,0,28-01100,38,1.0,3,294
1,1,1,2,1,4,40-00200,79,0.0,2,393
1,3,2,1,3,0,29-01901,74,0.0,2,389
1,N,1,2,N,1,51-01301,0,3.0,2,19
2,6,8,1,0,0,40-00200,47,0.0,N,92
2,4,9,0,7,0,06-08507,61,0.0,N,1
2,N,2,2,N,0,36-04010,4,0.0,4,97
2,3,9,1,4,0,19-01700,50,0.0,N,200
1,6,1,2,4,4,30-00600,49,0.0,N,202
2,3,6,2,0,0,51-01301,54,0.0,5,439
2,3,2,1,0,0,08-00803,82,0.0,N,54
1,3,9,1,3,0,40-00200,62,N,N,N
1,4,1,1,7,0,30-00600,46,0.0,N,53
1,2,2,1,1,0,06-08507,64,0.0,N,N
1,6,1,1,3,0,26-02702,59,0.0,N,116
1,1,6,2,8,1,40-00200,39,0.0,4,4
2,6,1,2,4,0,51-51255,35,0.0,N,252
1,2,6,0,0,0,01-01301,29,1.0,8,139
1,6,8,2,0,0,06-08507,55,0.0,N,430
2,2,1,1,0,0,17-03529,42,0.0,8,173
2,3,2,2,6,4,24-01004,75,0.0,N,360
1,4,2,1,3,0,28-01100,40,0.0,2,0
1,1,6,1,4,0,24-01004,84,0.0,2,4
2,3,2,2,5,0,17-03531,31,1.0,N,443
2,2,1,0,5,0,51-51255,28,1.0,4,237
2,4,2,2,2,0,13-04600,34,0.0,2,42
2,4,6,2,4,0,26-02702,16,7.0,8,414
2,3,9,0,8,0,51-51255,30,0.0,2,N
1,5,1,1,1,0,17-03529,54,0.0,2,297
1,5,1,2,4,4,30-00600,38,0.0,3,268
1,1,2,2,1,0,51-51255,55,2.0,4,155
1,2,6,1,6,1,51-01301,50,0.0,3,N
2,6,9,1,0,0,17-03529,66,0.0,N,11
2,2,1,1,9,0,51-01301,50,2.0,2,84
1,1,2,1,8,0,06-07502,50,0.0,3,321
2,4,2,0,8,0,08-00803,55,0.0,3,77
2,2,1,2,4,4,06-07502,42,0.0,N,321
1,N,2,2,N,4,30-00600,7,4.0,6,127
2,6,2,0,0,0,40-00200,45,1.0,N,0
1,4,1,2,6,4,17-03529,77,0.0,2,262
2,4,2,2,5,0,24-01004,30,0.0,2,283
1,4,6,2,4,0,06-08507,36,0.0,4,155
2,2,8,1,5,4,30-00600,38,0.0,2,0
1,4,6,1,0,4,32-00405,44,0.0,3,425
1,3,2,1,9,0,13-04600,29,0.0,N,228
