,INDP,count_target,count_deidentified
110,9490,5.0,6.0
111,8562,5.0,6.0
112,1270,5.0,1.0
113,3490,5.0,13.0
114,1180,5.0,5.0
115,4195,5.0,0.0
116,2980,5.0,6.0
117,2880,5.0,1.0
118,2370,5.0,7.0
119,4580,5.0,3.0
120,8563,4.0,0.0
121,2280,4.0,0.0
122,670,4.0,4.0
123,3875,4.0,0.0
124,3590,4.0,0.0
125,3980,4.0,18.0
126,7570,4.0,7.0
127,2870,4.0,2.0
128,7080,4.0,1.0
129,9590,4.0,12.0
130,5570,4.0,3.0
131,1691,4.0,4.0
132,1870,4.0,0.0
133,1990,4.0,7.0
134,4780,3.0,4.0
135,5470,3.0,1.0
136,9670,3.0,5.0
137,9390,3.0,7.0
138,1170,3.0,1.0
139,9190,3.0,4.0
140,4280,3.0,0.0
141,7880,3.0,3.0
142,4890,3.0,4.0
143,8990,3.0,1.0
144,2380,3.0,0.0
145,8690,3.0,1.0
146,4590,3.0,3.0
147,5490,3.0,3.0
148,4560,3.0,0.0
149,1190,3.0,4.0
150,8070,3.0,0.0
151,570,2.0,9.0
152,8891,2.0,0.0
153,1070,2.0,5.0
154,2770,2.0,1.0
155,2090,2.0,7.0
156,590,2.0,9.0
157,5090,2.0,7.0
158,7190,2.0,1.0
159,7480,2.0,9.0
160,6080,2.0,9.0
161,5180,2.0,1.0
162,5480,2.0,7.0
163,5190,2.0,0.0
164,4380,2.0,4.0
165,4480,2.0,2.0
166,5370,2.0,0.0
167,6880,2.0,4.0
168,5670,2.0,2.0
169,4090,2.0,5.0
170,9180,1.0,6.0
171,390,1.0,0.0
172,170,1.0,5.0
173,2590,1.0,0.0
174,2570,1.0,1.0
175,4990,1.0,0.0
176,5690,1.0,5.0
177,4880,1.0,5.0
178,2390,1.0,2.0
179,8561,1.0,2.0
180,8870,1.0,5.0
181,6090,1.0,0.0
182,4585,1.0,0.0
183,290,1.0,0.0
184,270,1.0,0.0
185,8670,1.0,11.0
186,5295,1.0,0.0
187,5280,1.0,0.0
188,470,1.0,3.0
189,9790,1.0,0.0
190,9690,1.0,3.0
191,3895,1.0,1.0
192,1090,1.0,2.0
193,6590,1.0,0.0
194,4270,1.0,3.0
195,3680,1.0,6.0
196,9780,1.0,1.0
197,3170,1.0,4.0
198,3690,1.0,8.0
199,3095,1.0,2.0
200,1480,1.0,0.0
201,180,1.0,12.0
202,1670,1.0,0.0
203,6780,1.0,0.0
204,2180,0.0,2.0
205,9770,0.0,3.0
206,1370,0.0,2.0
207,9680,0.0,24.0
208,4972,0.0,4.0
209,8970,0.0,1.0
210,1770,0.0,3.0
211,1880,0.0,1.0
212,1390,0.0,5.0
213,1790,0.0,3.0
214,2270,0.0,2.0
215,3770,0.0,2.0
216,190,0.0,1.0
217,490,0.0,10.0
218,1080,0.0,3.0
219,7181,0.0,4.0
220,3790,0.0,4.0
221,690,0.0,1.0
222,3670,0.0,9.0
223,580,0.0,2.0
224,4070,0.0,2.0
225,4080,0.0,1.0
226,3180,0.0,1.0
227,3080,0.0,2.0
228,3070,0.0,6.0
229,6470,0.0,8.0
230,4290,0.0,2.0
231,8580,0.0,1.0
232,2890,0.0,1.0
233,4370,0.0,1.0
234,7990,0.0,1.0
235,6270,0.0,1.0
236,2690,0.0,4.0
237,2680,0.0,1.0
238,380,0.0,3.0
239,370,0.0,3.0
240,2490,0.0,1.0
241,3780,0.0,8.0
242,4490,0.0,3.0
243,4570,0.0,4.0
244,2480,0.0,2.0
