,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
12,27,2,6,2,2,2,N,9,0,1,12,6,0,3,2,14833.501470900002,3,257,48-02515,2,2,25,2,6,2,2,2,N,1,0,N,50000.0,7,376,61.53846153846154
13,65,2,2,2,2,2,N,5,1,1,9,1,0,2,1,50113.60479299999,7,501,48-02102,1,1,29,2,2,2,2,2,N,1,0,4,32000.0,5,328,61.53846153846154
14,4,2,2,2,N,N,N,4,1,1,N,N,3,5,1,N,N,501,48-02102,1,1,14,2,2,2,2,2,N,1,1,4,N,N,251,53.84615384615385
15,52,2,7,2,2,2,N,8,0,1,11,1,0,2,1,74668.288401,7,501,48-02507,1,2,21,2,7,2,2,2,N,1,0,2,1200.0,1,244,69.23076923076923
16,32,2,6,2,2,2,N,9,0,1,10,1,1,3,2,23379.7867002,5,203,48-02515,1,1,26,2,6,2,2,2,N,1,0,2,100000.0,9,501,53.84615384615385
17,48,2,7,2,2,2,N,5,0,1,5,4,0,3,1,22043.6668788,6,439,48-02510,1,2,62,2,7,2,2,2,N,1,0,N,42000.0,6,316,69.23076923076923
18,66,2,7,2,2,2,N,7,0,1,4,4,0,N,1,73996.250034,7,276,48-02510,1,2,35,2,7,2,2,2,N,1,0,4,27000.0,5,501,61.53846153846154
19,18,2,7,2,2,2,N,4,1,1,6,6,0,2,1,21111.6967761,4,293,48-02510,1,1,16,2,7,2,2,2,N,1,2,4,130.0,1,136,53.84615384615385
20,57,2,7,2,2,2,N,9,0,1,6,6,0,N,1,117659.59212,9,501,48-02507,1,1,26,2,7,2,2,2,N,1,0,3,2000.0,1,501,69.23076923076923
21,18,2,2,2,2,2,N,5,0,1,N,2,0,7,1,9278.791956,0,268,48-02102,6,2,35,2,2,2,2,2,N,1,0,6,0.0,0,0,69.23076923076923
22,50,2,6,2,2,2,N,7,1,1,6,1,1,3,2,41967.792955200006,2,114,48-02515,1,2,25,2,6,2,2,2,N,1,2,4,1200.0,1,145,53.84615384615385
23,68,2,6,2,2,2,N,5,0,1,12,1,0,2,1,554921.89851,2,322,48-02515,1,1,39,2,6,2,2,2,N,1,3,5,70000.0,8,404,53.84615384615385
24,92,2,2,2,2,2,N,9,0,1,7,1,0,2,2,483924.18354,9,394,48-02102,1,1,35,2,2,2,2,2,2,1,6,8,50000.0,7,184,46.15384615384615
25,19,2,5,2,2,2,N,6,0,1,11,6,0,5,1,-0.1255354799995984,1,275,48-02516,1,2,38,2,5,2,2,2,N,1,0,3,0.0,0,4,61.53846153846154
26,33,2,2,2,2,2,N,5,0,1,7,6,0,3,1,39997.0158378,6,501,48-02101,1,2,23,2,2,2,2,2,N,1,0,4,8000.0,2,501,69.23076923076923
27,3,2,2,2,N,N,N,1,0,1,N,N,2,5,1,N,N,30,48-02102,2,1,5,2,2,2,2,2,N,1,2,4,N,N,501,61.53846153846154
28,66,2,7,2,2,2,N,7,1,1,N,1,0,2,1,29464.392573,6,173,48-02507,1,2,28,2,7,2,2,2,N,1,2,4,0.0,0,140,53.84615384615385
29,26,2,5,2,2,2,N,4,1,1,6,6,1,3,1,22865.579898,5,501,48-02516,1,1,18,2,5,2,2,2,N,1,2,5,0.0,0,218,53.84615384615385
30,54,2,7,2,2,2,N,10,0,1,10,1,0,2,1,484122.72552,9,501,48-02510,6,1,62,2,7,2,2,2,N,1,0,3,28000.0,5,159,61.53846153846154
31,82,1,7,2,1,2,N,7,0,2,N,6,N,N,0,2138.135705999999,0,203,48-02510,9,2,60,1,7,2,1,1,N,2,N,N,720.0,1,N,61.53846153846154
32,49,2,6,2,2,2,N,9,0,1,16,1,0,3,1,84551.929896,8,501,48-02515,1,2,63,2,6,2,2,2,N,1,0,2,90000.0,8,501,76.92307692307693
33,35,2,2,2,2,2,N,5,1,1,9,1,0,2,1,10105.782775199998,3,231,48-02102,1,2,29,2,2,2,2,2,N,1,0,4,18000.0,4,328,61.53846153846154
34,62,2,2,2,2,2,N,9,0,1,3,1,0,2,1,91008.005613,8,501,48-02101,1,2,31,2,2,2,2,2,N,1,2,4,0.0,0,429,53.84615384615385
35,77,2,6,2,2,2,N,5,0,1,14,6,0,N,1,41915.6786475,1,114,48-02515,1,1,18,2,6,2,2,2,N,1,2,5,4500.0,2,501,53.84615384615385
36,48,2,2,2,2,2,N,5,0,1,3,2,0,N,1,30313.3474161,6,443,48-02101,1,2,63,2,2,2,2,2,N,1,0,2,48800.0,7,369,61.53846153846154
37,29,2,7,2,2,2,N,6,0,1,11,1,0,2,1,29918.6838741,4,221,48-02507,1,1,42,2,7,2,2,2,N,1,1,5,0.0,0,176,53.84615384615385
38,65,2,6,2,2,2,N,4,0,1,7,1,4,6,1,315.8046863999998,1,129,48-02515,1,1,61,2,6,2,2,2,N,1,2,8,52000.0,7,259,53.84615384615385
39,23,2,2,2,2,2,N,7,0,1,6,6,0,2,2,-0.3064744200000859,3,473,48-02102,1,2,26,2,2,2,2,2,N,1,2,3,3000.0,1,22,53.84615384615385
40,53,2,2,2,2,2,N,7,0,1,1,4,0,N,1,107077.81236599998,6,340,48-02102,1,1,60,2,2,2,2,2,N,1,0,3,65000.0,8,501,61.53846153846154
41,43,2,2,2,1,2,N,8,0,1,5,1,0,2,1,30510.7003446,6,501,48-02102,1,2,22,2,2,2,2,2,N,1,0,2,34000.0,5,496,61.53846153846154
42,67,2,7,2,2,2,N,10,0,1,1,1,2,4,1,108514.863618,9,501,48-02510,1,1,40,2,7,2,2,2,N,1,2,4,250000.0,9,501,84.61538461538461
43,39,2,2,2,2,2,N,5,0,1,N,4,0,2,2,28917.115752,1,244,48-02101,1,1,73,1,2,2,1,1,5,1,0,3,27200.0,5,248,30.76923076923077
44,33,2,2,2,1,2,N,8,0,1,13,6,2,4,1,-0.4364660999999614,3,473,48-02102,1,2,29,2,2,2,2,2,N,1,0,5,55000.0,7,501,46.15384615384615
45,57,2,7,2,2,2,N,9,0,1,7,4,0,N,1,134935.909542,9,459,48-02510,1,1,52,2,7,2,2,2,N,1,0,N,90000.0,8,501,69.23076923076923
46,26,2,6,2,2,2,N,5,0,1,12,6,0,N,2,12647.7776943,4,231,48-02515,1,2,38,2,6,2,2,2,N,1,1,2,0.0,0,0,53.84615384615385
47,16,2,6,2,2,2,N,9,0,1,9,6,0,4,1,57103.4453052,0,501,48-02515,1,2,24,2,6,2,2,2,N,1,0,4,34000.0,5,501,76.92307692307693
48,54,2,7,2,2,2,N,9,0,1,9,1,0,2,1,36365.9039079,6,318,48-02507,2,2,48,2,7,2,2,2,N,1,2,4,41000.0,6,501,61.53846153846154
49,12,2,7,2,2,2,N,3,1,1,N,N,3,5,1,N,N,278,48-02510,8,1,12,2,7,2,2,2,N,1,2,4,N,N,501,76.92307692307693
50,35,2,2,2,2,2,N,7,0,1,10,6,0,N,1,59833.94424,8,171,48-02102,1,1,28,2,2,2,2,2,N,1,0,2,15800.0,3,268,61.53846153846154
51,34,2,7,2,2,2,N,5,0,1,6,6,0,5,2,75963.55562880001,8,501,48-02507,2,1,24,2,7,2,2,2,N,1,0,2,20000.0,4,413,61.53846153846154
52,11,2,2,2,2,2,N,2,0,1,N,N,2,4,2,N,N,341,48-02101,2,2,5,2,2,2,2,2,N,1,3,5,N,N,76,69.23076923076923
53,21,2,5,2,2,2,N,9,0,1,14,6,0,4,1,19863.4271262,1,326,48-02516,1,2,34,2,5,2,2,2,N,1,0,3,0.0,0,21,61.53846153846154
54,23,2,7,2,2,2,N,5,1,1,10,6,2,5,2,3678.0098691,3,202,48-02507,1,1,36,2,7,2,2,2,N,1,0,5,16600.0,3,338,69.23076923076923
55,49,2,2,2,2,2,N,9,0,1,2,1,2,3,1,107121.760725,8,298,48-02101,1,2,64,2,2,2,2,2,N,1,0,2,70000.0,8,501,61.53846153846154
56,51,2,2,2,2,2,N,4,0,1,4,1,2,4,1,112882.533288,9,501,48-02102,1,1,61,2,2,2,2,2,N,1,0,3,45000.0,6,501,61.53846153846154
57,61,2,6,2,2,2,N,4,1,2,12,4,N,N,0,56.38242330000048,3,183,48-02515,1,2,44,2,6,2,2,1,N,2,N,N,41000.0,6,N,61.53846153846154
58,22,2,5,2,2,1,N,7,0,1,N,6,0,4,1,454.7332944,4,122,48-02516,2,1,19,2,5,2,2,2,N,1,2,4,0.0,0,414,53.84615384615385
59,6,2,2,2,2,2,N,1,1,1,N,N,4,7,1,N,N,465,48-02101,8,1,3,2,2,2,N,N,N,1,4,6,N,N,178,61.53846153846154
60,84,2,5,2,2,2,N,5,1,1,N,6,0,2,2,12009.4762305,0,48,48-02516,1,2,18,2,5,2,2,2,N,1,2,4,0.0,0,271,61.53846153846154
61,79,2,2,2,2,2,N,7,0,1,14,4,0,N,1,-1.280227199999899,2,287,48-02102,1,2,49,2,2,2,2,2,N,1,0,N,29000.0,5,221,69.23076923076923
62,63,2,2,2,2,2,N,5,0,1,14,1,0,2,1,40000.4619714,5,249,48-02101,1,2,65,2,2,2,2,2,N,1,0,3,15100.0,3,414,61.53846153846154
63,69,2,2,2,2,2,N,6,0,1,12,4,0,5,1,9728.820444,3,32,48-02101,1,2,62,2,2,2,2,2,N,1,3,6,15000.0,3,260,61.53846153846154
64,55,2,6,2,1,2,N,9,0,1,10,4,0,N,2,60185.79346500001,8,501,48-02515,1,1,49,2,6,2,2,2,N,1,0,N,110000.0,9,501,69.23076923076923
65,67,2,2,2,2,2,N,8,0,1,12,1,0,2,1,427969.848831,9,501,48-02101,1,1,55,2,2,2,2,2,N,1,0,2,25000.0,4,179,69.23076923076923
66,56,2,7,2,2,2,N,9,0,1,11,1,0,3,2,21811.995639,4,463,48-02507,1,2,50,2,7,2,2,2,N,1,1,4,54000.0,7,415,53.84615384615385
67,37,2,6,2,2,2,N,5,1,1,6,1,1,3,2,4471.7021685,1,86,48-02515,1,1,37,2,6,2,2,2,N,1,0,3,50000.0,7,501,69.23076923076923
68,53,2,2,1,2,2,N,7,1,1,16,1,0,3,1,63483.968436,2,501,48-02101,1,1,60,2,2,2,2,2,N,1,0,3,62000.0,7,454,61.53846153846154
69,53,2,7,2,2,2,N,9,0,1,9,4,0,2,1,606047.30466,9,501,48-02510,1,1,54,2,7,2,2,2,N,1,0,3,10000.0,2,76,61.53846153846154
70,53,2,7,2,2,2,N,7,0,1,10,4,0,N,1,-0.2532421500000055,9,501,48-02510,1,1,57,2,7,2,2,2,N,1,0,N,483500.0,9,501,84.61538461538461
71,64,2,2,2,2,1,N,7,0,1,6,2,0,3,1,30979.039379400005,4,183,48-02101,1,2,39,2,2,2,2,1,N,1,2,3,15300.0,3,75,61.53846153846154
72,25,2,7,2,1,2,N,7,0,1,11,1,0,4,2,-0.5030699099997946,5,34,48-02510,1,2,37,2,7,2,2,2,N,1,0,2,10800.0,3,307,53.84615384615385
73,69,2,6,2,1,2,N,5,0,1,15,6,0,8,1,-0.0285494999998263,0,310,48-02515,1,2,26,2,6,2,2,2,N,1,0,4,22900.0,4,501,53.84615384615385
74,75,2,2,2,2,1,N,6,0,1,N,4,0,2,1,15611.6557023,2,252,48-02101,1,1,60,2,2,2,2,1,N,1,0,2,8400.0,2,358,76.92307692307693
75,66,2,7,2,2,2,N,5,0,1,12,4,0,N,1,27324.759987,5,457,48-02510,1,2,40,2,7,2,2,2,N,1,2,3,20000.0,4,152,53.84615384615385
76,35,2,7,2,2,1,N,8,0,1,15,1,0,2,1,8876.680974,2,257,48-02507,1,2,39,2,7,2,2,2,N,1,4,7,44700.0,6,474,46.15384615384615
77,26,2,6,2,2,2,N,9,0,1,9,6,0,N,2,27179.1684591,4,174,48-02515,1,2,23,2,6,2,2,2,N,1,0,N,32000.0,5,241,69.23076923076923
78,41,2,5,2,2,2,N,9,0,1,7,6,2,4,1,358909.636155,9,501,48-02516,1,1,41,2,5,2,2,2,N,1,0,5,25000.0,4,501,69.23076923076923
79,79,2,6,2,2,2,N,4,1,1,N,1,2,4,1,19781.7921819,0,146,48-02515,1,2,32,2,6,2,2,2,N,1,3,5,0.0,0,266,61.53846153846154
80,79,2,7,2,1,2,N,6,0,1,N,4,0,5,1,12019.073272500002,3,501,48-02510,1,2,37,2,7,2,2,1,N,1,0,3,9300.0,2,83,46.15384615384615
81,66,2,6,2,2,2,N,5,0,1,8,6,0,N,2,381.90367844999946,1,135,48-02515,1,1,19,2,6,2,2,2,N,1,2,5,11000.0,3,399,53.84615384615385
82,27,2,7,2,2,2,N,6,0,1,11,1,1,3,1,-0.1433077800002138,3,324,48-02510,1,2,78,2,7,2,2,2,N,1,0,2,16800.0,3,501,61.53846153846154
83,4,2,6,2,N,N,N,3,4,1,N,N,3,4,2,N,N,204,48-02515,1,1,9,2,6,2,2,1,N,1,2,4,N,N,321,61.53846153846154
84,57,2,7,2,2,2,N,9,0,1,7,1,0,2,1,445573.84515,9,501,48-02507,2,1,56,2,7,2,2,2,N,1,0,4,85000.0,8,501,69.23076923076923
85,79,1,7,2,1,2,N,7,0,1,N,3,0,5,1,15088.0710498,3,247,48-02507,1,1,88,1,7,1,1,1,N,1,0,2,13200.0,3,174,53.84615384615385
86,18,2,6,2,2,2,N,5,1,1,14,6,0,11,2,30002.9846634,1,110,48-02515,1,1,18,2,6,2,2,2,N,1,0,3,8000.0,2,501,69.23076923076923
87,27,2,6,2,2,2,N,9,0,1,12,6,0,N,2,51776.3947218,7,352,48-02515,1,1,60,2,6,2,2,2,N,1,0,N,95000.0,8,501,69.23076923076923
88,29,2,2,2,2,2,N,8,1,1,11,6,0,4,1,27233.606706600003,6,35,48-02101,1,2,26,2,2,2,2,2,N,1,0,4,24000.0,4,501,69.23076923076923
89,70,2,2,2,2,2,N,10,0,1,2,1,1,4,1,110333.460762,9,408,48-02101,1,1,60,2,2,2,2,2,N,1,0,2,259600.0,9,501,61.53846153846154
90,27,2,2,2,2,2,N,8,0,1,11,6,0,N,1,15578.236161599998,0,118,48-02101,1,1,26,2,2,2,2,2,N,1,0,4,27150.0,5,501,61.53846153846154
91,1,2,6,2,N,N,N,N,1,1,N,N,1,5,1,N,N,501,48-02515,1,1,2,2,6,2,N,N,N,1,3,5,N,N,213,76.92307692307693
92,19,2,5,2,2,2,N,10,0,1,10,6,2,4,1,104155.809282,9,501,48-02516,1,1,27,2,5,2,2,2,N,1,0,3,80200.0,8,501,61.53846153846154
93,70,2,7,2,2,2,N,10,0,1,7,1,0,2,1,250210.720284,9,501,48-02507,1,1,51,2,7,2,2,2,N,1,1,4,170000.0,9,501,69.23076923076923
94,54,2,2,2,2,2,N,7,0,1,7,1,1,3,1,77930.343288,8,501,48-02102,2,1,51,2,2,2,2,2,N,1,0,4,25000.0,4,501,61.53846153846154
95,83,2,2,1,1,2,N,9,0,1,N,4,0,3,2,30006.109203,4,165,48-02102,1,1,72,2,2,2,2,2,4,1,0,N,21600.0,4,179,46.15384615384615
96,45,2,7,2,2,2,N,7,0,1,8,1,2,4,1,54922.7519358,7,501,48-02510,1,2,60,2,7,2,2,2,N,1,0,2,176000.0,9,501,61.53846153846154
97,15,2,5,2,2,2,N,4,1,1,N,1,2,3,1,50001.673155,2,206,48-02516,1,2,54,2,5,2,2,2,N,1,0,3,0.0,0,501,61.53846153846154
98,55,2,2,2,2,2,6,5,0,1,10,4,0,4,2,21507.818493,4,91,48-02102,1,1,46,2,2,2,2,2,N,1,0,2,20000.0,4,334,61.53846153846154
99,22,2,6,2,2,2,N,7,1,1,6,6,0,3,1,14675.223059700002,2,336,48-02515,1,1,22,2,6,2,2,2,N,1,0,3,30000.0,5,447,76.92307692307693
100,16,2,2,2,1,1,N,4,0,1,4,6,0,6,1,-0.3611454000001686,2,399,48-02102,1,1,18,2,2,2,2,2,N,1,0,5,4000.0,2,197,53.84615384615385
101,29,2,6,2,2,2,N,7,1,1,3,1,2,5,1,29040.447051000003,4,233,48-02515,1,1,37,2,6,2,2,2,N,1,2,4,60000.0,7,304,61.53846153846154
102,87,2,7,2,1,2,N,5,0,1,11,4,0,N,1,0.0053024999997433,7,197,48-02510,1,2,58,2,7,2,2,2,N,1,0,2,46500.0,6,501,53.84615384615385
103,26,2,7,2,2,2,N,7,0,1,7,6,0,2,1,33866.015799,5,501,48-02507,1,2,59,2,7,2,2,2,N,1,0,4,73140.0,8,501,69.23076923076923
104,86,2,7,2,2,2,N,6,0,1,7,1,3,5,1,23769.5256225,4,321,48-02507,1,1,66,2,7,2,2,2,N,1,0,2,86400.0,8,501,53.84615384615385
105,24,2,2,2,2,2,N,8,1,1,7,6,1,3,1,15711.1018764,4,280,48-02101,1,1,24,2,2,2,2,2,N,1,1,4,39700.0,6,343,69.23076923076923
106,60,2,7,2,2,2,N,9,0,1,7,1,0,2,2,54744.41452200001,7,501,48-02510,1,2,34,2,7,2,2,2,N,1,3,5,55000.0,7,340,61.53846153846154
107,61,2,5,2,2,2,N,3,0,1,7,1,0,4,1,45025.5620241,6,17,48-02516,1,1,74,2,5,2,2,2,N,1,0,2,16600.0,3,132,61.53846153846154
108,73,2,7,2,2,2,N,9,0,1,9,1,0,4,2,56858.26881000001,7,463,48-02507,1,1,34,2,7,2,2,2,N,1,2,4,70800.0,8,492,61.53846153846154
109,55,2,5,2,1,2,N,4,0,1,6,6,0,2,2,8508.286584000001,3,86,48-02516,1,2,32,2,5,2,1,1,N,1,0,3,0.0,0,46,53.84615384615385
110,11,2,6,2,2,2,N,3,0,1,N,N,2,N,2,N,N,428,48-02515,9,1,12,2,6,2,2,2,N,1,2,4,N,N,501,76.92307692307693
111,72,2,7,2,2,2,N,5,1,1,N,1,0,2,1,3747.2253609,0,139,48-02507,1,2,24,2,7,2,2,2,N,1,1,3,0.0,0,293,61.53846153846154
112,34,2,7,2,2,2,N,9,0,1,14,6,2,N,2,50114.0821062,8,199,48-02507,1,1,36,2,7,2,2,2,N,1,0,N,65000.0,8,489,69.23076923076923
113,55,2,2,2,2,2,N,4,1,1,10,1,0,2,1,454.8678560999997,3,501,48-02102,1,1,39,2,2,2,2,2,N,1,3,5,38000.0,6,164,53.84615384615385
114,45,2,2,2,2,2,N,7,0,1,12,1,0,2,2,39960.3219624,5,373,48-02101,1,1,27,2,2,2,2,2,N,1,0,2,18000.0,4,264,69.23076923076923
115,17,2,2,2,2,2,N,4,1,1,14,6,4,N,1,8994.4580061,0,139,48-02102,1,2,17,2,2,2,2,2,N,1,3,5,9300.0,2,398,61.53846153846154
116,26,2,5,2,2,2,N,7,0,1,6,1,3,5,2,79841.889561,8,87,48-02516,1,2,48,2,5,2,2,2,N,1,0,2,44000.0,6,501,53.84615384615385
117,49,2,2,2,2,2,N,5,0,1,6,1,0,4,2,34807.448382,5,273,48-02102,1,1,37,2,2,2,2,2,2,1,4,6,101200.0,9,390,46.15384615384615
118,25,2,6,2,2,2,N,9,0,1,10,1,0,2,2,480221.28252,9,501,48-02515,1,2,25,2,6,2,2,2,N,1,0,2,33000.0,5,501,84.61538461538461
119,15,2,7,2,2,2,N,4,2,1,14,6,4,5,1,-0.3320326799994291,1,224,48-02507,1,1,17,2,7,2,2,2,N,1,2,3,2470.0,1,115,61.53846153846154
120,75,2,2,2,2,2,N,6,0,1,N,4,0,N,1,39489.1427448,6,200,48-02102,1,1,58,2,2,2,2,2,N,1,0,N,9600.0,2,72,69.23076923076923
121,15,2,2,2,2,2,N,4,0,1,3,6,2,4,2,76523.8561605,8,354,48-02101,1,1,34,2,2,2,2,2,N,1,1,4,40000.0,6,374,61.53846153846154
122,18,2,2,2,2,2,N,3,1,1,3,6,6,7,1,12010.512948,0,42,48-02101,1,1,49,2,2,2,2,2,N,1,6,7,13000.0,3,35,69.23076923076923
123,33,2,7,2,2,2,N,7,0,1,5,6,0,5,1,388.1049417000004,3,501,48-02507,1,2,61,2,7,2,2,2,N,1,0,2,117040.0,9,501,69.23076923076923
124,44,2,7,2,2,2,N,5,0,1,10,4,0,3,2,29859.318468,6,501,48-02507,1,2,64,2,7,2,2,2,N,1,1,3,4400.0,2,392,61.53846153846154
125,16,2,7,2,2,2,N,5,0,1,13,6,3,N,2,-0.2206595999996352,3,75,48-02507,1,2,43,2,7,2,2,2,N,1,0,N,83000.0,8,501,61.53846153846154
126,67,1,6,2,2,2,N,7,0,1,N,1,0,4,1,34995.4099194,5,234,48-02515,2,2,41,2,6,2,2,2,N,1,2,5,0.0,0,413,46.15384615384615
127,22,2,2,2,2,2,N,7,0,1,12,6,0,5,1,40176.2257869,5,214,48-02101,1,1,59,2,2,2,2,2,N,1,0,N,19900.0,4,151,61.53846153846154
128,54,2,5,2,2,2,N,9,0,1,12,4,3,N,1,67780.8705,7,221,48-02516,1,2,65,2,5,2,2,2,N,1,0,2,30000.0,5,197,53.84615384615385
129,73,2,2,2,2,2,N,7,0,1,N,1,0,3,2,12028.0093542,4,284,48-02101,1,1,79,2,2,2,2,1,N,1,0,2,6000.0,2,71,53.84615384615385
130,21,2,7,2,2,2,N,3,0,1,N,6,0,6,1,15897.3978954,1,143,48-02507,1,1,15,2,7,2,2,2,N,1,4,6,0.0,0,501,61.53846153846154
131,53,2,7,2,2,2,N,12,0,1,11,1,0,5,1,105662.69720999998,9,501,48-02510,1,1,57,2,7,2,2,2,N,1,0,2,150000.0,9,501,76.92307692307693
132,35,2,6,2,2,2,N,8,0,1,9,1,0,2,1,59998.94735100001,8,501,48-02515,1,2,58,2,6,2,2,2,N,1,0,3,50000.0,7,501,69.23076923076923
133,27,2,7,2,2,2,N,8,0,1,12,1,0,2,1,27189.704894100003,5,501,48-02510,1,2,52,2,7,2,2,2,N,1,1,3,22600.0,4,371,53.84615384615385
134,49,2,2,2,2,2,N,7,0,1,3,4,0,N,1,71284.366314,8,501,48-02101,1,2,37,2,2,2,2,2,N,1,0,2,0.0,0,501,69.23076923076923
135,45,2,6,2,2,2,N,9,0,1,6,1,2,4,1,34798.119617100005,4,403,48-02515,1,2,62,2,6,2,2,2,N,1,0,2,6400.0,2,501,53.84615384615385
136,24,2,7,2,2,2,N,9,0,1,7,1,0,5,2,30002.619061800004,6,448,48-02507,2,1,48,2,7,2,2,2,N,1,4,6,16400.0,3,89,53.84615384615385
137,17,2,5,2,2,2,N,4,0,1,10,6,2,4,1,-0.1129256099993654,0,501,48-02516,1,1,20,2,5,2,2,2,N,1,0,5,52000.0,7,296,53.84615384615385
138,63,2,7,2,2,2,N,5,0,1,9,4,0,N,1,217177.78635,8,501,48-02510,1,1,61,2,7,2,2,2,N,1,0,N,50150.0,7,379,69.23076923076923
139,15,2,6,2,2,2,N,6,0,1,14,6,1,4,2,49991.407536,0,259,48-02515,2,2,31,2,6,2,2,2,N,1,0,N,32500.0,5,248,53.84615384615385
140,66,2,2,2,1,2,N,10,0,1,7,1,0,3,1,40601.4196014,6,311,48-02101,1,1,36,2,2,2,2,2,N,1,0,2,118000.0,9,501,53.84615384615385
141,53,2,2,2,2,2,N,6,0,1,3,1,1,3,2,28453.4322135,6,234,48-02101,1,1,51,2,2,2,2,2,N,1,0,5,140000.0,9,501,53.84615384615385
142,88,2,2,2,2,2,N,5,0,1,10,4,0,N,2,39493.826169,5,339,48-02102,1,2,30,2,2,2,2,2,N,1,3,4,42000.0,6,162,53.84615384615385
143,46,2,2,2,2,2,N,3,1,1,3,1,2,4,1,49957.487832,7,501,48-02101,1,1,38,2,2,2,2,2,N,1,2,4,22000.0,4,86,69.23076923076923
144,79,2,2,2,2,2,N,3,0,1,N,2,0,3,1,36616.778541,5,191,48-02102,1,1,49,2,2,2,2,1,N,1,0,2,0.0,0,0,53.84615384615385
145,50,2,2,2,2,2,N,7,0,1,11,2,0,2,1,256142.944764,9,501,48-02101,2,2,22,2,2,2,2,2,N,1,0,2,500.0,1,2,69.23076923076923
146,17,2,2,2,2,2,N,3,1,1,N,6,1,4,1,5853.9013323,0,28,48-02101,1,2,76,2,2,1,1,2,N,1,0,3,9000.0,2,407,38.46153846153847
147,38,2,2,2,2,2,N,11,0,1,9,4,0,5,1,59996.239191,5,501,48-02101,1,2,58,2,2,2,2,2,N,1,0,N,60300.0,7,455,61.53846153846154
148,48,2,7,2,2,2,N,5,0,1,3,4,0,3,1,33833.6253591,6,457,48-02510,1,2,58,2,7,2,2,2,N,1,0,3,12900.0,3,97,69.23076923076923
149,44,2,6,2,2,2,N,5,1,1,6,6,0,3,2,18942.9150792,2,272,48-02515,1,2,18,2,6,2,2,1,N,1,1,3,170.0,1,125,53.84615384615385
150,58,1,2,2,2,2,N,3,0,1,6,1,0,2,1,1072.151459400001,5,280,48-02102,1,2,54,2,2,2,2,2,N,1,1,5,53000.0,7,501,46.15384615384615
151,63,2,2,2,2,2,N,4,0,1,N,4,0,N,1,0.1605139200000849,0,287,48-02102,1,2,75,2,2,2,2,2,N,1,2,7,12000.0,3,309,53.84615384615385
