,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
21,46,2,5,2,2,2,N,7,0,1,6,1,0,3,2,34784.8149348,1,381,48-02516,1,2,48,2,5,2,2,2,N,1,0,2,44000.0,6,501,61.53846153846154
22,32,2,6,2,2,2,N,7,0,1,14,6,4,6,2,6354.1712661,7,41,48-02515,1,1,31,2,6,2,2,2,N,1,0,N,25050.0,5,191,53.84615384615385
23,43,2,7,2,2,2,3,7,0,1,4,4,2,4,1,34834.673853,9,501,48-02510,1,2,35,2,7,2,2,2,N,1,0,4,27000.0,5,501,61.53846153846154
24,58,2,6,2,2,2,6,7,0,1,11,1,0,3,2,-9.752790389999973,9,78,48-02515,1,2,49,1,6,2,2,2,N,1,0,2,34000.0,5,485,46.15384615384615
25,72,2,2,2,2,2,2,7,0,1,4,4,4,6,2,141058.356873,9,448,48-02101,1,1,42,2,2,2,2,2,N,1,0,N,45000.0,6,341,46.15384615384615
26,29,2,5,2,2,2,N,5,0,1,5,1,2,6,1,191406.59727,6,139,48-02516,1,1,61,2,5,2,2,2,N,1,0,2,26000.0,5,231,53.84615384615385
27,67,2,7,2,2,2,3,9,0,1,1,1,2,4,2,56094.745413,6,398,48-02507,1,1,45,2,7,2,2,2,N,1,2,4,76000.0,8,317,61.53846153846154
28,30,2,5,2,2,2,N,4,0,1,10,6,0,N,1,26413.294887,8,132,48-02516,1,1,20,2,5,2,2,2,N,1,0,5,52000.0,7,296,61.53846153846154
29,39,2,2,2,2,2,5,4,0,1,6,1,2,3,1,411.9900665999994,4,67,48-02101,1,2,77,1,2,1,1,1,N,1,0,3,17900.0,4,368,30.76923076923077
30,69,2,2,2,2,2,N,7,0,1,13,1,0,4,1,3005.947805700001,0,501,48-02101,1,2,51,2,2,1,2,2,N,1,0,2,200.0,1,476,53.84615384615385
31,24,2,7,2,2,2,N,7,0,1,7,1,1,3,2,313784.53932,1,126,48-02507,1,1,44,2,7,2,2,2,N,1,1,4,51000.0,7,415,61.53846153846154
32,17,2,2,2,2,2,N,4,0,1,4,6,1,4,1,12527.3729007,6,206,48-02101,1,1,18,2,2,2,2,2,N,1,0,3,9000.0,2,501,53.84615384615385
33,85,2,6,2,2,2,N,5,0,1,5,1,1,2,1,748870.33137,0,7,48-02515,1,2,38,2,6,2,2,2,N,1,3,8,27700.0,5,210,53.84615384615385
34,17,2,2,2,2,2,N,4,1,1,15,6,2,5,1,7.084263480000118,2,3,48-02102,1,2,31,2,2,2,2,2,N,1,3,4,24000.0,4,92,53.84615384615385
35,36,2,2,2,2,2,2,5,0,1,3,6,0,3,1,98757.777825,6,496,48-02102,1,1,33,2,2,2,2,2,N,1,0,3,20000.0,4,253,61.53846153846154
36,36,2,2,2,2,2,N,7,0,1,17,1,0,5,1,76.12558673999956,5,399,48-02102,1,1,47,2,2,2,2,2,N,1,1,3,51000.0,7,501,53.84615384615385
37,68,2,2,2,2,2,N,5,0,1,4,4,0,2,1,37063.946535,4,184,48-02101,1,2,25,2,2,2,2,2,N,1,0,4,33200.0,5,501,61.53846153846154
38,15,2,2,2,2,2,N,7,0,1,3,6,2,N,1,38.05224233999979,3,341,48-02102,1,1,53,2,2,1,2,2,N,1,0,2,0.0,0,213,46.15384615384615
39,7,2,6,2,2,N,N,3,4,1,N,N,0,6,1,N,N,187,48-02515,1,1,11,2,6,2,2,2,N,1,3,6,N,N,161,69.23076923076923
40,29,2,2,2,2,2,N,9,0,1,13,1,0,3,1,9498.110601,0,415,48-02102,1,2,63,2,2,2,2,2,N,1,0,2,45000.0,6,501,61.53846153846154
41,19,2,6,2,2,2,N,5,0,1,15,6,0,4,1,116551.683864,0,135,48-02515,1,2,26,2,6,2,2,2,N,1,0,4,22900.0,4,501,69.23076923076923
42,58,2,2,2,2,2,N,8,0,1,6,4,0,3,1,-67.89842430000044,8,216,48-02101,1,1,54,2,2,2,2,2,N,1,0,N,5000.0,2,37,61.53846153846154
43,83,2,2,2,2,2,N,10,0,1,11,6,0,2,1,116619.548661,4,501,48-02101,1,2,66,2,2,2,2,2,N,1,0,2,62800.0,7,501,76.92307692307693
44,33,2,2,2,2,2,N,5,0,1,5,3,0,5,1,14768.251740900005,0,143,48-02102,1,2,54,2,2,2,2,2,N,1,0,N,25000.0,4,190,61.53846153846154
45,53,2,2,2,2,2,N,9,1,1,11,1,0,4,1,96471.6210885,8,501,48-02101,1,2,56,2,2,2,2,2,N,1,0,2,60000.0,7,501,69.23076923076923
46,23,2,5,2,2,2,N,5,0,1,12,1,5,N,1,2.4333372000000963,0,501,48-02516,1,1,36,2,5,2,2,2,N,1,4,6,60000.0,7,380,53.84615384615385
47,25,1,2,1,1,1,3,4,0,1,3,1,9,N,2,155073.3303,4,225,48-02102,1,1,34,2,2,2,2,2,N,1,2,4,50000.0,7,186,15.384615384615385
48,69,2,7,2,2,2,N,6,0,1,14,1,0,3,1,131296.36254,5,391,48-02510,1,1,57,2,7,2,2,2,N,1,0,2,530.0,1,121,61.53846153846154
49,43,2,7,2,2,2,N,8,0,1,15,1,0,2,1,7066.831186799998,0,474,48-02510,1,1,55,2,7,2,2,2,N,1,0,3,80000.0,8,501,61.53846153846154
50,88,2,7,2,1,2,N,7,0,1,3,4,4,N,2,271032.93315,5,304,48-02510,1,1,53,2,7,2,1,2,N,1,0,2,35000.0,5,249,61.53846153846154
51,27,2,6,2,2,2,N,9,0,1,14,1,0,2,2,60022.449102,8,340,48-02515,1,1,26,2,6,2,2,2,N,1,0,2,60000.0,7,501,69.23076923076923
52,72,2,6,2,2,2,N,10,0,1,4,6,0,3,1,52954.447707,1,501,48-02515,1,1,23,2,6,2,2,2,N,1,0,4,3000.0,1,501,76.92307692307693
53,56,2,6,2,2,2,N,9,0,1,14,1,3,N,2,53950.45817700001,8,149,48-02515,1,2,50,2,6,2,2,2,N,1,1,3,20000.0,4,196,53.84615384615385
54,25,2,6,2,1,1,N,5,1,1,14,6,N,N,2,-2.9135862000002817,2,350,48-02515,1,1,18,2,6,2,2,2,N,1,0,3,8000.0,2,501,46.15384615384615
55,33,2,7,2,2,2,N,9,0,1,14,3,0,3,1,155803.737978,5,501,48-02510,1,1,63,2,7,2,2,2,N,1,0,N,22500.0,4,170,61.53846153846154
56,79,2,2,2,2,2,N,4,0,1,7,1,2,3,1,65912.290878,9,501,48-02102,1,2,62,2,2,2,2,2,N,1,0,2,8200.0,2,494,53.84615384615385
57,34,2,2,2,2,2,N,7,0,1,14,1,0,2,2,14536.3756965,8,278,48-02102,1,1,35,2,2,2,2,2,N,1,0,2,45000.0,6,501,69.23076923076923
58,48,2,7,2,2,2,N,12,0,1,14,1,4,11,1,127139.870109,5,57,48-02510,1,2,58,2,7,2,2,2,N,1,0,2,5500.0,2,472,53.84615384615385
59,49,2,2,2,2,2,N,7,0,1,8,1,1,2,2,8935.661313600001,4,1,48-02102,1,1,29,2,2,2,2,2,N,1,1,3,68000.0,8,470,61.53846153846154
60,63,2,7,2,2,2,N,5,1,1,9,6,0,5,2,12629.8149768,2,114,48-02507,1,2,32,2,7,2,2,2,N,1,0,N,35000.0,5,263,61.53846153846154
61,20,2,2,2,2,2,N,9,0,1,15,4,1,4,2,1658.353848899999,9,419,48-02101,1,2,46,2,2,2,2,2,N,1,1,4,70000.0,8,355,69.23076923076923
62,62,2,2,2,1,2,N,8,0,1,5,1,0,2,1,45316.4251785,7,501,48-02102,1,2,22,2,2,2,2,2,N,1,0,2,34000.0,5,496,61.53846153846154
63,32,2,7,2,2,2,N,8,0,1,11,1,0,3,1,-6.212632859999758,9,501,48-02510,1,2,56,2,7,2,2,2,N,1,0,2,720.0,1,501,69.23076923076923
64,63,2,6,2,2,2,N,5,0,1,7,6,0,N,2,51583.4290125,9,193,48-02515,1,1,31,2,6,2,2,2,N,1,0,N,27500.0,5,209,69.23076923076923
65,36,2,6,2,2,2,N,9,0,1,9,6,0,3,1,28819.351176000004,0,501,48-02515,1,2,24,2,6,2,2,2,N,1,0,4,34000.0,5,501,69.23076923076923
66,54,2,6,2,1,2,N,8,0,1,9,1,1,13,1,196237.70082,0,501,48-02515,1,2,58,2,6,2,2,2,N,1,0,3,50000.0,7,501,53.84615384615385
67,80,2,2,2,2,2,N,5,0,1,11,4,0,3,1,8523.0926025,3,74,48-02101,1,2,56,2,2,2,1,1,N,1,0,2,15800.0,3,501,53.84615384615385
68,16,2,5,2,2,2,N,5,0,1,10,6,0,5,2,836.488645649999,6,109,48-02516,1,1,21,2,5,2,2,2,N,1,0,N,28000.0,5,214,61.53846153846154
69,47,2,2,2,2,2,N,6,0,1,16,1,0,2,1,35646.580221,6,501,48-02101,1,1,58,2,2,2,2,2,N,1,0,4,81240.0,8,501,69.23076923076923
70,60,2,7,2,2,2,N,6,0,1,14,1,0,3,1,316953.865116,5,372,48-02510,1,2,56,2,7,2,2,2,N,1,0,2,25000.0,4,327,61.53846153846154
71,39,2,5,2,2,2,N,9,0,1,3,6,0,2,2,27281.916049500003,5,353,48-02516,1,1,30,2,5,2,2,2,N,1,0,N,44000.0,6,336,61.53846153846154
72,42,2,2,2,2,2,N,4,0,1,12,6,0,8,2,17699.625904800003,0,112,48-02102,1,2,52,2,2,2,2,2,N,1,0,3,15700.0,3,77,61.53846153846154
73,56,2,7,2,2,2,3,9,0,1,9,1,3,6,1,56940.546096,6,175,48-02507,6,1,34,2,7,2,2,2,N,1,0,5,35000.0,5,214,46.15384615384615
74,15,2,6,2,2,2,N,5,0,1,12,6,2,3,2,707284.5034500001,0,114,48-02515,1,2,38,2,6,2,2,2,N,1,1,2,0.0,0,0,61.53846153846154
75,51,2,7,2,2,2,N,7,0,1,11,3,0,2,1,10475.1436398,3,501,48-02510,1,2,72,2,7,2,2,2,N,1,0,2,120.0,1,228,69.23076923076923
76,76,2,2,2,2,2,N,7,0,1,6,3,0,6,1,54613.593468,4,102,48-02101,1,1,63,2,2,2,2,2,N,1,0,N,79000.0,8,501,61.53846153846154
77,49,2,7,2,2,2,N,9,0,1,14,1,0,4,2,322225.28163,7,40,48-02507,1,1,32,2,7,2,2,2,N,1,1,3,0.0,0,38,53.84615384615385
78,15,2,7,2,2,2,N,4,0,1,14,6,1,2,2,14892.4132602,7,200,48-02510,1,1,16,2,7,2,2,2,N,1,2,4,980.0,1,262,53.84615384615385
79,18,2,7,2,2,2,N,5,0,1,15,1,0,4,2,11685.224848500002,1,313,48-02510,1,2,37,2,7,2,2,2,N,1,2,4,33300.0,5,377,61.53846153846154
80,21,2,7,2,2,2,N,7,0,1,N,6,0,3,1,15352.0667181,6,348,48-02510,1,2,42,2,7,2,2,2,N,1,0,3,0.0,0,94,69.23076923076923
81,73,2,2,2,2,1,N,4,0,1,6,3,1,3,2,13976.061624000002,3,252,48-02101,1,2,65,2,2,2,2,2,N,1,2,6,13200.0,3,458,53.84615384615385
82,68,2,7,2,2,2,5,5,0,1,9,4,0,2,1,74627.640612,5,239,48-02507,1,2,53,2,7,2,2,2,N,1,0,3,38000.0,6,441,53.84615384615385
83,43,2,2,2,2,2,N,7,0,1,3,4,2,3,1,14798.956351200002,0,480,48-02101,1,2,37,2,2,2,2,2,N,1,0,2,0.0,0,501,61.53846153846154
84,29,2,5,2,2,2,N,4,0,1,4,1,0,4,1,11238.3259779,4,501,48-02516,1,2,54,2,5,2,2,2,N,1,0,3,24000.0,4,501,76.92307692307693
85,52,2,7,2,2,2,N,9,0,1,7,6,0,5,1,3118.3076715000007,5,348,48-02510,1,2,32,2,7,2,2,2,N,1,0,N,70000.0,8,501,61.53846153846154
86,26,2,7,2,2,2,N,7,0,1,5,1,0,6,2,34909.81683,5,501,48-02510,1,1,40,2,7,2,2,2,N,1,2,4,63000.0,7,377,53.84615384615385
87,16,2,5,2,2,2,N,7,1,1,11,6,2,3,1,30632.7647325,6,501,48-02516,1,2,20,2,5,2,2,2,N,1,1,5,5000.0,2,246,53.84615384615385
88,6,2,2,2,2,2,N,4,1,1,N,N,0,6,1,N,N,484,48-02102,1,1,14,2,2,2,2,2,N,1,1,4,N,N,251,69.23076923076923
89,23,2,5,2,2,2,N,7,0,1,10,6,0,2,1,8.285501699999259,0,337,48-02516,1,2,34,2,5,2,2,2,N,1,0,3,34000.0,5,501,61.53846153846154
90,50,2,7,2,2,2,N,12,0,1,11,1,0,2,1,127494.969126,5,501,48-02510,1,2,56,2,7,2,2,2,N,1,1,3,98000.0,8,501,61.53846153846154
91,58,2,5,2,2,2,N,9,0,1,11,6,0,N,1,698.7757475999997,3,442,48-02516,2,2,25,2,5,2,2,2,N,1,0,4,6000.0,2,501,61.53846153846154
92,88,2,7,2,2,2,N,4,0,1,4,6,0,6,1,14633.966781,0,239,48-02507,1,2,16,2,7,2,2,2,N,1,1,3,1200.0,1,501,53.84615384615385
93,41,2,2,2,2,2,N,8,0,1,3,1,0,2,1,67720.241568,7,501,48-02101,1,1,49,1,2,2,2,2,N,1,0,4,30000.0,5,501,61.53846153846154
94,23,2,2,2,2,2,N,7,0,1,6,6,1,4,2,-5.42709719999948,4,214,48-02101,2,1,24,2,2,2,2,2,N,1,0,N,600.0,1,4,53.84615384615385
95,47,2,2,2,2,2,N,5,0,1,13,6,0,N,1,11463.997797,0,474,48-02102,1,2,37,2,2,2,2,2,N,1,1,6,13000.0,3,121,53.84615384615385
96,21,2,7,2,2,2,N,6,0,1,12,6,2,5,1,4126.0656318,0,317,48-02507,1,2,36,2,7,2,2,2,N,1,0,3,8100.0,2,501,53.84615384615385
97,47,2,6,2,2,2,N,8,0,1,3,1,1,2,1,7.995390059999408,4,199,48-02515,1,2,42,2,6,2,2,2,N,1,1,3,30000.0,5,501,61.53846153846154
98,37,2,5,2,2,2,N,7,0,1,17,1,0,4,1,454.0122467999991,3,366,48-02516,1,1,30,2,5,2,2,2,N,1,1,3,55000.0,7,469,53.84615384615385
99,27,2,2,2,2,2,N,9,0,1,12,1,1,4,2,45310.9394619,5,501,48-02102,1,2,46,2,2,2,2,2,N,1,0,2,60000.0,7,501,61.53846153846154
100,40,2,6,2,2,2,N,8,0,1,14,1,0,4,1,14801.509638300002,9,501,48-02515,1,2,43,2,6,2,2,2,N,1,0,3,100000.0,9,501,76.92307692307693
101,72,2,2,2,2,2,N,9,0,1,1,6,3,5,1,4722.581033099999,9,180,48-02102,1,1,28,2,2,2,2,2,N,1,0,N,62000.0,7,472,53.84615384615385
102,78,2,2,2,2,2,N,9,0,1,10,1,0,2,2,29353.391865,5,401,48-02102,1,2,45,2,2,2,2,2,N,1,0,2,72000.0,8,501,69.23076923076923
103,41,2,2,2,2,2,N,7,0,1,9,1,0,3,2,-5.564197800000329,3,64,48-02102,1,2,41,2,2,2,1,2,N,1,3,6,0.0,0,129,53.84615384615385
104,29,2,6,2,1,1,N,9,0,1,10,4,2,9,2,-2705.4067614,6,125,48-02515,1,2,33,2,6,2,2,2,N,1,0,N,105000.0,9,501,38.46153846153847
105,60,2,7,2,2,2,N,5,0,1,11,1,0,2,1,80.24723699999959,2,200,48-02507,1,1,66,2,7,2,2,2,N,1,0,2,79200.0,8,501,69.23076923076923
106,69,2,2,2,2,2,N,7,0,1,1,1,3,4,2,12174.5995161,2,91,48-02102,1,1,26,2,2,2,2,2,N,1,0,2,15000.0,3,264,53.84615384615385
107,37,2,2,2,2,2,N,8,1,1,7,1,0,3,1,100857.608922,0,501,48-02101,1,1,33,2,2,2,2,1,5,1,3,5,68000.0,8,308,38.46153846153847
108,28,2,7,2,2,2,2,10,0,1,11,6,0,3,1,173270.481363,5,501,48-02507,1,2,47,2,7,2,2,1,N,1,0,2,42000.0,6,501,53.84615384615385
109,74,2,7,2,2,2,N,9,0,1,3,6,3,7,2,51246.12345300001,7,131,48-02507,1,1,34,2,7,2,1,2,N,1,0,N,21800.0,4,166,46.15384615384615
110,27,2,5,2,2,2,N,5,1,1,15,1,1,4,1,112.51301691000026,0,122,48-02516,1,2,53,2,5,2,2,2,N,1,0,2,12000.0,3,457,53.84615384615385
111,31,2,7,2,2,2,N,8,1,1,10,1,0,3,1,287.1405053999997,8,501,48-02507,1,2,31,2,7,2,2,2,N,1,2,4,0.0,0,498,61.53846153846154
112,38,2,5,2,2,2,N,7,0,1,9,1,0,2,2,27758.003807099994,7,86,48-02516,1,2,28,2,5,2,2,2,N,1,0,2,45000.0,6,501,69.23076923076923
113,88,2,2,2,2,2,N,5,0,1,8,1,4,6,1,10138.3060842,0,204,48-02102,1,2,59,2,2,2,2,2,N,1,0,2,70000.0,8,501,53.84615384615385
114,48,2,2,2,2,2,N,4,1,1,10,4,2,4,1,-32.467651650000334,0,456,48-02101,1,2,71,2,2,2,2,2,N,1,0,5,72100.0,8,473,53.84615384615385
115,33,2,2,2,2,2,N,9,0,1,6,1,2,N,2,116681.227005,8,500,48-02101,1,1,28,2,2,2,2,2,N,1,0,2,82000.0,8,501,61.53846153846154
116,44,2,5,2,2,2,N,9,0,1,10,6,0,4,1,22810.214952,1,7,48-02516,1,1,51,2,5,2,2,2,N,1,0,N,100000.0,9,501,61.53846153846154
117,79,2,2,2,2,2,N,6,0,1,7,1,3,5,1,66899.82142200001,0,57,48-02102,1,1,25,2,2,2,2,2,N,1,0,6,3000.0,1,115,53.84615384615385
118,23,2,7,2,2,2,N,9,0,1,14,6,4,7,1,71355.294717,0,501,48-02507,1,2,23,2,7,2,2,2,N,1,0,2,6000.0,2,501,69.23076923076923
119,42,2,2,2,2,2,N,6,0,1,14,1,0,4,2,29367.1645512,3,39,48-02102,1,1,79,1,2,2,1,2,N,1,0,2,26000.0,5,213,46.15384615384615
120,67,2,7,2,2,2,N,7,0,1,11,6,0,3,1,18620.7667527,6,335,48-02507,1,2,23,2,7,2,2,2,N,1,0,3,2000.0,1,457,69.23076923076923
121,8,2,2,2,2,N,N,3,1,1,N,N,3,5,1,N,N,282,48-02101,8,1,9,2,2,2,2,2,N,1,3,5,N,N,331,76.92307692307693
122,60,2,2,2,2,2,N,10,0,1,5,1,0,6,1,14688.4236471,0,493,48-02101,1,2,58,2,2,2,2,2,N,1,0,2,73890.0,8,501,61.53846153846154
123,54,2,2,1,1,2,5,12,0,1,11,1,1,6,1,151701.865749,8,305,48-02101,1,1,68,2,2,2,2,2,N,1,0,2,76000.0,8,501,38.46153846153847
124,36,2,5,2,2,2,N,9,0,1,15,6,0,4,1,50987.299524,3,501,48-02516,1,1,36,2,5,2,2,2,N,1,0,N,111000.0,9,501,76.92307692307693
125,35,2,2,2,2,2,N,4,0,1,11,1,0,3,1,3593.6413758,0,501,48-02101,1,2,68,2,2,2,2,2,N,1,0,2,30000.0,5,501,69.23076923076923
126,46,2,2,2,2,2,N,7,0,1,6,1,2,4,2,18849.6815934,0,472,48-02101,1,1,32,2,2,2,2,2,N,1,4,6,6000.0,2,85,53.84615384615385
127,44,2,2,2,2,2,N,7,0,1,8,2,0,4,1,165295.999575,2,501,48-02101,1,2,64,2,2,2,2,2,N,1,0,2,28100.0,5,212,61.53846153846154
128,58,2,6,2,2,2,N,11,0,1,6,1,0,2,1,30974.834961,5,501,48-02515,1,2,65,2,6,2,2,2,N,1,0,3,304300.0,9,501,69.23076923076923
129,79,2,2,2,1,2,N,5,0,1,10,4,0,2,1,-94.92247589999988,0,206,48-02102,1,2,75,2,2,2,2,2,N,1,0,2,50100.0,7,482,61.53846153846154
130,34,2,6,2,2,2,N,4,0,1,6,6,3,5,2,-8.480293709999387,4,295,48-02515,1,2,67,2,6,2,2,2,N,1,0,N,11800.0,3,97,53.84615384615385
131,17,2,5,2,2,2,N,5,0,1,7,4,0,2,1,32164.986651,6,401,48-02516,1,1,52,2,5,2,2,2,N,1,1,2,151100.0,9,501,61.53846153846154
132,41,2,7,2,2,2,N,7,0,1,10,4,3,5,1,2417.600045699999,9,501,48-02510,1,1,57,2,7,2,2,2,N,1,0,N,483500.0,9,501,69.23076923076923
133,66,2,6,2,2,2,N,9,0,1,16,6,1,2,2,23090.774403900003,0,497,48-02515,1,1,44,2,6,2,2,2,N,1,0,N,103100.0,9,501,53.84615384615385
134,28,2,7,2,2,2,N,10,0,1,3,1,0,3,1,14230.1420415,8,500,48-02510,1,2,27,2,7,2,2,2,N,1,1,3,77000.0,8,501,69.23076923076923
135,18,2,7,2,2,2,N,6,0,1,4,1,0,3,1,217371.1659,9,501,48-02510,1,1,60,2,7,2,2,2,N,1,0,3,43000.0,6,501,76.92307692307693
136,42,2,2,2,2,2,N,5,0,1,4,1,0,3,2,23358.3262248,4,103,48-02102,1,1,30,2,2,2,2,2,N,1,0,2,45000.0,6,336,61.53846153846154
137,54,2,2,2,2,2,N,7,0,1,16,4,0,2,1,64066.23129900001,7,95,48-02101,1,1,40,2,2,2,2,2,N,1,1,2,55000.0,7,316,69.23076923076923
138,52,2,7,2,2,2,N,8,0,1,14,6,1,4,1,24589.8924516,1,308,48-02510,2,2,20,2,7,2,2,2,N,1,2,5,5500.0,2,310,53.84615384615385
139,67,2,7,2,2,2,N,11,0,1,10,4,0,2,1,55562.676603,5,99,48-02510,1,1,67,2,7,2,2,2,N,1,0,N,182000.0,9,501,69.23076923076923
140,8,2,5,2,2,2,N,1,1,1,N,N,4,5,2,N,N,426,48-02516,1,1,4,2,5,2,N,N,N,1,1,3,N,N,365,53.84615384615385
141,59,2,7,2,2,2,N,9,1,1,9,1,0,3,1,16140.846245999996,0,501,48-02510,1,2,48,2,7,2,2,2,N,1,0,2,102000.0,9,501,69.23076923076923
142,43,2,2,2,2,2,1,9,0,1,3,6,0,11,2,45018.56566199999,5,402,48-02102,1,1,29,2,2,2,2,2,N,1,0,N,20000.0,4,152,53.84615384615385
143,41,2,2,2,2,2,5,4,1,1,10,1,0,3,1,1359.1800285000008,2,109,48-02101,1,1,44,2,2,2,2,2,N,1,4,7,25000.0,4,153,46.15384615384615
144,53,2,2,2,2,2,N,9,1,1,12,1,0,2,1,63235.4913708,7,501,48-02101,1,2,28,2,2,2,2,2,N,1,0,4,10100.0,3,213,61.53846153846154
145,28,2,2,2,2,2,N,7,0,1,10,1,2,4,2,149568.817377,4,405,48-02102,1,2,29,2,2,2,2,2,N,1,1,3,27000.0,5,470,53.84615384615385
146,22,2,2,2,2,2,N,7,0,1,14,4,0,2,2,31242.8801748,5,268,48-02102,1,2,50,2,2,2,2,2,N,1,0,2,47800.0,6,366,69.23076923076923
147,44,2,2,2,2,2,N,6,0,1,14,6,4,N,1,45818.903109,5,368,48-02101,1,1,28,2,2,2,2,2,N,1,0,3,20000.0,4,501,53.84615384615385
148,18,2,7,2,2,2,N,4,0,1,4,3,0,3,1,14357.568586200005,7,180,48-02507,1,2,67,1,7,2,2,2,N,1,0,N,95730.0,8,501,53.84615384615385
149,72,2,6,2,2,2,N,4,0,1,N,4,0,2,1,33151.408542,1,428,48-02515,1,1,57,2,6,2,1,2,N,1,0,7,12000.0,3,488,53.84615384615385
150,58,2,6,2,1,2,N,7,1,1,14,1,2,N,2,32935.7171388,5,223,48-02515,1,2,25,2,6,2,2,2,N,1,1,3,20000.0,4,245,46.15384615384615
151,42,2,2,2,2,2,N,7,1,1,14,6,0,5,1,14074.2417333,0,206,48-02101,1,1,44,2,2,2,2,2,N,1,0,6,85000.0,8,292,61.53846153846154
