,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
30,48-02516,23,1,3,0,1,0,5,1,1,3611.488739013672,N,3,58600.0,7,393,N,2,2,2,2
31,48-02101,6,2,1,0,1,0,2,1,1,456.53653717041016,N,10,22000.0,3,413,N,2,2,2,2
32,48-02101,42,2,1,0,1,0,2,1,1,295.2536926269531,3,9,65000.0,6,116,N,2,2,2,2
33,48-02510,67,2,1,0,1,0,6,2,1,1106.1977157592773,N,8,48200.0,6,448,N,2,2,2,2
34,48-02510,14,2,1,0,1,1,2,1,1,536.6539916992188,6,7,13000.0,4,N,N,2,2,2,2
35,48-02510,61,2,2,0,1,0,2,1,1,3576.383071899414,9,9,135000.0,7,225,N,2,2,2,2
36,48-02507,60,2,1,0,1,1,3,1,1,4026.0088500976562,N,9,6000.0,7,501,N,2,2,2,2
37,48-02101,56,1,1,0,1,0,3,1,1,291.77354431152344,10,8,202500.0,8,237,N,2,2,2,2
38,48-02507,53,1,1,0,1,0,N,1,1,3032.084671020508,N,5,27500.0,4,501,N,2,2,2,2
39,48-02507,70,2,4,0,9,0,2,1,1,492.8824005126953,N,7,43400.0,4,501,N,2,N,2,2
40,48-02102,62,1,1,0,1,1,4,1,1,264.47354888916016,14,5,51000.0,3,501,N,2,2,2,2
41,48-02102,54,1,4,0,1,2,4,1,1,326.98804473876953,6,4,315600.0,4,501,N,2,2,2,2
42,48-02510,54,1,N,0,1,0,6,1,2,859.5236358642578,13,10,39400.0,3,244,N,2,2,2,2
43,48-02510,92,1,4,0,1,0,3,1,1,3344.066749572754,15,11,68600.0,2,196,N,2,2,2,2
44,48-02101,72,2,4,1,1,0,5,1,1,1144.929328918457,6,9,70000.0,4,416,N,2,2,2,2
45,48-02102,63,2,1,0,1,0,2,1,1,260.7377395629883,12,5,23000.0,5,501,N,2,2,2,2
46,48-02101,61,1,1,0,1,0,2,1,1,328.7308654785156,N,9,13000.0,3,501,N,2,2,2,2
47,48-02507,61,1,4,0,9,0,N,1,2,3839.6573791503906,10,7,66000.0,7,501,N,2,2,2,2
48,48-02510,81,2,1,1,1,0,5,1,2,1178.0804595947266,4,4,73000.0,3,80,N,2,2,2,2
49,48-02101,37,2,6,0,1,0,2,1,1,257.7588424682617,10,5,8000.0,3,501,N,2,2,2,2
50,48-02102,53,1,3,0,1,0,N,1,1,496.5518341064453,11,5,59200.0,4,501,N,2,2,2,2
51,48-02102,63,1,1,0,1,0,3,1,1,274.93470764160156,9,5,0.0,1,501,N,2,2,2,2
52,48-02102,36,2,1,0,1,0,3,1,1,2224.755625486374,6,3,71000.0,2,192,N,2,2,2,2
53,48-02102,26,1,1,0,1,0,2,1,1,264.0339813232422,N,6,56000.0,5,476,N,2,2,2,2
54,48-02510,1,2,4,0,1,3,2,1,1,3770.259033203125,13,7,20000.0,8,501,N,2,2,2,2
55,48-02510,2,2,4,1,1,0,3,1,2,3136.959587097168,6,5,185700.0,1,379,N,2,2,2,2
56,48-02507,1,2,4,0,1,0,N,1,1,3687.30184173584,4,8,4900.0,3,501,N,2,2,2,2
57,48-02515,40,2,1,0,1,0,3,1,1,966.0348281860352,10,12,33160.0,6,195,N,2,2,2,2
58,48-02510,82,2,1,0,1,0,2,1,1,1253.4352836608887,N,5,42300.0,9,501,N,2,2,2,2
59,48-02101,45,1,1,0,1,0,2,1,1,264.32786560058594,6,5,40000.0,9,16,N,2,2,2,2
60,48-02102,28,1,1,1,1,0,4,1,2,469.9583969116211,7,8,44900.0,5,501,N,2,2,2,2
61,48-02507,64,2,6,0,1,0,3,1,1,3499.262710571289,5,5,41980.0,5,501,N,2,2,2,2
62,48-02102,49,2,5,1,1,0,3,1,1,533.5516128540039,10,6,42500.0,1,501,N,2,2,2,2
63,48-02101,31,2,6,0,1,1,2,1,2,1087.2323379516602,9,2,24000.0,3,501,N,2,2,2,2
64,48-02101,14,1,1,0,1,3,5,1,1,388.7689743041992,3,9,38300.0,2,281,N,2,2,2,2
65,48-02515,0,1,4,0,1,0,8,1,1,738.4367904663086,N,4,13000.0,8,66,N,2,2,2,2
66,48-02101,84,2,1,0,1,0,3,1,1,940.1144180297852,N,8,488000.0,4,496,N,2,2,2,2
67,48-02101,21,1,1,0,1,0,3,1,2,375.57542419433594,9,7,19000.0,6,501,N,2,2,2,2
68,48-02102,80,1,1,0,6,2,N,1,1,2264.965904712677,N,2,72700.0,9,287,N,2,2,2,2
69,48-02102,38,2,1,0,1,0,2,1,1,302.7161560058594,3,4,34000.0,0,241,N,2,2,2,2
70,48-02101,62,1,6,0,1,0,3,1,1,651.1797103881836,N,9,136000.0,9,501,N,2,2,2,2
71,48-02515,40,2,4,0,1,2,2,1,1,3224.5250854492188,5,9,27000.0,4,237,N,2,2,2,2
72,48-02507,61,1,1,0,2,0,N,1,1,3927.4892959594727,0,5,100030.0,6,501,N,2,2,2,2
73,48-02515,28,1,1,0,2,0,4,1,1,2774.9407920837402,10,3,93200.0,7,211,N,2,2,2,2
74,48-02507,44,1,4,0,1,0,5,1,1,3306.7395553588867,6,9,55500.0,6,427,N,2,2,2,2
75,48-02101,51,2,1,0,1,0,4,1,2,3848.737236022949,3,9,10000.0,7,190,N,2,2,2,2
76,48-02507,38,2,4,0,2,0,5,1,1,352.4501190185547,14,9,20000.0,4,391,N,2,2,2,2
77,48-02101,66,2,1,0,1,1,2,1,1,2073.39559173584,10,7,75000.0,7,501,N,2,2,2,1
78,48-02102,47,1,1,0,1,0,N,1,1,975.8302841186523,15,5,24200.0,6,336,N,2,2,2,2
79,48-02515,62,2,6,0,1,0,N,1,1,1622.036319732666,14,1,34500.0,9,436,N,2,2,2,2
80,48-02510,29,1,6,0,1,0,N,1,1,3984.2234954833984,14,4,30000.0,2,501,N,2,2,2,2
81,48-02515,64,2,6,0,1,0,5,1,1,2196.6093788146973,6,5,115500.0,3,242,5,2,2,2,2
82,48-02102,33,2,1,0,1,0,3,1,1,256.28770446777344,7,5,40000.0,9,197,N,2,2,2,2
83,48-02507,70,1,6,0,1,0,2,1,1,3988.6180267333984,16,7,45000.0,9,78,N,2,2,2,2
84,48-02507,63,2,1,0,7,0,5,1,1,2791.3572273254395,6,6,2330.0,6,243,N,2,2,2,2
85,48-02510,67,1,4,4,1,0,2,1,1,2844.7651443481445,15,8,32000.0,1,328,N,2,2,2,2
86,48-02507,45,2,6,0,1,0,3,1,1,3945.7163009643555,N,7,66000.0,7,374,N,2,2,2,2
87,48-02515,44,1,1,0,1,1,3,1,2,2656.581645965576,5,9,41500.0,5,213,N,2,2,2,2
88,48-02510,64,1,6,0,1,0,N,1,1,4047.327590942383,9,4,60000.0,4,501,N,2,2,2,2
89,48-02516,4,2,4,0,1,0,5,1,1,621.372200012207,11,12,250000.0,7,253,N,2,2,2,2
90,48-02102,14,2,1,0,1,1,4,1,2,1469.7469291687012,14,7,95000.0,3,497,N,2,2,2,2
91,48-02101,33,1,2,0,1,0,3,1,1,259.3222198486328,N,7,22220.0,3,299,N,2,2,2,2
92,48-02510,74,2,6,0,1,0,2,1,1,3127.250820159912,7,9,55000.0,6,226,N,2,2,2,2
93,48-02510,57,2,4,0,1,0,5,1,1,2016.587420463562,N,5,120800.0,5,501,N,2,2,2,2
94,48-02516,43,1,1,1,1,0,2,1,1,281.1590347290039,10,8,16400.0,8,412,N,2,2,2,2
95,48-02101,65,1,4,0,1,0,4,1,2,427.11331939697266,7,5,310500.0,7,232,N,2,2,2,2
96,48-02510,70,1,4,0,1,0,3,1,1,4069.4768295288086,15,9,0.0,9,501,N,2,2,2,2
97,48-02510,21,1,1,0,1,0,2,1,1,4042.800422668457,10,5,78000.0,6,501,N,2,2,2,2
98,48-02516,57,1,4,0,2,2,3,1,1,2477.460666656494,3,7,35300.0,7,138,N,2,2,2,2
99,48-02516,49,1,1,0,2,0,2,1,2,2604.688840866089,14,5,19200.0,6,501,N,2,2,2,2
100,48-02101,59,2,2,1,1,0,4,1,1,270.44644927978516,9,4,275000.0,5,268,N,2,2,2,2
101,48-02102,51,1,1,0,1,0,5,1,2,280.3376922607422,16,10,133700.0,4,197,N,2,2,2,2
102,48-02510,63,2,1,0,1,0,2,1,1,2091.5495190620422,11,7,33000.0,5,136,N,2,2,2,2
103,48-02507,37,2,4,0,1,0,3,1,1,1423.6389694213867,9,11,64000.0,4,501,N,2,2,2,2
104,48-02102,25,1,1,0,1,0,2,1,1,512.8305969238281,N,5,80050.0,6,501,N,2,2,1,2
105,48-02102,64,2,1,0,1,0,3,1,1,2458.712869644165,10,4,10800.0,3,249,N,2,2,2,2
106,48-02510,37,1,1,1,1,0,3,1,1,854.9676284790039,6,5,24000.0,9,295,N,2,2,2,2
107,48-02102,38,2,1,1,1,0,2,3,2,308.4388885498047,16,9,3000.0,6,247,N,2,2,2,2
108,48-02507,70,2,1,0,1,0,N,1,1,3400.664649963379,14,9,15000.0,6,501,N,2,2,2,2
109,48-02510,27,2,6,0,1,0,N,1,1,486.43548583984375,10,9,41000.0,5,272,N,2,2,2,2
110,48-02510,47,2,1,0,1,1,4,1,2,537.6104888916016,11,5,47400.0,5,501,N,2,2,2,2
111,48-02102,61,2,1,0,1,3,2,1,1,989.2306289672852,16,9,19000.0,2,257,N,2,2,2,2
112,48-02101,30,2,1,0,1,0,3,1,1,263.34745025634766,6,3,35000.0,9,184,N,2,2,2,2
113,48-02516,41,2,6,0,1,0,N,1,1,322.6426086425781,N,5,30750.0,3,501,N,2,2,2,2
114,48-02102,41,2,4,0,1,0,2,1,1,1071.679931640625,9,8,30000.0,6,370,N,2,2,2,2
115,48-02101,2,2,6,0,1,1,5,1,1,398.04383850097656,6,5,5400.0,2,382,N,2,2,2,2
116,48-02101,48,2,1,0,1,0,5,1,1,330.5026397705078,6,7,21600.0,5,67,N,N,2,2,2
117,48-02102,79,2,1,0,1,0,2,1,2,474.76720428466797,10,9,8200.0,1,281,N,2,2,2,2
118,48-02102,54,1,4,0,1,0,6,1,1,266.65731048583984,6,5,0.0,4,501,N,2,2,2,2
119,48-02101,68,1,6,0,1,0,7,1,1,320.24278259277344,7,5,33200.0,9,501,N,1,2,2,1
120,48-02515,49,1,6,0,2,2,2,1,1,804.8154983520508,15,8,27000.0,3,501,N,2,2,2,2
121,48-02515,70,1,1,0,1,0,2,1,1,3521.894889831543,7,5,63000.0,6,501,N,N,2,2,2
122,48-02102,56,1,1,0,1,0,3,1,1,1213.9206085205078,N,5,0.0,6,131,N,2,2,2,2
123,48-02510,49,1,6,0,1,0,4,1,1,744.3136749267578,3,3,64000.0,3,154,N,2,2,2,2
124,48-02102,64,1,1,0,1,1,2,1,1,287.6904067993164,11,4,171200.0,5,77,N,2,2,2,2
125,48-02510,33,2,1,0,1,1,6,1,2,2151.464087128639,N,10,40000.0,5,501,N,2,2,2,2
126,48-02102,57,2,2,0,1,0,N,1,2,262.719970703125,15,5,58000.0,6,371,N,2,2,2,2
127,48-02510,24,1,4,0,2,0,N,1,1,3738.7816009521484,N,3,52800.0,9,228,N,2,2,2,2
128,48-02510,52,1,1,0,1,0,2,1,1,3711.7776641845703,13,3,98000.0,3,501,N,2,2,2,2
129,48-02101,81,2,1,0,1,0,2,1,1,258.7051544189453,4,5,11000.0,6,501,N,2,2,2,2
130,48-02515,52,2,1,0,9,0,2,1,1,3850.6578979492188,N,5,33300.0,8,501,N,2,2,2,2
131,48-02516,68,1,3,0,1,0,5,1,1,438.27840423583984,N,5,73200.0,5,305,N,2,2,2,2
132,48-02101,20,2,1,0,1,0,3,1,1,259.5727310180664,6,5,70250.0,5,105,N,2,2,2,2
133,48-02102,64,2,1,0,2,1,3,1,1,432.9989013671875,15,6,16530.0,8,129,N,2,2,2,2
134,48-02102,52,2,6,0,2,0,2,1,1,278.7335739135742,3,4,15000.0,N,279,N,2,2,2,2
135,48-02102,23,2,1,0,1,0,4,1,1,344.53458404541016,12,7,37700.0,5,213,N,2,2,2,2
136,48-02515,42,1,1,0,1,0,2,1,1,392.2406539916992,3,5,50000.0,7,226,N,2,2,2,2
137,48-02507,66,1,6,0,2,3,2,1,1,660.9242401123047,6,4,48800.0,0,473,N,2,2,2,2
138,48-02516,88,2,6,0,1,0,3,1,1,684.7057495117188,3,7,60000.0,3,200,N,2,2,2,2
139,48-02102,62,2,1,0,1,0,3,1,1,770.2752838134766,14,8,70800.0,6,425,N,2,2,2,2
140,48-02516,20,1,5,0,1,0,3,1,1,1580.8538398742676,12,4,29400.0,4,501,N,2,2,2,1
141,48-02102,76,2,4,0,1,0,4,1,1,1337.885757446289,7,9,179000.0,1,379,N,2,2,2,2
142,48-02101,23,2,4,0,9,0,3,1,1,557.1339950561523,11,7,8400.0,7,N,N,2,2,2,2
143,48-02101,72,1,1,0,1,0,5,1,1,259.1735610961914,N,5,489500.0,7,145,N,2,2,2,2
144,48-02515,63,1,6,0,1,0,N,1,1,3977.9609451293945,14,7,7900.0,4,501,N,2,2,2,2
145,48-02102,29,1,1,0,1,0,2,1,1,1735.7899913787842,N,12,42000.0,6,443,N,2,2,2,2
146,48-02101,63,1,6,0,1,0,6,1,1,263.52769470214844,15,8,42000.0,6,501,N,2,2,2,2
147,48-02516,39,2,1,0,1,0,4,1,1,962.3092041015625,7,10,26600.0,1,76,N,2,2,2,2
148,48-02516,59,2,3,0,1,0,5,1,1,2583.1876525878906,6,1,33800.0,1,121,N,2,2,2,2
149,48-02102,33,2,4,0,1,0,2,1,1,320.12078857421875,7,8,64900.0,5,82,N,2,2,2,2
150,48-02101,43,1,1,0,1,0,2,1,2,362.4588928222656,10,5,4500.0,5,501,N,2,2,2,2
151,48-02515,53,2,1,1,1,0,N,1,1,592.5826416015625,15,7,35800.0,3,501,N,2,2,2,2
152,48-02101,52,2,1,0,1,0,7,1,1,273.70801544189453,5,5,20000.0,0,501,N,2,2,2,2
153,48-02102,22,2,6,0,1,0,3,1,1,344.7069320678711,N,5,44890.0,8,501,N,2,2,2,2
154,48-02101,62,2,1,0,1,0,4,1,1,256.0830841064453,6,7,50000.0,6,501,N,2,2,2,2
155,48-02510,51,1,1,1,1,0,5,1,1,3384.8063430786133,4,9,31000.0,3,501,N,2,2,2,2
156,48-02102,60,2,3,0,1,1,2,1,1,401.39329528808594,6,12,20000.0,5,293,N,2,2,2,2
157,48-02101,49,2,6,0,1,0,N,1,2,373.4251937866211,12,9,50100.0,6,21,N,2,2,2,1
158,48-02516,28,1,3,4,1,0,6,1,1,948.6128005981445,13,5,10800.0,3,257,N,2,2,2,2
159,48-02515,37,2,6,1,1,0,7,1,2,469.83033752441406,4,7,19200.0,1,501,N,2,2,2,2
160,48-02510,50,1,4,0,1,0,2,1,1,3824.0677795410156,6,5,60000.0,4,113,N,2,2,2,2
161,48-02510,70,1,1,0,1,2,N,1,1,2901.0229263305664,13,7,7800.0,0,6,N,2,2,2,2
162,48-02101,38,2,1,0,1,0,6,1,1,1743.3628902435303,7,N,73000.0,4,138,N,2,2,2,2
163,48-02102,55,2,6,0,1,0,2,1,1,261.9678649902344,7,9,50000.0,5,216,N,2,2,2,2
164,48-02101,57,2,1,1,1,0,3,1,1,256.4951858520508,6,6,14000.0,7,501,N,2,2,2,2
165,48-02516,25,1,2,0,1,0,3,1,1,263.55859375,4,7,120000.0,5,311,N,2,2,2,2
166,48-02510,60,2,2,0,1,0,2,1,2,3961.7226943969727,13,9,13790.0,2,501,N,2,2,2,2
167,48-02101,67,1,4,0,1,0,2,1,1,286.6602096557617,15,9,70000.0,5,188,N,1,2,2,2
168,48-02510,38,2,1,1,1,0,6,1,2,3669.9047622680664,N,3,1000.0,5,357,N,2,2,2,2
169,48-02101,2,1,3,1,1,0,3,1,1,267.11827850341797,N,8,26000.0,7,414,N,2,2,2,2
170,48-02507,68,1,1,0,1,0,4,1,1,2011.7410049438477,10,9,75000.0,3,501,N,2,2,2,2
171,48-02510,51,2,1,0,1,2,2,1,2,2267.1152124404907,5,7,93900.0,7,356,N,2,2,2,2
172,48-02102,26,1,4,0,1,0,3,1,1,364.0555725097656,5,7,31800.0,6,501,N,2,2,2,2
173,48-02102,10,1,4,0,2,0,2,1,1,516.7794952392578,10,5,2200.0,3,144,N,2,2,1,2
174,48-02507,6,1,4,0,1,0,4,1,1,2769.3370208740234,7,5,41100.0,2,458,N,2,1,2,2
175,48-02516,55,2,1,0,1,0,6,1,1,2120.4502782821655,15,5,74000.0,4,208,N,2,2,2,2
176,48-02510,46,2,1,0,1,0,N,1,2,805.5182800292969,6,11,85700.0,6,102,N,2,2,2,2
177,48-02102,21,1,1,0,1,0,4,1,2,269.6366653442383,12,1,37000.0,5,501,N,2,2,2,2
178,48-02102,34,1,4,0,1,3,2,1,1,330.9684143066406,N,7,12000.0,2,421,N,2,2,2,2
179,48-02101,38,2,4,0,1,0,N,1,1,575.0086364746094,N,6,122000.0,8,132,N,2,2,2,2
180,48-02515,84,1,1,1,1,0,8,1,1,693.1128082275391,16,9,40000.0,2,501,N,2,2,2,2
181,48-02515,73,1,2,1,1,0,2,1,1,3205.130325317383,11,7,53480.0,2,501,N,2,2,2,2
182,48-02515,51,2,4,4,1,0,6,1,1,2949.6147117614746,7,9,27000.0,7,501,N,2,2,2,2
183,48-02510,57,2,6,1,1,2,3,1,1,3497.714668273926,6,4,41400.0,9,126,N,2,2,2,2
184,48-02101,6,2,1,0,1,0,2,1,1,377.864013671875,15,5,14400.0,5,472,N,2,2,2,2
185,48-02102,86,2,1,0,1,0,2,1,1,634.8556289672852,12,5,59000.0,2,461,N,2,2,2,2
186,48-02507,45,1,6,1,1,0,2,1,1,1035.4055938720703,6,5,31100.0,7,363,N,2,2,2,2
187,48-02507,33,1,1,0,1,2,4,1,2,1772.0575771331787,6,5,151000.0,4,232,N,2,2,2,2
188,48-02102,43,1,1,0,1,0,2,1,1,287.622314453125,12,7,34000.0,8,501,N,2,2,2,2
189,48-02516,55,1,6,0,1,0,2,1,1,1068.0484924316406,1,2,39200.0,3,337,N,2,2,2,2
190,48-02102,92,2,1,0,1,0,3,1,1,310.8049545288086,14,7,54000.0,8,501,N,2,2,2,2
191,48-02515,57,2,4,4,1,0,2,1,2,3698.6487731933594,3,7,15940.0,3,501,N,2,2,2,2
192,48-02102,38,2,1,0,1,0,3,1,2,281.91503143310547,10,4,6000.0,3,406,N,2,2,1,2
193,48-02516,53,1,1,0,1,0,3,1,2,910.5143890380859,10,7,10700.0,3,501,6,N,2,2,2
194,48-02102,34,1,4,0,5,3,2,1,2,515.4536972045898,11,10,15300.0,6,228,N,1,2,2,1
195,48-02516,40,2,6,0,1,2,2,1,1,269.71471405029297,4,10,53500.0,7,151,N,2,2,2,2
196,48-02515,39,1,6,0,1,0,2,1,2,1949.5367155075073,0,9,121200.0,2,501,N,2,2,2,2
197,48-02101,57,2,1,0,1,1,5,1,1,362.3593292236328,10,5,24000.0,8,378,N,2,2,2,2
198,48-02510,40,1,4,0,1,0,2,1,1,3902.9454956054688,N,5,41400.0,6,501,N,2,2,2,2
199,48-02515,24,1,1,0,1,0,3,1,2,2852.5023231506348,16,5,80000.0,0,501,N,2,2,2,2
200,48-02516,8,1,6,0,1,0,4,1,1,537.7360305786133,10,7,30000.0,5,227,N,2,2,2,2
201,48-02101,35,1,4,0,1,0,3,1,1,270.17407989501953,16,5,7000.0,7,501,N,2,2,2,2
202,48-02507,48,1,4,0,1,0,3,1,1,3759.566131591797,7,4,40000.0,1,501,N,2,2,2,2
203,48-02516,51,2,4,0,1,0,2,1,2,349.3897399902344,N,9,90000.0,8,287,N,2,2,2,2
204,48-02507,39,1,1,0,1,0,2,1,1,2631.0577449798584,9,10,221300.0,8,245,N,2,2,2,2
205,48-02101,28,1,1,0,1,0,2,1,1,280.1436004638672,N,3,35500.0,5,245,N,2,2,2,2
206,48-02101,28,1,1,0,1,0,6,1,1,319.39351654052734,6,9,0.0,5,217,N,2,2,2,2
207,48-02101,33,1,1,0,2,0,2,1,1,1037.7444229125977,N,4,15600.0,6,274,N,2,2,2,2
208,48-02516,68,2,6,0,1,0,6,1,1,752.3851928710938,15,3,21700.0,5,387,N,2,2,2,2
209,48-02101,46,2,1,0,1,0,3,1,1,3167.3861083984375,7,7,6000.0,8,501,N,2,2,2,2
210,48-02515,49,2,1,0,1,0,4,1,1,467.81663513183594,10,5,63000.0,8,237,N,2,2,2,2
211,48-02102,41,1,2,0,1,3,N,1,2,647.0150909423828,6,3,10850.0,9,501,N,2,2,2,2
212,48-02515,60,1,6,0,1,0,3,1,1,3665.8391342163086,N,7,39700.0,8,295,N,2,2,2,2
213,48-02516,60,2,6,0,1,1,5,1,2,267.0610580444336,7,5,21200.0,6,501,N,2,2,2,2
214,48-02102,49,1,3,1,1,0,N,1,1,1026.5617141723633,N,9,34300.0,8,501,N,2,2,2,2
215,48-02516,59,1,1,0,1,0,6,1,1,367.16641998291016,12,6,73000.0,5,464,N,2,2,2,2
216,48-02102,24,2,1,0,1,2,3,1,1,267.95838928222656,N,7,39400.0,5,501,N,2,2,2,2
217,48-02102,56,1,6,0,1,1,2,1,1,279.7407684326172,6,4,12100.0,7,264,N,2,2,2,2
218,48-02102,63,1,4,0,1,0,N,1,1,469.614501953125,6,11,250000.0,7,382,N,1,2,2,2
219,48-02101,47,1,4,0,1,0,2,1,1,1665.3052864074707,7,7,21200.0,5,49,N,2,2,2,2
220,48-02102,61,2,4,0,2,0,N,1,0,1123.0470809936523,11,7,68000.0,7,118,N,2,2,2,2
221,48-02102,40,1,4,0,2,0,N,1,1,411.89405059814453,7,6,105000.0,4,305,N,2,2,2,2
222,48-02516,61,1,6,0,1,4,3,1,1,1580.614200592041,3,7,70000.0,6,418,N,2,2,2,2
223,48-02516,48,1,4,1,1,0,4,1,2,363.1281433105469,11,9,2650.0,2,69,N,2,2,2,2
224,48-02515,58,1,5,0,1,1,2,1,1,719.6734008789062,10,5,58430.0,7,172,N,2,1,2,2
225,48-02102,57,1,1,0,1,1,3,1,1,932.270637512207,0,7,79000.0,5,501,N,2,2,2,2
226,48-02101,18,2,1,0,1,0,6,1,2,293.86243438720703,6,5,134000.0,9,501,N,2,2,2,2
227,48-02507,61,1,2,0,1,0,N,1,1,3977.0094833374023,3,9,43300.0,9,172,N,2,2,2,2
228,48-02516,83,2,6,0,1,3,2,1,1,2024.5770559310913,15,9,74000.0,6,321,N,2,2,2,2
229,48-02515,49,2,1,0,1,0,N,1,1,3791.9630966186523,11,7,23900.0,7,501,N,2,2,2,2
230,48-02516,62,1,1,0,1,0,2,1,1,497.11499786376953,13,4,3000.0,6,249,N,2,1,2,2
231,48-02510,63,2,6,1,1,0,5,1,1,3541.4119873046875,9,9,15000.0,7,340,N,2,1,2,2
232,48-02101,54,2,1,1,1,0,2,1,1,268.2024917602539,10,N,9600.0,8,152,N,2,2,2,2
233,48-02102,22,1,3,4,1,0,3,1,1,1156.4304122924805,4,8,27700.0,5,431,N,2,2,2,2
234,48-02102,68,2,4,0,1,0,5,1,1,263.23255157470703,9,7,49000.0,0,117,N,2,2,2,2
235,48-02101,41,1,6,0,1,0,2,1,1,324.5623550415039,11,8,29920.0,6,384,N,1,2,2,2
236,48-02101,71,2,4,0,1,2,3,1,1,1095.11376953125,6,8,118450.0,6,501,N,2,2,2,2
237,48-02516,22,1,1,0,1,0,2,1,1,1064.8848876953125,10,6,21000.0,2,447,N,2,2,2,2
238,48-02516,65,2,6,0,1,0,N,1,1,3607.656913757324,14,9,17000.0,4,222,N,2,2,2,2
239,48-02515,33,1,1,0,1,0,N,1,2,593.4757385253906,12,5,51000.0,6,501,N,2,1,2,2
240,48-02510,56,1,1,0,1,1,N,1,1,4025.3564224243164,10,5,50000.0,7,501,N,2,2,2,2
241,48-02102,30,1,1,0,1,0,2,1,1,386.4303741455078,11,5,32000.0,N,285,N,2,1,2,2
242,48-02510,71,2,4,0,1,0,2,1,1,3947.299247741699,9,5,32600.0,5,501,N,2,2,2,2
243,48-02101,50,1,1,0,1,0,2,1,1,312.65294647216797,6,10,88270.0,4,202,N,2,2,2,2
