,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
87,2,1,1,1,6,0,48-02101,71,0,5,439
88,1,3,1,1,4,1,48-02102,26,2,4,463
89,2,4,1,1,0,1,48-02101,75,0,4,334
90,1,1,1,1,4,0,48-02510,49,0,3,501
91,1,1,1,1,1,0,48-02510,60,0,2,262
92,2,1,1,1,2,0,48-02510,17,0,3,257
93,1,1,1,1,8,0,48-02515,58,0,3,272
94,2,1,1,1,8,0,48-02510,59,1,3,501
95,2,6,1,1,6,0,48-02516,32,0,4,367
96,2,N,1,1,8,0,48-02510,60,0,N,501
97,2,1,1,1,3,0,48-02516,28,0,3,501
98,2,6,1,2,4,0,48-02102,57,0,5,134
99,1,1,1,1,2,0,48-02102,47,0,4,86
100,1,1,2,1,3,0,48-02102,67,0,7,142
101,1,6,1,1,3,0,48-02516,4,4,3,413
102,2,1,1,2,5,0,48-02102,49,0,N,44
103,2,N,1,1,4,0,48-02510,4,0,N,241
104,1,1,1,1,4,1,48-02101,47,1,4,501
105,1,1,1,1,4,0,48-02507,49,0,2,228
106,2,1,1,1,6,0,48-02101,75,0,3,200
107,2,5,1,1,4,0,48-02510,65,0,4,501
108,2,1,1,1,7,1,48-02516,57,0,2,501
109,2,4,1,1,6,0,48-02507,50,2,3,80
110,1,4,7,1,6,0,48-02507,46,0,3,449
111,1,2,2,2,7,1,48-02515,42,0,6,421
112,1,1,1,2,N,0,48-02102,54,1,4,116
113,2,1,1,1,7,0,48-02510,65,0,8,234
114,2,1,1,1,6,0,48-02101,40,0,2,501
115,2,1,1,1,8,0,48-02510,78,0,7,255
116,1,1,9,2,2,0,48-02507,31,1,4,174
117,2,1,1,1,3,0,48-02102,76,0,3,501
118,1,1,1,1,2,0,48-02102,52,0,N,412
119,2,4,1,1,0,0,48-02102,34,0,4,501
120,1,4,1,1,9,0,48-02102,57,0,N,197
121,1,1,8,2,7,0,48-02516,74,1,3,269
122,1,6,2,2,0,1,48-02516,8,1,4,285
123,1,1,1,1,0,0,48-02516,55,0,3,393
124,2,1,1,1,5,0,48-02101,69,1,3,412
125,1,1,1,1,0,0,48-02102,24,1,N,103
126,1,1,9,1,7,1,48-02515,62,0,2,251
127,1,6,1,1,4,0,48-02515,54,0,4,501
128,1,1,2,1,6,0,48-02516,23,0,4,501
129,2,1,1,1,8,0,48-02102,51,1,2,226
130,2,6,1,1,4,0,48-02507,50,0,2,270
131,1,1,1,1,3,0,48-02102,29,0,2,257
132,2,6,1,1,0,0,48-02515,65,0,5,501
133,2,1,1,1,8,0,48-02515,65,0,2,207
134,1,1,1,1,5,0,48-02101,28,0,2,501
135,1,6,2,2,8,0,48-02102,60,2,5,289
136,2,6,1,1,4,4,48-02507,67,2,3,387
137,1,1,1,1,7,0,48-02510,52,0,3,501
138,1,6,1,1,3,0,48-02102,76,0,2,113
139,1,1,1,1,3,0,48-02510,63,0,3,456
140,1,2,2,1,5,1,48-02515,20,0,4,501
141,2,4,1,1,8,1,48-02510,47,0,N,501
142,1,1,6,2,4,0,48-02102,34,1,7,305
143,1,1,1,1,5,0,48-02102,66,2,4,501
144,1,1,1,1,8,0,48-02507,14,0,3,390
145,1,5,1,1,5,4,48-02516,24,0,6,310
146,2,1,1,1,2,0,48-02102,66,0,N,358
147,1,1,1,1,4,0,48-02516,37,0,2,0
148,1,6,1,1,9,0,48-02510,56,0,2,496
149,1,4,1,2,3,1,48-02101,72,0,4,117
150,2,1,1,1,8,0,48-02101,57,0,2,501
151,1,1,1,2,1,0,48-02102,58,1,4,191
152,1,6,1,2,7,1,48-02101,31,3,4,379
153,2,6,1,1,0,0,48-02102,57,0,7,351
154,2,4,1,1,8,0,48-02507,62,0,2,191
155,2,1,1,1,7,0,48-02510,64,0,4,501
156,2,5,8,1,8,0,48-02510,54,0,3,501
157,2,6,1,1,5,0,48-02516,46,0,3,346
158,1,4,1,1,4,0,48-02515,39,0,4,164
159,1,1,1,1,6,0,48-02516,57,0,4,501
160,2,2,2,1,3,0,48-02102,30,1,5,84
161,1,6,1,1,0,0,48-02515,52,0,7,501
162,1,1,1,1,8,1,48-02101,75,0,3,198
163,2,4,1,2,6,0,48-02102,29,1,5,279
164,1,4,1,2,7,0,48-02516,35,0,3,302
165,2,1,1,2,5,0,48-02516,65,0,5,212
166,2,4,1,1,7,0,48-02101,69,0,4,412
167,2,1,1,2,2,0,48-02515,34,0,2,501
168,2,6,1,1,2,1,48-02516,35,1,3,323
169,2,1,1,1,4,1,48-02510,62,0,5,177
170,2,1,1,1,2,0,48-02101,56,2,5,501
171,2,1,1,2,8,1,48-02515,55,0,2,278
172,2,4,1,1,0,0,48-02102,44,1,5,501
173,2,6,1,1,8,0,48-02515,53,0,6,461
174,2,1,1,2,2,0,48-02516,23,1,2,76
175,2,6,1,1,5,0,48-02510,34,0,4,501
176,2,1,1,1,7,0,48-02515,56,0,3,501
177,2,4,1,1,5,0,48-02102,74,0,2,363
178,2,1,1,1,8,0,48-02101,56,0,2,501
179,1,1,1,1,6,0,48-02507,27,0,2,345
180,2,1,1,2,4,1,48-02510,39,1,3,232
181,2,1,1,1,1,0,48-02516,58,1,7,241
182,2,1,2,1,4,0,48-02515,66,0,4,501
183,2,6,1,1,6,0,48-02101,57,0,2,312
184,1,1,2,1,6,0,48-02507,53,0,3,501
185,2,1,1,1,3,0,48-02507,61,3,3,151
186,2,1,1,1,9,0,48-02101,50,0,5,156
187,2,N,1,1,2,0,48-02510,7,2,4,501
188,1,1,1,1,2,0,48-02515,47,1,2,501
189,2,4,1,2,0,0,48-02101,72,0,4,501
190,1,6,1,1,3,1,48-02101,36,0,4,265
191,1,1,9,1,7,0,48-02515,40,0,3,501
192,2,1,1,1,4,0,48-02515,68,0,4,501
193,1,1,1,1,0,1,48-02515,79,0,N,501
194,2,6,1,1,8,1,48-02102,25,0,2,265
195,2,3,1,2,6,0,48-02507,78,2,2,501
196,2,1,2,1,8,0,48-02102,60,0,2,501
197,1,4,1,2,0,0,48-02510,38,2,2,501
198,2,6,2,1,4,0,48-02515,52,2,2,296
199,2,1,1,1,7,2,48-02510,28,0,3,501
200,2,1,1,2,N,0,48-02507,31,0,N,501
201,1,6,1,1,9,0,48-02101,55,1,N,178
202,2,1,1,1,3,0,48-02516,44,1,3,403
203,2,6,6,2,0,0,48-02101,33,0,2,227
204,1,4,1,1,2,1,48-02101,60,0,6,501
205,1,1,1,1,2,0,48-02510,58,3,6,279
206,1,6,1,1,5,0,48-02510,47,0,4,210
207,2,2,1,2,4,0,48-02102,43,0,3,501
208,1,4,1,1,5,0,48-02516,33,0,2,501
209,1,1,1,1,9,0,48-02102,47,0,5,287
210,2,1,1,1,6,0,48-02102,4,0,4,428
211,1,1,1,1,2,0,48-02515,54,0,2,501
212,1,1,1,2,6,0,48-02101,20,0,5,469
213,2,1,1,1,1,0,48-02102,57,0,2,226
214,1,1,1,1,7,0,48-02101,50,1,4,501
215,1,4,1,2,2,0,48-02516,58,1,4,501
216,2,3,1,1,7,0,48-02101,58,0,7,427
217,1,1,1,1,3,0,48-02507,55,1,2,473
218,1,2,1,1,6,0,48-02515,12,1,4,213
219,1,1,1,1,5,1,48-02516,56,0,4,488
220,2,1,1,1,0,0,48-02516,49,0,2,259
221,1,1,2,1,6,0,48-02507,48,0,2,501
222,1,1,1,2,9,0,48-02516,49,0,4,290
223,2,1,1,1,3,0,48-02515,71,0,2,501
224,2,6,1,1,8,0,48-02507,49,1,2,138
225,2,6,1,1,5,0,48-02515,74,0,8,470
226,2,6,1,1,2,0,48-02101,52,2,4,444
227,2,1,1,1,0,0,48-02101,25,1,3,323
228,1,6,1,2,5,4,48-02510,55,0,5,253
229,2,4,1,1,1,0,48-02102,25,1,4,37
230,2,1,1,1,8,0,48-02102,2,0,3,378
231,1,1,1,1,7,0,48-02516,51,0,2,342
232,2,3,1,1,2,0,48-02516,3,0,2,269
233,2,1,1,2,7,0,48-02101,65,0,2,342
234,1,1,6,1,6,0,48-02102,44,0,N,501
235,2,4,1,1,5,0,48-02102,40,0,4,382
236,2,4,2,1,3,0,48-02507,26,0,N,341
237,1,4,1,1,5,0,48-02516,53,0,3,18
238,1,1,1,2,6,0,48-02515,32,0,N,501
239,2,1,1,1,0,0,48-02510,69,0,5,316
240,1,1,1,1,1,0,48-02102,73,0,2,501
241,1,1,1,1,0,1,48-02510,55,1,2,501
242,1,4,1,1,5,0,48-02101,65,0,2,360
243,2,4,1,1,5,1,48-02102,43,0,2,335
244,1,4,1,2,3,0,48-02507,65,0,2,310
245,2,6,1,1,N,0,48-02516,39,0,N,501
246,2,1,1,1,4,0,48-02507,64,0,2,0
247,1,6,1,1,0,1,48-02101,54,1,N,501
248,1,1,1,1,4,0,48-02507,92,2,6,30
249,2,1,2,1,5,0,48-02516,92,1,N,407
250,2,1,1,1,7,0,48-02510,48,1,2,501
251,2,1,6,1,4,0,48-02102,31,3,3,281
252,1,1,1,1,3,1,48-02101,65,2,2,501
253,1,1,1,2,6,0,48-02515,64,2,3,501
254,1,1,1,1,2,0,48-02101,30,1,2,501
255,1,4,1,1,7,0,48-02510,32,0,3,346
256,2,1,1,1,4,1,48-02101,60,1,5,385
257,2,6,6,1,2,0,48-02515,5,0,3,501
258,1,6,1,2,1,1,48-02516,17,3,N,465
259,2,6,8,1,3,0,48-02516,45,0,5,309
260,1,6,1,1,5,0,48-02101,55,0,2,475
261,2,3,1,1,0,0,48-02515,60,0,3,381
262,1,6,2,1,5,0,48-02507,10,0,7,501
263,2,6,1,2,7,0,48-02510,29,0,2,214
264,2,3,1,1,8,0,48-02510,68,0,5,501
265,1,1,1,1,8,0,48-02507,69,1,3,179
266,2,3,1,1,0,0,48-02507,36,1,3,320
267,1,1,1,2,6,0,48-02102,45,0,2,126
268,1,1,1,1,4,0,48-02516,52,1,2,501
269,1,6,1,1,7,0,48-02101,52,1,2,501
270,2,1,1,1,3,0,48-02102,39,0,3,147
271,2,4,1,1,8,0,48-02101,38,1,5,86
272,1,6,1,1,2,0,48-02515,4,2,3,285
273,1,1,1,1,5,0,48-02516,57,0,2,293
274,2,1,1,2,5,0,48-02510,48,0,2,501
275,1,3,1,2,4,1,48-02516,84,0,3,125
276,1,3,1,1,4,0,48-02101,57,0,2,129
277,2,3,1,1,8,0,48-02102,48,0,3,282
278,2,4,1,1,3,1,48-02102,27,0,2,501
279,2,4,1,1,8,0,48-02507,71,0,2,412
280,2,6,1,1,3,0,48-02516,34,0,2,501
281,2,6,2,1,2,0,48-02515,6,N,3,228
282,1,1,1,1,9,1,48-02102,36,0,4,235
283,2,1,1,1,9,0,48-02102,68,0,4,501
284,2,1,1,1,5,0,48-02102,48,0,2,495
285,1,1,1,1,5,1,48-02510,45,0,3,501
286,2,4,1,1,N,0,48-02510,58,0,3,142
287,2,1,1,2,6,0,48-02516,72,2,6,501
288,2,6,1,1,3,0,48-02510,36,0,4,501
289,1,6,1,1,1,1,48-02507,35,0,5,501
290,1,1,1,1,0,0,48-02102,47,0,3,501
291,2,1,1,1,8,0,48-02101,22,0,3,192
292,1,6,1,1,0,0,48-02516,43,1,2,501
293,1,6,1,1,4,0,48-02102,51,0,6,302
294,2,1,1,1,2,0,48-02102,41,0,3,242
295,2,6,2,1,7,0,48-02507,32,1,4,501
296,2,1,1,1,4,0,48-02102,66,0,4,325
297,1,2,1,1,1,0,48-02101,18,0,2,501
298,1,6,1,1,0,0,48-02516,30,0,3,403
299,2,1,1,1,6,0,48-02507,52,0,N,115
300,2,6,1,1,6,0,48-02101,71,0,4,501
301,1,1,1,1,8,0,48-02102,59,0,5,501
302,1,N,8,1,7,0,48-02516,85,0,4,293
303,2,1,1,1,3,1,48-02515,61,0,2,501
304,1,1,1,1,4,0,48-02507,66,1,5,92
305,1,6,1,1,7,0,48-02516,47,0,2,501
306,1,6,1,1,2,0,48-02102,44,0,2,501
307,1,6,1,1,4,0,48-02507,50,0,5,210
308,1,6,1,2,8,1,48-02516,36,1,4,46
309,2,1,1,1,8,0,48-02101,76,0,2,447
310,2,1,1,1,0,0,48-02101,46,0,2,303
311,1,3,1,1,3,1,48-02515,56,0,N,378
312,1,6,2,2,2,0,48-02102,76,0,4,278
313,2,1,1,1,5,0,48-02516,73,0,2,501
314,2,1,1,1,8,0,48-02515,58,0,2,501
315,1,1,2,2,5,0,48-02515,54,0,3,358
316,1,6,1,1,6,0,48-02515,63,0,2,0
317,1,1,1,1,8,0,48-02515,26,0,2,313
318,2,6,1,2,5,0,48-02102,46,3,3,372
319,1,1,1,1,8,0,48-02515,63,1,2,323
320,1,1,1,1,6,1,48-02102,42,0,4,473
321,2,1,1,1,N,0,48-02507,25,0,2,317
322,2,N,1,1,5,0,48-02510,27,0,3,145
323,1,1,1,2,3,0,48-02102,36,0,6,381
324,1,6,1,1,3,0,48-02101,66,1,4,374
325,1,2,2,1,7,0,48-02507,34,0,2,501
326,2,2,1,1,9,0,48-02516,42,1,2,458
327,1,1,1,1,7,0,48-02101,58,0,3,501
328,1,2,9,2,5,0,48-02102,52,N,4,501
329,2,2,1,1,7,1,48-02101,30,0,4,215
330,2,1,1,1,7,0,48-02507,60,1,2,501
331,1,1,1,1,7,0,48-02101,49,0,3,336
332,1,1,1,1,0,0,48-02507,38,1,5,103
333,2,3,1,1,6,0,48-02101,8,0,5,161
334,1,4,1,1,1,0,48-02515,22,0,4,207
335,1,1,1,1,4,0,48-02516,50,0,4,259
336,1,4,3,1,4,0,48-02101,41,0,5,17
337,1,1,1,1,0,0,48-02101,3,2,N,397
338,1,6,1,2,7,1,48-02101,82,0,2,264
339,2,4,2,1,6,0,48-02510,50,2,2,333
340,1,2,1,2,1,0,48-02516,52,1,3,338
341,1,3,2,1,3,0,48-02101,51,0,3,167
342,1,6,1,1,4,0,48-02101,81,0,3,338
343,1,3,1,1,8,0,48-02516,18,0,4,229
344,2,6,1,2,1,1,48-02507,68,0,4,501
345,1,6,1,2,0,0,48-02515,64,3,4,381
346,1,1,1,1,7,0,48-02101,55,0,2,501
347,1,1,1,1,2,0,48-02102,57,0,2,501
348,1,6,1,1,0,0,48-02510,12,0,3,501
349,1,1,1,1,8,0,48-02102,1,2,3,501
350,2,N,1,1,9,1,48-02515,42,0,2,387
351,2,5,1,1,7,0,48-02510,1,1,2,501
352,1,1,1,1,4,0,48-02510,73,0,3,226
353,2,3,1,1,8,0,48-02510,22,0,2,333
354,1,6,1,1,7,0,48-02101,23,1,3,451
355,2,1,1,1,9,0,48-02101,34,3,3,92
356,1,4,1,1,2,0,48-02102,33,0,2,177
357,1,6,1,1,7,0,48-02101,66,1,2,501
358,2,1,1,2,1,0,48-02515,65,0,4,501
359,1,3,1,1,0,0,48-02101,66,0,3,501
360,2,6,6,2,6,0,48-02510,61,3,N,281
361,1,6,1,1,7,0,48-02102,50,3,3,336
362,1,2,1,1,3,0,48-02102,54,0,4,213
363,2,1,1,1,0,0,48-02515,50,0,4,501
364,2,4,1,2,5,0,48-02515,79,0,3,318
365,1,6,1,1,7,0,48-02507,31,0,N,246
366,2,1,1,2,4,0,48-02510,1,0,2,230
367,1,4,1,1,0,0,48-02516,16,0,5,501
368,2,1,1,2,7,0,48-02101,43,0,13,501
369,2,1,1,1,N,0,48-02101,34,1,2,387
370,1,1,1,1,0,0,48-02102,48,0,3,325
371,2,N,1,1,6,0,48-02102,25,0,3,306
372,1,1,1,1,3,0,48-02515,50,0,3,501
373,1,3,1,1,0,0,48-02516,62,0,2,447
374,1,1,1,1,3,0,48-02101,59,3,3,501
375,2,1,1,1,5,0,48-02102,55,0,2,251
376,1,1,1,1,6,0,48-02102,41,2,3,274
377,2,1,6,1,0,0,48-02516,33,0,4,376
378,1,4,2,1,3,0,48-02515,32,0,3,231
379,2,6,1,2,3,0,48-02101,75,4,4,358
380,2,1,1,1,4,0,48-02101,59,2,3,72
381,2,1,1,1,5,0,48-02101,57,0,3,501
382,1,2,9,1,1,0,48-02515,61,1,4,501
383,2,3,1,1,4,0,48-02515,50,0,2,98
384,1,3,1,1,7,0,48-02510,63,1,2,343
385,1,1,1,1,8,0,48-02102,60,0,2,501
386,2,1,1,1,8,0,48-02510,36,3,2,501
387,1,1,1,1,3,0,48-02510,66,0,3,115
388,1,6,1,2,3,0,48-02516,49,0,7,441
389,2,1,1,1,2,0,48-02507,50,0,2,501
390,2,1,1,1,6,0,48-02507,76,2,2,501
391,2,1,1,1,7,0,48-02102,32,0,3,14
392,1,6,1,1,8,0,48-02101,56,0,3,443
393,2,1,1,2,2,0,48-02516,46,0,4,167
394,1,6,9,2,7,1,48-02102,34,0,4,501
395,1,1,1,1,8,0,48-02101,43,0,6,228
396,1,3,1,1,5,0,48-02101,71,2,2,411
397,2,1,1,1,1,0,48-02510,0,0,3,227
398,2,1,1,1,4,1,48-02102,4,0,2,436
399,2,6,1,1,5,1,48-02101,62,0,7,19
400,1,1,1,1,5,0,48-02102,44,3,2,290
401,1,1,9,1,5,0,48-02515,50,0,3,184
402,2,4,1,2,6,1,48-02510,37,1,3,376
403,2,1,1,1,4,1,48-02507,58,1,3,501
404,1,6,1,1,4,0,48-02510,48,0,3,232
405,1,1,1,1,8,0,48-02516,63,0,5,501
406,2,1,1,1,5,1,48-02101,25,0,3,390
407,2,1,1,1,6,0,48-02507,44,0,3,501
408,2,4,1,1,6,0,48-02102,54,0,2,501
409,1,4,1,2,9,0,48-02102,50,0,6,291
410,2,6,1,1,8,0,48-02515,59,0,3,325
411,2,3,1,1,2,1,48-02102,59,5,2,7
412,2,1,1,1,6,0,48-02507,36,0,2,241
413,1,1,1,2,6,1,48-02507,42,0,3,501
414,2,1,1,1,9,0,48-02510,45,0,4,501
415,2,1,1,1,4,0,48-02516,35,0,2,292
416,2,1,1,1,8,0,48-02102,60,0,5,458
417,2,3,1,1,7,1,48-02516,30,0,4,296
418,1,4,1,1,6,0,48-02515,54,4,8,258
419,1,1,6,2,0,0,48-02101,54,0,4,345
420,1,6,2,2,0,0,48-02515,11,0,3,252
421,2,1,1,1,2,0,48-02102,75,0,2,501
422,1,1,1,1,7,0,48-02507,54,0,5,501
423,1,1,1,1,4,0,48-02507,28,2,3,249
424,2,1,2,1,5,0,48-02516,61,0,2,501
425,1,1,1,1,7,0,48-02515,25,0,2,369
426,2,4,1,1,2,1,48-02510,30,1,2,501
427,2,1,1,1,5,0,48-02510,73,0,3,501
428,2,3,1,1,6,0,48-02102,53,0,3,501
429,2,3,2,1,2,4,48-02510,42,0,4,319
430,1,3,1,1,6,0,48-02102,55,0,6,385
431,2,1,1,1,8,0,48-02515,69,0,6,60
432,1,1,8,1,4,0,48-02101,21,0,3,382
433,1,5,2,2,2,1,48-02507,55,0,N,197
434,2,1,1,1,2,1,48-02102,44,1,5,81
435,2,6,2,2,3,0,48-02101,29,0,3,258
436,2,4,1,1,4,0,48-02101,80,0,5,172
437,1,4,1,1,4,1,48-02516,58,0,3,244
438,1,6,1,1,0,0,48-02102,49,0,2,287
439,2,1,1,2,4,0,48-02102,33,2,8,470
440,1,1,1,1,4,0,48-02510,16,0,8,501
441,2,4,1,2,2,0,48-02510,64,0,5,113
442,1,1,1,1,8,0,48-02101,61,1,3,501
443,2,1,1,1,1,0,48-02515,55,0,7,232
444,2,4,1,1,7,0,48-02516,62,1,2,438
445,1,4,1,1,7,0,48-02101,51,0,2,501
446,2,1,1,1,7,0,48-02102,73,0,2,459
447,2,1,1,1,4,0,48-02516,11,0,2,501
448,2,6,1,1,8,0,48-02507,3,0,3,501
449,2,1,1,1,6,0,48-02101,22,0,2,501
450,1,4,1,1,7,0,48-02101,61,0,3,264
451,1,6,1,2,9,0,48-02516,33,2,5,211
452,1,1,1,1,3,0,48-02101,65,0,3,304
453,1,2,2,1,6,0,48-02515,51,0,N,245
454,1,1,1,2,7,0,48-02101,50,0,4,501
455,1,6,1,1,8,0,48-02102,30,2,2,424
456,2,1,1,1,3,0,48-02510,51,0,3,259
457,1,6,1,1,5,1,48-02101,71,0,2,226
458,1,4,1,2,7,0,48-02101,31,0,2,501
459,1,1,9,1,3,0,48-02102,34,0,5,102
460,1,3,1,1,9,1,48-02101,61,0,2,415
461,1,1,1,1,7,0,48-02516,52,1,3,69
462,2,N,1,1,8,1,48-02515,92,2,5,331
463,2,3,1,2,5,0,48-02101,66,0,2,501
464,1,6,1,1,4,0,48-02101,25,0,2,59
465,1,1,1,1,8,0,48-02102,40,0,4,501
466,2,1,1,1,7,0,48-02102,55,0,3,159
467,2,3,1,1,8,0,48-02102,52,0,4,501
468,2,1,1,1,2,0,48-02516,26,0,2,501
469,1,1,1,1,5,0,48-02101,23,2,4,447
470,2,6,1,2,3,0,48-02510,60,0,3,501
471,1,1,1,1,4,0,48-02102,48,0,5,257
472,2,6,1,1,1,4,48-02516,80,0,3,501
473,1,4,1,1,6,0,48-02516,18,1,2,501
474,2,4,1,2,5,0,48-02102,74,0,4,496
475,2,3,1,1,0,1,48-02102,71,1,7,397
476,1,3,1,1,5,0,48-02101,26,2,2,97
477,2,1,1,1,3,0,48-02510,33,0,3,501
478,1,6,1,1,5,0,48-02516,20,1,5,323
479,2,1,8,1,0,1,48-02510,46,0,2,501
480,1,1,1,1,9,0,48-02102,49,2,6,501
481,2,1,1,1,2,0,48-02515,65,1,3,287
482,1,1,1,1,8,0,48-02510,56,1,3,501
483,1,1,2,1,0,0,48-02101,70,0,6,501
484,1,1,1,1,5,0,48-02101,60,0,2,152
485,1,1,1,1,5,0,48-02516,31,0,3,107
486,1,4,1,1,8,4,48-02516,46,0,5,87
487,1,6,1,1,7,0,48-02102,58,2,2,220
488,2,4,1,2,7,0,48-02510,26,1,4,501
489,1,4,1,1,2,0,48-02507,32,5,4,258
490,1,1,1,1,9,0,48-02507,78,0,2,244
491,2,4,1,1,5,0,48-02101,46,1,4,N
492,1,1,2,1,2,0,48-02102,54,1,N,443
493,1,5,1,1,9,0,48-02516,77,0,6,43
494,2,6,1,2,3,0,48-02507,5,0,3,501
495,1,4,1,1,3,0,48-02510,66,3,4,450
496,2,4,1,1,7,4,48-02516,63,0,2,290
497,2,1,1,2,5,0,48-02101,41,1,3,287
498,1,1,9,2,5,0,48-02507,24,0,3,501
499,1,1,1,2,0,0,48-02102,68,0,2,325
500,2,6,1,2,3,1,48-02516,58,0,2,295
501,2,1,1,2,4,0,48-02102,27,0,3,336
502,1,3,1,1,5,0,48-02515,42,2,4,80
503,1,4,1,2,5,2,48-02102,62,2,4,257
504,1,6,1,1,0,1,48-02516,52,0,4,501
505,1,1,8,1,7,0,48-02516,48,1,N,424
506,2,1,1,1,1,0,48-02510,39,0,2,316
507,1,1,1,1,4,0,48-02101,45,0,2,501
508,1,1,1,1,4,0,48-02510,61,1,3,338
509,1,4,1,2,2,1,48-02516,39,1,N,332
510,1,1,1,1,6,0,48-02101,61,1,3,501
511,1,1,1,1,5,0,48-02101,57,0,4,69
512,1,1,1,1,5,0,48-02516,49,0,2,208
513,2,1,1,1,4,0,48-02515,65,0,2,351
