,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
74,2,1,1,1,2,9,0,48-02516,N
75,1,6,1,1,6,7,1,48-02507,4
76,1,4,1,2,3,7,0,48-02101,14
77,1,2,2,1,3,7,0,48-02515,N
78,2,3,1,1,0,5,1,48-02102,4
79,1,1,2,1,4,8,0,48-02510,14
80,2,3,1,1,1,5,0,48-02102,14
81,1,4,1,1,0,9,0,48-02507,3
82,2,1,1,1,5,7,0,48-02101,11
83,2,6,1,2,8,5,0,48-02101,15
84,2,1,8,1,8,8,0,48-02516,N
85,1,2,1,1,3,4,0,48-02510,6
86,2,4,1,1,3,9,1,48-02516,6
87,2,6,1,2,7,7,0,48-02515,3
88,2,1,1,2,2,5,0,48-02516,4
89,1,2,1,1,0,7,0,48-02101,5
90,1,4,1,2,2,6,0,48-02507,N
91,1,3,1,1,5,7,0,48-02101,10
92,1,6,1,1,6,9,0,48-02507,6
93,2,5,1,1,6,7,0,48-02510,10
94,1,1,1,2,5,7,1,48-02101,6
95,1,4,1,1,2,5,0,48-02102,N
96,1,1,1,1,6,7,0,48-02516,N
97,2,N,1,1,7,9,0,48-02510,18
98,1,1,1,1,9,7,0,48-02101,N
99,2,1,1,1,4,10,0,48-02516,14
100,1,1,1,1,1,5,0,48-02516,10
101,2,6,1,2,8,5,0,48-02510,N
102,2,3,1,1,4,5,0,48-02101,9
103,2,4,1,1,8,7,0,48-02507,14
104,1,1,1,1,7,9,0,48-02515,10
105,2,4,1,1,4,7,0,48-02101,4
106,1,6,1,1,7,1,0,48-02507,N
107,2,1,1,1,5,4,0,48-02516,7
108,2,3,1,2,2,4,0,48-02516,10
109,2,1,1,1,6,5,0,48-02102,13
110,1,1,1,2,0,5,0,48-02101,15
111,2,1,1,1,N,10,1,48-02101,12
112,1,4,1,1,9,1,0,48-02516,12
113,1,6,1,1,3,4,0,48-02515,4
114,1,6,1,1,8,4,0,48-02102,6
115,2,1,1,1,9,3,0,48-02515,4
116,2,1,1,1,5,7,0,48-02510,4
117,1,6,6,1,3,9,0,48-02516,6
118,1,3,1,1,6,5,0,48-02102,4
119,2,1,1,1,6,7,0,48-02515,N
120,2,1,1,1,6,9,0,48-02515,12
121,1,1,2,1,4,3,0,48-02510,7
122,1,2,2,1,4,7,1,48-02510,14
123,2,1,1,1,1,7,0,48-02101,9
124,2,1,1,1,8,5,0,48-02515,N
125,1,6,9,1,7,9,0,48-02102,14
126,2,1,1,1,7,9,0,48-02510,12
127,2,1,1,2,4,5,0,48-02102,N
128,1,1,1,2,8,11,1,48-02102,N
129,1,1,1,1,5,5,0,48-02515,10
130,1,1,1,1,0,5,0,48-02102,6
131,1,1,1,1,0,7,0,48-02515,7
132,2,3,1,1,2,5,0,48-02516,N
133,1,4,1,1,4,5,0,48-02510,6
134,1,1,1,1,2,10,0,48-02101,7
135,2,1,1,1,0,4,0,48-02101,12
136,2,1,1,1,7,5,0,48-02507,4
137,1,N,1,1,2,5,1,48-02101,10
138,1,1,1,1,6,9,0,48-02516,N
139,1,1,1,1,4,3,0,48-02515,15
140,2,1,1,1,8,7,0,48-02101,N
141,1,1,1,1,8,6,1,48-02507,11
142,2,1,1,1,7,N,0,48-02102,14
143,1,1,1,1,6,7,0,48-02102,N
144,2,4,1,1,9,7,0,48-02101,7
145,2,6,1,1,2,7,0,48-02507,4
146,1,6,1,1,7,5,1,48-02516,3
147,2,4,1,2,7,7,0,48-02102,N
148,1,6,1,1,8,9,0,48-02515,N
149,1,1,1,1,8,1,0,48-02516,3
150,1,1,1,1,7,10,0,48-02516,7
151,2,6,1,1,8,7,0,48-02516,6
152,1,1,1,1,1,4,0,48-02101,N
153,1,4,1,1,2,9,4,48-02507,N
154,2,6,6,1,4,4,0,48-02516,N
155,1,1,1,1,6,9,0,48-02507,10
156,1,1,1,1,3,10,0,48-02515,N
157,2,1,1,1,5,7,1,48-02507,4
158,1,2,1,2,0,N,0,48-02510,8
159,2,3,1,2,1,10,0,48-02510,N
160,1,1,1,1,2,7,0,48-02101,6
161,2,1,1,1,9,6,1,48-02516,13
162,2,4,1,1,1,8,2,48-02510,6
163,1,3,1,1,3,5,0,48-02101,6
164,1,1,1,1,7,7,0,48-02102,12
165,2,1,1,1,5,5,0,48-02516,N
166,2,6,1,2,1,9,0,48-02102,14
167,2,1,1,2,4,8,0,48-02102,6
168,2,1,1,1,3,6,0,48-02101,3
169,2,1,1,1,4,10,0,48-02515,3
170,2,3,1,1,7,9,1,48-02102,N
171,1,6,1,1,9,5,0,48-02510,14
172,1,4,2,1,7,5,0,48-02507,1
173,2,1,1,1,1,4,0,48-02102,N
174,2,6,8,1,4,8,0,48-02101,N
175,1,1,1,1,2,7,0,48-02510,N
176,2,1,1,1,5,6,1,48-02101,N
177,2,1,1,1,N,5,0,48-02510,13
178,1,1,1,1,9,4,0,48-02516,13
179,2,1,6,1,6,7,0,48-02102,9
180,2,1,1,1,6,4,0,48-02507,N
181,1,6,1,2,2,7,0,48-02510,N
182,2,6,1,2,8,6,0,48-02515,10
183,2,1,1,1,7,9,0,48-02101,11
184,1,1,1,1,8,10,0,48-02510,4
185,2,6,1,1,4,9,0,48-02516,12
186,1,1,1,1,5,5,0,48-02101,9
187,2,5,1,1,0,5,0,48-02101,5
188,1,3,1,2,9,3,0,48-02102,6
189,1,1,2,1,5,9,1,48-02515,4
190,1,N,1,1,6,7,0,48-02507,1
191,1,6,1,2,2,9,0,48-02102,6
192,2,1,1,1,N,5,0,48-02101,N
193,2,1,1,1,2,9,0,48-02516,14
194,1,1,1,1,9,4,0,48-02507,N
195,1,3,1,1,0,10,0,48-02102,N
196,1,1,1,1,6,5,0,48-02101,N
197,1,1,1,2,8,11,0,48-02102,18
198,1,1,1,1,5,6,1,48-02510,N
199,2,6,1,1,4,9,0,48-02101,N
200,2,6,1,1,9,9,0,48-02515,1
201,2,1,1,1,3,8,0,48-02101,N
202,2,1,1,1,6,8,0,48-02516,N
203,1,6,1,2,6,7,4,48-02516,6
204,1,1,1,1,7,3,0,48-02510,14
205,1,4,1,1,4,12,0,48-02515,11
206,2,6,1,1,2,7,0,48-02510,4
207,1,1,6,1,7,7,0,48-02101,10
208,2,3,1,1,4,5,0,48-02516,12
209,2,1,1,1,8,9,0,48-02515,6
210,2,4,1,1,0,4,0,48-02102,4
211,1,1,1,1,0,9,0,48-02507,6
212,1,1,1,1,8,7,0,48-02507,12
213,1,1,1,1,6,N,0,48-02102,12
214,2,1,1,1,4,9,0,48-02515,6
215,2,1,1,1,1,7,0,48-02102,15
216,2,1,1,1,8,5,0,48-02102,12
217,2,4,1,2,1,5,1,48-02516,N
218,2,6,1,1,2,4,0,48-02101,4
219,2,1,2,1,5,9,0,48-02516,N
220,1,1,1,1,0,9,0,48-02510,N
221,1,1,1,1,6,9,0,48-02102,N
222,1,1,1,1,5,9,1,48-02102,N
223,2,1,1,1,3,7,0,48-02101,N
224,2,6,1,2,5,5,0,48-02101,15
225,2,1,2,1,0,3,0,48-02510,9
226,1,4,1,1,4,5,0,48-02516,15
227,1,2,1,1,6,5,0,48-02101,4
228,2,1,1,1,5,7,1,48-02101,13
229,2,6,1,1,3,8,0,48-02101,N
230,1,1,8,1,8,9,0,48-02515,10
231,2,2,1,1,5,8,0,48-02102,12
232,2,1,1,2,1,6,0,48-02102,15
233,1,1,1,2,4,5,0,48-02515,N
234,1,1,1,1,9,7,0,48-02516,N
235,1,1,1,1,9,9,0,48-02510,N
236,1,6,1,2,5,9,0,48-02102,N
237,2,1,1,1,8,6,0,48-02516,15
238,2,6,1,1,2,5,0,48-02507,11
239,2,1,1,1,2,5,1,48-02507,N
240,2,1,1,1,2,6,0,48-02507,N
241,1,2,7,1,4,5,0,48-02101,14
242,2,1,1,1,0,5,0,48-02102,4
243,1,1,1,1,0,4,1,48-02507,10
244,2,1,1,1,0,5,0,48-02101,15
245,2,6,1,1,6,5,0,48-02101,N
246,1,1,1,1,3,7,0,48-02102,10
247,1,1,2,1,4,5,0,48-02102,3
248,2,6,1,1,2,7,0,48-02510,N
249,1,5,1,1,8,11,0,48-02507,15
250,1,4,9,1,5,3,0,48-02102,15
251,1,1,1,2,2,6,0,48-02101,12
252,1,6,2,1,9,8,0,48-02515,14
253,2,1,1,1,4,8,0,48-02515,N
254,1,6,7,1,6,12,1,48-02515,7
255,2,6,1,2,3,4,1,48-02101,15
256,1,1,1,2,9,7,0,48-02507,12
257,2,1,1,1,0,N,0,48-02510,3
258,1,6,1,1,2,5,0,48-02101,14
259,1,1,1,1,8,4,0,48-02507,15
260,1,4,1,1,7,5,0,48-02507,14
261,2,1,1,1,4,7,0,48-02516,N
262,1,6,1,1,6,5,0,48-02101,15
263,2,1,6,2,8,3,0,48-02101,9
264,1,1,1,1,2,9,0,48-02516,7
265,2,1,1,1,0,9,0,48-02101,16
266,1,3,1,1,1,5,0,48-02507,10
267,2,3,1,1,4,8,0,48-02102,N
268,1,1,1,1,2,7,0,48-02516,10
269,2,1,1,1,7,5,1,48-02101,14
270,2,1,1,1,7,7,0,48-02510,10
271,2,3,1,2,6,7,0,48-02101,10
272,2,1,1,1,2,9,0,48-02510,N
273,1,4,1,1,6,6,1,48-02515,11
274,1,1,1,1,0,11,0,48-02101,14
275,2,6,1,1,4,5,0,48-02516,1
276,1,1,1,1,8,11,0,48-02101,10
277,2,4,2,2,1,5,1,48-02515,15
278,2,1,1,1,3,7,0,48-02102,15
279,1,4,9,1,3,9,0,48-02516,7
280,2,1,1,1,0,9,0,48-02102,12
281,2,4,1,1,4,5,0,48-02515,N
282,1,6,1,2,4,6,0,48-02101,11
283,2,6,1,1,2,4,0,48-02507,14
284,1,1,1,1,4,5,0,48-02101,6
285,1,1,1,1,8,6,0,48-02507,6
286,1,1,1,1,1,5,0,48-02101,7
287,1,4,1,1,7,9,0,48-02510,11
288,2,6,1,1,3,7,0,48-02507,6
289,2,4,1,1,6,7,1,48-02516,6
290,1,1,1,1,5,10,0,48-02516,5
291,2,5,1,1,3,5,1,48-02516,14
292,1,1,1,1,3,4,4,48-02507,6
293,2,1,1,1,0,4,0,48-02516,N
294,1,6,1,1,4,9,1,48-02101,1
295,1,1,1,1,6,7,0,48-02507,9
296,2,3,1,1,0,9,0,48-02510,N
297,1,1,1,1,7,7,0,48-02510,N
298,1,6,1,1,9,4,0,48-02516,4
299,2,6,9,1,8,5,3,48-02510,4
300,2,4,1,1,7,N,1,48-02102,3
301,1,6,1,1,8,7,0,48-02101,15
302,2,6,1,1,4,7,0,48-02515,3
303,1,4,2,1,0,6,0,48-02507,14
304,2,1,1,1,5,4,0,48-02507,15
305,2,4,2,1,2,8,0,48-02102,N
306,2,3,2,1,0,5,0,48-02102,N
307,1,2,1,1,4,7,0,48-02102,14
308,2,6,1,2,9,9,1,48-02507,4
309,1,4,1,2,4,5,1,48-02102,10
310,1,4,9,1,4,7,1,48-02510,11
311,1,3,1,1,0,4,0,48-02515,N
312,1,1,1,1,3,9,0,48-02101,6
313,2,4,1,1,9,5,0,48-02515,4
314,2,6,1,1,5,8,0,48-02510,12
315,1,1,1,1,8,10,0,48-02507,15
316,2,1,1,2,5,9,0,48-02516,N
317,2,6,1,1,9,7,1,48-02516,N
318,2,1,1,1,0,2,0,48-02510,N
319,1,4,1,1,8,5,0,48-02102,6
320,1,N,9,1,2,9,0,48-02510,12
321,2,1,1,2,5,5,1,48-02515,3
322,1,6,2,1,5,6,2,48-02516,10
323,1,1,1,1,6,3,0,48-02102,14
324,1,3,1,1,4,5,2,48-02516,12
325,2,1,8,1,0,5,1,48-02515,10
326,2,1,1,1,9,4,0,48-02510,15
327,1,1,8,1,5,5,0,48-02510,5
328,1,1,1,1,8,10,0,48-02101,16
329,1,1,1,2,8,7,0,48-02101,12
330,1,1,1,1,8,9,0,48-02102,4
331,1,6,1,1,2,8,0,48-02101,6
332,2,1,1,1,4,8,0,48-02507,7
333,1,1,1,2,8,5,0,48-02510,6
334,2,5,1,1,4,5,0,48-02507,N
335,2,6,1,1,2,5,0,48-02507,10
336,1,1,1,1,6,9,0,48-02510,4
337,1,1,1,1,3,4,0,48-02507,N
338,1,6,1,1,8,1,0,48-02102,N
339,2,1,1,1,0,7,0,48-02101,N
340,1,1,1,1,8,5,0,48-02507,N
341,2,1,1,1,0,7,0,48-02101,N
342,2,4,1,1,2,5,0,48-02101,11
343,2,1,1,1,6,9,0,48-02102,N
344,2,3,1,1,6,6,0,48-02102,N
345,1,3,1,1,5,5,0,48-02510,4
346,1,1,1,1,5,7,0,48-02102,4
347,1,1,1,1,5,5,0,48-02515,14
348,2,5,1,2,0,8,0,48-02507,14
349,1,4,1,1,6,4,1,48-02515,11
350,1,6,1,1,6,9,0,48-02102,N
351,2,1,1,1,6,5,1,48-02507,6
352,2,4,1,1,0,5,0,48-02510,17
353,2,1,1,1,8,9,0,48-02101,6
354,1,1,1,1,8,5,0,48-02507,N
355,1,1,1,2,5,1,0,48-02510,N
356,2,1,1,2,4,9,0,48-02515,N
357,2,3,1,1,2,1,0,48-02507,N
358,2,1,1,1,8,3,0,48-02507,4
359,2,6,1,1,5,3,0,48-02507,12
360,1,4,1,2,6,7,0,48-02101,11
361,2,1,1,1,4,9,0,48-02102,N
362,1,1,1,1,6,5,2,48-02515,N
363,2,1,1,1,N,8,0,48-02516,6
364,2,1,1,1,2,7,0,48-02101,N
365,2,1,1,1,9,9,1,48-02516,N
366,1,6,6,1,6,7,0,48-02507,N
367,2,6,1,1,3,7,0,48-02101,N
368,2,1,1,1,4,7,0,48-02516,N
369,2,1,1,1,7,5,0,48-02507,12
370,2,N,1,2,9,9,0,48-02516,16
371,1,4,1,2,4,6,0,48-02515,6
372,1,4,1,1,7,4,0,48-02516,3
373,2,1,1,1,8,7,0,48-02101,11
374,1,4,1,1,9,5,0,48-02515,7
375,2,1,1,1,7,9,0,48-02507,N
376,2,1,1,1,6,7,0,48-02101,14
377,2,4,2,1,0,9,0,48-02102,N
378,2,1,1,1,3,5,2,48-02101,7
379,1,1,1,1,4,7,0,48-02516,3
380,1,6,1,1,5,4,0,48-02507,6
381,1,2,1,1,9,7,0,48-02515,7
382,2,1,1,1,5,9,0,48-02101,10
383,2,1,1,2,7,10,0,48-02102,4
384,1,4,1,2,4,10,0,48-02516,3
385,1,2,1,1,6,7,0,48-02515,10
386,1,1,1,1,3,7,0,48-02101,11
387,2,4,1,1,7,5,0,48-02101,6
388,2,1,1,1,8,7,0,48-02102,7
389,1,1,1,1,5,5,0,48-02516,N
390,2,3,1,1,8,7,0,48-02102,6
391,1,6,1,1,9,9,0,48-02101,5
392,1,6,1,1,6,11,0,48-02102,16
393,1,6,1,2,5,9,0,48-02101,12
394,2,4,1,1,4,5,0,48-02101,N
395,2,4,1,1,6,4,0,48-02507,1
396,2,1,1,1,3,4,0,48-02507,3
397,2,3,1,1,0,7,0,48-02507,N
398,1,4,1,1,5,5,0,48-02510,15
399,1,1,1,2,0,5,1,48-02101,5
400,1,1,1,1,2,4,1,48-02507,N
401,1,3,1,1,8,5,1,48-02101,11
402,1,1,1,1,9,7,0,48-02101,10
403,1,1,1,2,8,7,0,48-02101,N
404,1,6,2,2,5,5,0,48-02507,3
405,2,1,1,1,3,9,0,48-02510,3
406,2,2,8,1,6,3,0,48-02102,14
407,2,1,1,1,5,3,0,48-02102,10
408,2,1,1,1,8,7,0,48-02102,N
409,1,1,1,1,8,9,1,48-02101,18
410,2,3,1,1,6,7,2,48-02510,11
411,1,1,1,1,3,9,0,48-02510,N
412,1,1,1,1,0,10,0,48-02515,10
413,1,6,1,1,4,5,0,48-02101,5
414,2,4,1,1,2,7,1,48-02510,4
415,2,1,1,2,7,7,0,48-02102,14
416,1,6,6,1,2,7,0,48-02516,8
417,1,1,1,1,9,5,0,48-02101,15
418,2,1,9,1,3,9,0,48-02516,15
419,1,2,1,2,9,5,0,48-02101,N
420,2,1,1,1,4,5,0,48-02102,12
421,1,1,1,1,3,11,1,48-02101,11
422,2,1,1,2,4,5,0,48-02507,15
423,2,1,1,1,9,12,0,48-02515,N
424,1,1,1,1,8,9,0,48-02516,N
425,2,1,1,1,6,5,0,48-02516,10
426,1,4,1,1,6,9,0,48-02101,N
427,2,4,1,2,7,3,0,48-02516,4
428,1,1,1,1,9,8,0,48-02101,6
429,1,2,1,1,4,9,1,48-02101,N
430,2,N,1,1,0,5,1,48-02101,15
431,2,3,1,2,6,10,0,48-02102,N
432,2,1,1,1,3,5,0,48-02102,N
433,1,6,1,2,9,5,1,48-02101,9
434,1,6,1,1,4,4,0,48-02510,5
435,2,1,2,1,2,7,0,48-02102,11
436,1,1,1,1,4,9,0,48-02101,6
437,2,1,6,1,8,7,0,48-02101,N
438,1,2,1,1,1,4,0,48-02515,16
439,1,1,1,1,8,9,0,48-02507,9
440,1,4,1,1,2,5,0,48-02507,3
441,2,1,1,2,4,5,0,48-02516,N
442,1,4,1,1,2,4,1,48-02101,10
443,2,6,1,2,7,7,0,48-02102,N
444,2,1,1,2,5,4,0,48-02102,16
445,2,4,1,1,6,4,0,48-02515,7
446,2,6,1,1,0,7,1,48-02507,10
447,1,N,1,1,2,7,0,48-02102,5
448,1,6,1,1,8,7,0,48-02507,N
449,2,1,1,1,5,4,1,48-02102,3
450,1,1,1,1,5,8,0,48-02101,N
451,1,6,1,1,7,7,0,48-02515,6
452,1,N,1,2,6,9,0,48-02510,N
453,1,1,1,2,5,7,0,48-02101,5
454,1,1,1,1,1,3,0,48-02510,12
455,2,1,1,1,7,9,0,48-02101,14
456,2,1,9,1,4,9,0,48-02510,N
457,2,1,1,1,8,3,1,48-02515,6
458,2,6,1,1,9,7,0,48-02516,N
459,2,1,1,1,7,6,0,48-02101,7
460,2,2,1,2,2,5,0,48-02102,N
461,2,6,1,1,0,5,1,48-02101,11
462,1,1,1,1,7,9,0,48-02102,14
463,2,4,1,1,7,9,0,48-02510,6
464,2,6,1,0,8,5,0,48-02515,12
465,2,3,1,1,3,9,1,48-02516,15
466,2,1,1,1,1,3,0,48-02516,9
467,1,1,1,2,1,7,1,48-02515,6
468,2,1,1,1,8,6,1,48-02102,N
469,2,1,1,1,6,4,0,48-02516,10
470,1,1,1,1,1,7,0,48-02515,11
471,2,N,1,1,4,6,0,48-02507,6
472,2,6,1,1,9,7,0,48-02507,15
473,2,1,1,1,5,8,0,48-02515,7
474,2,3,1,1,8,5,0,48-02516,N
475,1,6,1,1,4,7,0,48-02102,N
476,1,1,1,1,8,9,1,48-02101,3
477,1,2,1,2,6,7,0,48-02507,12
478,1,1,1,1,9,7,0,48-02510,6
479,2,1,1,1,8,5,0,48-02101,15
480,1,6,1,1,7,9,0,48-02516,15
481,2,1,1,1,7,9,0,48-02101,7
482,2,1,8,1,8,5,0,48-02101,6
483,1,1,1,1,0,7,0,48-02101,6
484,1,6,1,1,5,6,0,48-02101,3
485,1,3,2,1,9,5,0,48-02102,12
486,1,1,1,1,4,10,0,48-02101,N
487,1,6,9,1,8,7,0,48-02507,6
488,1,1,1,2,2,9,0,48-02101,N
489,1,1,1,2,5,9,0,48-02515,10
490,1,N,1,2,4,7,0,48-02102,N
491,2,6,1,1,4,4,0,48-02101,15
492,2,4,1,1,2,7,0,48-02515,15
493,2,1,1,1,1,7,0,48-02515,15
494,1,1,9,2,6,7,0,48-02507,4
495,2,1,1,1,5,4,0,48-02515,N
496,1,1,1,1,5,9,1,48-02101,9
497,2,6,1,1,5,9,0,48-02507,16
498,2,1,1,1,3,7,0,48-02516,6
499,1,6,1,1,2,7,0,48-02507,8
500,2,1,2,1,5,5,1,48-02510,3
501,1,4,6,1,0,7,1,48-02510,7
502,2,1,2,2,4,5,0,48-02507,3
503,2,1,1,1,8,3,0,48-02101,6
504,2,1,1,1,4,7,0,48-02102,N
505,2,1,1,2,3,1,0,48-02507,1
506,1,5,1,1,4,8,0,48-02507,N
507,1,1,1,1,8,9,0,48-02516,3
508,1,1,2,1,8,7,0,48-02507,7
509,2,6,1,2,7,5,0,48-02515,N
510,2,1,1,1,7,5,0,48-02516,N
511,1,1,1,2,8,4,0,48-02515,11
512,2,1,1,1,5,3,0,48-02516,6
513,1,6,1,1,0,7,2,48-02516,7
514,2,1,2,1,0,7,0,48-02510,N
515,2,4,1,2,2,5,0,48-02102,N
516,2,2,1,1,N,5,1,48-02101,N
517,2,1,1,2,2,6,0,48-02516,14
518,2,1,1,1,3,8,0,48-02102,N
519,1,1,1,1,8,6,1,48-02102,5
520,1,1,9,1,3,6,0,48-02101,16
521,1,1,1,1,7,7,0,48-02507,4
522,2,1,2,1,8,7,0,48-02516,4
523,1,1,1,2,7,9,1,48-02101,N
524,2,1,1,1,0,7,0,48-02101,N
525,2,4,1,1,2,9,0,48-02101,3
526,2,1,1,1,7,7,0,48-02101,17
527,1,1,1,2,6,3,0,48-02101,N
528,2,1,1,1,7,9,0,48-02510,6
529,1,1,8,1,7,7,0,48-02516,3
530,1,1,1,1,5,3,0,48-02101,7
531,2,1,9,1,3,5,0,48-02102,N
532,2,1,1,1,3,7,4,48-02516,7
533,2,4,1,1,9,4,0,48-02101,9
534,2,1,2,2,2,6,0,48-02510,N
535,1,1,1,1,6,5,0,48-02507,12
536,1,6,1,1,8,5,0,48-02102,7
537,2,6,1,2,3,10,1,48-02102,N
538,2,4,1,2,5,5,1,48-02516,6
539,1,1,6,1,6,6,0,48-02507,9
540,2,3,1,1,3,5,0,48-02515,6
541,2,1,1,1,2,12,0,48-02507,4
542,1,5,1,1,9,5,4,48-02510,9
543,1,1,1,1,0,7,0,48-02101,N
544,2,6,1,1,8,7,0,48-02507,5
545,1,1,1,1,4,5,0,48-02102,N
546,1,4,1,1,6,9,0,48-02101,16
547,1,6,1,1,3,7,0,48-02515,6
548,1,1,1,1,1,5,0,48-02101,12
549,2,1,1,1,3,7,0,48-02101,N
550,2,6,1,1,4,5,0,48-02510,3
551,2,6,9,2,8,7,0,48-02515,10
552,2,1,1,2,4,5,0,48-02515,N
553,2,1,1,1,7,6,0,48-02507,14
554,2,4,1,2,0,5,0,48-02507,N
555,1,1,1,2,5,7,0,48-02101,11
556,2,5,1,1,8,6,1,48-02515,N
557,2,4,1,1,2,5,0,48-02101,13
558,2,1,2,1,3,6,0,48-02102,N
559,1,6,1,1,8,10,0,48-02101,N
560,1,1,1,1,3,8,0,48-02515,6
561,2,1,1,1,1,9,1,48-02102,7
562,2,6,1,2,0,7,0,48-02516,12
563,2,3,1,2,5,9,0,48-02516,10
564,1,4,1,1,3,5,0,48-02516,7
565,1,4,6,1,3,3,0,48-02515,9
566,2,1,1,2,7,6,1,48-02510,4
567,1,1,1,1,0,6,0,48-02507,14
568,2,1,1,1,0,5,0,48-02101,14
569,1,4,1,1,5,8,0,48-02515,N
570,1,4,1,1,9,7,0,48-02102,11
571,1,6,8,1,5,7,0,48-02101,N
572,1,6,1,2,9,7,0,48-02101,N
573,2,6,1,2,1,5,0,48-02516,9
574,1,1,1,1,5,5,0,48-02102,6
575,2,6,1,1,6,6,0,48-02507,N
576,1,1,1,1,4,7,0,48-02516,15
577,2,1,1,1,6,7,0,48-02510,N
578,1,3,1,1,9,7,0,48-02102,N
579,1,1,1,1,5,4,0,48-02510,N
580,2,6,1,2,4,9,0,48-02507,6
581,1,1,9,1,7,7,0,48-02507,10
582,2,1,1,2,0,9,0,48-02101,14
583,2,1,1,1,1,7,0,48-02102,4
584,2,1,1,1,4,3,4,48-02101,15
585,1,6,1,1,2,9,4,48-02101,6
586,1,1,1,1,3,7,0,48-02510,12
587,2,4,1,1,5,6,1,48-02507,N
588,2,1,1,1,6,5,0,48-02515,6
589,1,1,1,2,5,7,0,48-02101,6
590,2,6,1,1,2,9,1,48-02515,6
591,2,4,1,2,5,5,0,48-02515,12
592,1,3,7,1,3,6,0,48-02515,10
593,2,1,1,1,4,11,0,48-02102,N
594,1,6,1,1,6,7,0,48-02102,11
595,1,1,1,1,5,8,0,48-02516,12
596,2,N,1,1,2,5,0,48-02102,15
597,2,6,1,1,3,1,0,48-02515,11
598,1,1,1,1,4,12,1,48-02507,11
599,1,1,1,1,3,8,1,48-02102,10
600,1,6,1,1,2,6,0,48-02510,7
601,1,1,1,1,1,6,2,48-02101,13
602,2,1,1,1,7,7,0,48-02101,N
603,2,6,1,1,9,7,1,48-02101,14
