"AGEP","RAC1P","MSP","SEX","HOUSING_TYPE","OWN_RENT","DVET","DEYE","PINCP_DECILE","EDU"
10,2,"N",2,1,2,"N",2,"N","3"
44,2,"1",2,1,1,"2",2,"2","3"
1,1,"N",2,1,1,"N",2,"N","N"
29,1,"1",2,1,1,"N",2,"5","7"
73,6,"1",2,1,1,"N",2,"3","9"
45,6,"1",2,1,1,"N",2,"3","5"
37,1,"1",2,1,1,"N",2,"3","10"
18,1,"6",2,1,2,"N",2,"0","4"
73,1,"1",1,1,1,"N",2,"8","9"
66,1,"1",2,1,1,"N",2,"3","4"
43,1,"1",2,1,1,"N",2,"8","9"
12,1,"N",1,1,1,"N",2,"N","3"
64,1,"2",1,1,1,"N",2,"7","7"
43,1,"1",2,1,1,"N",2,"3","7"
66,1,"1",2,1,1,"N",2,"7","9"
13,2,"N",2,1,2,"N",2,"N","3"
64,2,"1",2,1,1,"N",2,"3","9"
86,1,"1",1,1,1,"N",2,"6","6"
69,1,"1",1,1,1,"N",2,"8","11"
27,1,"1",2,1,1,"N",2,"4","9"
86,1,"1",2,1,1,"N",1,"2","5"
46,1,"1",2,1,1,"N",2,"4","9"
13,1,"N",2,1,1,"N",2,"N","3"
27,1,"6",2,1,1,"N",2,"5","7"
81,2,"3",2,1,1,"N",2,"4","5"
59,1,"1",2,1,1,"N",2,"5","7"
48,1,"1",1,1,1,"N",1,"8","11"
29,9,"6",1,1,2,"N",2,"5","5"
67,1,"4",1,1,1,"N",2,"3","8"
31,1,"1",2,1,2,"N",2,"2","7"
60,1,"1",1,1,2,"N",2,"5","10"
71,1,"1",2,1,1,"N",2,"4","8"
16,1,"6",1,1,1,"N",2,"1","4"
32,1,"1",2,1,1,"N",2,"6","9"
57,1,"1",2,1,1,"N",2,"6","9"
15,1,"6",2,1,1,"N",2,"0","4"
54,1,"1",1,1,1,"N",2,"9","9"
56,1,"1",1,1,1,"N",2,"8","5"
46,2,"6",2,1,2,"N",2,"7","10"
49,1,"4",1,1,1,"N",2,"6","5"
65,1,"4",2,1,1,"N",2,"5","6"
30,1,"1",1,1,1,"N",2,"6","8"
36,2,"1",1,1,1,"N",2,"8","9"
54,1,"1",2,1,1,"N",2,"0","7"
20,1,"6",2,1,1,"N",2,"2","7"
6,1,"N",2,1,2,"N",2,"N","2"
12,1,"N",2,1,1,"N",2,"N","3"
92,1,"3",2,3,0,"N",1,"4","6"
39,2,"1",2,1,1,"N",2,"7","9"
22,1,"6",2,1,1,"N",2,"1","4"
33,8,"6",1,1,1,"N",2,"6","5"
65,1,"1",2,1,1,"N",2,"5","9"
60,1,"1",2,1,1,"N",2,"5","5"
59,1,"4",2,1,2,"N",2,"7","9"
1,1,"N",1,1,1,"N",2,"N","N"
14,1,"N",2,1,1,"N",2,"N","3"
60,1,"1",2,1,1,"N",2,"7","9"
27,1,"1",2,1,1,"N",2,"0","10"
69,1,"1",2,1,1,"N",2,"3","7"
58,1,"4",1,1,1,"N",2,"7","5"
51,1,"6",2,2,0,"N",2,"3","7"
60,1,"1",1,1,1,"N",2,"9","9"
69,1,"1",2,1,1,"N",2,"3","7"
72,1,"1",1,1,1,"N",2,"3","7"
18,1,"6",1,1,1,"N",2,"0","5"
15,1,"6",1,1,2,"N",2,"0","4"
71,1,"1",1,1,1,"N",2,"4","7"
62,1,"1",1,1,2,"N",2,"4","7"
42,1,"1",2,1,1,"N",2,"5","7"
79,1,"3",2,1,2,"N",2,"6","4"
81,1,"3",2,1,1,"N",2,"4","10"
22,2,"6",1,1,1,"N",2,"5","7"
29,9,"1",2,1,1,"N",2,"6","7"
67,1,"1",2,1,1,"N",2,"7","10"
52,1,"4",2,1,1,"N",2,"2","7"
3,1,"N",2,1,2,"N",2,"N","1"
73,1,"1",2,1,1,"N",2,"3","7"
35,1,"1",2,1,1,"N",2,"8","9"
54,1,"1",2,1,1,"N",2,"7","9"
56,1,"2",2,1,1,"N",2,"7","9"
17,1,"6",1,1,1,"N",2,"0","4"
6,1,"N",1,1,1,"N",2,"N","1"
3,1,"N",2,1,1,"5",2,"N","1"
54,1,"4",1,1,1,"N",2,"2","1"
16,2,"6",1,1,1,"N",2,"1","4"
61,1,"6",1,1,1,"N",2,"3","4"
22,1,"1",2,1,2,"N",2,"5","8"
4,1,"N",2,1,1,"N",2,"N","1"
23,1,"6",1,3,0,"N",2,"2","7"
62,1,"1",2,1,1,"N",2,"9","7"
71,1,"4",2,1,2,"N",2,"5","10"
26,1,"6",1,1,2,"N",2,"2","6"
68,1,"1",1,1,1,"N",2,"2","5"
37,1,"1",1,1,2,"N",2,"4","3"
68,1,"1",2,1,1,"N",2,"6","7"
41,1,"1",2,1,1,"N",2,"2","10"
0,9,"N",2,1,2,"N",2,"N","N"
40,1,"1",1,1,1,"N",2,"8","7"
23,1,"6",2,1,2,"N",2,"4","8"
55,1,"1",1,1,1,"N",2,"5","7"
73,1,"3",2,1,1,"N",2,"7","10"
64,1,"1",1,1,1,"N",2,"9","8"
70,1,"1",1,1,1,"N",2,"8","9"
77,1,"1",1,1,1,"N",2,"7","7"
40,1,"1",1,1,2,"N",2,"0","7"
70,1,"1",1,1,1,"N",2,"5","5"
61,1,"1",2,1,1,"N",2,"0","6"
63,6,"1",1,1,1,"N",2,"6","5"
2,9,"N",2,1,2,"N",2,"N","N"
4,8,"N",1,1,2,"N",2,"N","1"
45,1,"1",2,1,2,"N",2,"3","7"
62,1,"1",2,1,1,"N",2,"8","8"
56,1,"1",1,1,1,"N",2,"9","9"
36,1,"1",2,1,1,"N",2,"3","4"
73,1,"3",2,1,1,"N",2,"4","5"
30,1,"6",1,1,1,"N",2,"4","8"
32,1,"6",1,1,1,"N",2,"2","7"
79,1,"3",2,2,0,"N",2,"2","5"
48,1,"1",2,1,1,"N",2,"4","7"
7,1,"N",2,1,2,"N",2,"N","3"
57,1,"1",1,1,1,"N",2,"8","10"
57,1,"1",2,1,2,"N",2,"8","7"
32,1,"1",2,1,1,"N",2,"7","10"
57,1,"1",2,1,1,"N",2,"5","8"
27,1,"6",2,1,2,"N",2,"2","6"
67,1,"1",1,1,1,"N",2,"7","7"
59,1,"4",2,1,1,"N",2,"7","7"
63,1,"1",2,1,1,"N",2,"5","7"
65,1,"1",2,1,1,"N",2,"6","10"
25,1,"6",2,1,2,"N",2,"0","5"
4,1,"N",1,1,1,"N",2,"N","1"
77,1,"3",2,2,0,"N",2,"3","4"
68,1,"1",1,1,1,"N",2,"8","8"
7,1,"N",2,1,1,"N",2,"N","2"
59,1,"4",2,1,1,"N",2,"8","9"
45,6,"1",2,1,1,"N",2,"4","1"
26,1,"6",1,1,2,"N",2,"7","5"
8,1,"N",2,1,1,"N",2,"N","3"
36,1,"1",1,1,1,"N",2,"9","7"
70,1,"4",1,1,2,"N",2,"9","12"
12,1,"N",1,1,2,"N",2,"N","3"
61,1,"1",2,1,1,"2",2,"4","9"
0,8,"N",2,1,1,"N",2,"N","N"
10,1,"N",1,1,1,"N",2,"N","3"
24,1,"6",1,1,1,"N",2,"8","9"
32,1,"1",1,1,2,"N",2,"4","7"
31,1,"2",2,1,2,"N",2,"0","9"
11,6,"N",2,1,1,"N",2,"N","3"
59,1,"1",1,1,1,"N",2,"5","6"
50,1,"1",2,1,1,"N",2,"6","4"
8,1,"N",1,1,1,"N",2,"N","3"
83,2,"1",2,1,2,"N",1,"3","5"
81,1,"2",1,1,1,"N",2,"7","8"
59,1,"4",2,1,1,"N",2,"7","7"
15,1,"6",1,1,1,"N",2,"0","4"
56,2,"4",2,1,1,"N",2,"7","10"
52,2,"4",2,1,2,"N",2,"5","5"
67,1,"1",2,1,1,"N",2,"2","5"
12,1,"N",2,1,1,"N",2,"N","3"
9,1,"N",1,1,1,"N",2,"N","3"
57,1,"1",2,1,1,"N",2,"0","7"
50,1,"1",1,1,1,"N",2,"7","6"
42,1,"1",1,1,1,"N",2,"8","9"
16,1,"6",2,1,1,"N",2,"0","4"
79,1,"3",2,1,2,"N",2,"3","8"
64,1,"1",1,1,1,"N",2,"8","5"
26,2,"6",1,1,2,"N",2,"8","10"
33,1,"4",2,1,1,"N",2,"9","10"
40,1,"6",1,1,2,"N",2,"0","5"
58,1,"1",2,1,1,"N",2,"0","5"
10,1,"N",1,1,1,"N",2,"N","3"
2,1,"N",2,1,1,"N",2,"N","N"
23,1,"6",1,1,1,"N",2,"5","5"
0,1,"N",2,1,1,"N",2,"N","N"
36,1,"1",1,1,1,"N",2,"6","5"
57,1,"1",1,1,1,"N",2,"9","8"
2,1,"N",1,1,1,"N",2,"N","N"
33,1,"6",2,1,1,"N",2,"5","5"
60,1,"1",1,1,1,"N",2,"8","5"
27,2,"6",1,1,1,"N",2,"5","7"
12,1,"N",2,1,1,"N",2,"N","3"
66,1,"1",1,1,1,"N",2,"6","7"
57,1,"1",2,1,1,"N",2,"0","7"
35,1,"1",2,1,1,"N",2,"0","9"
32,1,"1",2,1,1,"N",2,"6","10"
58,1,"3",2,1,1,"N",2,"9","5"
53,1,"1",2,1,1,"N",2,"2","9"
8,1,"N",1,1,1,"N",2,"N","3"
72,1,"1",2,1,1,"N",2,"2","3"
71,1,"3",2,1,1,"N",2,"3","4"
11,1,"N",1,1,1,"N",2,"N","3"
37,1,"1",1,1,1,"N",2,"9","11"
28,1,"6",1,1,1,"N",2,"6","9"
79,1,"1",2,1,1,"N",2,"2","5"
5,1,"N",2,1,1,"N",2,"N","2"
50,1,"1",2,1,1,"N",2,"9","10"
28,1,"1",2,1,1,"N",2,"2","5"
57,1,"1",1,1,1,"N",2,"7","7"
33,1,"4",2,1,1,"N",2,"7","9"
39,2,"1",2,1,1,"N",2,"7","10"
73,1,"3",2,1,1,"N",2,"3","7"
25,1,"6",1,1,1,"N",2,"8","9"
15,1,"6",1,1,1,"N",2,"0","4"
69,1,"4",2,1,1,"N",2,"4","7"
35,1,"6",1,2,0,"N",2,"0","3"
0,1,"N",1,1,2,"N",2,"N","N"
18,1,"6",1,1,1,"2",2,"2","4"
70,1,"4",1,1,1,"N",2,"4","9"
42,1,"1",2,1,2,"N",2,"1","10"
79,1,"3",1,1,1,"N",2,"0","4"
30,9,"4",2,2,0,"N",2,"1","7"
70,1,"1",2,1,1,"N",2,"8","7"
55,1,"1",2,1,1,"N",2,"6","9"
58,1,"1",2,1,1,"N",2,"0","5"
71,1,"1",2,1,2,"N",2,"2","5"
26,1,"6",1,1,1,"N",2,"5","7"
66,1,"1",2,1,1,"N",2,"4","9"
44,1,"4",1,1,1,"N",2,"9","10"
18,1,"6",2,1,2,"N",2,"2","7"
74,1,"1",1,1,1,"N",2,"5","7"
14,2,"N",1,1,1,"N",2,"N","3"
86,1,"1",1,1,1,"N",2,"4","7"
82,1,"3",2,1,1,"N",2,"5","5"
68,1,"4",2,1,1,"N",1,"3","5"
88,1,"1",2,1,1,"N",2,"2","7"
62,1,"1",1,1,1,"N",2,"9","5"
20,8,"6",2,1,1,"N",2,"3","5"
65,1,"1",1,1,1,"N",2,"8","4"
84,1,"2",2,1,2,"N",2,"2","7"
9,1,"N",1,1,1,"N",2,"N","3"
48,1,"1",1,1,2,"N",2,"5","5"
23,9,"6",2,1,2,"N",2,"2","5"
47,1,"1",2,1,1,"N",2,"3","7"
28,1,"1",2,1,1,"N",2,"6","10"
38,1,"1",1,1,2,"N",2,"7","8"
45,6,"1",2,1,1,"N",2,"0","8"
10,1,"N",1,1,1,"N",2,"N","3"
26,1,"1",1,1,2,"N",2,"8","9"
63,1,"1",1,1,1,"N",2,"0","5"
13,8,"N",1,1,1,"N",2,"N","3"
69,1,"3",2,1,2,"N",2,"3","7"
66,1,"4",2,1,1,"N",2,"4","5"
14,1,"N",1,1,1,"N",2,"N","3"
17,1,"6",1,1,1,"N",2,"1","4"
16,2,"2",1,1,1,"N",2,"1","4"
72,1,"4",1,1,2,"N",2,"6","7"
44,1,"1",2,1,1,"N",2,"9","9"
74,1,"4",2,1,1,"N",2,"5","7"
0,1,"N",1,1,1,"N",2,"N","N"
70,1,"1",1,1,1,"N",2,"3","11"
46,1,"6",1,1,1,"N",2,"2","9"
28,1,"6",1,1,2,"N",2,"4","7"
55,1,"1",2,1,1,"N",2,"0","5"
72,1,"1",1,1,1,"N",2,"7","9"
35,1,"1",1,1,1,"N",2,"6","5"
15,1,"6",2,1,1,"N",2,"0","4"
5,1,"N",2,1,1,"N",2,"N","2"
59,1,"4",2,1,2,"N",2,"6","1"
12,1,"N",2,1,1,"N",2,"N","3"
57,1,"1",1,1,1,"N",2,"5","6"
48,1,"2",1,1,1,"N",1,"9","10"
29,9,"1",2,1,2,"N",2,"0","9"
16,1,"6",2,1,1,"N",2,"0","4"
22,1,"6",2,1,1,"N",2,"4","7"
20,1,"6",2,1,1,"N",2,"0","7"
68,1,"1",2,1,1,"N",2,"2","5"
16,1,"6",2,1,1,"N",2,"0","4"
49,1,"1",1,1,1,"N",2,"9","10"
10,1,"N",1,1,1,"N",2,"N","3"
59,1,"1",2,1,2,"N",1,"0","8"
26,8,"1",1,1,2,"N",2,"2","5"
27,1,"4",2,1,1,"N",2,"6","5"
30,1,"6",1,1,2,"N",2,"7","7"
9,1,"N",1,1,2,"N",2,"N","3"
2,1,"N",1,1,1,"N",2,"N","N"
25,1,"1",1,1,1,"N",2,"6","5"
2,1,"N",2,1,1,"N",2,"N","N"
2,1,"N",2,1,2,"N",2,"N","N"
32,1,"1",2,1,1,"N",2,"3","8"
7,1,"N",1,1,2,"N",2,"N","3"
27,1,"1",2,1,1,"5",2,"0","9"
8,6,"N",1,1,1,"N",2,"N","3"
49,1,"6",2,1,1,"N",2,"8","10"
53,1,"4",1,1,1,"N",2,"7","5"
65,1,"1",2,1,1,"N",2,"7","7"
16,1,"1",1,1,1,"N",2,"0","4"
54,1,"4",1,1,1,"N",2,"9","7"
18,1,"6",2,1,1,"N",2,"1","4"
34,1,"1",2,1,2,"N",2,"7","9"
60,1,"5",2,1,1,"N",2,"9","9"
57,1,"1",1,1,2,"N",2,"9","1"
9,1,"N",1,1,1,"N",2,"N","3"
14,1,"N",2,1,1,"N",2,"N","3"
36,1,"1",1,1,1,"N",2,"4","7"
56,2,"2",2,1,2,"N",2,"0","1"
75,1,"1",1,1,1,"N",2,"9","11"
4,1,"N",1,1,1,"N",2,"N","2"
80,1,"1",1,1,1,"N",2,"4","5"
49,1,"4",2,1,1,"N",2,"5","7"
59,1,"1",1,1,1,"N",2,"8","10"
39,6,"1",2,1,1,"N",2,"4","9"
10,9,"N",1,1,1,"N",2,"N","3"
61,1,"4",2,1,1,"N",2,"9","9"
7,1,"N",2,1,1,"N",2,"N","3"
41,1,"1",2,1,1,"N",2,"3","9"
71,3,"4",2,1,1,"N",2,"4","7"
31,1,"1",1,1,1,"N",2,"8","9"
68,1,"1",1,1,1,"N",2,"6","10"
68,1,"1",2,1,1,"N",2,"6","7"
31,2,"6",2,1,2,"N",2,"2","7"
40,1,"4",1,1,1,"N",2,"8","7"
59,1,"1",2,1,2,"N",1,"5","7"
56,1,"1",1,1,1,"N",2,"8","9"
28,1,"4",1,1,1,"N",2,"6","8"
81,1,"2",1,2,0,"N",2,"5","5"
12,1,"N",1,1,2,"N",2,"N","3"
72,1,"1",1,1,1,"N",2,"5","10"
59,1,"1",2,1,1,"N",2,"9","6"
58,1,"1",2,1,1,"N",2,"4","9"
52,1,"1",1,1,1,"N",2,"6","7"
6,1,"N",1,1,1,"N",2,"N","1"
54,1,"3",1,1,1,"N",2,"7","10"
57,2,"3",2,1,2,"N",2,"4","10"
61,1,"2",1,1,1,"N",2,"6","6"
8,1,"N",2,1,2,"N",2,"N","3"
63,1,"1",1,1,1,"N",2,"9","10"
43,1,"1",1,1,1,"N",2,"9","10"
62,1,"1",1,1,1,"N",2,"9","9"
25,1,"6",2,1,1,"N",2,"0","6"
39,1,"4",2,1,2,"N",2,"3","7"
30,6,"6",1,1,1,"N",2,"6","9"
26,1,"6",2,1,2,"N",2,"6","4"
6,1,"N",1,1,1,"N",2,"N","2"
32,1,"1",2,1,1,"N",2,"5","8"
47,6,"1",2,1,1,"N",2,"0","5"
32,1,"1",1,1,1,"N",2,"9","9"
12,1,"N",1,1,1,"N",2,"N","3"
68,1,"1",1,1,1,"N",2,"8","12"
55,1,"6",2,1,1,"N",2,"7","10"
44,1,"1",2,1,1,"N",2,"8","9"
15,1,"6",1,1,2,"N",2,"0","4"
44,2,"1",1,1,1,"N",2,"7","9"
34,1,"1",1,1,1,"N",2,"7","9"
61,1,"5",2,1,1,"N",2,"9","9"
65,1,"4",2,1,1,"N",2,"8","7"
35,8,"1",1,1,1,"N",2,"7","4"
25,1,"6",1,1,2,"N",2,"4","5"
19,1,"1",1,1,2,"N",2,"3","5"
14,1,"N",1,1,1,"N",2,"N","3"
12,1,"N",1,1,1,"N",2,"N","3"
30,8,"6",2,1,1,"N",2,"2","4"
69,1,"1",1,1,1,"N",2,"4","4"
59,1,"6",1,1,1,"N",2,"0","9"
46,2,"6",2,1,2,"N",2,"5","7"
22,1,"6",2,1,2,"N",2,"6","5"
47,1,"1",1,1,1,"N",2,"0","5"
81,2,"4",2,1,1,"N",2,"3","6"
7,2,"N",2,1,1,"N",2,"N","3"
32,1,"2",1,1,1,"N",2,"5","4"
46,1,"1",1,1,1,"N",2,"8","9"
21,1,"6",1,1,2,"N",2,"2","5"
13,1,"N",1,1,1,"N",2,"N","3"
24,1,"6",1,1,1,"N",2,"5","5"
20,1,"6",1,1,1,"N",2,"0","5"
55,1,"1",1,1,1,"N",2,"8","4"
6,1,"N",2,1,1,"N",2,"N","1"
43,1,"1",1,1,1,"N",2,"8","7"
50,1,"1",1,1,1,"N",2,"9","10"
58,2,"1",1,1,1,"N",2,"3","9"
50,1,"1",2,1,2,"N",2,"7","9"
18,8,"6",1,1,1,"N",2,"3","7"
54,1,"6",2,1,1,"N",2,"8","10"
48,1,"2",1,1,1,"N",2,"3","7"
17,1,"6",1,1,1,"N",2,"0","4"
13,6,"N",2,1,1,"N",2,"N","3"
18,1,"6",1,1,1,"N",2,"2","5"
33,1,"6",1,1,2,"N",2,"6","10"
39,1,"6",1,1,1,"N",2,"4","8"
47,1,"4",2,1,1,"N",2,"7","9"
66,1,"1",1,1,1,"N",2,"5","4"
19,1,"6",1,1,2,"N",2,"2","7"
39,1,"1",1,1,1,"N",2,"8","7"
64,6,"1",2,1,1,"N",2,"0","7"
13,1,"N",2,1,1,"N",2,"N","3"
76,1,"1",2,1,1,"N",2,"5","9"
39,1,"1",2,1,2,"N",2,"3","7"
14,1,"N",2,1,1,"N",2,"N","3"
24,9,"6",2,1,1,"N",2,"4","5"
13,1,"N",2,1,1,"N",2,"N","3"
31,1,"1",2,1,2,"N",2,"2","7"
8,1,"N",1,1,1,"N",2,"N","3"
60,1,"1",1,1,1,"N",2,"5","7"
10,6,"N",2,1,1,"2",2,"N","3"
45,6,"1",2,1,1,"N",2,"5","10"
76,1,"1",1,1,1,"N",2,"4","5"
68,1,"1",1,1,1,"N",2,"8","9"
43,1,"1",2,1,1,"N",2,"3","9"
54,1,"1",2,1,1,"N",2,"3","9"
5,1,"N",2,1,2,"N",2,"N","1"
6,1,"N",2,1,1,"N",2,"N","2"
64,1,"4",2,1,2,"N",2,"2","7"
9,1,"N",1,1,1,"N",2,"N","3"
3,1,"N",2,1,1,"N",2,"N","1"
13,1,"N",1,1,1,"N",2,"N","3"
63,1,"1",2,1,1,"N",2,"6","9"
22,1,"6",1,1,2,"N",2,"4","7"
60,1,"1",1,1,2,"N",2,"8","7"
37,1,"6",1,1,1,"N",2,"3","5"
78,1,"1",1,1,2,"N",2,"5","5"
9,2,"N",2,1,1,"N",2,"N","3"
36,1,"1",1,1,1,"N",2,"8","5"
69,1,"1",1,1,1,"N",2,"9","9"
2,1,"N",2,1,1,"N",2,"N","N"
76,6,"3",2,1,1,"N",2,"5","5"
41,1,"4",1,1,1,"N",2,"9","6"
48,1,"1",2,1,1,"N",2,"0","7"
33,1,"6",1,1,1,"N",1,"2","4"
33,1,"1",1,1,1,"N",2,"7","5"
14,2,"N",1,1,1,"N",2,"N","3"
62,1,"1",2,1,1,"N",2,"7","9"
10,1,"N",1,1,1,"N",2,"N","3"
41,1,"1",1,1,1,"N",2,"9","10"
4,1,"N",1,1,1,"N",2,"N","2"
23,1,"6",2,1,1,"N",2,"2","9"
52,1,"1",2,1,1,"N",2,"7","9"
37,1,"1",2,1,1,"N",2,"0","9"
9,9,"N",2,1,1,"N",2,"N","3"
72,1,"3",2,1,1,"N",2,"7","10"
8,1,"N",1,1,1,"N",2,"N","3"
71,1,"1",1,1,1,"N",2,"4","7"
32,1,"6",2,1,2,"N",2,"5","7"
17,1,"6",1,1,1,"N",2,"2","4"
29,1,"1",2,1,2,"N",2,"6","5"
31,1,"6",2,1,2,"N",2,"6","5"
53,1,"1",1,1,1,"N",2,"7","8"
73,1,"1",2,1,1,"N",2,"2","7"
32,1,"1",1,1,1,"N",2,"6","6"
27,1,"1",2,1,1,"N",2,"5","7"
60,1,"4",2,1,1,"N",2,"2","6"
63,1,"1",1,1,1,"N",2,"5","7"
66,1,"1",2,1,1,"N",2,"7","5"
7,1,"N",1,1,2,"N",2,"N","3"
36,1,"1",1,1,2,"N",2,"8","9"
65,1,"1",2,1,1,"N",2,"6","7"
77,1,"3",2,1,1,"N",2,"7","7"
40,2,"6",2,1,1,"N",2,"6","7"
6,1,"N",2,1,1,"N",2,"N","1"
58,1,"1",2,1,1,"N",1,"3","4"
63,1,"1",2,1,1,"N",2,"6","9"
13,3,"N",1,1,1,"N",2,"N","3"
20,1,"6",1,1,2,"N",2,"0","5"
35,1,"6",2,1,1,"N",2,"0","9"
32,1,"1",1,1,2,"N",2,"4","7"
24,1,"6",2,1,2,"N",2,"1","5"
67,1,"1",1,1,1,"N",2,"7","5"
5,8,"N",1,1,1,"N",2,"N","2"
62,1,"1",1,1,1,"N",2,"8","7"
18,1,"6",1,1,1,"N",2,"2","4"
31,8,"1",1,1,1,"N",2,"7","5"
33,9,"6",1,1,1,"N",2,"4","9"
17,1,"6",2,1,1,"N",2,"0","4"
48,1,"4",1,1,2,"N",2,"9","7"
75,1,"3",2,1,1,"N",2,"9","7"
37,1,"1",2,1,1,"N",2,"7","9"
32,1,"2",1,1,1,"N",2,"8","4"
49,2,"4",1,1,1,"N",2,"3","9"
22,8,"6",1,1,1,"N",2,"5","4"
60,1,"6",1,1,2,"N",2,"0","7"
43,1,"1",2,1,1,"N",2,"1","5"
26,1,"6",2,1,2,"N",2,"5","9"
9,1,"N",1,1,1,"N",2,"N","3"
33,2,"1",1,1,1,"N",2,"8","10"
43,1,"1",1,1,1,"N",2,"8","9"
49,1,"1",2,1,1,"N",2,"6","8"
4,1,"N",1,1,1,"N",2,"N","2"
16,1,"6",2,1,1,"N",2,"0","4"
37,1,"1",1,1,1,"N",2,"7","9"
56,1,"1",2,1,1,"N",2,"4","6"
35,9,"1",2,1,1,"N",2,"8","9"
41,2,"1",1,1,1,"N",2,"9","7"
70,1,"1",2,1,1,"N",2,"5","10"
23,1,"6",2,1,1,"N",2,"1","5"
25,1,"6",1,1,2,"N",2,"3","5"
65,1,"1",2,1,1,"N",2,"1","7"
66,1,"1",1,1,1,"N",2,"7","5"
33,1,"6",1,1,2,"N",2,"5","3"
24,1,"6",1,1,1,"N",2,"6","5"
51,2,"1",1,1,1,"N",2,"6","5"
1,1,"N",1,1,1,"N",2,"N","N"
39,6,"4",1,1,1,"N",2,"7","7"
48,1,"1",1,1,1,"N",2,"8","9"
55,1,"2",1,1,1,"N",2,"8","7"
15,1,"6",1,1,2,"N",2,"0","4"
57,1,"1",1,1,2,"N",2,"6","5"
66,1,"1",2,1,1,"N",2,"5","9"
23,1,"6",1,1,1,"N",2,"1","7"
44,2,"1",1,1,1,"N",2,"2","5"
33,2,"1",2,1,1,"N",2,"6","5"
51,1,"4",1,1,1,"N",2,"3","4"
32,1,"6",2,1,1,"N",2,"0","9"
54,1,"1",2,1,1,"N",2,"3","7"
41,1,"1",1,1,1,"N",2,"9","10"
40,1,"1",2,1,1,"N",2,"4","7"
62,2,"4",2,1,1,"N",2,"1","3"
40,1,"6",1,1,1,"N",2,"9","10"
66,1,"1",1,1,1,"N",2,"8","5"
85,2,"3",1,1,2,"N",2,"6","5"
48,1,"1",1,1,1,"N",2,"8","9"
29,1,"4",2,1,2,"N",2,"7","9"
28,1,"1",1,1,1,"N",2,"1","7"
45,2,"1",1,1,1,"N",2,"5","9"
75,1,"1",1,1,1,"N",2,"9","7"
29,1,"6",2,1,1,"N",2,"7","9"
16,1,"6",1,1,1,"N",2,"0","4"
34,1,"1",2,1,1,"N",2,"7","11"
50,1,"5",2,1,1,"N",2,"9","9"
33,1,"1",2,1,1,"N",2,"0","9"
18,3,"6",1,1,1,"N",2,"0","5"
40,6,"1",1,1,1,"N",2,"7","7"
7,9,"N",2,1,1,"N",2,"N","3"
