,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
69,1.0,1,1.0,1.0,0,9,0.0,08-00803,3
70,1.0,1,1.0,1.0,0,9,0.0,08-00803,N
71,1.0,1,1.0,1.0,0,9,0.0,08-00803,N
72,1.0,1,1.0,1.0,0,9,0.0,13-04600,N
73,1.0,1,1.0,1.0,0,9,0.0,17-03529,N
74,1.0,1,1.0,1.0,0,9,0.0,17-03529,10
75,1.0,1,1.0,1.0,0,9,0.0,19-01700,10
76,1.0,1,1.0,1.0,0,9,0.0,24-01004,N
77,1.0,1,1.0,1.0,0,9,0.0,24-01004,10
78,1.0,1,1.0,1.0,0,9,0.0,24-01004,10
79,1.0,1,1.0,1.0,0,9,0.0,26-02702,11
80,1.0,1,1.0,1.0,0,9,1.0,30-00600,N
81,1.0,1,1.0,1.0,0,9,4.0,36-04010,N
82,1.0,1,1.0,1.0,0,9,4.0,51-51255,N
83,1.0,1,1.0,1.0,0,9,4.0,51-51255,N
84,1.0,1,1.0,1.0,0,9,4.0,51-51255,11
85,1.0,1,1.0,1.0,0,9,4.0,13-04600,11
86,1.0,1,1.0,1.0,0,11,0.0,28-01100,N
87,1.0,1,1.0,1.0,0,11,0.0,51-01301,10
88,1.0,1,1.0,1.0,0,11,0.0,51-01301,10
89,1.0,1,1.0,1.0,0,11,0.0,51-51255,N
90,1.0,1,1.0,1.0,0,11,0.0,08-00803,10
91,1.0,1,1.0,1.0,0,11,0.0,17-03529,4
92,1.0,1,1.0,1.0,0,11,0.0,19-01700,9
93,1.0,1,1.0,1.0,0,11,0.0,19-01700,N
94,1.0,1,1.0,1.0,0,11,0.0,19-01700,10
95,1.0,1,1.0,1.0,0,11,0.0,24-01004,N
96,1.0,1,1.0,1.0,0,11,0.0,24-01004,N
97,1.0,1,1.0,1.0,0,11,0.0,24-01004,N
98,1.0,1,1.0,1.0,0,11,0.0,24-01004,N
99,1.0,1,1.0,1.0,0,12,0.0,06-07502,10
100,1.0,1,1.0,1.0,0,12,0.0,51-51255,N
101,1.0,1,1.0,1.0,0,12,0.0,51-51255,11
102,1.0,1,1.0,1.0,0,12,0.0,08-00803,N
103,1.0,1,1.0,1.0,0,12,0.0,08-00803,N
104,1.0,1,1.0,1.0,0,12,0.0,26-02702,N
105,1.0,1,1.0,1.0,0,3,0.0,01-01301,N
106,1.0,1,1.0,1.0,0,3,0.0,06-07502,N
107,1.0,1,1.0,1.0,0,3,0.0,29-01901,N
108,1.0,1,1.0,1.0,0,3,0.0,29-01901,N
109,1.0,1,1.0,1.0,0,3,0.0,29-01901,N
110,1.0,1,1.0,1.0,0,3,0.0,30-00600,N
111,1.0,1,1.0,1.0,0,3,0.0,30-00600,N
112,1.0,1,1.0,1.0,0,3,0.0,30-00600,N
113,1.0,1,1.0,1.0,0,3,0.0,30-00600,N
114,1.0,1,1.0,1.0,0,3,0.0,32-00405,N
115,1.0,1,1.0,1.0,0,3,0.0,32-00405,N
116,1.0,1,1.0,1.0,0,3,0.0,36-03710,N
117,1.0,1,1.0,1.0,0,3,0.0,38-00100,N
118,1.0,1,1.0,1.0,0,3,0.0,38-00100,N
119,1.0,1,1.0,1.0,0,3,0.0,38-00100,14
120,1.0,1,1.0,1.0,0,3,0.0,40-00200,N
121,1.0,1,1.0,1.0,0,3,0.0,40-00200,N
122,1.0,1,1.0,1.0,0,3,0.0,40-00200,N
123,1.0,1,1.0,1.0,0,3,0.0,08-00803,N
124,1.0,1,1.0,1.0,0,3,0.0,08-00803,N
125,1.0,1,1.0,1.0,0,3,0.0,08-00803,N
126,1.0,1,1.0,1.0,0,3,0.0,17-03529,N
127,1.0,1,1.0,1.0,0,3,0.0,24-01004,N
128,1.0,1,1.0,1.0,0,3,0.0,24-01004,N
129,1.0,1,1.0,1.0,0,3,0.0,24-01004,N
130,1.0,1,1.0,1.0,0,3,1.0,29-01901,N
131,1.0,1,1.0,1.0,0,3,1.0,30-00600,N
132,1.0,1,1.0,1.0,0,3,1.0,32-00405,N
133,1.0,1,1.0,1.0,0,4,0.0,01-01301,6
134,1.0,1,1.0,1.0,0,4,0.0,30-00600,0
135,1.0,1,1.0,1.0,0,4,0.0,30-00600,0
136,1.0,1,1.0,1.0,0,4,0.0,30-00600,N
137,1.0,1,1.0,1.0,0,4,0.0,30-00600,10
138,1.0,1,1.0,1.0,0,4,0.0,32-00405,N
139,1.0,1,1.0,1.0,0,4,0.0,32-00405,N
140,1.0,1,1.0,1.0,0,4,0.0,36-04010,N
141,1.0,1,1.0,1.0,0,4,0.0,36-04010,N
142,1.0,1,1.0,1.0,0,4,0.0,38-00100,N
143,1.0,1,1.0,1.0,0,4,0.0,38-00100,14
144,1.0,1,1.0,1.0,0,4,0.0,38-00100,14
145,1.0,1,1.0,1.0,0,4,0.0,38-00100,14
146,1.0,1,1.0,1.0,0,4,0.0,40-00200,N
147,1.0,1,1.0,1.0,0,4,0.0,40-00200,N
148,1.0,1,1.0,1.0,0,4,0.0,40-00200,N
149,1.0,1,1.0,1.0,0,4,0.0,51-01301,N
150,1.0,1,1.0,1.0,0,4,0.0,51-51255,N
151,1.0,1,1.0,1.0,0,4,0.0,51-51255,N
152,1.0,1,1.0,1.0,0,4,0.0,19-01700,6
153,1.0,1,1.0,1.0,0,4,0.0,19-01700,N
154,1.0,1,1.0,1.0,0,4,0.0,19-01700,10
155,1.0,1,1.0,1.0,0,4,0.0,19-01700,10
156,1.0,1,1.0,1.0,0,4,0.0,24-01004,14
157,1.0,1,1.0,1.0,0,4,0.0,24-01004,14
158,1.0,1,1.0,1.0,0,4,0.0,24-01004,14
159,1.0,1,1.0,1.0,0,4,0.0,26-02702,14
160,1.0,1,1.0,1.0,0,4,1.0,30-00600,N
161,1.0,1,1.0,1.0,0,4,1.0,38-00100,6
162,1.0,1,1.0,1.0,0,4,1.0,38-00100,N
163,1.0,1,1.0,1.0,0,4,4.0,32-00405,6
164,1.0,1,1.0,1.0,0,5,0.0,01-01301,N
165,1.0,1,1.0,1.0,0,5,0.0,01-01301,N
166,1.0,1,1.0,1.0,0,5,0.0,28-01100,N
167,1.0,1,1.0,1.0,0,5,0.0,29-01901,N
168,1.0,1,1.0,1.0,0,5,0.0,30-00600,6
169,1.0,1,1.0,1.0,0,5,0.0,30-00600,N
170,1.0,1,1.0,1.0,0,5,0.0,30-00600,10
171,1.0,1,1.0,1.0,0,5,0.0,30-00600,11
172,1.0,1,1.0,1.0,0,5,0.0,30-00600,11
173,1.0,1,1.0,1.0,0,5,0.0,36-03710,N
174,1.0,1,1.0,1.0,0,5,0.0,36-04010,10
175,1.0,1,1.0,1.0,0,5,0.0,36-04010,14
176,1.0,1,1.0,1.0,0,5,0.0,38-00100,4
177,1.0,1,1.0,1.0,0,5,0.0,38-00100,6
178,1.0,1,1.0,1.0,0,5,0.0,38-00100,N
179,1.0,1,1.0,1.0,0,5,0.0,38-00100,N
180,1.0,1,1.0,1.0,0,5,0.0,38-00100,N
181,1.0,1,1.0,1.0,0,5,0.0,38-00100,11
182,1.0,1,1.0,1.0,0,5,0.0,38-00100,15
183,1.0,1,1.0,1.0,0,5,0.0,40-00200,N
184,1.0,1,1.0,1.0,0,5,0.0,40-00200,N
185,1.0,1,1.0,1.0,0,5,0.0,40-00200,14
186,1.0,1,1.0,1.0,0,5,0.0,40-00200,14
187,1.0,1,1.0,1.0,0,5,0.0,40-00200,15
188,1.0,1,1.0,1.0,0,5,0.0,51-01301,4
189,1.0,1,1.0,1.0,0,5,0.0,51-01301,6
190,1.0,1,1.0,1.0,0,5,0.0,51-01301,6
191,1.0,1,1.0,1.0,0,5,0.0,51-51255,N
192,1.0,1,1.0,1.0,0,5,0.0,06-08507,4
193,1.0,1,1.0,1.0,0,5,0.0,06-08507,4
194,1.0,1,1.0,1.0,0,5,0.0,06-08507,N
195,1.0,1,1.0,1.0,0,5,0.0,06-08507,N
196,1.0,1,1.0,1.0,0,5,0.0,06-08507,N
197,1.0,1,1.0,1.0,0,5,0.0,13-04600,N
198,1.0,1,1.0,1.0,0,5,0.0,13-04600,11
199,1.0,1,1.0,1.0,0,5,0.0,17-03529,N
200,1.0,1,1.0,1.0,0,5,0.0,17-03529,N
201,1.0,1,1.0,1.0,0,5,0.0,17-03529,N
202,1.0,1,1.0,1.0,0,5,0.0,17-03531,11
203,1.0,1,1.0,1.0,0,5,0.0,19-01700,6
204,1.0,1,1.0,1.0,0,5,0.0,19-01700,N
205,1.0,1,1.0,1.0,0,5,0.0,19-01700,14
206,1.0,1,1.0,1.0,0,5,0.0,24-01004,10
207,1.0,1,1.0,1.0,0,5,0.0,24-01004,15
208,1.0,1,1.0,1.0,0,5,1.0,30-00600,10
209,1.0,1,1.0,1.0,0,5,1.0,13-04600,N
210,1.0,1,1.0,1.0,0,5,4.0,51-51255,N
211,1.0,1,1.0,1.0,0,6,0.0,28-01100,N
212,1.0,1,1.0,1.0,0,6,0.0,40-00200,3
213,1.0,1,1.0,1.0,0,6,0.0,17-03529,N
214,1.0,1,1.0,1.0,0,6,1.0,01-01301,N
215,1.0,1,1.0,1.0,0,7,0.0,30-00600,0
216,1.0,1,1.0,1.0,0,7,0.0,30-00600,6
217,1.0,1,1.0,1.0,0,7,0.0,30-00600,N
218,1.0,1,1.0,1.0,0,7,0.0,30-00600,N
219,1.0,1,1.0,1.0,0,7,0.0,32-00405,14
220,1.0,1,1.0,1.0,0,7,0.0,36-03710,N
221,1.0,1,1.0,1.0,0,7,0.0,36-03710,14
222,1.0,1,1.0,1.0,0,7,0.0,36-03710,14
223,1.0,1,1.0,1.0,0,7,0.0,36-04010,10
224,1.0,1,1.0,1.0,0,7,0.0,36-04010,13
225,1.0,1,1.0,1.0,0,7,0.0,38-00100,6
226,1.0,1,1.0,1.0,0,7,0.0,38-00100,9
227,1.0,1,1.0,1.0,0,7,0.0,38-00100,N
228,1.0,1,1.0,1.0,0,7,0.0,38-00100,N
229,1.0,1,1.0,1.0,0,7,0.0,38-00100,N
230,1.0,1,1.0,1.0,0,7,0.0,38-00100,16
231,1.0,1,1.0,1.0,0,7,0.0,38-00100,16
232,1.0,1,1.0,1.0,0,7,0.0,40-00200,14
233,1.0,1,1.0,1.0,0,7,0.0,40-00200,15
234,1.0,1,1.0,1.0,0,7,0.0,51-01301,9
235,1.0,1,1.0,1.0,0,7,0.0,51-01301,N
236,1.0,1,1.0,1.0,0,7,0.0,51-01301,14
237,1.0,1,1.0,1.0,0,7,0.0,51-01301,14
238,1.0,1,1.0,1.0,0,7,0.0,51-51255,6
239,1.0,1,1.0,1.0,0,7,0.0,51-51255,6
240,1.0,1,1.0,1.0,0,7,0.0,51-51255,N
241,1.0,1,1.0,1.0,0,7,0.0,06-08507,N
242,1.0,1,1.0,1.0,0,7,0.0,06-08507,14
243,1.0,1,1.0,1.0,0,7,0.0,06-08507,16
244,1.0,1,1.0,1.0,0,7,0.0,06-08507,16
245,1.0,1,1.0,1.0,0,7,0.0,06-08507,16
246,1.0,1,1.0,1.0,0,7,0.0,08-00803,N
247,1.0,1,1.0,1.0,0,7,0.0,08-00803,N
248,1.0,1,1.0,1.0,0,7,0.0,08-00803,N
249,1.0,1,1.0,1.0,0,7,0.0,08-00803,N
250,1.0,1,1.0,1.0,0,7,0.0,08-00803,N
251,1.0,1,1.0,1.0,0,7,0.0,13-04600,N
252,1.0,1,1.0,1.0,0,7,0.0,13-04600,10
253,1.0,1,1.0,1.0,0,7,0.0,17-03529,18
254,1.0,1,1.0,1.0,0,7,0.0,17-03531,6
255,1.0,1,1.0,1.0,0,7,0.0,19-01700,16
256,1.0,1,1.0,1.0,0,7,0.0,24-01004,16
257,1.0,1,1.0,1.0,0,7,0.0,26-02702,N
258,1.0,1,1.0,1.0,0,7,1.0,38-00100,N
259,1.0,1,1.0,1.0,1,1,0.0,36-04010,N
260,1.0,1,1.0,1.0,1,1,0.0,40-00200,N
261,1.0,1,1.0,1.0,1,1,0.0,40-00200,N
262,1.0,1,1.0,1.0,1,1,0.0,40-00200,N
263,1.0,1,1.0,1.0,1,10,0.0,30-00600,12
264,1.0,1,1.0,1.0,1,10,0.0,36-04010,N
265,1.0,1,1.0,1.0,1,10,0.0,36-04010,10
266,1.0,1,1.0,1.0,1,10,0.0,38-00100,N
267,1.0,1,1.0,1.0,1,10,0.0,38-00100,11
268,1.0,1,1.0,1.0,1,10,0.0,51-01301,9
269,1.0,1,1.0,1.0,1,10,0.0,51-01301,9
270,1.0,1,1.0,1.0,1,10,0.0,51-01301,N
271,1.0,1,1.0,1.0,1,10,0.0,06-08507,6
272,1.0,1,1.0,1.0,1,10,0.0,06-08507,N
273,1.0,1,1.0,1.0,1,10,0.0,08-00803,N
274,1.0,1,1.0,1.0,1,10,0.0,17-03529,N
275,1.0,1,1.0,1.0,1,10,0.0,17-03529,N
276,1.0,1,1.0,1.0,1,10,0.0,24-01004,N
277,1.0,1,1.0,1.0,1,10,0.0,24-01004,10
278,1.0,1,1.0,1.0,1,10,1.0,38-00100,N
279,1.0,1,1.0,1.0,1,10,1.0,38-00100,N
280,1.0,1,1.0,1.0,1,10,4.0,36-04010,10
281,1.0,1,1.0,1.0,1,8,0.0,28-01100,13
282,1.0,1,1.0,1.0,1,8,0.0,29-01901,N
283,1.0,1,1.0,1.0,1,8,0.0,30-00600,N
284,1.0,1,1.0,1.0,1,8,0.0,38-00100,6
285,1.0,1,1.0,1.0,1,8,0.0,38-00100,9
286,1.0,1,1.0,1.0,1,8,0.0,38-00100,N
287,1.0,1,1.0,1.0,1,8,0.0,38-00100,16
288,1.0,1,1.0,1.0,1,8,0.0,38-00100,16
289,1.0,1,1.0,1.0,1,8,0.0,51-01301,N
290,1.0,1,1.0,1.0,1,8,0.0,17-03529,N
291,1.0,1,1.0,1.0,1,8,0.0,17-03529,14
292,1.0,1,1.0,1.0,1,8,0.0,24-01004,9
293,1.0,1,1.0,1.0,1,8,0.0,24-01004,N
294,1.0,1,1.0,1.0,1,9,0.0,28-01100,N
295,1.0,1,1.0,1.0,1,9,0.0,29-01901,6
296,1.0,1,1.0,1.0,1,9,0.0,30-00600,3
297,1.0,1,1.0,1.0,1,9,0.0,30-00600,N
298,1.0,1,1.0,1.0,1,9,0.0,30-00600,N
299,1.0,1,1.0,1.0,1,9,0.0,30-00600,14
300,1.0,1,1.0,1.0,1,9,0.0,38-00100,9
301,1.0,1,1.0,1.0,1,9,0.0,38-00100,N
302,1.0,1,1.0,1.0,1,9,0.0,38-00100,N
303,1.0,1,1.0,1.0,1,9,0.0,38-00100,N
304,1.0,1,1.0,1.0,1,9,0.0,38-00100,N
305,1.0,1,1.0,1.0,1,9,0.0,38-00100,N
306,1.0,1,1.0,1.0,1,9,0.0,38-00100,11
307,1.0,1,1.0,1.0,1,9,0.0,38-00100,12
308,1.0,1,1.0,1.0,1,9,0.0,38-00100,14
309,1.0,1,1.0,1.0,1,9,0.0,38-00100,14
310,1.0,1,1.0,1.0,1,9,0.0,51-01301,N
311,1.0,1,1.0,1.0,1,9,0.0,51-51255,3
312,1.0,1,1.0,1.0,1,9,0.0,51-51255,10
313,1.0,1,1.0,1.0,1,9,0.0,51-51255,16
314,1.0,1,1.0,1.0,1,9,0.0,06-08507,9
315,1.0,1,1.0,1.0,1,9,0.0,06-08507,N
316,1.0,1,1.0,1.0,1,9,0.0,06-08507,N
317,1.0,1,1.0,1.0,1,9,0.0,08-00803,3
318,1.0,1,1.0,1.0,1,9,0.0,08-00803,N
319,1.0,1,1.0,1.0,1,9,0.0,08-00803,N
320,1.0,1,1.0,1.0,1,9,0.0,08-00803,11
321,1.0,1,1.0,1.0,1,9,0.0,08-00803,12
322,1.0,1,1.0,1.0,1,9,0.0,08-00803,14
323,1.0,1,1.0,1.0,1,9,0.0,13-04600,N
324,1.0,1,1.0,1.0,1,9,0.0,17-03529,18
325,1.0,1,1.0,1.0,1,9,0.0,17-03529,11
326,1.0,1,1.0,1.0,1,9,0.0,19-01700,12
327,1.0,1,1.0,1.0,1,9,0.0,24-01004,14
328,1.0,1,1.0,1.0,1,9,0.0,24-01004,14
329,1.0,1,1.0,1.0,1,9,1.0,29-01901,6
330,1.0,1,1.0,1.0,1,9,1.0,24-01004,6
331,1.0,1,1.0,1.0,1,12,0.0,51-51255,10
332,1.0,1,1.0,1.0,1,3,0.0,01-01301,N
333,1.0,1,1.0,1.0,1,3,0.0,32-00405,N
334,1.0,1,1.0,1.0,1,3,0.0,32-00405,N
335,1.0,1,1.0,1.0,1,3,0.0,36-04010,N
336,1.0,1,1.0,1.0,1,3,0.0,36-04010,N
337,1.0,1,1.0,1.0,1,3,0.0,40-00200,N
338,1.0,1,1.0,1.0,1,4,0.0,28-01100,N
339,1.0,1,1.0,1.0,1,4,0.0,29-01901,N
340,1.0,1,1.0,1.0,1,4,0.0,30-00600,7
341,1.0,1,1.0,1.0,1,4,0.0,38-00100,3
342,1.0,1,1.0,1.0,1,4,0.0,38-00100,11
343,1.0,1,1.0,1.0,1,4,0.0,40-00200,N
344,1.0,1,1.0,1.0,1,4,0.0,51-51255,N
345,1.0,1,1.0,1.0,1,4,0.0,17-03531,N
346,1.0,1,1.0,1.0,1,4,0.0,24-01004,N
347,1.0,1,1.0,1.0,1,4,0.0,26-02702,12
348,1.0,1,1.0,1.0,1,4,1.0,38-00100,14
349,1.0,1,1.0,1.0,1,4,2.0,24-01004,N
350,1.0,1,1.0,1.0,1,5,0.0,28-01100,N
351,1.0,1,1.0,1.0,1,5,0.0,29-01901,6
352,1.0,1,1.0,1.0,1,5,0.0,29-01901,N
353,1.0,1,1.0,1.0,1,5,0.0,29-01901,11
354,1.0,1,1.0,1.0,1,5,0.0,30-00600,N
355,1.0,1,1.0,1.0,1,5,0.0,30-00600,N
356,1.0,1,1.0,1.0,1,5,0.0,30-00600,N
357,1.0,1,1.0,1.0,1,5,0.0,30-00600,10
358,1.0,1,1.0,1.0,1,5,0.0,30-00600,14
359,1.0,1,1.0,1.0,1,5,0.0,32-00405,N
360,1.0,1,1.0,1.0,1,5,0.0,32-00405,N
361,1.0,1,1.0,1.0,1,5,0.0,32-00405,14
362,1.0,1,1.0,1.0,1,5,0.0,36-04010,N
363,1.0,1,1.0,1.0,1,5,0.0,38-00100,6
364,1.0,1,1.0,1.0,1,5,0.0,38-00100,N
365,1.0,1,1.0,1.0,1,5,0.0,38-00100,N
366,1.0,1,1.0,1.0,1,5,0.0,38-00100,N
367,1.0,1,1.0,1.0,1,5,0.0,38-00100,10
368,1.0,1,1.0,1.0,1,5,0.0,38-00100,11
369,1.0,1,1.0,1.0,1,5,0.0,51-01301,6
370,1.0,1,1.0,1.0,1,5,0.0,51-51255,N
371,1.0,1,1.0,1.0,1,5,0.0,51-51255,N
372,1.0,1,1.0,1.0,1,5,0.0,08-00803,6
373,1.0,1,1.0,1.0,1,5,0.0,08-00803,N
374,1.0,1,1.0,1.0,1,5,0.0,08-00803,N
375,1.0,1,1.0,1.0,1,5,0.0,08-00803,12
376,1.0,1,1.0,1.0,1,5,0.0,08-00803,14
377,1.0,1,1.0,1.0,1,5,0.0,13-04600,N
378,1.0,1,1.0,1.0,1,5,0.0,13-04600,10
379,1.0,1,1.0,1.0,1,5,0.0,17-03529,N
380,1.0,1,1.0,1.0,1,5,0.0,24-01004,N
381,1.0,1,1.0,1.0,1,5,0.0,24-01004,N
382,1.0,1,1.0,1.0,1,5,0.0,26-02702,3
383,1.0,1,1.0,1.0,1,5,1.0,19-01700,14
384,1.0,1,1.0,1.0,1,5,2.0,30-00600,N
385,1.0,1,1.0,1.0,1,5,2.0,30-00600,N
386,1.0,1,1.0,1.0,1,5,2.0,36-03710,N
387,1.0,1,1.0,1.0,1,6,0.0,28-01100,N
388,1.0,1,1.0,1.0,1,6,0.0,38-00100,N
389,1.0,1,1.0,1.0,1,6,0.0,17-03529,N
390,1.0,1,1.0,1.0,1,6,0.0,17-03531,14
391,1.0,1,1.0,1.0,1,7,0.0,01-01301,11
392,1.0,1,1.0,1.0,1,7,0.0,30-00600,0
393,1.0,1,1.0,1.0,1,7,0.0,30-00600,0
394,1.0,1,1.0,1.0,1,7,0.0,30-00600,7
395,1.0,1,1.0,1.0,1,7,0.0,30-00600,N
396,1.0,1,1.0,1.0,1,7,0.0,30-00600,13
397,1.0,1,1.0,1.0,1,7,0.0,32-00405,15
398,1.0,1,1.0,1.0,1,7,0.0,32-00405,15
399,1.0,1,1.0,1.0,1,7,0.0,36-03710,N
400,1.0,1,1.0,1.0,1,7,0.0,36-04010,11
401,1.0,1,1.0,1.0,1,7,0.0,38-00100,6
402,1.0,1,1.0,1.0,1,7,0.0,38-00100,N
403,1.0,1,1.0,1.0,1,7,0.0,38-00100,11
404,1.0,1,1.0,1.0,1,7,0.0,38-00100,12
405,1.0,1,1.0,1.0,1,7,0.0,38-00100,15
406,1.0,1,1.0,1.0,1,7,0.0,40-00200,6
407,1.0,1,1.0,1.0,1,7,0.0,51-01301,6
408,1.0,1,1.0,1.0,1,7,0.0,51-01301,N
409,1.0,1,1.0,1.0,1,7,0.0,06-08507,6
410,1.0,1,1.0,1.0,1,7,0.0,06-08507,14
411,1.0,1,1.0,1.0,1,7,0.0,08-00803,9
412,1.0,1,1.0,1.0,1,7,0.0,08-00803,N
413,1.0,1,1.0,1.0,1,7,0.0,08-00803,12
414,1.0,1,1.0,1.0,1,7,0.0,13-04600,10
415,1.0,1,1.0,1.0,1,7,0.0,17-03529,6
416,1.0,1,1.0,1.0,1,7,0.0,17-03529,10
417,1.0,1,1.0,1.0,1,7,0.0,17-03529,10
418,1.0,1,1.0,1.0,1,7,0.0,17-03531,N
419,1.0,1,1.0,1.0,1,7,0.0,17-03531,N
420,1.0,1,1.0,1.0,1,7,0.0,17-03531,N
421,1.0,1,1.0,1.0,1,7,0.0,24-01004,9
422,1.0,1,1.0,1.0,1,7,0.0,24-01004,N
423,1.0,1,1.0,1.0,1,7,0.0,26-02702,14
424,1.0,1,1.0,1.0,1,7,0.0,26-02702,14
425,1.0,1,1.0,1.0,2,1,0.0,30-00600,N
426,1.0,1,1.0,1.0,2,1,0.0,30-00600,N
427,1.0,1,1.0,1.0,2,1,0.0,30-00600,N
428,1.0,1,1.0,1.0,2,1,0.0,30-00600,N
429,1.0,1,1.0,1.0,2,1,0.0,38-00100,3
430,1.0,1,1.0,1.0,2,1,0.0,38-00100,3
431,1.0,1,1.0,1.0,2,1,0.0,38-00100,N
432,1.0,1,1.0,1.0,2,1,0.0,40-00200,3
433,1.0,1,1.0,1.0,2,1,0.0,06-08507,N
434,1.0,1,1.0,1.0,2,10,0.0,06-07502,9
435,1.0,1,1.0,1.0,2,10,0.0,06-07502,10
436,1.0,1,1.0,1.0,2,10,0.0,28-01100,9
437,1.0,1,1.0,1.0,2,10,0.0,28-01100,9
438,1.0,1,1.0,1.0,2,10,0.0,28-01100,N
439,1.0,1,1.0,1.0,2,10,0.0,28-01100,N
440,1.0,1,1.0,1.0,2,10,0.0,28-01100,10
441,1.0,1,1.0,1.0,2,10,0.0,29-01901,10
442,1.0,1,1.0,1.0,2,10,0.0,40-00200,3
443,1.0,1,1.0,1.0,2,10,0.0,06-08507,N
444,1.0,1,1.0,1.0,2,10,0.0,06-08507,10
445,1.0,1,1.0,1.0,2,10,0.0,08-00803,6
446,1.0,1,1.0,1.0,2,10,0.0,08-00803,10
447,1.0,1,1.0,1.0,2,10,0.0,08-00803,14
