,AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
66,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
67,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
68,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
69,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
70,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
71,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
72,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
73,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
74,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
75,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
76,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
77,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
78,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
79,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
80,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
81,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
82,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
83,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
84,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
85,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
86,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
87,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
88,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
89,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
90,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
91,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
92,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
93,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
94,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
95,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
96,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
97,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
98,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
99,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
100,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
101,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
102,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
103,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
104,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
105,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
106,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
107,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
108,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
109,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
110,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
111,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
112,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
113,11.0,1.0,N,2.0,1.0,1.0,N,2.0,N,3
114,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
115,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
116,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
117,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
118,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
119,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
120,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
121,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
122,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
123,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
124,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
125,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
126,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
127,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
128,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
129,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
130,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
131,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
132,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
133,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
134,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
135,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
136,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
137,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
138,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
139,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
140,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
141,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
142,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
143,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
144,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
145,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
146,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
147,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
148,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
149,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
150,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
151,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
152,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
153,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
154,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
155,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
156,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
157,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
158,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
159,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
160,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
161,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
162,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
163,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
164,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
165,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
166,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
167,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
168,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
169,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
170,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
171,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
172,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
173,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
174,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
175,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
176,11.0,1.0,N,2.0,1.0,2.0,N,2.0,N,3
177,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
178,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
179,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
180,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
181,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
182,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
183,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
184,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
185,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
186,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
187,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
188,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
189,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
190,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
191,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
192,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
193,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
194,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
195,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
196,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
197,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
198,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
199,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
200,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
201,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
202,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
203,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
204,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
205,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
206,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
207,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
208,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
209,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
210,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
211,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
212,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
213,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
214,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
215,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
216,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
217,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
218,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
219,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
220,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
221,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
222,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
223,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
224,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
225,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
226,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
227,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
228,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
229,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
230,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
231,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
232,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
233,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
234,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
235,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
236,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
237,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
238,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
239,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
240,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
241,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
242,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
243,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
244,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
245,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
246,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
247,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
248,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
249,11.0,2.0,N,1.0,1.0,1.0,N,2.0,N,3
250,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
251,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
252,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
253,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
254,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
255,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
256,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
257,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
258,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
259,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
260,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
261,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
262,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
263,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
264,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
265,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
266,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
267,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
268,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
269,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
270,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
271,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
272,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
273,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
274,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
275,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
276,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
277,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
278,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
279,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
280,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
281,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
282,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
283,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
284,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
285,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
286,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
287,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
288,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
289,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
290,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
291,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
292,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
293,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
294,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
295,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
296,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
297,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
298,11.0,2.0,N,1.0,1.0,2.0,N,2.0,N,3
299,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
300,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
301,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
302,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
303,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
304,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
305,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
306,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
307,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
308,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
309,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
310,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
311,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
312,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
313,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
314,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
315,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
316,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
317,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
318,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
319,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
320,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
321,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
322,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
323,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
324,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
325,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
326,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
327,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
328,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
329,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
330,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
331,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
332,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
333,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
334,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
335,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
336,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
337,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
338,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
339,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
340,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
341,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
342,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
343,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
344,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
345,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
346,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
347,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
348,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
349,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
350,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
351,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
352,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
353,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
354,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
355,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
356,16.0,1.0,6,1.0,1.0,1.0,N,2.0,0,4
357,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
358,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
359,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
360,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
361,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
362,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
363,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
364,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
365,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
366,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
367,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
368,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
369,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
370,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
371,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
372,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
373,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
374,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
375,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
376,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
377,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
378,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
379,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
380,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
381,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
382,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
383,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
384,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
385,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
386,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
387,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
388,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
389,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
390,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
391,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
392,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
393,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
394,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
395,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
396,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
397,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
398,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
399,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
400,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
401,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
402,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
403,16.0,1.0,6,1.0,1.0,2.0,N,2.0,0,4
404,16.0,2.0,6,1.0,1.0,1.0,N,2.0,0,4
405,16.0,2.0,6,1.0,1.0,1.0,N,2.0,0,4
406,16.0,2.0,6,1.0,1.0,1.0,N,2.0,0,4
407,16.0,2.0,6,1.0,1.0,1.0,N,2.0,0,4
