SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
2,1,1,1,0,9,50,1,N,2,8724
2,1,6,1,0,1,26,1,N,2,8110
2,6,1,1,5,9,47,1,N,2,16159
2,1,2,2,3,8,28,1,N,2,13758
1,N,3,2,N,1,5,1,N,2,27252
1,6,1,2,8,8,27,1,N,2,2697
1,1,2,1,4,8,33,1,N,2,5522
1,1,2,1,4,6,65,1,N,2,3808
1,1,1,1,9,8,30,1,N,2,18045
2,1,1,1,8,10,62,1,N,2,6067
2,6,2,2,1,4,51,1,N,2,12166
1,6,2,1,6,7,25,1,N,2,7697
2,6,2,2,0,2,14,1,N,2,4314
2,6,1,0,0,6,17,3,N,2,2759
2,6,1,2,0,3,14,1,N,2,17797
1,6,1,2,1,8,22,1,N,2,4325
1,6,2,1,0,7,20,1,N,2,5379
1,6,1,1,1,7,22,1,N,2,10292
2,1,6,2,3,3,35,1,N,2,20973
2,6,6,2,0,3,14,1,N,2,2577
1,1,1,1,8,8,34,1,N,2,22503
1,6,6,1,0,4,18,1,N,2,3055
1,N,2,2,N,3,13,1,N,2,27252
1,1,1,1,4,1,70,1,N,2,12263
2,N,2,2,9,2,9,1,N,2,25803
1,1,1,2,5,5,64,1,N,2,17158
2,5,1,1,0,4,23,1,N,2,20272
2,1,6,2,7,8,44,1,N,2,970
2,3,1,1,5,5,58,1,N,2,7934
1,6,1,2,5,9,26,1,N,2,3807
1,6,6,1,5,5,20,1,N,2,8416
2,6,6,1,6,9,24,1,N,2,3752
2,1,6,1,7,1,50,1,N,2,8410
2,1,1,2,7,10,26,1,N,2,11041
1,1,1,1,4,12,70,1,N,2,2075
1,1,1,1,5,5,61,1,N,2,19907
1,6,2,2,4,7,29,1,N,2,16489
1,1,1,1,3,3,68,1,N,2,7419
1,6,1,1,2,7,23,1,N,2,15572
1,1,1,1,7,9,81,1,N,2,3139
2,4,5,2,4,3,51,1,N,2,14688
1,N,2,1,N,2,6,1,N,2,25607
1,2,1,1,8,8,51,1,N,2,7937
1,1,1,1,8,6,43,1,N,2,17561
1,4,1,1,8,8,46,1,N,2,3124
2,1,1,1,3,5,73,1,N,2,20046
1,4,1,2,4,5,61,1,N,2,7015
1,1,2,2,6,5,48,1,N,2,5129
2,6,1,0,1,8,47,3,N,2,15372
1,1,2,2,5,4,66,1,N,2,931
1,1,1,2,5,8,33,1,N,2,21852
1,1,2,1,5,6,69,1,N,2,0
1,1,1,2,6,4,60,1,N,2,17660
1,3,1,1,0,4,76,1,N,2,5954
2,1,9,1,6,4,53,1,N,2,19638
1,N,1,1,N,1,5,1,N,2,26578
2,6,2,2,1,4,42,1,N,2,7198
2,1,1,1,0,3,49,1,N,2,16066
1,6,1,0,0,3,24,2,N,2,15935
2,6,2,2,3,3,20,1,N,2,14815
2,6,2,1,6,7,62,1,N,2,7235
1,N,1,1,N,N,1,1,N,2,26285
2,4,1,1,2,8,60,1,N,2,12094
1,N,9,2,9,9,0,1,N,2,22876
1,1,1,1,3,6,81,1,N,2,19004
2,3,1,1,7,4,81,1,N,2,7624
2,1,1,1,1,8,72,1,N,2,21503
1,1,1,1,8,1,49,1,N,2,10646
2,N,1,1,N,3,9,1,N,2,24017
2,6,1,1,0,4,16,1,N,2,15748
2,N,6,1,N,3,11,1,N,2,24227
2,6,9,1,2,7,26,1,N,2,19217
1,1,1,2,5,5,28,1,N,2,19030
2,1,1,1,9,7,68,1,N,2,14142
2,N,6,1,9,2,6,1,N,2,25630
1,6,2,2,0,3,60,1,N,2,17426
1,6,2,1,0,3,12,1,N,2,10755
1,1,2,2,5,5,78,1,N,1,16992
2,6,2,2,0,3,38,1,N,2,277
1,1,1,1,8,8,51,1,N,2,8613
1,1,1,1,9,10,71,1,N,2,18291
2,6,1,1,7,8,47,1,N,2,8225
2,1,2,2,0,5,54,1,N,2,16760
1,4,2,2,5,6,42,1,N,2,11557
2,1,1,1,8,11,47,1,N,2,3050
2,1,1,1,6,10,33,1,N,2,8593
2,1,1,1,6,1,50,1,N,2,15513
2,6,2,0,4,3,39,3,N,2,14832
2,6,8,1,0,4,16,1,N,2,15282
1,1,1,1,5,9,71,1,N,2,17877
1,6,1,0,0,4,24,3,N,2,17700
2,6,2,2,4,6,27,1,N,2,10670
1,N,1,1,N,N,0,1,N,2,24513
1,4,2,2,3,11,79,1,N,2,10597
2,1,2,2,7,7,39,1,N,2,12573
2,N,1,1,9,12,6,1,N,2,23798
1,2,6,2,4,8,33,1,N,2,21265
2,1,1,2,1,9,40,1,N,2,19531
2,6,6,1,9,7,20,1,N,2,3298
2,N,1,1,N,N,3,1,N,2,25586
2,1,1,1,7,6,57,1,N,2,19367
1,N,1,1,9,1,4,1,N,2,26974
2,6,1,0,2,6,17,3,N,2,3195
2,N,2,2,N,3,11,1,N,2,23762
1,4,2,1,5,8,70,1,2,2,4685
2,6,2,2,2,4,28,1,N,2,16681
1,1,1,1,6,9,38,1,N,2,4211
1,N,8,1,9,9,0,1,N,2,22405
2,1,1,1,7,1,36,1,N,2,21384
2,1,1,1,8,4,54,1,N,2,15442
2,4,1,1,7,6,46,1,N,2,10699
2,1,1,2,2,12,48,1,N,2,1334
1,4,1,2,5,5,50,1,N,2,18025
2,2,2,0,5,5,22,3,N,2,12058
2,6,1,1,1,7,24,1,N,2,20238
1,N,2,2,N,3,12,1,N,2,24301
1,N,1,1,9,2,10,1,N,2,25938
2,N,2,2,N,3,9,1,N,2,24832
2,6,2,2,8,6,57,1,N,2,266
2,6,1,2,0,2,12,1,N,2,8892
2,1,1,1,5,4,44,1,N,2,19437
2,6,2,2,6,3,32,1,N,2,3400
2,1,1,2,0,5,50,1,N,2,13174
2,6,6,1,0,8,21,1,N,2,1303
1,1,2,1,1,8,65,1,N,2,4374
1,3,2,2,2,2,71,1,N,2,88
1,1,1,1,8,8,49,1,N,2,20575
2,6,2,2,2,4,65,1,N,2,7093
2,6,1,2,8,9,91,1,N,2,10611
2,N,2,1,N,3,13,1,N,2,25462
2,6,3,2,0,3,10,1,N,2,17834
1,1,1,1,9,10,58,1,N,2,1053
1,6,2,2,0,5,56,1,N,2,4569
1,1,2,1,0,4,63,1,N,2,16222
1,6,2,2,9,9,64,1,N,2,15799
1,1,2,1,3,4,72,1,N,2,6868
2,N,1,1,9,1,1,1,N,2,25054
2,4,2,1,5,4,60,1,N,2,16241
2,6,1,2,3,4,16,1,N,2,14149
1,6,1,0,6,5,34,2,N,2,15804
2,1,3,1,0,7,50,1,N,2,20500
2,1,9,2,0,8,25,1,N,2,6543
2,6,1,2,3,4,17,1,N,2,10301
2,1,2,1,7,11,66,1,N,2,6081
2,2,2,1,0,4,82,1,N,2,4717
1,N,1,1,N,3,11,1,N,2,25965
1,4,3,1,3,7,52,1,N,1,20601
2,6,1,1,6,7,51,1,N,2,13656
1,6,1,2,2,9,22,1,N,2,6221
2,3,2,2,3,3,84,1,N,2,6708
1,1,6,2,2,3,67,1,N,1,1965
1,1,2,1,4,3,87,1,N,2,12688
2,1,1,1,0,8,45,1,N,2,8319
2,6,1,1,0,3,14,1,N,2,18744
2,1,6,2,0,1,36,1,N,2,9018
2,6,2,1,1,6,26,1,N,2,4573
2,4,1,0,3,5,65,2,N,2,1267
2,4,1,2,8,9,31,1,N,2,2009
2,1,1,1,1,9,35,1,N,2,18622
1,6,1,0,1,1,26,3,N,2,12082
2,3,1,1,4,9,56,1,N,2,15981
1,N,1,1,N,1,4,1,N,2,24550
1,N,1,1,9,2,10,1,N,2,26749
1,1,2,1,0,5,59,1,N,2,6288
2,1,1,1,0,5,60,1,N,2,18812
2,6,2,1,1,3,70,1,N,2,7090
1,1,2,1,3,7,66,1,N,2,602
1,6,8,0,3,4,20,3,N,2,20953
1,1,1,1,2,10,44,1,N,2,8725
1,6,1,0,4,6,19,3,N,2,9931
1,6,2,0,0,3,14,2,N,2,14674
1,4,1,1,8,1,54,1,N,2,21528
2,1,8,2,4,4,65,1,N,2,17137
2,N,6,2,N,3,9,1,N,2,24718
1,1,2,1,7,5,51,1,N,2,8883
1,1,1,1,9,10,58,1,N,2,23391
2,6,2,2,0,5,57,1,N,2,4487
2,N,9,2,9,2,6,1,N,2,25734
1,6,3,2,0,4,40,1,N,2,19045
2,4,2,1,5,1,57,1,N,2,4951
1,N,2,2,N,3,12,1,N,2,26016
2,4,1,1,5,7,54,1,N,2,20241
1,6,2,2,2,4,60,1,N,2,8049
2,6,1,2,7,9,33,1,N,2,5911
1,1,1,1,7,8,72,1,N,2,15187
1,6,2,0,6,5,20,3,N,2,1293
2,1,2,1,4,5,62,1,N,2,6308
2,6,2,2,7,5,31,1,N,2,11667
2,1,6,2,0,4,57,1,N,2,10104
1,1,2,1,6,7,73,1,4,2,12355
2,6,1,2,4,8,21,1,N,2,6963
1,6,2,0,0,5,34,2,N,2,16066
2,N,1,2,9,1,2,1,N,2,23490
1,6,1,2,4,9,28,1,N,2,3358
1,6,1,2,3,6,30,1,N,2,14321
1,1,1,2,0,1,51,1,N,2,2349
2,1,1,1,6,8,26,1,N,2,19127
2,1,1,1,4,1,43,1,N,2,10728
2,1,1,2,1,4,54,1,N,1,15831
2,4,2,2,6,8,33,1,N,2,4325
2,6,1,2,3,8,20,1,N,2,3647
1,1,1,1,1,9,68,1,3,2,13412
2,1,1,2,1,7,79,1,N,2,9631
1,N,1,1,N,3,11,1,N,2,25937
2,1,1,1,9,12,51,1,N,1,21280
2,4,1,2,1,6,53,1,N,2,21675
1,N,1,1,N,3,16,1,N,2,25761
2,6,8,2,6,9,24,1,N,2,2575
2,1,3,1,8,3,50,1,N,2,13937
1,4,1,0,2,7,70,2,N,2,17164
1,N,1,1,9,2,7,1,N,2,25725
1,6,1,1,3,4,49,1,N,2,7817
1,5,2,2,1,3,68,1,N,2,5729
1,6,6,1,9,9,25,1,N,2,3194
1,4,2,1,6,7,66,1,3,2,493
2,N,2,0,9,2,6,2,N,2,24998
1,1,1,1,9,9,63,1,N,2,19624
1,1,6,1,0,8,49,1,N,2,21078
1,4,2,2,7,9,52,1,N,2,8502
1,6,8,0,2,4,38,3,N,2,16257
2,6,1,2,8,1,32,1,N,2,1307
1,4,2,2,0,1,62,1,N,2,12985
2,N,2,2,N,3,11,1,N,2,26935
1,N,9,1,N,2,7,1,N,2,24125
1,1,1,1,3,8,29,1,N,2,8026
2,N,1,1,N,3,14,1,N,2,26490
1,1,2,2,6,3,50,1,N,2,6186
2,N,1,1,9,2,9,1,N,2,25047
2,N,1,2,N,1,4,1,N,2,25898
1,6,1,2,6,8,51,1,N,2,21239
2,6,8,2,1,2,70,1,N,2,16382
2,N,1,2,9,2,9,1,N,2,23020
1,3,1,1,8,6,80,1,N,2,6857
2,N,1,2,9,9,0,1,N,2,22643
1,6,2,2,8,9,57,1,N,2,17100
2,6,2,2,3,7,48,1,N,2,202
2,1,1,1,9,12,53,1,N,2,10696
1,6,1,2,7,6,45,1,N,2,3728
1,N,2,1,9,2,10,1,N,2,26418
1,6,6,1,4,9,23,1,N,2,13134
1,1,1,2,0,4,74,1,N,2,13309
2,4,2,2,4,1,37,1,N,2,16950
2,3,1,1,4,6,76,1,N,2,9452
2,3,1,2,5,6,59,1,N,2,3675
1,6,1,1,0,3,15,1,N,2,21929
1,6,2,0,2,4,36,3,N,2,6207
1,6,1,2,2,6,39,1,N,2,13795
1,6,1,2,9,7,34,1,N,2,7192
1,6,6,2,4,1,26,1,N,2,1934
1,N,8,2,N,3,14,1,N,2,24457
1,N,9,1,N,3,7,1,N,2,26727
1,N,6,1,9,2,10,1,N,2,25764
1,N,3,2,N,3,9,1,N,2,24945
1,1,1,1,0,1,36,1,N,2,20817
1,1,1,1,7,10,66,1,N,2,7892
2,6,6,2,8,1,27,1,N,2,1997
1,1,1,1,7,8,27,1,N,2,9792
1,6,1,2,5,9,39,1,N,2,7176
2,6,9,1,1,8,22,1,N,2,2097
1,6,6,1,0,4,18,1,N,2,1717
1,4,3,2,3,4,78,1,N,1,19563
2,1,2,1,7,8,62,1,N,2,104
1,1,1,1,8,10,41,1,N,2,20512
1,6,1,2,1,5,27,1,N,2,5184
1,6,1,2,3,9,89,1,2,2,2911
1,1,1,1,9,10,84,1,N,2,2623
1,1,1,1,5,6,27,1,N,2,17754
2,6,6,2,1,7,25,1,N,2,7971
2,4,2,1,2,8,44,1,N,2,12039
1,1,1,2,6,4,61,1,N,2,15622
2,N,2,1,N,3,15,1,N,2,23844
2,6,1,1,2,7,19,1,N,2,20386
1,4,1,2,2,4,65,1,N,2,7080
1,1,9,1,3,5,61,1,N,2,4246
1,6,1,2,7,1,67,1,N,2,1162
2,1,1,1,1,7,49,1,N,2,8550
2,6,2,1,5,7,22,1,N,2,7217
1,6,1,0,0,3,12,2,N,2,11581
1,6,1,2,0,3,15,1,N,2,18710
1,1,1,1,5,5,65,1,N,2,19191
1,1,6,1,5,1,67,1,N,2,7191
1,1,1,1,8,11,74,1,N,2,10166
2,6,2,1,6,8,34,1,N,2,4759
1,1,2,2,6,8,29,1,N,2,21084
2,1,1,2,6,6,56,1,N,2,1325
2,1,1,1,1,5,33,1,N,2,17683
1,1,1,1,8,1,51,1,5,2,19870
1,1,1,1,8,1,33,1,N,2,21178
1,6,2,2,3,5,54,1,N,2,8013
2,1,1,1,7,10,77,1,N,2,10619
2,6,1,0,6,7,21,3,N,2,16073
2,4,1,2,0,8,76,1,N,1,8927
1,1,1,1,8,10,68,1,N,2,10165
1,6,2,2,2,4,31,1,N,2,6096
2,1,2,1,8,8,53,1,N,2,12815
1,1,6,2,9,10,47,1,N,2,1747
1,1,2,2,4,9,51,1,N,2,22269
2,6,6,1,8,9,34,1,N,2,2174
1,1,1,1,5,8,73,1,N,2,15083
2,1,1,1,6,9,67,1,N,2,8651
1,4,8,1,0,7,61,1,N,2,16063
1,N,1,1,N,3,12,1,N,2,26446
2,1,2,1,7,9,57,1,N,2,17834
1,1,1,1,8,10,72,1,N,2,1091
2,1,1,1,3,10,74,1,N,2,12431
2,3,1,1,2,8,62,1,N,2,13331
1,6,1,1,5,8,30,1,N,2,14683
2,1,1,2,2,5,38,1,N,2,19021
2,4,1,1,1,7,38,1,N,1,7788
2,4,1,1,9,12,54,1,N,2,3558
2,1,1,1,8,11,49,1,N,2,10489
2,N,1,2,N,3,11,1,N,2,26267
1,2,2,1,6,7,41,1,N,2,5595
2,N,1,1,N,3,14,1,N,2,24859
2,6,1,2,2,3,30,1,N,2,14797
2,6,2,0,0,4,23,3,N,2,11876
2,N,6,2,N,3,15,1,N,2,24547
1,6,2,1,1,4,25,1,N,2,11742
2,1,1,1,0,4,40,1,N,2,18714
1,6,1,1,7,3,38,1,N,2,9966
1,N,1,1,N,3,15,1,N,2,25105
2,1,1,1,6,7,27,1,N,2,18464
1,1,1,1,8,6,64,1,N,2,18923
2,6,1,1,0,3,14,1,N,2,8456
2,1,1,1,3,6,72,1,N,2,20998
2,3,1,2,3,4,78,1,N,2,17918
2,6,2,2,2,4,67,1,N,2,4526
2,3,2,1,7,9,95,1,N,2,5656
1,4,1,1,8,10,37,1,N,2,21179
2,N,1,1,N,3,14,1,N,2,26310
2,4,2,1,6,9,55,1,N,2,14173
1,6,2,0,1,5,27,2,N,2,14743
1,N,2,2,9,2,11,1,N,2,23328
1,1,2,1,4,4,67,1,N,2,13225
2,N,1,1,9,1,2,1,N,2,25489
2,3,1,2,2,9,94,1,N,2,15990
2,4,1,1,7,11,34,1,N,2,21815
2,N,1,1,9,2,8,1,N,2,24611
1,6,6,2,7,8,34,1,N,2,22146
2,6,2,2,1,6,35,1,N,2,4328
2,6,8,2,0,6,20,1,N,2,16408
1,6,1,1,8,8,30,1,N,2,9700
2,6,1,2,9,9,32,1,N,2,1792
2,4,2,1,6,1,49,1,N,1,10588
1,6,2,1,0,1,55,1,N,2,7662
1,N,1,2,9,9,0,1,N,2,22876
1,6,1,2,9,11,39,1,N,2,1368
2,N,1,1,9,9,1,1,N,2,25897
2,6,1,2,9,11,38,1,N,2,10968
1,1,1,1,8,8,36,1,N,2,9675
1,1,2,1,2,5,71,1,5,1,317
2,1,2,1,2,3,70,1,N,2,4380
1,6,1,2,2,10,21,1,N,2,10105
2,N,9,2,N,1,5,1,N,2,25592
2,6,9,2,7,10,30,1,N,2,4036
2,N,1,2,9,2,9,1,N,2,25350
2,N,2,2,9,12,3,1,N,2,23594
2,6,1,0,0,7,22,3,N,2,12629
1,2,1,2,8,12,45,1,N,2,8907
1,6,2,2,0,4,23,1,N,2,5943
2,6,2,1,1,6,29,1,N,2,16189
1,6,6,2,6,9,38,1,N,2,997
1,6,2,1,2,5,22,1,N,2,664
1,4,2,2,6,7,47,1,N,2,13207
1,1,6,1,8,10,41,1,N,2,1845
2,6,2,1,5,7,34,1,N,2,7551
2,4,2,1,1,10,45,1,N,2,5495
2,2,2,2,0,11,23,1,N,2,7497
2,1,1,1,8,1,38,1,N,2,3304
1,6,2,2,0,4,25,1,N,2,159
2,1,8,2,0,5,49,1,N,2,3766
1,6,2,2,0,4,18,1,N,2,16785
1,N,1,1,9,9,0,1,N,2,26019
1,N,1,1,9,2,11,1,N,2,26937
1,6,6,2,3,6,26,1,N,2,10888
2,4,2,2,4,9,86,1,N,2,5018
2,6,2,2,3,7,26,1,N,2,18225
2,1,3,1,3,4,57,1,N,2,12157
1,N,1,1,9,2,9,1,N,2,26678
1,3,6,1,0,8,66,1,N,2,1726
2,1,1,1,7,10,41,1,N,2,21546
2,1,6,2,0,7,24,1,N,2,8769
1,1,1,1,8,10,53,1,N,2,4963
1,1,1,1,8,8,55,1,N,1,17454
2,6,2,2,1,10,33,1,N,2,8361
2,4,1,1,8,4,48,1,N,2,16245
1,1,1,1,6,4,21,1,N,2,13002
1,6,2,1,2,4,48,1,N,2,12329
1,6,2,2,4,7,22,1,N,2,15308
2,1,1,1,3,7,41,1,N,2,7007
2,1,1,1,5,8,39,1,N,2,19595
1,6,3,2,3,8,23,1,N,2,12071
2,4,2,2,7,11,83,1,N,2,10494
1,2,2,2,1,3,52,1,N,2,21809
1,N,2,2,N,3,8,1,N,2,25290
1,1,6,2,9,12,42,1,N,2,1325
2,6,2,1,1,7,45,1,N,2,6568
2,1,1,1,8,8,38,1,N,2,8833
1,6,1,2,8,11,41,1,N,2,21251
2,N,2,1,N,N,3,1,N,2,27252
2,N,1,2,9,1,2,1,N,2,26173
1,N,1,1,N,3,14,1,N,2,24763
2,6,1,1,6,7,65,1,N,2,8523
2,N,1,1,9,9,0,1,N,2,26214
2,6,2,2,3,4,31,1,N,2,5859
1,6,1,0,3,7,19,3,N,2,2940
2,N,1,2,9,2,8,1,N,2,25775
1,6,2,1,0,4,18,1,N,2,7057
2,6,7,2,0,3,60,1,N,2,20344
2,1,6,1,9,10,39,1,N,2,1838
2,1,1,1,6,7,41,1,N,2,21092
2,N,6,1,N,3,12,1,N,2,24534
2,2,1,1,0,4,59,1,N,2,7058
1,6,1,1,0,4,15,1,N,2,9639
2,1,6,1,7,8,49,1,N,2,9812
1,1,1,1,8,5,50,1,N,2,20575
2,6,1,2,1,5,22,1,N,2,7080
1,6,2,1,1,4,48,1,N,2,3691
1,1,2,1,0,6,50,1,N,2,11812
1,1,1,1,8,5,69,1,2,2,9659
2,1,9,2,8,10,27,1,N,2,22113
2,6,1,2,1,7,23,1,N,1,6896
1,1,1,1,6,5,44,1,N,2,14589
2,N,1,1,9,2,10,1,N,2,25662
1,1,2,2,7,9,48,1,N,2,18542
2,N,2,1,9,2,11,1,N,2,23606
1,N,1,1,9,9,0,1,N,2,25330
2,1,3,2,4,5,52,1,N,2,20889
2,1,1,1,5,6,55,1,N,2,17624
1,N,1,1,9,2,10,1,N,2,26358
2,N,3,1,N,1,9,1,N,2,27252
2,6,9,2,1,9,23,1,N,2,12903
2,1,6,2,6,7,45,1,N,2,1956
1,1,1,1,2,8,65,1,N,2,8311
2,6,1,0,0,6,20,3,N,2,4104
1,6,1,0,0,6,17,3,N,2,11026
1,3,1,2,3,8,95,1,N,1,4166
2,1,2,1,3,5,68,1,N,2,18432
2,6,2,0,4,4,16,3,N,2,10077
1,N,9,1,N,N,0,1,N,2,24560
2,N,1,1,N,N,2,1,N,2,26556
1,6,1,0,2,3,40,2,N,2,14067
1,1,1,1,8,4,62,1,N,2,6836
1,1,2,2,0,4,33,1,N,2,15981
2,N,8,2,N,N,3,1,N,2,25031
2,1,6,2,1,9,24,1,N,2,11220
2,4,1,2,0,4,53,1,N,2,14080
1,1,2,2,4,7,35,1,N,2,8134
2,6,2,0,0,3,37,2,N,2,11843
1,1,1,1,9,9,69,1,N,2,11731
1,6,2,2,0,8,56,1,6,2,6772
1,1,1,1,6,7,52,1,N,2,14260
2,1,1,1,7,11,71,1,N,2,7789
2,6,9,1,5,10,71,1,N,2,11431
2,1,1,1,8,9,38,1,N,2,14572
2,1,1,2,0,7,30,1,N,2,20536
1,6,6,1,0,6,18,1,N,2,8416
1,N,2,2,9,9,0,1,N,2,25087
2,N,2,1,9,12,5,1,N,2,23023
1,6,6,2,3,9,25,1,N,2,1922
2,4,2,1,4,10,65,1,N,2,7616
1,6,2,2,5,6,53,1,N,2,12163
1,1,1,1,9,9,62,1,N,2,3157
2,1,1,1,7,7,75,1,N,2,10933
1,1,1,1,4,5,67,1,N,2,21802
1,6,1,1,5,10,30,1,N,2,19027
2,1,2,2,0,8,40,1,N,2,16553
1,1,1,1,8,4,47,1,N,2,18167
2,6,2,2,2,2,74,1,N,2,5449
2,1,1,1,9,12,37,1,N,2,9606
1,1,6,2,1,6,40,1,N,2,18399
1,N,1,1,9,2,12,1,N,2,23924
1,3,1,1,6,4,54,1,N,2,13593
2,1,1,1,2,5,84,1,N,2,7883
2,2,1,2,8,10,33,1,N,2,1346
1,6,3,2,0,3,20,1,N,2,19118
1,6,2,2,0,3,15,1,N,2,0
1,1,1,1,8,8,39,1,N,2,9728
1,1,1,1,8,10,60,1,N,2,13804
1,N,9,1,9,9,0,1,N,2,24839
1,6,6,2,2,3,17,1,N,2,2326
1,1,1,1,9,12,47,1,N,2,11916
1,6,1,0,1,4,17,3,N,2,844
2,1,1,1,3,10,58,1,N,2,9323
1,6,1,2,0,4,19,1,N,2,18280
2,4,1,2,5,8,43,1,N,2,7132
2,6,2,2,0,5,36,1,N,2,6728
2,1,1,2,4,7,27,1,N,2,3458
1,1,1,2,2,5,66,1,N,2,15354
2,1,1,1,0,4,76,1,N,2,18939
1,6,1,1,5,8,55,1,N,2,19231
2,N,2,2,N,N,2,1,N,2,25914
1,6,2,0,0,7,20,3,N,2,509
2,1,1,1,8,9,54,1,N,2,18390
2,4,2,2,5,4,49,1,N,2,16259
2,6,2,0,0,3,24,3,N,2,18017
2,N,1,2,9,12,3,1,N,2,25655
1,6,2,2,0,4,16,1,N,2,630
2,1,1,1,0,8,56,1,N,2,18284
2,1,1,2,6,1,29,1,N,1,21718
1,1,1,1,3,6,61,1,N,2,13496
2,6,9,2,1,4,16,1,N,2,9343
1,6,1,2,7,1,42,1,N,2,20769
2,6,8,2,0,4,18,1,N,2,2025
2,1,6,1,1,8,36,1,N,2,11972
1,1,1,1,4,6,61,1,N,2,12896
2,1,1,1,8,1,56,1,N,2,18405
1,1,1,2,9,9,39,1,N,2,3084
2,1,2,2,6,5,82,1,N,2,7841
1,1,1,1,8,10,53,1,N,2,10894
2,6,8,2,0,7,21,1,N,2,17762
1,N,3,2,N,1,6,1,N,2,25573
2,6,2,2,0,4,18,1,N,2,16334
1,6,2,2,4,7,25,1,N,2,3948
2,N,1,1,N,2,6,1,N,2,26816
1,N,9,1,9,2,12,1,N,2,23637
2,1,1,1,3,6,31,1,N,2,13543
1,N,2,2,N,3,17,1,N,2,25897
2,1,1,1,2,4,81,1,N,2,15635
2,N,2,2,9,2,6,1,N,2,24815
1,1,1,1,8,1,93,1,4,2,22474
2,N,1,1,9,12,2,1,N,2,26062
2,N,2,2,9,2,10,1,N,2,24728
2,4,6,2,5,3,60,1,N,2,860
2,3,2,1,5,4,95,1,N,2,5676
2,6,6,0,8,7,21,3,N,2,11023
1,N,2,2,9,9,0,1,N,2,25768
2,1,1,1,7,10,65,1,N,2,7701
2,4,2,2,5,5,49,1,N,2,4501
2,N,1,1,9,2,11,1,N,2,23633
2,3,2,1,8,12,66,1,N,2,12497
2,N,3,2,N,N,2,1,N,2,24803
1,1,2,1,7,8,77,1,N,2,3151
2,1,1,1,3,5,72,1,N,2,18023
2,6,2,1,0,12,60,1,N,2,12150
1,6,1,2,0,3,15,1,N,2,1929
1,1,1,1,5,8,63,1,N,2,18742
2,4,2,2,5,6,73,1,N,2,6199
2,1,1,2,2,7,29,1,N,2,1397
1,6,6,2,9,10,29,1,N,2,1747
1,1,1,1,8,11,78,1,N,2,2078
2,N,9,1,9,2,10,1,N,2,24523
2,4,3,1,2,4,32,1,N,2,19924
2,N,1,1,9,2,6,1,N,2,24413
2,1,1,1,2,5,65,1,N,2,18668
2,6,3,1,4,7,24,1,N,2,15239
1,1,1,1,8,5,66,1,2,2,8703
2,N,3,1,N,1,4,1,N,2,27252
1,1,1,1,9,11,58,1,N,2,9871
1,2,2,2,5,8,49,1,N,2,12337
1,1,1,1,8,8,45,1,N,2,9262
1,N,2,2,N,1,5,1,N,2,27252
1,1,1,1,9,11,65,1,N,2,6044
2,3,1,1,7,9,95,1,N,1,9134
1,1,1,1,5,6,43,1,N,2,18407
2,6,6,1,9,10,59,1,N,2,1739
