"SEX","MSP","RAC1P","OWN_RENT","PINCP_DECILE","HISP","PUMA","AGEP","NOC","NPF","POVPIP"
2,"1",1,1,"3",0,"25-00703",52,"0","4","501"
2,"N",1,1,"N",0,"25-01300",12,"3","5","501"
1,"1",1,1,"1",0,"25-00703",69,"0","2","501"
1,"1",1,1,"8",0,"25-00703",59,"0","2","501"
1,"1",1,1,"9",0,"25-00703",61,"0","2","501"
1,"4",1,1,"5",0,"25-00703",57,"0","N","354"
2,"N",6,2,"N",0,"25-01300",13,"1","2","501"
1,"4",5,2,"2",0,"25-01300",75,"0","N","88"
1,"N",1,1,"N",0,"25-00503",10,"4","5","501"
2,"N",1,2,"N",4,"25-01300",14,"1","2","44"
1,"1",1,1,"8",0,"25-00703",59,"0","4","501"
1,"3",1,1,"1",0,"25-02800",42,"1","2","498"
1,"N",1,1,"N",0,"25-00703",14,"2","4","501"
1,"6",1,2,"8",0,"25-02800",28,"0","N","501"
1,"1",1,1,"9",0,"25-01000",60,"0","3","501"
1,"1",1,1,"1",0,"25-01000",49,"1","3","501"
2,"1",8,1,"0",0,"25-01300",55,"0","2","501"
1,"6",1,1,"2",0,"25-01300",21,"0","4","501"
1,"6",1,0,"2",0,"25-00703",19,"N","N","N"
1,"2",1,0,"3",0,"25-00703",79,"N","N","N"
2,"1",1,1,"9",0,"25-01300",33,"0","2","501"
2,"1",1,1,"4",0,"25-01300",50,"2","4","501"
2,"1",1,1,"5",0,"25-02800",42,"2","4","199"
1,"6",1,1,"3",0,"25-01300",23,"0","4","501"
2,"6",2,2,"1",0,"25-00703",16,"2","3","163"
1,"6",1,0,"1",0,"25-00703",20,"N","N","N"
2,"1",6,1,"9",0,"25-00703",51,"0","2","501"
1,"6",1,0,"1",0,"25-00503",21,"N","N","N"
1,"1",1,2,"7",0,"25-02800",49,"1","3","501"
2,"6",1,1,"4",0,"25-02800",43,"2","5","501"
2,"4",1,1,"9",0,"25-02800",45,"0","N","501"
1,"1",1,1,"2",0,"25-00703",63,"2","6","501"
2,"6",1,1,"9",0,"25-00503",52,"0","N","501"
2,"1",1,1,"6",0,"25-01000",42,"2","4","501"
1,"6",1,1,"5",0,"25-01300",28,"0","3","501"
1,"1",1,1,"8",0,"25-02800",68,"0","4","501"
1,"6",1,1,"4",0,"25-01300",23,"0","2","52"
2,"1",6,1,"9",0,"25-00503",43,"2","4","501"
2,"2",1,1,"5",0,"25-02800",56,"1","2","501"
2,"6",1,1,"0",0,"25-00503",16,"1","3","501"
1,"4",1,1,"8",0,"25-01300",59,"0","2","501"
1,"1",6,1,"9",0,"25-00503",48,"1","3","501"
1,"6",1,2,"7",0,"25-00703",31,"0","N","501"
2,"1",1,1,"1",0,"25-01300",61,"0","2","501"
2,"1",1,1,"6",0,"25-00703",59,"0","2","501"
1,"6",1,2,"3",0,"25-00703",42,"0","2","403"
2,"1",1,2,"6",0,"25-01000",58,"0","2","501"
1,"3",1,1,"4",0,"25-02800",78,"0","N","201"
1,"6",1,2,"6",0,"25-00703",34,"0","N","411"
2,"6",1,2,"5",0,"25-01000",52,"0","N","357"
1,"N",6,1,"N",0,"25-00503",9,"1","3","501"
2,"6",1,1,"0",0,"25-01300",16,"0","3","61"
1,"1",1,1,"8",0,"25-01300",49,"0","3","501"
1,"6",1,1,"0",0,"25-01300",16,"0","6","501"
2,"1",1,1,"3",0,"25-00503",48,"2","4","469"
1,"6",1,2,"8",0,"25-02800",28,"0","N","501"
1,"6",6,2,"3",0,"25-00503",22,"0","5","501"
1,"1",6,1,"7",0,"25-02800",66,"0","2","492"
2,"4",1,1,"8",4,"25-00503",55,"0","2","501"
2,"1",1,1,"5",0,"25-00503",71,"0","2","501"
1,"6",1,1,"0",0,"25-00703",15,"2","3","501"
2,"3",1,1,"4",0,"25-02800",80,"0","2","285"
1,"1",1,1,"4",0,"25-00703",75,"0","2","501"
2,"6",1,0,"1",0,"25-00503",19,"N","N","N"
1,"6",1,1,"4",0,"25-01300",27,"0","4","501"
1,"1",1,1,"8",0,"25-01000",35,"0","2","501"
2,"1",1,1,"3",0,"25-02800",67,"0","3","501"
2,"1",1,1,"1",0,"25-01300",64,"0","2","202"
1,"6",1,1,"7",0,"25-00703",32,"0","3","501"
1,"1",1,1,"8",0,"25-00703",58,"0","2","501"
1,"6",1,1,"5",0,"25-00703",45,"0","3","501"
2,"N",1,1,"N",0,"25-00703",4,"2","4","501"
1,"1",1,1,"8",0,"25-00703",83,"0","2","501"
1,"6",1,1,"7",0,"25-00703",72,"0","N","501"
2,"1",1,1,"4",0,"25-01000",54,"0","5","501"
2,"1",6,1,"3",0,"25-01300",41,"0","2","501"
2,"6",1,1,"1",0,"25-01300",16,"2","4","501"
1,"N",1,1,"N",0,"25-02800",2,"1","3","407"
1,"1",1,1,"4",0,"25-02800",33,"0","2","421"
1,"1",1,2,"3",0,"25-00703",65,"0","2","501"
1,"1",1,1,"9",0,"25-00703",56,"0","2","501"
1,"6",2,0,"2",0,"25-00703",19,"N","N","N"
2,"1",1,1,"7",0,"25-01300",53,"0","3","501"
1,"1",1,1,"9",0,"25-01300",56,"0","4","501"
2,"N",1,2,"N",0,"25-00503",6,"2","4","501"
2,"6",2,0,"2",0,"25-00503",27,"N","N","N"
2,"1",1,1,"5",0,"25-00703",36,"3","6","501"
2,"1",1,1,"5",0,"25-01300",52,"0","2","501"
2,"1",1,1,"5",0,"25-01300",57,"0","3","490"
2,"N",6,1,"N",0,"25-00703",1,"1","3","324"
2,"1",1,1,"3",0,"25-01000",60,"0","2","180"
1,"3",1,1,"9",0,"25-00503",85,"0","N","501"
2,"6",1,1,"2",0,"25-02800",22,"0","3","501"
1,"4",1,1,"8",0,"25-00703",47,"0","2","501"
2,"6",1,1,"0",0,"25-01300",16,"0","N","0"
1,"1",1,1,"8",0,"25-02800",40,"1","4","501"
2,"1",1,1,"8",0,"25-00703",62,"0","2","501"
1,"N",1,1,"N",4,"25-00703",14,"3","5","366"
2,"1",1,1,"4",0,"25-01300",64,"0","2","276"
2,"N",1,1,"N",0,"25-01300",5,"4","6","414"
1,"N",1,2,"N",0,"25-02800",10,"2","4","429"
2,"1",1,1,"9",0,"25-02800",41,"2","4","501"
1,"1",1,1,"6",0,"25-02800",49,"0","3","365"
2,"4",1,1,"7",0,"25-01000",47,"0","5","501"
2,"6",1,1,"6",0,"25-00703",24,"0","3","501"
2,"1",1,1,"6",0,"25-01300",63,"0","2","501"
2,"6",1,0,"1",0,"25-00703",19,"N","N","N"
1,"3",1,2,"4",2,"25-01000",94,"0","N","197"
2,"1",1,1,"0",0,"25-00703",45,"2","4","501"
1,"1",1,1,"5",0,"25-01300",46,"2","4","227"
2,"6",1,1,"6",0,"25-02800",39,"2","3","233"
2,"N",1,1,"N",0,"25-01300",2,"0","3","501"
1,"1",1,1,"7",0,"25-01300",66,"0","3","501"
1,"4",1,1,"3",0,"25-00703",68,"0","5","478"
1,"1",1,1,"9",0,"25-00703",47,"3","5","501"
2,"1",1,1,"3",0,"25-01000",69,"0","2","321"
1,"1",1,1,"5",0,"25-02800",59,"0","2","501"
1,"N",6,1,"N",0,"25-01000",14,"3","5","501"
2,"1",1,1,"8",0,"25-00703",57,"0","2","501"
2,"6",1,1,"1",0,"25-00703",15,"2","4","471"
2,"4",1,1,"8",0,"25-01300",64,"0","2","501"
2,"1",1,1,"7",0,"25-00703",46,"1","3","501"
2,"4",1,1,"8",0,"25-00703",67,"0","2","501"
2,"N",1,1,"N",0,"25-01000",10,"2","4","501"
1,"1",1,1,"2",0,"25-00503",35,"0","2","501"
1,"6",1,1,"1",0,"25-00703",17,"3","5","480"
1,"1",1,1,"9",0,"25-00503",51,"3","5","501"
1,"1",1,1,"2",0,"25-01300",74,"0","2","219"
1,"1",1,1,"8",0,"25-02800",33,"1","3","501"
1,"1",1,1,"9",0,"25-00703",56,"0","2","501"
2,"4",1,1,"9",0,"25-00703",58,"0","N","501"
2,"1",6,1,"6",0,"25-01000",39,"2","4","501"
2,"1",1,1,"2",0,"25-00703",68,"0","2","493"
2,"1",1,1,"6",0,"25-00503",59,"0","2","391"
2,"4",1,2,"2",0,"25-00703",47,"0","2","339"
1,"3",1,1,"8",0,"25-00503",73,"0","N","501"
1,"1",1,1,"9",0,"25-01300",59,"0","2","501"
1,"1",1,1,"7",0,"25-00503",50,"0","6","501"
2,"1",1,1,"3",0,"25-02800",59,"0","4","501"
2,"1",1,1,"0",0,"25-01000",32,"0","5","501"
1,"1",1,1,"5",0,"25-02800",59,"0","2","501"
1,"1",1,1,"9",0,"25-02800",46,"2","4","501"
1,"6",1,2,"5",0,"25-00703",34,"0","N","305"
1,"1",1,1,"9",0,"25-02800",69,"1","3","501"
1,"N",6,2,"N",0,"25-01300",8,"2","4","501"
1,"1",1,1,"5",0,"25-01000",37,"2","4","407"
1,"1",1,1,"8",0,"25-02800",73,"0","2","501"
1,"6",1,0,"1",0,"25-00703",20,"N","N","N"
2,"6",1,1,"1",0,"25-01300",22,"0","4","501"
2,"6",1,1,"1",0,"25-00503",17,"1","3","501"
1,"4",1,1,"7",0,"25-00703",42,"2","3","501"
2,"N",1,1,"N",0,"25-00703",10,"1","4","501"
2,"1",1,1,"5",0,"25-02800",46,"0","2","501"
2,"1",8,2,"8",4,"25-02800",36,"0","2","501"
2,"1",1,1,"7",0,"25-02800",67,"0","2","494"
1,"1",1,2,"1",4,"25-00503",28,"1","3","158"
1,"6",1,1,"1",0,"25-01000",22,"0","3","174"
1,"N",1,1,"N",0,"25-00503",10,"4","6","501"
1,"6",1,2,"0",0,"25-00503",15,"1","3","36"
1,"2",1,0,"3",0,"25-01000",62,"N","N","N"
1,"6",1,1,"9",0,"25-00703",57,"0","3","501"
1,"1",1,1,"8",0,"25-00703",51,"1","3","501"
1,"6",1,2,"2",0,"25-00703",31,"0","N","75"
1,"6",1,1,"5",0,"25-00703",51,"0","2","293"
2,"1",1,1,"9",0,"25-00503",50,"2","4","501"
2,"1",1,1,"4",0,"25-00503",42,"1","3","493"
2,"N",1,2,"N",0,"25-00703",1,"1","3","501"
2,"1",1,1,"1",0,"25-01000",26,"2","5","501"
2,"N",1,1,"N",0,"25-00503",2,"2","4","501"
2,"N",1,1,"N",0,"25-00703",7,"3","6","501"
2,"1",1,1,"2",0,"25-00703",69,"0","2","417"
1,"1",1,1,"5",0,"25-02800",55,"0","4","487"
2,"6",1,1,"6",0,"25-01300",38,"0","N","378"
2,"6",1,1,"1",0,"25-01000",18,"0","4","478"
2,"N",6,1,"N",0,"25-02800",1,"1","3","501"
2,"4",1,1,"5",0,"25-00703",66,"0","5","465"
2,"6",1,1,"7",0,"25-01000",27,"0","N","501"
1,"3",1,2,"8",0,"25-00703",81,"0","2","501"
2,"1",1,1,"6",0,"25-00703",37,"3","5","501"
1,"N",1,1,"N",0,"25-02800",13,"3","5","501"
2,"N",1,1,"N",0,"25-00703",6,"2","4","501"
2,"N",1,1,"N",0,"25-01300",5,"3","5","288"
2,"1",1,1,"2",0,"25-01000",58,"0","3","501"
2,"1",1,1,"1",0,"25-02800",77,"3","5","272"
2,"4",8,2,"4",2,"25-00503",35,"0","2","207"
1,"6",1,1,"6",0,"25-02800",25,"0","2","501"
1,"1",1,1,"3",0,"25-00703",39,"1","3","314"
1,"6",1,0,"0",0,"25-01300",17,"N","N","N"
2,"N",1,1,"N",2,"25-00703",13,"2","4","352"
2,"6",8,2,"1",4,"25-01000",79,"0","N","41"
2,"1",1,1,"4",0,"25-01300",68,"0","2","501"
2,"4",1,1,"5",0,"25-00703",72,"0","N","383"
2,"6",1,0,"0",0,"25-01300",21,"N","N","N"
2,"2",1,1,"3",0,"25-00703",38,"2","3","449"
1,"1",1,1,"5",0,"25-02800",59,"0","2","351"
1,"1",1,1,"5",0,"25-01000",69,"0","2","491"
1,"3",1,1,"7",0,"25-01000",62,"0","2","501"
2,"4",1,1,"7",0,"25-00703",38,"2","3","501"
2,"6",1,0,"1",0,"25-00703",21,"N","N","N"
1,"N",1,2,"N",4,"25-00503",3,"2","4","369"
2,"6",6,0,"1",0,"25-00503",21,"N","N","N"
2,"1",1,1,"8",0,"25-00703",70,"0","2","501"
2,"1",1,2,"0",0,"25-00503",45,"2","4","407"
2,"N",1,1,"N",0,"25-00503",1,"2","4","501"
1,"2",1,1,"7",0,"25-01000",78,"0","2","501"
2,"1",1,1,"6",0,"25-02800",35,"2","4","501"
1,"4",1,1,"5",0,"25-01000",54,"0","6","501"
2,"6",1,1,"0",0,"25-00703",15,"3","5","61"
1,"1",1,2,"3",0,"25-01000",84,"0","2","156"
1,"6",1,0,"4",0,"25-00503",25,"N","N","173"
1,"3",1,1,"8",0,"25-02800",63,"1","6","501"
2,"6",1,2,"5",0,"25-02800",52,"0","N","289"
1,"3",1,2,"8",0,"25-01000",94,"0","N","501"
2,"6",1,1,"4",0,"25-00703",33,"0","2","463"
1,"1",1,1,"6",0,"25-00503",62,"0","2","368"
1,"1",6,1,"2",0,"25-00503",62,"0","2","147"
2,"1",1,1,"7",0,"25-01000",57,"0","2","501"
2,"1",1,1,"3",0,"25-01300",64,"0","3","449"
1,"6",1,1,"7",0,"25-00703",72,"0","N","501"
2,"4",1,1,"0",0,"25-02800",30,"0","4","225"
2,"1",1,1,"0",0,"25-00503",31,"0","2","501"
1,"6",6,2,"5",0,"25-01000",84,"0","N","301"
1,"6",1,2,"5",2,"25-00503",23,"0","N","266"
2,"6",9,0,"2",4,"25-00503",41,"N","N","69"
1,"1",1,1,"7",0,"25-00503",54,"0","4","501"
1,"1",6,1,"9",0,"25-00703",66,"0","2","501"
2,"N",1,1,"N",0,"25-01300",4,"4","6","501"
2,"4",1,2,"8",0,"25-00703",79,"0","N","501"
2,"1",1,1,"2",0,"25-01300",51,"1","3","501"
1,"N",1,1,"N",0,"25-00703",10,"4","6","501"
1,"N",1,1,"N",0,"25-00703",12,"2","4","131"
2,"3",1,2,"3",0,"25-00703",61,"0","4","397"
2,"1",1,1,"9",0,"25-00703",40,"2","4","501"
1,"6",1,2,"9",0,"25-00703",52,"0","N","501"
2,"4",1,1,"7",0,"25-00703",57,"2","3","302"
1,"4",1,2,"3",0,"25-00703",53,"0","N","135"
2,"1",1,1,"3",0,"25-00703",65,"0","2","501"
1,"1",6,1,"9",0,"25-00703",43,"4","6","501"
2,"6",1,0,"1",0,"25-00503",18,"N","N","N"
2,"2",6,1,"0",0,"25-02800",25,"0","6","281"
2,"N",1,1,"N",0,"25-00703",11,"2","4","131"
1,"1",1,1,"5",0,"25-01300",53,"0","3","394"
2,"6",1,1,"6",0,"25-01300",26,"0","N","457"
2,"1",1,1,"6",0,"25-01300",57,"0","2","501"
2,"1",1,1,"7",0,"25-00703",70,"0","2","501"
1,"6",1,2,"0",0,"25-00703",17,"1","2","0"
1,"1",2,2,"3",0,"25-00703",30,"0","2","501"
2,"1",1,1,"6",0,"25-01300",64,"0","2","501"
1,"3",1,1,"6",0,"25-00703",78,"0","2","281"
2,"1",1,1,"4",0,"25-01000",78,"0","3","501"
1,"N",1,1,"N",0,"25-01300",11,"2","4","357"
2,"2",1,0,"1",0,"25-00703",85,"N","N","N"
1,"6",8,2,"3",4,"25-00703",28,"0","3","324"
1,"1",1,1,"9",0,"25-00703",40,"2","4","501"
1,"1",1,1,"9",0,"25-01000",82,"0","2","501"
2,"1",1,1,"5",0,"25-01300",80,"0","2","501"
2,"3",1,2,"3",0,"25-02800",94,"0","N","155"
2,"6",1,2,"6",0,"25-00503",34,"0","N","378"
1,"6",1,1,"2",0,"25-02800",20,"0","3","501"
2,"N",2,1,"N",0,"25-01300",5,"4","7","501"
1,"6",1,1,"2",0,"25-01000",17,"1","3","368"
2,"6",1,1,"2",0,"25-02800",23,"0","3","75"
2,"1",1,1,"5",0,"25-00703",55,"0","3","501"
2,"4",1,1,"6",0,"25-01300",60,"0","N","379"
2,"1",1,1,"5",0,"25-02800",64,"0","2","216"
1,"1",1,1,"7",0,"25-00703",51,"1","5","501"
2,"1",1,1,"7",0,"25-00703",32,"2","4","479"
1,"1",1,1,"9",0,"25-02800",37,"0","2","501"
1,"N",1,1,"N",0,"25-01300",7,"2","4","501"
1,"6",1,1,"0",0,"25-01300",15,"1","5","501"
1,"4",1,2,"9",0,"25-00703",49,"0","N","501"
2,"6",1,0,"1",0,"25-00503",20,"N","N","N"
2,"1",1,1,"5",0,"25-00703",58,"0","2","501"
1,"6",1,1,"7",0,"25-00503",72,"0","N","501"
1,"1",1,1,"9",0,"25-00703",44,"2","4","501"
1,"N",6,1,"N",0,"25-00503",7,"2","5","464"
2,"1",1,2,"0",0,"25-02800",37,"1","3","501"
1,"1",1,1,"5",0,"25-02800",85,"0","2","283"
2,"1",1,1,"2",0,"25-02800",47,"0","4","501"
2,"1",6,1,"6",0,"25-01300",36,"4","7","366"
1,"3",1,1,"3",0,"25-02800",87,"0","4","501"
1,"6",1,1,"3",0,"25-00703",24,"0","3","75"
1,"1",1,1,"8",0,"25-01000",57,"0","6","501"
2,"3",1,1,"4",0,"25-02800",73,"0","N","234"
2,"1",1,1,"8",3,"25-02800",48,"0","4","501"
2,"6",1,1,"4",0,"25-01000",19,"2","3","501"
1,"N",1,1,"N",0,"25-01000",10,"4","6","449"
2,"6",1,0,"1",0,"25-01000",34,"N","N","48"
1,"4",1,2,"4",0,"25-01000",94,"0","N","198"
2,"1",1,1,"5",0,"25-01000",70,"0","2","501"
1,"6",1,1,"3",0,"25-00503",60,"0","N","147"
2,"1",1,1,"8",0,"25-02800",50,"0","3","501"
2,"6",1,1,"8",0,"25-00703",29,"0","N","501"
2,"6",1,1,"3",0,"25-01000",30,"0","2","501"
1,"3",1,1,"5",0,"25-01000",82,"0","N","297"
1,"1",1,1,"6",0,"25-01000",54,"3","5","186"
2,"1",6,1,"6",0,"25-00503",72,"2","6","501"
1,"6",1,0,"4",0,"25-01000",89,"N","N","203"
1,"6",1,1,"0",0,"25-01000",15,"2","4","227"
1,"5",1,1,"7",0,"25-00703",60,"0","N","492"
2,"6",1,2,"4",2,"25-00503",42,"0","2","480"
2,"4",1,2,"3",0,"25-00703",66,"0","4","137"
2,"1",1,1,"7",0,"25-00703",67,"0","2","501"
1,"1",1,1,"7",0,"25-02800",37,"1","3","425"
2,"6",9,0,"1",2,"25-00503",22,"N","N","N"
2,"1",1,1,"5",0,"25-02800",50,"0","4","501"
2,"3",1,2,"0",0,"25-00503",80,"0","N","0"
1,"6",1,1,"9",0,"25-01300",31,"0","N","501"
2,"4",1,1,"7",0,"25-00703",72,"0","N","501"
2,"6",1,1,"3",0,"25-02800",24,"0","2","501"
2,"N",1,1,"N",0,"25-01300",3,"2","4","501"
2,"1",1,1,"7",0,"25-00703",61,"0","2","469"
2,"1",6,2,"9",0,"25-00503",43,"3","5","501"
2,"1",1,1,"7",0,"25-01000",69,"0","2","501"
1,"N",1,1,"N",0,"25-01300",13,"2","4","501"
1,"6",1,0,"2",0,"25-01000",60,"N","N","178"
2,"6",1,2,"2",0,"25-00703",64,"0","N","82"
2,"N",1,1,"N",0,"25-01300",7,"1","3","501"
1,"6",1,1,"2",0,"25-00503",21,"1","4","501"
1,"3",1,1,"8",0,"25-00503",81,"0","N","501"
2,"N",1,1,"N",0,"25-00503",1,"0","4","365"
1,"3",1,1,"4",0,"25-00703",78,"0","N","201"
2,"1",1,1,"2",0,"25-01000",76,"0","2","501"
1,"4",1,1,"9",0,"25-01300",59,"0","N","501"
2,"3",1,1,"6",0,"25-00503",71,"0","N","501"
2,"6",1,1,"2",0,"25-01300",19,"1","4","470"
2,"4",1,2,"3",0,"25-01000",87,"0","N","126"
1,"1",1,1,"8",0,"25-02800",68,"0","2","501"
2,"N",1,1,"N",0,"25-02800",4,"2","4","501"
1,"N",1,1,"N",0,"25-00703",7,"2","4","501"
2,"3",1,2,"3",0,"25-00503",77,"0","N","161"
2,"N",1,1,"N",0,"25-02800",9,"2","3","501"
1,"4",1,2,"4",0,"25-01000",91,"2","5","176"
2,"1",1,1,"7",0,"25-01000",44,"0","4","501"
2,"N",1,1,"N",0,"25-01000",5,"3","5","501"
1,"N",1,1,"N",0,"25-02800",14,"3","5","501"
2,"1",6,1,"6",0,"25-01300",47,"1","3","501"
1,"N",1,2,"N",0,"25-00703",2,"3","4","15"
1,"4",1,1,"6",0,"25-02800",34,"2","3","500"
2,"1",1,2,"5",0,"25-00703",28,"0","2","501"
1,"N",1,1,"N",0,"25-01000",14,"1","3","501"
2,"6",1,0,"1",0,"25-01300",18,"N","N","N"
2,"1",1,1,"4",0,"25-01000",69,"0","2","199"
2,"1",1,1,"2",0,"25-02800",47,"4","6","501"
2,"3",1,1,"3",0,"25-00703",75,"0","N","180"
1,"6",1,1,"0",0,"25-00503",19,"1","4","396"
2,"3",1,2,"9",0,"25-01000",77,"0","N","501"
1,"1",1,1,"9",0,"25-01300",55,"3","5","501"
1,"1",1,1,"9",0,"25-02800",56,"0","4","501"
1,"1",1,2,"2",0,"25-00703",80,"0","2","425"
1,"6",2,0,"0",0,"25-01300",18,"N","N","N"
2,"6",1,2,"3",0,"25-00703",21,"0","5","252"
2,"1",1,1,"8",0,"25-00703",47,"2","4","501"
2,"1",1,1,"3",0,"25-00703",64,"0","2","501"
2,"1",1,1,"2",0,"25-01000",69,"0","2","501"
2,"6",1,1,"2",0,"25-01300",34,"0","3","501"
2,"6",1,2,"7",0,"25-02800",22,"0","N","501"
1,"1",6,1,"9",0,"25-00703",51,"0","3","501"
1,"N",1,1,"N",0,"25-00503",2,"2","4","501"
2,"1",1,1,"0",0,"25-00503",60,"0","2","501"
2,"N",8,1,"N",4,"25-00703",12,"0","7","257"
1,"1",1,1,"2",0,"25-00503",78,"0","2","240"
1,"6",1,2,"8",0,"25-00503",33,"0","N","501"
1,"6",1,2,"2",0,"25-00703",23,"0","N","86"
1,"6",1,1,"0",0,"25-01000",15,"3","5","501"
2,"6",1,1,"0",0,"25-00703",16,"2","3","417"
2,"1",1,1,"7",0,"25-01000",57,"0","3","501"
2,"1",1,2,"5",0,"25-00503",31,"0","2","443"
2,"4",1,1,"6",0,"25-02800",71,"0","4","501"
1,"N",1,1,"N",0,"25-01000",11,"2","4","501"
1,"2",6,0,"0",0,"25-00503",29,"N","N","N"
2,"6",1,1,"1",0,"25-01300",29,"0","4","501"
2,"6",1,2,"4",0,"25-00703",24,"0","N","181"
2,"1",1,1,"4",0,"25-00503",33,"2","4","501"
2,"6",1,2,"0",0,"25-00703",16,"5","6","66"
2,"6",1,2,"8",0,"25-02800",43,"0","N","501"
1,"3",1,1,"7",0,"25-00703",75,"0","N","501"
1,"1",1,1,"8",0,"25-01300",53,"0","2","501"
2,"1",1,1,"8",0,"25-01300",40,"1","3","501"
1,"4",1,1,"9",0,"25-02800",57,"0","N","501"
1,"6",1,0,"0",0,"25-01000",91,"N","N","0"
2,"1",1,1,"6",0,"25-01300",54,"0","3","501"
1,"1",1,1,"3",0,"25-00703",83,"0","7","257"
1,"6",1,1,"4",0,"25-01000",29,"0","3","501"
1,"6",1,1,"7",0,"25-01000",28,"0","N","501"
1,"6",1,1,"0",0,"25-01300",17,"1","3","501"
2,"1",1,2,"7",0,"25-00703",33,"2","4","501"
1,"4",1,1,"9",0,"25-02800",57,"0","N","501"
2,"1",1,1,"3",0,"25-00503",48,"0","2","501"
1,"1",1,2,"5",0,"25-02800",49,"0","3","501"
1,"6",1,2,"8",0,"25-01000",44,"0","N","501"
1,"6",1,1,"0",0,"25-01000",16,"2","4","501"
2,"1",1,1,"6",0,"25-01300",37,"1","3","501"
1,"1",6,1,"8",0,"25-00503",43,"2","4","501"
2,"6",1,0,"2",0,"25-00703",20,"N","N","N"
2,"1",1,1,"6",0,"25-00703",62,"0","2","501"
2,"6",2,2,"3",0,"25-02800",23,"0","3","252"
2,"6",1,2,"5",0,"25-00703",68,"0","2","501"
2,"1",1,1,"8",0,"25-01300",58,"0","3","501"
1,"1",1,2,"3",1,"25-02800",27,"0","5","305"
1,"6",2,1,"1",0,"25-02800",25,"0","4","501"
2,"1",1,1,"3",0,"25-01000",48,"2","4","409"
2,"1",1,1,"7",0,"25-00703",35,"2","4","501"
1,"1",1,2,"5",0,"25-00703",37,"2","4","380"
2,"1",1,1,"9",0,"25-00503",67,"0","2","501"
1,"1",1,1,"9",0,"25-02800",58,"0","2","501"
1,"4",1,2,"2",2,"25-00703",68,"0","2","309"
2,"6",1,0,"2",0,"25-00503",63,"N","N","N"
2,"N",1,2,"N",0,"25-00703",0,"5","6","66"
2,"N",1,1,"N",0,"25-00503",12,"0","4","501"
1,"1",1,1,"8",0,"25-01300",49,"2","4","501"
2,"1",6,1,"6",0,"25-00503",39,"2","4","501"
2,"1",1,2,"2",0,"25-00703",36,"1","3","501"
2,"6",1,1,"9",0,"25-01000",64,"0","N","501"
2,"1",1,1,"2",0,"25-01000",60,"0","2","501"
1,"1",1,1,"9",0,"25-02800",49,"2","4","501"
1,"1",1,1,"3",0,"25-00703",61,"0","6","285"
2,"6",1,1,"8",0,"25-00503",38,"0","3","501"
