SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,target
2,3,1,1,6,0,19-01700,55,2,5,386,15197
2,3,1,1,7,0,51-51255,25,0,N,487,14988
1,4,9,2,9,2,51-51255,58,0,9,122,17796
1,6,1,2,6,0,51-01301,20,0,N,53,21576
2,6,1,0,2,1,19-01700,29,N,9,7,4464
1,1,1,1,6,4,24-01004,82,9,2,61,13461
1,6,8,1,0,0,36-04010,35,0,2,138,18340
2,4,2,2,0,2,30-00600,60,0,N,287,18834
1,6,1,1,5,4,17-03529,9,0,N,486,1629
1,6,1,1,0,0,38-00100,62,0,12,N,16506
1,1,4,2,8,0,38-00100,30,2,4,48,22483
2,4,1,2,1,3,26-02702,33,0,N,102,8378
2,6,1,1,0,0,51-51255,39,1,3,478,22038
1,1,1,2,8,0,40-00200,45,0,2,432,20363
1,1,1,1,9,0,36-03710,56,0,12,498,8753
1,1,1,1,1,0,36-04010,21,1,4,198,9657
1,1,1,1,9,0,30-00600,63,0,12,6,2733
2,6,1,0,0,0,17-03531,33,0,N,148,17051
1,6,1,0,2,0,24-01004,22,N,N,97,12881
1,1,1,1,9,0,51-01301,53,0,2,50,21611
1,6,1,0,0,1,36-03710,28,N,N,156,19759
2,6,2,2,0,0,38-00100,13,1,4,126,19454
1,1,1,2,0,0,29-01901,56,0,2,0,15403
2,5,2,2,2,1,36-03710,22,2,N,292,21696
2,3,1,2,1,0,51-51255,58,0,N,155,22374
2,1,1,2,7,0,51-51255,55,0,2,464,17056
1,4,8,2,2,4,40-00200,26,2,3,100,14660
2,6,2,2,4,0,32-00405,12,0,2,28,12976
1,6,1,1,0,2,38-00100,0,0,N,53,8089
2,6,3,1,6,0,38-00100,22,1,4,330,21473
2,6,2,1,N,0,30-00600,58,0,9,493,9861
1,6,2,1,6,0,30-00600,17,0,N,478,13791
1,6,1,2,5,0,51-01301,54,0,N,104,18857
1,6,8,2,0,0,38-00100,5,1,6,144,13376
2,6,2,1,0,0,17-03529,35,N,N,6,0
1,1,2,2,0,0,17-03531,16,0,3,432,6592
2,4,2,2,1,0,17-03531,7,0,N,341,7928
2,1,1,1,2,0,51-51255,49,2,4,256,20138
2,6,1,1,4,0,40-00200,15,1,9,1,18012
2,1,1,1,6,0,24-01004,36,5,2,255,13918
2,6,1,2,0,0,13-04600,66,2,N,0,8621
1,6,3,1,9,0,06-08507,61,2,6,7,1936
2,2,1,1,4,0,51-51255,36,0,N,53,18413
2,3,2,1,8,0,29-01901,95,0,9,473,20085
1,1,1,1,0,0,51-51255,35,0,2,49,17654
2,2,2,1,0,0,19-01700,48,2,2,7,6213
2,1,1,1,9,0,26-02702,60,0,N,470,18578
2,6,6,1,5,0,40-00200,27,0,9,414,5409
1,6,3,2,8,0,36-04010,61,0,N,365,22595
1,6,1,2,0,0,51-01301,0,N,N,132,17902
1,1,1,1,0,3,51-51255,37,3,4,50,22563
2,1,8,2,0,0,51-51255,50,2,4,60,12720
2,6,1,2,0,0,29-01901,48,N,3,253,13245
1,4,1,2,8,0,17-03531,54,0,2,432,6658
2,1,1,1,7,0,26-02702,40,0,N,265,18707
2,1,9,1,0,4,32-00405,30,0,3,0,11499
2,5,1,1,N,0,38-00100,31,0,9,201,9970
2,N,3,1,2,0,26-02702,27,1,4,486,7119
2,6,8,1,0,0,30-00600,37,0,3,305,9232
1,6,2,2,7,0,30-00600,59,0,N,300,19889
1,6,8,2,5,0,36-04010,29,4,8,244,23204
2,1,2,2,4,4,36-03710,31,0,6,497,4434
2,3,3,1,0,0,38-00100,45,1,7,207,20248
2,1,2,1,4,0,30-00600,79,3,2,333,12875
1,4,1,1,2,1,38-00100,58,0,N,230,23040
1,4,2,2,0,0,40-00200,54,0,2,0,26799
1,6,1,2,6,0,19-01700,25,0,N,49,8375
1,1,1,1,3,0,36-04010,60,0,2,458,25182
2,4,1,1,3,0,29-01901,19,2,4,172,12901
1,6,2,2,0,0,36-04010,38,2,4,353,17809
2,1,6,1,9,0,17-03529,44,2,6,84,2472
1,1,2,1,4,0,17-03531,55,5,4,116,904
2,4,1,1,2,0,30-00600,62,0,12,95,10235
2,3,1,1,4,0,51-51255,36,0,2,263,11443
1,N,1,1,1,0,26-02702,52,2,2,484,4110
1,6,2,2,0,4,36-04010,46,1,2,35,14217
1,6,2,2,5,4,38-00100,22,0,3,340,16908
1,1,1,1,1,0,19-01700,37,2,5,498,983
1,6,2,1,3,0,01-01301,58,0,N,28,6986
1,1,1,2,3,0,19-01700,32,1,3,240,13876
1,1,1,1,9,0,28-01100,47,2,3,452,9398
1,6,2,0,6,0,24-01004,43,N,N,482,18568
2,1,2,2,2,0,28-01100,48,0,2,212,2362
2,6,8,2,0,2,13-04600,45,0,2,206,24674
2,6,2,0,0,0,08-00803,7,N,N,54,7421
1,1,1,1,1,0,51-51255,25,0,2,0,20534
1,6,1,2,4,1,40-00200,48,0,2,48,11461
1,6,1,0,0,0,17-03529,31,0,N,106,9270
1,6,1,1,7,0,32-00405,19,0,N,55,14583
2,6,8,1,1,0,30-00600,14,2,4,19,15029
1,4,2,1,5,0,38-00100,69,0,6,124,15281
2,1,2,1,8,0,08-00803,21,1,12,51,3110
1,6,1,2,N,1,29-01901,17,5,N,466,0
1,6,1,1,8,0,40-00200,26,2,4,46,20284
1,6,2,2,8,0,30-00600,24,0,9,376,17161
1,6,1,2,9,0,24-01004,2,0,N,364,0
1,1,2,1,4,0,26-02702,20,0,8,484,184
2,1,3,2,0,0,51-51255,36,0,2,484,21889
2,6,1,2,0,0,36-03710,7,2,4,489,14256
1,6,3,1,8,0,38-00100,23,3,5,245,18823
1,1,2,2,0,0,36-04010,0,3,8,432,11208
2,1,1,1,3,0,36-03710,54,0,2,498,12562
2,1,1,1,8,0,51-51255,45,0,4,440,21333
1,6,2,2,1,0,17-03531,57,0,N,468,2026
2,2,2,1,0,0,38-00100,36,2,3,303,17424
1,6,2,2,0,0,36-04010,23,4,N,118,11794
1,1,1,1,6,0,24-01004,58,0,2,487,5312
2,3,1,2,5,0,13-04600,66,0,12,217,4236
2,4,2,2,3,0,19-01700,57,1,4,182,5152
1,4,2,1,3,0,30-00600,61,0,2,180,15600
2,1,1,1,1,0,38-00100,53,0,2,453,23784
1,1,1,1,2,0,38-00100,52,6,2,0,13066
1,6,1,2,0,0,38-00100,44,2,4,156,12401
1,1,1,2,6,0,28-01100,45,0,2,145,7519
1,3,1,1,5,0,36-04010,48,1,6,48,19202
2,4,2,1,6,0,26-02702,29,0,12,55,14572
2,6,2,1,0,4,30-00600,24,0,3,387,17070
2,1,2,2,3,0,19-01700,38,0,N,432,7319
1,6,1,1,9,0,38-00100,70,0,3,489,5071
2,1,1,2,0,4,51-01301,59,1,9,56,19035
1,1,1,1,7,0,51-01301,62,0,12,495,17107
2,1,1,1,4,0,26-02702,49,0,2,446,3907
1,1,9,1,8,0,40-00200,53,0,2,495,19604
2,3,1,1,7,0,51-51255,44,0,2,497,15233
2,4,8,0,1,1,30-00600,18,2,7,258,17350
1,1,1,1,5,0,26-02702,57,0,3,499,8614
1,1,1,1,5,0,30-00600,52,1,3,240,22119
2,6,3,1,2,0,36-03710,34,7,6,66,10293
2,2,6,2,7,1,38-00100,20,0,6,203,21263
2,1,1,1,9,0,51-01301,44,2,3,473,20684
2,1,1,2,6,0,29-01901,24,2,5,233,18324
2,1,2,1,6,0,28-01100,49,0,2,495,15902
2,6,2,2,0,0,17-03529,11,0,N,0,2474
1,6,2,2,1,4,51-51255,33,0,N,494,7039
1,1,1,1,9,0,51-01301,36,0,3,48,23339
2,1,1,2,4,0,40-00200,57,0,8,0,15398
2,3,2,1,2,0,29-01901,59,2,4,282,13808
1,2,1,1,5,0,38-00100,52,1,7,268,20969
2,3,3,2,5,0,38-00100,39,1,6,290,19257
1,6,1,2,0,0,51-51255,32,1,N,228,21354
1,6,1,2,1,0,38-00100,51,1,2,132,23733
1,1,2,1,4,0,29-01901,57,0,3,376,17574
1,1,2,2,6,0,51-51255,49,0,2,209,18720
1,6,8,2,2,2,24-01004,7,0,9,63,21177
1,6,3,2,7,0,26-02702,57,3,N,309,4193
2,6,8,2,1,1,51-51255,0,1,2,16,15879
1,6,1,2,N,0,26-02702,16,0,12,56,3080
1,6,1,2,3,0,51-51255,0,2,4,265,23455
1,1,1,1,2,0,51-01301,61,0,2,476,21472
1,6,1,1,5,0,36-04010,76,N,N,122,21159
1,1,1,2,4,0,51-01301,19,0,N,485,19739
2,3,1,1,7,0,51-51255,45,0,3,74,19232
1,1,1,1,8,0,06-08507,42,2,2,479,22088
1,1,2,2,7,0,17-03529,59,0,2,234,12975
1,6,2,1,0,0,40-00200,0,0,3,265,11508
1,6,2,0,5,0,17-03531,44,0,N,0,843
2,5,3,2,1,4,17-03531,21,0,3,0,18636
1,4,2,2,4,0,17-03529,37,0,N,301,10430
1,6,1,2,3,0,24-01004,19,0,N,16,5287
2,6,2,1,4,4,38-00100,57,0,6,60,19558
1,6,1,0,0,3,17-03529,61,N,N,226,13580
2,3,2,1,4,0,38-00100,16,0,5,103,11629
2,1,8,1,3,0,24-01004,25,1,3,193,15753
2,6,1,1,N,0,40-00200,49,0,9,18,16031
1,1,1,1,5,0,17-03531,42,0,2,449,4525
2,6,2,1,3,1,36-03710,15,N,9,79,7632
1,1,6,1,2,0,51-01301,32,0,N,432,5502
1,1,6,1,5,0,26-02702,32,0,2,319,7537
1,6,1,2,9,0,38-00100,7,0,N,478,11481
1,2,2,1,5,0,26-02702,71,N,5,205,2772
2,1,1,2,4,0,36-04010,35,3,6,70,19443
2,1,2,1,5,4,51-01301,27,0,12,272,20037
1,1,3,1,2,0,40-00200,12,0,4,209,17982
2,1,2,2,2,0,13-04600,27,0,2,0,6214
2,6,6,2,1,0,06-08507,48,N,N,11,11533
1,6,2,1,8,2,06-08507,57,0,9,272,13034
1,6,8,1,7,3,36-03710,34,0,2,205,12619
2,2,6,2,5,0,30-00600,34,0,4,466,13385
2,1,2,1,2,2,51-01301,57,0,2,282,24699
1,6,9,2,2,2,29-01901,31,0,N,357,22040
1,6,8,1,2,0,24-01004,24,N,3,140,4882
2,3,1,0,5,0,38-00100,56,N,N,499,21263
1,6,3,1,2,0,38-00100,44,0,N,139,19344
1,1,1,1,6,0,38-00100,69,0,2,334,22903
1,1,3,1,8,0,40-00200,30,0,2,468,19681
2,1,6,2,7,0,36-03710,37,0,5,153,11346
1,1,3,1,6,4,51-51255,46,0,2,434,22380
2,6,1,1,0,4,51-01301,23,0,N,55,21463
2,1,1,1,6,0,38-00100,42,0,8,209,21382
2,6,2,1,3,0,32-00405,0,0,3,0,11531
1,3,6,2,6,0,38-00100,39,N,N,407,14860
1,1,1,1,8,0,17-03531,10,1,4,496,511
2,1,9,2,0,4,51-51255,19,0,2,296,11749
1,1,1,1,6,0,38-00100,60,3,7,234,19318
2,1,2,1,1,0,40-00200,77,0,2,70,20993
1,6,2,2,8,3,36-04010,15,0,N,62,3016
1,1,1,1,4,0,30-00600,58,0,9,501,11795
2,1,8,1,1,0,29-01901,82,0,2,496,14828
2,6,2,1,6,0,36-03710,60,0,N,74,5683
1,1,2,2,5,0,38-00100,20,2,4,0,8200
1,6,3,2,2,4,51-51255,39,2,4,489,18162
2,6,2,1,1,0,51-01301,27,0,3,236,17920
1,4,2,2,2,0,51-51255,38,N,N,0,18768
1,3,2,1,7,0,51-01301,66,0,N,79,21940
2,6,2,2,4,4,30-00600,37,0,6,0,7285
1,6,2,2,3,0,51-51255,0,0,N,475,15466
2,6,1,1,1,0,29-01901,43,2,6,118,16736
1,1,1,1,6,0,38-00100,54,0,2,213,14796
2,1,1,1,5,2,51-51255,61,2,4,296,20672
2,1,1,1,5,0,26-02702,38,0,12,486,12490
2,1,2,1,5,0,51-01301,42,0,2,469,15528
2,N,2,2,1,2,29-01901,31,0,2,214,16283
2,1,6,1,9,0,38-00100,80,0,12,N,18006
1,1,9,1,4,0,38-00100,31,0,4,481,12536
1,6,2,2,3,1,36-03710,45,0,N,110,13154
1,6,2,2,0,1,30-00600,22,0,3,69,13978
1,1,1,1,9,0,51-01301,58,0,12,496,18020
2,4,1,1,1,0,28-01100,10,3,3,121,12061
1,6,6,2,0,0,17-03531,45,5,4,171,928
1,1,6,1,4,0,26-02702,49,0,2,446,2172
1,6,1,0,0,0,24-01004,33,N,N,275,3876
1,6,1,1,7,0,38-00100,37,0,N,109,12900
2,1,2,0,6,0,51-01301,57,0,2,189,16515
1,6,1,2,1,0,08-00803,29,5,3,62,12793
2,N,2,0,0,0,30-00600,6,1,3,421,11775
2,4,1,1,5,0,51-01301,65,0,12,7,19836
2,6,2,2,0,0,13-04600,49,0,2,102,8446
2,6,1,1,8,0,40-00200,62,0,9,88,15810
1,6,8,1,0,0,36-04010,51,0,6,337,10626
2,1,1,1,8,0,51-01301,40,0,3,457,23624
2,6,2,1,2,0,17-03529,0,N,N,274,20680
2,6,2,2,1,4,51-01301,7,1,3,103,22327
1,6,2,2,1,0,36-03710,0,3,6,494,11327
1,1,2,1,0,4,51-51255,29,2,5,28,1016
2,3,2,2,2,0,06-08507,71,0,N,0,11816
1,1,9,2,5,1,28-01100,25,2,7,0,18485
1,4,2,2,7,1,13-04600,81,0,N,416,15272
1,6,1,1,8,1,19-01700,13,N,9,63,10734
2,6,1,1,9,0,36-04010,78,0,2,147,21288
1,1,8,1,7,1,30-00600,45,3,5,0,12316
2,6,2,2,3,0,32-00405,20,0,9,61,15159
1,5,2,1,8,0,08-00803,45,0,2,475,2830
2,6,1,1,5,0,38-00100,37,0,2,241,18606
2,6,1,0,0,0,26-02702,52,N,N,460,11367
2,6,1,1,9,4,32-00405,36,0,2,489,13277
1,6,1,1,0,1,29-01901,41,0,12,91,10836
2,6,1,2,1,4,32-00405,19,0,2,152,13710
1,6,2,1,2,0,32-00405,52,0,2,0,13024
2,6,2,2,4,0,32-00405,60,0,N,6,12373
2,6,1,2,0,1,24-01004,27,1,3,418,9124
1,6,1,2,3,0,51-51255,67,0,5,231,19654
2,6,2,2,6,0,36-04010,44,0,5,12,11373
2,6,1,2,8,0,51-01301,20,2,4,49,22612
2,1,8,2,9,0,51-51255,53,0,5,79,21303
1,1,1,1,6,0,40-00200,31,0,2,318,18086
2,6,2,0,0,0,17-03529,13,0,N,58,6797
2,3,2,1,1,0,24-01004,10,0,4,0,0
2,1,1,1,0,0,38-00100,69,5,3,23,15908
1,6,2,1,7,0,30-00600,68,0,N,126,12744
1,4,7,1,2,0,29-01901,32,2,6,351,15399
2,4,1,1,8,0,26-02702,44,0,12,80,6684
2,1,1,1,6,0,40-00200,45,0,2,471,18098
1,4,2,2,2,0,29-01901,10,0,N,432,0
2,6,1,1,0,0,38-00100,14,7,N,491,18647
1,6,6,0,0,4,17-03531,28,2,7,54,22242
2,2,1,1,6,0,17-03531,81,0,3,201,4913
1,6,2,1,2,0,51-51255,52,0,N,158,21489
2,6,2,2,0,0,32-00405,16,0,3,0,14194
2,6,2,2,3,1,36-04010,0,0,3,179,11585
1,1,1,1,4,0,24-01004,56,0,2,463,9431
2,6,2,2,4,0,40-00200,70,0,N,339,17738
2,4,1,1,5,0,29-01901,65,0,2,172,11420
1,1,1,1,5,0,13-04600,61,0,2,491,2068
1,1,6,1,0,0,06-08507,40,2,7,175,3683
2,1,1,2,4,0,40-00200,76,0,6,8,20636
1,1,4,1,N,0,51-01301,56,0,12,51,922
1,1,6,2,0,1,17-03529,28,0,3,476,18476
1,1,1,2,0,0,36-04010,4,3,6,469,8779
1,1,1,1,3,0,26-02702,48,2,2,47,11811
1,4,2,1,8,0,30-00600,42,0,2,167,11990
2,2,2,0,0,0,40-00200,42,1,2,59,18417
1,4,1,1,2,0,38-00100,53,0,7,497,21680
2,6,1,1,0,1,38-00100,23,4,5,287,18909
2,4,8,0,8,0,06-08507,19,0,N,248,8928
2,1,2,2,4,0,36-03710,4,3,3,302,8104
2,1,9,2,3,0,24-01004,58,0,2,298,19193
1,6,8,2,0,1,30-00600,23,0,9,407,11707
1,6,6,1,8,0,19-01700,26,0,9,494,4731
2,1,1,2,0,0,30-00600,60,2,2,492,15954
2,6,1,1,2,0,29-01901,22,0,N,11,14984
2,5,7,1,8,0,51-01301,69,0,2,202,12517
2,4,8,1,5,0,30-00600,66,0,2,422,11545
2,6,2,1,0,2,13-04600,11,1,N,180,12988
1,1,1,1,5,0,24-01004,67,0,3,483,9199
1,3,1,1,5,0,26-02702,19,0,2,452,7801
2,1,2,1,5,0,40-00200,17,3,4,116,14625
1,1,1,1,3,0,36-03710,66,0,3,55,25993
1,5,1,1,8,0,26-02702,4,0,N,489,7102
1,1,1,2,8,0,40-00200,29,1,N,0,21260
1,1,1,1,0,0,38-00100,26,2,5,86,23322
2,6,1,2,1,0,51-01301,24,2,4,467,6265
1,2,8,1,2,0,30-00600,65,0,2,0,15958
2,6,2,0,0,0,19-01700,5,0,3,490,12252
1,4,1,2,0,0,51-51255,20,0,3,199,1440
1,6,2,1,4,0,17-03529,74,0,N,158,5445
1,6,2,2,9,1,32-00405,42,0,9,0,3555
2,6,1,0,1,0,32-00405,5,N,N,496,14792
1,4,2,1,4,0,38-00100,24,0,3,0,18875
2,4,2,1,6,0,36-04010,47,0,N,282,10087
1,1,7,2,0,1,17-03531,28,3,4,224,8121
1,3,1,1,6,0,40-00200,59,0,N,392,18760
2,1,2,1,8,4,40-00200,31,2,4,449,20274
1,6,5,2,1,0,08-00803,57,0,N,241,22914
1,1,1,1,5,1,24-01004,63,1,3,273,13178
2,6,1,1,3,0,24-01004,20,1,4,255,14187
1,1,5,2,0,0,51-01301,10,1,3,468,15503
1,1,2,2,6,0,36-03710,8,0,2,112,12330
1,1,2,1,0,0,28-01100,10,0,4,113,5203
2,3,2,1,0,0,28-01100,71,0,3,356,10394
1,6,1,2,8,1,32-00405,19,0,3,281,10433
1,3,2,2,2,2,36-04010,30,N,3,58,15226
2,6,2,1,0,0,36-04010,2,3,9,0,16737
2,6,1,1,1,0,51-51255,50,0,7,0,22286
1,1,1,1,0,0,24-01004,0,N,8,464,4218
2,4,2,1,0,2,40-00200,48,0,4,160,21774
2,1,2,1,1,4,26-02702,63,0,2,321,6184
2,1,1,1,5,0,24-01004,46,0,2,292,9366
1,1,1,1,8,0,32-00405,68,1,6,478,20013
1,6,2,2,0,4,19-01700,26,2,N,470,8446
2,6,1,0,0,0,06-08507,21,0,3,69,2398
1,4,2,2,0,1,30-00600,53,0,N,138,17708
1,1,2,1,7,0,29-01901,28,0,4,253,14408
2,1,1,1,0,0,17-03531,41,0,2,491,20249
1,6,2,1,6,0,29-01901,56,0,N,205,7009
2,1,1,1,2,0,36-04010,46,0,2,374,21884
1,6,1,0,8,0,38-00100,0,N,N,484,16196
1,6,1,2,1,0,40-00200,10,N,4,355,1179
1,N,1,2,4,0,51-51255,87,0,2,184,18427
1,4,1,1,8,0,51-51255,42,0,2,44,16602
1,6,1,1,7,0,29-01901,24,0,5,433,18019
2,1,1,2,4,0,32-00405,62,0,N,385,16031
2,1,6,2,4,4,24-01004,60,0,2,0,5792
2,6,9,2,2,0,38-00100,50,1,3,182,24704
1,2,5,0,7,0,17-03529,67,0,2,352,4891
2,6,2,1,0,0,06-08507,17,0,N,480,9238
2,1,1,1,7,0,26-02702,23,1,3,451,22737
1,4,2,1,4,1,38-00100,22,0,2,18,21459
1,1,1,1,6,0,36-04010,55,0,2,350,15852
2,3,1,2,0,0,36-04010,37,0,N,482,20612
1,1,1,1,1,0,36-04010,48,0,2,465,11009
1,6,2,2,6,2,30-00600,27,0,N,76,17839
1,4,6,2,6,0,28-01100,0,N,N,464,261
1,1,1,2,8,0,36-03710,11,0,2,496,18068
2,6,2,1,4,4,30-00600,66,0,9,210,1504
2,6,3,2,1,0,24-01004,25,0,N,79,13313
2,6,2,1,5,0,17-03529,57,0,3,31,425
2,1,1,1,7,0,51-01301,60,0,2,189,20880
1,6,2,2,3,0,32-00405,62,0,9,79,11468
1,1,1,1,0,0,38-00100,29,0,5,361,17643
1,6,2,0,0,0,36-03710,27,0,N,496,10639
1,6,1,1,9,1,30-00600,0,1,3,460,11071
2,1,1,2,4,0,40-00200,31,0,2,485,21384
1,1,1,1,8,0,30-00600,56,0,N,488,11899
1,6,2,1,6,0,51-01301,41,N,N,69,20739
1,6,2,2,8,4,51-01301,74,0,9,80,17628
2,3,3,1,3,2,30-00600,38,0,2,228,11749
1,6,2,2,5,0,38-00100,53,1,N,302,20316
1,3,1,1,2,3,36-03710,80,0,2,27,9704
2,1,1,1,5,0,51-01301,60,0,2,500,21013
1,6,1,1,6,0,32-00405,13,3,3,495,15506
