SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP,target
2,6,1,1,0,0,28-01100,14,0,N,293,27092
1,6,8,2,1,0,08-00803,16,0,9,N,6642
1,1,6,1,N,0,17-03529,46,0,2,443,16917
2,1,1,1,9,0,40-00200,46,1,4,64,3371
2,1,3,1,7,0,29-01901,51,0,12,9,16090
2,1,1,1,7,0,38-00100,75,1,4,N,19687
1,4,1,0,9,0,17-03529,12,0,3,74,22118
2,6,1,1,5,0,36-04010,30,0,9,297,20823
1,6,2,0,9,0,28-01100,33,N,2,81,11668
1,1,1,2,7,0,01-01301,44,3,N,72,21065
1,1,1,1,9,0,38-00100,44,4,12,51,14660
2,6,2,2,3,4,06-07502,69,0,2,412,25840
2,2,1,2,6,0,26-02702,32,0,12,65,22646
2,1,1,1,9,0,40-00200,57,2,12,72,27064
2,6,2,2,5,0,24-01004,53,0,2,253,1976
1,6,1,2,3,0,29-01901,21,2,2,84,20447
2,6,2,2,0,2,36-04010,11,0,2,384,9873
2,6,2,1,6,0,36-03710,43,2,2,111,18688
2,1,2,2,5,0,28-01100,27,0,9,390,16540
2,6,1,2,4,0,38-00100,70,0,9,99,18641
1,1,1,1,9,0,40-00200,49,2,2,83,3524
1,6,2,2,2,0,30-00600,13,7,N,50,5761
2,2,6,2,0,1,36-04010,17,1,4,241,13974
1,1,1,1,9,0,30-00600,71,0,12,77,8634
2,4,1,1,4,0,40-00200,75,0,9,496,18784
2,6,3,1,7,0,06-07502,44,0,12,80,14633
2,6,9,2,2,0,40-00200,28,0,9,58,27252
1,6,1,1,3,0,08-00803,27,0,12,394,14998
2,4,1,1,5,0,38-00100,0,0,3,27,16850
2,6,2,2,0,0,06-08507,28,0,N,N,11442
1,6,1,2,5,0,08-00803,60,0,N,125,2934
2,3,1,2,0,0,38-00100,33,4,6,55,20895
2,4,1,2,9,0,30-00600,72,0,3,345,13168
1,6,1,2,2,1,40-00200,18,2,9,N,15203
2,6,3,1,6,1,30-00600,26,0,2,75,11092
1,1,1,1,9,0,38-00100,27,3,2,67,10264
2,6,2,2,0,0,36-03710,11,3,4,131,19632
2,6,3,0,0,0,13-04600,10,0,4,312,15711
2,1,9,1,7,0,36-04010,66,0,2,N,3272
2,1,3,1,9,0,40-00200,43,2,3,8,20239
1,6,1,0,1,0,40-00200,56,2,N,354,14002
2,1,8,1,0,0,51-01301,39,6,3,304,19127
2,6,1,1,6,0,38-00100,32,0,2,308,20953
2,6,2,0,0,0,29-01901,50,N,9,270,9840
2,1,1,1,9,0,29-01901,71,0,12,56,7917
2,6,1,2,1,0,36-04010,27,0,6,60,21046
2,6,1,2,1,0,38-00100,53,0,3,371,23638
2,6,1,2,4,0,38-00100,55,1,2,326,21082
1,6,1,1,0,0,51-01301,39,0,N,183,15209
1,1,1,2,7,0,38-00100,33,2,2,491,20429
2,1,1,1,3,0,38-00100,39,0,2,498,13568
2,6,1,2,3,0,40-00200,26,N,9,94,20484
1,1,1,1,8,0,19-01700,66,0,2,N,6802
1,1,1,1,8,0,40-00200,81,0,12,186,13161
1,1,1,1,5,0,51-01301,82,0,3,99,19609
1,4,2,1,1,0,24-01004,45,0,2,275,8011
2,1,1,2,4,0,40-00200,38,1,12,N,24252
1,1,6,1,2,0,36-04010,49,2,3,61,786
2,6,1,2,2,1,30-00600,28,0,N,N,12068
2,1,1,1,7,0,38-00100,50,0,6,N,19643
2,1,6,1,0,0,36-04010,25,0,7,308,18511
2,1,1,1,1,0,30-00600,79,0,9,N,10441
2,1,1,1,4,0,17-03529,82,0,5,427,8829
2,6,5,1,2,1,06-08507,19,1,7,N,549
2,1,8,1,6,0,29-01901,32,0,N,49,23359
2,1,5,1,0,0,19-01700,38,0,3,482,0
2,1,1,1,8,0,29-01901,31,0,2,55,13255
2,1,2,2,0,1,26-02702,56,0,2,461,17392
2,6,1,2,9,1,38-00100,62,0,N,40,14343
2,6,1,1,9,0,40-00200,65,1,3,N,5384
2,1,1,2,4,0,28-01100,17,0,4,65,13576
2,1,1,1,2,0,40-00200,65,0,3,139,19880
2,1,1,1,2,1,17-03531,46,0,3,N,8539
1,6,1,0,0,0,36-04010,11,N,9,290,12180
2,6,2,2,0,0,29-01901,79,0,N,283,16420
1,3,1,1,1,4,30-00600,28,0,3,138,10804
1,6,1,2,0,4,36-04010,10,1,N,123,11784
1,3,1,1,4,0,19-01700,57,0,9,N,7964
2,1,8,1,0,0,51-01301,52,6,3,229,13967
2,1,2,1,N,0,36-04010,20,0,4,251,10396
2,1,2,0,5,0,32-00405,30,0,2,135,15118
1,6,2,0,5,0,38-00100,52,0,N,329,23538
1,4,1,0,8,1,51-01301,20,0,3,94,1757
2,6,1,2,8,0,38-00100,15,2,9,421,20008
2,6,1,1,3,0,38-00100,47,0,N,248,17210
2,6,1,2,9,0,32-00405,0,7,9,N,12543
2,6,2,1,0,0,28-01100,11,0,4,391,21220
2,4,2,0,7,1,17-03531,66,3,9,54,19294
1,4,1,1,5,0,36-04010,85,0,9,87,25197
2,6,1,2,4,0,06-07502,61,0,9,80,4587
2,1,1,1,8,0,38-00100,59,0,2,210,14955
1,1,1,1,7,0,26-02702,26,2,12,N,22069
1,6,1,1,0,0,30-00600,24,N,9,442,11712
1,6,1,2,9,0,24-01004,21,0,9,104,2965
1,4,7,2,5,1,06-07502,20,7,N,152,2905
2,6,2,1,3,0,36-03710,23,0,N,69,7833
2,1,1,1,9,4,40-00200,50,1,12,N,20859
1,3,1,2,1,0,51-51255,48,0,12,151,27252
1,4,1,0,7,0,06-07502,50,0,12,51,8867
2,1,1,1,0,0,26-02702,82,0,12,68,18020
1,4,4,1,0,0,13-04600,21,N,N,74,6973
2,6,2,1,8,0,32-00405,68,0,9,85,13793
1,1,1,1,9,0,36-04010,81,N,2,216,24010
2,6,2,2,5,0,08-00803,26,0,N,183,3274
2,1,1,1,0,0,36-03710,55,0,2,370,22025
1,6,1,1,6,0,38-00100,65,0,N,475,26004
1,1,5,1,4,0,40-00200,12,N,2,407,15504
1,1,6,1,7,0,32-00405,28,1,12,N,14995
2,6,1,2,4,0,38-00100,68,0,N,140,17667
2,6,1,2,N,0,32-00405,58,0,5,96,6583
2,6,1,2,4,0,36-03710,58,0,9,84,9217
2,6,2,2,8,0,29-01901,75,0,N,200,12123
2,3,1,1,7,0,40-00200,34,0,9,278,5747
1,6,2,0,0,3,51-01301,13,0,5,338,11044
1,6,6,2,2,0,29-01901,53,0,N,N,12223
2,1,3,1,5,0,38-00100,66,0,2,181,8157
2,3,2,2,9,0,28-01100,29,0,2,138,17105
2,1,1,2,N,0,38-00100,70,0,12,89,0
2,3,1,1,3,0,38-00100,50,0,3,442,19403
2,1,2,1,9,0,24-01004,42,0,4,30,16153
1,6,1,1,9,0,29-01901,28,4,9,N,11432
1,6,8,1,6,0,36-04010,25,5,N,307,16424
2,1,1,1,4,0,32-00405,58,0,2,N,19461
1,6,2,0,0,1,36-04010,31,0,9,51,11784
1,1,1,1,7,0,17-03531,44,0,5,75,15588
2,2,2,2,2,0,38-00100,35,0,N,N,19765
1,6,6,2,0,0,40-00200,9,0,N,363,27252
2,6,2,1,6,0,38-00100,64,1,2,50,17466
2,1,1,1,8,0,13-04600,65,0,9,92,11531
1,3,7,2,7,0,30-00600,30,0,5,243,12717
1,1,1,1,1,0,32-00405,74,0,3,304,13032
1,1,1,1,7,0,26-02702,60,0,12,52,13782
1,2,1,1,7,0,40-00200,6,0,12,9,20101
1,6,2,2,3,0,29-01901,81,N,5,216,27252
2,6,7,1,7,0,17-03529,24,0,2,7,6270
2,1,1,1,7,0,24-01004,71,0,12,480,13665
2,6,4,1,3,0,28-01100,27,2,N,N,14141
2,6,1,2,0,0,13-04600,47,0,N,N,5293
1,6,8,2,2,0,36-03710,51,0,3,207,20857
1,1,1,1,9,0,29-01901,33,0,12,317,16831
1,1,1,1,8,0,28-01100,33,0,3,N,13135
1,6,2,2,6,0,13-04600,15,2,4,N,12949
1,6,8,2,0,0,36-04010,62,0,12,N,24939
1,1,2,1,9,0,38-00100,62,3,2,494,14644
2,6,2,2,0,0,32-00405,14,2,5,N,14129
2,1,1,1,5,0,40-00200,57,2,12,432,9427
1,4,1,2,7,0,36-04010,49,0,4,435,23752
2,4,2,1,5,0,38-00100,76,0,N,N,16618
2,6,2,2,4,0,40-00200,68,0,9,147,15966
2,6,1,2,9,0,40-00200,22,N,9,75,14453
1,1,8,1,N,0,13-04600,34,1,6,74,13222
2,1,3,2,8,0,29-01901,52,0,4,493,12627
2,6,1,1,4,0,38-00100,74,0,9,91,16722
1,1,1,1,9,0,06-08507,45,2,3,500,2700
1,3,1,1,0,0,13-04600,66,0,9,98,12631
2,6,2,2,8,0,29-01901,8,0,N,8,6875
2,1,1,1,4,0,38-00100,39,0,3,469,15522
2,1,1,1,9,0,51-01301,36,2,3,N,8101
1,6,1,2,9,0,32-00405,74,0,5,N,26184
2,1,1,2,N,0,36-04010,10,2,9,50,9427
1,6,1,0,0,1,30-00600,27,3,2,N,8216
1,6,2,1,0,0,30-00600,21,1,4,96,16149
1,1,1,2,7,0,30-00600,33,0,9,189,14834
1,1,1,1,7,0,38-00100,64,0,2,57,19932
1,6,9,2,1,0,38-00100,65,0,4,291,13025
1,4,1,2,3,4,30-00600,21,N,3,491,8345
2,6,1,2,0,0,17-03529,20,N,2,52,12309
2,6,2,1,3,0,36-03710,60,0,12,N,18649
1,1,1,2,N,0,24-01004,84,1,3,494,3294
2,1,1,1,6,0,36-04010,56,0,2,328,26310
1,5,1,2,6,4,38-00100,82,9,N,59,19783
2,1,1,1,2,0,38-00100,55,0,12,N,17802
2,6,1,2,0,0,08-00803,23,7,3,81,5919
2,6,1,2,N,0,36-04010,22,0,9,87,6358
1,1,4,1,N,0,36-04010,10,9,5,175,14274
2,6,3,1,9,0,36-03710,8,9,2,56,10445
2,1,1,1,2,4,38-00100,36,0,12,239,18937
2,1,1,1,6,0,08-00803,36,3,9,78,7337
2,6,1,2,3,0,38-00100,34,0,N,106,18677
2,4,1,1,8,0,38-00100,53,0,12,246,12187
1,6,3,2,N,4,29-01901,2,0,2,151,12184
1,1,1,2,5,0,51-51255,61,0,N,68,20014
1,1,1,1,5,0,40-00200,39,0,2,89,15654
2,1,2,1,0,0,38-00100,50,2,3,6,15771
1,1,1,2,7,0,24-01004,40,4,6,49,16202
2,1,1,1,5,0,29-01901,15,0,2,64,11151
1,1,1,2,9,0,51-01301,43,0,12,7,16087
1,6,1,1,6,0,38-00100,21,2,3,490,20716
1,6,7,1,0,0,40-00200,18,0,2,81,15455
1,5,1,2,4,0,06-08507,35,N,N,N,16095
2,1,1,1,7,0,40-00200,70,0,12,5,20093
2,1,1,1,8,0,40-00200,38,1,3,180,5770
2,3,2,1,7,0,36-04010,50,0,9,77,27252
1,3,1,2,6,0,38-00100,79,0,2,192,20503
1,6,4,1,0,1,36-03710,20,0,4,135,20060
1,1,2,1,8,0,36-04010,56,0,5,221,24060
1,1,1,1,9,0,13-04600,31,0,9,72,7908
2,1,1,1,4,0,24-01004,47,0,4,N,4166
1,1,1,1,6,2,17-03531,71,2,2,48,21375
2,6,8,2,2,0,51-01301,27,1,5,59,13923
2,6,1,2,2,0,26-02702,14,N,N,N,12475
2,2,1,1,7,0,06-07502,75,0,12,461,7562
2,1,1,1,7,0,30-00600,52,0,N,91,4033
2,6,2,0,0,0,30-00600,31,0,N,89,18310
2,N,6,2,6,0,51-01301,62,0,3,61,11817
2,1,2,1,9,4,26-02702,56,2,12,N,18742
1,1,8,1,0,0,40-00200,40,1,3,480,9147
1,4,1,1,1,0,51-01301,34,0,2,52,17446
2,1,1,1,5,0,38-00100,69,0,2,167,13153
2,3,2,0,0,0,38-00100,66,0,3,N,3659
2,1,1,1,1,0,30-00600,52,0,12,490,19044
2,N,1,2,0,0,38-00100,24,0,3,55,22124
2,6,1,2,0,0,01-01301,5,1,6,80,11263
1,6,1,2,1,0,38-00100,42,2,4,313,22060
1,6,1,1,4,0,40-00200,21,0,2,73,25004
1,6,1,2,2,0,38-00100,77,0,2,78,27252
2,1,1,1,6,0,24-01004,72,2,5,332,2964
1,1,1,1,4,4,40-00200,42,N,2,8,8710
1,1,1,1,N,4,38-00100,33,1,3,5,12128
1,4,9,1,9,0,38-00100,46,1,9,90,16816
1,6,2,2,8,0,36-03710,34,0,2,219,17309
2,1,1,1,6,0,29-01901,55,0,12,329,7134
1,1,1,1,0,0,32-00405,57,0,12,76,12789
2,4,3,1,6,0,28-01100,68,0,9,488,22136
2,1,1,1,5,0,30-00600,34,0,2,N,1456
2,1,1,1,7,0,38-00100,31,0,3,84,2040
2,3,3,1,4,0,38-00100,84,0,N,72,17648
2,4,8,2,0,0,40-00200,16,1,2,0,22468
2,6,1,1,0,0,36-04010,26,0,9,56,19501
1,1,1,1,7,0,08-00803,77,0,9,70,11163
2,3,2,1,8,0,30-00600,44,0,12,92,14536
2,1,1,2,7,2,40-00200,52,7,12,82,12373
1,1,1,1,6,0,17-03531,46,1,2,470,22051
2,1,2,1,9,0,36-03710,74,0,12,55,21706
2,1,1,1,8,0,36-03710,93,0,2,1,4288
2,1,2,1,7,0,30-00600,69,0,12,273,23932
2,1,1,1,4,0,40-00200,69,0,2,323,14360
2,4,1,1,8,0,30-00600,61,0,2,461,16470
1,4,1,2,1,4,26-02702,60,0,N,22,5511
1,1,3,0,9,0,40-00200,23,4,6,492,0
2,6,1,2,5,0,29-01901,59,0,9,222,6276
2,1,1,1,3,0,40-00200,71,0,N,54,3892
2,1,1,1,9,0,38-00100,36,2,2,57,17774
2,1,1,1,9,0,40-00200,65,0,2,61,17107
2,6,6,0,0,0,36-04010,18,0,4,111,22393
2,1,2,1,8,0,30-00600,70,1,3,236,2614
2,6,2,2,4,0,51-01301,53,4,9,180,21987
2,6,2,1,5,0,51-51255,39,0,3,70,22034
2,1,1,1,N,0,17-03531,80,0,2,N,0
2,1,1,1,9,1,17-03531,43,2,12,N,2294
1,6,8,1,1,0,30-00600,38,2,4,497,22334
2,1,1,1,6,0,19-01700,61,0,5,496,19466
2,1,2,1,9,0,06-07502,79,0,2,84,18162
2,1,1,2,9,0,30-00600,63,0,2,0,23000
1,2,1,1,3,0,38-00100,56,0,2,67,8556
2,6,1,1,3,0,40-00200,43,3,N,N,22513
1,6,1,1,2,0,51-51255,15,0,9,N,15102
1,1,1,1,4,0,17-03531,82,0,12,59,1352
2,6,1,2,8,0,51-01301,21,N,2,93,16813
2,6,3,1,4,0,24-01004,41,N,9,N,15494
2,6,1,1,0,0,29-01901,76,N,2,50,14018
2,1,1,2,9,3,26-02702,51,0,12,488,14794
2,6,2,2,3,0,32-00405,16,N,5,N,12343
2,1,1,1,6,0,13-04600,42,2,12,19,18864
2,1,1,1,2,0,36-03710,60,0,12,75,7851
2,1,1,1,7,0,51-51255,68,0,12,88,26141
2,6,1,1,2,0,32-00405,51,0,12,224,16782
2,6,2,2,6,0,13-04600,27,0,9,185,10147
1,6,6,2,9,1,13-04600,0,7,4,N,16329
2,1,1,1,5,0,36-04010,72,0,12,90,15354
2,5,1,1,7,0,19-01700,70,0,2,N,3886
2,2,9,0,7,1,32-00405,44,2,2,93,5574
1,6,4,0,9,0,51-51255,27,0,N,73,2842
1,6,2,0,8,0,51-51255,44,0,9,N,11351
2,6,2,2,1,0,13-04600,11,2,4,N,15074
2,4,2,1,4,0,26-02702,52,6,12,441,17176
1,1,8,1,5,0,38-00100,45,2,3,242,3216
2,3,2,1,6,0,30-00600,67,0,3,138,20440
2,6,1,1,2,0,32-00405,57,0,9,N,15617
1,6,1,2,6,1,13-04600,12,9,9,170,14167
2,4,1,1,0,0,17-03529,12,0,4,370,11701
2,1,1,1,5,0,51-51255,66,N,2,N,19456
2,1,2,1,3,4,30-00600,61,0,5,3,15449
1,1,1,1,N,2,36-04010,65,0,4,N,16775
1,1,2,1,2,0,38-00100,31,3,2,418,21281
1,4,1,2,0,4,29-01901,75,0,N,137,15996
2,3,2,1,5,0,30-00600,54,0,6,7,13801
2,4,1,1,5,0,40-00200,67,0,12,68,16929
1,6,1,1,0,0,08-00803,18,0,9,N,21999
2,4,1,1,0,0,51-01301,60,0,4,386,24606
2,6,1,1,9,3,40-00200,59,0,2,N,21567
2,1,1,0,9,2,19-01700,8,2,3,94,18444
1,1,1,1,9,0,38-00100,75,2,12,77,18343
2,1,2,1,1,0,26-02702,69,0,12,N,16809
1,1,1,1,5,0,51-01301,20,0,2,155,12299
2,6,1,2,0,4,36-04010,30,3,4,266,24556
2,4,1,2,7,0,29-01901,63,0,2,19,27252
2,6,1,1,1,0,36-04010,3,3,N,N,15188
2,1,2,0,3,0,40-00200,9,0,3,108,17989
1,6,1,1,2,0,36-03710,60,6,12,31,12788
2,6,2,2,0,0,06-07502,15,0,6,N,8505
2,1,1,1,0,0,29-01901,26,0,12,N,20206
1,6,1,0,4,0,13-04600,33,0,N,250,6654
1,6,2,1,0,0,30-00600,22,0,N,89,12910
2,3,2,1,0,0,32-00405,90,0,9,4,21876
1,6,2,2,1,0,30-00600,0,0,N,275,18257
2,1,1,1,1,0,40-00200,65,0,2,486,3957
1,6,7,2,1,4,13-04600,11,N,5,74,27252
1,6,1,2,0,0,01-01301,37,2,N,53,10380
1,1,1,1,0,0,38-00100,23,2,N,80,26052
1,1,1,1,4,2,13-04600,28,2,9,55,10428
1,6,1,2,0,0,51-01301,23,N,9,85,15279
2,6,1,0,3,0,36-04010,33,0,5,477,6191
2,6,2,2,7,0,36-03710,82,0,N,460,20190
2,1,1,1,6,0,38-00100,51,0,4,N,19029
2,1,2,1,9,0,40-00200,52,0,2,379,6877
2,6,8,1,0,0,38-00100,50,0,2,0,20129
1,6,2,2,8,0,29-01901,45,0,2,466,14660
1,1,1,1,7,0,30-00600,60,1,9,70,11924
2,3,8,2,7,0,13-04600,43,7,2,135,14434
1,1,1,2,6,0,29-01901,67,0,12,372,16256
2,4,1,2,3,0,32-00405,69,0,2,117,18960
2,6,2,1,7,0,13-04600,19,0,2,N,5996
1,1,9,2,9,0,06-08507,38,6,5,260,26206
2,4,6,1,5,0,36-04010,58,0,2,88,19745
1,6,1,2,5,0,06-08507,57,0,N,56,17593
2,6,6,2,0,0,08-00803,10,2,9,N,18252
2,N,1,1,9,0,36-03710,24,1,N,N,1526
2,1,5,1,8,0,36-04010,69,0,2,47,18705
2,4,8,2,7,0,17-03529,39,0,12,352,10252
1,1,1,1,0,0,30-00600,44,2,N,493,16385
2,3,1,0,3,0,36-03710,27,N,3,374,15295
2,6,1,1,6,0,26-02702,50,0,12,81,9324
1,1,2,1,4,4,32-00405,44,0,3,53,16003
2,1,1,1,4,0,51-01301,50,0,9,9,4426
1,1,2,1,N,0,32-00405,52,0,2,89,11532
2,3,1,1,3,0,36-03710,38,0,12,349,16828
1,1,2,1,9,0,19-01700,72,0,9,260,9536
1,6,9,1,0,0,28-01100,28,0,4,81,4539
1,6,1,1,5,0,40-00200,39,0,12,83,15942
1,6,1,1,5,0,38-00100,66,0,9,73,15682
1,6,2,2,0,0,36-04010,7,2,N,242,11018
1,6,1,0,1,0,13-04600,3,7,N,97,21988
1,1,1,1,5,0,51-01301,73,0,12,125,21834
1,4,2,2,8,0,30-00600,62,0,12,301,21398
1,4,6,2,3,0,38-00100,89,0,3,203,21935
2,1,1,1,6,0,30-00600,61,0,2,98,12375
1,1,1,2,9,0,19-01700,49,0,9,60,3110
1,6,1,1,5,4,51-51255,58,0,N,408,23133
2,4,1,1,0,0,40-00200,62,0,9,84,23849
1,1,1,1,2,0,32-00405,69,0,N,70,18371
2,1,1,1,8,2,36-03710,64,0,12,490,11214
2,6,2,2,0,0,08-00803,40,N,9,N,7574
2,4,2,1,0,0,30-00600,58,0,2,162,15586
2,1,1,1,9,4,28-01100,13,0,9,266,10282
2,6,1,2,6,0,36-04010,58,0,12,496,13659
1,1,1,1,0,0,38-00100,51,3,9,91,14383
2,6,1,2,7,4,36-04010,20,0,9,464,12624
2,1,1,1,1,0,51-51255,77,0,9,64,21482
1,6,1,2,8,0,17-03531,26,0,2,96,3821
1,4,1,2,5,1,30-00600,7,2,12,31,19123
1,1,1,1,0,0,24-01004,46,0,5,52,18038
1,6,2,2,8,0,30-00600,14,0,9,92,14893
1,1,2,2,0,0,40-00200,52,0,2,95,24272
2,6,6,1,8,0,17-03531,0,2,5,N,21723
2,6,1,2,0,0,40-00200,22,2,N,N,25044
2,6,2,1,8,0,26-02702,33,0,N,471,7848
2,6,6,1,0,0,30-00600,11,1,3,91,9233
1,1,1,0,N,0,06-08507,17,N,6,64,2217
1,1,1,1,6,0,06-07502,57,0,N,159,10810
2,1,1,1,8,0,30-00600,56,0,2,434,18139
2,6,1,1,0,0,13-04600,17,0,9,398,829
2,6,9,2,0,2,36-03710,19,2,2,494,2446
1,3,1,0,8,1,29-01901,46,0,N,60,8895
2,1,1,1,6,0,32-00405,22,1,12,198,12456
2,1,1,1,9,0,08-00803,56,0,9,97,12443
2,1,6,2,5,0,38-00100,90,0,12,81,17935
1,1,1,0,7,0,40-00200,10,9,2,80,19241
2,1,2,1,8,0,32-00405,62,0,12,492,2545
1,1,2,1,2,0,26-02702,76,2,2,N,8738
2,3,3,2,1,0,32-00405,64,1,12,90,17823
1,1,2,1,6,4,51-01301,76,0,2,93,23621
2,1,2,1,6,0,51-01301,55,0,12,399,22647
2,6,1,2,7,0,38-00100,27,0,2,N,19784
2,6,4,1,3,0,38-00100,11,0,N,96,17557
1,6,1,1,5,0,51-51255,9,0,9,N,13717
1,1,1,1,2,0,29-01901,72,0,9,6,5689
2,6,1,2,3,0,51-01301,23,0,4,80,1959
1,3,2,1,0,0,32-00405,53,9,2,73,9107
2,1,1,1,5,0,29-01901,84,0,4,151,11328
2,1,1,1,0,0,36-04010,57,0,2,464,9427
2,3,2,1,7,0,08-00803,78,0,12,180,1910
2,6,2,1,6,0,51-01301,70,0,9,479,27252
1,1,1,1,7,0,32-00405,46,0,2,302,13854
2,6,1,2,0,0,38-00100,3,0,3,452,22392
2,1,3,1,9,0,36-04010,58,0,2,N,13625
1,N,9,2,0,1,19-01700,21,2,4,19,0
1,4,1,1,1,0,24-01004,32,2,5,68,16824
1,4,1,0,8,4,36-03710,69,4,2,351,14746
1,1,1,1,8,0,06-08507,80,0,2,461,20890
1,5,1,1,0,0,26-02702,40,N,12,384,11575
1,6,2,1,0,0,06-07502,36,N,N,93,17116
1,1,2,1,4,0,51-01301,52,0,4,64,23702
1,1,2,2,7,0,29-01901,35,0,6,242,12714
2,6,6,2,1,1,36-03710,16,0,9,126,18916
2,1,1,1,9,0,51-51255,39,0,5,44,17556
1,1,2,1,0,0,30-00600,19,1,2,62,14387
1,1,1,1,2,0,40-00200,46,0,12,434,17566
2,2,4,1,9,0,29-01901,39,2,12,107,18214
2,6,2,0,2,0,06-08507,46,N,3,105,2541
2,1,4,1,9,0,06-08507,63,N,12,499,14667
2,6,1,1,7,0,32-00405,68,N,2,400,13521
2,1,1,2,8,0,19-01700,24,0,9,7,607
1,1,1,1,N,0,36-04010,56,0,3,N,0
1,1,1,1,2,0,28-01100,60,0,2,65,10431
2,1,1,1,1,0,17-03529,78,0,4,81,21278
2,6,1,1,6,0,36-03710,66,1,2,156,21838
2,6,2,2,3,0,06-08507,74,0,N,72,11684
2,4,3,2,9,4,30-00600,4,0,2,60,5885
2,1,6,1,9,0,51-51255,9,0,9,402,13807
2,1,3,2,9,0,29-01901,8,3,3,60,14146
2,1,1,1,N,0,38-00100,54,0,12,N,15656
2,6,2,2,5,4,06-07502,36,1,2,490,10519
2,6,5,1,4,0,24-01004,6,0,N,495,0
2,2,1,2,6,0,01-01301,52,0,N,272,3022
2,6,1,1,0,0,38-00100,38,0,3,119,15561
2,1,1,2,6,0,51-01301,31,2,4,485,4301
2,6,1,1,3,0,38-00100,20,N,12,69,18006
1,6,1,1,6,0,38-00100,9,1,4,82,19344
2,1,8,1,5,0,51-01301,67,0,2,4,19046
1,3,1,1,9,0,36-03710,70,1,2,128,25762
2,4,1,1,6,0,38-00100,47,0,2,408,12877
2,6,1,2,2,0,38-00100,19,0,N,N,22831
2,6,5,2,0,0,38-00100,21,1,9,96,1157
2,6,2,2,1,0,30-00600,63,0,N,7,13298
2,6,8,2,0,1,13-04600,44,2,4,4,14784
1,4,1,2,0,0,32-00405,58,0,12,197,11164
2,1,1,1,1,0,36-04010,75,0,4,86,18476
2,1,3,1,8,0,51-01301,14,0,2,84,23314
1,6,9,0,0,0,32-00405,26,1,N,N,8210
2,6,1,1,N,0,51-01301,50,0,2,N,9144
2,6,1,1,9,0,36-04010,79,0,N,215,20336
2,3,2,2,0,0,40-00200,65,0,4,375,2464
1,6,1,1,0,0,32-00405,49,N,3,408,20878
2,6,8,0,0,0,30-00600,45,2,6,17,13152
1,1,2,1,2,0,32-00405,26,0,3,88,15560
2,1,2,1,0,0,06-07502,18,1,3,498,20503
2,1,3,1,9,0,38-00100,56,0,9,87,9427
