,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
55,85,2,N,5,1,3,2,3,5,2,85,2,N,1,3,100.0
56,30,2,N,10,1,6,1,4,3,2,30,2,N,1,4,100.0
57,21,2,N,8,1,6,2,3,3,1,21,2,N,1,3,100.0
58,47,2,N,8,1,5,2,4,8,2,47,2,N,1,4,100.0
59,82,2,4,3,1,4,2,5,9,1,70,2,N,1,5,60.0
60,35,2,N,4,1,4,1,7,8,2,35,2,N,1,7,100.0
61,66,2,N,8,1,4,1,8,6,2,66,2,N,1,8,100.0
62,33,2,N,10,1,1,2,1,3,2,33,2,N,1,1,100.0
63,72,2,6,8,1,4,2,8,9,1,62,2,N,1,2,40.0
64,25,2,3,5,1,1,2,N,7,1,45,2,N,1,7,40.0
65,54,2,N,8,1,1,1,6,5,2,54,2,N,1,6,100.0
66,30,2,3,12,1,3,1,6,6,1,71,2,N,1,9,40.0
67,25,2,N,6,1,2,2,2,1,1,25,2,N,1,2,100.0
68,16,2,N,4,1,5,1,0,2,2,16,2,N,1,0,100.0
69,71,1,4,1,1,4,1,7,8,2,40,2,N,1,5,20.0
70,47,1,N,4,1,2,2,7,5,1,47,1,N,1,7,100.0
71,44,2,N,10,1,5,1,1,6,2,44,2,N,1,1,100.0
72,20,2,N,9,1,6,2,6,3,2,20,2,N,1,6,100.0
73,63,1,N,4,1,3,2,1,9,2,63,1,N,1,1,100.0
74,60,2,N,8,1,4,1,7,8,2,60,2,N,1,7,100.0
75,52,2,N,3,1,5,2,0,2,1,52,2,N,1,0,100.0
76,40,1,N,8,1,2,2,7,9,2,40,1,N,1,7,100.0
77,95,1,4,10,1,2,2,0,8,2,37,2,N,1,3,20.0
78,83,2,N,3,1,2,2,2,8,2,83,2,N,1,2,100.0
79,38,2,N,9,1,5,2,5,9,2,38,2,N,1,5,100.0
80,68,2,2,1,1,5,2,1,2,2,65,2,N,1,2,40.0
81,34,2,N,10,1,2,2,8,2,2,34,2,N,1,8,100.0
82,38,2,N,6,1,1,1,4,9,2,38,2,N,1,4,100.0
83,38,2,N,10,1,2,2,6,8,1,38,2,N,1,6,100.0
84,55,2,N,4,1,4,2,5,5,2,55,2,N,1,5,100.0
85,16,2,N,3,1,6,1,0,5,1,16,2,N,1,0,100.0
86,18,2,N,5,1,6,1,0,5,2,18,2,N,1,0,100.0
87,53,2,3,11,1,5,1,8,2,1,66,2,N,1,5,40.0
88,57,2,1,11,1,3,1,0,2,1,44,2,N,1,1,40.0
89,14,2,N,4,1,N,1,N,8,2,14,2,N,1,N,100.0
90,50,2,N,7,1,6,1,3,7,2,50,2,N,1,3,100.0
91,33,2,N,9,1,1,2,8,3,2,33,2,N,1,8,100.0
92,89,1,5,9,1,5,2,5,8,1,49,1,N,1,7,40.0
93,84,1,6,3,1,2,1,2,6,1,27,2,N,1,2,40.0
94,39,2,N,8,1,2,1,7,5,2,39,2,N,1,7,100.0
95,82,2,N,10,1,3,2,8,6,2,82,2,N,1,8,100.0
96,15,2,N,4,1,6,1,0,7,1,15,2,N,1,0,100.0
97,53,2,N,9,2,3,0,8,2,1,53,2,N,2,8,100.0
98,59,1,N,5,1,6,2,3,5,1,59,1,N,1,3,100.0
99,28,2,N,12,1,1,2,0,9,1,28,2,N,1,0,100.0
100,53,2,N,1,1,6,1,0,6,1,53,2,N,1,0,100.0
101,28,2,N,3,1,2,2,1,6,1,28,2,N,1,1,100.0
102,83,2,6,10,2,2,0,9,3,2,37,2,N,3,9,40.0
103,69,1,N,7,2,3,0,6,5,2,69,1,N,2,6,100.0
104,61,2,N,9,1,4,1,0,8,2,61,2,N,1,0,100.0
105,64,2,6,5,1,3,1,1,5,2,65,2,N,1,9,40.0
106,22,2,N,4,2,6,0,1,5,1,22,2,N,2,1,100.0
107,51,2,N,4,1,3,2,3,6,1,51,2,N,1,3,100.0
108,26,2,N,9,1,6,2,6,7,1,26,2,N,1,6,100.0
109,54,2,N,7,1,4,2,7,6,1,54,2,N,1,7,100.0
110,73,2,N,1,1,4,2,2,6,2,73,2,N,1,2,100.0
111,56,2,N,9,3,6,0,1,9,1,56,2,N,3,1,100.0
112,33,2,N,1,1,1,1,7,3,1,33,2,N,1,7,100.0
113,53,1,4,9,1,2,1,1,8,2,60,2,N,1,4,20.0
114,14,2,N,4,1,N,2,N,3,1,14,2,N,1,N,100.0
115,81,2,3,5,1,3,1,1,6,1,84,2,N,1,9,40.0
116,13,1,N,1,2,N,0,N,1,1,13,1,N,2,N,100.0
117,46,1,N,7,1,3,2,4,8,1,63,2,N,1,9,40.0
118,14,2,N,4,1,N,2,N,9,1,14,2,N,1,N,100.0
119,50,1,1,7,1,5,2,0,6,1,50,1,1,1,0,100.0
120,62,2,N,1,1,1,2,6,1,1,62,2,N,1,6,100.0
121,35,2,N,1,1,2,1,7,5,2,35,2,N,1,7,100.0
122,10,2,N,3,1,N,1,N,4,1,10,2,N,1,N,100.0
123,65,2,N,8,1,6,1,4,6,1,65,2,N,1,4,100.0
124,33,2,N,11,1,1,2,8,8,2,33,2,N,1,8,100.0
125,51,2,N,6,2,5,0,0,1,1,51,2,N,2,0,100.0
126,63,2,6,11,1,3,1,4,6,2,66,2,N,1,9,40.0
127,51,2,N,11,1,2,1,7,6,2,51,2,N,1,7,100.0
128,88,1,N,3,3,N,0,2,1,2,13,2,N,2,N,20.0
129,32,2,3,1,1,4,2,2,8,1,40,2,N,1,3,40.0
130,76,2,N,4,1,3,2,3,8,1,76,2,N,1,3,100.0
131,57,2,N,1,1,2,2,1,6,1,57,2,N,1,1,100.0
132,50,2,N,12,1,5,2,9,1,1,50,2,N,1,9,100.0
133,61,2,N,7,1,4,2,3,9,1,61,2,N,1,3,100.0
134,67,2,6,11,1,5,2,N,6,2,60,2,N,1,6,40.0
135,35,2,N,12,1,6,2,7,8,1,35,2,N,1,7,100.0
136,44,2,N,9,1,2,2,7,9,2,44,2,N,1,7,100.0
137,40,2,N,2,1,1,1,5,2,2,40,2,N,1,5,100.0
138,50,2,N,7,1,3,2,3,8,2,50,2,N,1,3,100.0
139,41,2,N,9,1,5,2,9,9,1,41,2,N,1,9,100.0
140,51,2,N,8,1,2,2,9,1,2,51,2,N,1,9,100.0
141,73,2,N,7,1,3,1,4,5,2,73,2,N,1,4,100.0
142,30,2,N,11,1,6,2,6,9,1,30,2,N,1,6,100.0
143,63,2,N,9,2,4,0,2,5,2,63,2,N,2,2,100.0
144,21,2,N,8,1,6,1,3,8,2,21,2,N,1,3,100.0
145,81,1,N,2,1,1,1,9,1,1,61,2,N,1,2,40.0
146,19,2,N,5,3,6,0,1,9,2,19,2,N,3,1,100.0
147,56,2,N,8,1,1,1,4,9,1,60,2,N,1,7,60.0
148,52,2,N,5,1,2,2,4,7,2,52,2,N,1,4,100.0
149,24,2,N,8,1,1,2,9,9,1,24,2,N,1,9,100.0
150,58,2,N,6,1,4,2,4,3,2,58,2,N,1,4,100.0
151,82,2,N,8,1,3,2,7,3,2,82,2,N,1,7,100.0
152,64,2,N,8,1,4,2,7,6,2,64,2,N,1,7,100.0
153,77,2,N,11,1,4,2,3,2,1,77,2,N,1,3,100.0
154,66,2,N,10,1,6,2,2,3,2,66,2,N,1,2,100.0
155,32,2,N,10,1,4,2,9,8,2,32,2,N,1,9,100.0
156,77,1,N,10,2,4,0,2,1,1,77,1,N,2,2,100.0
157,51,2,N,4,1,4,1,3,3,2,51,2,N,1,3,100.0
158,65,1,3,1,2,3,0,N,8,2,73,2,N,2,3,20.0
159,49,2,N,12,1,4,2,8,6,1,49,2,N,1,8,100.0
160,79,2,N,5,1,2,1,5,9,2,79,2,N,1,5,100.0
161,74,2,N,11,1,4,2,3,9,1,74,2,N,1,3,100.0
162,25,2,N,1,1,6,2,9,7,1,25,2,N,1,9,100.0
163,64,2,N,7,1,3,2,3,9,2,64,2,N,1,3,100.0
164,42,2,3,8,1,3,1,2,8,2,82,2,N,1,3,40.0
165,62,2,N,7,1,5,1,3,3,1,62,2,N,1,3,100.0
166,69,2,N,11,1,6,1,7,9,1,69,2,N,1,7,100.0
167,38,2,N,3,1,5,1,4,1,1,38,2,N,1,4,100.0
168,60,1,N,3,1,5,2,7,8,1,60,1,N,1,7,100.0
169,62,1,3,6,1,1,2,2,3,2,39,2,N,1,4,20.0
170,80,1,N,4,1,3,2,3,9,1,80,1,N,1,3,100.0
171,25,2,N,6,1,4,1,2,9,1,25,2,N,1,2,100.0
172,77,2,N,1,1,1,2,2,8,1,77,2,N,1,2,100.0
173,37,2,2,4,1,N,1,6,1,1,14,2,N,1,N,40.0
174,72,2,N,12,3,6,0,5,1,1,72,2,N,3,5,100.0
175,48,2,N,5,1,1,2,5,5,1,48,2,N,1,5,100.0
176,13,2,N,4,1,N,2,N,8,1,13,2,N,1,N,100.0
177,40,2,N,8,1,6,2,0,5,2,40,2,N,1,0,100.0
178,43,2,3,7,1,2,2,6,7,1,43,2,N,1,4,60.0
179,47,2,N,4,1,2,2,2,8,2,47,2,N,1,2,100.0
180,42,1,3,10,1,3,2,3,9,2,80,2,N,1,4,20.0
181,55,2,N,7,1,3,1,6,9,2,55,2,N,1,6,100.0
182,52,2,N,5,1,3,1,7,7,2,52,2,N,1,7,100.0
