,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
47,76,2,7,2,2,2,N,5,0,1,14,5,0,3,1,0.0,0,501,25-00503,1,1,71,2,7,2,1,2,N,1,0,7,52000.0,6,350,53.84615384615385
48,15,2,5,2,2,2,N,4,0,1,N,6,2,4,2,0.0,0,291,25-01300,6,2,15,2,5,2,2,2,N,1,2,4,0.0,0,501,92.3076923076923
49,77,2,6,2,2,1,N,8,0,1,12,4,0,2,1,66600.0,8,501,25-01000,1,2,62,2,6,2,2,2,N,1,0,N,30000.0,4,227,53.84615384615385
50,71,2,6,2,2,2,N,7,0,1,N,2,0,2,1,48000.0,6,501,25-01000,1,2,74,1,6,2,1,2,N,1,0,2,9160.0,2,52,53.84615384615385
51,71,2,6,2,2,2,N,5,0,1,N,1,0,4,1,639000.0,7,501,25-01000,6,2,78,2,6,2,2,2,N,1,0,2,16800.0,3,501,69.23076923076923
52,31,2,6,2,2,2,N,11,0,1,9,1,N,9,1,40000.0,5,501,25-01000,1,1,61,2,6,2,2,2,N,1,0,2,50200.0,6,501,61.53846153846154
53,31,2,5,2,2,2,N,9,0,1,14,6,0,4,1,40000.0,5,501,25-01300,1,2,56,2,5,2,2,2,N,1,0,2,73000.0,7,429,61.53846153846154
54,91,2,5,2,2,2,N,5,0,1,N,1,3,4,1,235000.0,9,501,25-01300,6,2,59,2,5,2,2,2,N,1,0,4,8000.0,2,285,61.53846153846154
55,69,2,7,2,2,2,N,5,0,1,11,1,0,N,1,110500.0,6,501,25-02800,1,1,60,2,7,2,2,2,N,1,0,4,141000.0,9,501,69.23076923076923
56,67,2,7,2,2,2,N,7,0,1,10,4,0,N,1,39800.0,9,501,25-00503,1,2,67,2,7,2,2,2,N,1,0,N,42000.0,5,348,76.92307692307693
57,17,2,6,2,2,2,N,4,0,1,14,6,1,3,1,0.0,0,0,25-01000,1,2,17,2,6,2,2,2,N,1,1,3,790.0,1,501,76.92307692307693
58,37,2,7,2,2,2,N,10,0,1,14,1,2,4,2,N,N,29,25-00503,1,1,59,2,7,2,2,2,N,1,0,2,40000.0,5,237,53.84615384615385
59,26,2,6,2,2,2,N,10,4,1,10,6,0,4,1,16220.0,1,32,25-00703,1,2,60,2,6,2,1,2,N,1,0,N,48000.0,6,362,53.84615384615385
60,34,2,7,2,2,2,N,9,0,1,17,1,2,4,2,1050000.0,3,201,25-00503,1,1,33,2,7,2,2,2,N,1,3,5,99000.0,8,326,53.84615384615385
61,71,2,7,2,2,2,N,5,0,1,14,1,0,2,1,270000.0,8,501,25-00503,6,1,32,2,7,2,2,2,N,1,2,5,20000.0,3,501,61.53846153846154
62,27,2,7,2,2,2,N,10,0,1,13,6,0,2,1,90000.0,8,501,25-00503,1,1,44,2,7,2,2,2,N,1,0,N,40000.0,5,304,61.53846153846154
63,5,2,6,2,2,2,N,2,0,1,N,N,0,5,2,125000.0,9,501,25-01000,1,1,6,2,6,2,2,2,N,1,1,3,N,N,244,53.84615384615385
64,48,2,5,2,2,2,N,7,0,1,10,4,1,3,1,136300.0,3,501,25-01300,1,2,60,2,5,2,2,2,N,1,0,N,55000.0,6,419,53.84615384615385
65,71,2,6,2,2,2,N,8,0,1,7,1,N,N,1,76170.0,8,501,25-01000,1,2,54,2,6,2,2,2,N,1,0,5,58000.0,6,501,61.53846153846154
66,18,2,5,2,2,2,N,5,0,2,6,6,N,N,0,132000.0,1,N,25-01300,1,1,56,2,5,2,1,1,N,2,N,N,14100.0,3,N,61.53846153846154
67,66,2,7,2,2,2,N,11,0,1,10,1,0,3,1,10100.0,8,501,25-00503,6,2,44,2,7,2,2,2,N,1,2,4,130000.0,9,501,61.53846153846154
68,20,2,6,2,2,2,N,7,0,1,6,6,N,N,1,15180.0,9,501,25-00703,6,2,19,2,6,2,2,2,N,1,0,4,10000.0,2,501,61.53846153846154
69,69,2,7,2,2,2,N,9,0,1,9,4,0,2,1,45000.0,5,147,25-02800,1,2,55,2,7,2,2,2,N,1,0,N,66000.0,7,498,61.53846153846154
70,57,2,6,2,2,2,N,8,0,1,6,6,0,2,2,361300.0,9,501,25-00703,1,1,33,2,6,2,2,2,N,1,0,N,60000.0,6,454,61.53846153846154
71,32,2,6,2,2,2,N,5,0,1,11,6,0,3,2,51100.0,9,501,25-00703,1,1,27,2,6,2,2,2,N,1,0,N,35000.0,5,264,61.53846153846154
72,68,2,6,2,N,2,N,10,0,1,10,4,0,N,1,9900.0,8,427,25-01000,1,2,63,2,6,2,2,2,N,1,0,N,70830.0,7,501,61.53846153846154
73,53,2,7,2,2,2,N,4,0,1,N,4,0,4,2,40000.0,5,259,25-02800,1,2,73,1,7,2,1,1,N,1,0,2,10800.0,2,378,38.46153846153847
74,67,2,7,2,2,2,N,7,0,1,3,4,0,3,1,0.0,0,307,25-02800,1,1,61,2,7,2,2,2,N,1,0,N,450000.0,9,501,61.53846153846154
75,32,2,7,2,2,2,N,10,0,1,10,6,0,2,1,10000.0,2,501,25-02800,1,2,27,2,7,2,2,2,N,1,0,N,53000.0,6,401,61.53846153846154
76,68,2,7,2,2,2,N,9,0,1,N,4,0,5,2,151600.0,3,459,25-02800,1,2,72,2,7,2,2,2,N,1,0,N,23200.0,3,190,69.23076923076923
77,4,2,7,2,N,2,N,1,0,1,N,N,1,3,2,N,N,196,25-00503,1,2,3,2,7,2,N,N,N,1,2,4,N,N,466,61.53846153846154
78,74,2,6,2,2,2,N,7,0,1,N,3,0,2,2,30590.0,1,477,25-01000,1,2,69,2,6,2,2,2,N,1,0,N,26200.0,4,214,61.53846153846154
79,68,2,6,2,2,2,N,10,0,1,10,3,0,2,1,191000.0,9,501,25-01000,1,2,73,2,6,2,2,2,N,1,0,N,95900.0,8,501,69.23076923076923
80,56,2,6,1,2,2,N,8,0,1,4,1,0,2,2,26100.0,2,501,25-01000,1,1,68,1,6,2,2,2,N,1,0,2,78000.0,7,501,61.53846153846154
81,8,2,6,2,2,2,N,3,4,1,N,N,N,N,2,N,N,501,25-00703,1,2,9,2,6,2,2,2,N,1,2,3,N,N,61,69.23076923076923
82,64,2,6,2,2,2,N,9,0,1,11,4,0,2,1,64020.0,9,501,25-00703,1,1,49,2,6,2,2,2,N,1,1,3,169000.0,9,501,69.23076923076923
83,20,1,7,2,2,2,N,7,0,3,2,6,N,N,1,17800.0,1,470,25-02800,1,1,26,2,7,2,2,2,N,1,0,5,90000.0,8,501,38.46153846153847
84,77,2,6,2,2,2,N,10,0,1,N,1,0,5,2,25000.0,8,501,25-01000,1,1,94,1,6,2,1,2,N,1,0,2,75800.0,7,501,53.84615384615385
85,82,2,7,2,1,1,N,12,0,1,11,4,0,2,1,426000.0,3,145,25-02800,1,2,40,2,7,2,2,2,N,1,2,3,95000.0,8,469,38.46153846153847
86,65,2,7,2,2,2,N,5,0,1,14,1,0,3,2,32000.0,4,222,25-02800,1,2,55,2,7,2,2,2,N,1,0,3,20000.0,3,501,69.23076923076923
87,27,2,6,2,2,2,N,9,0,1,3,6,0,3,1,111400.0,6,501,25-00703,1,2,69,2,6,2,2,2,N,1,0,2,83200.0,7,501,69.23076923076923
88,48,2,6,2,2,2,N,8,0,1,10,1,1,3,2,127000.0,7,501,25-00703,1,1,37,2,6,2,2,2,N,1,2,4,55000.0,6,298,53.84615384615385
89,63,2,5,2,2,2,N,7,0,1,7,4,0,2,1,32000.0,4,390,25-01300,1,2,56,2,5,2,2,2,N,1,0,N,61400.0,6,463,61.53846153846154
90,50,2,5,2,2,2,N,9,0,1,3,4,1,2,2,130000.0,9,501,25-01300,1,1,44,2,5,2,2,2,N,1,0,N,180000.0,9,501,69.23076923076923
91,72,2,6,2,2,2,N,8,0,1,N,6,0,2,2,116400.0,8,469,25-00703,1,1,70,2,6,2,2,2,N,1,0,N,16000.0,3,131,61.53846153846154
92,35,2,6,2,2,2,N,9,0,1,12,1,0,2,2,52000.0,6,456,25-01000,1,1,65,2,6,2,2,2,N,1,0,2,87400.0,8,501,69.23076923076923
93,45,2,7,2,2,2,N,12,0,1,11,1,4,6,2,70000.0,7,501,25-00503,1,2,34,2,7,2,2,2,N,1,0,2,25000.0,4,501,61.53846153846154
94,84,2,5,2,2,2,N,5,0,1,N,1,0,N,1,270.0,9,501,25-01300,6,1,49,2,5,2,2,2,N,1,0,3,0.0,0,501,69.23076923076923
95,77,2,5,2,1,2,N,5,0,1,6,4,0,4,1,130000.0,9,501,25-01300,1,2,62,2,5,2,2,1,N,1,0,2,18100.0,3,273,46.15384615384615
96,91,2,6,2,2,2,N,10,0,1,N,2,N,N,1,0.0,0,501,25-01000,1,2,80,2,6,2,2,2,N,1,0,N,17000.0,3,140,61.53846153846154
97,43,2,7,2,2,2,N,10,0,1,12,1,1,2,2,94200.0,3,400,25-02800,1,2,48,2,7,2,2,2,N,1,0,6,70000.0,7,435,53.84615384615385
98,23,2,7,2,2,2,N,5,0,1,15,6,0,2,1,35000.0,5,501,25-00503,1,2,21,2,7,2,2,2,N,1,4,6,2800.0,1,21,53.84615384615385
99,55,2,6,2,2,2,N,5,0,1,15,1,1,2,1,102200.0,1,501,25-00703,1,1,77,1,6,2,2,2,N,1,0,2,42000.0,5,459,53.84615384615385
100,65,2,6,2,2,2,N,11,0,1,11,1,0,2,1,37800.0,8,501,25-00703,1,2,45,2,6,2,2,2,N,1,4,6,35000.0,5,501,61.53846153846154
101,19,2,7,2,2,2,N,7,0,1,13,6,N,N,2,0.0,0,223,25-00503,1,1,60,2,7,2,2,2,N,1,0,N,41500.0,5,314,61.53846153846154
102,32,2,7,2,1,2,N,10,0,1,10,6,2,4,2,108000.0,5,34,25-00503,6,2,28,2,7,2,2,2,N,1,0,N,124000.0,9,501,46.15384615384615
103,89,2,6,2,N,1,N,4,0,1,N,3,0,N,1,67400.0,2,501,25-01000,1,1,87,2,6,2,2,2,N,1,0,2,20200.0,3,195,46.15384615384615
104,19,2,5,2,2,1,N,7,0,1,14,6,N,N,1,0.0,0,501,25-01300,1,1,32,2,5,2,2,2,N,1,0,3,30000.0,4,501,53.84615384615385
105,23,2,7,2,2,2,N,7,0,1,4,6,0,4,1,27800.0,4,501,25-02800,1,1,32,2,7,2,2,2,N,1,0,5,37000.0,5,501,69.23076923076923
106,43,2,6,2,2,2,N,8,0,1,14,1,2,4,1,85000.0,8,501,25-01000,1,1,71,2,6,2,2,2,N,1,0,2,43100.0,5,501,61.53846153846154
107,64,2,7,2,2,2,N,7,0,1,10,1,0,N,1,31700.0,3,501,25-00503,1,2,77,2,7,2,2,2,N,1,0,2,103200.0,8,501,69.23076923076923
108,39,2,6,2,2,1,N,10,0,1,11,6,1,3,2,130600.0,3,489,25-00703,1,1,48,2,6,2,2,2,N,1,0,2,8500.0,2,142,46.15384615384615
109,8,2,6,2,2,2,N,3,0,1,N,N,2,4,1,N,N,49,25-01000,9,2,12,2,6,2,2,2,N,1,2,4,N,N,501,84.61538461538461
110,47,2,7,2,2,2,N,10,0,1,8,1,2,4,1,33200.0,7,501,25-02800,1,1,33,2,7,2,2,2,N,1,2,4,150000.0,9,501,76.92307692307693
111,63,2,5,2,2,2,N,5,0,1,14,1,0,2,1,12050.0,6,501,25-01300,1,1,64,2,5,2,2,2,N,1,0,2,52100.0,6,328,76.92307692307693
112,52,2,7,2,2,2,N,5,0,1,N,1,0,2,2,29300.0,2,402,25-02800,1,1,56,1,7,2,1,1,N,1,0,2,19000.0,3,467,46.15384615384615
113,1,2,5,2,N,2,N,N,0,1,N,N,3,5,2,N,N,174,25-01300,1,1,0,2,5,2,N,N,N,1,1,2,N,N,334,61.53846153846154
114,73,2,6,2,2,2,N,7,0,1,16,6,0,4,1,69000.0,4,341,25-00703,1,2,61,2,6,2,2,2,N,1,0,N,30000.0,4,227,69.23076923076923
115,36,2,6,2,2,2,N,9,0,1,1,1,2,5,1,0.0,0,501,25-00703,1,1,33,2,6,2,2,2,N,1,2,4,100000.0,8,501,69.23076923076923
116,53,2,6,2,2,2,N,11,0,1,4,1,3,5,1,40000.0,5,501,25-00703,1,1,62,2,6,2,2,2,N,1,0,2,386000.0,9,501,61.53846153846154
117,16,2,6,2,2,2,N,8,0,1,N,6,2,4,1,70830.0,8,501,25-00703,1,1,62,2,6,2,2,2,N,1,0,2,2700.0,1,468,53.84615384615385
118,60,2,7,2,2,2,N,5,0,1,4,1,0,2,1,95010.0,7,501,25-02800,1,2,58,2,7,2,2,2,N,1,0,3,70000.0,7,501,76.92307692307693
119,34,2,7,2,2,2,N,9,0,1,16,6,1,3,1,4020.0,9,501,25-02800,1,1,73,2,7,2,2,2,N,1,0,N,77000.0,7,501,61.53846153846154
120,19,2,7,2,2,1,N,7,0,1,9,6,N,N,1,N,N,10,25-00503,1,2,21,2,7,2,2,2,N,1,0,6,12100.0,2,501,46.15384615384615
121,20,2,7,2,2,2,N,5,0,3,14,6,0,N,0,10000.0,2,N,25-00503,1,1,18,2,7,2,2,2,N,3,N,N,5000.0,1,N,69.23076923076923
122,55,2,6,2,2,2,N,7,0,1,13,4,0,3,1,60400.0,8,501,25-01000,1,1,69,2,6,2,2,2,N,1,0,2,29300.0,4,501,69.23076923076923
123,35,2,7,2,2,2,N,10,0,1,6,6,0,N,1,0.0,0,45,25-00503,1,1,38,2,7,2,2,2,N,1,0,N,180000.0,9,501,69.23076923076923
124,14,2,7,2,2,2,N,4,0,1,N,1,0,2,1,N,N,501,25-00503,6,2,71,2,7,2,2,2,N,1,0,5,6200.0,1,454,61.53846153846154
125,66,2,7,2,2,2,N,8,0,1,12,1,0,5,1,24000.0,4,110,25-00503,1,2,58,2,7,2,2,2,N,1,0,2,26000.0,4,501,69.23076923076923
126,83,2,6,2,1,2,N,3,0,1,N,3,0,3,1,15000.0,3,493,25-01000,1,2,89,1,6,1,1,2,N,1,0,N,36700.0,5,304,46.15384615384615
127,60,2,5,2,2,2,N,10,0,3,11,1,0,3,2,122200.0,4,394,25-01300,1,1,25,2,5,2,2,2,N,1,0,2,7000.0,2,394,61.53846153846154
128,0,2,5,2,N,2,N,N,0,1,N,N,4,6,1,N,N,501,25-01300,6,2,2,2,5,2,N,N,N,1,2,4,N,N,501,69.23076923076923
129,5,2,6,2,2,2,N,1,0,1,N,N,2,5,1,N,N,501,25-01000,2,2,4,2,6,2,N,N,N,1,2,4,N,N,470,61.53846153846154
130,26,2,5,2,2,2,N,9,0,1,6,6,0,4,1,30000.0,4,501,25-01300,1,2,27,2,5,2,2,2,N,1,0,N,24000.0,4,183,69.23076923076923
131,42,2,6,2,2,2,N,9,0,1,16,6,2,4,1,163000.0,7,501,25-00703,1,2,29,2,6,2,2,2,N,1,0,N,91000.0,8,501,61.53846153846154
132,23,2,7,2,2,2,N,7,0,1,3,6,0,2,2,22000.0,3,463,25-02800,1,1,35,2,7,2,2,2,N,1,0,N,90000.0,8,501,61.53846153846154
133,56,2,7,2,2,2,N,7,0,1,N,4,0,3,2,8000.0,2,493,25-02800,1,1,57,2,7,2,2,2,N,1,0,N,12100.0,2,91,69.23076923076923
134,82,1,6,2,1,2,N,9,0,1,N,4,0,2,1,0.0,0,0,25-00703,1,1,72,2,6,2,2,2,N,1,0,N,10000.0,2,82,46.15384615384615
135,46,2,7,2,2,2,N,9,0,1,12,3,1,3,1,120000.0,8,501,25-00503,1,2,65,2,7,2,2,2,N,1,0,N,28500.0,4,236,53.84615384615385
136,53,2,7,2,2,2,N,10,0,1,10,4,0,5,1,40900.0,7,501,25-02800,1,2,49,2,7,2,2,2,N,1,0,N,235000.0,9,501,69.23076923076923
137,57,2,5,2,2,2,N,12,0,1,6,1,0,2,1,150000.0,9,501,25-01300,1,1,63,2,5,2,2,2,N,1,0,2,250000.0,9,501,84.61538461538461
138,69,2,6,2,2,2,5,12,0,1,11,1,N,N,1,275500.0,8,501,25-01000,1,2,53,2,6,2,2,2,N,1,2,4,102000.0,8,501,61.53846153846154
139,30,2,7,2,2,2,N,8,0,1,3,6,0,4,1,82800.0,8,501,25-00503,1,1,35,2,7,2,2,2,N,1,0,N,45000.0,5,340,61.53846153846154
140,43,2,7,2,2,2,N,8,0,1,10,1,1,3,1,343300.0,5,165,25-00503,1,1,55,2,7,2,2,2,N,1,0,3,80000.0,7,501,61.53846153846154
141,24,2,7,2,2,2,N,9,0,1,14,6,N,N,2,45000.0,5,51,25-02800,1,2,52,2,7,2,2,2,N,1,0,N,42000.0,5,317,69.23076923076923
142,33,2,7,2,2,2,N,5,0,1,12,1,2,5,1,74700.0,8,501,25-00503,1,2,75,2,7,2,2,2,N,1,0,2,34400.0,4,501,61.53846153846154
143,39,2,7,2,2,2,N,10,0,1,4,1,1,3,2,189500.0,3,12,25-02800,1,2,48,2,7,2,2,2,N,1,0,3,175000.0,9,501,61.53846153846154
144,59,2,6,2,2,2,N,8,0,1,3,1,0,2,1,32800.0,8,501,25-00703,1,1,64,2,6,2,2,2,N,1,0,3,58000.0,6,501,69.23076923076923
145,62,2,5,2,2,2,N,5,0,1,3,4,0,N,1,35000.0,5,501,25-01300,1,1,59,2,5,2,2,2,N,1,0,N,102000.0,8,501,76.92307692307693
146,19,2,6,2,2,2,N,7,0,1,6,6,0,4,2,0.0,0,364,25-00703,1,1,26,2,6,2,2,2,N,1,0,3,15000.0,3,252,61.53846153846154
147,50,2,5,2,2,2,N,4,0,1,11,1,N,N,1,N,N,377,25-01300,1,2,56,2,5,2,2,2,N,1,1,3,14400.0,3,459,53.84615384615385
148,50,2,6,2,2,2,N,9,0,1,7,4,2,4,2,9800.0,6,501,25-00703,1,1,66,2,6,2,2,2,N,1,0,N,43600.0,5,361,53.84615384615385
149,43,2,5,2,2,2,N,8,0,1,10,6,1,3,1,85000.0,8,501,25-01300,1,2,58,2,5,2,2,2,N,1,0,2,86000.0,8,501,69.23076923076923
150,21,2,7,2,2,2,N,7,0,1,16,6,N,N,2,8700.0,2,352,25-00503,1,2,27,2,7,2,2,2,N,1,0,2,54800.0,6,501,53.84615384615385
151,89,2,6,2,2,2,N,4,0,1,N,3,0,3,0,100200.0,2,422,25-01000,1,1,82,2,6,1,1,2,2,2,N,N,22000.0,3,N,23.076923076923077
152,63,2,6,2,2,2,N,6,0,1,6,1,0,N,1,80000.0,7,501,25-01000,1,1,57,2,6,2,2,2,N,1,0,2,98000.0,8,501,69.23076923076923
153,21,2,7,2,2,2,N,7,0,1,15,6,N,N,1,3000.0,1,501,25-02800,1,2,29,2,7,2,2,2,N,1,0,4,20000.0,3,501,61.53846153846154
154,66,2,7,2,1,2,N,8,0,1,4,6,0,2,1,80000.0,7,471,25-00503,1,2,59,2,7,2,2,2,N,1,0,N,79000.0,7,501,61.53846153846154
155,46,2,6,2,2,2,N,8,0,1,12,3,0,N,1,25900.0,2,420,25-01000,1,2,68,2,6,2,2,2,N,1,0,3,32000.0,4,501,61.53846153846154
