,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
21,30-00600,0,1,4.0,0,2,0.0,3.0,1,1,12060.563374651405,7491.317477006083,10.788069673682752,1.0,1785.3096261373976,0.0,22.411504612830385,4.0,2.0,2.0,2,2,1,376
22,30-00600,61,1,6.0,0,1,0.0,7.0,1,1,12224.259462389604,9920.0,18.0,1.0,1785.3096261373976,2.0,0.0,4.0,2.0,2.0,2,2,215,213
23,28-01100,0,2,4.0,0,2,0.0,7.0,1,2,29795.12392786471,626.1303797459286,0.0,7.0,1785.3096261373976,0.0,391.53837665548156,4.0,2.0,2.0,2,2,1636,0
24,28-01100,80,2,4.0,0,1,0.0,2.0,1,2,10156.245673372228,4617.205786276265,9.386331047515132,11.0,144923.46749305684,4.0,391.53837665548156,4.0,2.0,2.0,2,2,1636,0
25,51-51255,80,2,4.0,0,2,0.0,2.0,1,2,29795.12392786471,7491.317477006083,0.0,7.0,-9000.0,0.0,183.8394274234209,4.0,2.0,2.0,2,2,215,708
26,08-00803,95,2,6.0,0,2,0.0,3.0,1,2,16783.586039473998,9920.0,9.399445361888663,11.0,342376.271210428,9.0,501.0,4.0,2.0,2.0,2,2,1,0
27,08-00803,32,1,4.0,0,1,0.0,7.0,1,2,52864.7,170.0,14.993766478996644,11.0,1098834.8309876064,4.0,497.77491445759716,4.0,2.0,2.0,2,2,1,213
28,17-03531,80,2,1.0,0,2,0.0,2.0,1,2,12060.563374651405,9920.0,9.399445361888663,7.0,342376.271210428,4.0,501.0,4.0,2.0,2.0,2,2,1636,0
29,28-01100,0,1,4.0,0,1,0.0,3.0,1,1,37413.35015620134,7668.62783587183,18.0,7.0,1098834.8309876064,2.0,0.0,4.0,2.0,2.0,2,2,1,376
30,30-00600,22,2,6.0,0,2,0.0,2.0,1,2,13402.727072401527,170.0,9.399445361888663,7.0,144923.46749305684,0.0,118.13091846621609,4.0,2.0,2.0,2,2,215,0
31,28-01100,22,2,1.0,0,1,0.0,3.0,1,2,37413.35015620134,4617.205786276265,10.788069673682752,7.0,-9000.0,9.0,501.0,4.0,2.0,2.0,2,2,391,376
32,30-00600,93,2,6.0,0,2,0.0,3.0,1,2,29795.12392786471,7491.317477006083,10.788069673682752,8.0,-9000.0,0.0,22.411504612830385,4.0,2.0,2.0,2,2,1,376
33,30-00600,0,2,4.0,0,1,0.0,2.0,1,2,16783.586039473998,170.0,10.123447262298141,7.0,342376.271210428,0.0,118.13091846621609,4.0,2.0,2.0,2,2,215,0
34,28-01100,14,1,4.0,0,2,0.0,4.0,1,1,12224.259462389604,9920.0,18.0,7.0,-9000.0,0.0,0.0,4.0,2.0,2.0,2,2,391,376
35,30-00600,80,2,4.0,0,1,0.0,2.0,1,1,13402.727072401527,2102.295384175461,18.0,6.0,22059.401481385037,0.0,501.0,4.0,2.0,2.0,2,2,215,0
36,08-00803,32,2,1.0,0,1,0.0,3.0,1,1,16.3,4773.591955671495,13.5506325965281,12.0,342376.271210428,9.0,259.3227238312398,4.0,2.0,2.0,2,2,1,376
37,17-03531,22,2,1.0,0,2,0.0,3.0,1,1,16.3,7668.62783587183,18.0,1.0,-9000.0,4.0,0.0,4.0,2.0,2.0,2,2,1,376
38,17-03531,0,2,4.0,0,1,0.0,4.0,1,2,12060.563374651405,7668.62783587183,0.0,1.0,1785.3096261373976,0.0,22.411504612830385,4.0,2.0,2.0,2,2,1,376
39,28-01100,0,1,1.0,0,2,0.0,3.0,1,2,12224.259462389604,4617.205786276265,0.0,7.0,1098834.8309876064,4.0,489.65044316798196,4.0,2.0,2.0,2,2,215,213
40,28-01100,61,2,1.0,0,1,0.0,3.0,1,2,10156.245673372228,7668.62783587183,13.5506325965281,11.0,-9000.0,0.0,92.10303481529921,4.0,2.0,2.0,2,2,1,0
41,51-51255,95,2,1.0,0,1,0.0,2.0,1,2,10156.245673372228,9920.0,18.0,7.0,-9000.0,0.0,501.0,4.0,2.0,2.0,2,2,1636,0
42,51-51255,95,2,1.0,0,1,0.0,2.0,1,2,29795.12392786471,2102.295384175461,14.993766478996644,12.0,-9000.0,9.0,501.0,4.0,2.0,2.0,2,2,215,161
43,01-01301,22,2,4.0,0,1,0.0,2.0,1,2,45057.200273277434,4617.205786276265,14.993766478996644,7.0,-9000.0,0.0,22.411504612830385,4.0,2.0,2.0,2,2,215,0
44,08-00803,80,1,6.0,0,1,0.0,3.0,1,2,13402.727072401527,170.0,0.0,11.0,342376.271210428,4.0,0.0,4.0,2.0,2.0,2,2,215,213
45,51-51255,95,1,4.0,0,1,0.0,7.0,1,1,13402.727072401527,170.0,10.788069673682752,6.0,1098834.8309876064,0.0,118.13091846621609,4.0,2.0,2.0,2,2,702,0
46,01-01301,0,2,1.0,0,1,0.0,3.0,1,2,16783.586039473998,4617.205786276265,14.993766478996644,7.0,342376.271210428,9.0,501.0,4.0,2.0,2.0,2,2,1,0
47,51-51255,32,2,4.0,0,1,0.0,2.0,1,2,29795.12392786471,170.0,0.0,12.0,24418.821304098015,1.0,118.13091846621609,4.0,2.0,2.0,2,2,1,0
48,30-00600,10,2,1.0,0,2,0.0,3.0,1,2,16783.586039473998,9920.0,9.386331047515132,12.0,24418.821304098015,0.0,501.0,4.0,2.0,2.0,2,2,1636,0
49,08-00803,10,2,6.0,0,1,0.0,3.0,1,2,13402.727072401527,170.0,0.0,7.0,5485.187631567695,0.0,259.3227238312398,4.0,2.0,2.0,2,2,702,0
50,51-51255,93,2,1.0,0,2,0.0,2.0,1,2,13402.727072401527,4617.205786276265,0.0,11.0,1098834.8309876064,4.0,501.0,4.0,2.0,2.0,2,2,1,161
51,30-00600,10,2,1.0,0,1,0.0,4.0,1,2,29795.12392786471,7668.62783587183,10.788069673682752,7.0,-9000.0,7.0,501.0,4.0,2.0,2.0,2,2,391,1533
52,51-01301,0,1,4.0,0,1,0.0,4.0,1,1,16783.586039473998,7668.62783587183,18.0,8.0,-9000.0,0.0,0.0,4.0,2.0,2.0,2,2,1636,376
53,28-01100,95,2,1.0,0,1,0.0,2.0,1,2,13402.727072401527,7491.317477006083,0.0,6.0,-9000.0,0.0,501.0,4.0,2.0,2.0,2,2,144,0
54,30-00600,0,2,6.0,0,1,0.0,4.0,1,1,45057.200273277434,7668.62783587183,10.788069673682752,1.0,1785.3096261373976,0.0,501.0,4.0,2.0,2.0,2,2,1636,0
55,30-00600,93,1,6.0,0,1,0.0,4.0,1,2,16.3,170.0,0.0,11.0,-9000.0,4.0,259.3227238312398,4.0,2.0,2.0,2,2,1,376
56,51-51255,61,2,1.0,0,1,0.0,2.0,1,2,13402.727072401527,170.0,0.0,12.0,-9000.0,0.0,391.53837665548156,4.0,2.0,2.0,2,2,1636,0
57,01-01301,0,2,4.0,0,2,0.0,3.0,1,2,12060.563374651405,7491.317477006083,0.0,6.0,1785.3096261373976,0.0,22.411504612830385,4.0,2.0,2.0,2,2,1,376
58,28-01100,93,1,4.0,0,1,0.0,2.0,1,2,13402.727072401527,170.0,9.876535893614419,7.0,-9000.0,0.0,22.411504612830385,4.0,2.0,2.0,2,2,391,376
59,28-01100,0,1,4.0,0,2,0.0,12.0,1,2,16783.586039473998,9920.0,9.399445361888663,12.0,1098834.8309876064,9.0,489.65044316798196,4.0,2.0,2.0,2,2,1,0
60,28-01100,93,2,6.0,0,1,0.0,2.0,1,1,13402.727072401527,170.0,9.386331047515132,12.0,-9000.0,0.0,22.411504612830385,4.0,2.0,2.0,2,2,215,0
61,08-00803,80,2,4.0,0,1,0.0,2.0,1,2,16783.586039473998,7668.62783587183,9.386331047515132,8.0,-9000.0,0.0,22.411504612830385,4.0,2.0,2.0,2,2,1,376
62,08-00803,0,2,4.0,0,1,0.0,2.0,1,1,13402.727072401527,2102.295384175461,10.123447262298141,1.0,24418.821304098015,0.0,118.13091846621609,4.0,1.0,2.0,2,2,1,0
63,28-01100,10,2,4.0,0,2,0.0,3.0,1,2,13402.727072401527,170.0,0.0,11.0,342376.271210428,9.0,501.0,4.0,2.0,2.0,2,2,1,213
64,28-01100,80,2,4.0,0,2,0.0,2.0,1,1,29795.12392786471,4617.205786276265,14.993766478996644,6.0,342376.271210428,9.0,501.0,4.0,2.0,2.0,2,2,391,376
65,30-00600,80,2,1.0,0,1,0.0,2.0,1,2,45057.200273277434,9920.0,18.0,11.0,-9000.0,0.0,489.65044316798196,4.0,2.0,2.0,2,2,215,213
66,28-01100,93,2,4.0,0,2,0.0,2.0,1,1,13402.727072401527,4617.205786276265,0.0,12.0,342376.271210428,9.0,501.0,4.0,2.0,2.0,2,2,1,0
67,17-03531,10,1,4.0,0,1,0.0,3.0,1,1,45057.200273277434,7491.317477006083,0.0,11.0,-9000.0,0.0,391.53837665548156,4.0,2.0,2.0,2,2,215,213
68,01-01301,32,2,1.0,0,2,0.0,3.0,1,1,29795.12392786471,170.0,0.0,6.0,-9000.0,9.0,501.0,4.0,2.0,2.0,2,2,1,376
69,28-01100,10,2,4.0,0,1,0.0,3.0,1,2,12224.259462389604,2728.722225892583,0.0,7.0,342376.271210428,2.0,0.0,4.0,2.0,2.0,2,2,1,1533
70,08-00803,0,2,1.0,0,1,0.0,4.0,1,1,13402.727072401527,2102.295384175461,10.788069673682752,8.0,24418.821304098015,0.0,501.0,4.0,2.0,2.0,2,2,1636,0
71,08-00803,22,1,1.0,0,2,0.0,2.0,1,1,12060.563374651405,7491.317477006083,0.0,6.0,342376.271210428,9.0,501.0,4.0,2.0,2.0,2,2,1,213
72,01-01301,10,1,4.0,0,2,0.0,4.0,1,2,29795.12392786471,170.0,10.788069673682752,12.0,1785.3096261373976,0.0,118.13091846621609,4.0,2.0,2.0,2,2,215,376
73,17-03531,80,2,4.0,0,2,0.0,3.0,1,1,37413.35015620134,170.0,0.0,6.0,-9000.0,0.0,501.0,4.0,2.0,2.0,2,2,1,0
74,30-00600,93,2,4.0,0,1,0.0,2.0,1,1,13402.727072401527,170.0,9.399445361888663,12.0,-9000.0,4.0,501.0,4.0,2.0,2.0,2,2,1,0
75,30-00600,0,2,4.0,0,1,0.0,7.0,1,2,12060.563374651405,4617.205786276265,10.123447262298141,7.0,342376.271210428,9.0,0.0,4.0,2.0,2.0,2,2,1,1533
76,28-01100,43,2,6.0,0,2,0.0,3.0,1,1,13402.727072401527,4617.205786276265,14.993766478996644,12.0,342376.271210428,0.0,22.411504612830385,4.0,2.0,2.0,2,2,1,161
77,01-01301,93,2,1.0,0,1,0.0,2.0,1,2,37413.35015620134,170.0,9.876535893614419,6.0,342376.271210428,9.0,501.0,4.0,2.0,2.0,2,2,1,0
78,30-00600,80,2,6.0,0,1,0.0,2.0,1,1,13402.727072401527,4617.205786276265,9.386331047515132,11.0,342376.271210428,9.0,501.0,4.0,2.0,2.0,2,2,1,1533
79,51-51255,80,2,6.0,0,1,0.0,2.0,1,2,13402.727072401527,4617.205786276265,0.0,12.0,342376.271210428,9.0,489.65044316798196,4.0,2.0,2.0,2,2,1636,0
80,01-01301,0,2,1.0,0,2,0.0,4.0,1,1,12060.563374651405,7491.317477006083,10.123447262298141,7.0,-9000.0,7.0,501.0,4.0,2.0,2.0,2,2,1,0
81,30-00600,80,2,4.0,0,1,0.0,3.0,1,1,10156.245673372228,2102.295384175461,18.0,2.0,1785.3096261373976,0.0,501.0,4.0,2.0,2.0,2,2,1636,0
82,30-00600,10,2,4.0,0,2,0.0,2.0,1,1,29795.12392786471,4617.205786276265,10.123447262298141,7.0,-9000.0,7.0,501.0,4.0,2.0,2.0,2,2,1,376
83,08-00803,0,2,4.0,0,2,0.0,3.0,1,2,12060.563374651405,7668.62783587183,10.123447262298141,7.0,1785.3096261373976,0.0,92.10303481529921,4.0,2.0,2.0,2,2,1,0
84,38-00100,32,2,6.0,0,1,0.0,7.0,1,2,37413.35015620134,170.0,0.0,12.0,-9000.0,0.0,489.65044316798196,4.0,2.0,2.0,2,2,215,0
85,28-01100,93,1,4.0,0,1,0.0,2.0,1,2,16.3,170.0,9.386331047515132,12.0,-9000.0,0.0,0.0,4.0,2.0,2.0,2,2,58,1090
86,51-51255,32,1,6.0,0,1,0.0,3.0,1,1,16.3,4617.205786276265,13.5506325965281,12.0,342376.271210428,4.0,118.13091846621609,4.0,2.0,2.0,2,2,1,0
87,28-01100,0,2,4.0,0,2,0.0,3.0,1,1,10156.245673372228,626.1303797459286,0.0,6.0,-9000.0,7.0,501.0,4.0,2.0,2.0,2,2,215,0
88,30-00600,22,2,1.0,0,1,0.0,3.0,1,1,12060.563374651405,7668.62783587183,0.0,6.0,-9000.0,0.0,0.0,4.0,2.0,2.0,2,2,1636,0
89,28-01100,80,1,4.0,0,1,0.0,3.0,1,1,10156.245673372228,7491.317477006083,9.876535893614419,7.0,-9000.0,0.0,0.0,4.0,2.0,2.0,2,2,1,376
90,01-01301,22,2,4.0,0,1,0.0,2.0,1,1,29795.12392786471,7668.62783587183,10.788069673682752,6.0,51085.024335329435,9.0,501.0,4.0,2.0,2.0,2,2,215,213
91,30-00600,95,2,6.0,0,1,0.0,2.0,1,2,29795.12392786471,170.0,10.788069673682752,6.0,342376.271210428,0.0,489.65044316798196,4.0,2.0,2.0,2,2,1,213
92,08-00803,0,2,4.0,0,1,0.0,3.0,1,2,16783.586039473998,9920.0,0.0,7.0,24418.821304098015,0.0,259.3227238312398,4.0,2.0,2.0,2,2,101,0
93,51-51255,93,2,4.0,0,1,0.0,12.0,1,1,13402.727072401527,7491.317477006083,10.123447262298141,7.0,144923.46749305684,0.0,501.0,4.0,2.0,2.0,2,2,1,55
94,28-01100,0,2,4.0,0,2,0.0,2.0,1,1,13402.727072401527,7491.317477006083,0.0,7.0,-9000.0,0.0,501.0,4.0,2.0,2.0,2,2,1,0
95,30-00600,10,2,4.0,0,1,0.0,4.0,1,1,16783.586039473998,9920.0,10.123447262298141,1.0,-9000.0,4.0,501.0,4.0,2.0,2.0,2,2,391,0
96,29-01901,22,2,6.0,0,1,0.0,2.0,1,1,37413.35015620134,2102.295384175461,18.0,6.0,1785.3096261373976,0.0,501.0,4.0,2.0,2.0,2,2,1,0
97,28-01100,22,2,4.0,0,1,0.0,2.0,1,2,12224.259462389604,4617.205786276265,0.0,11.0,-9000.0,4.0,0.0,4.0,2.0,2.0,2,2,215,213
98,28-01100,32,2,4.0,0,1,0.0,2.0,1,2,10660.240134229585,626.1303797459286,0.0,12.0,342376.271210428,9.0,489.65044316798196,4.0,2.0,2.0,2,2,1,1533
99,01-01301,0,1,1.0,0,1,0.0,2.0,1,1,12224.259462389604,9920.0,0.0,7.0,1785.3096261373976,0.0,501.0,4.0,2.0,2.0,2,2,1636,0
100,17-03531,22,1,1.0,0,1,0.0,4.0,1,2,37413.35015620134,9920.0,0.0,7.0,51085.024335329435,0.0,0.0,4.0,2.0,2.0,2,2,1636,376
101,01-01301,10,2,1.0,0,2,0.0,2.0,1,2,29795.12392786471,4617.205786276265,14.993766478996644,9.0,-9000.0,1.0,489.65044316798196,4.0,2.0,2.0,2,2,144,0
102,01-01301,95,2,4.0,0,1,0.0,2.0,1,2,13402.727072401527,4617.205786276265,0.0,11.0,-9000.0,0.0,0.0,4.0,2.0,2.0,2,2,391,0
103,28-01100,80,2,1.0,0,1,0.0,2.0,1,1,12224.259462389604,170.0,0.0,6.0,1098834.8309876064,0.0,501.0,4.0,2.0,2.0,2,2,215,376
104,28-01100,95,1,6.0,0,1,0.0,3.0,1,1,12224.259462389604,170.0,10.123447262298141,6.0,-9000.0,0.0,501.0,4.0,2.0,2.0,2,2,1,0
105,30-00600,10,1,1.0,0,1,0.0,3.0,1,1,13402.727072401527,2102.295384175461,9.876535893614419,12.0,24418.821304098015,1.0,501.0,4.0,2.0,2.0,2,2,1636,0
106,30-00600,80,2,6.0,0,2,0.0,2.0,1,1,10156.245673372228,9920.0,9.399445361888663,11.0,342376.271210428,9.0,259.3227238312398,4.0,2.0,2.0,2,2,1,0
107,08-00803,43,2,4.0,0,1,0.0,3.0,1,2,12060.563374651405,9920.0,9.876535893614419,7.0,1785.3096261373976,0.0,391.53837665548156,4.0,2.0,2.0,2,2,1,161
108,30-00600,10,1,4.0,0,2,0.0,2.0,1,1,10156.245673372228,170.0,10.788069673682752,12.0,342376.271210428,9.0,0.0,4.0,2.0,2.0,2,2,1,213
109,28-01100,61,2,6.0,0,1,0.0,2.0,1,2,12224.259462389604,170.0,0.0,12.0,-9000.0,0.0,0.0,4.0,2.0,2.0,2,2,144,0
110,08-00803,32,2,1.0,0,1,0.0,2.0,1,1,12060.563374651405,170.0,0.0,12.0,342376.271210428,9.0,501.0,4.0,2.0,2.0,2,2,1,0
111,28-01100,0,2,4.0,0,1,0.0,3.0,1,2,16783.586039473998,7668.62783587183,13.5506325965281,1.0,47668.53667719878,0.0,92.10303481529921,4.0,2.0,2.0,2,2,702,0
112,01-01301,93,1,4.0,0,2,0.0,2.0,1,1,52864.7,4617.205786276265,0.0,6.0,1785.3096261373976,0.0,489.65044316798196,4.0,2.0,2.0,2,2,215,213
113,38-00100,80,2,4.0,0,1,0.0,2.0,1,2,29795.12392786471,4617.205786276265,10.788069673682752,6.0,1098834.8309876064,4.0,489.65044316798196,4.0,2.0,2.0,2,2,34,376
114,08-00803,0,1,1.0,0,1,0.0,4.0,1,1,12060.563374651405,4617.205786276265,10.788069673682752,12.0,342376.271210428,9.0,489.65044316798196,4.0,2.0,2.0,2,2,1,0
115,51-51255,93,2,1.0,0,2,0.0,2.0,1,2,13402.727072401527,2102.295384175461,10.788069673682752,1.0,-9000.0,0.0,0.0,4.0,2.0,2.0,2,2,1636,376
116,28-01100,0,1,4.0,0,6,0.0,3.0,1,2,12224.259462389604,7491.317477006083,10.123447262298141,7.0,51085.024335329435,4.0,0.0,4.0,2.0,2.0,2,2,391,376
117,51-51255,10,2,4.0,0,1,0.0,4.0,1,2,10156.245673372228,2102.295384175461,0.0,8.0,-9000.0,0.0,501.0,4.0,2.0,2.0,2,2,1636,0
118,30-00600,93,2,4.0,0,1,0.0,2.0,1,2,12224.259462389604,170.0,0.0,12.0,-9000.0,0.0,118.13091846621609,4.0,2.0,2.0,2,2,1,0
119,01-01301,10,2,4.0,0,2,0.0,2.0,1,2,14111.57819421174,4617.205786276265,0.0,12.0,342376.271210428,4.0,501.0,4.0,2.0,2.0,2,2,1,1533
120,30-00600,95,2,4.0,0,2,0.0,2.0,1,2,29795.12392786471,9920.0,0.0,12.0,144923.46749305684,4.0,22.411504612830385,4.0,2.0,2.0,2,2,1636,376
121,08-00803,80,2,6.0,0,1,0.0,2.0,1,2,37413.35015620134,7668.62783587183,18.0,7.0,-9000.0,0.0,489.65044316798196,4.0,2.0,2.0,2,2,1,0
122,30-00600,95,1,4.0,0,1,0.0,2.0,1,1,12224.259462389604,7668.62783587183,18.0,7.0,-9000.0,4.0,92.10303481529921,4.0,2.0,2.0,2,2,1,213
123,08-00803,43,2,6.0,0,1,0.0,3.0,1,2,12060.563374651405,170.0,0.0,12.0,-9000.0,0.0,391.53837665548156,4.0,2.0,2.0,2,2,1,0
124,28-01100,43,2,4.0,0,1,0.0,3.0,1,2,37413.35015620134,9920.0,13.5506325965281,12.0,-9000.0,0.0,259.3227238312398,4.0,2.0,2.0,2,2,215,142
125,51-51255,32,2,4.0,0,2,0.0,3.0,1,2,29795.12392786471,9920.0,10.788069673682752,12.0,342376.271210428,0.0,0.0,4.0,2.0,2.0,2,2,1,0
126,01-01301,22,2,1.0,0,1,0.0,3.0,1,1,37413.35015620134,4617.205786276265,14.993766478996644,12.0,-9000.0,4.0,501.0,4.0,2.0,2.0,2,2,215,0
127,51-51255,22,2,4.0,0,1,0.0,7.0,1,1,29795.12392786471,7668.62783587183,10.123447262298141,1.0,51085.024335329435,2.0,0.0,4.0,2.0,2.0,2,2,215,376
128,51-01301,0,2,4.0,0,1,0.0,4.0,1,1,52620.211089554046,7668.62783587183,10.123447262298141,1.0,1785.3096261373976,2.0,0.0,4.0,2.0,2.0,2,2,1,0
129,28-01100,95,2,6.0,0,2,0.0,2.0,1,2,12060.563374651405,7491.317477006083,0.0,7.0,-9000.0,0.0,501.0,4.0,2.0,2.0,2,2,1,0
130,51-51255,0,2,4.0,0,1,0.0,2.0,1,2,10156.245673372228,7668.62783587183,10.123447262298141,1.0,-9000.0,7.0,259.3227238312398,4.0,2.0,2.0,2,2,1,213
131,51-51255,22,2,1.0,0,2,0.0,3.0,1,1,13402.727072401527,9920.0,9.399445361888663,7.0,144923.46749305684,4.0,118.13091846621609,4.0,2.0,2.0,2,2,1,0
132,51-51255,22,2,1.0,0,1,0.0,2.0,1,2,13402.727072401527,9920.0,18.0,7.0,144923.46749305684,4.0,259.3227238312398,4.0,2.0,2.0,2,2,215,1533
133,01-01301,95,2,4.0,0,2,0.0,2.0,1,2,29795.12392786471,9920.0,18.0,12.0,-9000.0,0.0,0.0,4.0,2.0,2.0,2,2,702,0
134,28-01100,43,2,1.0,0,1,0.0,3.0,1,2,13402.727072401527,9920.0,0.0,12.0,1098834.8309876064,4.0,489.65044316798196,4.0,2.0,2.0,2,2,1,213
135,28-01100,32,2,4.0,0,1,0.0,2.0,1,2,13402.727072401527,626.1303797459286,0.0,7.0,24418.821304098015,0.0,22.411504612830385,4.0,2.0,2.0,2,2,525,0
136,30-00600,22,2,4.0,0,2,0.0,4.0,1,1,29795.12392786471,170.0,9.876535893614419,6.0,342376.271210428,9.0,501.0,4.0,2.0,2.0,2,2,391,376
137,01-01301,93,2,6.0,0,2,0.0,2.0,1,2,16.3,2102.295384175461,9.399445361888663,12.0,24418.821304098015,4.0,0.0,4.0,2.0,2.0,2,2,215,213
138,17-03531,93,2,1.0,0,1,0.0,7.0,1,1,16783.586039473998,7668.62783587183,10.123447262298141,6.0,1785.3096261373976,0.0,501.0,4.0,2.0,2.0,2,2,1,0
139,30-00600,93,2,1.0,0,2,0.0,2.0,1,1,10156.245673372228,2102.295384175461,10.123447262298141,6.0,-9000.0,9.0,22.411504612830385,4.0,2.0,2.0,2,2,1,0
140,30-00600,0,2,1.0,0,1,0.0,4.0,1,1,16783.586039473998,9920.0,10.123447262298141,7.0,1785.3096261373976,0.0,259.3227238312398,4.0,2.0,2.0,2,2,144,0
141,51-01301,22,2,6.0,0,2,0.0,3.0,1,1,16783.586039473998,170.0,14.993766478996644,7.0,51085.024335329435,4.0,259.3227238312398,4.0,2.0,2.0,2,2,1,708
142,08-00803,93,2,6.0,0,2,0.0,3.0,1,1,12060.563374651405,170.0,9.876535893614419,12.0,-9000.0,0.0,501.0,4.0,2.0,2.0,2,2,1,0
143,51-51255,80,2,4.0,0,1,0.0,2.0,1,2,29795.12392786471,763.2988941949659,9.386331047515132,12.0,-9000.0,9.0,22.411504612830385,4.0,2.0,2.0,2,2,144,0
144,08-00803,10,2,6.0,0,2,0.0,4.0,1,2,16783.586039473998,9920.0,9.399445361888663,12.0,1098834.8309876064,4.0,92.10303481529921,4.0,2.0,2.0,2,2,702,0
145,28-01100,80,2,1.0,0,1,0.0,2.0,1,1,16783.586039473998,4617.205786276265,8.480353660141049,6.0,51085.024335329435,2.0,259.3227238312398,4.0,2.0,2.0,2,2,215,708
146,08-00803,32,1,1.0,0,2,0.0,3.0,1,2,12060.563374651405,4617.205786276265,0.0,7.0,342376.271210428,9.0,501.0,4.0,2.0,2.0,2,2,1,0
