,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
19,49,1,7,2,2,2,N,7,0,1,9,1,0,2,1,48500.0,7,501,48-02507,2,2,49,1,7,2,2,2,N,1,0,2,48500.0,7,501,100.0
20,22,2,2,2,2,2,N,8,0,1,5,1,0,2,1,34000.0,5,496,48-02102,1,2,22,2,2,2,2,2,N,1,0,2,34000.0,5,496,100.0
21,10,2,7,2,2,2,N,3,4,1,N,N,2,4,1,N,N,501,48-02510,9,2,10,2,7,2,2,2,N,1,2,4,N,N,501,100.0
22,41,2,6,2,2,2,N,5,0,1,11,1,1,3,1,11000.0,3,252,48-02515,1,2,41,2,6,2,2,2,N,1,1,3,11000.0,3,252,100.0
23,35,2,7,2,2,2,N,7,0,1,4,4,0,4,1,27000.0,5,501,48-02510,1,2,35,2,7,2,2,2,N,1,0,4,27000.0,5,501,100.0
24,55,2,7,2,2,1,N,6,0,1,13,3,0,N,1,5450.0,2,41,48-02510,1,2,55,2,7,2,2,1,N,1,0,N,5450.0,2,41,100.0
25,65,2,7,2,2,2,N,7,0,1,10,3,0,N,1,72700.0,8,501,48-02507,1,2,65,2,7,2,2,2,N,1,0,N,72700.0,8,501,100.0
26,41,2,5,2,2,2,N,8,0,1,12,1,2,4,1,34000.0,5,292,48-02516,2,1,41,2,5,2,2,2,N,1,2,4,34000.0,5,292,100.0
27,67,2,7,2,2,2,N,9,0,1,6,4,0,N,2,53900.0,7,442,48-02510,1,1,67,2,7,2,2,2,N,1,0,N,53900.0,7,442,100.0
28,66,2,7,2,2,2,N,1,0,1,3,2,0,N,2,47900.0,6,396,48-02510,1,1,66,2,7,2,2,2,N,1,0,N,47900.0,6,396,100.0
29,56,2,7,2,2,2,N,7,0,1,7,1,0,2,1,108000.0,9,501,48-02510,2,2,56,2,7,2,2,2,N,1,0,2,108000.0,9,501,100.0
30,42,2,2,2,2,2,N,4,0,1,3,1,0,3,1,100000.0,9,501,48-02101,1,1,42,2,2,2,2,2,N,1,0,3,100000.0,9,501,100.0
31,59,2,2,2,2,2,N,8,0,1,12,4,0,N,1,98000.0,8,501,48-02101,1,2,59,2,2,2,2,2,N,1,0,N,98000.0,8,501,100.0
32,34,2,2,2,2,2,N,10,0,1,10,6,0,3,1,24000.0,4,350,48-02102,1,1,34,2,2,2,2,2,N,1,0,3,24000.0,4,350,100.0
33,60,2,6,2,2,2,N,7,0,1,14,4,0,3,2,13700.0,3,67,48-02515,1,2,60,2,6,2,2,2,N,1,0,3,13700.0,3,67,100.0
34,47,2,7,2,2,2,N,7,0,1,4,6,0,2,1,30000.0,5,229,48-02510,1,1,47,2,7,2,2,2,N,1,0,2,30000.0,5,229,100.0
35,41,2,2,2,2,2,N,3,0,1,7,1,2,4,1,100000.0,9,390,48-02102,1,1,41,2,2,2,2,2,N,1,2,4,100000.0,9,390,100.0
36,45,2,7,2,2,2,N,10,0,1,16,4,0,N,1,165000.0,9,501,48-02510,1,1,45,2,7,2,2,2,N,1,0,N,165000.0,9,501,100.0
37,24,2,6,2,2,2,N,9,0,1,12,6,0,N,2,75000.0,8,501,48-02515,6,2,24,2,6,2,2,2,N,1,0,N,75000.0,8,501,100.0
38,66,2,7,2,2,2,N,7,1,1,15,3,0,5,2,36000.0,6,338,48-02507,1,1,66,2,7,2,2,2,N,1,0,5,36000.0,6,338,100.0
39,72,2,7,2,2,2,N,9,0,1,13,1,0,2,1,31800.0,5,501,48-02510,1,2,72,2,7,2,2,2,N,1,0,2,31800.0,5,501,100.0
40,40,2,6,2,2,2,N,5,1,1,14,1,0,6,1,71000.0,8,501,48-02515,1,2,40,2,6,2,2,2,N,1,0,6,71000.0,8,501,100.0
41,59,2,5,2,2,2,N,5,0,1,8,1,0,2,1,89000.0,8,501,48-02516,1,1,59,2,5,2,2,2,N,1,0,2,89000.0,8,501,100.0
42,32,2,2,2,2,2,N,5,1,1,6,6,0,N,1,30000.0,5,226,48-02101,8,2,32,2,2,2,2,2,N,1,0,N,30000.0,5,226,100.0
43,92,2,2,2,2,2,N,3,0,2,N,4,N,N,0,14100.0,3,N,48-02102,1,2,92,2,2,2,2,2,N,2,N,N,14100.0,3,N,100.0
44,14,2,2,2,2,2,N,3,1,1,N,N,2,3,2,N,N,330,48-02101,9,2,14,2,2,2,2,2,N,1,2,3,N,N,330,100.0
45,53,2,5,2,2,2,N,7,1,1,3,1,0,2,1,60000.0,7,501,48-02516,1,1,53,2,5,2,2,2,N,1,0,2,60000.0,7,501,100.0
46,41,2,7,2,2,2,N,9,0,1,12,6,0,N,1,72000.0,8,501,48-02510,6,1,41,2,7,2,2,2,N,1,0,N,72000.0,8,501,100.0
47,4,2,5,2,N,N,N,1,1,1,N,N,1,3,2,N,N,365,48-02516,1,1,4,2,5,2,N,N,N,1,1,3,N,N,365,100.0
48,60,2,2,2,2,2,N,8,0,1,11,1,0,6,1,61000.0,7,501,48-02101,9,2,60,2,2,2,2,2,N,1,0,6,61000.0,7,501,100.0
49,34,2,6,2,2,2,N,7,1,1,12,1,2,4,2,40000.0,6,390,48-02515,1,2,34,2,6,2,2,2,N,1,2,4,40000.0,6,390,100.0
50,4,2,2,2,N,N,N,1,4,1,N,N,3,6,1,N,N,335,48-02101,1,1,4,2,2,2,N,N,N,1,3,6,N,N,335,100.0
51,57,2,6,2,2,2,N,5,0,1,15,4,0,N,2,30.0,1,0,48-02515,2,1,57,2,6,2,2,2,N,1,0,N,30.0,1,0,100.0
52,57,2,2,2,2,2,N,7,1,1,1,1,0,3,1,31400.0,5,407,48-02101,1,1,57,2,2,2,2,2,N,1,0,3,31400.0,5,407,100.0
53,77,2,6,2,1,1,N,8,0,1,N,3,0,4,1,49000.0,7,501,48-02515,1,1,77,2,6,2,1,1,N,1,0,4,49000.0,7,501,100.0
54,57,2,5,2,2,2,N,7,4,1,7,1,1,4,1,60000.0,7,489,48-02516,1,2,57,2,5,2,2,2,N,1,1,4,60000.0,7,489,100.0
55,48,2,7,2,2,2,N,9,0,1,15,6,0,N,1,15000.0,3,113,48-02507,1,1,48,2,7,2,2,2,N,1,0,N,15000.0,3,113,100.0
56,29,2,6,2,2,2,N,7,0,3,3,6,N,N,0,800.0,1,6,48-02515,1,1,29,2,6,2,2,2,N,3,N,N,800.0,1,6,100.0
57,58,2,5,2,2,2,N,6,0,1,11,1,0,3,1,33400.0,5,501,48-02516,1,2,58,2,5,2,2,2,N,1,0,3,33400.0,5,501,100.0
58,43,2,7,2,2,2,N,7,1,1,5,1,0,3,1,40000.0,6,501,48-02510,1,2,43,2,7,2,2,2,N,1,0,3,40000.0,6,501,100.0
59,73,2,7,2,2,2,N,9,0,1,N,4,0,N,1,40200.0,6,330,48-02507,1,1,73,2,7,2,2,2,N,1,0,N,40200.0,6,330,100.0
60,36,2,5,2,2,2,N,8,1,1,N,1,3,5,1,0.0,0,265,48-02516,1,2,36,2,5,2,2,2,N,1,3,5,0.0,0,265,100.0
61,48,2,7,2,2,2,N,9,0,1,7,1,4,6,2,16400.0,3,89,48-02507,2,1,48,2,7,2,2,2,N,1,4,6,16400.0,3,89,100.0
62,25,2,5,2,2,2,N,7,0,1,15,6,0,2,1,20000.0,4,422,48-02516,1,1,25,2,5,2,2,2,N,1,0,2,20000.0,4,422,100.0
63,29,2,2,2,2,1,N,5,1,1,10,6,0,5,1,13700.0,3,295,48-02101,8,1,29,2,2,2,2,1,N,1,0,5,13700.0,3,295,100.0
64,44,2,2,2,2,2,N,5,1,1,N,1,2,4,1,3700.0,2,63,48-02102,9,2,44,2,2,2,2,2,N,1,2,4,3700.0,2,63,100.0
65,64,2,2,2,2,2,N,9,1,1,3,1,0,2,1,60000.0,7,354,48-02101,8,1,64,2,2,2,2,2,N,1,0,2,60000.0,7,354,100.0
66,44,2,7,2,2,2,N,8,0,1,10,1,2,4,2,58600.0,7,241,48-02507,1,1,44,2,7,2,2,2,N,1,2,4,58600.0,7,241,100.0
67,34,2,6,2,2,2,N,7,0,1,N,6,0,3,1,0.0,0,501,48-02515,6,2,34,2,6,2,2,2,N,1,0,3,0.0,0,501,100.0
68,31,2,5,2,2,2,N,10,0,1,9,1,0,4,1,115000.0,9,501,48-02516,2,1,31,2,5,2,2,2,N,1,0,4,115000.0,9,501,100.0
69,34,2,7,2,2,2,N,10,0,1,8,1,0,3,2,9300.0,2,501,48-02510,1,1,34,2,7,2,2,2,N,1,0,3,9300.0,2,501,100.0
70,70,2,6,2,2,2,N,4,0,1,8,4,0,N,1,28200.0,5,232,48-02515,1,1,70,2,6,2,2,2,N,1,0,N,28200.0,5,232,100.0
71,45,2,5,2,2,2,N,8,1,1,2,1,1,3,1,95000.0,8,501,48-02516,1,1,45,2,5,2,2,2,N,1,1,3,95000.0,8,501,100.0
72,23,2,7,2,2,2,N,6,0,1,15,1,2,4,1,50.0,1,392,48-02507,9,2,23,2,7,2,2,2,N,1,2,4,50.0,1,392,100.0
73,40,2,2,2,2,2,N,4,0,1,4,4,1,2,2,65000.0,8,491,48-02102,1,1,40,2,2,2,2,2,N,1,1,2,65000.0,8,491,100.0
74,28,2,2,2,2,2,N,8,0,1,11,6,0,N,2,28000.0,5,213,48-02102,1,1,28,2,2,2,2,2,N,1,0,N,28000.0,5,213,100.0
75,69,2,2,1,1,2,N,5,0,1,N,4,0,N,1,13200.0,3,109,48-02102,3,2,69,2,2,1,1,2,N,1,0,N,13200.0,3,109,100.0
76,47,2,5,1,2,2,N,12,4,1,12,1,2,6,1,900.0,1,372,48-02516,1,2,47,2,5,1,2,2,N,1,2,6,900.0,1,372,100.0
77,71,2,7,2,2,2,N,6,0,1,N,1,0,2,2,6100.0,2,139,48-02507,1,2,71,2,7,2,2,2,N,1,0,2,6100.0,2,139,100.0
78,26,2,2,2,2,2,N,5,0,1,12,4,0,5,1,0.0,0,501,48-02102,1,2,26,2,2,2,2,2,N,1,0,5,0.0,0,501,100.0
79,40,2,6,2,2,2,N,3,1,1,3,1,0,2,1,27000.0,5,158,48-02515,1,1,40,2,6,2,2,2,N,1,0,2,27000.0,5,158,100.0
80,3,2,7,2,N,N,N,1,4,1,N,N,1,2,2,N,N,57,48-02507,1,2,3,2,7,2,N,N,N,1,1,2,N,N,57,100.0
81,62,2,6,2,2,2,N,5,1,1,4,6,0,N,1,38000.0,6,286,48-02515,1,1,62,2,6,2,2,2,N,1,0,N,38000.0,6,286,100.0
82,58,2,5,2,2,2,N,7,0,1,9,4,0,2,1,35100.0,6,342,48-02516,1,2,58,2,5,2,2,2,N,1,0,2,35100.0,6,342,100.0
83,37,2,5,2,2,2,N,6,0,1,9,1,2,4,1,0.0,0,501,48-02516,1,2,37,2,5,2,2,2,N,1,2,4,0.0,0,501,100.0
84,23,2,6,2,2,2,N,5,1,1,4,1,1,3,2,21000.0,4,102,48-02515,1,1,23,2,6,2,2,2,N,1,1,3,21000.0,4,102,100.0
85,71,2,2,2,2,2,N,10,0,1,6,1,0,2,1,41400.0,6,425,48-02101,1,1,71,2,2,2,2,2,N,1,0,2,41400.0,6,425,100.0
86,20,2,2,2,2,2,N,5,0,1,14,6,0,3,2,0.0,0,318,48-02101,2,1,20,2,2,2,2,2,N,1,0,3,0.0,0,318,100.0
87,36,2,2,2,2,2,N,1,0,1,3,1,2,4,1,100000.0,9,450,48-02101,1,1,36,2,2,2,2,2,N,1,2,4,100000.0,9,450,100.0
88,39,2,5,2,2,2,N,5,0,1,6,1,2,4,1,60000.0,7,235,48-02516,6,2,39,2,5,2,2,2,N,1,2,4,60000.0,7,235,100.0
89,14,2,7,2,2,1,N,4,0,1,N,N,4,5,2,N,N,24,48-02507,2,1,14,2,7,2,2,1,N,1,4,5,N,N,24,100.0
90,22,2,2,2,2,2,N,8,0,1,11,6,0,2,1,0.0,0,481,48-02101,1,2,22,2,2,2,2,2,N,1,0,2,0.0,0,481,100.0
91,45,2,7,2,2,2,N,6,0,1,11,1,0,2,1,30000.0,5,293,48-02507,2,1,45,2,7,2,2,2,N,1,0,2,30000.0,5,293,100.0
92,62,2,5,2,2,2,N,7,0,1,1,5,0,N,1,50000.0,7,376,48-02516,1,2,62,2,5,2,2,2,N,1,0,N,50000.0,7,376,100.0
93,40,2,7,2,2,2,N,12,0,1,12,1,0,2,1,51000.0,7,501,48-02507,1,1,40,2,7,2,2,2,N,1,0,2,51000.0,7,501,100.0
94,54,2,7,2,2,2,N,5,0,1,14,4,0,N,1,54000.0,7,406,48-02510,1,1,54,2,7,2,2,2,N,1,0,N,54000.0,7,406,100.0
95,31,2,2,2,1,2,N,8,0,1,5,6,0,N,1,44000.0,6,334,48-02102,1,1,31,2,2,2,1,2,N,1,0,N,44000.0,6,334,100.0
96,25,2,6,2,2,2,N,5,0,1,6,2,0,3,1,18000.0,4,501,48-02515,1,2,25,2,6,2,2,2,N,1,0,3,18000.0,4,501,100.0
97,48,2,5,2,2,2,N,7,1,1,16,1,0,3,1,89700.0,8,501,48-02516,9,1,48,2,5,2,2,2,N,1,0,3,89700.0,8,501,100.0
98,36,2,2,2,2,2,N,7,1,1,15,6,2,3,1,2500.0,1,19,48-02101,8,2,36,2,2,2,2,2,N,1,2,3,2500.0,1,19,100.0
99,77,2,6,2,2,2,N,11,0,1,N,4,0,N,1,175000.0,9,501,48-02515,1,1,77,2,6,2,2,2,N,1,0,N,175000.0,9,501,100.0
100,67,2,7,2,2,2,N,9,0,1,10,4,0,4,1,59420.0,7,274,48-02507,2,2,67,2,7,2,2,2,N,1,0,4,59420.0,7,274,100.0
101,6,2,5,2,2,2,N,2,1,1,N,N,2,4,1,N,N,251,48-02516,8,2,6,2,5,2,2,2,N,1,2,4,N,N,251,100.0
102,63,2,6,2,2,2,N,8,0,1,10,4,0,3,1,38000.0,6,447,48-02515,1,1,63,2,6,2,2,2,N,1,0,3,38000.0,6,447,100.0
103,34,2,5,2,2,2,N,9,0,1,9,1,1,3,1,32000.0,5,501,48-02516,6,2,34,2,5,2,2,2,N,1,1,3,32000.0,5,501,100.0
104,67,2,7,2,2,2,N,12,0,1,11,4,0,N,1,108000.0,9,501,48-02507,1,2,67,2,7,2,2,2,N,1,0,N,108000.0,9,501,100.0
105,0,2,6,2,N,N,N,N,0,1,N,N,2,4,2,N,N,501,48-02515,9,1,0,2,6,2,N,N,N,1,2,4,N,N,501,100.0
106,43,2,6,2,2,2,N,4,1,1,1,1,2,4,2,60000.0,7,390,48-02515,1,1,43,2,6,2,2,2,N,1,2,4,60000.0,7,390,100.0
107,62,2,2,2,2,2,N,6,1,1,N,1,0,2,1,24000.0,4,142,48-02102,1,1,62,2,2,2,2,2,N,1,0,2,24000.0,4,142,100.0
108,50,2,2,2,2,2,N,10,4,1,16,1,3,5,1,110000.0,9,501,48-02101,1,2,50,2,2,2,2,2,N,1,3,5,110000.0,9,501,100.0
109,39,2,7,2,2,2,N,8,1,1,16,1,3,6,1,44000.0,6,311,48-02507,1,2,39,2,7,2,2,2,N,1,3,6,44000.0,6,311,100.0
110,68,2,2,2,2,2,N,4,0,1,11,1,0,2,1,30000.0,5,501,48-02101,1,2,68,2,2,2,2,2,N,1,0,2,30000.0,5,501,100.0
111,45,2,5,2,2,2,N,9,0,1,12,1,2,4,1,52000.0,7,358,48-02516,6,2,45,2,5,2,2,2,N,1,2,4,52000.0,7,358,100.0
112,30,2,2,2,2,2,N,7,0,1,14,1,0,2,2,25000.0,4,293,48-02101,1,1,30,2,2,2,2,2,N,1,0,2,25000.0,4,293,100.0
113,26,2,7,2,2,2,N,9,0,1,13,1,0,2,1,8000.0,2,237,48-02507,1,2,26,2,7,2,2,2,N,1,0,2,8000.0,2,237,100.0
114,38,2,7,2,2,2,N,12,0,1,10,1,2,4,1,49400.0,7,501,48-02510,1,2,38,2,7,2,2,2,N,1,2,4,49400.0,7,501,100.0
115,38,2,2,2,2,2,N,7,1,1,9,3,3,4,1,14500.0,3,56,48-02102,1,2,38,2,2,2,2,2,N,1,3,4,14500.0,3,56,100.0
116,19,2,2,2,2,2,N,4,0,1,18,6,0,3,1,0.0,0,501,48-02102,1,2,19,2,2,2,2,2,N,1,0,3,0.0,0,501,100.0
117,32,2,5,2,2,2,N,5,0,1,5,4,1,2,2,33000.0,5,188,48-02516,1,2,32,2,5,2,2,2,N,1,1,2,33000.0,5,188,100.0
118,54,2,2,2,2,2,N,7,0,1,1,1,0,2,1,149000.0,9,501,48-02101,1,1,54,2,2,2,2,2,N,1,0,2,149000.0,9,501,100.0
119,18,2,2,2,2,2,N,4,0,1,6,6,1,3,2,1000.0,1,306,48-02101,1,1,18,2,2,2,2,2,N,1,1,3,1000.0,1,306,100.0
120,48,1,2,2,2,2,N,7,1,1,14,6,0,2,2,12000.0,3,142,48-02102,1,2,48,1,2,2,2,2,N,1,0,2,12000.0,3,142,100.0
121,74,1,7,2,2,2,N,8,0,1,N,3,0,2,1,59000.0,7,501,48-02507,1,2,74,1,7,2,2,2,N,1,0,2,59000.0,7,501,100.0
122,60,2,2,1,2,2,N,12,0,1,15,3,0,N,2,53000.0,7,404,48-02101,2,1,60,2,2,1,2,2,N,1,0,N,53000.0,7,404,100.0
123,79,2,7,2,2,1,N,5,0,2,N,2,N,N,0,15220.0,3,N,48-02510,1,1,79,2,7,2,2,1,N,2,N,N,15220.0,3,N,100.0
124,33,2,2,2,2,2,N,5,0,2,3,6,N,N,0,40000.0,6,N,48-02101,1,1,33,2,2,2,2,2,N,2,N,N,40000.0,6,N,100.0
125,72,2,6,2,1,2,N,7,0,2,N,3,N,N,0,13000.0,3,N,48-02515,2,1,72,2,6,2,1,2,N,2,N,N,13000.0,3,N,100.0
126,43,2,2,2,2,2,N,4,0,1,N,1,2,4,2,0.0,0,491,48-02101,1,2,43,2,2,2,2,2,N,1,2,4,0.0,0,491,100.0
127,4,2,7,2,N,N,N,2,0,1,N,N,3,5,1,N,N,146,48-02510,6,2,4,2,7,2,N,N,N,1,3,5,N,N,146,100.0
128,30,2,6,2,2,2,N,5,1,1,4,4,0,N,2,24000.0,4,183,48-02515,8,1,30,2,6,2,2,2,N,1,0,N,24000.0,4,183,100.0
129,86,2,2,2,2,2,N,9,0,1,N,1,0,3,1,77260.0,8,496,48-02102,9,1,86,2,2,2,2,2,N,1,0,3,77260.0,8,496,100.0
130,49,2,7,2,2,2,N,9,0,1,12,6,0,N,1,72110.0,8,501,48-02510,6,2,49,2,7,2,2,2,N,1,0,N,72110.0,8,501,100.0
131,62,2,6,2,2,2,N,7,1,1,10,4,0,N,1,40000.0,6,304,48-02515,1,2,62,2,6,2,2,2,N,1,0,N,40000.0,6,304,100.0
132,87,2,7,2,2,2,N,4,1,2,N,6,N,N,0,8600.0,2,N,48-02510,1,2,87,2,7,2,2,2,N,2,N,N,8600.0,2,N,100.0
133,52,2,7,2,2,2,N,5,0,1,7,1,0,2,2,30000.0,5,327,48-02507,2,1,52,2,7,2,2,2,N,1,0,2,30000.0,5,327,100.0
134,20,2,2,2,2,2,N,5,0,1,N,6,0,3,2,0.0,0,367,48-02102,1,1,20,2,2,2,2,2,N,1,0,3,0.0,0,367,100.0
135,66,1,2,2,1,2,N,8,0,1,11,3,0,2,1,9000.0,2,230,48-02102,2,2,66,1,2,2,1,2,N,1,0,2,9000.0,2,230,100.0
136,44,2,6,2,2,2,N,7,0,1,4,6,0,N,1,68000.0,8,501,48-02515,6,1,44,2,6,2,2,2,N,1,0,N,68000.0,8,501,100.0
137,25,2,5,2,2,2,N,7,0,1,11,6,0,N,1,49000.0,7,372,48-02516,1,1,25,2,5,2,2,2,N,1,0,N,49000.0,7,372,100.0
138,60,1,6,2,1,1,N,7,0,2,N,6,N,N,0,720.0,1,N,48-02515,9,2,60,1,6,2,1,1,N,2,N,N,720.0,1,N,100.0
139,41,2,6,2,2,2,N,8,0,1,5,1,2,4,1,30000.0,5,346,48-02515,1,1,41,2,6,2,2,2,N,1,2,4,30000.0,5,346,100.0
140,14,2,2,2,2,1,N,4,0,1,N,N,1,3,2,N,N,306,48-02101,1,1,14,2,2,2,2,1,N,1,1,3,N,N,306,100.0
141,80,2,2,2,2,2,N,10,0,1,N,3,0,3,1,44900.0,6,501,48-02102,1,2,80,2,2,2,2,2,N,1,0,3,44900.0,6,501,100.0
142,64,2,2,2,2,2,N,3,1,1,4,4,0,N,2,52000.0,7,394,48-02102,8,1,64,2,2,2,2,2,N,1,0,N,52000.0,7,394,100.0
143,34,2,5,2,2,2,N,7,0,1,10,6,0,3,1,34000.0,5,501,48-02516,1,2,34,2,5,2,2,2,N,1,0,3,34000.0,5,501,100.0
144,36,2,2,2,2,2,N,6,1,1,15,1,5,7,1,19000.0,4,135,48-02101,1,1,36,2,2,2,2,2,N,1,5,7,19000.0,4,135,100.0
145,23,2,2,2,2,2,N,8,0,2,14,6,N,N,0,5200.0,2,N,48-02101,2,1,23,2,2,2,2,2,N,2,N,N,5200.0,2,N,100.0
146,21,2,5,2,2,2,N,5,0,1,10,6,0,N,2,28000.0,5,214,48-02516,1,1,21,2,5,2,2,2,N,1,0,N,28000.0,5,214,100.0
147,37,2,2,2,2,2,N,9,1,1,10,4,1,3,1,150000.0,9,501,48-02101,1,2,37,2,2,2,2,2,N,1,1,3,150000.0,9,501,100.0
148,22,2,2,2,2,2,N,7,0,1,15,2,0,3,1,20000.0,4,172,48-02102,1,1,22,2,2,2,2,2,N,1,0,3,20000.0,4,172,100.0
149,24,2,7,2,2,2,N,9,0,1,12,6,1,4,1,12000.0,3,501,48-02510,1,1,24,2,7,2,2,2,N,1,1,4,12000.0,3,501,100.0
150,39,2,2,2,2,2,N,5,1,1,4,1,1,3,1,34400.0,5,357,48-02102,8,2,39,2,2,2,2,2,N,1,1,3,34400.0,5,357,100.0
151,19,2,7,2,2,2,N,5,0,1,11,6,0,4,1,0.0,0,431,48-02510,1,1,19,2,7,2,2,2,N,1,0,4,0.0,0,431,100.0
152,23,2,6,2,2,2,N,9,0,1,9,6,0,N,2,32000.0,5,241,48-02515,1,2,23,2,6,2,2,2,N,1,0,N,32000.0,5,241,100.0
153,30,2,2,2,2,2,N,8,1,1,12,4,0,4,1,37000.0,6,450,48-02101,8,2,30,2,2,2,2,2,N,1,0,4,37000.0,6,450,100.0
154,23,2,7,2,2,2,N,7,1,1,11,6,0,N,2,35200.0,6,266,48-02510,1,2,23,2,7,2,2,2,N,1,0,N,35200.0,6,266,100.0
155,0,2,2,2,N,N,N,N,1,1,N,N,1,3,1,N,N,501,48-02102,8,1,0,2,2,2,N,N,N,1,1,3,N,N,501,100.0
156,43,2,6,2,2,2,N,9,0,1,6,6,0,3,1,5900.0,2,237,48-02515,1,1,43,2,6,2,2,2,N,1,0,3,5900.0,2,237,100.0
157,14,2,2,2,2,2,N,4,1,1,N,N,3,5,1,N,N,182,48-02102,1,2,14,2,2,2,2,2,N,1,3,5,N,N,182,100.0
158,78,2,2,2,2,2,N,5,0,1,N,2,0,4,1,6000.0,2,483,48-02101,1,1,78,2,2,2,2,2,N,1,0,4,6000.0,2,483,100.0
159,53,2,2,2,2,2,N,4,0,1,N,4,0,6,2,9000.0,2,249,48-02102,1,1,53,2,2,2,2,2,N,1,0,6,9000.0,2,249,100.0
160,36,2,7,2,2,2,N,6,0,1,12,6,0,3,1,8100.0,2,501,48-02507,1,2,36,2,7,2,2,2,N,1,0,3,8100.0,2,501,100.0
161,59,2,2,2,1,2,5,9,0,1,7,1,1,3,1,137600.0,9,501,48-02101,2,1,59,2,2,2,1,2,5,1,1,3,137600.0,9,501,100.0
162,31,2,2,2,2,2,N,4,0,1,15,1,2,4,1,126000.0,9,501,48-02102,6,2,31,2,2,2,2,2,N,1,2,4,126000.0,9,501,100.0
163,36,2,7,2,2,2,N,1,1,1,3,1,2,4,1,35000.0,5,136,48-02510,1,1,36,2,7,2,2,2,N,1,2,4,35000.0,5,136,100.0
