PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
25-01000,24,2,1,0,1,2,4,1,1,2447.3,7380,10,9,100000.0,8,501,N,2,2,2,2,116,76
25-01000,32,1,N,0,1,1,3,1,1,2445.6,N,N,3,N,N,501,N,2,2,2,2,126,108
25-00503,14,2,6,0,1,0,3,1,1,2871.2,N,N,4,0.0,0,0,N,2,2,2,2,60,80
25-00703,60,2,6,0,1,0,2,1,1,2193.3,8680,14,7,23000.0,3,501,N,2,2,2,2,189,208
25-00703,27,1,6,0,1,0,N,1,2,2195.2,7380,10,9,111000.0,8,501,N,2,2,2,2,102,95
25-00503,22,1,6,0,1,2,4,1,1,2873.5,7380,10,9,60000.0,8,501,N,2,2,2,2,141,346
25-00703,45,1,6,0,1,0,N,1,2,2194.5,8680,14,7,5900.0,3,66,N,2,2,2,2,86,189
25-00703,10,1,N,0,1,2,4,1,1,2194.6,N,N,3,N,N,501,N,2,2,2,2,50,92
25-00703,3,1,N,0,1,0,2,1,2,2194.9,N,N,N,0.0,0,N,N,N,N,2,2,142,336
25-02800,66,1,1,0,1,0,2,1,1,3682.5,770,7,5,55000.0,6,501,N,2,2,2,2,357,321
25-00703,32,2,6,0,1,N,N,3,0,2194.4,7870,6,7,13000.0,1,N,N,2,2,2,2,5,0
25-01000,84,2,3,0,1,0,N,1,2,3683.3,N,N,5,18000.0,3,N,N,2,1,2,2,62,84
25-01300,28,1,6,0,1,0,N,1,2,1457.2,8680,6,5,2000.0,1,158,N,2,2,2,2,171,163
25-00703,64,1,4,0,1,0,N,1,1,2195.1,770,3,7,50000.0,7,501,N,2,2,2,2,45,47
25-01300,24,2,6,0,1,2,4,1,1,1458.6,N,N,4,0.0,0,501,N,2,2,2,2,48,53
25-02800,37,2,1,0,1,2,4,1,1,3681.9,7380,10,9,110000.0,8,501,N,2,2,2,2,67,91
25-00503,72,2,1,0,1,0,2,1,1,2872.1,7390,10,9,75000.0,8,501,N,2,2,2,2,87,70
25-01000,28,1,6,0,1,0,N,1,2,2447.7,8680,14,5,2000.0,1,501,N,2,2,2,2,283,346
25-00703,50,1,1,0,1,0,2,1,1,2194.6,770,7,5,37600.0,8,501,N,2,2,2,2,148,129
25-01300,63,2,1,0,1,0,2,1,1,1457.7,770,10,9,50000.0,5,501,N,2,2,2,2,197,130
25-02800,78,1,3,0,1,0,2,1,1,3682.4,N,N,5,15600.0,3,501,N,2,1,2,2,87,116
25-01300,28,1,6,4,9,0,N,1,2,1457.2,7770,6,7,23000.0,3,178,N,2,2,2,2,136,181
25-01300,80,2,1,0,1,0,2,1,1,1458.2,N,N,5,10000.0,3,501,N,2,2,2,2,83,86
25-00703,3,1,N,0,1,2,4,1,1,2194.6,N,N,2,N,N,501,N,2,2,2,2,216,140
25-00703,25,2,6,0,1,2,4,1,1,2194.6,5580,6,4,1000.0,1,501,N,2,2,2,2,113,136
25-01000,71,2,1,0,1,0,2,1,1,2446.7,N,N,5,26600.0,4,501,N,2,2,2,2,70,87
25-00703,36,1,1,0,1,0,4,1,1,2194.2,770,4,9,100000.0,7,501,N,2,2,2,2,126,116
25-00503,47,2,1,0,1,0,2,1,1,2871.9,770,6,5,81000.0,7,501,N,2,2,2,2,118,74
25-01000,48,1,1,0,1,0,4,1,1,2445.8,770,6,5,50000.0,4,501,N,2,2,2,2,226,133
25-00503,27,2,6,0,1,2,4,1,1,2872.8,8191,12,9,1000.0,1,501,N,2,2,2,2,132,125
25-01000,67,2,1,0,1,0,2,1,1,3683.9,N,N,9,57300.0,4,501,N,2,2,2,2,58,90
25-01300,51,1,1,0,1,0,2,1,1,1457.2,770,4,5,50000.0,5,501,N,2,2,2,2,234,124
25-01000,28,2,6,0,1,0,2,1,1,3680.4,7860,11,9,6000.0,2,501,N,2,2,2,2,47,99
25-01000,63,1,1,0,1,0,2,1,1,2446.1,6370,7,5,83000.0,7,501,N,2,2,2,2,293,121
25-00703,67,1,1,0,1,0,2,1,1,2194.5,7390,10,9,100000.0,9,501,N,2,2,2,2,56,63
25-01000,59,1,1,0,1,0,2,1,1,2447.0,770,7,5,50000.0,5,501,N,2,2,2,2,320,109
25-00703,54,2,1,0,1,0,2,1,1,2195.1,8680,14,5,30000.0,3,501,N,2,2,2,2,101,112
25-00703,4,1,N,0,1,3,5,1,1,2195.5,N,N,2,N,N,501,N,2,2,2,2,113,180
25-00503,94,2,3,0,1,0,N,1,1,2870.4,N,N,10,31500.0,4,280,N,2,2,2,2,48,61
25-01300,49,2,6,0,1,0,4,1,1,1459.4,8191,12,9,45000.0,5,501,N,2,2,2,2,118,68
25-00703,25,2,1,0,1,2,4,1,1,2196.3,7860,11,10,0.0,0,501,N,2,2,2,2,48,71
25-01300,81,2,1,0,1,0,2,1,1,1457.2,N,N,5,19200.0,3,501,N,2,2,2,2,94,315
25-00503,1,2,N,0,1,1,3,1,1,2872.6,N,N,N,0.0,0,501,N,N,N,2,2,101,70
25-00503,46,1,1,0,1,0,2,1,1,2873.4,2190,4,9,160000.0,9,501,N,2,2,2,2,100,106
25-00703,72,1,1,0,1,0,2,1,1,2196.4,770,3,7,50900.0,5,501,N,2,2,2,2,129,117
25-00503,78,2,1,0,1,0,2,1,1,2873.2,7870,11,9,112500.0,9,501,N,2,2,2,2,65,42
25-01000,47,2,1,0,1,0,4,1,1,2447.0,7860,12,9,85000.0,7,501,N,2,2,2,2,100,103
25-01000,16,2,N,0,1,2,4,1,1,3683.5,N,N,3,N,N,501,N,2,2,2,2,62,88
25-00503,43,2,1,0,1,0,4,1,1,2872.0,7860,11,9,50000.0,6,501,N,2,2,2,2,62,60
25-01300,57,2,1,0,1,1,3,1,1,1457.2,7860,11,10,92000.0,9,501,N,2,2,2,2,114,71
25-01300,74,1,1,0,1,0,2,1,1,1458.5,N,7,5,15000.0,4,501,N,2,2,2,2,106,221
25-01000,51,1,1,0,1,0,2,1,1,2448.2,9470,4,9,155000.0,9,501,N,2,2,2,2,104,126
25-01300,53,2,6,0,1,N,N,3,0,1458.7,7870,11,7,11600.0,2,N,N,2,2,2,2,30,0
25-01300,86,1,1,0,1,0,2,1,1,1459.2,6190,7,5,50000.0,7,501,N,2,2,2,1,56,49
25-00503,14,2,N,0,1,1,3,1,1,2871.9,N,N,3,N,N,501,N,2,2,2,2,55,67
25-01000,17,1,6,0,1,N,N,3,0,2448.3,7380,10,7,30000.0,4,N,N,2,2,2,2,40,0
25-00503,75,1,1,0,1,0,2,1,1,2870.6,9470,16,9,229200.0,9,501,N,2,2,2,2,66,44
25-00503,59,1,1,0,1,0,2,1,1,2871.8,8191,9,10,291000.0,9,501,N,2,2,2,2,114,79
25-00703,75,1,1,0,1,0,2,1,1,2195.9,N,7,5,96200.0,5,501,N,2,2,2,2,137,124
25-00503,57,1,1,0,1,0,2,1,1,2872.5,N,N,5,81000.0,7,501,N,2,2,2,2,54,51
25-00703,26,1,1,0,1,1,4,1,1,2196.1,7380,10,9,100000.0,8,501,N,2,2,2,2,90,81
25-00503,53,1,6,0,1,0,2,1,1,2871.0,7380,10,9,90000.0,8,501,N,2,2,2,2,50,87
25-01300,20,2,6,0,1,0,N,1,2,1458.7,7870,10,9,40000.0,5,229,N,2,2,2,2,26,36
25-01000,30,1,1,0,1,2,4,1,1,3683.9,7380,10,9,100000.0,8,501,N,2,2,2,2,54,42
25-00503,53,1,1,0,1,0,2,1,1,2871.9,2190,4,9,175000.0,9,501,N,2,2,2,2,99,99
25-01300,39,2,1,0,1,2,4,1,1,1457.2,8191,6,9,50000.0,5,501,N,2,2,2,2,56,65
25-00703,60,1,1,0,1,1,3,1,1,2194.8,N,N,3,23000.0,3,501,N,2,2,2,2,105,174
25-00703,21,2,6,0,1,1,4,1,1,2195.3,7860,12,9,40000.0,1,501,N,2,2,2,2,68,60
25-00703,27,2,6,0,1,0,N,1,1,2195.5,8680,6,7,6000.0,1,501,N,2,2,2,2,52,58
25-00503,22,2,1,0,1,2,4,1,1,2872.2,1180,14,4,0.0,0,501,N,2,2,2,2,84,59
25-00503,67,2,3,0,1,0,N,1,2,2872.8,N,N,5,25300.0,4,501,N,2,1,2,2,90,96
25-00703,25,2,6,0,1,0,N,1,2,2195.1,7870,10,9,65000.0,7,501,N,2,2,2,2,128,75
25-00503,9,2,1,0,1,2,4,1,1,2872.4,7860,11,4,0.0,1,501,N,2,2,2,2,119,120
25-01300,52,2,1,0,1,2,4,1,1,1458.4,7860,11,10,83040.0,6,501,N,2,2,2,2,65,63
25-01300,60,1,1,0,1,0,2,1,1,1460.7,N,7,5,40600.0,4,501,N,2,2,2,2,336,227
25-00503,30,1,6,0,1,0,N,1,2,2873.5,770,10,9,40000.0,5,301,N,2,2,2,2,87,103
25-00503,42,1,6,0,1,0,2,1,1,2873.9,8680,6,5,20000.0,3,501,N,2,2,2,2,162,138
25-01300,25,1,6,0,1,2,4,1,1,1457.4,770,6,9,4890.0,4,501,N,2,2,2,2,163,171
25-00503,33,1,6,0,9,0,3,1,2,2871.8,7770,10,7,1000.0,1,501,N,2,2,2,2,85,95
25-00503,75,2,1,0,1,0,2,1,1,2873.3,N,N,9,0.0,0,501,N,2,2,2,2,61,50
25-00503,57,2,6,0,1,0,N,1,1,2872.5,7870,11,9,85000.0,8,501,N,2,2,2,2,48,59
25-01000,64,2,4,0,1,N,N,2,0,2448.0,N,N,5,8700.0,2,175,N,1,1,2,2,58,2
25-00503,58,2,6,0,1,0,2,1,1,2871.9,8680,14,5,10000.0,2,501,N,2,2,2,2,57,39
25-01000,69,1,1,0,1,0,2,1,1,3682.1,N,N,5,60110.0,6,501,N,2,2,2,2,68,70
25-01300,37,1,1,0,1,0,2,1,1,1457.2,7380,10,9,100000.0,9,501,N,2,2,2,2,66,45
25-01300,76,2,1,0,1,0,2,1,1,1457.2,N,N,5,15600.0,2,501,N,2,2,2,2,97,53
25-01300,12,2,N,0,1,1,3,1,1,1457.2,N,N,3,0.0,0,501,N,2,2,2,2,113,65
25-01000,21,1,6,0,1,0,3,1,2,3682.2,8680,6,7,2000.0,1,501,N,2,2,2,2,128,116
25-01300,42,1,1,0,1,0,2,1,1,1457.2,2190,4,9,100000.0,8,501,N,2,2,2,2,141,102
25-01300,51,2,1,0,1,0,3,1,1,1459.2,7860,11,9,0.0,0,501,N,2,2,2,2,63,71
25-00503,35,2,6,0,1,0,N,1,1,2873.8,7860,11,9,6000.0,1,41,N,2,2,2,2,34,41
25-00503,17,1,6,4,2,N,N,3,0,2873.5,8680,6,7,8000.0,2,N,N,2,2,2,2,18,2
25-01300,58,1,4,0,1,0,N,1,1,1457.2,770,6,5,50000.0,6,501,N,2,2,2,2,106,119
25-00503,6,2,N,0,1,1,3,1,1,2872.3,N,N,3,N,N,501,N,2,2,2,2,52,57
25-01000,29,2,6,0,1,0,4,1,1,3683.9,8191,12,9,50000.0,5,501,N,2,2,2,2,68,53
25-01000,63,1,1,0,1,0,2,1,1,2447.4,9470,16,9,100000.0,9,501,N,2,2,2,2,100,110
25-01300,34,1,1,0,1,2,4,1,1,1457.2,3390,4,9,100000.0,9,501,N,2,2,2,2,210,193
25-00703,63,2,6,0,1,N,N,3,0,2195.2,7870,9,7,3800.0,9,N,N,2,2,2,2,98,5
25-00703,3,1,N,0,1,2,4,1,1,2194.3,N,N,2,N,N,501,N,2,2,2,2,179,151
25-00703,55,1,1,0,1,2,4,1,1,2195.0,770,4,9,100000.0,7,501,N,2,2,2,2,106,107
25-01300,62,1,1,0,1,0,2,1,1,1457.3,N,N,5,29400.0,4,501,N,2,1,2,1,195,131
25-01000,42,1,N,0,1,2,4,1,1,3683.9,N,N,2,N,N,501,N,2,2,2,2,236,102
25-01300,37,1,6,0,1,0,2,1,1,1457.2,7460,10,9,100000.0,8,501,N,2,2,2,2,116,72
25-00503,84,2,3,0,1,0,N,1,2,2869.6,N,N,5,14800.0,3,161,N,1,1,2,1,127,116
25-01000,53,1,6,0,1,0,N,1,2,2445.7,770,4,5,50000.0,7,501,N,2,2,2,2,128,126
25-00503,51,2,1,0,1,0,3,1,1,2870.6,7860,11,9,80000.0,8,501,N,2,2,2,2,57,65
25-00703,61,2,6,0,1,0,N,1,1,2195.9,8680,14,7,22400.0,4,185,N,2,2,2,2,86,55
25-00503,9,2,N,0,1,1,3,1,1,2871.8,N,N,3,N,N,501,N,2,2,2,2,53,79
25-00503,11,1,6,0,1,2,4,1,1,2872.7,8680,14,4,0.0,1,501,N,2,2,2,2,182,110
25-00703,48,1,N,0,1,3,6,1,1,2194.9,N,N,2,N,N,501,N,2,2,2,2,92,111
25-00703,29,2,1,0,1,1,4,1,1,2195.6,7380,10,9,100000.0,8,501,N,2,2,2,2,105,74
25-00503,32,2,6,0,1,0,4,1,1,2873.2,7860,11,9,5000.0,1,501,N,2,2,2,2,137,87
25-00503,59,2,1,0,1,0,3,1,1,2871.8,N,N,10,33700.0,7,501,N,2,2,2,2,66,58
25-00703,45,1,1,0,1,1,3,1,1,2194.4,670,7,9,100000.0,9,501,N,2,2,2,2,87,110
25-00503,31,1,6,0,1,0,N,1,2,2872.4,7460,10,9,100020.0,9,501,N,2,2,2,2,119,68
25-00503,66,1,1,0,1,0,2,1,1,2871.7,7870,11,10,627000.0,9,501,N,2,2,2,2,62,90
25-00503,55,2,1,0,1,0,2,1,1,2871.5,7860,11,10,0.0,0,170,N,2,2,2,2,43,36
25-01000,5,2,N,0,1,2,4,1,1,2445.3,N,N,3,0.0,N,501,N,2,2,2,2,91,95
25-00703,42,1,6,4,1,0,N,1,2,2195.2,N,N,5,23000.0,2,76,N,2,2,2,2,492,535
25-00703,19,2,6,0,1,0,3,1,1,2195.2,7860,10,9,40000.0,5,501,N,2,2,2,2,58,54
25-00703,73,1,1,0,1,0,2,1,1,2194.0,9470,4,9,125000.0,9,501,N,2,2,2,2,56,85
25-01000,37,2,6,0,1,0,N,1,2,3683.9,8680,14,7,19000.0,1,501,N,2,2,2,2,110,102
25-01300,80,2,6,0,1,0,N,1,1,1457.4,N,N,7,0.0,2,0,N,2,2,2,2,53,45
25-00703,22,1,6,0,1,0,N,1,2,2194.7,770,3,9,40000.0,5,501,N,2,2,2,2,103,111
25-01300,78,2,1,0,1,0,2,1,1,1459.0,N,N,5,12000.0,4,501,N,2,2,2,2,39,42
25-01000,5,2,N,0,1,3,5,1,1,2448.2,N,N,2,N,N,501,N,2,2,2,2,60,89
25-00503,0,2,N,4,8,0,2,1,2,2870.9,N,N,N,0.0,N,137,N,N,N,2,2,418,173
25-01000,52,2,1,0,1,2,4,1,1,2447.8,7380,10,9,100000.0,8,501,N,2,2,2,2,57,88
25-02800,79,2,3,0,1,0,N,1,2,3683.9,N,N,5,28300.0,3,161,N,1,1,1,1,89,345
25-00703,59,1,4,0,1,0,N,1,1,2194.5,9470,4,9,125000.0,9,501,N,2,2,2,2,80,105
25-00703,52,1,1,0,1,0,2,1,1,2193.7,770,6,9,50000.0,6,501,N,2,2,2,2,140,124
25-00703,57,1,1,0,1,1,3,1,1,2194.1,7460,10,9,150000.0,9,501,N,2,2,2,2,54,65
25-00703,7,1,N,0,1,2,4,1,1,2195.5,9680,17,2,242000.0,9,501,N,2,2,2,2,13,33
25-01300,51,2,1,0,1,2,4,1,1,1459.3,7860,11,9,0.0,0,501,N,2,2,2,2,139,63
25-00703,52,2,3,0,1,0,N,1,1,2195.4,N,N,5,321000.0,4,501,N,2,1,2,2,40,64
25-00503,58,1,1,0,1,0,2,1,1,2871.5,9470,4,9,70500.0,9,501,N,2,2,2,2,117,98
25-01000,9,1,1,0,1,3,4,1,1,2448.5,N,N,2,291000.0,9,501,N,2,2,2,2,96,51
25-00703,50,1,1,0,1,0,2,1,1,2195.0,770,9,9,50000.0,6,501,N,2,2,2,2,62,54
25-00503,51,2,1,0,1,0,3,1,1,2872.9,7860,11,10,0.0,0,501,N,2,2,2,2,141,86
25-00503,19,1,6,0,1,N,N,3,0,2873.4,7770,10,7,8000.0,2,N,N,2,2,2,2,207,3
25-01000,38,1,1,0,1,2,4,1,1,2446.1,2190,4,9,200000.0,9,501,N,2,2,2,2,61,84
25-01000,37,1,1,0,1,0,2,1,1,2446.2,770,6,5,40000.0,5,501,N,2,2,2,2,160,131
25-01000,6,1,N,0,1,2,5,1,1,2446.7,N,N,2,N,N,501,N,2,2,2,2,67,50
25-00703,19,1,6,0,1,0,2,1,2,2193.2,8680,14,7,0.0,1,66,N,2,2,2,2,80,64
25-00503,84,2,1,0,1,0,2,1,1,2872.2,7970,12,9,50000.0,7,501,N,2,2,2,2,60,47
25-01000,23,1,6,0,1,0,3,1,1,2447.5,7380,10,9,60000.0,5,501,N,2,2,2,2,47,256
25-00503,35,2,1,0,1,1,4,1,1,2872.8,7380,10,9,60000.0,7,501,N,2,2,2,2,99,117
25-01300,67,2,1,0,1,0,2,1,1,1457.5,7860,12,9,50000.0,5,501,N,2,2,2,2,46,82
25-00503,45,1,1,0,1,0,3,1,1,2873.9,2190,4,9,150000.0,9,501,N,2,2,2,2,92,104
25-01300,46,2,1,0,1,0,2,1,1,1457.2,N,N,10,81000.0,8,501,N,2,2,2,2,53,51
25-01000,63,2,3,0,1,0,N,1,1,3683.9,N,N,10,168300.0,7,501,N,2,2,2,2,90,72
25-01000,94,2,1,0,1,0,2,1,1,2447.4,N,N,5,35600.0,4,501,N,2,2,2,2,44,43
25-01000,28,2,6,0,1,0,3,1,1,3683.9,8680,14,4,0.0,0,501,N,2,2,2,2,122,80
25-01000,48,2,1,0,1,0,3,1,1,3681.6,7860,11,9,50000.0,5,501,N,2,2,2,2,85,109
25-00503,63,2,1,0,1,0,3,1,1,2871.1,N,N,10,50.0,7,501,N,2,2,2,2,73,63
25-00503,2,2,N,0,1,2,4,1,1,2871.9,N,N,N,0.0,0,501,N,N,N,2,2,87,60
25-01000,85,1,1,0,1,0,2,1,1,3683.9,N,N,5,66300.0,6,501,N,2,2,2,2,102,130
25-00503,26,1,1,0,1,2,4,1,1,2872.0,9680,12,10,114000.0,9,501,N,2,2,2,2,51,78
25-02800,66,1,1,0,1,0,2,1,1,3683.9,N,N,5,8100.0,3,501,N,2,2,2,2,199,112
25-01300,48,1,1,0,1,0,2,1,1,1457.2,770,4,9,100000.0,7,501,N,2,2,2,2,112,112
25-01300,38,2,N,0,1,3,4,1,1,1458.4,N,N,3,N,N,501,N,2,2,2,2,49,44
25-01000,72,1,1,0,1,0,2,1,1,2446.6,N,N,5,26600.0,7,501,N,2,2,2,2,54,58
25-01000,88,2,3,0,1,0,N,1,2,2446.8,N,N,5,0.0,2,141,N,1,1,2,1,153,93
25-01300,64,2,1,0,1,0,3,1,1,1457.2,7860,11,10,291000.0,9,501,N,2,2,2,2,72,54
25-01000,68,1,1,0,1,0,2,1,1,3683.9,770,4,9,126000.0,8,501,N,2,2,2,2,185,151
25-01300,23,2,6,0,1,1,4,1,1,1459.8,8470,6,4,3000.0,1,501,N,2,2,2,2,90,61
25-01300,50,1,1,0,1,0,3,1,1,1457.2,N,N,2,81000.0,5,501,N,2,2,2,2,103,75
25-00503,3,2,N,0,1,2,4,1,1,2872.8,N,N,3,0.0,0,501,N,2,2,2,2,53,68
25-00503,27,2,1,0,1,2,4,1,1,2871.9,8680,6,9,0.0,1,501,N,2,2,2,2,108,99
25-00503,6,1,N,0,1,1,3,1,1,2872.6,N,N,2,N,N,501,N,N,N,2,2,453,307
25-00703,57,2,1,0,1,1,3,1,1,2194.3,N,N,3,N,N,501,N,2,2,2,2,62,49
25-01000,14,1,N,0,9,2,4,1,1,2445.9,N,N,3,N,N,501,N,2,2,2,2,168,102
25-00703,23,2,6,0,1,2,4,1,1,2195.0,N,N,4,0.0,0,501,N,2,2,2,2,56,63
25-00703,60,1,1,0,1,0,2,1,1,2194.7,3390,4,9,157000.0,9,501,N,2,2,2,2,57,58
25-00503,5,2,N,0,1,2,4,1,1,2872.6,N,N,N,0.0,0,501,N,N,N,2,2,100,60
25-01000,54,1,1,0,1,0,2,1,1,3683.9,770,4,5,100000.0,7,501,N,2,2,2,2,114,88
25-01000,18,2,1,0,1,2,4,1,1,2447.1,N,N,3,0.0,0,501,N,2,2,2,2,63,89
25-00503,52,2,1,0,1,0,4,1,1,2872.4,8191,12,9,50000.0,6,501,N,2,2,2,2,73,78
25-00503,66,2,1,0,1,0,2,1,1,2872.9,7860,11,9,12000.0,2,501,N,2,2,2,2,122,69
25-00503,32,1,6,0,9,0,N,1,1,2871.0,7380,10,9,60000.0,7,501,N,2,2,2,2,147,165
25-01300,45,2,1,0,1,0,2,1,1,1457.2,N,14,5,23000.0,3,501,N,2,2,2,2,86,69
25-00703,13,1,6,0,1,0,2,1,2,2196.4,8680,14,4,4000.0,1,66,N,2,2,2,2,211,123
25-00703,16,2,6,0,1,2,4,1,1,2193.9,7380,10,9,60000.0,5,501,N,2,2,2,2,73,68
25-01000,16,2,6,0,1,N,N,3,0,3683.9,7870,11,7,6500.0,1,N,N,2,2,2,2,47,1
25-00503,90,2,3,0,1,0,N,1,1,2870.7,7860,11,9,54800.0,6,501,N,2,2,2,2,113,72
25-01000,53,1,1,0,1,1,5,1,1,2445.6,N,7,9,81000.0,7,501,N,2,2,2,2,89,73
25-01300,50,1,1,0,1,0,2,1,1,1458.3,N,7,5,50000.0,5,501,N,2,2,2,2,139,175
25-01000,24,1,1,0,1,2,4,1,1,2448.3,770,4,9,50000.0,5,501,N,2,2,2,2,87,95
25-00703,81,2,1,0,1,0,2,1,1,2194.2,N,N,5,19200.0,4,501,N,2,2,2,2,115,105
25-00503,0,1,N,0,1,2,4,1,1,2872.8,6170,7,2,503500.0,9,501,N,2,2,2,2,98,61
25-01000,45,1,1,0,1,2,4,1,1,2446.6,770,4,9,100000.0,8,501,N,2,2,2,2,229,131
25-00503,59,2,1,0,1,0,3,1,1,2872.9,7860,11,10,114000.0,9,501,N,2,2,2,2,54,49
25-01000,73,2,1,0,1,0,2,1,1,2446.2,N,N,5,15600.0,2,501,N,2,2,2,2,18,77
25-00503,10,1,N,0,1,3,5,1,1,2873.6,N,N,2,N,N,501,N,2,2,2,2,53,84
25-01000,40,1,1,0,1,1,4,1,1,3681.6,770,4,9,100000.0,8,501,N,2,2,2,2,98,110
25-01000,53,2,1,0,1,0,2,1,1,2446.1,7860,11,10,38580.0,6,501,N,2,2,2,2,55,61
25-01000,53,1,6,0,1,0,N,1,1,3683.9,7380,10,9,90000.0,8,501,N,2,2,2,2,114,105
25-00503,22,2,6,0,1,1,4,1,1,2872.6,8680,14,4,0.0,1,501,N,2,2,2,2,49,59
