,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
173,30,2,N,12,3,2,0,8,1,1,30,2,N,3,8,100.0
174,69,2,N,6,2,4,0,2,1,2,69,2,N,2,2,100.0
175,56,2,N,5,3,5,0,1,2,1,56,2,N,3,1,100.0
176,38,2,N,10,1,2,1,8,3,1,38,2,N,1,8,100.0
177,49,2,N,12,1,5,1,9,6,2,49,2,N,1,9,100.0
178,32,2,N,10,1,4,2,9,8,2,32,2,N,1,9,100.0
179,26,1,N,5,1,5,2,0,8,1,26,1,N,1,0,100.0
180,44,2,N,5,1,2,2,4,3,2,44,2,N,1,4,100.0
181,65,2,N,5,1,3,1,7,8,1,65,2,N,1,7,100.0
182,69,2,N,3,1,3,2,3,1,1,69,2,N,1,3,100.0
