"SEX","MSP","RAC1P","OWN_RENT","PINCP_DECILE","HISP","PUMA","AGEP","NOC","NPF","POVPIP"
1,"2",1,0,"3",1,"48-02102",84,"N","N","73"
2,"1",1,1,"4",0,"48-02102",66,"3","5","327"
2,"N",1,1,"N",1,"48-02102",13,"3","5","398"
2,"3",1,1,"7",0,"48-02507",74,"0","N","446"
2,"1",1,1,"7",0,"48-02102",63,"0","6","115"
2,"4",1,2,"6",0,"48-02102",50,"0","2","314"
1,"N",9,1,"N",0,"48-02516",14,"0","6","372"
2,"6",1,1,"8",0,"48-02515",30,"0","N","501"
2,"6",1,1,"0",0,"48-02515",25,"0","3","501"
2,"1",1,1,"8",4,"48-02507",34,"2","4","252"
1,"1",1,1,"5",0,"48-02101",71,"0","2","384"
1,"1",1,1,"7",0,"48-02102",70,"0","2","501"
2,"1",1,1,"5",0,"48-02102",78,"0","2","136"
1,"N",1,1,"N",0,"48-02510",9,"4","6","224"
2,"4",1,2,"3",0,"48-02507",84,"0","N","121"
2,"1",1,1,"6",0,"48-02516",29,"0","2","501"
1,"N",1,1,"N",0,"48-02101",9,"1","4","173"
2,"1",1,1,"6",0,"48-02101",63,"0","2","501"
1,"N",1,1,"N",0,"48-02101",0,"0","6","501"
1,"N",2,1,"N",0,"48-02515",9,"3","4","350"
1,"2",1,0,"3",1,"48-02102",84,"N","N","N"
1,"N",9,1,"N",0,"48-02516",8,"4","5","387"
2,"6",1,1,"7",1,"48-02510",36,"2","3","208"
1,"N",8,2,"N",4,"48-02515",2,"2","4","335"
2,"3",1,1,"0",1,"48-02101",66,"0","5","412"
1,"1",1,1,"9",0,"48-02102",56,"0","2","501"
1,"N",1,1,"N",0,"48-02102",14,"2","7","309"
2,"4",1,2,"7",0,"48-02102",46,"2","3","10"
1,"6",1,1,"4",0,"48-02102",26,"0","3","378"
2,"1",1,1,"6",0,"48-02101",37,"2","4","501"
1,"1",1,2,"8",0,"48-02510",38,"2","4","353"
1,"6",1,1,"3",0,"48-02101",75,"0","N","107"
2,"6",6,1,"0",0,"48-02510",17,"1","3","501"
2,"N",1,1,"N",0,"48-02515",9,"0","6","420"
1,"1",1,1,"9",0,"48-02101",35,"4","6","501"
1,"4",1,1,"3",0,"48-02102",66,"0","2","200"
1,"4",1,1,"2",0,"48-02515",39,"2","3","19"
1,"1",1,1,"8",0,"48-02516",30,"1","3","447"
2,"6",1,1,"2",0,"48-02507",36,"0","3","501"
1,"1",1,1,"8",0,"48-02515",58,"0","2","501"
2,"1",1,1,"2",0,"48-02516",39,"3","5","293"
1,"1",1,1,"4",0,"48-02102",80,"0","2","188"
1,"N",1,1,"N",0,"48-02516",13,"0","N","N"
1,"6",9,1,"4",0,"48-02516",20,"2","4","251"
1,"1",1,1,"9",0,"48-02510",48,"1","4","501"
1,"1",1,1,"7",0,"48-02101",63,"1","3","281"
2,"1",2,2,"7",0,"48-02507",46,"2","4","210"
1,"6",8,1,"0",1,"48-02516",15,"2","4","463"
2,"6",2,0,"3",0,"48-02101",18,"N","N","73"
1,"6",1,0,"3",0,"48-02102",33,"N","N","84"
1,"6",1,0,"2",1,"48-02515",23,"N","N","N"
2,"4",1,1,"6",0,"48-02510",68,"0","N","339"
2,"1",8,2,"4",4,"48-02507",36,"3","4","89"
1,"1",1,1,"7",0,"48-02101",66,"0","2","501"
1,"6",1,1,"2",0,"48-02516",17,"1","3","501"
2,"1",2,2,"5",0,"48-02507",63,"0","2","249"
1,"1",1,1,"3",0,"48-02101",71,"0","2","501"
1,"6",1,0,"3",0,"48-02102",60,"N","N","3"
1,"4",2,1,"7",0,"48-02102",34,"2","8","259"
2,"1",1,1,"0",0,"48-02515",62,"0","2","325"
2,"N",6,1,"N",1,"48-02516",12,"2","4","353"
2,"1",2,1,"9",0,"48-02510",51,"0","5","501"
1,"1",1,1,"9",0,"48-02510",40,"2","4","501"
1,"6",1,1,"4",0,"48-02515",65,"0","2","374"
1,"4",1,1,"8",0,"48-02515",61,"0","N","469"
2,"1",1,2,"0",0,"48-02510",39,"2","4","262"
1,"6",2,0,"0",0,"48-02102",17,"1","3","73"
2,"N",1,2,"N",0,"48-02507",6,"1","3","38"
1,"1",1,1,"8",0,"48-02510",59,"0","3","501"
1,"N",1,1,"N",0,"48-02516",5,"3","5","180"
2,"4",1,2,"4",0,"48-02102",62,"0","N","163"
1,"4",1,1,"5",0,"48-02515",75,"0","N","221"
2,"N",1,1,"N",0,"48-02510",6,"2","4","501"
2,"6",1,1,"7",0,"48-02101",53,"0","2","424"
2,"4",1,2,"2",1,"48-02516",75,"0","N","53"
2,"1",2,1,"9",0,"48-02101",68,"0","2","501"
2,"3",1,0,"4",0,"48-02515",81,"N","N","73"
2,"N",1,1,"N",0,"48-02516",5,"1","3","501"
1,"1",1,1,"8",0,"48-02516",60,"0","2","501"
2,"6",1,1,"2",4,"48-02515",18,"0","3","391"
1,"N",9,1,"N",0,"48-02507",3,"4","5","228"
2,"1",1,1,"5",0,"48-02516",63,"0","3","450"
1,"1",1,1,"6",1,"48-02101",64,"0","2","501"
2,"1",1,1,"7",0,"48-02102",46,"1","4","420"
1,"6",1,1,"2",0,"48-02101",20,"0","6","476"
2,"N",1,1,"N",0,"48-02516",10,"3","7","323"
2,"4",1,2,"4",0,"48-02507",24,"0","2","501"
1,"1",1,1,"7",0,"48-02101",46,"2","4","501"
1,"1",1,1,"0",1,"48-02516",36,"1","3","272"
2,"1",1,1,"6",0,"48-02510",64,"0","2","501"
1,"N",1,1,"N",0,"48-02507",3,"2","4","358"
1,"3",1,2,"6",0,"48-02507",68,"0","N","339"
1,"1",1,1,"5",0,"48-02507",36,"0","2","346"
1,"6",1,1,"1",0,"48-02102",19,"0","3","114"
1,"N",2,2,"N",0,"48-02516",1,"3","6","172"
1,"1",1,1,"7",0,"48-02101",34,"3","5","501"
1,"6",1,1,"2",1,"48-02101",18,"0","4","263"
2,"6",1,1,"3",0,"48-02101",22,"0","6","197"
2,"6",1,1,"1",0,"48-02101",20,"1","4","501"
2,"N",1,1,"N",0,"48-02101",13,"1","5","501"
2,"1",1,1,"0",0,"48-02510",54,"0","3","501"
1,"1",1,1,"6",0,"48-02515",51,"1","3","147"
2,"1",1,1,"3",0,"48-02102",71,"0","2","233"
2,"1",1,1,"2",0,"48-02102",78,"0","7","197"
1,"N",1,1,"N",0,"48-02515",3,"3","5","501"
2,"1",2,1,"2",0,"48-02515",58,"0","2","367"
1,"4",1,1,"6",1,"48-02101",36,"0","2","426"
1,"2",1,0,"3",0,"48-02102",68,"N","N","N"
1,"6",2,0,"0",0,"48-02515",59,"N","N","N"
2,"1",1,1,"1",0,"48-02507",28,"2","4","417"
2,"1",1,1,"3",0,"48-02510",78,"0","2","501"
2,"1",1,1,"7",0,"48-02102",80,"0","2","501"
2,"N",1,1,"N",0,"48-02101",5,"4","6","259"
2,"1",2,2,"0",0,"48-02510",29,"2","4","122"
1,"1",1,1,"9",0,"48-02510",67,"0","2","501"
1,"1",6,1,"7",0,"48-02516",31,"1","3","501"
2,"1",1,1,"2",0,"48-02507",70,"0","2","202"
1,"1",1,2,"7",0,"48-02515",42,"1","5","240"
2,"N",1,2,"N",0,"48-02516",7,"3","6","127"
1,"N",1,1,"N",1,"48-02102",13,"3","4","56"
2,"1",1,1,"6",4,"48-02516",36,"0","2","501"
2,"1",9,1,"3",1,"48-02101",64,"0","3","43"
2,"4",1,1,"3",0,"48-02101",56,"0","2","10"
1,"4",2,2,"4",0,"48-02102",25,"2","4","226"
2,"1",6,1,"9",0,"48-02510",67,"0","5","501"
2,"6",1,1,"0",0,"48-02102",16,"1","4","375"
1,"N",1,1,"N",1,"48-02510",5,"3","4","501"
2,"6",9,0,"3",0,"48-02510",26,"N","N","N"
2,"6",1,1,"2",0,"48-02507",26,"0","5","501"
2,"1",1,1,"3",1,"48-02510",82,"0","2","501"
2,"3",6,1,"2",0,"48-02101",63,"0","2","398"
2,"3",1,1,"6",0,"48-02507",72,"0","N","330"
2,"4",1,1,"8",0,"48-02102",73,"0","5","501"
1,"1",1,2,"5",0,"48-02507",68,"0","2","485"
1,"6",1,1,"5",1,"48-02101",23,"0","5","412"
2,"1",1,1,"1",0,"48-02102",65,"0","4","501"
2,"N",1,1,"N",0,"48-02102",0,"2","5","161"
2,"2",1,1,"3",0,"48-02101",39,"1","4","79"
2,"6",2,2,"3",0,"48-02102",24,"1","2","127"
1,"1",1,1,"8",0,"48-02507",54,"0","2","501"
1,"3",1,1,"7",0,"48-02507",63,"0","N","452"
1,"1",1,1,"8",0,"48-02101",43,"3","5","277"
2,"1",1,1,"7",1,"48-02516",57,"0","2","459"
1,"4",2,0,"0",0,"48-02102",40,"N","N","N"
2,"6",1,1,"5",0,"48-02102",24,"0","3","501"
2,"6",6,1,"7",0,"48-02516",30,"0","4","501"
1,"6",1,1,"1",0,"48-02516",17,"1","3","254"
1,"N",9,1,"N",1,"48-02101",13,"0","4","220"
2,"1",1,1,"6",1,"48-02101",45,"0","3","501"
1,"1",1,1,"6",0,"48-02516",70,"0","3","373"
1,"N",1,1,"N",1,"48-02510",14,"2","4","136"
1,"4",1,1,"5",0,"48-02515",73,"0","N","226"
2,"N",1,2,"N",0,"48-02507",12,"2","3","113"
2,"6",1,2,"4",1,"48-02510",33,"0","2","124"
1,"1",1,1,"2",0,"48-02516",63,"0","2","154"
1,"3",1,0,"2",1,"48-02101",88,"N","N","N"
1,"6",6,1,"0",0,"48-02515",16,"3","5","501"
2,"6",1,2,"4",0,"48-02515",25,"0","N","146"
2,"1",1,1,"9",1,"48-02510",41,"3","5","413"
1,"N",2,2,"N",0,"48-02507",0,"2","3","245"
1,"N",1,1,"N",0,"48-02516",0,"1","3","469"
1,"N",1,1,"N",0,"48-02516",1,"2","4","501"
2,"6",1,2,"4",1,"48-02507",65,"0","N","150"
1,"1",1,1,"6",1,"48-02507",28,"1","3","418"
2,"N",1,1,"N",0,"48-02516",1,"2","4","391"
2,"1",1,1,"9",0,"48-02101",67,"0","3","501"
2,"N",2,1,"N",0,"48-02516",12,"2","5","296"
1,"1",1,1,"9",0,"48-02101",45,"1","3","501"
1,"5",1,0,"0",0,"48-02102",71,"N","N","N"
2,"6",1,1,"3",0,"48-02516",23,"2","3","496"
1,"4",1,2,"4",0,"48-02102",85,"0","2","292"
2,"1",1,1,"5",0,"48-02102",31,"2","7","309"
2,"1",1,1,"9",0,"48-02510",40,"2","4","416"
2,"1",1,1,"1",0,"48-02516",79,"0","2","234"
1,"1",1,1,"9",0,"48-02507",56,"0","3","501"
2,"6",1,1,"0",0,"48-02516",17,"1","3","501"
1,"N",1,1,"N",0,"48-02101",11,"2","4","501"
1,"1",1,1,"9",0,"48-02102",81,"0","2","501"
2,"1",1,1,"5",0,"48-02510",72,"0","7","387"
1,"1",1,1,"9",0,"48-02507",42,"2","4","501"
2,"3",1,1,"3",0,"48-02101",79,"0","2","347"
1,"3",1,1,"5",0,"48-02515",71,"0","N","229"
2,"1",1,1,"6",1,"48-02101",35,"3","5","501"
1,"1",1,1,"7",1,"48-02101",34,"1","3","461"
2,"1",1,1,"6",0,"48-02101",59,"0","5","376"
2,"N",1,2,"N",0,"48-02102",12,"0","3","265"
1,"N",2,2,"N",0,"48-02507",11,"2","3","245"
1,"3",1,1,"3",0,"48-02102",92,"0","3","293"
1,"1",1,1,"9",0,"48-02507",58,"0","4","501"
2,"1",1,1,"9",0,"48-02101",56,"0","4","501"
2,"1",2,1,"5",0,"48-02515",69,"0","2","384"
1,"N",9,2,"N",0,"48-02507",0,"4","5","87"
1,"1",1,1,"6",0,"48-02515",51,"0","2","224"
2,"5",2,2,"5",0,"48-02101",31,"1","2","333"
2,"1",1,1,"8",0,"48-02102",57,"0","3","501"
2,"1",1,1,"2",1,"48-02516",72,"0","3","501"
2,"6",9,2,"7",0,"48-02102",27,"0","N","404"
2,"6",1,1,"9",0,"48-02102",74,"0","3","501"
1,"N",1,1,"N",1,"48-02510",14,"2","4","136"
1,"1",1,1,"8",0,"48-02101",39,"1","3","501"
1,"4",1,1,"9",0,"48-02510",56,"0","4","501"
2,"1",3,1,"1",0,"48-02101",54,"0","3","390"
1,"6",1,1,"3",0,"48-02507",20,"1","5","440"
1,"1",1,1,"8",0,"48-02515",70,"0","3","462"
1,"3",1,1,"1",0,"48-02102",72,"0","2","243"
2,"4",1,2,"3",0,"48-02101",66,"0","N","110"
1,"3",1,1,"8",0,"48-02515",80,"0","N","501"
2,"1",1,1,"6",1,"48-02101",45,"0","6","292"
1,"6",1,1,"3",0,"48-02101",20,"2","6","501"
2,"6",1,1,"8",4,"48-02510",41,"0","N","501"
2,"1",1,1,"5",0,"48-02101",78,"0","3","262"
1,"6",1,0,"4",1,"48-02515",35,"N","N","84"
1,"6",1,1,"4",1,"48-02102",31,"1","2","472"
2,"1",2,1,"8",0,"48-02102",76,"0","2","501"
1,"6",1,1,"6",0,"48-02507",37,"0","2","501"
1,"1",1,1,"6",0,"48-02102",78,"0","2","501"
2,"1",1,2,"2",0,"48-02515",44,"1","4","120"
2,"4",1,2,"6",0,"48-02515",55,"0","N","328"
2,"1",1,1,"0",0,"48-02102",40,"2","7","251"
1,"6",1,1,"2",0,"48-02516",22,"0","4","496"
1,"3",1,1,"7",0,"48-02101",63,"0","2","422"
2,"1",1,1,"7",0,"48-02510",39,"1","3","501"
1,"1",1,1,"7",4,"48-02507",30,"2","4","246"
1,"1",1,1,"9",0,"48-02101",46,"0","2","501"
2,"6",1,2,"4",0,"48-02515",23,"0","N","175"
1,"6",1,1,"0",0,"48-02101",16,"2","4","501"
1,"6",1,1,"9",0,"48-02101",39,"0","N","501"
2,"4",1,1,"9",0,"48-02510",42,"1","3","501"
2,"N",1,1,"N",0,"48-02101",11,"0","5","376"
2,"N",1,1,"N",0,"48-02101",13,"1","3","475"
2,"N",9,1,"N",1,"48-02516",13,"2","5","218"
2,"N",1,1,"N",0,"48-02102",2,"2","4","501"
1,"3",1,2,"8",0,"48-02516",41,"0","N","501"
2,"1",1,1,"7",0,"48-02515",46,"2","4","501"
1,"3",1,1,"7",0,"48-02507",73,"0","3","447"
1,"1",1,1,"8",0,"48-02507",77,"0","2","501"
2,"4",2,1,"5",0,"48-02101",50,"0","N","258"
1,"4",1,1,"5",0,"48-02510",42,"1","3","365"
1,"N",9,2,"N",0,"48-02507",0,"4","5","24"
1,"1",1,1,"9",0,"48-02507",50,"0","2","501"
1,"1",1,1,"8",0,"48-02101",42,"2","4","501"
1,"6",8,0,"0",2,"48-02515",59,"N","N","N"
1,"1",1,1,"9",0,"48-02101",47,"0","2","501"
1,"1",2,1,"6",0,"48-02507",63,"0","2","382"
1,"6",1,2,"6",4,"48-02516",21,"0","N","302"
2,"6",1,1,"2",0,"48-02516",17,"1","3","443"
1,"3",1,1,"4",0,"48-02101",68,"0","6","476"
2,"N",1,1,"N",1,"48-02516",9,"11","13","203"
1,"N",1,1,"N",0,"48-02507",9,"3","5","132"
1,"N",6,1,"N",0,"48-02507",10,"1","3","455"
2,"1",1,1,"3",0,"48-02510",74,"0","2","383"
1,"1",1,1,"9",0,"48-02101",59,"0","2","501"
1,"4",1,1,"0",0,"48-02507",42,"0","2","467"
1,"1",1,1,"4",0,"48-02516",72,"0","5","501"
2,"1",1,1,"0",0,"48-02101",59,"0","7","44"
2,"4",1,1,"3",0,"48-02515",78,"0","N","101"
2,"N",1,1,"N",0,"48-02510",2,"2","4","27"
2,"1",1,1,"7",4,"48-02101",45,"3","6","335"
2,"1",1,1,"2",0,"48-02516",53,"0","2","501"
1,"N",2,2,"N",0,"48-02510",6,"1","2","333"
2,"1",1,1,"9",0,"48-02510",47,"1","3","501"
2,"4",9,1,"6",0,"48-02507",67,"0","N","321"
2,"3",1,1,"8",0,"48-02101",61,"0","5","501"
1,"4",2,1,"4",0,"48-02507",33,"0","2","501"
1,"1",1,1,"8",0,"48-02101",37,"0","3","501"
2,"N",1,1,"N",0,"48-02516",8,"0","N","N"
2,"1",1,2,"0",0,"48-02515",39,"1","3","487"
2,"6",9,2,"7",0,"48-02507",38,"0","3","347"
1,"4",1,1,"4",0,"48-02507",64,"0","N","206"
2,"6",1,1,"5",0,"48-02102",32,"0","3","501"
2,"1",1,1,"2",0,"48-02515",54,"0","2","501"
2,"6",2,1,"2",0,"48-02507",23,"0","3","501"
2,"1",9,1,"0",1,"48-02101",39,"2","4","19"
1,"N",1,1,"N",1,"48-02510",14,"1","2","501"
2,"1",1,1,"2",0,"48-02510",65,"0","2","472"
1,"6",8,1,"2",2,"48-02516",19,"1","4","315"
1,"N",1,1,"N",0,"48-02101",12,"5","7","237"
1,"1",1,1,"9",0,"48-02507",66,"0","2","501"
2,"N",1,1,"N",0,"48-02102",4,"2","4","155"
1,"1",1,1,"8",0,"48-02102",73,"0","2","501"
1,"1",1,1,"4",0,"48-02510",67,"0","2","375"
2,"1",1,1,"8",0,"48-02510",57,"0","3","501"
1,"1",1,1,"8",0,"48-02515",35,"0","2","501"
2,"N",1,1,"N",0,"48-02510",9,"2","4","501"
2,"1",1,1,"3",0,"48-02515",37,"3","5","501"
1,"1",1,1,"9",0,"48-02101",63,"0","5","478"
1,"1",1,1,"9",1,"48-02101",41,"2","4","501"
1,"1",1,1,"8",0,"48-02510",47,"3","5","245"
1,"1",1,1,"0",0,"48-02507",55,"0","7","501"
2,"1",1,1,"9",0,"48-02507",51,"0","2","501"
1,"4",1,1,"7",0,"48-02510",66,"0","N","501"
2,"1",1,1,"7",0,"48-02507",70,"0","2","501"
1,"N",8,1,"N",1,"48-02516",7,"4","6","109"
2,"1",1,1,"2",0,"48-02101",62,"0","2","134"
1,"6",1,1,"3",1,"48-02101",20,"2","4","86"
1,"1",1,1,"9",0,"48-02101",42,"0","2","501"
1,"1",1,1,"8",0,"48-02101",54,"0","2","501"
2,"1",1,1,"5",0,"48-02102",36,"0","4","501"
2,"1",1,1,"1",0,"48-02102",25,"2","4","493"
2,"6",1,1,"8",0,"48-02515",30,"1","6","484"
1,"1",2,1,"9",0,"48-02515",47,"1","3","501"
2,"1",1,1,"5",0,"48-02101",26,"1","3","501"
1,"N",9,1,"N",1,"48-02515",9,"3","6","109"
1,"N",1,1,"N",0,"48-02102",4,"2","4","358"
2,"4",1,1,"6",0,"48-02510",62,"0","2","290"
2,"N",1,1,"N",1,"48-02102",5,"1","3","402"
2,"4",1,1,"7",0,"48-02510",54,"0","4","501"
2,"1",1,1,"8",0,"48-02515",74,"0","2","501"
2,"1",1,1,"3",0,"48-02507",65,"0","2","501"
2,"N",1,2,"N",0,"48-02101",1,"1","3","145"
1,"5",1,2,"6",0,"48-02101",33,"1","3","306"
2,"4",1,1,"9",0,"48-02515",57,"0","2","501"
1,"1",1,1,"8",0,"48-02101",33,"5","7","290"
2,"1",1,1,"6",0,"48-02507",67,"0","2","501"
2,"6",1,1,"8",4,"48-02515",34,"0","N","501"
1,"4",1,1,"9",0,"48-02507",58,"0","2","501"
2,"4",2,2,"6",0,"48-02516",65,"0","N","369"
2,"1",6,1,"5",0,"48-02516",63,"0","3","501"
2,"6",1,0,"0",0,"48-02101",19,"N","N","N"
1,"1",1,1,"5",0,"48-02102",79,"0","2","263"
2,"1",1,1,"9",1,"48-02510",33,"2","4","501"
1,"1",1,1,"7",0,"48-02507",68,"0","2","404"
2,"6",9,1,"3",4,"48-02510",17,"1","4","501"
1,"1",1,2,"7",0,"48-02515",42,"2","4","145"
1,"1",1,1,"9",0,"48-02515",67,"0","2","501"
1,"N",6,1,"N",0,"48-02507",8,"3","5","299"
2,"N",1,1,"N",0,"48-02516",6,"0","N","N"
2,"N",1,1,"N",0,"48-02101",1,"3","5","287"
1,"2",2,0,"3",0,"48-02102",69,"N","N","N"
1,"1",1,1,"8",0,"48-02101",51,"0","2","501"
2,"6",1,1,"2",0,"48-02101",18,"0","3","340"
2,"4",1,2,"4",0,"48-02102",64,"0","N","150"
1,"4",1,0,"0",0,"48-02102",35,"N","N","N"
1,"4",1,1,"2",0,"48-02102",62,"0","2","358"
2,"1",1,1,"6",0,"48-02510",62,"0","2","501"
2,"1",1,1,"0",0,"48-02101",37,"3","5","394"
1,"4",1,1,"5",0,"48-02102",58,"0","4","249"
2,"1",1,1,"9",0,"48-02510",40,"2","4","501"
1,"1",1,1,"8",0,"48-02101",41,"2","4","330"
2,"1",1,1,"7",0,"48-02515",63,"0","5","501"
1,"1",1,1,"6",1,"48-02515",61,"0","2","415"
1,"6",1,1,"8",0,"48-02101",63,"0","N","501"
1,"4",1,1,"8",0,"48-02102",51,"0","3","501"
1,"6",8,1,"0",1,"48-02101",16,"3","5","315"
2,"4",1,2,"9",0,"48-02515",33,"0","N","501"
1,"1",1,1,"6",0,"48-02515",57,"0","6","420"
2,"1",1,1,"6",1,"48-02101",42,"0","2","501"
1,"1",1,2,"6",0,"48-02101",33,"0","3","428"
1,"1",2,1,"8",0,"48-02515",66,"0","2","501"
1,"3",1,1,"4",0,"48-02102",78,"0","N","143"
1,"N",1,1,"N",0,"48-02101",12,"5","7","229"
2,"1",1,1,"9",0,"48-02507",29,"0","2","501"
2,"2",1,1,"3",0,"48-02510",77,"0","2","234"
2,"6",1,1,"4",1,"48-02510",34,"1","5","292"
1,"N",1,1,"N",1,"48-02515",12,"1","3","156"
2,"1",1,1,"8",0,"48-02515",38,"0","2","501"
1,"1",1,1,"7",0,"48-02101",61,"0","2","382"
2,"4",1,1,"7",0,"48-02515",48,"0","2","495"
1,"4",1,1,"3",0,"48-02101",49,"0","N","107"
1,"1",8,1,"8",1,"48-02101",46,"1","3","324"
2,"6",1,1,"6",0,"48-02507",27,"0","3","297"
1,"6",9,1,"1",4,"48-02510",17,"3","7","5"
2,"4",1,1,"9",0,"48-02510",72,"0","N","501"
1,"1",1,1,"5",0,"48-02515",30,"0","2","146"
2,"1",1,1,"2",0,"48-02510",65,"0","5","232"
2,"1",1,2,"6",0,"48-02515",54,"0","2","501"
1,"1",1,1,"3",0,"48-02507",67,"0","2","162"
2,"N",1,2,"N",0,"48-02101",7,"1","3","145"
1,"6",1,1,"0",0,"48-02101",15,"2","4","501"
1,"1",1,1,"7",0,"48-02507",59,"0","2","294"
2,"1",1,1,"7",0,"48-02101",63,"0","3","501"
1,"1",1,1,"5",0,"48-02101",34,"0","5","376"
2,"1",1,1,"8",0,"48-02102",57,"0","5","501"
1,"1",1,2,"9",0,"48-02101",42,"4","6","426"
2,"6",9,2,"6",1,"48-02507",31,"0","3","413"
2,"1",1,1,"5",0,"48-02102",26,"1","3","437"
2,"1",1,1,"6",0,"48-02515",65,"0","2","501"
1,"1",6,1,"2",0,"48-02101",55,"0","3","413"
1,"4",1,0,"0",0,"48-02102",50,"N","N","3"
2,"6",1,0,"2",0,"48-02515",18,"N","N","N"
2,"6",1,1,"1",0,"48-02507",19,"0","2","501"
1,"5",1,2,"6",0,"48-02102",78,"0","N","363"
2,"1",1,1,"8",0,"48-02101",30,"2","4","501"
2,"1",1,1,"7",0,"48-02510",44,"3","5","206"
2,"6",1,1,"0",0,"48-02516",15,"1","3","443"
1,"N",1,1,"N",0,"48-02510",8,"2","4","501"
1,"N",1,1,"N",0,"48-02101",7,"2","4","239"
2,"1",1,1,"2",0,"48-02101",56,"0","2","383"
1,"1",1,1,"9",0,"48-02510",68,"0","2","501"
1,"N",1,1,"N",0,"48-02101",12,"3","5","501"
1,"5",1,2,"5",1,"48-02515",23,"1","5","240"
