,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
65,59,2,N,6,3,6,0,3,3,2,59,2,N,3,3,100.0
66,71,2,5,6,1,3,0,9,1,1,71,2,5,2,2,60.0
67,76,2,N,8,1,5,2,2,1,2,76,2,N,1,2,100.0
68,63,2,N,7,1,3,2,9,8,1,63,2,N,1,9,100.0
69,52,2,N,8,1,6,1,7,5,2,52,2,N,1,7,100.0
70,77,2,N,3,1,4,1,4,7,2,77,2,N,1,4,100.0
71,23,2,N,8,1,1,1,8,5,1,44,1,N,1,1,40.0
72,49,2,N,5,1,2,1,0,8,2,30,2,N,1,5,60.0
73,49,2,N,5,2,4,0,3,8,2,49,2,N,2,3,100.0
74,84,1,N,9,1,4,2,3,3,1,84,1,N,1,3,100.0
75,29,2,N,7,1,2,0,4,8,2,26,2,N,2,5,40.0
76,66,2,N,7,1,3,1,2,8,1,66,2,N,1,2,100.0
77,63,2,N,5,3,6,1,5,5,2,18,2,N,1,0,40.0
78,68,2,N,6,1,3,2,3,1,1,68,2,N,1,3,100.0
79,74,2,N,1,1,3,1,0,8,2,74,2,N,1,0,100.0
80,61,2,N,7,1,4,2,3,9,1,61,2,N,1,3,100.0
81,24,2,N,5,1,3,1,4,6,1,84,2,N,1,9,60.0
82,60,2,N,3,1,5,2,7,8,1,60,1,N,1,7,80.0
83,55,2,N,4,1,4,2,5,5,2,55,2,N,1,5,100.0
84,63,2,N,6,1,5,1,2,2,2,59,2,N,1,3,60.0
85,45,2,N,3,1,2,1,8,8,2,45,2,N,1,8,100.0
86,30,2,N,5,2,2,0,0,6,1,30,2,N,2,0,100.0
87,32,2,N,5,1,5,0,3,1,2,32,2,N,3,3,80.0
88,39,2,N,6,1,2,2,4,6,2,39,2,N,1,4,100.0
89,36,2,N,9,1,5,2,3,8,2,36,2,N,1,3,100.0
90,88,2,N,3,1,2,1,3,2,1,88,2,N,1,3,100.0
91,29,2,N,4,1,4,1,4,5,2,29,2,N,1,4,100.0
92,52,2,N,7,1,2,1,4,9,1,52,2,N,1,4,100.0
93,60,2,N,8,1,4,1,7,8,2,60,2,N,1,7,100.0
94,76,2,N,4,1,3,2,3,8,1,76,2,N,1,3,100.0
95,34,2,N,10,1,2,1,6,9,2,34,2,N,1,0,80.0
96,33,2,N,1,1,1,1,7,3,1,33,2,N,1,7,100.0
97,60,2,N,9,1,2,1,9,8,2,60,2,N,1,4,80.0
98,59,2,N,6,1,2,2,2,8,1,59,2,N,1,2,100.0
99,22,2,N,4,2,6,0,0,5,1,22,2,N,2,1,80.0
100,63,2,N,9,2,4,0,2,5,2,63,2,N,2,2,100.0
101,19,2,N,6,3,6,0,0,8,2,19,2,N,3,0,100.0
102,69,2,N,6,1,4,0,2,1,2,69,2,N,2,2,80.0
103,67,2,N,4,1,1,1,6,5,1,67,2,N,1,6,100.0
104,36,2,N,12,1,2,2,N,3,2,36,2,N,1,3,80.0
105,54,1,N,3,1,N,2,2,5,2,6,2,N,1,N,40.0
106,39,2,N,8,1,2,1,7,5,2,39,2,N,1,7,100.0
107,34,2,N,10,1,2,2,2,3,2,34,2,N,1,2,100.0
108,28,2,N,7,1,2,2,0,5,2,28,2,N,1,0,100.0
109,26,2,N,6,1,1,1,4,4,2,26,2,N,1,4,100.0
110,54,2,N,4,1,4,1,1,8,1,54,2,N,1,9,80.0
111,35,2,N,1,3,2,1,7,5,2,35,2,N,1,7,80.0
112,16,2,N,4,1,6,2,1,5,1,16,2,N,1,1,100.0
113,42,2,N,9,1,2,1,7,3,2,42,2,N,1,7,100.0
114,40,2,N,8,1,6,2,0,5,2,40,2,N,1,0,100.0
115,39,2,N,2,1,4,1,6,6,2,39,2,N,1,6,100.0
116,34,2,N,7,1,6,2,8,5,1,34,2,N,1,5,80.0
117,67,2,N,6,1,3,2,8,3,1,67,2,N,1,2,80.0
118,28,2,N,11,1,2,2,2,2,2,22,2,N,1,0,60.0
119,16,2,N,3,1,6,1,3,5,1,16,2,N,1,0,80.0
120,37,2,N,1,1,4,1,2,3,1,37,2,N,1,2,100.0
121,45,2,N,7,2,4,0,3,5,1,45,2,N,2,3,100.0
122,38,2,N,6,1,1,2,4,9,2,32,2,N,1,0,60.0
123,86,2,N,10,1,3,1,8,3,1,86,2,N,1,8,100.0
124,38,2,N,10,1,2,1,N,3,1,38,2,N,1,8,80.0
125,33,2,N,9,1,1,2,8,3,2,33,2,N,1,8,100.0
126,17,2,N,4,1,N,2,0,9,2,14,2,N,1,N,60.0
127,61,2,N,6,1,3,1,1,3,1,61,1,N,1,1,80.0
128,78,2,N,1,1,6,1,N,5,1,78,2,N,1,5,80.0
129,59,2,N,8,1,4,1,3,9,1,59,2,N,1,3,100.0
130,57,2,N,5,1,4,1,7,9,1,57,2,N,1,7,100.0
131,35,2,N,10,1,4,2,7,3,2,35,2,N,1,7,100.0
132,40,2,N,8,1,2,2,N,9,2,40,1,N,1,7,60.0
133,31,2,N,5,1,5,2,2,9,1,31,2,N,1,2,100.0
134,43,2,N,6,1,5,1,6,3,2,43,2,N,1,6,100.0
135,55,2,N,10,1,2,0,7,6,1,55,2,N,2,7,80.0
136,62,2,N,8,1,4,2,2,9,1,62,2,N,1,2,100.0
137,18,2,N,4,1,4,1,0,3,2,51,2,N,1,3,60.0
138,44,2,N,8,1,4,1,6,6,1,44,2,N,1,6,100.0
139,51,1,N,12,1,1,2,3,8,1,51,1,N,1,3,100.0
140,33,2,N,8,1,1,2,5,9,2,57,2,N,1,0,60.0
141,38,2,N,7,1,5,1,3,6,1,38,2,N,1,3,100.0
142,38,2,N,10,1,2,2,3,8,1,38,2,N,1,6,80.0
143,37,2,N,10,1,2,2,3,8,2,37,2,N,1,3,100.0
144,39,2,N,4,1,5,2,6,8,1,42,2,N,1,4,60.0
145,56,2,N,10,1,2,2,9,9,2,56,2,N,1,9,100.0
146,5,2,N,1,2,4,1,N,8,2,40,2,N,1,5,40.0
147,12,2,N,3,1,2,1,N,6,1,27,2,N,1,2,60.0
148,1,2,N,N,1,N,1,N,5,2,1,2,N,1,N,100.0
149,3,2,N,1,1,N,0,N,2,2,3,2,N,3,N,80.0
150,5,2,N,1,1,N,0,N,1,1,13,1,N,2,N,40.0
151,4,2,N,4,1,N,2,N,8,1,13,2,N,1,N,80.0
152,6,2,N,2,1,N,2,N,5,2,6,2,N,1,N,100.0
