,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
60,77,2,N,4,1,5,1,3,2,2,16,2,N,1,0,60.0
61,71,2,N,4,2,5,0,0,2,2,70,2,N,2,0,80.0
62,45,2,N,4,1,3,2,5,6,1,51,2,N,1,3,60.0
63,40,1,N,9,1,2,2,0,9,2,44,2,N,1,7,40.0
64,20,2,N,8,1,6,2,8,5,2,40,2,N,1,0,60.0
65,83,2,N,11,1,3,1,6,6,1,89,2,N,1,6,80.0
66,77,2,N,10,2,4,0,3,1,1,77,1,N,2,2,60.0
67,35,2,N,3,1,5,2,5,1,1,43,2,N,1,6,60.0
68,89,2,N,5,2,3,0,3,2,2,74,2,N,2,1,60.0
69,50,2,N,6,1,6,1,7,7,2,23,2,N,1,4,60.0
70,46,2,N,6,1,1,1,2,9,2,38,2,N,1,4,60.0
71,6,2,N,3,1,N,2,N,5,2,6,2,N,1,N,100.0
72,80,2,N,5,1,3,2,3,3,1,47,2,N,1,1,60.0
73,73,1,N,12,1,5,2,3,2,1,73,1,N,1,3,100.0
74,76,2,N,1,1,3,1,3,8,2,74,2,N,1,0,60.0
75,63,2,N,9,2,4,0,2,5,2,63,2,N,2,2,100.0
76,95,2,N,3,2,3,0,2,2,2,78,2,N,2,0,60.0
77,49,2,N,12,1,2,1,9,1,1,50,2,N,1,3,60.0
78,29,2,N,4,1,6,2,0,5,1,16,2,N,1,1,60.0
79,2,2,N,N,3,N,0,N,2,2,2,2,N,3,N,100.0
80,40,2,N,5,3,2,0,2,6,1,30,2,N,2,0,40.0
81,21,2,N,7,3,6,0,0,3,2,18,2,N,3,1,60.0
82,46,2,N,10,1,3,2,4,6,2,82,2,N,1,8,60.0
83,73,2,N,8,1,6,2,2,9,1,70,2,N,1,2,80.0
84,37,2,N,8,1,5,2,3,8,2,47,2,N,1,4,60.0
85,28,2,N,7,1,6,2,3,5,1,34,2,N,1,5,60.0
86,46,2,N,1,1,1,1,7,3,1,33,2,N,1,7,80.0
87,70,2,4,6,3,4,0,0,1,2,69,2,N,2,2,20.0
88,61,2,N,7,1,1,1,0,5,2,72,2,N,1,6,60.0
89,30,2,N,12,1,6,2,7,8,1,35,2,N,1,7,80.0
90,40,2,N,10,1,2,1,9,3,2,66,1,N,1,9,60.0
91,32,2,N,7,1,5,2,2,3,2,49,2,N,1,2,80.0
92,33,2,N,9,1,2,1,9,8,1,35,2,N,1,7,60.0
93,56,2,N,1,1,4,2,5,8,2,56,2,N,1,6,80.0
94,34,2,N,5,1,5,2,3,8,1,26,1,N,1,0,40.0
95,51,2,N,4,1,4,1,3,3,2,51,2,N,1,3,100.0
96,75,2,N,1,1,4,2,3,8,1,40,2,N,1,3,80.0
97,29,2,1,7,1,2,1,4,8,1,36,2,N,1,3,40.0
98,53,2,N,8,1,2,1,6,6,2,50,2,N,1,2,60.0
99,23,2,N,4,1,6,1,1,7,1,15,2,N,1,0,60.0
100,53,2,N,6,3,3,0,1,1,1,71,2,5,2,2,20.0
101,10,1,N,3,2,N,0,N,9,1,10,2,N,2,N,80.0
102,36,2,N,10,1,5,2,0,6,2,31,2,N,1,4,60.0
103,37,2,N,12,1,4,2,8,6,2,36,2,N,1,6,60.0
104,44,2,N,3,1,5,2,3,2,1,52,2,N,1,0,60.0
105,47,2,N,9,1,5,2,7,9,1,41,2,N,1,9,60.0
106,22,2,N,6,1,6,2,5,6,2,79,2,N,1,5,80.0
107,35,2,N,5,1,2,1,6,8,2,30,2,N,1,5,60.0
108,82,2,4,8,1,3,1,2,8,2,82,2,N,1,3,60.0
109,65,2,N,1,1,4,1,2,3,1,37,2,N,1,2,80.0
110,39,2,N,8,1,6,1,6,8,2,21,2,N,1,3,60.0
111,29,2,N,7,1,1,1,4,5,1,47,2,N,1,4,80.0
112,39,2,N,12,1,1,2,8,9,1,28,2,N,1,0,60.0
113,76,1,N,11,1,1,1,8,8,1,41,2,N,1,9,40.0
