PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
30-00600,8,1,N,0,1,0,4,1,1,16.3,N,N,3,N,N,9,N,2,2,2,2,37,37
38-00100,69,2,1,1,1,0,2,1,1,73.0,N,N,5,107988.61930169513,9,501,N,1,1,2,2,37,37
19-01700,22,1,6,2,1,1,3,1,1,3572.3,170,0,5,6789.383536593573,1,231,N,2,2,2,2,85,85
28-01100,70,1,3,0,2,0,N,1,2,2674.3,N,N,4,24908.440145134497,5,187,N,2,1,1,2,23,23
30-00600,11,1,N,0,1,4,6,1,2,16.3,N,N,3,N,N,301,N,2,2,2,2,57,57
19-01700,25,1,6,0,1,0,N,1,1,3572.3,7860,11,5,41501.95212050463,6,209,N,2,2,2,2,263,263
08-00803,17,2,6,0,6,N,N,3,0,3393.2,N,N,7,0.0,0,N,N,2,2,2,2,0,0
17-03529,0,1,N,0,2,0,2,1,2,15097.5,N,N,N,N,N,501,N,N,N,2,2,159,159
06-08507,10,2,N,0,1,1,4,1,2,3305.1,N,N,3,N,N,501,N,2,2,2,2,77,77
06-07502,27,2,6,0,1,0,N,1,1,33632.6,7870,11,9,56608.753209901486,7,501,N,2,2,2,2,197,197
38-00100,44,1,1,0,1,1,3,1,2,73.0,9470,16,8,76916.23484598825,8,501,N,2,2,2,2,163,163
24-01004,36,1,6,0,6,0,N,1,2,4187.9,N,N,9,76512.97841328637,7,501,N,2,2,2,2,76,76
01-01301,63,1,6,0,2,0,N,1,1,2731.2,5070,6,7,16231.363266268885,4,291,N,2,2,2,2,1283,1283
17-03529,11,1,N,0,2,3,5,1,2,15097.5,N,N,3,N,N,75,N,2,2,2,2,51,51
26-02702,18,1,6,0,6,N,N,3,0,4817.2,N,N,7,0.0,0,N,N,2,2,2,2,0,0
24-01004,30,1,1,0,5,1,3,1,1,4187.9,9920,18,10,5989.931479040739,1,501,N,2,2,2,2,25,25
38-00100,60,1,1,0,1,0,2,1,1,73.0,9490,16,9,576151.9486707367,9,501,N,2,2,2,2,32,32
32-00405,33,2,6,0,9,2,5,1,2,7990.5,6180,7,4,51569.67766344661,7,262,N,2,2,2,2,51,51
06-07502,70,2,2,0,1,0,12,1,1,33632.6,N,N,11,12190.78204540423,3,501,N,2,2,2,1,109,109
32-00405,36,2,6,0,1,3,5,1,1,7990.5,9170,15,7,-1494.130624775626,0,167,N,2,2,2,2,86,86
51-01301,50,1,1,0,1,0,4,1,1,11162.8,7860,11,10,76183.44834725473,7,501,N,2,2,2,2,81,81
38-00100,62,2,1,0,1,0,5,1,1,73.0,N,N,4,0.0,0,290,N,2,2,2,2,80,80
06-07502,24,1,1,0,1,1,3,1,2,33632.6,8660,14,5,2282.8009029287455,1,501,N,2,2,2,2,51,51
51-01301,39,2,1,0,9,2,4,1,1,11162.8,4770,6,9,88689.66238474836,8,501,N,2,2,2,2,45,45
36-04010,12,2,N,0,2,1,4,1,2,50441.6,N,N,3,N,N,408,N,2,2,2,2,106,106
08-00803,49,1,1,0,2,1,3,1,2,3393.2,5391,6,10,1028.282801442435,1,69,N,2,2,2,2,62,62
26-02702,35,1,2,0,6,N,N,2,0,4817.2,8660,14,1,32547.968883725014,4,501,N,2,2,2,2,79,0
38-00100,98,2,1,0,1,0,2,1,1,73.0,N,N,7,23103.444431634754,4,501,N,2,2,2,2,9,9
51-01301,86,2,3,0,1,0,N,1,1,11162.8,N,N,4,9591.867163335372,2,91,N,2,2,2,2,62,62
06-08507,15,2,6,0,1,1,3,1,1,3305.1,N,N,4,-4097.075452117554,0,501,N,2,2,2,1,5719,5719
08-00803,62,1,3,0,1,0,2,1,2,3393.2,6870,9,9,29487.89231691895,4,501,N,2,2,2,1,87,87
30-00600,85,2,1,0,1,0,2,1,1,16.3,N,N,5,9616.27999972705,2,295,N,2,2,2,2,210,210
06-08507,35,2,1,0,1,2,4,1,2,3305.1,7860,11,12,291535.2009695986,9,501,N,2,2,2,2,101,101
36-03710,58,2,4,0,1,N,N,3,0,52864.7,370,1,11,0.0,0,0,N,2,2,2,2,0,0
26-02702,45,2,1,0,1,0,2,1,2,4817.2,4680,6,11,24347.95956938403,4,92,N,2,2,2,2,247,247
28-01100,19,1,6,0,2,0,2,1,2,2674.3,N,N,4,0.0,0,218,N,2,2,2,2,0,0
38-00100,87,1,4,0,1,0,2,1,1,73.0,N,N,3,55222.73959292996,7,335,N,2,2,2,2,111,111
40-00200,60,1,1,0,6,0,2,1,1,90.7,5593,6,7,23768.185929192812,5,388,N,2,2,2,2,73,73
30-00600,26,2,2,0,1,0,3,1,1,16.3,7380,10,3,31216.034919618647,5,185,N,2,2,2,2,205,205
32-00405,84,2,1,4,1,N,N,2,0,7990.5,N,N,3,0.0,0,0,N,1,1,2,2,0,0
01-01301,0,1,N,0,2,0,4,1,2,2731.2,N,N,N,N,N,0,N,N,N,2,2,21,21
36-03710,20,1,6,1,8,0,N,1,2,52864.7,9920,18,8,63376.96171321948,7,20,N,2,2,2,2,105,105
32-00405,23,2,6,0,1,3,4,1,2,7990.5,770,3,5,0.0,0,52,N,2,2,2,2,45,45
13-04600,1,1,N,0,1,0,3,1,2,3670.4,N,N,N,N,N,2,N,N,N,2,2,19,19
13-04600,64,1,6,0,2,0,4,1,1,3670.4,N,N,4,0.0,0,452,N,2,2,2,2,102,102
24-01004,61,1,1,0,1,0,4,1,2,4187.9,3180,4,7,11485.951647363929,2,173,N,2,2,2,2,23,23
06-08507,13,2,N,0,1,2,4,1,2,3305.1,N,N,3,N,N,501,N,2,2,2,2,68,68
36-04010,51,1,4,0,2,0,N,1,1,50441.6,N,N,5,0.0,0,N,N,2,2,2,2,156,156
28-01100,80,2,3,0,2,0,N,1,2,2674.3,N,N,9,4205.125133291717,2,89,N,2,2,2,2,154,154
51-01301,21,1,6,0,1,0,N,1,2,11162.8,8680,14,9,14214.8155416726,3,308,N,2,2,2,2,63,63
28-01100,23,2,6,0,2,2,3,1,1,2674.3,7390,10,5,0.0,0,0,N,2,2,2,2,76,76
51-51255,61,2,1,0,9,0,5,1,1,11224.3,7270,10,11,211756.01232111364,9,501,N,2,2,2,2,26,26
17-03529,60,1,1,0,2,0,2,1,1,15097.5,9470,16,10,513282.4644800193,9,501,N,2,2,2,2,93,93
29-01901,57,1,4,0,1,0,N,1,2,5434.8,8590,14,9,27939.895406183157,5,188,N,2,2,2,2,108,108
06-08507,12,2,N,4,8,6,10,1,2,3305.1,N,N,3,N,N,501,N,2,2,2,2,6,6
36-04010,52,2,1,0,2,0,2,1,1,50441.6,3570,4,6,124428.61412264603,9,501,N,2,2,2,2,69,69
24-01004,18,1,6,0,1,5,8,1,1,4187.9,7270,10,5,24508.26225948036,3,263,N,2,2,2,2,234,234
06-07502,47,1,2,0,2,N,N,2,0,33632.6,8680,14,6,15633.90720242821,3,27,N,2,2,2,2,200,0
30-00600,1,1,N,0,1,0,N,1,2,16.3,N,N,N,N,N,408,N,N,N,2,2,44,44
06-07502,19,2,6,0,1,0,2,1,2,33632.6,N,N,7,6441.940095378211,2,286,N,2,2,2,1,55,55
32-00405,7,1,N,0,1,0,2,1,2,7990.5,N,N,2,N,N,22,N,2,2,2,2,59,59
38-00100,60,2,3,0,3,0,N,1,1,73.0,2670,4,4,28443.056053035867,4,154,N,2,2,2,2,3,3
06-07502,10,2,N,0,9,0,3,1,1,33632.6,N,N,4,N,N,N,N,1,2,2,2,135,135
51-51255,47,2,1,0,1,1,4,1,2,11224.3,8562,14,5,72491.0030219435,7,458,N,2,2,1,2,105,105
36-04010,45,1,1,0,2,0,6,1,2,50441.6,7390,10,10,56232.980188881804,7,350,N,2,2,2,2,92,92
24-01004,85,1,1,0,1,0,2,1,1,4187.9,N,N,11,98270.09750071315,8,501,N,2,2,2,2,11,11
26-02702,95,2,1,0,1,0,4,1,2,4817.2,7280,10,9,25316.513350350102,4,203,N,2,2,2,2,206,206
08-00803,17,2,6,0,1,0,N,1,2,3393.2,7380,10,9,24825.180094253476,4,194,N,2,2,2,2,113,113
51-01301,43,2,4,3,1,N,N,2,0,11162.8,N,N,6,7131.871455799071,2,N,N,2,2,2,1,57,0
32-00405,39,2,6,4,8,3,5,1,1,7990.5,7770,10,7,21210.772566825442,4,217,N,2,2,2,2,25,25
30-00600,13,1,N,2,1,3,4,1,1,16.3,N,N,2,N,N,501,N,2,2,2,2,175,175
28-01100,37,2,4,0,2,N,N,2,0,2674.3,6570,8,12,74751.96082042725,9,315,N,2,2,2,2,0,0
06-07502,87,1,1,0,1,0,2,1,1,33632.6,N,N,9,469031.50890087534,9,501,N,2,2,2,2,54,54
38-00100,10,2,N,0,1,3,6,1,2,73.0,N,N,3,N,N,133,N,2,2,2,2,9,9
28-01100,42,2,2,0,1,N,N,2,0,2674.3,N,N,4,0.0,0,N,N,2,2,2,2,62,0
28-01100,60,2,1,0,2,0,2,1,1,2674.3,6170,7,9,19088.276618379015,4,501,N,2,2,2,2,35,35
26-02702,72,1,1,0,6,0,2,1,1,4817.2,9370,16,12,103095.73436352354,9,501,N,2,2,2,2,139,139
38-00100,15,2,6,0,3,0,2,1,1,73.0,N,N,3,0.0,0,223,N,2,2,2,2,52,52
17-03531,43,2,1,0,2,0,2,1,1,11171.6,170,0,8,31201.11660075219,5,501,N,2,2,2,2,64,64
32-00405,42,1,1,0,1,2,4,1,1,7990.5,N,N,5,4786.203461191001,1,87,N,2,2,2,2,51,51
29-01901,9,1,N,0,2,0,4,1,1,5434.8,N,N,3,N,N,279,N,1,2,2,2,194,194
28-01100,56,1,6,0,2,2,3,1,2,2674.3,8564,14,5,24892.693360906935,5,218,N,2,2,2,2,64,64
40-00200,56,2,6,0,1,0,N,1,1,90.7,4690,6,5,26684.044579868954,5,183,N,2,2,2,2,260,260
24-01004,26,2,6,0,1,0,N,1,1,4187.9,1990,4,9,101950.96184529638,8,501,N,2,2,2,2,113,113
13-04600,28,2,6,0,2,0,N,1,1,3670.4,7860,11,9,29516.061430436388,5,299,N,2,2,2,2,53,53
38-00100,10,2,N,0,1,3,4,1,2,73.0,N,N,3,N,N,368,N,2,2,2,2,1978,1978
51-51255,14,1,N,0,1,1,3,1,1,11224.3,N,N,3,N,N,501,N,2,2,2,2,61,61
06-08507,56,2,4,0,6,0,N,1,1,3305.1,9790,17,10,111449.80984590294,8,501,N,1,2,2,2,214,214
36-04010,51,2,1,0,9,1,3,1,1,50441.6,N,N,9,74356.49148832323,8,501,N,2,1,2,2,173,173
17-03531,84,1,6,0,2,0,6,1,2,11171.6,6190,7,4,83645.6270391729,8,319,N,2,1,1,2,132,132
40-00200,69,2,3,0,1,0,3,1,1,90.7,N,N,6,23047.595373079042,5,278,N,2,2,2,2,28,28
13-04600,66,2,6,0,2,0,N,1,2,3670.4,N,N,7,2494.339170799236,1,32,N,2,2,2,2,19,19
24-01004,46,2,1,0,1,0,2,1,1,4187.9,8660,14,10,155718.9767982342,9,501,N,2,2,1,2,62,62
13-04600,19,2,6,0,1,N,N,3,0,3670.4,170,0,7,426.1173500840499,1,112,N,2,2,2,2,0,0
30-00600,59,1,1,1,8,0,2,1,2,16.3,N,N,7,0.0,0,410,N,2,2,2,2,159,159
06-08507,66,1,1,0,6,0,2,1,2,3305.1,180,0,9,115945.33331226296,8,501,N,2,2,2,1,61,61
24-01004,71,2,1,4,1,0,10,1,2,4187.9,N,N,8,72945.58087377645,7,501,N,2,2,2,2,67,67
28-01100,13,1,N,0,2,7,12,1,2,2674.3,N,N,3,N,N,0,N,N,2,2,2,0,0
13-04600,50,2,3,0,2,N,N,3,0,3670.4,9920,18,11,2640.0291782193817,1,N,N,2,2,2,2,0,0
08-00803,39,2,4,0,1,0,N,1,2,3393.2,7460,10,8,56303.07843531953,6,243,N,2,2,2,2,25,25
32-00405,37,1,6,0,6,0,N,1,2,7990.5,8270,12,7,0.0,0,0,N,2,2,2,2,158,158
36-04010,76,2,3,0,2,0,4,1,1,50441.6,N,N,5,7429.873169680939,2,104,N,2,2,2,2,161,161
08-00803,37,2,1,0,1,0,2,1,1,3393.2,7490,10,10,75239.70808903605,7,501,N,2,2,2,2,107,107
13-04600,78,1,3,0,3,N,N,2,0,3670.4,N,N,7,12298.623863940235,3,N,N,2,2,2,2,0,0
19-01700,41,1,6,0,1,N,N,2,0,3572.3,N,N,4,-471.52462194286795,0,N,N,2,2,2,2,69,0
28-01100,10,2,N,0,2,3,5,1,2,2674.3,N,N,3,N,N,300,N,2,2,2,2,148,148
38-00100,66,2,6,0,1,0,2,1,1,73.0,6290,7,6,27260.13673789691,4,397,N,2,2,2,2,56,56
06-07502,37,1,1,0,1,0,3,1,1,33632.6,7290,10,5,97549.59475734112,8,501,N,2,2,2,2,124,124
30-00600,26,1,6,0,1,0,N,1,2,16.3,5275,6,7,32735.567967228762,5,297,N,2,2,2,2,96,96
19-01700,35,1,6,0,1,0,N,1,1,3572.3,7860,11,9,54237.20875290166,7,471,N,2,2,2,2,85,85
24-01004,55,1,1,0,6,0,2,1,1,4187.9,4971,6,9,35162.89827729041,4,501,N,2,2,2,2,52,52
24-01004,75,2,4,0,1,0,N,1,1,4187.9,8080,12,9,168753.0206322745,9,501,N,2,2,2,2,32,32
06-07502,61,2,6,0,1,0,N,1,2,33632.6,N,N,4,15544.527066359204,3,91,N,2,1,1,2,71,71
24-01004,55,1,1,0,2,0,2,1,1,4187.9,8270,12,9,97476.25444518859,8,501,N,2,1,2,2,56,56
51-01301,49,2,1,0,1,2,4,1,1,11162.8,6870,9,9,152101.93726677133,9,501,N,2,2,2,2,1579,1579
19-01700,59,2,4,0,1,0,N,1,2,3572.3,N,N,4,778.0075367560675,0,0,N,2,1,1,2,99,99
51-01301,48,1,1,4,1,2,4,1,1,11162.8,7071,9,9,18388.04061389458,3,501,N,2,2,2,2,153,153
32-00405,92,2,3,0,1,0,N,1,2,7990.5,N,N,4,204.35306766437293,1,19,N,2,1,1,2,132,132
38-00100,23,2,6,0,1,2,11,1,1,73.0,7490,10,9,18351.96719485728,3,449,N,2,2,2,2,13,13
17-03529,69,1,3,0,2,0,N,1,2,15097.5,8191,12,10,72053.81532076094,8,501,N,2,2,2,2,76,76
24-01004,34,2,6,0,1,2,5,1,2,4187.9,7280,10,5,327114.09985892405,9,141,N,2,2,2,2,92,92
13-04600,12,1,N,0,2,2,4,1,1,3670.4,N,N,3,N,N,243,N,1,2,2,2,106,106
40-00200,64,1,1,0,7,0,5,1,1,90.7,N,N,5,-1492.048132639422,0,21,N,2,2,2,2,31,31
32-00405,10,2,N,0,1,3,4,1,2,7990.5,N,N,3,N,N,22,N,2,2,2,2,100,100
24-01004,13,1,N,0,1,2,4,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,53,53
40-00200,53,1,1,0,1,1,5,1,2,90.7,7870,11,8,31380.634881038917,6,N,N,2,2,2,2,69,69
17-03531,57,2,1,0,2,0,4,1,1,11171.6,2370,4,9,89768.79533976167,8,230,N,2,2,2,2,60,60
32-00405,24,2,6,0,2,0,N,1,2,7990.5,8590,14,5,1503.5119361410075,1,58,N,2,2,2,2,57,57
06-07502,60,1,1,0,9,0,3,1,2,33632.6,N,N,4,17843.883806780417,3,39,N,2,2,2,2,233,233
32-00405,4,1,N,0,9,0,4,1,2,7990.5,N,N,N,N,N,131,N,N,N,2,2,67,67
06-08507,21,1,6,0,6,0,3,1,2,3305.1,N,N,4,0.0,0,142,N,2,2,2,2,52,52
06-08507,44,1,1,0,1,1,4,1,1,3305.1,7780,10,12,201422.26963946194,9,501,N,2,2,2,2,61,61
30-00600,45,1,1,0,1,2,4,1,2,16.3,1990,4,8,2916.7502940639374,9,12,N,2,2,2,2,100,100
28-01100,71,2,1,0,2,0,2,1,1,2674.3,N,N,7,30221.50543731241,6,501,N,2,2,2,2,77,77
32-00405,18,2,6,1,8,0,4,1,2,7990.5,7280,10,7,0.0,0,314,N,2,2,2,2,120,120
51-01301,38,1,6,0,1,0,N,1,2,11162.8,7860,11,9,931140.4637361626,9,501,N,2,2,2,2,26,26
36-04010,45,2,6,0,2,4,6,1,2,50441.6,6190,7,4,81408.40368751343,8,323,N,2,2,2,2,229,229
01-01301,31,2,6,2,2,0,4,1,1,2731.2,8270,12,5,19875.34075453561,4,186,N,2,2,2,2,229,229
51-01301,6,2,N,0,1,0,5,1,1,11162.8,N,N,2,N,N,303,N,2,2,2,2,73,73
