,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
73,22,4,6,5,4,1,0,131,38-00100,9,1,15,1,2,0,166,20.0
74,73,4,4,4,9,2,4,187,24-01004,1,2,50,0,N,6,416,0.0
75,14,4,6,0,4,1,5,62,13-04600,1,1,33,0,N,2,45,20.0
76,4,1,6,0,9,2,8,408,17-03529,2,2,28,0,N,7,415,20.0
77,20,0,2,0,4,0,8,82,28-01100,1,2,48,N,N,5,158,0.0
78,26,1,2,0,N,2,4,454,32-00405,1,1,53,1,3,3,157,0.0
79,18,4,4,0,9,1,8,492,36-03710,1,1,64,0,3,8,501,40.0
80,62,0,6,0,9,1,7,138,30-00600,5,2,52,0,N,7,341,40.0
81,39,4,6,0,N,0,7,152,26-02702,1,1,19,N,N,8,N,20.0
82,84,1,6,0,5,2,9,52,06-08507,1,2,57,2,3,6,379,0.0
83,50,0,1,0,4,1,1,74,01-01301,9,1,52,0,4,5,329,40.0
84,19,1,6,1,3,1,9,311,06-08507,8,2,43,0,2,3,338,0.0
85,41,0,3,N,N,0,6,90,01-01301,2,2,74,N,N,3,N,40.0
86,53,3,6,3,9,2,7,114,24-01004,1,2,46,0,N,5,320,0.0
87,30,4,1,2,4,2,6,94,38-00100,8,2,26,0,2,4,501,0.0
88,28,2,N,0,9,2,0,404,51-01301,1,2,9,2,4,N,282,0.0
89,33,0,2,2,4,2,4,116,40-00200,9,2,40,0,2,7,285,0.0
90,37,3,1,5,12,1,9,62,36-03710,1,1,64,0,2,4,501,0.0
91,20,0,6,N,3,0,8,74,06-07502,9,1,29,N,N,1,N,20.0
92,33,0,N,0,N,1,4,482,32-00405,6,2,12,2,5,N,154,0.0
93,32,0,N,0,3,1,N,65,08-00803,2,1,8,2,4,N,501,20.0
94,24,2,1,N,N,2,0,495,36-03710,8,2,71,0,6,2,215,0.0
95,5,0,1,0,3,1,8,339,01-01301,8,2,59,0,3,0,0,40.0
96,65,0,1,0,12,1,5,486,13-04600,9,2,38,0,2,9,501,20.0
97,25,0,3,0,2,2,0,463,51-51255,6,1,69,0,4,4,303,20.0
98,62,0,3,0,N,2,7,183,24-01004,9,2,80,0,N,4,231,40.0
99,23,4,6,N,N,0,9,501,36-03710,2,1,18,N,N,0,N,40.0
100,45,0,3,0,2,2,0,127,24-01004,6,2,87,0,N,2,117,20.0
101,56,4,1,1,2,2,N,N,17-03531,1,1,55,1,4,5,298,20.0
102,40,4,6,0,9,2,8,159,32-00405,8,2,21,2,3,4,166,0.0
103,49,0,2,0,6,2,4,5,19-01700,2,1,55,3,6,4,181,40.0
104,14,0,5,1,2,2,0,66,24-01004,6,1,47,0,N,9,501,0.0
105,70,0,5,0,9,2,3,96,51-51255,9,2,63,0,2,1,35,20.0
106,29,4,N,4,3,1,8,82,26-02702,1,1,14,3,5,N,421,0.0
107,57,0,3,0,12,1,1,86,28-01100,9,2,62,0,N,2,68,20.0
108,39,0,1,1,12,1,3,91,08-00803,7,1,66,0,2,6,466,0.0
109,69,0,N,0,5,1,5,113,26-02702,6,2,3,2,4,N,95,0.0
110,24,1,4,2,12,2,1,60,19-01700,2,1,39,0,N,6,288,0.0
111,54,0,3,N,12,0,5,430,17-03529,2,1,84,N,N,1,N,20.0
112,42,1,6,1,6,0,5,436,36-04010,1,1,42,N,N,0,0,20.0
113,19,0,6,0,9,0,0,175,13-04600,3,1,33,N,N,7,N,0.0
114,82,1,6,7,9,2,0,243,40-00200,2,2,57,0,2,2,48,0.0
115,27,4,1,1,2,2,9,143,38-00100,9,1,23,1,3,9,501,40.0
116,59,0,4,0,12,1,9,495,08-00803,9,2,74,0,N,4,227,20.0
117,12,1,1,1,3,2,3,295,38-00100,8,1,25,3,6,6,222,0.0
118,5,1,1,0,12,1,2,487,38-00100,9,1,32,3,5,6,331,0.0
119,60,0,1,0,2,1,8,168,17-03529,8,2,52,0,2,0,501,40.0
120,42,4,4,0,2,1,N,N,32-00405,1,1,30,0,8,4,239,20.0
121,25,4,1,0,N,1,0,88,24-01004,2,2,37,1,3,7,344,0.0
122,76,1,6,0,9,0,4,53,38-00100,1,1,18,N,N,0,N,0.0
123,34,4,6,3,9,2,1,127,06-08507,9,2,47,2,3,4,109,0.0
124,4,0,6,7,N,0,0,251,06-07502,7,2,21,N,N,1,2,20.0
125,49,0,1,1,5,2,4,500,19-01700,8,1,67,0,2,2,217,0.0
126,19,0,6,0,9,2,7,N,17-03531,9,1,28,0,N,5,234,20.0
127,77,4,3,N,9,2,1,N,36-03710,1,2,74,0,N,3,121,0.0
128,52,0,2,0,5,2,4,N,36-04010,6,1,57,0,3,1,501,20.0
129,30,0,3,0,12,2,8,463,51-01301,9,2,51,0,N,8,501,40.0
130,17,1,6,1,4,1,8,89,28-01100,1,1,19,0,N,6,200,0.0
131,25,0,3,0,12,2,4,136,30-00600,3,1,26,0,5,1,263,20.0
132,78,1,4,0,9,2,0,7,36-03710,8,2,39,1,6,4,375,0.0
133,6,0,4,2,5,1,9,243,06-07502,6,1,73,0,N,7,471,0.0
134,50,0,4,0,9,1,0,49,13-04600,9,2,37,0,N,9,501,20.0
135,50,0,6,0,9,1,6,N,40-00200,7,2,17,3,4,0,2,0.0
136,20,1,1,N,9,2,2,472,06-07502,1,1,38,1,3,7,501,0.0
137,21,1,6,0,9,0,0,295,17-03529,1,2,18,N,N,0,N,20.0
138,22,3,6,N,4,1,3,6,32-00405,8,2,63,0,N,1,11,0.0
139,31,4,6,N,4,2,0,52,51-01301,8,1,39,2,3,4,227,0.0
140,23,0,6,0,9,2,2,154,32-00405,7,1,83,0,N,2,59,40.0
141,48,2,1,0,2,1,3,376,26-02702,1,1,61,0,5,8,501,20.0
142,19,1,4,0,9,1,0,125,38-00100,8,1,54,1,2,9,501,0.0
143,3,2,6,0,6,2,0,80,36-04010,1,2,24,0,N,4,150,20.0
144,50,2,6,5,N,0,2,475,38-00100,1,1,21,N,N,3,N,20.0
145,75,4,4,0,3,2,3,74,30-00600,1,2,52,2,3,8,360,20.0
146,32,4,6,0,2,1,0,55,26-02702,1,1,41,1,2,8,501,20.0
147,48,2,1,5,4,2,7,4,36-03710,8,1,80,0,6,3,215,0.0
148,44,1,2,7,12,1,5,86,40-00200,1,1,23,0,3,4,377,0.0
149,21,4,6,0,2,2,5,77,51-01301,9,2,48,0,N,8,501,20.0
150,23,1,4,0,12,1,8,424,40-00200,1,1,37,0,3,5,377,20.0
151,30,4,4,0,9,1,0,0,13-04600,1,1,42,0,N,9,501,20.0
152,57,0,2,0,3,1,8,495,38-00100,7,2,70,0,2,2,66,20.0
153,40,1,6,0,2,0,0,148,24-01004,1,1,28,N,N,2,N,0.0
154,66,2,6,0,3,1,2,222,36-03710,2,2,58,0,N,6,381,20.0
155,23,2,1,1,9,2,0,488,51-01301,1,1,42,2,4,7,282,0.0
156,15,4,1,0,2,2,9,231,36-04010,1,1,28,0,2,3,265,40.0
157,44,0,5,2,2,1,3,91,06-08507,9,2,57,0,2,9,501,20.0
158,20,4,6,0,N,2,4,55,08-00803,9,2,16,1,3,1,90,0.0
159,71,0,4,0,N,2,0,25,17-03531,1,1,58,0,2,5,206,20.0
160,17,0,5,1,9,2,1,90,17-03529,1,1,50,2,3,7,266,0.0
161,21,2,6,0,3,2,1,65,17-03531,1,1,61,0,N,2,68,20.0
162,18,0,1,0,2,2,3,57,06-07502,9,2,46,2,4,2,501,0.0
163,27,0,6,9,N,0,9,109,06-08507,9,1,56,N,N,1,19,20.0
164,22,1,4,7,2,0,1,459,32-00405,1,2,36,N,N,0,N,0.0
165,59,2,6,1,2,2,N,323,08-00803,1,2,22,0,N,1,18,0.0
166,24,3,6,0,2,2,0,427,32-00405,2,1,15,0,2,0,2,60.0
167,32,0,6,0,9,1,9,50,08-00803,9,2,16,1,4,0,501,0.0
168,10,1,1,0,12,1,3,46,19-01700,8,2,48,1,5,3,211,20.0
169,29,2,6,0,3,2,6,68,24-01004,1,2,24,0,N,4,227,20.0
170,46,1,4,2,12,1,0,223,40-00200,1,2,43,2,4,7,196,20.0
171,26,0,6,0,3,2,4,100,06-08507,9,1,18,2,5,0,501,0.0
172,22,4,2,0,9,2,0,131,32-00405,1,2,24,0,5,0,99,40.0
173,91,0,N,0,3,1,7,62,06-08507,2,1,14,1,3,N,501,20.0
174,42,0,N,0,3,1,4,492,32-00405,2,2,10,2,3,N,N,20.0
175,23,0,2,1,6,0,6,48,51-01301,1,1,84,N,N,3,N,0.0
176,69,0,2,0,12,2,9,302,26-02702,2,2,36,0,4,1,501,20.0
177,39,1,6,2,9,1,5,N,17-03529,1,2,22,3,5,2,76,0.0
178,45,1,4,2,2,1,0,51,19-01700,1,1,78,0,N,3,137,0.0
179,15,0,5,0,9,2,0,N,19-01700,2,1,39,1,3,5,229,0.0
180,76,4,1,0,12,1,9,85,08-00803,1,1,41,2,4,9,501,20.0
181,49,2,1,1,9,2,9,60,40-00200,1,1,31,2,4,5,97,0.0
182,24,3,4,0,3,1,7,N,32-00405,1,1,40,0,N,6,302,20.0
183,63,0,3,0,N,0,2,59,17-03529,2,2,74,N,N,1,N,20.0
184,77,0,N,0,3,2,9,N,13-04600,1,2,12,4,5,N,64,0.0
185,21,4,6,0,N,0,4,N,38-00100,8,2,19,N,N,0,N,40.0
186,14,0,6,3,4,1,9,151,08-00803,9,1,15,3,4,1,28,40.0
187,81,0,2,0,N,0,1,74,17-03531,1,1,57,N,N,1,26,40.0
188,23,0,1,1,N,1,3,55,01-01301,6,2,65,0,3,2,203,0.0
189,4,0,2,0,2,1,0,358,19-01700,6,2,23,2,8,3,501,0.0
190,58,2,1,0,12,1,8,92,51-01301,1,2,61,0,2,3,501,20.0
191,19,1,6,N,2,2,0,73,51-01301,9,2,23,0,N,8,501,0.0
192,13,0,2,0,9,0,2,N,36-03710,2,2,38,N,N,1,26,0.0
193,82,0,3,N,N,1,0,375,38-00100,5,1,67,0,N,2,116,20.0
194,30,0,3,0,9,1,9,90,26-02702,2,2,77,0,3,4,302,20.0
195,53,4,3,2,12,1,6,N,51-51255,1,2,84,0,N,6,393,20.0
196,58,0,1,0,2,2,3,56,06-07502,2,2,60,0,2,9,501,40.0
197,74,1,1,0,4,1,1,156,30-00600,3,1,65,0,6,3,199,20.0
198,61,0,5,0,12,0,2,54,29-01901,2,2,70,N,N,0,N,0.0
199,24,0,6,0,3,1,0,N,36-04010,9,1,31,1,6,6,501,0.0
200,20,3,2,6,12,1,3,60,08-00803,1,2,76,0,5,9,501,0.0
201,27,4,4,2,9,2,7,34,51-51255,1,1,49,2,3,6,234,20.0
202,69,1,5,0,N,1,7,N,30-00600,1,2,41,0,3,6,475,20.0
203,70,1,6,0,2,2,0,N,29-01901,8,1,74,0,N,2,90,20.0
204,27,3,6,0,5,2,3,63,17-03529,1,1,30,0,N,1,15,20.0
205,21,0,6,1,4,2,4,496,26-02702,3,1,21,0,N,3,114,20.0
206,31,4,1,0,2,1,3,49,51-51255,8,1,69,1,6,1,480,0.0
207,38,0,N,2,4,1,5,212,24-01004,8,1,10,2,4,N,501,40.0
208,41,0,N,1,12,1,4,145,51-51255,8,1,13,1,3,N,501,20.0
209,56,0,6,0,2,1,3,500,13-04600,6,2,17,2,9,0,199,0.0
