,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT
128,2,1,1,1,6,4,0,25-00503,16
129,2,6,1,1,7,5,4,25-01000,N
130,2,1,1,1,8,10,0,25-01300,12
131,2,1,1,1,4,7,0,25-00703,12
132,2,1,1,1,4,5,4,25-02800,13
133,1,3,1,0,4,5,0,25-00703,6
134,2,N,1,1,N,3,0,25-01000,N
135,2,3,1,2,3,10,0,25-00503,15
136,2,1,1,1,9,9,0,25-00703,N
137,2,N,1,1,N,3,0,25-00703,N
138,2,N,8,1,N,3,2,25-01000,N
139,2,1,1,1,9,12,0,25-01300,5
140,1,6,1,0,0,9,0,25-00703,N
141,2,1,1,1,8,10,0,25-00703,15
142,2,1,1,1,8,11,0,25-01300,10
143,2,4,9,1,7,7,0,25-01300,12
144,2,3,1,1,3,9,0,25-00703,10
145,1,4,1,1,1,4,0,25-02800,6
146,1,6,1,0,0,4,0,25-01000,N
147,1,1,1,1,8,9,0,25-00703,16
148,1,6,1,2,7,10,0,25-00703,5
149,1,6,1,1,2,9,0,25-01000,6
150,2,6,1,1,3,7,0,25-00503,N
151,2,6,1,0,6,5,0,25-00703,11
152,2,6,1,1,0,10,0,25-00703,N
153,2,6,1,0,5,7,0,25-00503,13
154,2,1,1,1,0,4,0,25-00703,N
155,1,6,1,2,0,9,0,25-00503,9
156,2,6,1,1,3,9,0,25-00703,N
157,1,1,1,1,6,7,0,25-01300,5
158,1,1,1,1,5,6,0,25-02800,4
159,2,6,6,1,1,7,0,25-00503,12
160,2,1,1,2,8,10,0,25-02800,9
161,2,1,1,1,0,4,0,25-00703,N
162,2,6,1,1,6,9,0,25-02800,11
163,2,1,9,1,5,9,0,25-00703,14
164,1,6,1,2,5,5,0,25-02800,10
165,1,N,1,1,N,3,0,25-00503,N
166,2,1,1,1,4,9,0,25-00703,11
167,2,1,1,1,4,4,0,25-01300,11
168,1,1,1,1,1,5,0,25-01300,15
169,1,6,1,2,0,10,0,25-01000,N
170,1,4,1,2,4,5,0,25-00503,N
171,2,3,1,2,4,9,0,25-01000,12
172,1,1,1,1,9,12,0,25-00703,10
173,1,1,1,1,8,9,0,25-00503,N
174,1,1,1,1,8,12,0,25-01300,4
175,1,6,1,1,2,9,0,25-00503,N
176,2,N,8,1,N,3,1,25-01300,N
177,2,1,6,1,8,10,0,25-02800,12
178,1,1,9,1,5,9,0,25-00703,10
179,1,3,1,2,4,8,0,25-00703,4
180,1,4,1,1,2,4,0,25-02800,15
181,1,6,1,0,0,9,0,25-00503,N
182,2,N,1,2,N,N,0,25-00703,N
183,1,6,1,1,2,9,4,25-01000,4
184,1,1,1,1,8,9,0,25-01000,8
185,2,1,1,2,5,9,0,25-00503,14
186,1,6,1,2,5,12,0,25-01000,15
187,1,4,1,2,9,9,0,25-00703,16
188,1,N,1,1,N,2,0,25-01000,N
189,1,6,6,0,8,5,0,25-00503,10
190,1,6,1,2,1,7,0,25-00503,10
191,2,2,1,1,0,7,4,25-00703,N
192,2,1,1,1,5,9,0,25-02800,11
193,1,N,1,1,N,3,0,25-00503,N
194,1,1,6,1,5,8,0,25-01300,N
195,1,1,1,1,9,10,0,25-02800,4
196,1,1,1,1,0,9,0,25-00703,N
197,1,1,1,1,0,4,0,25-00703,N
198,1,N,1,1,N,3,0,25-00703,N
199,2,1,1,1,6,5,0,25-00703,6
200,2,1,1,1,2,7,0,25-00503,N
201,1,6,1,1,5,9,0,25-01300,N
202,2,4,1,0,6,10,0,25-00503,6
203,2,N,1,1,N,N,0,25-01000,N
204,2,4,1,1,3,12,0,25-01000,6
205,2,N,1,2,N,3,0,25-00503,N
206,2,1,1,1,8,12,0,25-02800,15
207,1,1,6,1,2,7,0,25-01300,N
208,2,4,6,2,7,9,0,25-00503,11
209,1,N,1,1,N,3,0,25-00503,N
210,1,1,1,1,9,9,0,25-01300,10
211,2,6,1,1,1,7,0,25-00703,14
212,1,N,1,2,N,3,0,25-02800,N
213,1,N,1,2,N,3,0,25-01300,N
214,2,1,1,1,6,5,0,25-00703,8
215,1,N,1,1,N,3,2,25-00703,N
216,2,6,1,2,1,10,0,25-02800,11
217,2,4,6,2,4,10,0,25-00703,9
218,2,N,1,1,N,3,0,25-02800,N
219,1,4,1,2,6,9,0,25-00703,11
220,2,3,1,2,8,9,0,25-00703,10
221,1,6,2,1,2,7,3,25-00703,6
222,1,6,1,1,4,8,0,25-01000,3
223,2,6,1,1,6,9,0,25-00503,16
224,2,1,1,1,6,10,0,25-02800,11
225,1,4,1,2,4,10,0,25-01000,3
226,1,1,1,1,9,11,0,25-01300,9
227,1,1,1,1,3,3,0,25-01000,7
228,1,3,1,1,3,6,0,25-01300,10
229,2,N,1,1,N,N,0,25-01000,N
230,1,6,1,0,0,10,0,25-02800,N
231,1,1,1,1,9,11,0,25-01000,13
232,2,1,1,1,9,10,2,25-01300,10
233,1,1,1,1,8,9,0,25-02800,9
234,1,1,1,1,9,9,0,25-02800,4
235,1,N,1,1,N,N,0,25-01000,N
236,2,4,6,2,9,5,0,25-00703,8
237,2,1,1,1,4,8,0,25-00703,N
238,1,6,1,2,4,5,0,25-00703,10
239,1,1,1,1,7,10,0,25-00503,11
240,2,1,1,1,7,5,0,25-00503,N
241,2,1,1,1,6,7,0,25-02800,11
242,2,3,1,1,9,9,0,25-01300,9
243,1,1,1,2,7,9,0,25-01000,6
244,1,N,1,2,N,N,0,25-01300,N
245,1,3,1,1,7,10,0,25-02800,7
246,2,4,1,1,4,9,0,25-00503,15
247,1,6,1,1,3,5,0,25-02800,N
248,1,3,1,0,7,8,0,25-00703,N
249,1,1,1,1,4,8,0,25-01300,14
250,2,3,1,0,6,8,0,25-02800,11
251,1,6,1,2,5,5,0,25-01000,N
252,1,2,1,0,1,5,0,25-01300,11
253,1,6,6,0,4,9,0,25-01300,15
254,2,1,1,2,6,10,0,25-01000,10
255,2,1,1,1,8,9,0,25-00503,N
256,1,6,1,2,1,5,0,25-01000,12
257,1,1,1,1,4,6,0,25-02800,10
258,1,6,1,0,2,10,0,25-01000,N
259,1,1,1,1,7,4,0,25-00703,7
260,1,3,1,1,3,7,0,25-01000,N
261,1,4,1,1,4,7,0,25-00703,16
262,1,1,1,1,0,4,0,25-00703,N
263,2,1,1,1,7,7,0,25-01000,12
264,1,1,1,1,6,5,0,25-00703,4
265,2,3,1,1,3,10,0,25-01300,N
266,2,3,1,1,3,9,0,25-01300,N
267,2,4,1,1,8,10,0,25-01300,4
268,1,6,1,0,2,7,0,25-01000,11
269,2,3,1,1,4,5,0,25-00703,12
270,2,6,1,1,2,8,0,25-02800,14
271,2,1,1,1,5,9,0,25-00703,N
272,2,6,1,2,4,7,0,25-00703,N
273,2,N,1,1,N,2,0,25-01000,N
274,2,N,1,1,N,2,0,25-01300,N
275,2,6,1,2,6,9,0,25-00703,4
276,1,1,1,1,9,9,0,25-00503,4
277,1,1,8,1,8,7,4,25-02800,9
278,2,1,1,1,5,9,0,25-00703,15
279,2,3,1,1,4,5,0,25-01000,11
280,1,N,1,1,N,3,0,25-02800,N
281,2,6,1,1,1,4,0,25-01300,11
282,1,N,1,1,N,3,0,25-02800,N
283,1,N,1,2,N,3,0,25-02800,N
284,2,6,1,1,7,9,0,25-00703,12
285,1,1,1,1,3,9,0,25-01000,N
286,2,1,6,1,4,7,0,25-00503,11
287,2,4,1,1,6,7,0,25-00703,16
288,1,6,1,1,0,9,0,25-01300,N
289,2,1,1,1,7,10,1,25-02800,10
290,2,N,1,1,N,3,0,25-01000,N
291,2,3,1,1,0,5,0,25-00703,10
292,2,1,1,1,3,8,4,25-00503,N
293,1,1,1,1,8,10,0,25-00703,10
294,1,1,1,1,7,10,0,25-00703,10
295,2,6,1,1,3,9,0,25-00703,N
296,2,N,1,1,N,3,0,25-02800,N
297,2,6,1,2,3,7,0,25-02800,9
298,2,1,1,1,7,9,0,25-01300,14
299,1,1,1,1,2,9,4,25-00503,14
300,2,1,1,1,7,9,0,25-01300,N
301,2,N,1,2,N,2,0,25-00703,N
302,1,1,1,1,8,5,2,25-01300,10
303,1,1,1,1,4,9,0,25-00503,3
304,1,1,6,1,8,7,0,25-01300,9
305,1,4,1,1,4,5,0,25-02800,N
306,2,6,1,1,0,10,0,25-00703,N
307,1,4,1,1,4,9,0,25-01000,14
308,1,1,1,1,0,4,0,25-01300,N
309,1,6,1,1,0,9,0,25-00703,N
310,2,6,1,2,1,9,0,25-00703,11
311,1,1,1,1,6,9,0,25-00703,10
312,2,6,1,1,5,12,0,25-00703,12
313,2,5,1,1,6,9,0,25-00703,N
314,1,6,6,2,5,7,0,25-01000,6
315,2,1,1,1,7,5,0,25-00503,13
316,2,1,1,1,7,9,0,25-02800,N
317,2,3,1,1,4,4,0,25-02800,14
318,2,1,1,1,6,9,0,25-01000,11
319,2,6,1,2,4,5,0,25-00503,13
320,2,N,1,1,N,N,0,25-02800,N
321,2,6,1,1,4,5,0,25-02800,6
322,2,6,1,0,7,5,0,25-00703,15
323,2,1,1,1,4,9,0,25-00703,N
324,2,6,1,2,2,4,0,25-00503,N
325,1,6,1,1,4,5,0,25-00703,N
326,2,4,1,1,8,9,0,25-00703,4
327,1,1,1,1,8,9,0,25-00503,4
328,2,N,1,2,N,4,0,25-00703,N
329,1,1,1,1,2,7,0,25-00503,6
330,2,1,1,1,5,10,0,25-01300,7
331,2,1,1,1,9,12,0,25-01300,N
332,1,1,1,1,7,10,0,25-00703,11
333,1,6,1,1,1,4,0,25-02800,9
334,1,1,1,2,2,7,0,25-01300,N
335,2,N,1,1,N,3,0,25-02800,N
336,2,1,1,1,7,10,0,25-02800,N
337,1,4,1,1,1,5,0,25-00703,11
338,1,1,1,1,6,10,0,25-00703,3
339,1,1,1,1,1,7,0,25-00703,11
340,2,6,1,0,0,4,0,25-01300,N
341,1,3,1,1,8,10,0,25-00703,3
342,2,N,1,1,N,3,0,25-01000,N
343,2,1,1,1,2,3,0,25-01300,13
344,2,5,1,1,8,12,0,25-00703,11
345,1,6,1,1,7,10,0,25-02800,2
346,1,N,1,1,N,4,0,25-01300,N
347,2,6,1,1,1,5,0,25-02800,13
348,1,6,1,0,2,7,0,25-00503,10
349,2,6,1,1,8,5,0,25-00703,10
350,1,1,1,1,3,7,0,25-02800,11
351,2,1,6,1,3,5,0,25-01300,N
352,1,1,1,1,5,9,0,25-00703,4
353,2,4,1,2,3,7,0,25-01300,N
354,2,1,1,1,7,9,0,25-01300,8
355,1,N,1,1,N,2,0,25-01300,N
356,1,N,1,1,N,N,0,25-00703,N
357,1,1,1,1,1,9,0,25-00503,10
358,2,1,1,1,9,11,0,25-00703,6
359,1,N,1,1,N,3,0,25-00703,N
360,1,6,1,1,3,5,0,25-00703,11
361,2,1,1,1,4,5,0,25-00703,N
362,2,4,1,2,5,5,0,25-00503,N
363,1,6,9,2,4,5,0,25-02800,3
364,1,1,1,1,9,9,0,25-00703,11
365,1,6,1,1,9,9,0,25-00703,4
366,1,6,1,1,2,9,0,25-00703,N
367,2,6,1,1,1,7,0,25-01000,11
368,1,1,1,1,8,9,0,25-00703,9
369,1,1,1,1,9,10,0,25-00703,10
370,1,6,1,1,6,5,0,25-00703,9
371,1,3,1,1,6,5,0,25-01300,6
372,2,N,1,1,N,3,0,25-01000,N
373,2,N,1,1,N,3,0,25-02800,N
374,1,1,1,1,8,6,3,25-01300,4
375,1,1,2,1,8,9,0,25-00703,10
376,1,1,1,2,8,10,0,25-00703,12
377,2,1,9,2,8,9,0,25-02800,9
378,1,1,1,2,9,8,0,25-00503,6
379,1,1,1,1,9,11,0,25-01000,3
380,2,N,1,1,N,2,0,25-00703,N
381,1,N,1,1,N,3,0,25-02800,N
382,1,6,1,2,9,5,0,25-00703,16
383,2,6,9,1,6,7,0,25-00503,10
384,2,N,1,1,N,3,0,25-01000,N
385,1,1,1,1,8,9,0,25-01000,4
386,2,6,1,2,0,12,0,25-00703,N
387,1,6,6,1,6,11,0,25-00503,N
388,2,6,9,0,0,9,4,25-00703,N
389,2,4,1,2,7,8,0,25-00503,15
390,2,5,1,2,5,9,0,25-00503,15
391,1,6,1,1,7,10,0,25-01000,15
392,2,N,1,2,N,3,0,25-00703,N
393,2,6,1,1,1,8,0,25-02800,11
394,2,6,1,0,5,5,0,25-00503,4
395,2,1,1,1,3,9,0,25-01300,N
396,2,1,1,2,5,8,0,25-00703,11
397,1,3,1,2,2,5,0,25-00703,14
398,1,1,1,2,6,5,0,25-00703,N
399,2,N,1,1,N,2,0,25-02800,N
400,1,1,1,1,9,9,0,25-00503,N
401,1,1,1,1,9,11,0,25-00703,5
402,2,N,6,1,N,3,0,25-00503,N
403,2,N,1,1,N,3,0,25-00503,N
404,2,N,1,1,N,3,0,25-00503,N
405,2,1,1,1,0,4,0,25-02800,N
406,2,4,1,1,4,7,0,25-00703,13
407,2,1,1,1,4,4,0,25-02800,6
408,2,1,1,2,6,9,0,25-00703,10
409,2,N,1,1,N,3,0,25-00703,N
410,2,1,2,1,8,9,0,25-01300,8
411,2,1,2,1,9,9,0,25-02800,13
412,2,1,1,1,9,9,0,25-00503,9
413,2,6,1,2,2,5,0,25-00503,N
414,2,6,1,1,4,9,0,25-01300,10
415,2,1,1,1,7,9,0,25-00503,14
416,2,1,1,1,9,10,0,25-00503,12
417,1,1,6,1,2,6,0,25-02800,N
418,1,6,1,1,8,9,0,25-00503,5
419,2,1,1,1,4,7,0,25-00703,14
420,2,N,1,1,N,N,0,25-00703,N
421,2,1,1,2,8,9,0,25-02800,8
422,2,3,1,0,5,5,0,25-01300,12
423,2,N,1,1,N,3,0,25-01300,N
424,1,6,1,1,1,4,0,25-00703,3
425,1,6,9,0,8,10,0,25-00503,10
426,2,N,1,1,N,4,0,25-02800,N
427,2,6,1,0,2,7,0,25-01000,14
428,2,2,1,1,1,5,0,25-00703,9
429,1,1,1,1,9,11,0,25-01300,9
430,2,1,1,1,8,9,0,25-01300,9
431,1,1,1,1,7,3,0,25-01300,10
432,2,N,1,1,2,9,0,25-02800,6
433,2,6,1,1,5,9,0,25-00703,10
434,2,6,1,2,4,5,2,25-00703,3
435,1,6,1,1,8,10,0,25-00503,9
436,2,1,1,2,9,10,0,25-00703,10
437,2,6,1,0,3,9,4,25-00503,N
438,2,1,6,1,2,8,0,25-00503,N
439,2,1,1,1,8,7,0,25-00703,11
440,2,N,1,2,N,2,0,25-01300,N
441,1,1,1,1,9,8,0,25-00703,9
442,2,1,1,1,3,4,0,25-00703,N
443,2,6,1,1,2,7,0,25-00703,6
444,1,6,1,1,5,7,0,25-00503,14
445,1,1,1,1,6,10,0,25-00503,10
446,2,1,1,1,9,10,0,25-00503,6
447,1,6,1,1,1,5,1,25-00703,N
448,1,N,1,1,N,3,0,25-00503,N
449,1,6,1,0,1,9,0,25-00703,14
450,1,6,2,2,3,6,0,25-01300,9
451,2,6,1,1,8,10,0,25-00703,11
452,2,1,1,1,8,10,0,25-01300,N
453,2,4,1,0,9,10,0,25-00503,9
454,1,N,1,1,N,N,0,25-00703,N
455,2,3,1,1,2,1,0,25-02800,N
456,1,1,1,1,3,9,0,25-00703,2
457,2,4,1,1,4,5,0,25-00703,8
458,1,1,1,1,9,8,0,25-01300,12
459,2,1,1,1,9,10,0,25-01300,9
460,1,1,1,2,3,5,0,25-00703,0
461,1,3,1,1,6,3,0,25-01300,9
462,2,6,1,1,4,4,0,25-00703,13
463,2,1,1,1,7,8,0,25-00503,10
464,2,3,1,1,6,10,0,25-00703,11
465,1,1,1,1,8,9,0,25-01000,9
466,1,1,1,1,7,12,0,25-01000,3
467,2,N,1,1,N,3,0,25-01000,N
468,1,6,1,2,4,7,0,25-00703,8
469,2,1,1,1,9,9,0,25-01300,4
470,1,N,1,1,N,3,0,25-00703,N
471,1,1,1,2,7,9,4,25-01000,16
472,2,1,6,1,8,8,0,25-01000,10
473,2,N,1,2,N,3,0,25-01000,N
474,1,N,1,1,N,N,0,25-01300,N
475,2,1,1,1,7,9,0,25-02800,9
476,2,N,2,1,N,N,0,25-01000,N
477,1,6,1,0,6,7,0,25-01000,6
478,1,1,6,1,8,11,0,25-00503,N
479,2,6,1,2,1,9,0,25-02800,6
480,1,N,1,1,N,3,0,25-01300,N
481,2,1,1,2,4,5,0,25-00703,4
482,1,4,9,1,3,9,0,25-00503,11
483,1,1,1,2,3,4,0,25-02800,11
484,1,6,1,0,1,9,0,25-01300,14
485,1,1,1,2,2,5,0,25-02800,N
486,2,4,1,1,5,7,0,25-00503,N
487,1,1,1,1,5,5,0,25-00503,3
488,2,1,1,1,6,7,0,25-00703,11
489,2,1,1,1,4,5,0,25-00703,15
490,1,1,1,1,4,8,0,25-01300,N
491,1,6,1,1,4,3,0,25-00503,14
492,1,6,1,1,8,7,0,25-00703,15
493,1,6,1,1,1,9,0,25-01000,11
494,2,1,1,1,5,7,0,25-00503,4
495,1,1,1,1,0,10,4,25-00503,N
496,2,6,1,0,3,9,0,25-01300,3
497,1,6,1,2,0,4,0,25-00703,N
498,1,N,1,1,N,1,0,25-00703,N
499,1,6,1,1,5,8,0,25-00703,N
500,1,1,1,1,3,5,0,25-01000,10
501,1,6,6,1,3,9,0,25-00503,7
502,2,6,6,1,2,5,0,25-00503,N
503,2,6,6,1,2,7,0,25-01300,N
504,1,1,1,1,9,12,0,25-01000,11
505,1,6,1,2,2,9,0,25-00703,6
506,1,N,1,1,N,2,0,25-02800,N
507,2,1,1,1,9,10,0,25-02800,10
508,2,N,1,2,N,N,0,25-00703,N
509,2,6,1,1,1,5,0,25-01000,N
510,2,5,1,1,9,9,0,25-00703,16
511,1,1,1,1,0,9,0,25-00703,N
512,2,6,1,2,0,7,0,25-00703,14
513,2,1,6,1,6,9,0,25-00503,6
514,1,1,1,1,0,4,0,25-01300,N
515,2,1,1,1,7,5,0,25-01000,12
516,1,6,1,1,8,9,0,25-01000,10
517,2,6,1,1,7,9,0,25-00703,11
518,1,1,1,1,7,10,0,25-00503,2
519,2,1,1,1,9,5,0,25-00503,10
520,1,1,1,1,6,8,0,25-01000,10
521,2,6,1,2,8,9,0,25-00503,15
522,2,1,1,1,7,11,0,25-00703,10
523,1,4,1,2,2,5,0,25-01000,14
524,2,6,9,1,1,10,0,25-01000,12
525,1,6,6,1,4,7,0,25-00503,3
526,2,1,1,1,3,10,0,25-01300,N
527,1,N,1,1,N,3,0,25-00703,N
528,2,1,6,1,3,9,0,25-00503,N
529,2,3,1,2,5,5,0,25-02800,14
530,2,1,1,1,8,4,0,25-00503,8
531,1,6,1,1,2,7,0,25-01000,N
532,2,1,8,1,4,9,4,25-02800,14
533,1,4,1,2,7,10,0,25-02800,4
534,2,6,6,0,4,7,0,25-01300,14
535,1,6,2,1,7,9,0,25-01300,9
536,1,6,1,1,3,4,0,25-01000,14
537,2,N,1,1,N,1,0,25-01000,N
538,1,1,1,1,9,9,0,25-01300,4
539,1,1,1,1,9,9,0,25-01000,10
540,1,N,1,1,N,3,0,25-00503,N
541,1,4,9,1,5,9,0,25-00703,10
542,2,N,1,1,N,3,0,25-00703,N
543,2,6,1,1,7,9,0,25-02800,6
544,1,3,1,1,4,5,0,25-00703,10
545,2,1,1,1,3,10,0,25-01000,N
546,2,1,1,1,9,9,0,25-00503,N
547,2,N,1,1,N,N,0,25-02800,N
548,2,6,1,1,2,8,0,25-01000,N
549,2,1,2,1,0,4,0,25-00503,N
550,2,3,1,0,6,7,0,25-00503,3
551,1,1,1,1,0,7,0,25-00703,6
552,2,6,1,1,0,7,0,25-02800,N
553,1,6,1,1,1,4,0,25-00703,6
554,2,1,9,1,6,9,0,25-00703,16
555,2,1,1,1,1,5,0,25-01300,N
556,1,1,1,2,0,9,0,25-00503,N
557,2,4,1,1,6,5,0,25-00703,10
558,2,3,1,1,0,4,0,25-00503,N
559,2,N,1,1,N,3,0,25-00703,N
560,2,1,1,1,6,10,0,25-01000,16
561,1,6,1,1,5,8,0,25-01300,13
562,2,1,1,1,6,10,0,25-01000,13
563,1,1,1,1,2,5,0,25-00503,10
564,1,N,1,1,N,2,0,25-00503,N
565,2,3,1,1,3,10,0,25-02800,6
566,2,6,1,1,6,9,0,25-02800,N
567,2,N,1,1,N,3,0,25-01300,N
568,2,N,1,1,N,3,0,25-01000,N
569,2,1,1,1,0,9,0,25-01300,11
570,2,6,1,1,2,7,0,25-01300,12
571,1,6,1,1,4,9,0,25-00503,4
572,1,1,1,1,4,8,0,25-02800,6
573,2,1,1,1,7,9,0,25-01000,N
574,1,1,1,1,2,5,0,25-01300,6
575,2,6,1,1,2,4,0,25-02800,N
576,2,6,1,1,7,8,0,25-00703,N
577,1,6,1,1,4,9,0,25-00703,12
578,1,N,1,1,N,1,0,25-01300,N
579,1,6,1,1,1,4,0,25-01000,14
580,1,2,1,1,5,10,0,25-02800,15
581,1,4,1,1,5,7,0,25-01300,11
582,2,3,1,1,3,5,0,25-00703,9
583,2,1,1,1,9,11,0,25-00703,9
584,2,6,1,0,5,5,0,25-00503,15
585,2,1,1,1,7,7,0,25-00703,12
586,1,1,1,1,7,5,0,25-01000,10
587,1,6,1,0,9,10,0,25-00703,8
588,1,1,1,1,6,9,0,25-00703,10
589,2,3,2,1,4,10,0,25-00503,N
590,1,6,1,2,3,4,4,25-00503,N
591,2,1,1,2,2,10,0,25-00503,14
592,2,1,1,1,9,12,0,25-00703,9
593,1,6,8,2,8,9,4,25-00503,5
594,2,1,1,1,7,9,0,25-01000,11
595,2,1,1,1,9,9,0,25-01000,4
596,2,1,1,1,9,9,0,25-01000,10
597,2,1,1,1,7,8,0,25-00703,10
598,1,1,1,1,9,9,0,25-00703,12
599,1,1,1,1,0,9,0,25-00703,N
600,2,6,1,1,4,9,0,25-01300,10
601,2,N,1,2,N,3,0,25-01000,N
602,1,1,1,2,8,7,0,25-02800,4
603,2,3,1,2,4,1,0,25-01000,4
