,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
115,17,0,N,N,9,0,9,91,38-00100,1,2,13,N,N,N,N,20.0
116,13,0,6,1,3,1,5,322,01-01301,9,1,30,0,3,2,203,20.0
117,29,0,1,3,5,1,0,500,06-08507,8,1,51,2,4,9,501,0.0
118,37,0,2,0,N,0,0,85,36-03710,6,1,30,N,N,0,N,40.0
119,65,0,1,0,2,2,2,228,40-00200,9,2,28,4,6,1,76,0.0
120,27,1,5,0,9,2,6,500,06-08507,1,2,59,0,2,1,48,20.0
121,17,0,6,N,N,0,0,94,13-04600,9,2,19,N,N,1,N,40.0
122,39,0,2,0,N,2,4,382,38-00100,5,2,28,3,4,0,0,0.0
123,64,0,4,0,N,2,6,500,51-01301,6,2,47,0,N,9,501,40.0
124,83,4,3,0,9,2,4,500,51-01301,1,2,56,0,2,5,187,20.0
125,49,4,4,0,12,1,6,501,06-07502,1,2,22,0,2,7,501,40.0
126,27,4,N,4,5,2,9,40,17-03529,1,1,1,4,5,N,191,40.0
127,66,4,6,0,N,2,4,297,36-04010,1,1,24,0,N,4,188,60.0
128,29,4,1,3,5,2,8,500,51-01301,8,1,57,2,4,0,38,0.0
129,37,0,4,1,2,1,0,25,38-00100,6,2,39,0,N,6,323,0.0
130,47,1,4,0,5,2,6,297,01-01301,1,2,42,0,3,0,202,20.0
131,54,1,4,0,N,2,3,377,06-07502,1,2,83,0,N,3,134,60.0
132,55,0,4,2,3,1,5,162,36-04010,6,2,64,0,5,2,227,0.0
133,18,0,6,N,9,1,1,500,08-00803,9,1,15,3,4,1,28,20.0
134,22,0,6,0,N,0,0,104,36-03710,6,2,53,N,N,0,N,40.0
135,10,0,N,2,3,1,N,500,08-00803,2,1,8,2,4,N,501,40.0
136,39,0,2,1,2,1,6,164,38-00100,9,1,46,0,N,9,501,0.0
137,5,1,N,2,4,2,9,501,36-03710,8,2,6,1,6,N,375,0.0
138,39,0,5,2,3,2,7,500,06-07502,6,2,50,0,4,5,308,0.0
139,12,0,6,2,3,1,N,374,06-08507,8,2,15,2,4,0,501,20.0
140,9,4,N,3,4,1,N,23,17-03529,1,1,0,1,3,N,501,20.0
141,37,4,2,0,9,1,0,85,19-01700,1,2,62,0,N,3,130,20.0
142,28,4,6,0,N,1,0,164,38-00100,1,1,18,1,7,4,501,0.0
143,47,1,4,0,3,2,2,500,06-08507,8,1,62,0,4,9,501,20.0
144,28,0,6,N,9,1,2,82,08-00803,9,2,16,1,4,0,501,0.0
145,66,0,6,0,2,1,2,153,01-01301,8,2,56,0,3,0,0,20.0
146,8,1,N,N,5,1,N,164,30-00600,9,2,12,3,6,N,63,20.0
147,49,1,6,1,12,2,7,501,06-08507,1,2,57,2,3,6,379,0.0
148,29,0,1,1,3,2,4,212,40-00200,2,2,26,0,2,1,305,0.0
149,70,4,3,0,2,1,1,8,36-04010,2,2,67,0,3,8,501,20.0
150,30,0,3,0,N,1,6,136,17-03531,1,2,60,0,N,3,108,40.0
151,3,0,N,0,2,2,9,50,51-51255,6,1,11,1,3,N,252,0.0
152,68,0,4,0,12,1,8,50,17-03531,9,2,53,0,N,9,501,20.0
153,72,0,3,0,N,2,3,86,38-00100,5,2,54,0,3,0,0,20.0
154,55,0,2,N,9,0,0,101,36-03710,1,1,36,N,N,0,N,40.0
155,27,0,6,N,N,0,0,9,36-04010,6,2,25,N,N,1,N,40.0
156,58,2,1,0,2,2,6,300,36-03710,2,1,65,0,4,3,256,20.0
157,13,0,5,2,3,1,0,50,51-51255,1,2,71,0,N,9,501,0.0
158,3,1,4,2,3,2,9,500,06-08507,1,2,57,0,N,9,501,20.0
159,81,0,3,0,N,2,4,381,32-00405,9,1,61,0,N,3,116,40.0
160,63,1,6,0,9,1,1,239,30-00600,9,2,16,3,6,0,63,0.0
161,15,1,6,2,8,1,0,171,28-01100,1,1,19,0,N,6,200,0.0
162,28,2,6,4,5,2,1,178,17-03531,1,1,61,0,N,2,68,0.0
163,68,1,1,0,2,2,3,159,06-07502,8,2,29,0,4,4,134,20.0
164,53,4,4,0,N,2,2,154,30-00600,1,2,52,2,3,8,360,0.0
165,28,0,2,0,7,1,0,163,13-04600,6,2,48,2,9,4,199,0.0
166,61,4,6,0,N,2,3,150,13-04600,2,2,29,4,5,5,116,0.0
167,55,4,4,0,3,2,4,441,06-07502,1,2,40,0,N,7,501,20.0
168,56,4,6,1,3,1,2,156,24-01004,2,2,72,0,2,2,64,20.0
169,30,2,1,0,2,2,0,371,40-00200,1,1,31,2,4,5,97,0.0
170,64,4,1,0,4,1,0,500,08-00803,1,1,41,2,4,9,501,20.0
171,67,0,5,0,3,1,1,309,06-08507,9,2,57,0,2,9,501,20.0
172,40,0,5,2,4,2,1,192,36-04010,1,1,61,1,2,9,501,0.0
173,29,1,6,0,N,0,0,448,28-01100,1,1,19,N,N,0,N,40.0
174,64,4,1,0,12,2,6,367,51-01301,8,2,42,2,4,2,38,0.0
175,10,2,N,3,7,2,9,170,36-04010,2,2,5,1,2,N,37,0.0
176,66,0,1,0,12,2,8,272,26-02702,9,1,67,0,3,0,253,20.0
177,48,4,6,0,N,1,2,463,36-04010,2,1,37,0,3,5,501,20.0
178,31,1,3,0,9,1,4,379,30-00600,1,2,73,0,N,1,13,20.0
179,12,1,6,0,3,2,0,443,08-00803,8,2,28,0,N,1,53,20.0
180,19,4,6,0,N,2,9,303,06-08507,1,1,28,0,N,6,301,40.0
181,38,1,6,0,6,1,5,239,40-00200,3,1,22,0,3,2,182,20.0
182,3,1,N,0,7,2,9,9,32-00405,3,1,3,1,2,N,69,20.0
183,63,1,1,0,3,2,4,218,17-03529,1,2,74,0,2,2,204,20.0
184,58,0,4,0,2,2,2,500,51-51255,9,1,62,0,N,2,99,40.0
185,45,4,1,2,4,2,0,167,06-07502,1,2,34,0,2,7,501,0.0
186,45,2,6,2,4,1,8,372,51-51255,1,1,56,0,N,9,501,0.0
187,74,1,3,0,3,1,3,377,38-00100,1,1,84,0,3,2,296,40.0
188,50,0,1,2,3,2,0,176,19-01700,8,2,69,0,2,3,217,0.0
189,66,2,4,0,2,2,3,166,36-03710,2,1,76,0,N,7,475,20.0
190,58,4,2,0,9,1,8,9,51-01301,1,2,16,1,4,1,501,0.0
191,9,1,N,0,3,1,9,159,17-03529,8,2,6,1,3,N,501,20.0
192,79,0,2,N,9,0,2,170,28-01100,1,2,48,N,N,5,158,20.0
193,48,4,6,1,2,2,6,500,51-01301,9,2,48,0,N,8,501,20.0
194,30,4,1,0,12,2,6,385,06-07502,8,2,32,0,2,6,501,40.0
195,75,0,6,0,N,1,3,113,29-01901,9,2,20,0,3,2,324,20.0
196,29,0,3,0,3,2,6,500,01-01301,9,2,64,0,3,3,222,40.0
197,2,1,N,2,5,2,9,397,51-01301,8,1,14,2,3,N,122,20.0
198,80,1,4,0,N,0,0,161,32-00405,1,2,36,N,N,0,N,40.0
199,49,0,5,1,3,1,6,500,19-01700,6,2,59,0,2,3,313,0.0
200,47,0,2,0,9,2,2,386,30-00600,1,1,43,0,N,9,501,20.0
201,49,0,2,0,4,2,3,501,32-00405,6,2,48,0,4,3,148,60.0
202,28,1,6,3,3,2,0,166,51-51255,8,1,26,1,3,2,501,20.0
203,2,1,4,0,4,2,2,500,32-00405,9,1,61,0,N,3,97,20.0
204,48,4,6,0,2,2,2,79,06-07502,9,1,49,0,N,9,501,20.0
205,37,0,4,2,4,1,4,500,08-00803,6,2,74,0,N,9,501,0.0
206,29,0,1,0,2,2,7,500,29-01901,9,2,35,1,3,1,501,0.0
