,SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
175,2,1,1,1,5,0,01-01301,47,1,2,219
176,1,3,1,2,2,0,51-51255,71,N,N,69
177,1,1,1,1,2,0,06-07502,56,2,4,83
178,2,N,9,1,2,0,40-00200,11,1,3,102
179,1,1,6,1,1,0,06-07502,51,4,6,30
180,1,6,6,2,7,0,29-01901,55,0,N,501
181,2,6,1,1,4,0,51-01301,50,0,N,501
182,1,1,2,1,6,0,13-04600,69,0,2,463
183,1,4,2,1,8,0,36-04010,68,0,2,470
184,2,2,1,0,7,0,24-01004,66,0,3,457
185,2,3,1,2,N,1,08-00803,87,0,N,8
186,1,1,8,2,2,0,36-03710,31,0,2,91
187,1,6,6,0,1,0,32-00405,19,N,N,N
188,2,1,1,1,8,0,38-00100,64,0,2,501
189,1,1,1,2,8,0,51-51255,59,2,4,501
190,2,1,1,2,9,2,24-01004,64,0,5,501
191,2,6,1,1,8,1,30-00600,64,0,N,501
192,2,6,6,2,2,4,26-02702,27,0,N,90
193,2,1,1,1,9,0,06-08507,31,4,6,501
194,2,4,2,2,2,0,29-01901,53,0,N,102
195,1,6,1,0,1,0,36-03710,18,0,N,N
196,1,1,1,1,N,0,19-01700,58,0,5,501
197,1,1,6,2,9,0,06-08507,52,0,2,501
198,1,1,2,1,9,3,17-03529,60,0,2,501
199,1,1,1,2,3,4,19-01700,71,0,2,106
200,2,6,6,2,7,0,06-08507,17,2,4,501
201,1,6,1,1,6,0,19-01700,15,0,N,278
202,1,1,1,1,6,0,51-51255,76,0,2,278
203,2,N,8,2,7,0,32-00405,38,4,6,452
204,1,6,2,0,2,0,28-01100,18,0,N,N
205,2,6,1,1,6,0,40-00200,30,0,2,54
206,2,5,1,1,N,0,06-07502,60,1,3,281
207,2,4,1,2,3,0,30-00600,70,0,2,239
208,1,6,1,1,7,0,08-00803,71,N,N,501
209,2,6,1,2,4,0,24-01004,61,0,3,189
210,2,6,1,2,4,0,30-00600,18,0,N,172
211,2,6,1,1,9,0,51-01301,16,0,N,501
212,2,6,1,1,4,0,08-00803,15,0,N,95
213,2,5,1,2,0,0,30-00600,59,2,3,88
214,2,5,1,2,4,0,06-08507,84,0,N,151
215,2,N,2,1,2,0,17-03529,6,2,4,327
216,2,1,3,1,3,0,40-00200,76,2,4,310
217,2,6,9,1,6,0,38-00100,50,0,4,501
218,1,6,1,1,N,0,51-01301,56,2,4,501
219,2,3,1,2,0,3,08-00803,70,0,N,79
220,2,1,1,1,4,0,26-02702,68,0,2,298
221,2,N,2,1,5,0,36-04010,5,0,4,148
222,2,1,1,1,9,0,24-01004,56,0,2,501
223,1,1,1,1,4,0,28-01100,78,1,3,346
224,1,N,1,1,N,0,40-00200,5,0,3,131
225,2,1,2,1,2,0,29-01901,52,2,4,89
226,2,3,3,1,4,2,30-00600,88,2,3,378
227,2,1,2,1,7,0,36-04010,58,0,2,501
228,2,3,1,2,7,0,17-03529,69,0,3,50
229,2,1,1,2,5,0,38-00100,72,0,2,23
230,2,1,6,0,N,0,19-01700,63,2,4,0
231,1,6,1,2,4,0,08-00803,41,N,N,109
232,1,1,1,1,8,0,51-01301,56,3,5,501
233,1,N,6,2,3,0,51-01301,7,5,7,118
234,1,2,1,2,0,0,40-00200,35,N,N,112
235,1,3,2,1,0,0,17-03529,69,0,N,501
236,2,6,2,1,8,0,17-03529,38,5,6,501
237,1,6,1,2,5,0,32-00405,29,0,N,317
238,2,6,1,1,0,0,13-04600,27,0,2,501
239,1,5,6,1,2,0,24-01004,35,0,3,501
240,2,1,1,2,2,0,13-04600,73,1,2,74
241,1,1,1,2,0,0,08-00803,72,1,2,501
242,2,3,1,1,5,0,06-08507,68,N,N,501
243,1,1,1,1,N,0,38-00100,48,0,2,501
244,2,4,1,2,0,0,30-00600,66,4,6,1
245,2,N,3,1,N,0,40-00200,0,0,4,501
246,1,6,5,0,2,0,38-00100,20,0,N,N
247,2,1,6,1,6,0,06-08507,69,0,2,501
248,2,3,1,1,8,0,30-00600,71,0,N,501
249,2,N,9,1,7,0,30-00600,2,2,4,415
250,2,N,6,2,3,0,19-01700,10,5,6,140
251,1,3,2,1,N,1,36-04010,91,2,4,182
252,2,N,9,1,9,0,40-00200,0,0,3,501
253,1,6,1,1,N,0,24-01004,27,1,3,501
254,1,6,2,0,5,0,17-03531,21,3,5,N
255,1,N,2,1,0,0,17-03529,1,1,7,0
256,1,6,2,0,0,0,13-04600,20,0,2,N
257,2,4,1,2,8,0,24-01004,69,1,3,501
258,1,1,1,1,N,0,06-07502,58,0,2,501
259,2,1,2,1,3,0,01-01301,54,0,2,152
260,2,N,9,0,N,1,08-00803,14,4,6,389
261,1,6,1,1,9,0,08-00803,34,3,5,501
262,2,4,1,1,N,0,24-01004,49,0,N,501
263,2,N,1,1,9,0,40-00200,2,3,5,501
264,2,1,6,1,9,0,06-07502,66,0,3,501
265,2,6,9,1,0,0,51-01301,26,0,N,362
266,2,4,1,2,5,0,17-03529,54,0,N,223
267,2,3,1,0,0,4,08-00803,90,1,3,N
268,1,6,2,0,N,0,13-04600,18,2,4,N
269,2,N,1,1,1,0,19-01700,4,0,3,92
270,1,N,1,1,N,0,51-51255,11,0,4,501
271,1,1,1,1,N,0,24-01004,92,0,2,394
272,1,3,1,2,9,0,30-00600,59,0,N,501
273,1,6,2,2,3,0,29-01901,42,0,5,118
274,1,6,1,1,9,0,24-01004,18,2,4,501
275,1,6,2,1,3,0,28-01100,32,1,3,501
276,2,1,2,1,3,0,28-01100,64,0,2,189
277,1,1,2,2,N,0,13-04600,57,0,2,46
278,1,1,1,1,N,4,51-01301,72,1,3,243
279,1,1,8,1,4,1,36-03710,30,0,2,134
280,2,N,2,1,5,1,24-01004,0,2,4,331
281,1,1,1,1,N,0,24-01004,50,0,2,501
282,2,1,1,2,1,0,19-01700,79,1,8,501
283,1,N,6,1,9,0,06-08507,9,2,3,501
284,1,6,1,1,4,0,19-01700,29,0,N,391
285,1,6,6,1,N,0,36-04010,49,0,N,489
286,2,6,2,1,0,0,01-01301,28,2,3,449
287,1,1,2,1,9,0,36-04010,28,0,2,501
288,2,6,2,0,0,0,13-04600,16,0,N,N
289,2,1,1,2,9,0,51-51255,49,2,4,501
290,1,1,1,1,1,0,28-01100,79,0,6,233
291,1,6,3,1,1,0,40-00200,85,0,N,31
292,1,4,9,2,0,1,32-00405,70,0,N,171
293,2,6,1,0,1,0,08-00803,21,0,2,N
294,2,6,1,1,N,0,51-51255,33,0,N,492
295,1,6,6,1,9,4,06-07502,34,N,N,501
296,2,4,6,1,8,0,06-08507,75,1,3,501
297,1,4,6,1,N,0,06-08507,41,0,N,257
298,2,6,6,0,5,4,13-04600,33,0,N,N
299,2,6,2,1,9,0,13-04600,29,N,N,501
300,2,N,1,1,7,0,19-01700,13,2,4,428
301,1,1,2,1,7,0,01-01301,74,1,4,481
302,2,6,1,1,6,0,36-03710,55,0,N,324
303,2,6,1,0,0,0,26-02702,24,0,N,N
304,2,1,1,1,2,1,38-00100,62,2,3,256
305,1,4,9,1,N,0,51-51255,37,0,4,501
306,2,4,1,1,8,0,06-08507,70,3,5,501
307,2,4,6,2,5,0,24-01004,60,0,N,501
308,2,N,8,1,9,0,24-01004,9,1,4,501
309,1,1,6,1,1,0,24-01004,42,0,2,501
310,1,N,2,2,N,3,28-01100,12,2,5,63
311,2,3,6,1,9,0,24-01004,84,N,N,501
312,1,6,6,2,9,0,06-08507,15,N,N,501
313,2,N,1,1,5,0,51-01301,4,0,2,501
314,1,1,8,2,3,0,32-00405,89,0,2,99
315,2,6,2,2,3,0,17-03529,38,0,N,114
316,2,6,2,2,1,0,17-03529,29,N,N,501
317,1,N,2,2,4,0,36-03710,3,2,4,391
318,1,1,2,1,4,0,28-01100,31,2,4,447
319,2,1,1,1,7,0,19-01700,45,0,2,501
320,2,6,1,0,0,0,26-02702,18,0,N,N
321,2,1,1,2,4,0,24-01004,33,0,3,305
322,2,1,1,1,7,0,38-00100,73,1,3,67
323,2,4,2,0,1,0,13-04600,52,0,N,N
324,2,3,2,2,4,0,13-04600,76,0,2,279
325,1,6,1,2,7,1,29-01901,66,N,N,9
326,1,6,1,1,9,0,24-01004,17,0,2,501
327,1,5,1,1,2,0,17-03529,48,0,3,54
328,1,1,6,2,0,0,51-01301,55,2,4,57
329,2,1,6,1,8,0,51-51255,60,0,4,501
330,2,1,8,2,1,1,36-03710,55,0,6,37
331,2,5,3,1,9,0,51-01301,68,0,3,501
332,2,4,6,1,9,0,24-01004,53,N,N,501
333,2,1,2,1,N,0,36-03710,37,0,5,501
334,1,N,2,0,0,0,17-03529,8,1,4,N
335,2,1,1,1,4,0,17-03529,53,0,2,288
336,2,6,6,1,0,0,51-01301,30,0,N,501
337,1,1,1,1,2,0,30-00600,57,1,3,324
338,1,6,2,2,2,0,36-04010,28,4,6,69
339,2,6,1,0,1,0,28-01100,23,0,3,N
340,1,6,1,2,0,0,08-00803,27,0,N,250
341,2,1,1,1,9,0,40-00200,71,0,2,501
342,1,N,1,1,1,0,51-51255,13,0,2,387
343,2,N,1,1,8,0,24-01004,2,1,3,501
344,1,4,1,1,8,4,51-51255,36,2,4,501
345,2,4,2,1,0,0,26-02702,50,0,N,501
346,2,3,6,2,N,0,06-08507,84,0,N,501
347,1,1,1,1,7,0,38-00100,44,0,3,501
348,2,1,1,1,8,0,51-51255,74,0,2,205
349,1,1,6,1,9,0,24-01004,5,1,2,501
350,2,6,2,2,0,0,29-01901,35,0,N,368
351,2,6,1,1,4,0,51-01301,29,N,N,237
352,2,6,2,1,3,0,17-03529,15,3,5,155
353,2,4,1,1,6,0,17-03529,41,N,N,115
354,1,1,1,1,9,0,06-07502,37,0,2,501
355,1,6,9,1,9,0,01-01301,29,0,N,501
356,2,4,1,1,7,0,32-00405,52,N,N,482
357,1,6,1,2,9,0,30-00600,16,0,N,501
358,1,6,1,1,0,0,19-01700,56,0,N,490
359,1,4,1,1,8,0,24-01004,62,0,3,501
360,1,6,8,2,6,4,32-00405,75,0,7,313
361,1,6,9,2,5,0,30-00600,35,0,N,264
362,2,6,1,2,N,0,38-00100,69,0,N,122
363,2,1,1,1,5,1,40-00200,64,0,2,245
364,1,1,6,1,6,0,19-01700,80,0,2,501
365,2,1,8,2,2,0,36-03710,56,3,4,261
366,2,N,1,1,N,0,38-00100,8,3,5,96
367,2,6,1,2,1,0,17-03529,28,N,N,6
368,1,4,9,1,4,0,30-00600,59,0,N,198
369,2,1,1,1,7,1,32-00405,32,0,2,319
370,1,1,2,1,N,0,28-01100,62,0,2,501
371,2,N,2,2,0,0,13-04600,13,1,3,89
372,2,N,6,2,4,0,06-07502,0,0,6,122
373,2,6,1,1,7,0,24-01004,39,2,5,501
374,1,6,1,2,7,0,24-01004,53,N,N,475
375,2,1,2,1,7,0,17-03531,64,0,7,439
376,1,4,1,1,5,0,24-01004,68,0,N,501
377,1,1,1,2,0,0,40-00200,75,0,2,196
378,1,6,1,0,0,0,17-03529,17,0,N,N
379,2,1,6,1,2,0,38-00100,75,2,3,61
380,2,N,1,1,6,1,17-03529,14,3,5,355
381,1,N,6,1,5,0,19-01700,3,2,4,197
382,2,N,2,1,9,0,29-01901,5,3,5,501
383,2,1,1,1,4,0,17-03529,59,2,4,191
384,2,2,1,2,9,0,51-51255,48,1,3,501
385,1,N,2,2,4,0,17-03529,13,2,3,98
386,1,1,2,1,9,0,36-04010,65,0,2,501
387,2,4,2,1,N,0,17-03529,70,0,N,139
388,2,N,2,1,4,1,36-03710,1,0,4,190
389,2,6,1,1,5,4,06-07502,20,0,N,113
390,1,6,6,1,N,0,19-01700,0,0,N,178
391,2,1,6,1,6,0,06-08507,55,5,6,261
392,2,1,2,1,0,0,29-01901,40,0,2,501
393,1,1,2,1,6,0,19-01700,56,0,2,279
394,1,N,1,1,2,0,24-01004,4,0,3,74
395,2,N,1,1,6,0,08-00803,10,2,4,501
396,2,1,2,2,7,0,28-01100,32,0,2,501
397,2,4,1,2,0,0,06-07502,62,0,N,0
398,1,N,6,2,9,0,24-01004,11,2,4,501
399,1,6,1,2,6,0,38-00100,28,1,4,301
400,1,N,2,2,4,0,01-01301,12,1,2,142
401,2,6,1,1,8,0,24-01004,63,0,N,501
402,1,N,2,1,2,0,17-03529,61,1,3,76
403,2,N,6,1,9,0,06-08507,5,1,5,501
404,2,4,1,1,N,0,17-03529,67,0,N,218
405,2,6,1,1,3,0,28-01100,30,0,N,484
406,1,N,8,1,N,0,36-03710,13,2,4,378
407,2,6,1,0,3,0,38-00100,22,0,N,90
408,2,N,1,1,N,0,51-51255,7,3,5,501
409,1,1,1,1,8,0,08-00803,36,0,2,501
410,2,N,1,2,1,0,13-04600,13,1,3,2
411,1,4,1,1,2,0,30-00600,26,1,3,176
412,1,6,6,1,9,0,19-01700,76,0,N,501
413,2,6,1,2,8,0,26-02702,31,0,N,16
414,1,1,2,1,N,0,13-04600,23,1,3,321
415,2,1,1,1,7,0,30-00600,77,1,2,501
416,1,1,3,2,6,0,30-00600,40,3,5,138
417,2,3,2,1,1,0,17-03531,88,0,N,182
418,2,2,1,1,N,0,06-07502,33,0,N,501
419,1,6,6,2,0,0,26-02702,20,0,3,229
420,2,N,1,2,1,0,26-02702,1,2,4,7
421,1,6,2,1,6,0,28-01100,29,0,N,264
422,1,6,1,1,N,0,19-01700,26,0,N,7
423,2,6,6,1,6,0,26-02702,35,N,N,400
424,2,1,1,2,3,0,17-03529,66,0,2,379
425,2,N,1,2,N,0,29-01901,14,2,4,58
426,1,1,2,1,N,4,29-01901,38,0,2,146
427,2,6,1,1,2,0,51-01301,28,2,3,501
428,2,1,1,1,0,4,06-07502,40,2,4,501
429,2,6,1,2,3,3,17-03529,83,0,3,246
430,2,6,1,1,7,0,24-01004,19,0,N,402
431,2,N,1,1,9,0,24-01004,0,0,3,501
432,1,4,1,1,5,0,30-00600,46,0,N,501
433,1,6,8,2,2,0,36-03710,23,0,2,501
434,1,6,1,1,9,0,51-01301,28,0,N,501
435,2,2,1,2,N,0,40-00200,54,2,4,145
436,2,1,3,2,2,0,30-00600,55,2,4,130
437,1,6,1,2,0,0,08-00803,23,0,N,0
438,2,2,1,1,6,0,30-00600,65,0,2,357
439,1,N,2,2,0,0,17-03529,11,4,5,109
440,1,1,2,2,0,4,36-03710,24,0,4,217
441,2,6,2,2,4,2,36-03710,20,2,5,188
442,1,4,1,1,8,0,08-00803,77,0,5,338
443,1,3,9,0,0,0,36-03710,95,N,N,N
444,1,N,2,1,5,0,19-01700,3,1,3,127
445,1,6,1,2,N,0,38-00100,39,0,2,501
446,1,6,2,0,3,1,28-01100,18,3,4,N
447,2,N,1,1,2,4,40-00200,5,4,6,162
448,1,4,1,2,9,1,08-00803,54,N,N,501
449,2,N,2,1,0,0,17-03529,6,0,2,180
450,2,6,3,2,N,0,32-00405,23,1,3,113
451,2,N,1,1,9,0,51-51255,1,0,4,501
452,1,6,1,1,4,0,32-00405,57,0,N,86
453,2,1,1,2,N,0,26-02702,62,0,2,51
454,1,N,2,1,9,0,28-01100,2,2,5,501
455,1,6,2,1,1,0,28-01100,72,0,2,6
456,2,2,1,1,1,0,06-08507,42,N,N,501
457,2,4,1,1,6,0,13-04600,50,0,N,339
458,2,4,6,1,3,0,26-02702,70,N,N,86
459,2,6,1,1,N,0,51-51255,52,0,N,501
460,1,6,1,0,8,0,08-00803,20,N,N,N
461,1,6,1,1,7,0,08-00803,15,0,N,501
462,1,1,2,1,N,0,01-01301,63,0,2,212
463,2,N,1,2,0,0,51-51255,10,0,7,501
464,2,N,1,1,1,0,13-04600,2,1,3,1
465,1,6,2,1,2,0,36-04010,31,0,N,52
466,2,6,1,1,8,0,38-00100,28,0,N,501
467,2,6,1,1,3,0,30-00600,48,0,N,359
468,2,1,1,1,4,4,38-00100,82,0,2,369
469,1,N,1,2,5,0,19-01700,9,4,6,447
470,1,6,1,1,5,0,24-01004,18,0,N,289
471,1,6,2,2,N,0,17-03531,42,0,N,168
472,2,N,1,0,9,0,29-01901,2,0,7,173
473,1,N,1,1,N,0,30-00600,8,2,4,501
474,2,6,1,1,7,0,30-00600,76,0,N,501
475,2,6,1,1,5,0,51-51255,16,0,N,229
476,1,5,1,2,1,0,38-00100,26,0,N,129
477,1,4,1,2,3,0,51-51255,40,0,N,501
478,1,1,9,1,5,0,08-00803,32,0,2,501
479,1,1,1,1,N,0,24-01004,30,2,5,501
480,1,6,3,1,N,0,30-00600,29,N,N,501
481,1,1,8,1,9,0,51-01301,35,2,4,501
482,2,6,9,2,N,0,36-03710,22,0,N,43
483,1,4,1,1,9,0,08-00803,48,0,3,501
484,1,5,2,2,1,0,28-01100,50,0,N,451
485,2,N,9,2,9,0,24-01004,4,4,6,501
486,1,1,2,2,0,0,13-04600,53,2,4,151
487,1,1,1,1,4,0,08-00803,33,0,2,356
488,1,3,9,2,1,0,32-00405,84,0,N,71
489,1,5,2,1,0,0,13-04600,24,0,2,337
490,2,6,1,1,5,1,08-00803,18,0,N,364
491,1,1,9,2,2,0,19-01700,78,0,2,98
492,1,4,1,1,4,0,24-01004,40,0,2,501
493,2,6,9,1,3,0,24-01004,64,0,3,501
494,2,1,2,0,0,0,17-03531,54,0,2,0
495,1,6,1,1,9,0,24-01004,18,0,N,501
496,1,1,6,2,1,1,06-08507,62,0,2,377
497,1,3,1,1,8,0,26-02702,89,N,N,501
498,1,4,2,1,1,0,17-03531,50,0,N,124
499,1,1,6,2,1,0,26-02702,31,1,3,417
500,1,N,2,1,N,0,36-04010,13,2,4,470
501,2,1,1,1,9,0,24-01004,42,0,2,501
502,2,N,1,2,N,0,30-00600,7,0,4,390
503,1,1,1,1,9,0,26-02702,47,1,3,501
504,2,6,2,1,0,0,28-01100,16,0,3,171
505,1,6,1,1,5,0,32-00405,37,0,N,390
506,2,6,1,0,1,0,06-07502,21,2,3,N
507,2,N,1,1,8,0,38-00100,8,0,3,496
508,2,3,2,2,9,0,17-03529,58,0,N,501
509,1,N,1,1,5,0,30-00600,10,0,5,246
510,1,3,8,1,4,0,32-00405,66,0,N,360
511,2,2,1,1,0,0,36-03710,40,0,N,293
512,1,1,1,1,4,0,08-00803,64,2,4,189
513,2,N,6,1,9,0,24-01004,0,3,5,501
