PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
36-03710,9,2,N,4,2,1,4,3,1,55708.0,N,N,3,N,N,489,N,2,2,2,2,55.0,51.2
01-01301,21,2,6,0,2,0,N,1,2,3292.0,5190,6,5,1400.0,0,152,N,2,2,2,2,55.0,51.2
32-00405,10,2,N,0,1,3,4,1,2,9844.0,N,N,3,N,N,376,N,2,2,2,2,55.0,51.2
06-08507,2,2,5,0,6,0,N,1,2,3292.0,N,N,3,N,N,27,N,N,N,2,2,55.0,51.2
17-03529,17,2,6,0,2,0,N,1,2,16396.0,6991,9,4,0.0,0,37,N,2,2,2,2,55.0,51.2
36-03710,2,1,N,0,9,2,4,1,2,55708.0,N,N,N,N,N,361,N,N,N,2,2,55.0,51.2
30-00600,50,1,1,0,1,1,3,1,1,3292.0,6480,6,10,4000.0,1,231,N,2,2,2,2,55.0,51.2
28-01100,35,1,4,0,1,0,N,1,2,3292.0,7770,10,9,41000.0,4,123,N,2,2,2,2,463.0,358.4
24-01004,17,2,6,0,1,0,N,1,2,3292.0,N,N,11,10000.0,2,485,N,2,2,2,2,55.0,51.2
36-04010,50,2,1,4,1,3,5,1,2,49156.0,5391,6,11,55000.0,7,501,N,2,1,2,2,55.0,51.2
38-00100,75,2,1,0,1,1,2,1,1,3292.0,N,N,7,76700.0,8,501,N,2,2,2,2,55.0,51.2
51-51255,50,2,6,0,1,0,2,1,2,9844.0,7860,11,7,176200.0,8,318,N,2,2,2,2,55.0,51.2
30-00600,64,2,1,0,3,0,2,1,1,3292.0,N,N,6,12000.0,3,163,N,2,2,2,2,157.0,153.60000000000002
08-00803,41,2,4,0,1,0,2,3,1,3292.0,7072,9,5,125000.0,5,N,N,2,2,2,2,55.0,51.2
24-01004,57,1,2,0,1,N,N,1,1,3292.0,8070,5,10,55200.0,9,501,N,2,2,2,2,157.0,153.60000000000002
38-00100,37,2,1,0,1,0,2,1,2,3292.0,7870,11,9,182300.0,8,326,N,2,2,2,2,55.0,51.2
06-08507,39,1,1,0,1,4,6,1,2,3292.0,7860,11,10,78200.0,9,501,N,2,2,2,2,55.0,51.2
06-07502,20,2,6,0,1,N,N,1,1,36052.0,5070,6,4,0.0,0,501,N,2,2,2,2,157.0,51.2
13-04600,51,1,6,0,6,0,N,1,1,3292.0,770,3,7,14000.0,3,248,N,2,1,2,2,55.0,51.2
38-00100,13,1,N,0,1,0,7,1,1,3292.0,N,N,3,N,N,441,N,2,2,2,2,157.0,153.60000000000002
13-04600,61,1,6,0,2,0,N,1,1,3292.0,6370,7,5,15000.0,3,307,N,2,2,2,2,361.0,256.0
17-03529,26,1,6,1,9,0,N,1,2,16396.0,5275,12,5,64000.0,2,447,N,2,2,1,2,55.0,51.2
40-00200,79,2,4,0,1,0,N,1,2,3292.0,9370,16,7,1630.0,4,56,N,2,2,2,1,259.0,256.0
24-01004,60,2,1,0,1,0,2,1,1,3292.0,4971,N,9,150500.0,6,501,N,2,2,2,2,157.0,153.60000000000002
06-08507,36,2,6,0,6,0,N,1,1,3292.0,6970,9,5,0.0,0,501,N,2,2,2,2,259.0,51.2
30-00600,62,1,3,0,1,1,11,1,1,3292.0,570,9,12,89570.0,8,501,N,2,2,2,2,55.0,51.2
17-03529,49,1,6,0,2,1,4,1,2,16396.0,4972,7,7,10000.0,2,72,N,2,2,2,2,55.0,51.2
13-04600,41,1,1,0,2,0,2,1,2,3292.0,170,0,5,65000.0,8,501,N,2,2,2,2,55.0,51.2
36-03710,7,2,N,0,2,3,5,1,2,55708.0,N,N,3,N,N,141,N,2,2,2,2,157.0,153.60000000000002
19-01700,0,2,N,0,1,0,4,1,1,3292.0,N,N,3,N,N,301,N,N,N,2,2,55.0,51.2
19-01700,8,2,N,0,1,0,3,1,1,3292.0,9590,16,3,N,N,446,N,2,2,2,2,361.0,256.0
30-00600,4,1,N,0,1,0,5,1,1,3292.0,N,N,1,N,N,331,N,N,N,2,2,157.0,153.60000000000002
30-00600,88,2,4,0,1,1,3,1,1,3292.0,N,N,9,39000.0,6,501,N,2,2,2,2,55.0,51.2
19-01700,36,2,1,0,1,0,2,1,2,3292.0,6070,15,9,6040.0,4,133,N,2,2,2,2,55.0,51.2
17-03529,9,2,N,0,2,0,6,1,2,16396.0,N,N,3,N,N,161,N,2,2,2,2,55.0,51.2
06-08507,31,2,1,4,1,1,3,1,2,3292.0,8290,12,4,9500.0,2,364,5,2,2,2,2,55.0,51.2
26-02702,6,1,N,0,1,2,4,1,1,3292.0,N,N,N,N,N,476,N,2,2,2,2,55.0,51.2
01-01301,50,2,6,0,2,0,N,1,2,3292.0,N,N,11,9000.0,2,81,N,2,2,2,2,55.0,51.2
06-08507,65,2,1,0,6,1,2,1,1,3292.0,N,N,5,70900.0,8,501,N,2,2,2,2,55.0,153.60000000000002
08-00803,59,1,4,0,1,0,N,1,1,3292.0,180,0,9,13000.0,3,169,N,2,2,2,2,55.0,51.2
30-00600,32,2,1,0,1,2,4,1,1,3292.0,5090,6,9,85000.0,7,501,N,2,2,2,2,55.0,51.2
06-07502,55,2,6,0,1,1,4,1,1,36052.0,7280,10,5,5000.0,2,225,N,2,2,2,2,157.0,153.60000000000002
40-00200,62,1,4,0,1,0,3,1,1,3292.0,5391,12,7,157900.0,5,224,N,2,2,2,2,157.0,153.60000000000002
06-08507,3,1,N,0,6,0,7,1,1,3292.0,N,N,3,N,N,501,N,N,N,2,2,157.0,153.60000000000002
24-01004,78,2,1,0,6,2,3,1,1,3292.0,9470,16,4,25000.0,4,501,N,2,2,2,2,157.0,153.60000000000002
30-00600,9,2,N,0,1,3,5,1,1,3292.0,N,N,1,N,N,501,2,2,2,2,2,55.0,51.2
06-08507,56,1,6,0,8,0,3,1,2,3292.0,9470,16,10,96600.0,9,501,N,2,2,2,1,55.0,51.2
24-01004,25,2,6,0,6,0,N,1,2,3292.0,7290,10,8,12000.0,3,54,N,2,2,2,2,157.0,153.60000000000002
28-01100,8,2,N,0,2,0,N,1,1,3292.0,N,N,3,N,N,10,N,2,2,2,2,157.0,153.60000000000002
36-03710,20,2,6,0,2,0,N,3,0,55708.0,6670,8,4,0.0,0,N,N,2,2,2,2,55.0,51.2
24-01004,41,2,1,0,1,0,2,1,1,3292.0,N,N,9,26000.0,5,501,N,2,2,2,2,55.0,51.2
38-00100,16,2,6,0,1,0,N,1,2,3292.0,8680,14,7,0.0,0,501,N,2,2,2,2,55.0,51.2
06-07502,24,2,6,2,1,0,N,1,1,36052.0,7870,6,9,100000.0,8,313,N,2,2,1,2,157.0,256.0
06-08507,54,1,1,0,1,0,2,1,1,3292.0,490,1,7,14800.0,9,501,N,2,1,2,2,55.0,51.2
06-07502,17,2,6,0,1,0,2,1,1,36052.0,6991,9,10,10160.0,7,501,N,2,2,2,2,55.0,51.2
38-00100,1,2,N,0,1,3,4,1,2,3292.0,N,N,3,N,N,314,N,2,1,2,2,55.0,51.2
38-00100,84,1,3,0,1,N,N,1,2,3292.0,6380,7,5,38020.0,1,176,N,2,2,2,2,157.0,153.60000000000002
30-00600,65,1,1,0,1,0,3,1,1,3292.0,2090,7,10,144600.0,8,501,N,2,2,2,2,55.0,51.2
24-01004,55,1,3,0,2,0,2,1,1,3292.0,7290,10,5,40000.0,6,501,N,2,2,2,2,55.0,51.2
38-00100,63,1,2,0,1,0,N,1,1,3292.0,3390,4,5,21400.0,4,132,N,2,2,1,2,55.0,51.2
38-00100,21,1,6,0,1,N,N,1,1,3292.0,N,N,10,110000.0,8,283,N,N,N,2,2,55.0,51.2
01-01301,39,2,4,0,1,0,6,1,2,3292.0,8191,12,9,55600.0,5,74,N,2,2,2,2,55.0,51.2
30-00600,62,2,3,0,1,0,3,1,1,3292.0,570,2,4,0.0,0,82,N,2,2,2,2,157.0,153.60000000000002
38-00100,30,2,6,0,1,2,4,1,1,3292.0,770,3,7,10000.0,2,288,N,2,2,2,2,157.0,153.60000000000002
24-01004,66,2,1,0,1,3,4,1,1,3292.0,3770,4,10,552030.0,6,501,N,2,2,2,2,55.0,51.2
51-01301,19,2,6,0,1,0,2,1,1,9844.0,8580,8,9,55000.0,6,501,N,2,2,2,2,55.0,51.2
32-00405,74,1,1,0,1,0,2,1,2,9844.0,N,N,8,78900.0,2,136,N,2,2,2,2,157.0,153.60000000000002
26-02702,5,1,N,0,1,2,4,1,2,3292.0,N,N,2,N,N,117,N,2,1,2,2,55.0,51.2
32-00405,20,1,6,1,1,0,N,1,1,9844.0,8290,15,7,0.0,0,187,N,2,2,2,2,55.0,51.2
29-01901,59,1,1,0,2,2,4,1,2,3292.0,4870,6,7,45500.0,8,501,N,2,2,2,2,55.0,51.2
19-01700,65,1,1,0,1,1,2,1,1,3292.0,7071,9,9,298700.0,4,75,N,2,2,2,2,55.0,51.2
19-01700,53,1,4,0,1,2,4,1,2,3292.0,7270,10,10,28000.0,6,271,N,2,2,2,2,55.0,51.2
17-03529,61,2,4,0,2,0,3,1,2,16396.0,N,N,6,31700.0,5,227,N,2,2,2,2,55.0,51.2
40-00200,45,1,1,1,1,0,2,1,1,3292.0,7380,10,4,0.0,0,0,N,2,2,2,2,55.0,51.2
28-01100,21,1,6,0,1,3,4,1,2,3292.0,490,1,6,25000.0,2,305,N,2,2,2,2,55.0,51.2
51-01301,37,1,1,0,1,0,3,1,1,9844.0,7670,15,7,150000.0,9,501,N,2,2,2,2,55.0,51.2
51-51255,84,2,3,0,1,0,2,1,2,9844.0,N,N,9,75000.0,8,501,N,1,1,2,2,55.0,51.2
38-00100,44,1,1,0,1,0,2,1,2,3292.0,770,3,3,N,N,276,N,2,2,2,2,55.0,153.60000000000002
17-03529,23,2,6,0,2,N,N,1,1,16396.0,7390,10,7,7000.0,1,332,N,2,2,2,2,157.0,153.60000000000002
36-04010,37,2,6,0,2,1,3,1,1,49156.0,8563,6,5,8400.0,2,398,N,2,2,2,2,55.0,51.2
38-00100,67,1,1,0,5,1,3,1,1,3292.0,N,N,10,18500.0,9,501,N,2,2,2,2,55.0,51.2
30-00600,57,1,1,0,1,0,2,1,1,3292.0,N,N,7,571000.0,9,180,N,2,2,1,2,55.0,51.2
40-00200,25,1,6,0,1,N,N,1,1,3292.0,4570,14,7,25000.0,4,91,N,2,2,2,2,157.0,153.60000000000002
40-00200,55,2,4,0,1,0,N,1,1,3292.0,N,N,7,90000.0,8,501,N,2,2,2,2,55.0,51.2
17-03531,77,1,3,0,2,0,2,1,2,9844.0,N,N,11,27100.0,9,501,N,2,2,2,2,55.0,51.2
38-00100,19,1,6,0,3,0,6,1,1,3292.0,170,0,8,0.0,0,501,N,2,2,2,2,55.0,51.2
06-08507,17,2,6,0,1,0,N,1,2,3292.0,N,N,1,0.0,0,501,N,2,2,2,2,55.0,51.2
29-01901,63,2,1,0,2,4,6,1,2,3292.0,8090,12,3,100000.0,N,117,N,2,2,2,2,157.0,153.60000000000002
29-01901,68,1,1,0,2,0,2,1,1,3292.0,7580,10,9,32500.0,9,501,N,2,2,2,2,55.0,51.2
32-00405,21,2,6,0,1,0,N,1,2,9844.0,N,N,4,0.0,0,337,N,2,2,2,2,55.0,51.2
24-01004,44,2,1,0,1,0,2,1,1,3292.0,3380,15,5,46000.0,6,199,2,2,2,2,2,157.0,256.0
38-00100,64,1,1,0,1,0,2,1,2,3292.0,4971,6,10,554000.0,2,445,N,2,2,2,2,55.0,51.2
38-00100,18,2,5,0,1,0,2,1,1,3292.0,5090,6,5,2000.0,6,501,N,2,2,2,2,55.0,51.2
01-01301,2,1,N,0,2,2,4,1,2,3292.0,N,N,N,N,N,89,N,N,N,2,2,259.0,256.0
24-01004,0,2,N,0,1,1,3,1,1,3292.0,N,N,5,35200.0,9,501,N,N,N,2,2,157.0,51.2
13-04600,60,2,4,0,2,0,N,1,1,3292.0,8680,14,5,6110.0,0,362,N,2,2,2,1,55.0,51.2
28-01100,36,2,2,0,2,N,N,1,2,3292.0,8570,14,3,0.0,0,0,N,2,2,2,2,259.0,256.0
13-04600,41,1,1,0,2,2,4,1,1,3292.0,170,0,3,57600.0,3,274,N,2,2,2,2,157.0,153.60000000000002
13-04600,52,1,1,0,2,0,2,1,1,3292.0,7072,1,7,48800.0,5,234,N,2,2,2,2,361.0,460.8
06-07502,36,2,6,0,6,3,5,1,2,36052.0,3490,N,9,50000.0,7,430,N,2,2,2,2,55.0,51.2
36-04010,13,1,N,0,2,0,3,1,1,49156.0,N,N,1,N,N,501,N,2,2,2,2,157.0,153.60000000000002
32-00405,64,2,4,0,2,0,N,1,2,9844.0,N,N,4,520000.0,2,99,1,2,2,2,2,55.0,51.2
24-01004,61,1,4,0,1,N,N,1,2,3292.0,6370,7,10,56450.0,9,501,N,2,2,2,2,157.0,153.60000000000002
38-00100,54,1,1,0,1,1,3,1,2,3292.0,4560,15,5,2850.0,4,384,N,2,2,2,1,55.0,51.2
36-03710,5,1,N,0,8,0,2,1,2,55708.0,N,N,3,N,N,261,N,2,2,2,1,55.0,153.60000000000002
06-07502,66,1,1,0,1,0,2,1,1,36052.0,1170,5,9,55300.0,9,501,N,2,2,2,2,55.0,51.2
28-01100,59,2,1,0,2,0,2,1,1,3292.0,8470,13,7,54000.0,7,98,N,2,2,2,2,157.0,153.60000000000002
06-07502,36,1,1,0,6,2,4,1,1,36052.0,7390,10,9,120000.0,9,501,N,2,2,2,2,55.0,51.2
30-00600,59,1,6,0,1,1,5,1,1,3292.0,8680,14,3,20000.0,3,387,N,1,1,2,2,55.0,51.2
17-03531,18,1,6,0,2,0,N,1,1,9844.0,N,N,7,577400.0,3,260,N,2,2,2,2,55.0,51.2
51-51255,62,2,5,0,1,0,2,1,1,9844.0,9920,5,N,39600.0,8,501,N,2,2,2,2,55.0,51.2
24-01004,74,1,1,0,1,3,5,1,2,3292.0,6672,8,6,45000.0,6,53,N,2,2,2,2,55.0,51.2
51-01301,60,2,1,0,1,0,2,1,1,9844.0,1390,5,7,17000.0,3,501,N,2,2,2,2,157.0,256.0
06-07502,48,1,6,0,1,N,N,1,2,36052.0,5593,10,10,40500.0,8,501,N,2,2,2,2,55.0,51.2
26-02702,32,1,6,0,1,0,2,3,0,3292.0,8370,13,9,0.0,0,N,N,2,2,2,1,55.0,51.2
36-04010,35,2,1,0,2,0,2,1,1,49156.0,N,N,5,41000.0,6,23,N,2,2,2,2,55.0,51.2
19-01700,64,2,1,0,1,1,4,1,2,3292.0,N,N,7,9000.0,2,124,N,2,2,2,2,55.0,153.60000000000002
38-00100,63,2,1,0,1,0,2,1,1,3292.0,7860,11,8,577400.0,5,501,N,2,2,2,2,55.0,51.2
36-04010,45,1,6,1,2,0,3,1,1,49156.0,6280,4,5,10000.0,2,427,N,2,2,2,2,55.0,51.2
28-01100,38,2,1,0,1,0,2,1,2,3292.0,7690,10,12,20000.0,4,157,N,2,2,2,2,55.0,51.2
38-00100,14,1,N,0,3,1,4,1,1,3292.0,N,N,3,N,N,176,N,2,2,2,2,55.0,51.2
13-04600,26,1,6,0,2,0,N,3,0,3292.0,9160,N,5,0.0,0,N,N,2,2,2,1,55.0,51.2
19-01700,72,1,1,0,1,3,5,1,2,3292.0,7380,10,4,15720.0,2,87,N,2,2,2,2,55.0,51.2
28-01100,0,1,N,0,2,3,5,1,2,3292.0,8180,12,3,N,N,305,N,N,N,2,2,55.0,51.2
32-00405,33,2,1,0,8,2,4,1,1,9844.0,5670,5,9,126680.0,3,113,N,2,2,2,2,55.0,51.2
17-03531,32,2,6,0,2,1,3,1,2,9844.0,8470,13,7,127910.0,4,203,N,2,2,2,2,259.0,153.60000000000002
28-01100,45,2,6,0,2,2,3,1,1,3292.0,8090,12,10,56000.0,7,501,N,2,2,2,2,157.0,51.2
38-00100,74,2,6,0,1,0,10,1,2,3292.0,N,N,10,383000.0,9,501,N,2,2,2,2,55.0,51.2
38-00100,41,2,1,0,1,2,4,1,1,3292.0,N,N,8,35000.0,5,501,N,2,2,2,2,157.0,153.60000000000002
51-51255,18,2,6,0,1,0,2,1,1,9844.0,N,N,11,35800.0,9,501,N,2,2,2,2,55.0,51.2
08-00803,24,1,6,0,1,2,4,1,1,3292.0,8660,14,6,0.0,0,436,N,2,2,2,2,157.0,153.60000000000002
24-01004,12,1,N,0,1,0,3,1,1,3292.0,N,N,3,N,N,501,N,2,2,2,2,463.0,358.4
17-03529,1,2,N,0,8,3,4,1,1,16396.0,N,N,N,N,N,501,N,N,N,2,2,55.0,51.2
30-00600,45,2,1,0,1,0,2,1,1,3292.0,6992,10,4,0.0,0,0,N,2,2,2,2,55.0,51.2
26-02702,75,2,1,0,1,0,2,1,1,3292.0,N,N,7,50000.0,7,501,N,2,2,2,2,55.0,51.2
40-00200,28,2,1,0,3,0,3,1,1,3292.0,8191,12,7,9000.0,2,25,N,2,2,2,2,157.0,256.0
06-08507,21,1,6,0,1,1,3,1,1,3292.0,7071,9,7,50000.0,7,501,N,2,2,2,2,55.0,51.2
13-04600,81,1,1,0,6,4,6,1,2,3292.0,N,N,5,0.0,0,293,N,2,2,2,2,361.0,460.8
51-51255,8,1,N,0,1,3,4,1,1,9844.0,N,N,3,N,N,501,N,2,2,2,2,55.0,51.2
40-00200,8,2,1,0,1,4,5,1,2,3292.0,N,N,8,157900.0,6,475,N,2,2,2,2,55.0,51.2
17-03529,11,1,N,0,1,3,4,1,2,16396.0,N,N,1,N,N,263,N,2,2,2,2,55.0,51.2
40-00200,8,2,N,0,1,3,5,1,2,3292.0,N,N,3,N,N,464,N,2,2,2,2,157.0,153.60000000000002
06-07502,25,2,1,0,6,0,2,1,1,36052.0,7860,11,6,30000.0,5,263,N,2,2,2,2,157.0,51.2
06-08507,80,1,4,0,6,0,2,1,2,3292.0,N,N,9,123000.0,7,501,N,2,2,2,2,55.0,51.2
51-01301,18,1,6,0,1,0,N,1,1,9844.0,6870,9,10,1500.0,8,501,N,2,2,2,2,55.0,51.2
17-03529,40,1,1,0,1,1,2,1,2,16396.0,N,N,3,57000.0,2,299,N,2,2,2,2,55.0,51.2
26-02702,70,1,1,0,6,1,3,3,0,3292.0,8191,12,7,85000.0,1,N,N,2,2,2,2,55.0,51.2
38-00100,24,1,2,0,1,0,N,1,1,3292.0,8660,6,7,87180.0,3,208,N,2,2,2,2,157.0,153.60000000000002
13-04600,4,2,N,0,2,0,3,1,2,3292.0,N,N,2,N,N,45,N,N,N,2,2,259.0,870.4000000000001
06-07502,30,2,6,0,1,0,2,1,1,36052.0,8090,12,10,80000.0,8,501,N,2,2,2,2,157.0,153.60000000000002
36-04010,34,2,1,2,2,3,5,1,1,49156.0,7890,11,10,13000.0,3,197,N,1,2,2,2,55.0,51.2
17-03531,21,2,6,0,2,0,N,1,2,9844.0,N,N,3,15000.0,3,22,N,2,2,2,2,55.0,51.2
17-03529,52,1,1,0,2,0,2,1,1,16396.0,680,16,5,53000.0,7,501,N,2,2,2,2,55.0,51.2
32-00405,83,1,1,0,1,0,3,3,2,9844.0,N,N,7,5000.0,7,22,N,2,2,2,2,259.0,256.0
30-00600,1,1,N,0,1,0,3,1,2,3292.0,N,N,3,N,N,195,N,N,N,2,2,55.0,51.2
38-00100,6,1,1,0,1,1,2,1,1,3292.0,N,N,1,N,N,200,N,1,2,1,2,157.0,153.60000000000002
13-04600,16,1,6,0,1,0,N,1,1,3292.0,N,N,7,0.0,0,0,N,2,2,2,2,55.0,153.60000000000002
51-51255,34,1,1,0,2,0,5,1,1,9844.0,N,N,10,211000.0,8,501,N,2,2,2,2,55.0,51.2
19-01700,63,2,1,0,9,2,4,1,1,3292.0,7860,11,8,4800.0,7,501,N,2,2,2,2,55.0,51.2
24-01004,33,2,6,0,1,0,2,1,2,3292.0,7970,12,1,40300.0,4,174,N,2,2,2,2,157.0,256.0
06-07502,73,1,1,0,6,0,2,1,1,36052.0,N,N,9,50000.0,6,501,N,2,2,2,2,55.0,51.2
26-02702,12,2,N,0,1,1,4,1,0,3292.0,N,N,3,N,N,393,N,2,2,2,2,157.0,153.60000000000002
17-03529,33,1,1,0,1,0,3,1,1,16396.0,2370,5,5,80000.0,8,501,N,2,2,2,2,55.0,153.60000000000002
51-01301,66,2,3,0,1,0,N,1,1,9844.0,7460,10,9,30000.0,5,224,N,1,1,2,2,157.0,256.0
08-00803,73,1,N,0,1,2,4,2,0,3292.0,6290,7,4,160300.0,5,N,N,2,2,2,2,55.0,51.2
36-03710,58,2,4,0,2,0,2,1,1,55708.0,9370,12,5,201200.0,6,466,N,2,2,2,2,55.0,51.2
36-03710,69,1,3,0,2,0,N,1,1,55708.0,5170,6,9,7040.0,7,348,N,2,2,2,2,55.0,51.2
24-01004,4,2,6,0,1,0,N,1,1,3292.0,N,N,10,55000.0,7,501,N,N,N,2,2,55.0,51.2
19-01700,26,1,6,0,1,N,N,1,2,3292.0,8690,6,3,43000.0,4,451,N,2,2,2,2,55.0,51.2
30-00600,24,2,6,0,1,0,N,1,1,3292.0,8660,1,5,8000.0,2,301,N,2,2,2,2,259.0,358.4
40-00200,48,1,2,0,1,2,4,1,1,3292.0,8680,14,7,18160.0,3,367,N,2,2,2,2,157.0,153.60000000000002
06-08507,29,1,1,0,1,2,4,1,1,3292.0,9790,9,9,210400.0,9,501,N,2,2,2,2,55.0,51.2
19-01700,76,2,4,0,1,1,3,1,1,3292.0,N,N,10,51700.0,7,355,N,1,1,2,2,55.0,51.2
26-02702,64,1,1,0,1,2,3,1,2,3292.0,6290,11,10,75000.0,7,152,N,2,2,2,2,55.0,51.2
51-01301,0,2,N,0,1,2,4,1,1,9844.0,N,N,1,N,N,1,N,N,N,2,2,55.0,153.60000000000002
51-51255,40,2,1,0,2,0,2,1,1,9844.0,7270,10,10,100000.0,8,501,N,2,2,2,2,55.0,51.2
17-03529,54,1,1,0,2,0,3,1,1,16396.0,380,15,7,32010.0,8,501,N,2,1,2,2,55.0,51.2
06-08507,61,1,4,0,1,0,N,1,2,3292.0,6180,7,10,33860.0,8,501,N,2,2,2,2,157.0,153.60000000000002
24-01004,68,2,1,0,1,1,3,1,1,3292.0,N,N,5,40000.0,6,501,N,2,2,2,2,55.0,51.2
32-00405,75,2,6,0,1,N,N,1,1,9844.0,4195,4,9,18160.0,5,219,N,2,2,2,2,55.0,51.2
51-51255,38,1,1,0,2,0,2,1,1,9844.0,3365,11,7,17000.0,1,252,N,2,2,2,2,157.0,153.60000000000002
24-01004,48,1,1,0,1,1,2,1,2,3292.0,9390,10,10,72100.0,9,501,N,2,2,2,2,55.0,51.2
38-00100,1,2,N,0,1,0,3,1,1,3292.0,N,N,3,N,N,405,N,N,N,2,2,55.0,51.2
24-01004,1,1,N,0,1,2,4,1,1,3292.0,N,N,2,N,N,501,N,N,N,2,2,55.0,51.2
06-08507,64,2,4,0,1,0,N,1,2,3292.0,7380,10,10,0.0,0,0,N,2,2,2,2,157.0,153.60000000000002
26-02702,72,2,1,0,1,0,2,1,1,3292.0,N,N,5,850.0,1,501,N,2,2,2,2,55.0,51.2
17-03531,32,2,6,0,2,0,N,1,0,9844.0,7860,11,9,31000.0,5,249,N,2,2,1,2,361.0,153.60000000000002
06-07502,43,1,6,0,1,0,N,1,1,36052.0,6570,8,11,1100.0,9,501,N,2,1,2,2,55.0,51.2
32-00405,73,2,1,0,1,3,5,1,1,9844.0,6670,4,8,280600.0,3,213,N,1,2,2,2,157.0,153.60000000000002
