SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
1,6,1,0,2,0,25-00503,22,N,N,N
2,3,1,0,1,0,25-01300,86,N,N,N
2,6,1,0,8,0,25-00703,20,N,N,N
2,6,1,0,3,0,25-01300,20,N,2,N
2,6,1,0,3,0,25-00703,19,N,N,N
1,2,1,0,3,0,25-01300,63,N,N,N
1,6,1,0,2,0,25-01300,56,0,N,426
1,6,9,0,2,0,25-00703,52,N,N,81
2,6,1,0,9,0,25-01300,19,N,N,N
1,4,1,0,1,0,25-01300,61,N,N,N
2,6,1,0,0,0,25-02800,69,0,N,0
1,6,1,0,4,0,25-00703,60,N,N,198
2,6,1,2,0,0,25-02800,84,N,N,0
1,6,1,0,2,0,25-00503,21,0,N,N
1,6,6,0,2,0,25-00503,21,0,N,N
2,6,7,1,1,0,25-00703,20,N,N,N
2,3,1,0,0,0,25-01300,87,N,N,N
1,6,6,0,2,0,25-00503,21,N,N,N
1,6,1,0,1,0,25-00703,19,3,N,N
1,6,1,0,1,0,25-00703,20,N,N,N
1,6,1,0,1,0,25-00503,21,N,N,N
2,3,6,1,0,0,25-02800,84,N,N,N
2,6,1,1,1,0,25-00703,19,0,N,N
2,6,1,0,2,0,25-01000,70,N,N,N
1,6,1,0,2,0,25-01300,18,N,N,N
2,6,1,2,0,0,25-02800,88,N,N,N
2,6,1,0,1,0,25-01300,18,N,N,N
2,3,1,0,2,0,25-01000,94,2,N,N
1,6,1,0,1,0,25-01000,34,N,N,26
2,6,1,0,0,0,25-00503,21,N,N,N
1,4,1,0,0,0,25-02800,63,N,4,0
1,1,6,0,2,0,25-01300,85,0,6,N
1,6,8,0,3,0,25-00703,29,N,N,141
2,6,1,0,2,0,25-00503,21,N,N,N
1,6,1,0,0,0,25-01300,63,N,N,0
2,3,1,0,2,0,25-00703,67,0,6,N
2,6,1,0,0,0,25-00503,18,N,N,N
1,2,1,1,2,0,25-01300,27,N,N,N
1,6,1,1,0,0,25-01300,29,N,N,N
2,1,1,0,0,0,25-00703,94,N,N,0
2,6,1,0,1,0,25-00703,20,N,N,N
1,6,2,0,0,0,25-00703,17,N,N,N
2,N,1,0,1,0,25-01300,19,N,N,N
1,1,1,1,0,0,25-00503,19,N,N,N
2,6,2,1,2,0,25-00703,75,N,N,111
2,6,1,0,2,0,25-01300,18,N,N,N
2,1,1,0,1,0,25-00703,21,N,N,N
2,6,1,1,9,0,25-00503,20,N,N,N
2,6,1,0,1,0,25-00703,19,N,N,N
2,6,1,0,1,0,25-00703,19,N,N,N
1,6,1,0,1,0,25-00503,20,0,N,N
1,6,1,0,1,0,25-00703,18,N,N,407
2,6,6,0,3,0,25-00503,22,N,N,N
2,6,1,0,1,0,25-00503,19,N,N,N
1,6,1,1,2,0,25-00703,19,N,N,N
1,6,1,0,1,0,25-00503,22,0,N,N
2,6,1,1,1,0,25-01000,53,5,N,469
2,6,1,0,0,0,25-00703,85,N,N,0
1,6,1,0,2,0,25-00503,18,4,N,N
2,6,1,0,3,0,25-00703,20,N,N,N
2,6,1,0,1,0,25-01000,83,N,N,501
2,4,1,0,2,0,25-01000,63,N,N,52
2,6,2,1,6,0,25-00503,20,N,5,N
1,6,1,0,1,0,25-00703,20,N,N,N
2,N,6,1,2,0,25-00503,21,N,N,N
2,3,1,1,0,0,25-01300,82,N,N,N
2,1,1,1,1,0,25-00703,20,N,N,N
1,6,1,0,9,4,25-00503,21,N,N,N
2,6,1,0,8,0,25-02800,52,N,N,70
2,6,1,0,1,0,25-00703,20,0,N,N
2,3,1,1,2,0,25-01000,94,N,N,N
2,6,1,0,1,0,25-00703,19,N,N,N
2,6,1,1,1,0,25-00703,19,1,N,N
2,3,1,0,2,0,25-01000,94,1,N,N
1,2,1,2,1,4,25-00703,21,2,N,N
2,6,1,0,0,0,25-01300,20,N,N,N
2,6,2,1,1,0,25-00503,67,2,N,N
2,6,1,0,0,0,25-02800,94,N,N,N
1,2,6,0,4,0,25-00503,43,N,N,N
1,6,1,0,0,0,25-00503,19,N,N,N
1,6,1,0,0,2,25-00703,24,N,N,0
1,6,1,1,4,2,25-00503,55,N,N,178
2,6,1,0,2,0,25-01300,50,2,N,465
1,6,1,0,1,0,25-00703,20,N,2,N
1,6,2,0,0,0,25-01300,43,N,N,N
2,3,8,1,0,0,25-01000,94,2,N,N
2,6,1,2,3,0,25-00703,19,N,N,N
2,6,1,0,2,0,25-01300,52,N,N,70
1,6,2,0,1,0,25-02800,31,N,N,137
1,6,1,0,0,0,25-01300,32,0,N,N
2,6,2,1,1,0,25-01000,19,N,N,N
1,6,1,0,2,0,25-01000,56,N,7,76
1,2,1,0,1,0,25-00703,23,N,N,N
2,3,6,0,2,0,25-01300,89,N,N,N
1,6,1,0,0,0,25-01000,17,N,N,N
1,6,1,0,1,0,25-00503,20,N,N,N
2,6,1,0,1,0,25-00503,21,N,N,N
1,6,1,1,8,0,25-00503,50,N,3,N
2,6,1,0,2,0,25-00503,63,N,N,N
2,6,1,1,0,0,25-01000,72,N,N,0
1,6,1,1,2,0,25-00503,55,N,N,N
2,6,2,1,1,0,25-00703,21,N,4,N
2,6,1,1,2,0,25-00703,75,N,N,88
2,3,6,0,0,0,25-00503,94,N,N,N
2,3,1,0,2,0,25-01000,94,N,N,N
1,6,1,1,1,0,25-00703,22,N,3,N
2,6,1,0,0,0,25-00703,18,N,2,N
2,3,1,0,0,0,25-01300,76,0,N,N
1,6,1,0,2,0,25-00503,18,N,N,N
2,6,1,0,1,0,25-00503,18,N,N,N
1,1,1,1,2,0,25-01300,55,N,N,76
2,3,1,0,0,0,25-02800,94,N,N,N
2,6,1,0,0,0,25-00503,18,0,N,N
2,6,1,0,3,0,25-01300,78,3,2,N
2,6,1,1,8,0,25-00503,21,N,N,N
2,6,6,1,0,0,25-00503,19,N,N,N
1,6,1,0,1,0,25-00703,18,N,N,N
2,2,1,0,0,0,25-00503,85,N,N,N
2,6,1,0,2,0,25-01300,32,0,N,N
1,6,1,0,3,0,25-01300,60,N,N,175
2,6,8,1,1,4,25-00503,18,N,N,N
2,3,1,0,1,0,25-00703,83,N,N,N
1,N,1,0,3,0,25-01300,60,2,N,175
2,3,1,2,3,0,25-01000,94,N,N,N
2,3,1,0,1,0,25-00703,78,N,N,N
2,4,1,0,3,0,25-02800,78,2,3,N
1,6,1,1,2,0,25-00503,22,N,N,N
2,2,1,0,2,0,25-01300,52,2,N,369
2,6,1,1,0,4,25-00503,16,N,N,N
2,4,1,0,2,0,25-01300,73,N,N,N
1,6,1,0,3,0,25-01300,54,N,N,137
1,6,1,0,1,0,25-00503,19,N,N,N
2,6,1,0,2,0,25-01000,56,2,N,N
2,6,1,0,1,0,25-00703,18,N,N,N
1,6,2,0,4,0,25-02800,19,N,N,N
1,6,1,0,2,0,25-00503,18,N,N,N
1,2,1,1,2,4,25-01300,94,N,N,N
2,4,1,2,2,0,25-02800,71,N,N,N
2,6,1,0,2,0,25-00503,20,N,N,N
2,6,1,0,1,0,25-00703,18,3,N,N
1,6,1,1,0,0,25-00503,19,N,5,N
2,2,1,0,0,0,25-01300,21,N,N,N
2,6,2,0,5,0,25-01000,20,0,N,N
1,6,1,1,0,0,25-00503,19,N,N,N
2,6,6,1,2,0,25-02800,45,2,N,95
2,6,1,0,1,0,25-01000,91,N,5,18
2,6,1,0,4,0,25-01300,55,N,N,227
1,6,1,0,2,4,25-01000,47,N,N,N
2,6,2,0,1,0,25-00503,20,N,N,N
2,6,1,1,1,0,25-00503,21,N,N,N
2,6,1,0,1,0,25-00503,18,0,N,N
2,6,1,0,2,0,25-00703,70,N,N,91
2,2,1,0,0,0,25-01300,27,N,N,N
1,N,1,0,3,0,25-00703,82,N,N,N
1,2,1,1,4,0,25-02800,67,N,N,N
2,6,6,0,5,0,25-00503,26,N,3,N
1,6,6,0,0,0,25-01000,66,N,N,N
2,6,1,0,1,0,25-01000,20,N,N,N
2,4,1,0,1,0,25-01000,34,0,4,48
2,3,1,0,1,0,25-01300,78,N,N,N
2,6,6,1,0,0,25-00503,18,2,N,N
1,4,1,0,7,0,25-02800,72,N,N,N
2,6,6,0,2,0,25-00703,27,N,N,249
2,6,1,0,0,0,25-02800,81,N,N,0
1,6,8,1,3,2,25-02800,48,0,N,N
1,6,2,1,1,4,25-00503,24,N,N,49
1,2,1,0,3,0,25-00703,79,N,N,N
1,6,1,0,1,0,25-00503,19,N,5,N
2,6,1,1,2,0,25-00503,27,N,N,N
1,6,1,2,1,0,25-00703,18,N,N,N
1,6,1,0,0,0,25-00503,21,N,N,N
2,6,6,1,0,0,25-00703,18,N,N,N
1,6,9,0,9,0,25-02800,91,N,N,N
2,6,1,0,4,0,25-00703,89,2,N,N
1,3,1,2,0,0,25-01300,48,N,N,N
1,6,1,0,1,0,25-00703,21,4,N,N
2,6,2,0,2,0,25-00503,19,N,N,N
2,6,1,0,0,0,25-00703,21,N,5,N
2,6,1,1,2,0,25-01000,75,N,N,88
2,3,2,1,1,0,25-00503,71,N,N,N
1,4,1,1,2,0,25-02800,62,N,N,N
1,6,1,1,4,0,25-01000,55,N,3,178
2,6,1,0,2,0,25-01300,19,N,N,N
2,6,1,0,2,0,25-01300,70,N,N,N
2,6,1,0,3,0,25-00503,21,N,N,N
2,4,1,2,1,2,25-00503,18,N,N,N
1,6,1,2,0,4,25-00503,50,0,N,N
1,6,1,0,1,0,25-00503,22,N,N,N
1,6,9,1,1,0,25-00503,20,N,N,N
1,6,1,2,0,0,25-00503,18,N,6,N
2,3,1,0,2,0,25-01000,94,N,N,N
1,6,1,0,3,0,25-00503,18,N,N,501
1,6,1,0,1,4,25-00503,21,N,N,N
2,6,1,0,1,1,25-00703,19,N,N,N
2,6,1,0,2,0,25-00503,20,0,N,N
2,6,6,1,2,0,25-00503,21,N,N,N
2,3,1,0,2,0,25-01000,67,0,N,N
2,6,1,0,2,0,25-00503,20,N,N,N
1,6,6,2,1,0,25-00503,19,N,N,N
1,6,8,0,0,4,25-01300,38,N,N,N
1,6,1,1,2,0,25-01300,19,N,N,N
2,6,1,0,1,0,25-00703,83,3,N,39
2,6,1,0,0,0,25-00703,21,N,N,N
1,6,1,0,1,0,25-00503,19,N,N,N
2,6,1,1,2,0,25-00503,23,N,N,N
2,6,9,0,5,0,25-01300,19,0,N,N
2,N,1,0,2,0,25-00703,67,4,N,N
2,6,2,0,2,0,25-00703,63,N,N,55
1,4,1,0,1,0,25-01000,72,N,3,N
2,6,1,0,9,0,25-00703,77,N,N,N
1,4,1,0,1,0,25-00703,45,N,N,20
1,6,1,1,2,0,25-00703,19,0,N,N
1,6,1,0,3,0,25-00703,40,2,N,173
2,6,1,0,7,0,25-00703,70,N,N,N
2,6,1,0,2,0,25-01300,32,N,N,70
1,6,1,0,1,0,25-00703,20,N,N,N
2,6,2,0,1,0,25-00503,34,N,N,48
1,6,8,1,1,0,25-00503,19,N,N,N
2,6,1,0,2,0,25-00503,32,N,N,70
1,6,1,0,0,0,25-01300,29,N,N,N
2,3,1,0,2,0,25-00703,91,3,N,N
2,6,6,0,1,0,25-00503,21,N,N,N
2,6,1,0,0,0,25-00503,76,N,N,0
2,6,1,0,1,0,25-00503,19,N,N,N
2,2,1,0,0,0,25-01300,19,N,N,N
2,6,2,0,0,0,25-01300,24,N,4,0
1,6,1,0,3,0,25-00703,40,N,N,353
1,6,9,0,2,0,25-00503,19,N,N,N
1,4,1,0,0,0,25-00703,54,N,N,0
1,6,1,0,2,0,25-00503,22,N,N,N
2,1,1,0,0,0,25-01300,91,N,N,N
2,3,1,0,1,0,25-02800,83,N,N,N
2,6,1,0,6,0,25-00703,19,N,N,N
1,6,1,0,0,0,25-01300,27,N,N,N
2,6,1,0,1,0,25-00703,19,2,N,N
1,6,1,0,4,0,25-02800,21,N,3,N
1,2,1,0,3,0,25-00703,78,N,N,N
1,6,1,0,1,0,25-00703,19,N,N,N
1,6,1,0,2,0,25-01000,19,N,N,N
2,6,6,1,1,0,25-00503,20,N,N,N
1,6,1,0,7,0,25-00703,20,N,N,N
2,4,1,0,0,0,25-00703,29,N,N,N
2,6,6,0,0,0,25-02800,19,N,N,N
2,6,9,0,2,4,25-00503,22,N,N,N
2,6,2,0,1,0,25-00703,18,N,N,N
2,4,1,0,0,0,25-00503,19,N,N,N
1,1,1,0,1,0,25-00703,22,N,N,N
2,6,1,1,2,0,25-01000,77,N,N,N
2,6,6,1,1,0,25-00503,22,N,N,N
2,3,1,0,3,0,25-00503,94,N,N,N
1,6,1,0,1,0,25-00503,20,N,N,N
2,6,1,1,1,0,25-00703,88,N,N,18
2,3,1,2,3,0,25-00703,94,N,N,N
1,2,1,0,2,0,25-01000,52,N,N,N
2,6,1,0,2,0,25-00503,20,N,N,N
1,6,1,0,0,0,25-01300,28,N,N,0
2,6,1,1,0,0,25-00703,21,N,N,N
2,3,1,0,0,0,25-01300,79,0,N,N
1,6,1,0,0,0,25-00703,18,N,N,N
2,6,1,0,2,0,25-00503,63,N,N,451
1,6,1,0,1,0,25-00503,20,3,N,N
1,6,1,0,1,0,25-00503,20,N,N,N
2,6,1,0,1,0,25-00703,21,N,N,N
2,6,1,0,0,4,25-00503,19,N,N,145
2,6,1,2,0,4,25-02800,18,N,N,N
2,6,6,1,1,0,25-00703,20,N,N,N
2,6,1,0,1,0,25-00503,22,N,5,N
1,6,1,1,0,0,25-00503,28,N,N,0
2,6,1,0,0,0,25-00503,19,N,4,N
2,6,2,0,3,0,25-00503,20,0,N,N
1,6,1,1,1,0,25-00503,20,0,N,N
2,6,1,0,5,0,25-00503,76,N,N,85
2,6,1,1,1,0,25-00703,34,0,2,48
1,6,1,0,7,0,25-00503,28,N,N,N
2,6,9,0,1,0,25-00503,21,N,N,N
1,6,1,0,0,4,25-01300,20,N,4,N
2,6,1,0,0,0,25-02800,21,N,N,N
1,4,1,0,3,0,25-01000,84,N,N,N
2,3,6,0,0,0,25-01300,84,0,N,N
1,6,1,0,2,0,25-00503,21,N,N,N
2,6,1,0,1,0,25-00703,19,N,N,N
1,4,1,0,2,0,25-01000,62,0,N,N
2,6,6,0,1,0,25-00503,20,N,N,N
1,6,1,2,1,0,25-01300,18,N,2,N
1,6,1,1,1,0,25-00503,19,N,N,N
1,6,2,1,2,0,25-01300,20,N,N,N
1,6,1,2,1,0,25-00703,22,N,N,N
1,6,1,1,3,0,25-01000,60,N,N,175
2,3,2,2,0,0,25-02800,84,2,N,N
2,6,6,1,1,0,25-00503,19,N,N,N
1,6,2,0,2,0,25-02800,60,N,5,83
2,3,1,0,2,0,25-00703,91,N,N,N
1,2,1,0,3,0,25-00703,79,N,N,N
1,6,9,0,1,0,25-00503,21,N,N,N
1,6,1,0,4,0,25-00503,18,N,N,N
2,2,1,1,1,0,25-01000,82,N,3,N
1,4,1,0,1,0,25-00503,72,N,N,N
2,6,1,0,2,0,25-00503,52,N,N,70
2,2,1,0,0,0,25-00703,21,N,3,N
2,6,6,0,0,0,25-00503,19,N,N,N
2,3,1,0,9,0,25-00703,94,N,N,N
2,4,1,1,1,0,25-02800,78,N,N,N
1,6,1,0,6,0,25-00503,56,N,N,76
2,6,1,0,1,0,25-00703,21,N,N,N
1,4,1,1,0,0,25-02800,84,N,N,N
2,6,1,1,2,0,25-00703,19,N,N,N
2,2,1,0,0,0,25-01300,85,N,N,N
2,6,6,0,2,0,25-01000,27,N,N,69
2,6,1,1,0,0,25-00503,19,3,N,N
1,6,1,0,1,0,25-00503,20,2,N,N
1,6,1,0,1,4,25-00503,18,N,N,N
2,6,1,0,2,0,25-00503,22,N,N,N
1,6,9,1,0,0,25-02800,94,N,N,N
2,6,1,1,7,0,25-00703,53,N,N,30
2,2,1,0,2,0,25-00703,61,N,2,55
1,6,1,0,3,0,25-00503,21,N,N,N
1,6,1,1,2,0,25-00503,21,3,N,N
1,6,1,0,1,0,25-00703,19,2,N,N
1,6,1,0,0,0,25-02800,19,N,N,N
1,6,1,2,1,0,25-00503,19,N,N,N
1,6,1,1,1,0,25-00503,19,N,N,N
2,6,2,0,2,0,25-02800,63,N,N,55
2,6,1,0,2,0,25-00703,20,N,N,N
2,6,1,0,1,0,25-00703,91,N,N,18
1,6,1,0,1,0,25-00503,19,N,2,N
1,6,1,0,N,0,25-00703,52,N,N,N
2,6,1,1,2,0,25-00703,77,N,N,N
1,2,1,0,0,2,25-01300,76,N,N,N
2,1,6,0,2,0,25-00703,27,N,N,69
2,1,6,0,0,0,25-00503,27,N,N,N
2,4,1,0,2,0,25-01000,88,N,N,N
2,6,1,0,1,0,25-00703,21,4,N,N
2,4,1,0,3,0,25-01300,77,N,N,N
1,6,1,0,3,0,25-00503,18,0,N,N
1,1,1,1,3,0,25-01000,60,N,N,175
1,2,6,0,4,0,25-01300,44,N,N,190
2,6,1,0,1,0,25-02800,53,N,N,30
2,6,1,0,1,0,25-01300,19,N,N,N
2,6,1,1,1,0,25-00503,18,N,2,N
1,6,1,0,1,0,25-00703,21,N,N,N
1,4,1,0,3,0,25-02800,84,N,7,148
1,6,1,0,1,0,25-00703,22,N,N,N
1,6,1,0,0,4,25-02800,50,0,N,N
2,6,1,2,0,0,25-00503,19,N,N,N
2,3,1,0,0,0,25-00503,79,N,N,N
2,6,1,0,2,0,25-01300,50,N,N,68
2,6,1,0,1,0,25-00703,19,0,3,N
1,6,1,0,0,0,25-00503,18,0,N,N
2,6,2,0,9,0,25-00703,20,N,N,N
2,6,1,0,1,0,25-00703,20,N,N,N
1,6,1,0,2,0,25-00703,21,N,N,N
2,3,1,2,0,0,25-02800,88,N,N,N
2,3,1,0,0,0,25-02800,94,N,N,N
1,2,1,1,3,0,25-00703,78,N,4,N
2,3,1,0,1,0,25-00703,83,N,N,N
2,4,1,0,2,0,25-00703,73,N,N,N
2,4,1,0,2,0,25-00703,20,N,N,N
2,4,1,1,2,0,25-01300,71,N,N,N
2,6,1,0,2,0,25-00703,20,N,N,N
1,6,1,0,0,0,25-01000,17,3,N,N
2,3,1,0,2,0,25-00703,94,N,N,N
1,6,1,0,3,0,25-01000,64,N,N,176
1,6,1,0,1,0,25-00503,19,N,7,N
1,2,1,0,5,0,25-00703,41,N,N,306
1,2,6,0,4,0,25-00503,44,N,N,90
2,6,1,0,1,0,25-01000,19,N,4,N
1,6,6,1,2,0,25-00503,52,N,N,81
1,2,1,0,4,0,25-00503,27,N,N,N
2,6,1,1,1,0,25-00503,19,0,N,N
2,6,6,1,2,0,25-01300,27,N,N,69
1,6,2,0,1,0,25-02800,20,N,N,184
2,6,1,0,0,0,25-02800,82,N,N,N
2,6,2,0,1,4,25-01000,19,0,N,501
1,6,1,0,2,0,25-02800,56,N,2,76
2,4,1,0,1,0,25-00503,62,N,N,37
2,2,1,0,4,0,25-00503,54,N,N,227
1,1,1,2,4,0,25-01300,68,N,N,203
2,6,9,1,1,0,25-00503,20,N,N,N
2,6,1,1,1,0,25-00703,21,N,N,N
1,6,2,0,N,0,25-00503,21,N,N,N
2,6,1,0,1,4,25-00503,19,N,N,156
2,6,1,0,3,2,25-01300,18,N,N,N
1,6,1,0,2,0,25-01000,60,0,6,N
1,3,1,1,3,0,25-01000,82,2,N,N
2,4,1,1,1,0,25-00503,62,N,2,37
1,1,1,1,8,0,25-01300,42,2,5,443
2,1,1,1,4,0,25-01300,38,0,5,443
2,3,1,1,0,0,25-01300,66,2,5,443
1,4,1,1,9,0,25-00503,57,2,N,501
1,4,1,2,9,0,25-01300,52,2,2,501
2,4,1,1,6,0,25-01300,53,0,N,427
2,1,1,1,8,0,25-00703,42,3,5,501
1,1,1,1,9,0,25-00703,44,0,5,501
1,6,1,1,4,0,25-00703,53,0,N,226
2,1,1,1,7,0,25-01300,46,2,4,501
1,1,1,1,8,0,25-01300,45,2,4,501
1,6,1,1,0,0,25-01300,15,2,4,501
2,6,1,2,6,0,25-00703,25,0,N,394
1,6,1,2,7,0,25-00703,31,0,N,500
2,4,1,2,1,0,25-02800,75,0,2,484
1,4,1,2,4,0,25-02800,60,0,2,484
1,6,1,1,9,0,25-00503,46,0,N,501
2,1,1,1,4,0,25-00703,48,3,N,501
1,1,1,1,9,0,25-02800,52,3,3,501
1,6,1,1,1,0,25-00703,16,3,6,501
2,3,1,1,N,0,25-00703,81,3,6,501
2,6,1,1,8,0,25-02800,47,0,2,501
2,4,1,1,9,0,25-01000,56,0,N,501
2,6,6,1,9,0,25-00703,30,0,N,501
2,6,6,0,4,0,25-00503,24,0,N,227
1,6,1,1,N,0,25-01300,29,0,N,501
2,6,1,1,5,0,25-00503,53,0,2,361
1,3,6,1,6,0,25-00503,83,0,2,501
2,2,1,1,3,0,25-00503,35,0,2,501
2,6,9,2,6,0,25-01000,41,1,2,N
1,6,9,2,1,0,25-01000,17,1,2,344
1,1,1,1,9,0,25-01300,47,0,3,501
2,1,1,1,7,0,25-00703,44,0,3,501
1,6,1,1,2,0,25-01300,18,0,3,501
2,1,1,2,6,0,25-00703,62,0,7,329
1,1,1,2,4,0,25-00703,61,0,7,329
2,1,1,2,0,0,25-00703,42,0,2,329
1,1,1,2,6,0,25-00703,41,0,4,329
1,1,1,1,9,0,25-00503,51,2,4,501
2,1,6,1,0,0,25-00503,47,2,4,501
2,6,6,1,0,0,25-00503,17,2,4,501
1,1,1,1,5,0,25-00703,64,0,3,222
2,1,1,1,1,0,25-00503,60,0,3,222
2,1,1,1,1,0,25-00703,94,0,3,222
2,6,1,1,6,0,25-01000,28,2,N,316
2,4,1,1,1,0,25-01300,87,0,N,198
2,4,1,1,5,0,25-00503,67,0,N,501
2,1,1,1,2,0,25-01000,84,0,2,459
1,1,1,1,6,0,25-00503,84,0,2,459
2,6,1,1,4,0,25-00703,33,0,N,198
2,4,1,2,9,0,25-00703,54,0,N,501
1,6,1,2,8,0,25-00703,60,0,N,501
1,1,1,2,7,0,25-01300,32,1,4,501
2,1,1,1,3,0,25-01300,30,2,4,501
1,6,2,2,8,0,25-01300,29,1,4,501
2,3,1,1,0,0,25-00703,86,0,4,33
1,6,1,1,2,0,25-02800,52,0,4,33
1,6,1,1,0,0,25-02800,19,0,4,33
2,1,1,1,1,0,25-01000,54,0,2,501
1,3,1,1,9,0,25-01000,55,0,2,501
2,4,8,2,1,4,25-01000,73,0,N,28
2,1,1,2,7,0,25-02800,36,0,N,501
1,1,1,2,8,0,25-00703,44,0,4,501
1,1,1,1,5,0,25-01000,91,0,3,501
2,1,1,1,6,0,25-01000,91,0,N,501
2,3,1,1,3,0,25-01000,63,0,3,501
2,6,1,2,4,0,25-00703,33,2,4,323
1,6,2,2,0,0,25-00703,16,2,4,323
2,6,2,2,6,0,25-02800,27,2,4,323
2,6,1,2,5,0,25-00703,73,0,2,501
2,6,1,1,6,0,25-00703,72,0,2,501
1,1,1,1,9,0,25-00503,73,0,2,326
2,1,1,1,2,0,25-00503,70,0,2,501
2,6,1,2,5,0,25-02800,22,0,4,359
1,6,9,2,7,0,25-02800,23,4,N,501
2,6,1,2,7,0,25-02800,23,0,N,501
1,6,1,2,2,0,25-01300,22,0,N,91
2,6,1,1,4,0,25-00503,66,0,3,N
1,1,1,1,6,0,25-00503,67,0,3,497
1,1,1,1,5,0,25-00503,27,0,3,497
2,1,1,1,2,0,25-00703,60,0,2,501
1,1,1,1,9,0,25-00703,62,0,2,501
