AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
75,2,6,2,1,0,N,2,2,4
18,1,6,2,3,0,N,2,2,7
21,1,6,2,3,0,N,2,1,5
20,2,6,2,1,1,N,2,9,7
19,1,6,2,3,0,N,2,1,7
19,2,1,2,3,1,N,2,1,5
20,1,6,1,3,0,N,2,1,5
18,1,6,1,3,1,N,2,1,7
22,2,6,2,3,1,N,2,3,5
19,1,6,2,3,0,N,2,1,7
19,1,6,1,3,0,N,2,2,7
22,1,6,1,3,0,N,2,1,7
53,1,6,2,1,1,N,2,N,1
85,1,6,2,3,0,N,2,0,10
18,1,6,1,3,0,N,2,2,7
20,1,6,2,1,0,N,2,1,5
83,1,6,2,3,0,N,2,1,5
63,1,4,2,3,0,N,2,2,4
20,2,6,2,1,2,N,2,3,5
20,1,6,1,1,0,N,2,1,6
21,6,6,2,3,1,N,2,9,7
82,1,3,2,1,0,N,2,8,9
20,1,6,2,1,1,N,2,1,7
21,8,6,1,1,0,N,2,1,7
52,1,6,2,3,1,N,2,2,9
20,1,6,2,1,1,N,2,1,7
94,1,3,2,2,1,N,2,2,5
19,1,6,2,3,0,N,2,1,7
19,1,1,2,3,0,N,2,1,7
94,1,3,2,1,0,N,2,2,4
21,6,4,1,3,1,N,2,1,7
20,1,6,2,1,0,N,2,0,7
67,2,6,2,2,0,N,2,1,9
94,1,6,2,1,2,N,2,0,5
43,6,2,1,3,0,N,2,4,7
19,1,6,1,3,2,N,2,0,5
24,1,6,1,1,1,N,2,0,7
55,1,6,1,3,1,N,2,4,5
50,1,6,2,3,0,N,2,2,5
20,1,6,1,3,1,N,1,1,7
43,2,6,1,3,0,N,2,0,4
94,1,3,2,1,0,N,2,0,5
19,1,6,2,3,0,N,2,3,7
52,1,6,2,3,0,N,2,2,9
31,2,6,1,3,2,N,2,3,7
32,2,6,1,2,1,N,2,0,5
19,2,6,2,3,1,N,2,1,7
56,1,6,1,3,0,N,1,2,1
23,1,2,1,1,0,N,1,1,7
89,6,3,2,2,0,N,2,0,8
17,1,6,1,1,0,N,2,0,4
20,1,6,1,3,1,N,2,1,9
21,1,6,2,3,1,N,2,1,5
50,1,6,1,1,0,N,1,0,6
63,1,4,2,2,0,N,2,2,6
72,1,6,2,3,0,N,2,0,9
55,1,6,1,1,0,N,2,2,9
21,2,6,2,3,0,N,2,1,5
75,1,6,2,3,0,N,2,8,8
94,6,3,2,2,0,N,2,0,9
94,1,3,2,2,0,N,2,2,4
22,9,6,1,3,0,N,2,1,7
18,1,6,2,3,2,N,2,0,7
76,1,3,2,2,0,N,2,0,5
18,1,6,1,1,1,N,2,2,7
18,1,6,2,3,1,N,2,1,7
55,1,6,1,3,0,N,2,2,4
94,1,3,2,2,0,N,1,0,5
18,1,6,2,1,0,N,2,0,5
78,1,6,2,1,1,N,2,0,5
21,1,6,2,3,1,N,2,2,7
19,6,6,2,3,1,N,2,0,7
18,1,6,1,3,0,N,2,1,12
85,1,2,2,2,0,N,2,0,5
32,1,6,2,3,2,N,2,2,7
60,1,6,1,1,0,N,2,3,5
18,8,6,2,3,1,N,2,0,7
83,1,3,2,2,0,N,2,1,6
60,1,6,1,3,1,N,2,3,5
94,1,3,2,1,0,N,2,3,5
78,1,1,2,1,1,N,2,1,5
78,1,4,2,1,0,N,2,0,5
22,1,6,1,3,0,N,2,2,5
52,1,3,2,3,1,N,2,2,9
16,8,6,2,2,1,N,2,0,4
73,2,4,2,1,0,N,1,2,9
54,1,6,1,3,0,N,2,3,9
19,1,6,1,1,0,N,2,1,7
56,1,6,2,2,0,N,2,2,N
18,1,6,2,3,1,N,2,9,7
19,1,6,1,3,0,N,2,2,7
18,1,6,1,1,0,N,2,2,7
94,1,2,1,2,1,N,2,2,9
71,1,4,2,2,2,N,2,2,9
20,1,6,2,1,0,N,2,2,7
18,1,6,2,1,0,N,2,1,5
19,9,6,1,3,0,N,2,0,9
21,1,2,2,1,0,N,2,0,5
20,1,6,2,3,1,N,2,1,7
19,1,6,1,3,0,N,2,0,7
45,6,6,2,3,1,N,2,2,9
91,1,6,2,3,1,N,2,1,4
55,1,6,2,3,2,N,2,4,5
47,2,6,1,2,0,N,2,2,4
20,2,6,2,3,0,N,2,1,7
21,1,6,2,3,0,N,2,1,7
18,1,6,2,3,1,N,2,1,7
70,1,6,2,1,1,N,2,2,4
27,1,1,2,1,0,N,2,0,7
82,1,1,1,1,2,N,1,3,4
67,1,2,1,3,0,N,2,4,4
26,6,6,2,3,0,N,2,5,10
66,6,6,1,1,0,N,2,0,9
20,1,6,2,3,1,N,2,1,5
34,1,6,2,1,0,N,2,1,1
78,1,3,2,2,1,N,2,1,10
18,1,6,2,3,1,N,2,0,5
72,1,4,1,1,1,N,2,1,10
27,1,6,2,3,1,N,2,2,4
81,1,6,2,1,0,N,2,0,10
48,1,6,1,2,1,N,2,3,5
24,2,6,1,3,0,N,2,1,7
79,1,2,1,2,1,N,2,3,7
19,1,6,1,3,1,N,2,1,7
27,1,6,2,3,0,N,2,7,9
18,1,6,1,1,1,N,2,1,7
21,1,6,1,3,0,N,2,0,7
18,6,6,2,3,0,N,2,0,7
91,1,6,1,2,0,N,2,0,9
89,1,6,2,2,0,N,2,4,5
48,1,6,1,1,0,N,2,0,7
21,1,6,1,3,0,N,2,1,7
19,2,6,2,1,1,N,2,N,7
21,1,6,2,3,0,N,2,0,7
75,1,6,2,1,0,N,2,2,8
71,1,3,2,3,1,N,2,1,4
62,1,4,1,1,2,N,2,2,5
55,1,6,1,3,0,N,2,8,5
19,1,6,2,1,0,N,2,2,8
70,1,6,2,2,1,N,2,2,7
21,1,6,2,1,2,N,2,3,7
18,9,6,2,3,0,N,2,1,7
50,1,6,1,1,0,N,2,0,7
22,1,6,1,1,0,N,2,8,7
20,1,6,1,3,0,N,2,1,5
18,1,6,1,3,0,N,2,0,7
94,1,3,2,1,0,N,2,2,5
18,1,6,1,1,0,N,2,3,7
21,1,6,1,1,1,N,2,1,7
19,1,6,2,3,0,N,2,1,7
20,1,6,2,1,0,N,2,2,7
21,6,6,2,3,1,N,2,7,7
67,1,3,2,1,0,N,1,2,5
20,1,6,2,3,0,N,2,2,7
19,6,6,1,3,2,N,2,1,7
38,8,6,1,2,0,N,2,0,7
19,1,6,1,1,0,N,2,2,7
83,1,6,2,3,0,N,2,1,5
21,1,6,2,3,0,N,2,0,7
19,1,6,1,3,1,N,2,1,7
23,1,6,2,1,0,N,2,2,7
19,1,6,2,3,0,N,2,0,7
67,1,2,2,1,1,N,1,2,9
63,2,6,2,3,0,N,2,2,4
72,2,4,1,2,0,N,2,1,4
77,1,6,2,1,0,N,2,2,9
45,1,1,1,3,0,N,2,1,5
19,1,6,1,1,0,N,2,2,7
40,1,6,1,3,0,N,2,3,N
70,1,6,2,3,0,N,2,3,7
32,1,6,2,3,1,N,2,2,7
20,1,6,1,3,0,N,2,1,7
34,1,1,2,3,0,N,2,1,4
19,1,6,1,3,0,N,2,1,7
32,1,6,2,3,0,N,2,8,7
29,1,6,1,1,0,N,2,0,6
91,1,1,2,1,1,N,2,2,5
21,6,6,2,3,0,N,2,1,7
76,1,6,2,1,1,N,2,0,10
19,1,6,2,3,1,N,2,1,7
19,6,2,2,1,0,N,2,0,7
24,2,6,2,1,1,N,2,0,5
40,1,6,1,3,0,N,2,3,1
19,8,6,1,3,1,N,2,2,7
54,1,4,1,3,0,N,2,0,5
22,1,6,1,3,1,N,2,2,7
91,1,4,2,1,0,N,2,0,5
83,1,3,2,1,1,N,2,1,5
19,1,6,2,1,0,N,2,1,7
27,1,2,1,1,0,N,2,0,9
19,1,6,2,3,0,N,2,1,7
21,1,6,1,3,0,N,2,0,5
78,1,2,1,1,0,N,2,3,10
19,1,6,1,3,2,N,2,1,7
19,1,6,1,1,0,N,2,7,7
20,1,6,2,3,0,N,2,1,5
20,1,6,1,3,0,N,2,6,7
29,1,4,2,2,1,N,2,0,7
19,6,6,2,1,1,N,2,0,7
22,1,6,2,3,0,N,2,1,7
18,2,6,2,3,1,N,2,1,7
19,1,6,2,3,0,N,2,0,7
22,1,6,1,1,1,N,2,1,7
77,1,6,2,1,0,N,2,2,3
22,6,6,2,3,0,N,2,1,7
94,1,3,2,1,0,N,1,3,1
20,1,6,1,3,1,N,2,1,5
88,1,6,2,1,1,N,2,1,7
94,1,3,2,1,1,N,2,3,5
52,1,2,1,1,1,N,2,2,5
20,1,6,2,3,0,N,2,2,7
28,1,6,1,3,0,N,2,0,7
21,1,6,2,1,0,N,2,0,7
79,1,3,2,2,0,N,2,0,5
18,1,6,1,1,0,N,2,0,7
63,1,6,2,1,0,N,2,2,6
20,1,6,1,2,0,N,2,1,N
20,1,6,1,1,2,N,2,1,5
21,1,6,2,3,0,N,2,1,7
19,1,6,2,1,1,N,2,0,7
18,8,6,2,3,2,N,2,0,4
20,1,6,2,1,0,N,2,1,5
22,1,6,2,3,0,N,2,1,5
28,1,6,1,3,0,N,2,0,7
19,1,6,2,1,1,N,2,5,4
20,2,6,2,3,2,N,2,3,5
20,1,6,1,3,0,N,2,1,5
76,1,6,2,1,0,N,2,2,5
34,1,6,2,1,2,N,2,1,1
28,2,6,1,1,0,N,2,7,10
21,9,6,2,1,0,N,2,1,7
20,1,6,1,2,0,N,2,0,7
21,1,6,2,3,0,N,2,0,8
84,1,4,1,1,0,N,1,3,4
84,6,3,2,1,0,N,2,0,3
21,1,6,1,3,1,N,2,2,7
19,1,6,2,3,0,N,2,1,5
62,1,4,1,1,1,N,2,9,5
20,6,6,2,3,0,N,2,1,5
18,1,6,1,1,0,N,2,1,7
19,1,6,1,1,0,N,2,4,7
20,2,6,1,3,0,N,2,2,5
22,1,6,1,3,0,N,2,1,7
60,1,6,1,1,0,N,2,3,5
84,2,1,2,2,0,N,2,0,5
19,6,6,2,1,0,N,2,1,7
60,2,1,1,3,0,N,2,2,5
91,1,3,2,1,0,N,2,2,5
79,1,2,1,2,0,N,2,3,7
21,9,6,1,3,0,N,2,1,7
18,1,6,1,3,1,N,2,0,7
82,1,2,2,2,0,N,2,1,10
72,1,4,1,2,0,N,2,1,4
52,1,6,2,3,0,N,2,2,9
21,1,2,2,3,0,N,2,0,5
19,6,6,2,3,0,N,2,0,5
94,1,1,2,2,0,N,2,1,5
78,1,4,2,2,0,N,2,1,9
56,1,6,1,3,1,N,1,2,5
21,1,6,2,3,1,N,2,1,5
84,1,4,1,1,0,N,2,0,9
19,1,6,2,3,0,N,2,2,7
85,1,3,2,1,1,N,2,0,5
27,6,6,2,3,0,N,2,2,4
19,1,6,2,3,1,N,2,8,7
20,1,6,1,3,1,N,2,1,5
18,1,1,1,1,1,N,2,1,7
22,1,6,2,3,0,N,2,2,7
94,1,2,1,2,0,N,2,0,5
53,1,6,2,3,2,N,2,1,1
61,2,6,2,1,0,N,2,2,1
21,1,6,1,1,1,N,2,1,7
21,6,6,1,3,1,N,2,2,8
19,1,6,1,3,0,N,2,1,7
19,1,6,1,3,0,N,2,0,7
19,1,6,1,1,0,N,2,1,N
19,1,6,1,3,1,N,2,1,7
63,2,6,2,3,0,N,2,2,1
20,1,6,2,3,0,N,2,2,6
91,1,6,2,3,0,N,2,1,7
19,1,6,1,1,0,N,2,1,7
52,2,6,1,1,0,N,2,0,12
77,1,6,2,2,1,N,2,2,9
76,8,2,1,2,0,N,2,0,4
27,6,6,2,3,2,N,2,2,4
27,6,6,2,3,0,N,2,0,7
88,1,4,2,2,1,N,2,2,5
21,1,6,2,1,0,N,2,1,7
77,1,4,2,2,2,N,2,3,9
18,1,6,1,1,0,N,2,3,5
60,1,6,1,1,0,N,2,N,7
44,6,2,1,3,0,N,2,4,9
53,1,6,2,3,0,N,2,1,1
19,1,6,2,3,0,N,2,1,7
18,1,6,2,3,0,N,2,1,7
21,1,6,1,1,1,N,2,1,7
84,1,4,1,3,0,N,2,3,1
22,1,6,1,3,0,N,2,1,7
50,1,6,1,2,2,N,2,0,6
19,1,6,2,2,1,N,2,0,4
79,1,3,2,1,1,N,2,0,5
50,1,6,2,1,0,N,2,2,4
19,1,6,2,1,0,N,2,1,7
18,1,6,1,3,0,N,2,0,7
20,2,6,2,3,0,N,2,9,7
20,1,6,2,3,0,N,2,1,5
21,1,6,1,3,1,N,2,2,7
88,6,3,2,2,0,N,2,0,8
94,1,3,2,1,0,N,1,0,11
78,1,2,1,2,0,N,2,3,10
83,1,3,2,1,0,N,2,1,9
73,1,4,2,2,1,N,2,2,5
20,1,6,2,3,0,N,2,2,7
71,1,4,2,2,1,N,2,2,9
20,1,6,2,3,0,N,2,2,1
17,1,6,1,1,0,N,2,0,4
94,1,3,2,2,1,N,2,2,5
64,1,6,1,3,0,N,2,3,7
19,1,6,1,3,0,N,2,1,7
41,1,2,1,3,2,N,2,5,5
44,6,1,1,3,0,N,2,4,9
19,1,6,2,3,0,N,2,0,5
52,9,6,1,1,0,N,2,2,7
27,6,2,1,3,1,N,2,4,9
19,1,6,2,3,0,N,2,1,7
27,6,6,2,3,2,N,2,9,4
20,1,6,1,3,0,N,2,1,7
82,1,6,2,1,0,N,2,0,5
19,2,6,2,3,2,N,1,1,7
56,1,6,1,3,0,N,1,2,1
62,1,4,2,3,0,N,2,1,8
54,1,2,2,1,1,N,2,4,9
68,1,6,1,3,0,N,2,4,4
20,1,6,2,1,1,N,2,1,7
21,1,6,2,3,0,N,2,1,8
21,2,6,1,3,0,N,2,4,7
19,2,6,2,1,2,N,2,1,7
18,1,6,2,3,0,N,2,3,7
60,1,6,1,2,0,N,2,2,5
82,1,3,1,2,0,2,2,3,4
62,1,4,2,3,0,N,2,1,8
42,1,1,1,1,1,N,2,8,11
38,1,1,2,1,1,N,2,4,6
66,1,3,2,1,1,N,2,0,11
57,1,4,1,1,1,N,2,9,5
52,6,4,1,1,1,N,2,9,12
53,1,4,2,1,1,N,2,6,10
42,1,6,2,1,1,N,2,8,10
44,1,1,1,1,1,N,2,9,9
53,1,6,1,1,1,N,2,4,7
46,1,1,2,1,1,N,2,7,9
45,1,1,1,1,1,N,2,8,9
15,1,2,1,1,1,N,2,0,4
25,1,6,2,1,2,N,2,9,10
31,1,6,1,1,2,N,2,7,9
75,1,4,2,1,2,N,2,6,7
60,1,4,1,1,1,N,2,4,5
46,1,6,1,1,1,N,2,9,10
48,1,1,2,1,1,N,2,4,11
52,1,1,1,1,1,N,2,9,9
16,1,6,1,1,1,N,2,1,4
81,1,1,2,1,1,N,2,3,6
47,1,6,2,1,1,N,2,2,8
56,1,4,2,1,1,N,1,9,8
30,6,6,2,1,1,N,2,9,10
24,6,6,2,1,1,N,2,4,9
29,1,1,1,1,1,N,2,8,10
53,6,6,2,1,1,N,1,5,10
83,6,3,1,1,1,N,2,6,3
35,1,2,2,1,1,N,2,3,11
41,1,6,2,1,2,N,2,1,9
17,9,6,1,1,2,N,2,1,4
47,1,1,1,1,1,N,2,8,9
44,1,1,2,1,1,N,2,7,8
18,1,6,1,1,1,N,2,1,4
62,1,1,2,1,2,N,2,2,5
61,1,1,1,1,2,N,2,4,11
42,1,1,2,1,2,N,2,0,5
41,1,1,1,1,2,N,2,6,5
51,6,1,1,1,0,N,2,9,10
47,6,3,2,1,1,N,2,N,9
17,6,6,2,1,1,N,2,0,4
64,1,1,1,1,1,N,2,5,9
60,1,1,2,1,1,N,2,1,10
94,1,3,2,1,1,N,2,1,5
28,1,6,2,1,2,N,2,6,7
87,1,4,2,1,1,N,2,1,4
67,1,4,2,1,1,N,2,8,10
84,1,1,2,1,1,N,2,6,5
84,1,1,1,1,1,N,2,6,5
33,1,6,2,1,1,N,2,4,5
54,1,4,2,1,2,N,2,9,9
60,1,4,1,1,2,N,2,8,9
32,2,1,1,1,2,N,2,7,9
30,2,3,2,1,0,N,2,3,9
29,2,6,1,1,2,N,2,6,9
86,1,3,2,1,1,N,2,0,5
52,2,6,1,1,1,N,2,2,5
19,1,6,1,1,1,N,2,0,2
54,1,1,2,1,1,N,2,1,9
55,1,1,1,1,1,N,2,9,11
73,8,4,2,1,2,N,2,1,8
36,1,1,2,1,1,N,2,7,10
44,1,1,1,1,1,N,2,5,2
91,8,1,1,1,2,N,1,5,9
91,1,1,2,1,1,N,2,6,9
63,1,3,2,1,1,N,2,3,9
33,2,6,2,1,2,N,2,4,8
16,1,6,1,1,2,N,2,0,4
27,2,6,2,1,2,N,2,6,7
73,1,6,2,1,2,N,2,5,10
72,1,6,2,1,2,N,2,6,11
73,1,3,1,1,1,N,2,9,5
70,1,1,2,1,1,N,2,2,5
22,1,6,2,1,2,N,2,5,12
23,1,6,1,1,2,N,2,7,N
23,1,6,2,1,2,N,2,7,9
22,1,6,1,1,2,N,2,2,9
66,1,1,2,3,1,N,2,4,10
67,1,1,1,1,1,N,1,N,5
27,1,6,1,1,1,N,2,5,9
60,1,1,2,1,1,N,2,4,7
62,1,3,1,1,1,N,2,9,11
41,1,1,1,1,1,N,2,8,5
39,1,1,2,1,1,N,2,7,9
53,1,1,2,1,1,N,2,6,4
52,1,1,1,1,1,N,2,8,8
20,1,6,2,1,1,N,2,2,9
18,1,6,2,1,1,N,2,1,5
68,1,1,2,3,1,N,2,4,5
69,1,6,1,1,1,N,2,4,7
60,1,4,1,1,1,N,2,8,5
53,1,3,2,1,1,N,2,4,5
62,1,1,2,1,1,N,2,8,7
63,1,1,1,1,1,N,2,8,10
75,1,1,2,1,1,N,2,2,10
75,1,1,1,1,1,N,2,4,10
82,1,3,2,1,2,N,2,9,5
26,1,4,2,3,2,N,2,3,8
26,1,6,1,1,2,5,2,7,8
31,1,1,1,1,1,N,2,8,7
32,1,1,2,1,1,N,2,0,5
94,1,N,2,1,1,N,2,4,5
46,1,6,1,1,1,N,2,9,9
83,1,3,1,1,1,N,2,8,10
70,1,1,2,1,1,N,2,8,9
70,1,1,1,1,1,N,2,2,8
57,1,1,2,1,1,N,2,6,10
52,1,1,1,1,1,N,2,9,10
45,1,1,1,1,1,N,2,1,9
39,1,1,2,1,1,N,2,5,9
78,6,3,2,1,2,N,2,0,1
57,1,4,1,1,2,N,2,2,7
54,1,4,1,1,1,N,2,8,11
81,1,3,2,1,1,N,2,5,12
51,1,4,2,1,1,N,2,8,8
23,1,6,1,1,1,N,2,1,7
69,1,4,1,1,1,N,2,9,4
87,1,1,1,1,1,2,2,4,7
87,1,1,2,1,1,N,2,2,9
48,1,1,1,1,1,N,2,7,12
47,1,1,2,1,1,N,2,9,10
49,1,1,2,1,1,N,2,8,9
56,1,1,1,1,1,N,2,8,9
17,1,6,1,1,1,N,2,0,4
15,1,6,1,1,1,N,2,0,4
80,1,1,1,1,1,N,2,9,8
78,1,1,2,1,1,N,2,3,7
62,1,1,2,1,2,N,2,0,7
62,1,1,1,3,2,N,2,8,5
30,1,1,2,1,2,N,2,7,10
36,1,1,1,1,2,N,2,7,9
59,1,6,1,1,1,N,2,7,7
60,1,6,2,1,1,N,2,3,7
32,1,1,1,1,1,N,2,8,10
29,1,N,2,1,1,N,2,5,10
55,1,1,2,1,2,N,2,8,9
58,1,1,1,1,1,N,2,4,8
57,1,1,1,1,1,N,2,5,5
33,2,6,2,1,2,N,2,5,9
65,1,1,1,1,1,N,2,3,7
58,1,1,2,1,1,N,2,7,5
66,9,1,1,1,1,N,2,7,6
60,9,1,2,1,1,N,2,3,7
27,1,6,2,1,1,N,2,3,9
24,9,6,1,1,1,N,2,3,9
61,1,1,1,1,1,N,2,9,9
59,1,1,2,1,1,N,2,7,9
30,1,1,2,1,2,N,2,9,9
31,1,1,1,1,2,N,2,6,9
62,1,5,2,1,1,N,2,7,10
60,1,1,1,1,1,N,2,7,7
30,1,6,1,1,1,N,2,6,7
28,1,6,1,1,1,N,2,6,10
46,1,6,1,1,2,N,2,4,7
46,1,1,2,3,1,N,2,4,5
76,1,5,2,1,2,N,2,3,5
37,1,1,1,1,1,N,2,8,10
36,1,1,2,1,1,N,2,9,12
84,1,6,1,1,1,N,2,7,11
82,1,1,2,1,1,N,2,4,9
75,1,1,1,1,1,N,2,5,7
75,1,1,2,1,1,N,2,3,3
42,1,6,2,1,1,N,2,8,9
55,1,4,2,1,2,N,2,7,8
29,1,6,1,1,2,N,2,5,8
54,1,4,2,1,2,N,2,8,9
29,1,1,1,1,2,N,2,5,9
24,1,6,2,1,2,N,2,2,9
28,1,1,2,1,2,N,2,5,9
91,1,3,2,1,1,N,2,6,5
63,1,1,1,1,1,N,2,1,9
40,1,1,1,1,2,N,2,8,9
35,1,1,2,1,2,N,2,8,10
63,1,1,2,1,1,N,2,0,5
94,1,3,1,1,1,2,1,6,11
60,1,6,2,1,1,N,2,0,9
37,6,2,2,1,1,N,2,0,9
69,1,3,2,1,2,N,2,7,10
40,1,1,1,1,1,N,2,8,9
34,1,1,2,1,2,N,2,0,9
36,1,6,1,1,2,N,2,9,10
67,1,1,1,1,1,N,2,6,9
67,1,1,2,1,1,N,2,0,9
37,1,1,2,1,2,N,2,8,9
36,1,1,1,1,2,N,2,1,8
60,6,1,1,1,1,N,2,9,12
56,6,1,2,1,1,N,2,7,10
45,1,4,2,1,1,N,2,8,9
65,1,1,1,1,1,N,2,7,12
64,1,1,2,1,1,N,2,5,7
64,1,4,2,1,1,N,2,4,7
65,1,4,1,1,0,N,2,9,5
51,1,1,1,1,0,N,2,6,5
51,1,1,2,1,1,N,2,4,5
53,1,6,1,1,1,N,2,0,4
67,1,1,1,1,1,N,2,5,10
72,1,1,2,1,1,N,2,4,8
55,1,1,2,1,1,N,2,9,8
65,1,1,1,1,0,N,2,4,7
50,1,2,1,1,2,N,2,7,9
39,1,6,2,1,1,N,2,4,9
39,1,6,2,1,1,N,2,5,8
90,1,3,2,1,1,N,2,3,7
68,1,6,1,1,1,N,2,4,4
72,1,4,2,1,1,N,2,7,9
54,1,1,2,1,1,N,2,6,8
45,1,1,1,1,2,N,2,8,7
25,1,6,2,1,1,N,2,1,8
28,1,2,1,1,1,N,2,5,5
71,1,1,2,1,1,N,2,4,10
74,1,1,1,1,1,N,2,7,10
68,1,3,2,1,1,N,2,8,9
70,1,6,2,1,1,N,1,7,10
61,1,6,1,1,1,N,2,4,9
94,1,3,2,1,1,N,2,3,5
40,1,3,2,1,2,N,2,8,9
49,6,1,1,1,1,N,2,8,10
47,6,1,2,1,1,N,2,8,10
16,6,6,2,1,1,N,2,1,9
36,1,1,1,1,2,N,2,6,7
