,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
48,45,4,1,0,2,2,8,501,25-02800,1,1,44,0,2,8,501,80.0
49,46,0,4,N,N,0,1,21,25-00703,1,1,45,N,N,1,20,60.0
50,88,0,3,0,4,2,0,383,25-00703,6,1,90,0,4,0,391,60.0
51,43,0,2,1,3,2,4,184,25-00503,2,2,45,1,3,5,193,40.0
52,18,4,6,N,N,0,0,96,25-01300,1,1,20,N,N,0,N,60.0
53,46,0,5,2,3,2,9,501,25-00503,1,1,46,2,3,9,501,100.0
54,23,0,1,1,3,2,2,202,25-00503,9,2,20,1,3,2,178,60.0
55,58,0,4,0,N,1,2,103,25-01000,6,2,63,0,N,3,127,40.0
56,26,0,6,1,3,2,7,380,25-00503,2,1,25,1,3,7,373,60.0
57,14,0,6,2,6,1,0,321,25-02800,9,1,15,2,6,1,327,40.0
58,23,0,6,0,2,2,4,23,25-02800,8,1,29,0,2,5,266,40.0
59,4,2,N,2,3,2,9,275,25-00503,1,1,5,2,3,N,28,40.0
60,69,4,4,0,N,2,4,221,25-01000,1,1,68,0,N,4,212,60.0
61,35,0,6,N,N,0,3,166,25-02800,2,1,31,N,N,3,137,60.0
62,61,0,6,0,N,1,8,501,25-01300,8,2,59,0,N,8,501,80.0
63,89,0,3,N,N,0,0,93,25-00503,6,2,94,N,N,0,N,60.0
64,28,4,2,1,6,2,2,129,25-00503,2,1,32,1,6,3,156,40.0
65,54,4,4,0,2,2,3,461,25-02800,8,1,58,0,2,4,474,40.0
66,32,2,6,0,2,1,7,384,25-00703,9,2,31,0,2,7,378,60.0
67,35,0,2,0,2,1,0,0,25-02800,6,2,37,0,2,0,0,80.0
68,28,0,4,0,3,1,6,500,25-00703,2,1,31,0,3,7,501,40.0
69,37,1,1,1,3,1,7,501,25-00703,8,1,37,1,3,7,501,100.0
70,23,1,6,0,2,2,4,244,25-01000,1,1,19,0,2,4,212,60.0
71,40,4,1,2,4,2,2,93,25-00503,9,1,40,2,4,2,93,100.0
72,28,4,1,5,7,2,1,133,25-01000,1,2,32,5,7,2,155,40.0
73,43,4,4,0,N,1,8,500,25-02800,9,2,44,0,N,9,501,40.0
74,9,1,N,1,3,1,9,500,25-00703,1,1,10,1,3,N,501,40.0
75,36,0,1,0,2,2,8,51,25-01000,6,1,29,0,2,8,501,60.0
76,11,2,6,0,4,2,0,129,25-00503,1,1,15,0,4,0,158,60.0
77,59,0,4,0,N,2,7,500,25-00503,8,2,62,0,N,8,501,40.0
78,67,2,4,0,N,2,3,247,25-02800,1,1,69,0,N,4,256,40.0
79,17,0,6,1,2,2,1,348,25-01000,9,1,17,1,2,1,344,80.0
80,41,3,1,0,3,1,5,499,25-01300,1,2,48,0,3,6,501,40.0
81,26,4,6,1,6,2,3,156,25-00503,2,2,24,1,6,3,137,60.0
82,20,2,6,0,2,1,0,420,25-01300,1,2,22,0,2,0,429,60.0
83,56,0,2,0,N,2,9,501,25-01300,6,1,54,0,N,9,501,80.0
84,20,0,6,0,2,2,2,240,25-01300,8,1,22,0,2,3,260,40.0
85,41,0,6,0,N,1,5,326,25-00503,8,1,49,0,N,6,369,40.0
86,53,0,4,1,2,2,9,501,25-01300,6,1,52,1,2,9,501,80.0
87,58,4,1,0,2,1,0,500,25-00703,1,2,59,0,2,0,501,60.0
88,38,0,1,2,4,2,6,375,25-00703,2,1,38,2,4,6,374,80.0
89,47,3,1,2,4,2,9,501,25-00503,1,1,44,2,4,9,501,80.0
90,30,0,4,1,2,1,0,0,25-00703,9,2,35,1,2,0,0,80.0
91,18,4,6,N,N,0,0,95,25-00703,8,1,21,N,N,1,N,40.0
92,54,0,1,0,2,2,4,362,25-00703,6,2,52,0,2,4,340,60.0
93,71,0,1,0,3,1,4,501,25-01300,7,2,70,0,3,4,501,80.0
94,61,2,4,0,N,2,3,214,25-00703,1,2,63,0,N,4,227,40.0
95,84,0,3,0,N,2,2,91,25-02800,1,1,81,0,N,2,88,60.0
96,17,1,6,3,5,2,0,178,25-00703,1,1,17,3,5,0,176,80.0
97,31,0,6,0,4,1,4,499,25-01000,9,2,38,0,4,5,501,40.0
98,53,0,2,0,N,1,8,51,25-00503,6,1,48,0,N,8,501,60.0
99,23,2,6,0,N,2,3,189,25-01000,1,2,26,0,N,4,206,40.0
100,82,0,3,0,N,2,2,90,25-01300,6,2,80,0,N,2,88,60.0
101,21,2,6,N,N,0,0,N,25-00503,1,2,20,N,N,0,N,80.0
102,73,0,4,N,N,0,1,N,25-00503,1,1,72,N,N,1,N,80.0
103,52,2,1,0,2,1,5,500,25-00703,8,1,54,0,2,6,501,40.0
104,47,0,2,0,N,1,0,0,25-00703,6,1,49,0,N,0,0,80.0
105,47,4,1,0,3,2,2,33,25-00503,8,2,53,0,3,3,361,40.0
106,11,4,6,1,3,1,0,499,25-01000,2,2,15,1,3,0,501,60.0
107,21,0,2,0,N,2,0,344,25-01300,1,2,25,0,N,1,37,40.0
108,26,4,1,0,2,1,2,500,25-00503,8,1,27,0,2,3,501,40.0
109,4,4,N,1,6,2,N,16,25-00503,2,2,2,1,6,N,137,60.0
110,26,3,6,0,N,1,7,500,25-00703,1,2,27,0,N,8,501,40.0
111,54,2,1,0,2,2,0,51,25-01000,1,1,58,0,2,0,62,60.0
112,31,4,2,0,2,2,4,33,25-00703,1,2,28,0,2,4,309,60.0
113,26,4,6,0,2,2,3,315,25-00703,1,2,27,0,2,4,323,40.0
114,29,4,6,0,N,2,2,154,25-00503,8,2,30,0,N,3,159,40.0
115,48,4,4,0,3,2,4,329,25-02800,1,2,48,0,3,4,324,80.0
116,58,0,5,0,N,2,6,500,25-01000,1,2,59,0,N,7,501,40.0
117,74,4,4,0,N,2,1,288,25-01000,8,2,73,0,N,1,28,60.0
118,76,0,3,0,2,2,3,108,25-01000,3,2,75,0,2,3,101,60.0
119,3,4,N,1,6,2,N,161,25-00503,8,1,1,1,6,N,137,60.0
120,24,2,6,0,N,2,1,294,25-01000,8,1,22,0,N,1,27,60.0
121,14,4,N,2,7,1,N,403,25-00703,9,1,11,2,7,N,366,60.0
122,13,4,N,2,7,1,N,377,25-00703,8,1,12,2,7,N,366,60.0
123,8,4,N,3,4,1,N,207,25-00703,6,1,8,3,4,N,204,80.0
124,28,1,6,0,N,1,1,61,25-00703,1,1,30,0,N,2,68,40.0
125,10,1,N,1,2,2,9,378,25-01000,9,1,14,1,2,N,402,40.0
126,4,4,N,1,3,1,9,500,25-01300,8,1,6,1,3,N,501,40.0
127,21,2,1,1,3,2,4,179,25-00503,2,1,21,1,3,4,178,80.0
128,52,0,4,N,N,0,1,73,25-02800,2,1,60,N,N,2,83,40.0
