,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
24,72,3,6,0,N,2,5,494,30-00600,1,1,15,4,12,0,362,0.0
25,62,0,2,N,N,0,2,485,13-04600,9,1,70,N,N,5,225,40.0
26,26,0,6,0,5,1,4,416,36-04010,5,1,35,0,5,1,227,40.0
27,23,1,6,3,6,1,0,0,40-00200,3,1,22,0,3,2,182,0.0
28,41,0,4,0,N,2,2,65,26-02702,9,2,45,0,6,2,48,40.0
29,0,0,N,0,4,1,9,320,24-01004,8,1,10,2,4,N,501,20.0
30,65,1,4,0,2,2,3,217,30-00600,8,2,61,0,N,3,136,40.0
31,66,0,6,6,3,2,0,0,08-00803,8,2,27,0,N,2,60,0.0
32,63,4,4,0,3,1,2,0,36-03710,1,1,64,0,3,8,501,40.0
33,22,0,5,0,3,1,7,129,19-01700,6,2,59,0,2,3,313,20.0
34,1,0,2,N,N,0,2,79,40-00200,1,1,88,N,N,4,138,40.0
35,51,0,3,1,2,1,0,423,06-07502,2,2,75,0,N,7,482,0.0
36,39,0,4,0,2,1,0,163,08-00803,9,2,74,0,N,4,227,20.0
37,50,0,2,0,3,1,8,65,06-08507,2,1,66,0,N,4,179,20.0
38,54,2,6,0,9,2,7,79,08-00803,1,2,22,0,N,1,18,20.0
39,19,0,6,2,4,2,6,175,36-04010,9,2,24,1,3,5,489,0.0
40,10,1,2,0,N,1,5,0,29-01901,1,1,40,0,N,8,493,40.0
41,59,1,5,2,5,2,6,219,28-01100,1,1,32,0,N,6,227,20.0
42,37,4,6,2,4,2,4,15,13-04600,1,2,25,0,N,5,213,0.0
43,30,3,6,1,N,2,3,386,32-00405,2,1,15,0,2,0,2,0.0
44,20,1,6,6,3,1,2,159,38-00100,9,1,16,1,2,0,501,0.0
45,48,2,3,0,N,1,4,116,36-03710,1,1,56,0,N,4,165,60.0
46,7,4,4,0,3,2,7,462,51-51255,8,2,41,1,2,3,101,0.0
47,34,4,4,0,2,1,0,129,51-51255,9,1,42,0,N,9,501,20.0
48,49,0,2,0,N,0,2,150,40-00200,2,1,42,N,N,2,N,40.0
49,37,0,6,0,N,2,8,465,13-04600,5,1,59,0,N,3,87,40.0
50,18,0,6,6,9,1,0,5,06-08507,8,2,15,2,4,0,501,20.0
51,59,0,2,0,3,1,0,128,38-00100,9,1,46,0,N,9,501,20.0
52,26,3,6,N,7,2,0,247,36-03710,8,1,29,0,N,8,501,0.0
53,72,1,4,0,2,2,1,371,17-03529,6,2,73,0,N,2,75,20.0
54,36,2,1,1,3,1,5,310,36-03710,2,2,52,0,3,7,501,20.0
55,69,1,1,0,2,1,0,47,17-03529,1,2,63,0,2,8,501,40.0
56,61,0,5,0,3,2,3,48,36-04010,1,1,61,1,2,9,501,20.0
57,55,0,1,7,2,1,1,490,13-04600,9,2,38,0,2,9,501,20.0
58,39,2,6,0,N,2,8,488,26-02702,6,2,22,0,N,2,57,40.0
59,41,0,6,2,N,0,5,104,06-08507,2,2,21,N,N,2,75,20.0
60,29,1,5,3,8,1,4,141,32-00405,8,2,64,0,2,0,28,0.0
61,0,2,6,0,4,1,5,442,26-02702,1,2,57,0,N,1,44,20.0
62,26,0,N,0,4,0,0,0,28-01100,1,1,9,N,N,N,N,0.0
63,44,0,2,9,2,1,1,0,38-00100,2,1,42,0,N,8,494,0.0
64,22,4,6,0,9,0,2,329,38-00100,8,2,19,N,N,0,N,0.0
65,20,0,5,0,N,2,0,13,06-08507,1,2,39,1,2,2,40,0.0
66,42,1,1,2,4,1,3,57,17-03531,8,1,40,1,5,6,281,0.0
67,19,4,1,1,7,1,5,288,38-00100,8,2,60,0,2,6,501,0.0
68,36,4,1,2,7,1,0,61,36-03710,2,1,57,0,2,4,298,0.0
69,17,0,4,0,N,2,1,473,28-01100,3,1,44,0,N,4,129,40.0
70,49,0,4,N,N,1,8,486,17-03529,6,2,55,0,N,6,382,20.0
71,51,0,6,0,N,1,0,467,17-03529,8,2,17,3,5,1,501,0.0
72,10,0,2,2,9,1,0,441,51-01301,2,2,53,0,N,6,435,0.0
73,52,1,6,0,2,1,0,143,06-08507,8,1,32,0,N,7,501,20.0
74,0,3,6,N,N,2,0,144,29-01901,2,1,57,0,N,3,91,20.0
75,6,4,6,0,3,1,8,0,36-04010,2,1,37,0,3,5,501,40.0
76,41,4,4,1,3,2,4,129,24-01004,8,1,37,0,N,4,198,20.0
77,49,1,3,0,2,1,6,479,30-00600,1,2,73,0,N,1,13,20.0
78,42,4,1,0,N,2,8,177,36-04010,8,1,49,1,6,6,367,0.0
79,9,4,2,0,N,2,0,0,17-03529,2,1,33,0,N,8,501,40.0
80,31,1,2,2,7,2,6,461,51-51255,8,2,48,0,N,4,190,0.0
81,34,1,1,0,2,2,0,474,51-51255,8,2,36,0,2,8,501,40.0
82,47,0,2,0,4,1,2,77,38-00100,3,2,42,0,2,7,501,20.0
83,58,0,4,0,4,1,5,148,29-01901,9,2,62,0,N,8,444,20.0
84,64,0,3,0,2,2,2,287,32-00405,6,1,68,0,N,3,146,20.0
85,75,1,1,N,4,2,8,118,26-02702,1,1,47,1,3,8,345,20.0
86,62,4,4,0,N,1,2,473,26-02702,1,2,52,1,2,5,184,0.0
87,28,4,3,0,3,1,2,482,36-04010,2,2,67,0,3,8,501,40.0
88,15,4,6,1,N,1,0,173,08-00803,8,2,23,2,4,1,30,0.0
89,14,3,6,0,N,2,0,158,32-00405,2,2,64,0,N,2,67,40.0
90,52,4,1,0,2,2,1,225,30-00600,1,1,53,4,12,8,362,0.0
91,41,0,4,2,3,1,5,176,26-02702,6,1,50,0,N,2,83,0.0
92,0,0,6,N,N,2,4,496,28-01100,9,2,22,0,N,1,22,20.0
93,69,0,4,0,3,2,3,217,28-01100,9,2,46,0,N,3,96,40.0
94,45,0,1,0,2,1,2,0,40-00200,5,1,30,1,3,9,501,0.0
95,41,1,6,0,5,1,9,124,51-01301,8,2,25,2,4,1,37,0.0
96,60,0,3,0,N,0,0,217,29-01901,2,2,78,N,N,0,N,40.0
97,45,2,2,0,2,2,8,320,51-51255,1,2,60,0,N,9,501,20.0
98,61,4,1,0,2,2,2,4,38-00100,8,2,26,0,2,4,501,40.0
99,18,0,6,0,9,2,N,66,51-51255,7,1,23,0,N,6,408,20.0
100,18,0,6,N,N,0,3,251,36-03710,6,2,53,N,N,0,N,40.0
101,57,0,4,0,N,2,3,345,17-03529,8,2,55,0,N,1,27,40.0
102,50,3,4,0,3,2,0,220,32-00405,2,2,64,0,N,4,203,20.0
103,15,0,5,2,7,1,1,47,51-51255,1,2,71,0,N,9,501,0.0
104,42,1,1,6,4,1,2,N,17-03531,8,2,39,1,5,4,281,0.0
105,58,0,4,0,3,2,2,256,32-00405,3,1,84,0,N,3,114,20.0
106,3,0,1,1,4,2,3,276,13-04600,6,1,60,4,6,2,91,0.0
107,65,0,4,0,9,1,7,60,29-01901,6,1,81,0,N,9,501,20.0
108,21,2,6,0,2,2,0,113,17-03531,2,1,40,2,3,5,172,0.0
109,47,4,1,3,2,2,8,351,17-03531,1,1,55,1,4,5,298,0.0
110,30,1,N,2,4,2,0,196,30-00600,1,2,7,1,2,N,218,0.0
111,0,0,6,2,4,1,0,333,40-00200,7,1,15,3,4,0,2,40.0
112,75,2,4,0,2,2,0,280,32-00405,1,1,64,0,N,1,35,20.0
113,24,4,6,0,N,2,0,418,06-08507,1,2,37,0,N,7,492,40.0
114,26,0,3,0,N,0,0,469,17-03529,2,1,84,N,N,1,N,20.0
115,38,4,6,1,4,1,7,316,51-51255,8,1,30,1,6,7,480,40.0
116,27,0,2,0,N,2,8,53,24-01004,6,1,33,0,N,9,501,40.0
117,14,1,1,0,N,2,0,0,38-00100,9,2,35,3,5,1,150,0.0
118,30,4,1,1,2,2,9,18,51-51255,8,1,51,2,4,3,60,0.0
119,28,1,1,0,4,1,5,497,08-00803,1,1,72,0,2,8,501,20.0
120,68,0,N,0,2,1,0,49,17-03531,1,2,14,1,3,N,372,0.0
121,0,0,2,0,3,1,1,437,13-04600,6,2,48,2,9,4,199,0.0
122,35,4,3,0,N,1,3,101,51-51255,1,2,84,0,N,6,393,40.0
123,62,1,4,N,12,2,8,21,36-03710,8,2,39,1,6,4,375,0.0
124,14,0,5,5,N,2,4,400,17-03529,1,1,50,2,3,7,266,0.0
125,24,0,4,2,4,2,3,201,30-00600,3,2,50,2,3,5,124,20.0
126,40,1,3,0,6,2,6,160,30-00600,1,2,66,0,N,2,99,20.0
127,46,3,4,2,2,1,0,269,32-00405,1,1,40,0,N,6,302,0.0
128,28,0,2,0,N,2,7,229,24-01004,2,2,59,1,4,0,0,0.0
129,37,1,4,0,N,2,2,485,17-03529,1,2,27,3,4,3,63,0.0
130,28,0,N,0,4,1,5,185,36-04010,6,2,6,0,7,N,501,20.0
131,63,0,N,0,N,1,9,64,06-08507,2,1,14,1,3,N,501,0.0
132,10,0,6,2,4,1,0,265,30-00600,7,2,50,0,N,3,137,0.0
133,61,4,3,0,2,2,4,0,32-00405,1,2,93,0,N,2,78,20.0
134,10,0,5,2,4,2,0,266,24-01004,6,1,47,0,N,9,501,0.0
135,16,0,1,2,4,2,1,100,29-01901,9,1,28,0,2,0,501,0.0
136,30,0,6,1,3,2,6,326,06-07502,7,2,25,0,6,0,86,0.0
137,63,2,1,0,7,1,6,483,38-00100,8,1,39,0,7,0,308,40.0
138,61,4,1,0,N,2,4,315,38-00100,9,2,23,0,2,3,501,20.0
139,51,4,3,2,4,2,7,363,36-03710,1,2,74,0,N,3,121,0.0
140,54,4,1,0,3,2,7,451,13-04600,2,1,29,0,2,1,193,20.0
141,21,4,1,0,2,2,9,153,08-00803,8,1,49,1,3,3,90,0.0
142,67,0,4,0,9,2,5,141,38-00100,5,2,47,2,5,0,96,0.0
143,10,2,1,2,3,2,0,432,29-01901,1,2,34,0,2,9,501,0.0
144,38,0,6,0,3,2,8,452,06-08507,9,1,18,2,5,0,501,0.0
145,5,0,4,0,4,0,3,476,36-03710,2,2,48,N,N,2,49,0.0
146,42,3,1,0,3,1,7,477,36-03710,1,1,64,0,2,4,501,20.0
147,44,4,1,0,12,1,9,501,51-01301,9,1,47,2,4,8,501,20.0
148,23,1,4,0,5,1,0,77,24-01004,8,2,61,0,N,0,0,40.0
149,21,1,4,N,5,2,8,266,36-03710,8,1,44,1,6,3,375,0.0
150,17,3,6,2,6,2,3,397,24-01004,1,2,46,0,N,5,320,0.0
151,35,0,4,1,4,2,2,265,51-51255,9,1,62,0,N,2,99,20.0
152,55,2,6,N,9,0,2,462,13-04600,1,1,31,N,N,7,N,20.0
153,27,1,6,2,3,0,0,242,32-00405,8,2,19,N,N,0,N,20.0
154,27,2,1,1,3,1,6,481,26-02702,1,1,61,0,5,8,501,0.0
155,64,0,5,0,2,2,6,204,28-01100,1,2,33,1,2,5,114,20.0
156,55,0,3,0,N,0,5,465,13-04600,1,2,66,N,N,2,74,20.0
157,23,4,6,N,N,1,2,7,24-01004,2,2,72,0,2,2,64,20.0
158,47,0,4,0,N,1,0,0,13-04600,9,2,37,0,N,9,501,40.0
159,49,4,4,0,N,2,7,182,32-00405,1,1,53,0,2,5,211,20.0
160,25,0,6,0,3,1,5,0,17-03531,3,2,70,0,N,2,60,20.0
161,47,1,6,1,3,1,0,232,29-01901,1,2,38,0,N,7,379,0.0
162,44,0,6,0,2,1,1,83,30-00600,5,2,52,0,N,7,341,20.0
163,41,0,6,2,4,2,1,292,19-01700,3,1,38,0,N,5,227,0.0
164,51,0,3,0,N,1,6,0,51-51255,2,1,44,0,2,1,253,20.0
165,10,0,4,0,N,2,1,0,24-01004,9,2,80,0,N,5,360,40.0
166,29,0,2,N,N,0,0,489,51-51255,1,2,73,N,N,1,25,40.0
167,13,0,6,0,9,0,2,32,17-03529,9,1,20,N,N,0,N,0.0
168,16,0,6,3,4,0,2,295,32-00405,3,1,70,N,N,2,N,20.0
169,41,0,3,N,N,0,1,475,36-03710,2,2,95,N,N,0,N,40.0
170,14,0,2,2,7,2,3,172,40-00200,1,1,94,0,4,6,310,0.0
171,33,1,6,0,3,1,1,486,40-00200,8,2,26,4,5,5,196,0.0
172,85,2,4,0,9,1,7,58,24-01004,1,2,74,0,N,7,501,40.0
173,53,0,3,0,9,0,0,29,17-03531,1,1,80,N,N,3,N,0.0
174,37,4,1,1,4,1,0,486,24-01004,8,1,53,2,4,9,501,20.0
175,50,4,6,N,N,0,5,75,26-02702,1,1,19,N,N,8,N,40.0
176,55,1,1,1,3,1,1,346,38-00100,9,1,32,3,5,6,331,0.0
177,44,4,4,0,2,2,6,189,32-00405,8,2,75,0,N,2,79,20.0
178,21,1,1,0,2,2,8,48,24-01004,1,2,44,2,4,7,466,0.0
179,82,0,2,0,N,0,6,75,38-00100,1,2,84,N,N,1,N,20.0
180,10,0,2,0,7,0,2,50,51-01301,1,2,58,N,N,0,N,0.0
181,59,1,6,0,2,1,5,134,06-07502,1,2,39,0,N,4,144,20.0
182,39,1,1,0,3,1,4,481,51-01301,8,2,45,2,4,8,501,0.0
183,32,2,6,3,3,2,0,432,51-51255,9,1,37,0,N,7,501,0.0
184,51,0,2,0,N,2,3,1,36-04010,9,2,44,1,3,7,489,0.0
185,32,4,1,2,4,2,6,103,32-00405,8,1,84,0,2,1,64,0.0
186,47,1,4,0,N,2,7,258,13-04600,2,2,66,0,2,5,501,20.0
187,71,4,1,0,9,1,0,N,08-00803,1,1,41,2,4,9,501,0.0
188,34,4,3,4,4,1,8,356,24-01004,2,2,70,0,2,3,501,0.0
189,19,0,2,0,2,2,2,339,32-00405,6,2,48,0,4,3,148,20.0
190,50,0,4,0,N,1,5,163,26-02702,6,2,46,0,2,5,200,40.0
191,15,1,1,2,3,2,6,501,40-00200,1,1,31,4,6,5,76,0.0
192,42,1,5,0,4,2,0,260,06-08507,1,2,59,0,2,1,48,20.0
193,50,2,6,0,N,2,1,91,17-03529,2,2,19,0,2,2,84,20.0
