,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
157,52,0,4,0,N,2,1,6,30-00600,9,2,52,0,N,1,6,100.0
158,1,3,N,1,2,2,N,106,32-00405,1,1,1,1,2,N,106,100.0
159,61,0,3,0,N,2,3,116,32-00405,9,1,61,0,N,3,116,100.0
160,48,4,6,0,N,2,8,501,51-01301,9,2,48,0,N,8,501,100.0
161,55,0,4,0,N,2,1,27,17-03529,8,2,55,0,N,1,27,100.0
162,75,0,5,N,N,0,5,N,28-01100,1,2,75,N,N,5,N,100.0
163,66,2,1,0,3,1,5,233,36-03710,8,1,66,0,3,5,233,100.0
164,72,1,1,0,2,1,8,501,08-00803,1,1,72,0,2,8,501,100.0
165,28,3,6,0,N,2,6,404,51-51255,1,1,28,0,N,6,404,100.0
166,23,4,6,2,4,1,1,30,08-00803,8,2,23,2,4,1,30,100.0
167,54,0,4,N,N,0,2,67,38-00100,1,1,54,N,N,2,67,100.0
168,17,0,6,1,4,1,1,76,32-00405,8,2,17,1,4,1,76,100.0
169,25,1,6,2,4,1,1,37,51-01301,8,2,25,2,4,1,37,100.0
170,29,0,2,0,N,2,0,0,26-02702,6,2,29,0,N,0,0,100.0
171,59,0,4,0,N,1,1,27,26-02702,9,2,59,0,N,1,27,100.0
172,19,4,6,N,N,0,8,N,26-02702,1,1,19,N,N,8,N,100.0
173,53,0,4,0,N,1,4,228,38-00100,5,1,53,0,N,4,228,100.0
174,66,0,4,0,5,1,3,370,32-00405,3,1,66,0,5,3,370,100.0
175,39,4,5,1,6,1,6,480,51-51255,8,1,39,1,6,6,480,100.0
176,2,0,N,2,4,1,N,87,01-01301,1,1,2,2,4,N,87,100.0
177,50,0,2,2,9,1,4,199,13-04600,6,1,50,2,9,4,199,100.0
178,58,3,5,0,2,2,1,2,32-00405,2,2,58,0,2,1,2,100.0
179,36,0,1,0,2,2,5,188,17-03529,9,2,36,0,2,5,188,100.0
180,58,2,1,0,3,2,6,251,36-04010,8,1,58,0,3,6,251,100.0
181,39,2,1,0,7,1,0,308,38-00100,8,1,39,0,7,0,308,100.0
182,49,0,1,0,2,1,8,501,13-04600,9,1,49,0,2,8,501,100.0
183,40,1,1,1,5,1,6,281,17-03531,8,1,40,1,5,6,281,100.0
184,61,4,1,0,2,2,5,196,06-08507,9,2,61,0,2,5,196,100.0
185,61,3,1,0,2,1,9,501,24-01004,1,1,61,0,2,9,501,100.0
186,76,3,6,0,3,1,6,365,36-04010,2,2,76,0,3,6,365,100.0
187,84,2,3,0,N,1,4,169,01-01301,2,2,84,0,N,4,169,100.0
188,73,0,4,0,N,1,7,471,06-07502,6,1,73,0,N,7,471,100.0
189,54,1,4,1,2,1,9,501,38-00100,8,1,54,1,2,9,501,100.0
190,16,3,6,1,3,1,1,501,24-01004,8,1,16,1,3,1,501,100.0
191,11,1,N,2,4,1,N,501,30-00600,1,2,11,2,4,N,501,100.0
192,85,1,3,0,2,1,2,123,51-01301,1,2,85,0,2,2,123,100.0
193,41,0,2,3,4,1,1,2,40-00200,7,2,41,3,4,1,2,100.0
194,41,4,6,N,N,0,1,6,36-03710,8,2,41,N,N,1,6,100.0
195,77,0,3,0,3,1,4,302,26-02702,2,2,77,0,3,4,302,100.0
196,49,0,4,0,N,1,7,381,13-04600,7,2,49,0,N,7,381,100.0
197,67,0,3,0,2,1,6,286,36-03710,1,2,67,0,2,6,286,100.0
198,66,0,4,N,N,0,2,N,36-04010,1,1,66,N,N,2,N,100.0
199,44,0,5,3,4,1,1,28,08-00803,6,2,44,3,4,1,28,100.0
200,50,0,5,0,N,2,0,0,32-00405,6,1,50,0,N,0,0,100.0
201,53,1,2,1,3,2,3,157,32-00405,1,1,53,1,3,3,157,100.0
202,94,0,3,0,N,2,7,501,06-07502,1,1,94,0,N,7,501,100.0
203,59,0,1,0,2,1,8,501,38-00100,8,1,59,0,2,8,501,100.0
204,25,0,6,0,N,2,8,501,19-01700,6,2,25,0,N,8,501,100.0
205,13,0,N,3,5,1,N,501,38-00100,6,2,13,3,5,N,501,100.0
206,56,2,6,0,N,1,9,501,51-51255,1,1,56,0,N,9,501,100.0
207,70,0,2,N,N,0,5,225,13-04600,9,1,70,N,N,5,225,100.0
208,58,0,5,0,2,1,9,501,51-51255,1,1,58,0,2,9,501,100.0
209,57,0,6,0,N,1,2,45,13-04600,8,2,57,0,N,2,45,100.0
210,27,0,2,0,N,2,1,39,17-03529,6,2,27,0,N,1,39,100.0
211,24,1,6,N,N,0,2,70,06-08507,1,2,24,N,N,2,70,100.0
212,46,3,6,0,N,2,5,320,24-01004,1,2,46,0,N,5,320,100.0
213,51,4,1,2,4,2,3,60,51-51255,8,1,51,2,4,3,60,100.0
214,60,0,5,0,3,1,8,501,26-02702,1,2,60,0,3,8,501,100.0
215,9,2,N,2,4,2,N,282,51-01301,1,2,9,2,4,N,282,100.0
216,11,1,N,2,4,1,N,121,01-01301,9,1,11,2,4,N,121,100.0
217,52,0,2,0,6,2,4,86,06-07502,7,2,52,0,6,4,86,100.0
218,64,1,5,0,2,1,0,28,32-00405,8,2,64,0,2,0,28,100.0
219,33,3,5,N,N,0,1,10,40-00200,1,2,33,N,N,1,10,100.0
220,30,4,1,2,4,2,0,60,51-51255,8,2,30,2,4,0,60,100.0
221,61,1,4,0,N,2,3,97,32-00405,9,1,61,0,N,3,97,100.0
222,35,1,6,0,6,1,1,199,30-00600,3,2,35,0,6,1,199,100.0
223,36,4,6,0,N,2,6,423,51-51255,2,1,36,0,N,6,423,100.0
224,59,0,5,0,2,1,3,313,19-01700,6,2,59,0,2,3,313,100.0
225,72,4,6,0,2,1,2,64,24-01004,2,2,72,0,2,2,64,100.0
226,18,4,6,0,5,2,1,501,36-03710,9,1,18,0,5,1,501,100.0
227,43,1,4,1,3,2,6,208,17-03529,3,1,43,1,3,6,208,100.0
228,9,0,N,N,N,0,N,N,28-01100,1,1,9,N,N,N,N,100.0
229,26,1,6,1,3,2,6,341,51-51255,8,2,26,1,3,6,341,100.0
230,6,0,N,3,5,1,N,182,36-04010,1,1,6,3,5,N,182,100.0
231,83,1,2,0,N,1,2,33,06-08507,8,2,83,0,N,2,33,100.0
232,51,0,4,N,N,0,4,214,19-01700,2,1,51,N,N,4,214,100.0
233,29,4,6,0,2,1,5,474,51-51255,9,1,29,0,2,5,474,100.0
234,39,0,5,1,2,2,2,40,06-08507,1,2,39,1,2,2,40,100.0
235,73,4,1,0,2,1,9,501,26-02702,8,1,73,0,2,9,501,100.0
236,80,0,3,0,N,2,3,111,29-01901,9,1,80,0,N,3,111,100.0
237,4,0,N,3,7,1,N,105,28-01100,6,1,4,3,7,N,105,100.0
238,39,0,4,0,N,1,6,323,38-00100,6,2,39,0,N,6,323,100.0
239,38,0,2,N,N,0,1,26,36-03710,2,2,38,N,N,1,26,100.0
240,7,1,N,1,2,2,N,218,30-00600,1,2,7,1,2,N,218,100.0
241,72,0,6,0,N,2,3,88,01-01301,1,2,72,0,N,3,88,100.0
242,0,0,N,1,3,1,N,501,36-04010,6,1,0,1,3,N,501,100.0
243,58,4,1,0,2,1,4,392,13-04600,9,2,58,0,2,4,392,100.0
244,68,3,1,0,2,1,6,262,32-00405,1,2,68,0,2,6,262,100.0
245,52,0,6,0,N,1,7,341,30-00600,5,2,52,0,N,7,341,100.0
246,37,4,2,0,2,1,7,501,51-51255,1,2,37,0,2,7,501,100.0
247,28,1,6,0,N,2,1,53,08-00803,8,2,28,0,N,1,53,100.0
248,51,0,5,2,3,1,4,221,24-01004,2,1,51,2,3,4,221,100.0
249,39,2,4,0,N,1,9,501,51-51255,1,1,39,0,N,9,501,100.0
250,17,0,6,3,5,1,1,501,17-03529,8,2,17,3,5,1,501,100.0
251,28,0,2,0,N,2,2,87,38-00100,2,2,28,0,N,2,87,100.0
252,42,0,5,N,N,0,0,N,01-01301,1,2,42,N,N,0,N,100.0
253,84,0,2,N,N,0,3,N,40-00200,1,2,84,N,N,3,N,100.0
254,44,0,2,1,3,2,7,489,36-04010,9,2,44,1,3,7,489,100.0
255,0,4,N,5,6,2,N,71,32-00405,9,2,0,5,6,N,71,100.0
256,70,1,4,0,2,1,0,176,01-01301,1,1,70,0,2,0,176,100.0
257,77,0,2,0,2,1,3,216,19-01700,2,2,77,0,2,3,216,100.0
258,38,0,4,0,10,2,1,44,38-00100,3,2,38,0,10,1,44,100.0
259,59,3,1,0,2,1,9,501,06-07502,1,2,59,0,2,9,501,100.0
260,39,1,1,1,5,1,4,281,17-03531,8,2,39,1,5,4,281,100.0
261,37,4,6,0,N,2,7,492,06-08507,1,2,37,0,N,7,492,100.0
262,57,2,6,0,N,1,1,44,26-02702,1,2,57,0,N,1,44,100.0
263,68,2,1,0,2,1,8,501,51-01301,1,1,68,0,2,8,501,100.0
264,50,1,6,0,3,1,4,501,32-00405,9,2,50,0,3,4,501,100.0
265,36,0,4,0,N,1,0,0,38-00100,9,2,36,0,N,0,0,100.0
266,26,1,2,0,4,2,6,501,38-00100,8,1,26,0,4,6,501,100.0
267,68,0,4,N,N,0,1,25,06-07502,1,1,68,N,N,1,25,100.0
268,48,4,4,0,N,2,9,501,06-08507,1,1,48,0,N,9,501,100.0
269,76,2,1,0,5,2,5,501,36-03710,9,2,76,0,5,5,501,100.0
270,17,1,6,1,2,2,0,0,19-01700,9,2,17,1,2,0,0,100.0
271,37,0,4,0,N,1,9,501,13-04600,9,2,37,0,N,9,501,100.0
272,28,0,6,0,N,2,5,234,17-03531,9,1,28,0,N,5,234,100.0
273,50,0,5,2,3,2,7,266,17-03529,1,1,50,2,3,7,266,100.0
274,73,0,2,0,2,2,2,258,17-03529,1,2,73,0,2,2,258,100.0
275,49,4,1,1,3,2,3,90,08-00803,8,1,49,1,3,3,90,100.0
276,27,4,5,0,N,2,5,361,24-01004,1,2,27,0,N,5,361,100.0
277,45,0,2,0,N,1,2,81,06-08507,1,1,45,0,N,2,81,100.0
278,73,4,5,0,4,1,8,501,24-01004,1,1,73,0,4,8,501,100.0
279,74,1,6,0,N,2,2,90,29-01901,8,1,74,0,N,2,90,100.0
280,19,0,6,N,N,0,0,N,28-01100,3,1,19,N,N,0,N,100.0
281,81,4,1,0,2,2,2,64,32-00405,8,2,81,0,2,2,64,100.0
282,53,0,3,2,3,1,9,501,06-08507,2,1,53,2,3,9,501,100.0
283,60,0,2,N,N,0,0,N,19-01700,2,1,60,N,N,0,N,100.0
284,28,4,6,0,3,1,3,501,36-03710,1,1,28,0,3,3,501,100.0
285,94,0,2,0,4,2,6,310,40-00200,1,1,94,0,4,6,310,100.0
286,35,4,1,1,7,1,9,501,38-00100,1,2,35,1,7,9,501,100.0
287,1,1,N,1,3,1,N,N,38-00100,3,2,1,1,3,N,N,100.0
288,60,2,4,N,N,0,2,77,36-04010,1,2,60,N,N,2,77,100.0
289,37,0,2,N,N,0,9,N,51-51255,1,1,37,N,N,9,N,100.0
290,48,0,2,N,N,0,5,158,28-01100,1,2,48,N,N,5,158,100.0
291,40,4,2,0,3,2,5,290,36-04010,2,1,40,0,3,5,290,100.0
292,54,0,3,0,3,2,0,0,38-00100,5,2,54,0,3,0,0,100.0
293,16,1,6,3,6,1,0,63,30-00600,9,2,16,3,6,0,63,100.0
294,53,1,6,0,N,2,7,456,51-51255,1,1,53,0,N,7,456,100.0
295,20,1,6,N,N,0,0,N,36-03710,9,1,20,N,N,0,N,100.0
296,4,1,N,2,4,2,N,501,51-51255,1,2,4,2,4,N,501,100.0
297,66,0,4,0,2,1,4,206,36-04010,9,1,66,0,2,4,206,100.0
298,24,0,6,1,3,2,5,489,36-04010,9,2,24,1,3,5,489,100.0
299,72,3,3,0,N,1,7,501,51-51255,1,2,72,0,N,7,501,100.0
300,60,4,3,0,2,1,2,118,17-03529,2,2,60,0,2,2,118,100.0
301,62,0,1,0,3,1,0,501,24-01004,7,2,62,0,3,0,501,100.0
302,89,4,6,0,N,2,2,83,06-07502,8,1,89,0,N,2,83,100.0
303,5,0,N,3,5,1,N,331,28-01100,8,1,5,3,5,N,331,100.0
304,34,0,2,0,4,1,0,177,36-04010,9,2,34,0,4,0,177,100.0
305,67,1,1,0,2,1,4,403,36-03710,1,1,67,0,2,4,403,100.0
306,42,1,1,0,2,1,6,501,24-01004,8,2,42,0,2,6,501,100.0
307,20,0,6,0,4,2,0,501,36-03710,8,1,20,0,4,0,501,100.0
308,29,4,6,4,5,2,5,116,13-04600,2,2,29,4,5,5,116,100.0
309,31,1,6,0,N,2,5,359,24-01004,1,1,31,0,N,5,359,100.0
310,29,1,6,N,N,0,9,N,32-00405,1,2,29,N,N,9,N,100.0
311,58,0,4,0,2,2,5,206,17-03531,1,1,58,0,2,5,206,100.0
312,19,4,6,N,N,0,0,N,38-00100,8,2,19,N,N,0,N,100.0
313,32,0,5,3,4,1,8,252,30-00600,1,2,32,3,4,8,252,100.0
314,29,0,5,N,N,0,1,34,24-01004,1,2,29,N,N,1,34,100.0
315,74,0,3,0,2,1,7,501,24-01004,8,2,74,0,2,7,501,100.0
316,36,1,4,N,N,0,0,N,32-00405,1,2,36,N,N,0,N,100.0
317,94,0,3,0,N,2,5,179,28-01100,1,2,94,0,N,5,179,100.0
318,47,4,1,1,3,2,0,90,08-00803,8,2,47,1,3,0,90,100.0
319,38,1,6,0,N,2,9,501,51-51255,1,2,38,0,N,9,501,100.0
320,38,4,2,0,N,2,6,427,51-01301,8,1,38,0,N,6,427,100.0
321,26,1,6,0,7,1,0,197,32-00405,9,1,26,0,7,0,197,100.0
322,55,4,6,0,N,2,1,6,32-00405,9,2,55,0,N,1,6,100.0
323,48,0,4,N,N,0,2,49,36-03710,2,2,48,N,N,2,49,100.0
324,2,0,N,1,3,1,N,343,38-00100,7,2,2,1,3,N,343,100.0
325,20,4,6,0,N,2,4,125,28-01100,1,2,20,0,N,4,125,100.0
326,57,0,5,N,N,0,4,N,13-04600,9,1,57,N,N,4,N,100.0
327,83,4,1,0,2,2,1,82,36-03710,9,1,83,0,2,1,82,100.0
328,53,4,4,0,2,2,5,211,32-00405,1,1,53,0,2,5,211,100.0
329,27,1,4,3,4,2,3,63,17-03529,1,2,27,3,4,3,63,100.0
330,34,1,4,0,N,1,6,268,30-00600,1,1,34,0,N,6,268,100.0
331,74,2,1,0,4,1,8,316,36-03710,2,1,74,0,4,8,316,100.0
332,12,3,N,3,5,2,N,371,06-07502,1,1,12,3,5,N,371,100.0
333,39,0,2,1,11,1,0,501,24-01004,2,2,39,1,11,0,501,100.0
334,45,0,4,N,N,0,3,N,40-00200,3,1,45,N,N,3,N,100.0
