,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
73,28,2,N,9,3,2,0,0,6,2,85,2,N,2,0,60.0
74,15,2,N,3,1,6,2,0,6,2,63,2,N,1,0,80.0
75,36,2,N,6,1,1,2,2,3,2,39,2,N,1,4,60.0
76,58,2,N,7,1,4,2,4,9,1,61,2,N,1,3,60.0
77,35,2,5,9,1,2,1,8,9,1,46,2,N,1,9,40.0
78,57,2,N,9,1,5,2,3,9,2,38,2,N,1,5,60.0
79,55,2,N,4,1,4,1,5,3,2,51,2,N,1,3,60.0
80,71,2,N,12,1,1,2,0,9,2,48,2,N,1,0,80.0
81,25,2,N,8,1,1,2,1,9,1,24,2,N,1,9,60.0
82,60,2,N,4,1,2,2,3,6,1,42,2,N,1,4,60.0
83,22,2,N,11,3,6,0,0,2,2,25,2,N,3,0,80.0
84,39,2,N,4,1,5,1,4,8,2,64,2,N,1,0,60.0
85,68,2,N,7,1,3,2,6,6,1,68,1,N,1,3,60.0
86,84,1,N,10,1,3,1,4,3,1,86,2,N,1,8,40.0
87,60,2,N,12,1,2,2,0,6,2,29,2,N,1,0,80.0
88,50,1,N,11,1,1,1,9,3,1,75,2,N,1,9,60.0
89,43,2,N,10,1,1,2,2,3,1,31,2,N,1,1,60.0
90,56,2,N,7,1,3,2,3,8,1,63,2,N,1,9,60.0
91,22,2,N,10,1,6,1,2,3,1,30,2,N,1,1,60.0
92,54,2,N,8,1,5,2,5,8,2,47,2,N,1,4,60.0
93,54,2,N,10,2,2,0,9,2,1,34,2,N,3,9,60.0
94,45,2,N,5,1,1,2,4,7,1,45,2,N,1,7,80.0
95,56,2,N,6,3,3,0,2,1,1,71,2,5,2,2,40.0
96,37,2,N,11,1,1,1,8,8,1,41,2,N,1,9,60.0
97,36,2,N,10,1,2,1,9,3,2,66,1,N,1,9,60.0
98,47,2,N,6,2,5,0,2,1,1,51,2,N,2,0,60.0
99,51,2,N,7,3,4,0,2,2,1,51,2,N,3,4,80.0
100,26,2,N,9,1,2,2,6,9,2,44,2,N,1,7,60.0
101,82,2,5,3,2,3,0,9,1,1,85,2,N,2,3,40.0
102,70,2,1,9,1,4,2,7,3,1,84,1,N,1,3,20.0
