SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,AGEP,HOUSING_TYPE,DVET,DEYE,target
1,1,1,1,8,11,48,1,N,2,6203
1,1,1,1,3,8,70,1,N,2,5253
1,6,1,1,1,4,16,1,N,2,1956
2,3,1,1,3,5,84,1,N,2,6214
2,1,1,1,0,10,76,1,N,2,3033
2,N,6,2,N,3,8,1,N,2,6810
2,6,1,2,0,3,27,1,N,2,4257
1,N,1,1,9,12,0,1,N,2,6443
1,6,6,2,5,4,56,1,N,2,5566
1,1,1,1,7,8,34,1,N,2,5530
2,6,1,1,7,8,36,1,N,2,3556
1,N,1,1,9,9,0,1,N,2,7195
2,1,1,1,8,10,34,1,N,2,4837
1,4,1,1,6,10,80,1,N,2,3328
1,6,1,1,0,8,64,1,N,2,4623
1,6,1,0,1,6,15,3,N,2,0
2,1,1,2,3,5,81,1,N,2,2362
2,6,6,1,2,9,23,1,N,2,5055
1,1,1,1,6,6,59,1,N,2,2202
1,1,1,1,9,9,46,1,N,2,4964
1,1,1,1,8,10,55,1,N,2,3387
1,6,1,2,2,6,28,1,N,2,1007
2,1,1,1,6,8,63,1,N,2,2252
2,3,1,1,3,4,59,1,N,2,4287
1,2,1,1,7,8,48,1,N,2,4119
1,1,1,1,8,1,60,1,N,2,4261
2,1,1,1,3,4,70,1,N,2,4409
2,1,1,1,4,8,62,1,N,2,4912
2,3,1,1,2,4,80,1,N,1,2587
2,N,1,2,N,N,3,1,N,2,7072
2,6,1,1,6,1,34,1,N,2,2681
2,2,1,1,6,8,48,1,N,2,3086
2,N,1,2,9,12,2,1,N,2,6593
2,3,1,1,7,8,67,1,N,2,5867
1,6,1,1,2,4,13,1,N,2,4828
2,1,1,1,6,5,58,1,N,2,879
2,N,1,1,N,3,13,1,N,2,7024
2,3,1,2,8,1,79,1,N,2,5283
1,N,1,2,N,3,14,1,N,2,7633
2,6,6,2,6,12,23,1,N,2,1244
2,N,1,1,N,3,10,1,N,2,6921
2,1,1,1,0,6,61,1,N,2,784
1,1,6,2,8,1,36,1,N,2,4255
1,1,1,1,9,10,55,1,N,2,1117
2,3,1,1,4,7,76,1,N,2,6734
1,6,1,1,0,5,34,1,N,2,5996
2,6,1,1,1,7,20,1,N,2,4428
1,1,1,1,8,6,32,1,N,2,2900
2,3,1,1,0,4,78,1,N,2,184
1,1,1,1,7,1,66,1,N,2,5199
2,1,6,1,4,10,63,1,N,2,3922
1,1,1,1,7,7,35,1,N,2,5416
2,N,1,1,N,3,14,1,N,2,6678
2,N,1,1,N,3,15,1,N,2,7539
2,N,1,1,N,N,0,1,N,2,6557
2,3,1,0,0,8,84,2,N,2,37
1,1,1,1,7,9,31,1,N,2,2778
2,6,1,2,6,9,27,1,N,2,5872
2,1,1,1,1,4,23,1,N,2,680
2,4,1,1,3,8,39,1,N,2,3302
2,6,1,0,1,8,74,2,N,1,295
2,3,1,2,3,7,78,1,N,2,1643
2,6,1,0,0,6,18,3,N,2,77
1,1,1,1,8,1,63,1,N,2,5797
2,1,1,2,3,10,47,1,N,2,1847
1,1,1,1,2,3,79,1,N,2,2241
1,N,1,1,N,3,12,1,N,2,7086
1,1,1,1,4,8,30,1,N,2,4803
2,6,6,0,5,10,27,3,N,2,317
2,4,9,1,7,7,63,1,N,2,1188
2,4,1,1,0,7,67,1,N,2,4486
1,6,1,1,2,4,19,1,N,2,4386
1,1,1,1,8,8,40,1,N,2,1330
1,N,1,1,N,N,1,1,N,2,7294
2,1,1,1,0,8,38,1,N,2,4269
2,3,1,2,2,4,68,1,N,2,3963
1,1,6,1,9,10,53,1,N,2,4714
2,6,1,2,2,9,24,1,N,2,5618
1,1,1,1,8,8,37,1,N,2,1601
1,2,1,1,6,8,60,1,N,2,3130
1,1,1,1,8,9,40,1,N,2,1857
1,1,1,1,8,1,55,1,N,2,1318
1,N,1,1,9,2,10,1,N,2,7168
2,1,6,1,6,8,76,1,N,2,5932
1,3,1,2,1,3,70,1,N,1,4091
1,1,1,1,5,8,55,1,N,2,1613
2,1,6,1,0,5,52,1,N,2,2343
2,3,1,0,1,6,84,2,N,2,499
1,1,1,1,9,9,53,1,N,2,3750
2,4,1,1,6,4,70,1,N,2,2145
1,1,1,1,7,1,33,1,N,2,5227
1,1,1,1,7,7,42,1,N,2,2754
1,6,1,1,6,9,33,1,N,2,1425
1,6,1,0,1,6,53,2,N,2,134
2,6,6,1,0,3,13,1,N,2,303
1,6,1,1,7,9,28,1,N,2,5521
1,1,1,1,7,11,73,1,N,2,3415
1,1,1,1,4,9,87,1,N,2,4336
1,N,1,1,N,3,14,1,N,2,6986
2,N,1,1,9,2,11,1,N,2,7401
2,6,1,1,0,3,12,1,N,2,1270
2,1,1,1,8,10,75,1,N,2,5344
1,6,1,1,0,9,24,1,N,2,2220
2,6,1,0,1,7,20,3,N,2,188
2,4,1,1,7,6,74,1,N,2,5442
2,6,1,2,1,4,19,1,N,2,2224
2,6,1,1,8,7,44,1,N,2,3775
1,1,1,1,7,8,56,1,N,2,4315
2,6,1,2,7,7,43,1,N,2,6523
2,1,1,1,3,4,35,1,N,2,4411
1,N,1,2,9,2,9,1,N,2,6495
1,1,1,2,6,10,34,1,N,2,2559
1,6,1,2,4,7,51,1,N,2,5648
2,1,1,1,7,8,51,1,N,2,1129
2,N,6,1,9,9,0,1,N,2,7260
2,4,1,1,5,7,69,1,N,2,5407
2,4,2,2,2,5,70,1,N,2,2039
2,N,1,1,N,2,9,1,N,2,7522
2,6,1,1,5,10,62,1,N,2,5603
2,1,1,1,9,11,38,1,N,2,2028
1,6,1,1,5,4,24,1,N,2,1467
2,4,1,1,6,8,66,1,N,2,3830
2,3,1,0,0,4,75,2,N,2,181
2,4,1,1,2,5,69,1,N,2,1762
1,4,1,2,7,9,56,1,N,2,3567
1,1,1,1,8,8,71,1,3,2,2893
1,6,1,2,4,7,37,1,N,2,3497
1,4,1,2,8,8,51,1,N,2,1673
1,2,1,2,9,7,64,1,N,2,4848
1,N,1,1,9,9,0,1,N,2,6480
1,6,1,1,0,9,63,1,N,2,991
2,1,1,1,7,8,58,1,N,2,3679
1,1,1,1,6,7,37,1,N,2,717
1,1,2,1,6,1,36,1,N,2,5317
1,1,1,1,4,10,94,1,N,2,3434
1,1,1,1,5,10,86,1,N,2,4607
1,1,6,1,9,12,36,1,N,2,1545
2,1,1,1,5,9,59,1,N,2,1199
2,1,1,1,8,9,53,1,N,2,4032
2,1,1,1,8,8,57,1,N,2,2511
1,N,1,1,9,12,2,1,N,2,6948
1,4,1,2,8,6,62,1,N,2,5794
2,6,1,2,8,6,32,1,N,2,5585
1,N,1,1,N,3,8,1,N,2,6983
2,4,1,2,7,8,57,1,N,2,756
1,1,1,2,8,8,53,1,N,2,3944
1,1,1,1,8,8,59,1,N,2,4823
2,N,1,1,N,2,7,1,N,2,7474
1,4,1,2,0,5,61,1,N,2,1711
1,1,1,1,9,10,55,1,N,2,2297
2,1,1,1,6,5,56,1,N,2,784
1,2,2,0,1,5,24,2,N,2,0
1,N,1,1,N,3,9,1,N,2,7139
2,1,1,1,3,5,81,1,N,2,5357
1,6,1,2,7,8,37,1,N,2,5948
1,4,1,2,6,5,57,1,N,2,2295
2,3,1,1,9,11,77,1,N,2,4740
1,4,1,2,3,4,57,1,N,2,390
2,1,1,1,2,7,82,1,N,2,4516
1,N,1,1,N,3,8,1,N,2,7633
2,N,1,1,N,2,3,1,N,2,6714
1,1,1,1,1,9,75,1,N,2,3027
1,N,1,1,N,3,16,1,N,2,7570
1,1,2,2,0,1,42,1,N,2,1649
2,N,1,1,9,9,0,1,N,2,6982
2,N,1,1,9,2,6,1,N,2,7138
2,1,1,1,0,8,44,1,N,2,5741
1,1,1,1,7,8,68,1,N,2,4720
2,N,1,1,9,2,9,1,N,2,6536
1,1,1,2,1,6,64,1,N,2,1789
2,3,1,2,3,1,73,1,N,2,6647
2,1,1,1,0,8,41,1,N,2,4558
1,6,1,0,1,4,16,3,N,2,0
1,1,1,2,3,5,61,1,N,2,3313
1,1,1,2,8,10,27,1,N,2,1239
2,N,1,1,9,12,5,1,N,2,7439
2,6,1,1,0,3,14,1,N,2,3535
1,1,1,1,8,10,53,1,N,2,4038
1,6,1,2,4,7,23,1,N,2,4853
1,6,1,1,4,9,26,1,N,2,2954
2,6,1,1,0,9,73,1,N,2,1251
2,2,1,1,1,6,65,1,N,2,6056
2,1,1,1,1,1,71,1,N,2,1523
2,6,1,2,9,10,38,1,N,2,3944
2,6,1,1,0,4,15,1,N,2,1039
2,1,1,1,7,10,37,1,N,2,1073
1,N,1,1,N,3,11,1,N,2,6649
1,N,1,2,9,9,0,1,N,2,7177
1,N,1,1,9,2,11,1,N,2,7297
2,N,1,1,9,9,0,1,N,2,6820
2,1,6,1,6,8,47,1,N,2,5898
1,1,1,1,6,4,71,1,N,2,2090
2,1,1,1,6,8,58,1,N,2,601
1,1,1,1,8,6,29,1,N,2,2663
1,1,1,1,8,1,60,1,N,2,1302
2,1,1,1,5,8,51,1,N,2,621
1,6,1,0,0,6,18,3,N,2,391
2,6,1,1,5,7,56,1,N,2,5705
2,2,1,0,0,5,26,3,N,2,459
2,1,1,1,8,8,62,1,N,2,5777
2,3,1,1,6,9,94,1,N,2,1394
2,1,1,1,4,1,24,1,N,2,408
2,3,1,1,8,9,69,1,N,2,762
2,3,1,2,8,5,88,1,N,2,5316
2,1,1,1,6,8,56,1,N,2,1694
1,1,1,1,7,4,57,1,N,2,3088
2,1,1,1,8,8,63,1,N,2,3960
2,N,1,1,9,2,8,1,N,2,6561
1,2,1,1,4,5,54,1,N,2,5586
2,1,1,1,4,8,33,1,N,2,1693
2,1,1,1,5,1,33,1,N,2,730
1,6,1,0,2,4,57,3,N,2,316
2,1,1,2,3,5,83,1,N,2,2494
2,6,1,1,6,5,29,1,N,2,2089
2,1,1,2,0,10,62,1,N,2,3741
2,4,1,1,8,5,61,1,N,2,5518
2,3,1,2,1,6,57,1,N,2,5235
1,1,2,2,3,4,36,1,N,2,2064
2,1,1,1,0,6,49,1,N,2,2187
2,6,1,1,8,9,36,1,N,2,1936
1,1,1,1,7,9,69,1,N,2,6421
2,6,1,0,2,4,50,3,N,2,451
2,4,1,1,3,8,47,1,N,2,5331
1,1,1,1,4,8,41,1,N,2,5863
2,1,1,1,4,8,37,1,N,2,5807
2,1,1,1,4,6,67,1,N,2,1796
1,4,1,1,6,5,47,1,N,2,3391
2,1,1,1,0,4,66,1,N,2,4694
2,4,1,2,4,4,67,1,N,2,1891
2,6,1,1,2,7,24,1,N,2,3249
2,6,1,1,0,2,11,1,N,2,1122
2,1,1,1,7,10,77,1,N,2,3710
2,3,1,0,2,4,93,2,N,2,322
1,1,1,1,7,7,76,1,N,2,6247
2,4,1,1,8,9,52,1,N,2,636
1,1,1,1,7,8,73,1,N,2,3733
2,1,6,1,2,4,69,1,N,2,2094
2,6,1,2,1,5,25,1,N,2,4970
2,N,1,1,N,3,14,1,N,2,7383
1,1,1,1,9,9,59,1,N,2,5159
1,6,1,0,4,5,56,3,N,2,345
2,1,1,1,0,1,36,1,N,2,3056
2,1,1,1,1,7,31,1,N,2,3253
2,3,1,1,3,5,66,1,N,2,4258
1,6,1,1,4,8,24,1,N,2,4837
1,4,1,2,9,9,60,1,N,2,2395
1,1,6,1,9,11,51,1,N,2,1176
2,1,1,1,7,4,48,1,N,2,2991
1,N,1,2,9,2,9,1,N,2,7191
1,1,1,1,6,1,36,1,N,2,1321
2,N,1,1,9,2,7,1,N,2,6842
2,6,1,1,0,3,12,1,N,2,3637
2,6,1,1,0,3,13,1,N,2,3186
1,N,1,1,N,2,5,1,N,2,6748
2,1,1,1,0,8,46,1,N,2,2619
2,1,6,2,8,12,34,1,N,2,5714
2,1,6,1,0,7,27,1,N,2,2361
2,N,1,1,N,3,8,1,N,2,6933
1,6,8,1,0,4,17,1,N,2,5475
2,1,1,1,3,7,59,1,N,2,4877
2,1,1,1,4,9,63,1,N,2,2639
2,6,6,2,0,4,18,1,N,2,5592
2,1,1,1,3,4,60,1,N,2,4080
2,6,1,2,1,9,53,1,N,2,1844
1,6,1,2,4,9,26,1,N,2,1602
2,2,1,1,7,8,24,1,N,2,5799
2,N,1,1,N,1,4,1,N,2,7483
2,1,1,1,6,4,53,1,N,2,2963
2,6,1,1,6,9,26,1,N,2,4789
2,N,1,2,9,2,7,1,N,2,6488
2,6,1,1,2,5,72,1,N,2,3562
2,N,1,2,9,1,1,1,N,2,7124
2,1,1,1,3,5,78,1,N,2,4724
2,1,1,1,3,10,75,1,N,2,6273
2,N,1,2,N,3,14,1,N,2,6996
1,1,1,1,6,5,80,1,N,2,6246
2,1,1,1,5,8,74,1,N,2,1090
2,1,1,1,4,5,40,1,N,2,4915
1,1,1,2,5,4,54,1,N,2,2943
2,4,1,1,6,7,53,1,N,2,488
1,1,1,1,8,8,44,1,N,2,2897
2,1,6,1,8,10,54,1,N,2,1975
2,3,1,2,2,4,65,1,N,2,6456
1,2,1,0,3,7,83,2,N,2,452
2,N,1,1,9,1,9,1,N,2,7092
2,4,1,2,6,1,61,1,N,2,2611
1,2,1,1,5,3,84,1,N,2,2801
2,6,1,0,0,7,20,3,N,2,260
2,1,1,1,5,8,59,1,N,2,1347
2,1,1,1,2,7,66,1,N,2,2974
2,N,1,1,N,3,16,1,N,2,7278
2,1,1,1,5,8,46,1,N,2,985
2,N,1,1,9,2,6,1,N,2,7116
1,N,1,1,N,2,6,1,N,2,6761
2,4,1,1,6,8,44,1,N,2,3205
2,1,1,1,9,9,61,1,N,2,2495
1,6,1,2,0,6,18,1,N,2,1711
2,6,1,1,0,3,16,1,N,2,4577
1,6,8,0,2,4,47,2,N,2,209
1,2,1,0,1,6,84,2,N,2,75
1,1,1,1,7,1,50,1,N,2,2956
2,4,1,1,8,10,67,1,N,2,561
2,1,1,1,7,10,73,1,N,2,2193
2,4,1,1,8,9,47,1,N,2,1705
2,5,1,2,2,5,74,1,N,2,2315
1,6,1,1,7,5,33,1,N,2,1128
2,6,1,0,2,6,18,3,N,2,0
2,4,1,1,5,9,68,1,N,2,1236
1,1,1,1,4,5,45,1,N,2,5038
2,N,1,1,N,2,3,1,N,2,7492
2,N,1,1,N,3,14,1,N,2,7586
1,6,1,1,6,9,26,1,N,2,3523
2,1,1,1,2,11,80,1,N,2,1413
2,6,1,1,7,1,37,1,N,2,4691
2,1,1,2,2,7,36,1,N,2,3755
2,N,1,1,9,9,1,1,N,2,7531
1,6,1,1,7,1,26,1,N,2,374
2,6,1,1,1,4,18,1,N,2,6241
2,4,1,2,3,5,92,1,N,1,2296
1,3,1,1,1,1,86,1,N,2,1571
1,6,1,2,1,3,54,1,N,2,4950
1,1,1,1,8,5,52,1,N,2,1898
2,1,1,1,6,10,76,1,N,2,5512
2,1,1,1,7,8,60,1,N,2,3799
1,1,1,1,8,8,45,1,N,2,2932
1,1,1,1,2,4,79,1,N,2,4194
1,1,1,1,9,10,52,1,N,2,2281
1,6,1,1,2,7,22,1,N,2,5536
2,1,1,1,8,1,62,1,N,2,2920
2,1,1,2,2,4,79,1,N,2,2503
1,6,1,2,0,4,19,1,N,2,6739
2,N,1,1,N,3,9,1,N,2,7314
2,6,1,0,0,7,24,2,N,2,724
2,1,1,2,3,7,57,1,N,2,1911
2,1,1,1,5,7,44,1,N,2,2035
1,6,1,1,3,4,18,1,N,2,6266
2,N,1,1,9,2,9,1,N,2,7481
2,N,1,1,N,N,2,1,N,2,7556
1,N,1,2,N,N,2,1,N,2,6994
2,4,1,1,4,4,40,1,N,2,2240
2,N,6,1,9,12,4,1,N,2,7558
1,1,1,1,7,4,72,1,2,2,1910
1,1,1,2,4,5,58,1,N,2,924
1,N,2,1,9,2,6,1,N,2,7136
1,3,1,1,5,6,65,1,N,2,1501
2,1,1,1,8,11,57,1,N,2,4944
2,4,1,0,1,8,63,2,N,2,125
2,1,1,1,5,8,75,1,N,2,5834
1,N,1,1,N,2,6,1,N,2,6976
2,1,1,2,6,1,44,1,N,2,1815
1,1,6,1,8,9,44,1,N,2,3032
2,1,1,1,6,8,63,1,N,2,3014
1,6,6,2,6,8,34,1,N,2,5947
2,1,1,1,0,8,42,1,N,2,1527
1,3,1,1,7,5,78,1,N,2,1814
1,3,1,1,5,5,73,1,N,2,3558
1,6,1,2,7,8,28,1,N,2,2294
2,4,1,1,3,5,62,1,N,2,5697
2,1,1,1,0,1,41,1,N,2,1722
2,1,1,1,3,6,57,1,N,2,3717
2,N,1,1,N,N,4,1,N,2,7368
1,1,1,2,7,8,36,1,N,2,4672
2,N,1,1,9,2,8,1,N,2,6394
1,N,1,1,9,12,4,1,N,2,7148
1,6,1,2,0,3,11,1,N,2,5411
2,1,1,1,3,7,63,1,N,2,5152
2,N,8,1,N,3,8,1,N,2,7460
1,N,1,1,9,2,6,1,N,2,7464
2,6,1,1,7,9,73,1,N,2,3541
2,6,2,2,5,6,21,1,N,2,189
2,1,1,2,8,8,70,1,N,2,2048
2,1,1,1,5,9,41,1,N,2,1179
2,4,1,1,6,10,75,1,N,2,3309
1,1,6,1,9,11,43,1,N,2,1232
1,1,1,1,5,6,42,1,N,2,4275
1,1,1,1,8,1,51,1,N,2,2588
2,N,1,1,9,12,4,1,N,2,6772
2,N,1,1,9,9,0,1,N,2,7196
2,6,1,1,6,8,46,1,N,2,3599
2,1,6,1,0,5,53,1,N,2,1965
1,6,1,1,1,4,20,1,N,2,4934
1,N,1,1,N,3,12,1,N,2,6885
2,6,1,1,3,9,67,1,N,2,3232
2,1,1,2,8,12,52,1,N,2,4263
1,1,6,1,0,2,69,1,N,2,1642
1,1,1,2,3,8,30,1,N,2,3073
2,1,1,2,5,5,54,1,N,2,3504
2,1,1,1,8,10,44,1,N,2,1664
2,1,1,1,1,6,56,1,N,2,3633
2,1,1,1,1,9,56,1,N,2,2596
1,1,1,1,8,8,61,1,N,2,2716
2,6,1,1,9,8,55,1,N,2,4222
2,4,1,2,2,6,49,1,N,2,5936
1,4,1,2,9,9,44,1,N,2,2653
1,N,1,1,9,12,3,1,N,2,6838
1,N,1,1,9,2,6,1,N,2,6439
1,6,1,0,0,6,14,3,N,2,130
2,1,1,1,3,8,65,1,N,2,2129
1,1,1,1,8,10,51,1,N,2,3758
2,6,1,2,4,4,65,1,N,2,668
2,1,1,1,5,7,49,1,N,2,2617
2,3,1,1,2,4,69,1,N,2,5581
1,4,1,1,8,4,56,1,N,2,4965
2,1,1,1,6,4,39,1,N,2,4679
2,3,1,2,1,6,94,1,N,2,5802
2,1,1,1,1,6,56,1,N,2,1286
1,6,1,1,0,6,59,1,N,1,2402
2,6,1,1,3,6,21,1,N,2,4854
2,N,6,1,N,2,8,1,N,2,6880
2,1,1,1,1,6,57,1,N,2,4092
2,1,1,1,8,12,76,1,N,2,2273
2,6,2,0,0,6,17,3,N,2,81
2,6,1,2,7,10,44,1,N,2,6094
2,3,1,0,0,8,91,2,N,2,0
2,1,1,1,1,9,47,1,N,2,3136
1,6,1,1,1,6,18,1,N,2,3912
1,N,1,1,N,3,9,1,N,2,7090
1,1,1,1,6,1,71,1,N,2,574
2,1,1,1,3,7,73,1,N,2,3395
1,6,1,0,0,6,50,2,N,1,192
2,6,1,1,0,4,30,1,N,2,2302
1,1,6,1,0,10,30,1,N,2,4885
2,1,1,1,4,5,65,1,N,2,2461
1,1,1,1,7,8,35,1,N,2,1375
2,1,1,1,7,6,66,1,N,2,811
1,6,1,1,6,5,23,1,N,2,4506
2,1,1,1,5,4,47,1,N,2,5133
2,6,1,1,1,5,22,1,N,2,5277
2,N,1,1,9,2,9,1,N,2,7194
2,6,1,0,2,5,21,3,N,2,165
2,6,1,2,3,1,26,1,N,2,4807
1,1,1,1,4,1,75,1,N,2,4514
1,1,1,1,5,8,35,1,N,2,4378
1,N,1,1,9,12,1,1,N,2,7126
2,6,1,0,0,6,19,3,N,2,118
2,1,1,1,1,4,31,1,N,2,5104
2,1,1,2,9,11,38,1,N,2,6610
2,1,1,1,7,10,31,1,N,2,4117
2,6,1,1,6,9,34,1,N,2,3087
1,1,1,1,7,7,51,1,N,2,5977
1,1,1,1,8,8,28,1,N,2,505
2,3,1,1,1,5,61,1,N,2,3323
1,1,2,1,5,8,56,1,N,2,3868
1,4,1,1,4,4,63,1,N,2,5181
2,1,1,2,7,7,47,1,N,2,864
1,6,1,2,5,7,27,1,N,2,1302
2,1,1,1,3,6,69,1,N,2,3039
1,1,1,1,6,5,54,1,N,2,4803
1,N,1,1,N,N,1,1,N,2,6810
1,4,1,1,5,5,81,1,N,2,5290
1,1,1,1,5,4,74,1,N,2,995
2,N,1,1,9,9,0,1,N,2,7314
2,N,1,1,9,2,5,1,N,2,6489
2,6,1,1,3,4,22,1,N,2,3296
2,N,1,1,9,2,11,1,N,2,7011
1,1,1,1,8,9,51,1,N,2,4237
2,N,8,1,N,3,15,1,N,2,7160
1,6,1,1,5,5,30,1,N,2,6773
1,N,1,1,9,2,10,1,N,2,7259
2,N,1,1,9,2,2,1,N,2,6593
1,6,1,0,0,6,21,3,N,2,270
1,1,6,1,9,10,52,1,N,2,1414
2,1,1,1,6,10,68,1,N,2,3234
1,N,1,2,9,1,2,1,N,2,7231
2,6,1,1,2,8,23,1,N,2,2276
1,6,1,2,3,8,21,1,N,2,1042
1,N,1,1,N,3,13,1,N,2,6879
1,6,1,1,0,4,16,1,N,2,3529
1,N,1,1,9,9,0,1,N,2,6869
2,6,1,2,1,9,25,1,N,2,1481
2,6,9,2,0,4,20,1,N,2,5756
2,6,1,1,1,7,23,1,N,2,3950
2,3,6,2,0,1,68,1,N,2,145
2,1,1,1,2,5,35,1,N,2,5441
2,1,1,1,2,5,77,1,N,2,2061
2,6,1,0,1,6,30,3,N,2,250
2,6,6,0,1,3,26,3,N,2,448
2,6,1,0,1,8,23,3,N,2,611
2,N,1,1,9,9,0,1,N,2,6836
2,1,1,1,3,1,68,1,N,2,5481
2,N,1,1,N,3,11,1,N,2,7025
1,6,1,1,0,6,17,1,N,2,4937
2,1,1,1,0,9,69,1,N,2,4688
1,6,1,2,8,9,29,1,N,2,2363
2,N,1,2,N,1,5,1,N,2,7633
2,1,6,1,8,11,41,1,N,2,2440
2,1,1,1,0,7,59,1,N,2,3568
2,1,1,1,9,10,42,1,N,2,3164
2,N,1,1,N,3,10,1,N,2,7633
2,3,1,1,4,5,74,1,N,2,1505
1,1,1,1,7,8,59,1,N,2,2397
1,1,1,1,8,8,72,1,N,2,5878
2,1,1,1,7,9,46,1,N,2,519
2,6,1,1,1,4,19,1,N,2,4934
2,1,1,1,9,11,51,1,N,2,3773
