SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,1,1,1,7,8,0,25-00503,13,1819
2,1,1,1,8,10,0,25-02800,N,3605
1,6,1,1,1,9,0,25-00503,14,1994
1,2,1,2,8,1,0,25-00503,3,914
2,3,1,1,8,8,0,25-00703,11,772
1,4,2,2,5,7,4,25-00703,3,5149
1,6,1,1,0,3,0,25-01300,3,949
1,1,1,1,9,9,0,25-01000,16,1573
1,1,6,1,8,1,0,25-01300,7,2555
1,1,1,1,6,7,0,25-01300,3,5879
2,1,1,1,6,8,0,25-01300,1,554
1,1,1,1,4,7,0,25-00503,16,6545
2,6,1,1,2,10,0,25-01300,10,839
2,N,1,1,9,2,0,25-01000,9,7314
2,1,1,1,8,9,0,25-01000,11,3642
1,N,1,1,9,12,0,25-00703,9,7369
1,6,1,2,3,7,0,25-00703,14,5230
2,6,1,2,4,5,0,25-01000,N,6099
1,6,2,0,2,7,0,25-00703,3,341
2,1,1,1,8,12,0,25-00703,12,2540
2,6,2,2,2,7,4,25-00703,13,846
2,6,1,1,1,6,4,25-01300,1,2048
1,1,1,2,9,6,0,25-00503,6,976
1,1,1,1,9,9,0,25-02800,3,2686
2,3,1,2,0,4,0,25-00703,9,2976
1,6,1,1,9,10,0,25-00503,10,569
1,6,6,2,4,3,0,25-00703,3,5143
2,6,1,1,1,3,0,25-01300,14,3937
1,1,1,1,6,10,0,25-00503,16,2283
2,1,1,1,0,11,0,25-00703,10,4452
1,1,1,2,9,11,0,25-00703,10,799
1,1,1,1,4,5,0,25-01300,15,4300
2,N,1,1,N,3,0,25-00703,N,7225
2,6,1,1,4,8,0,25-02800,10,2306
1,1,1,2,8,8,0,25-00703,3,4747
1,6,1,2,1,4,0,25-00503,14,746
1,6,2,1,0,3,0,25-01000,9,5008
2,3,1,2,2,1,0,25-01000,9,1975
2,1,6,1,7,12,0,25-01000,10,1779
1,6,1,2,2,6,0,25-02800,14,4602
2,3,1,0,0,8,0,25-01300,9,98
1,1,1,1,7,5,0,25-01300,2,6471
1,6,1,0,1,6,0,25-00703,5,0
2,1,2,2,3,7,0,25-01000,11,4954
1,6,1,1,0,3,0,25-01300,9,1962
1,1,1,1,8,8,0,25-01300,8,5408
2,N,6,2,N,3,0,25-00503,N,7633
1,1,1,2,6,4,0,25-02800,2,1887
2,1,1,1,4,5,0,25-01000,N,4414
2,1,1,1,6,8,0,25-01000,2,4348
1,1,1,1,7,8,0,25-00703,3,4207
2,3,1,1,3,6,0,25-00503,9,1547
2,N,6,1,9,9,0,25-02800,9,7254
1,1,1,1,9,9,0,25-02800,8,3473
1,1,1,1,8,11,0,25-00703,11,6438
1,1,1,1,4,9,0,25-01000,7,5596
1,6,1,1,1,4,0,25-00703,0,1997
2,3,1,1,3,5,0,25-00703,N,6607
2,1,1,1,0,1,0,25-00703,9,2943
2,N,6,2,9,2,0,25-00503,9,6666
2,6,1,2,0,3,0,25-02800,13,3964
1,N,1,1,9,12,0,25-00703,9,6707
1,6,6,2,5,4,0,25-00703,4,5521
1,1,1,1,7,8,0,25-02800,4,4978
2,6,1,1,7,8,0,25-01300,3,3765
1,N,1,1,9,9,0,25-02800,9,7126
2,1,1,1,8,10,0,25-02800,10,4623
1,4,1,1,5,1,0,25-00703,1,3146
1,6,1,1,1,9,0,25-01300,6,4870
1,6,1,0,2,7,0,25-00503,14,234
2,1,1,2,3,5,0,25-00703,N,2642
2,6,6,1,1,8,0,25-02800,15,4564
1,1,1,1,7,7,0,25-00703,15,2301
1,1,1,1,9,9,0,25-00703,9,4822
1,1,1,1,7,1,0,25-00703,15,3037
1,6,1,2,2,6,0,25-00503,13,894
2,1,1,1,6,8,0,25-00703,3,1911
2,3,1,1,3,4,0,25-01300,5,3886
1,2,1,1,8,9,0,25-00703,3,4796
1,1,1,1,9,10,0,25-00703,4,4618
2,1,1,1,4,5,0,25-00703,N,5393
2,1,1,1,4,8,0,25-01000,0,3933
2,3,1,1,3,5,0,25-00503,N,3350
2,N,1,2,N,N,0,25-01000,N,6861
2,6,1,1,6,1,0,25-02800,10,2761
2,2,1,1,6,8,0,25-00503,11,2832
2,N,1,2,9,12,4,25-00703,9,6738
2,3,1,1,8,9,0,25-01000,16,6314
1,6,1,1,3,5,0,25-00703,14,5460
2,1,1,1,6,5,0,25-02800,6,781
2,N,1,1,N,3,0,25-01300,N,7032
2,3,1,2,8,1,0,25-00503,9,5246
1,N,1,2,9,2,0,25-00703,9,7454
2,6,6,2,5,11,0,25-00503,1,1043
2,N,1,1,9,2,0,25-00703,9,6621
2,1,1,1,1,7,0,25-00503,N,1408
1,1,6,2,9,10,0,25-01300,10,4995
1,1,1,1,9,10,0,25-00503,10,1081
2,3,1,1,3,6,0,25-01300,9,6438
1,6,1,1,0,5,0,25-00703,5,5711
2,6,1,1,1,7,0,25-01300,12,4648
1,1,1,1,9,7,0,25-02800,9,3354
2,3,1,1,0,5,0,25-02800,N,652
1,1,1,1,7,1,0,25-01000,9,4982
2,1,6,1,4,10,2,25-01000,11,3554
1,1,1,1,8,8,0,25-01300,3,5695
2,N,1,1,9,2,0,25-01000,9,6492
2,N,1,1,9,2,0,25-00503,9,7418
2,N,1,1,9,9,0,25-01000,9,6151
2,3,1,0,0,8,0,25-01300,9,79
1,1,1,1,7,9,0,25-00703,11,3879
2,6,1,2,5,8,0,25-00503,11,5303
2,1,1,1,1,4,0,25-02800,13,1239
2,4,1,1,4,9,0,25-00703,6,4379
2,6,1,0,1,8,0,25-00703,9,265
2,3,1,2,3,7,0,25-02800,N,2068
2,6,1,0,0,6,0,25-00503,10,28
1,1,1,1,9,10,0,25-02800,7,6210
2,1,1,2,3,10,0,25-00703,3,2000
1,1,1,1,3,4,0,25-00703,N,2761
1,N,1,1,9,2,0,25-00503,9,6940
1,1,1,1,4,8,0,25-01000,5,5209
2,6,6,0,4,1,0,25-00503,10,42
2,4,9,1,8,8,0,25-01000,12,1415
2,4,1,1,0,7,0,25-00703,1,4534
1,6,1,1,2,4,0,25-02800,13,4041
1,1,1,1,8,8,0,25-00503,1,1493
1,N,1,1,N,N,0,25-00703,N,7174
2,1,1,1,0,9,0,25-00703,N,5266
2,3,1,2,3,5,0,25-00703,N,4503
1,1,6,1,8,1,0,25-01300,1,4439
2,6,1,2,1,8,0,25-00503,10,5470
1,1,1,1,8,8,0,25-00703,1,2072
1,2,1,1,6,8,0,25-01300,4,3418
1,1,1,1,8,9,0,25-02800,5,1619
1,1,1,1,8,1,0,25-00503,5,1200
1,N,1,1,9,2,0,25-02800,9,7171
2,1,6,1,5,7,0,25-00503,11,5355
1,3,1,2,1,3,4,25-01300,15,3756
1,1,1,1,5,8,0,25-02800,3,1452
2,1,6,1,0,5,0,25-00503,6,2084
2,3,1,0,0,5,0,25-00703,9,299
1,1,1,1,9,9,0,25-00503,16,3556
2,4,1,1,7,5,0,25-00703,3,2404
1,1,1,1,8,10,0,25-01000,4,5370
1,1,1,1,8,8,0,25-02800,16,2953
1,6,1,1,6,9,0,25-00503,5,1492
1,6,1,0,2,7,0,25-00503,N,272
2,6,6,1,0,3,0,25-00503,9,436
1,6,1,1,6,8,0,25-00703,11,4248
1,1,1,1,7,11,0,25-01000,10,3045
1,1,1,1,4,9,0,25-02800,N,4400
1,N,1,1,9,2,0,25-02800,9,6760
2,N,1,1,9,2,0,25-01000,9,7522
2,6,1,1,1,4,0,25-02800,14,1931
2,1,1,1,8,10,0,25-00503,11,5124
1,6,1,1,0,8,0,25-02800,1,1975
2,6,1,0,1,7,0,25-00703,15,259
2,4,1,1,7,6,0,25-00703,9,5545
2,6,1,2,2,5,0,25-00703,14,2514
2,6,1,1,7,6,0,25-02800,8,2514
1,1,1,1,8,9,0,25-01300,10,5203
2,6,1,2,6,6,0,25-00503,8,6181
2,1,1,1,3,4,0,25-00503,5,4553
1,N,1,2,N,3,0,25-02800,N,6901
1,1,1,2,5,1,0,25-02800,1,1838
1,6,1,2,4,7,0,25-02800,1,5747
2,1,1,1,8,9,0,25-02800,9,1775
2,N,6,1,9,9,0,25-02800,9,7268
2,4,1,1,5,7,0,25-00503,10,5451
2,4,2,2,2,5,0,25-02800,N,1739
2,N,1,1,9,12,0,25-01300,9,7187
2,6,1,1,5,10,0,25-00703,10,5981
2,1,1,1,8,10,3,25-01000,11,1672
1,6,1,1,6,5,0,25-02800,9,1650
2,4,1,1,6,8,0,25-01300,9,3729
2,3,1,0,0,5,0,25-01300,N,274
2,4,1,1,2,5,0,25-00503,10,1924
1,4,1,2,7,9,0,25-01300,10,3406
1,1,1,1,8,8,0,25-00703,16,2994
1,6,1,2,4,7,0,25-00703,3,3395
1,4,1,2,8,8,0,25-01300,3,1592
1,2,1,2,8,6,0,25-00503,5,4089
1,N,1,1,N,N,0,25-01300,N,6697
1,6,1,1,0,8,0,25-00703,9,803
2,1,1,1,8,9,0,25-01300,4,4119
1,1,1,1,7,8,0,25-01000,8,1111
1,1,2,1,7,10,0,25-00503,8,5769
1,1,1,1,3,1,0,25-01000,9,2980
1,1,1,1,4,1,0,25-00703,1,3962
1,1,6,1,8,11,0,25-01000,8,1352
2,1,1,1,4,8,0,25-00703,11,1097
2,1,1,1,8,9,0,25-02800,8,3979
2,1,1,1,9,9,0,25-00703,10,2924
1,N,1,1,N,2,0,25-00703,N,7242
1,4,1,2,8,6,0,25-02800,2,5782
2,6,1,2,8,6,0,25-00503,5,5448
1,N,1,1,9,2,0,25-02800,9,6797
2,4,1,2,7,8,0,25-01000,12,796
1,1,1,2,8,8,0,25-00703,13,4034
1,1,1,1,8,8,0,25-00703,4,4832
2,N,1,1,N,2,0,25-01300,N,7351
1,4,1,2,0,5,0,25-00703,1,2224
1,1,1,1,9,10,0,25-01000,10,2001
2,1,1,1,6,5,0,25-02800,6,862
1,2,2,0,1,5,0,25-01300,13,3
1,N,1,1,9,2,0,25-00703,9,7012
2,1,1,1,2,4,0,25-00503,9,4729
1,6,1,2,8,9,0,25-01000,4,6242
1,4,1,2,6,5,0,25-00703,12,2167
2,3,1,1,9,11,0,25-00703,10,4678
1,4,1,2,3,4,0,25-02800,5,447
2,1,1,1,1,6,0,25-00703,9,3309
1,N,1,1,N,3,0,25-02800,N,7546
2,N,1,1,9,12,0,25-00503,9,6676
1,1,1,1,1,9,0,25-00703,9,2735
1,N,1,1,N,3,0,25-00703,N,7361
1,1,2,2,0,1,0,25-00503,9,1718
2,N,1,1,N,N,0,25-00503,N,7449
2,N,1,1,9,2,0,25-00703,9,7117
2,1,1,1,0,8,0,25-00503,9,5968
1,1,1,1,8,9,0,25-00703,11,4877
2,N,1,1,9,2,0,25-02800,9,6613
1,1,1,2,2,7,0,25-01300,N,2325
2,3,1,2,2,1,0,25-01000,5,6242
2,1,1,1,0,8,0,25-00703,9,4677
1,6,1,0,2,5,0,25-00503,3,141
1,1,1,2,3,5,0,25-02800,N,2846
1,1,1,2,7,1,0,25-00503,3,840
2,N,1,1,N,2,0,25-02800,N,7633
2,6,1,1,0,3,0,25-00703,9,3445
1,1,1,1,7,1,0,25-00703,10,3502
1,6,1,2,4,7,0,25-01000,13,4596
1,6,1,1,3,8,0,25-02800,10,2812
2,6,1,1,0,8,0,25-00703,9,974
2,2,1,1,2,7,0,25-01300,N,6288
2,1,1,1,1,1,0,25-01300,N,1674
2,6,1,2,9,10,0,25-02800,12,4379
2,6,1,1,1,5,0,25-02800,6,1881
2,1,1,1,6,1,0,25-00703,10,493
1,N,1,1,9,2,0,25-01300,9,6385
1,N,1,2,9,9,0,25-00703,9,7236
1,N,1,1,9,2,0,25-00703,9,7278
2,N,1,1,N,N,0,25-00703,N,7071
2,1,6,1,7,9,0,25-01000,11,6253
1,1,1,1,6,4,0,25-02800,9,2495
2,1,1,1,6,8,0,25-01300,8,417
1,1,1,1,8,6,0,25-02800,8,2847
1,1,1,1,9,10,0,25-00703,6,1857
2,1,1,1,5,8,0,25-00703,10,751
1,6,1,0,1,7,0,25-00503,6,639
2,6,1,1,5,7,0,25-02800,12,5773
2,2,1,0,0,4,4,25-00703,14,0
2,1,1,1,8,8,0,25-00703,1,5539
2,3,1,1,5,8,0,25-00703,9,1103
2,1,1,1,5,10,0,25-00703,10,634
2,3,1,1,7,8,0,25-00703,15,536
2,3,1,2,8,5,0,25-00503,N,5476
2,1,1,1,6,8,0,25-02800,1,1770
1,1,1,1,7,4,0,25-01000,18,2049
2,1,1,1,9,9,0,25-00703,12,4546
2,N,1,1,9,2,0,25-00503,9,6359
1,2,1,1,4,5,0,25-02800,3,5711
2,1,1,1,4,8,0,25-01300,7,1873
2,1,1,1,6,10,0,25-00503,12,1124
1,6,1,0,3,5,0,25-01000,N,833
2,1,1,2,3,5,0,25-00703,N,2360
2,6,1,1,5,4,0,25-02800,5,1624
2,1,1,2,0,1,0,25-00503,9,3399
2,4,1,1,7,4,0,25-00503,10,4699
2,3,1,2,2,7,0,25-01300,7,5640
1,1,2,2,3,4,0,25-02800,3,1949
2,1,1,1,1,7,0,25-00703,4,2944
2,6,1,1,7,8,0,25-00503,3,1253
1,1,1,1,6,8,0,25-01300,6,5941
2,6,1,0,1,3,0,25-01300,9,365
2,4,1,1,3,8,0,25-01000,11,5521
1,1,1,1,5,9,0,25-00703,10,5962
2,1,1,1,4,8,0,25-00703,1,5933
2,1,1,1,4,6,0,25-01000,13,1934
1,4,1,1,5,4,0,25-01300,5,2410
2,1,1,1,0,4,0,25-00703,N,4810
2,4,1,2,5,5,0,25-01300,9,2351
2,6,1,1,2,7,0,25-00703,14,3392
2,6,1,1,0,3,0,25-01000,N,1605
2,1,1,1,6,1,0,25-00503,9,2898
2,3,1,0,2,4,0,25-00703,9,320
1,1,1,1,6,6,0,25-00503,9,5960
2,4,1,1,7,8,0,25-01300,1,322
1,1,1,1,7,8,0,25-01000,3,3613
2,1,6,1,2,4,0,25-00503,9,1852
2,6,1,2,1,5,0,25-00703,14,4443
2,N,1,1,9,2,0,25-00703,9,7064
1,1,1,1,9,9,0,25-01300,10,4975
1,6,1,0,3,4,2,25-01000,1,164
2,1,1,1,0,10,0,25-01300,13,3461
2,1,1,1,2,8,0,25-00703,14,4184
2,3,1,1,2,4,0,25-00703,10,3469
1,6,1,1,5,9,0,25-00703,16,5332
1,4,1,2,8,8,0,25-01300,3,1521
1,1,6,1,9,11,0,25-00503,12,1001
2,1,1,1,7,4,0,25-01300,1,2923
1,N,1,2,N,3,4,25-01000,N,7432
1,1,1,1,7,10,0,25-01300,6,1553
2,N,1,1,9,2,0,25-00703,9,6758
2,6,1,1,0,4,0,25-02800,N,4292
2,6,1,1,0,3,0,25-01300,9,3272
1,N,1,1,N,2,0,25-02800,N,6736
2,1,1,1,0,8,0,25-00703,9,3161
2,1,6,2,8,12,0,25-01300,4,5669
2,1,6,1,0,7,0,25-02800,9,2500
2,N,1,1,9,2,0,25-00703,9,6816
1,6,8,1,0,3,4,25-00503,9,5260
2,1,1,1,3,7,0,25-01000,10,5001
2,1,1,1,4,9,0,25-01000,14,2812
2,6,6,2,0,4,0,25-00503,9,5393
2,1,1,1,3,4,0,25-00503,9,4429
2,6,1,2,1,9,0,25-02800,N,2026
1,6,1,2,4,9,0,25-00503,6,1373
2,2,1,1,8,9,0,25-01000,12,6337
2,N,1,1,N,1,0,25-00703,N,7427
2,1,1,1,7,5,0,25-01000,12,3571
2,6,1,1,6,9,0,25-00703,11,4595
2,N,1,2,9,2,0,25-00703,9,6448
2,6,1,1,2,5,0,25-02800,N,4099
2,N,1,2,9,1,0,25-00703,9,7096
2,1,1,1,3,5,0,25-01300,15,4500
2,1,1,1,3,10,0,25-01300,N,6517
2,N,1,2,9,2,0,25-00503,9,6837
1,1,1,1,5,4,0,25-01000,9,5771
2,1,1,1,5,8,0,25-00503,5,1173
2,1,1,1,3,4,0,25-00503,5,4704
1,1,1,2,6,5,0,25-00503,4,3299
2,4,1,1,6,7,0,25-01300,16,586
1,1,1,1,8,8,0,25-00503,8,3038
2,1,6,1,8,10,0,25-00503,11,2081
2,3,1,2,2,4,0,25-00503,9,6409
1,2,1,0,3,7,0,25-00703,N,439
2,N,1,1,N,1,0,25-01000,N,7525
2,4,1,2,6,1,0,25-00503,8,2438
1,2,1,1,4,2,0,25-00703,9,2299
2,6,1,0,0,7,0,25-00503,N,543
2,1,1,1,6,9,0,25-02800,10,1795
2,1,1,1,2,7,0,25-01000,10,2193
2,N,1,1,9,2,0,25-00703,9,6663
2,1,1,1,5,8,0,25-01300,12,1091
2,N,1,1,9,2,0,25-01300,9,7190
1,N,1,1,N,2,0,25-00703,N,7040
2,4,1,1,6,8,0,25-01000,1,3089
2,1,1,1,9,9,0,25-01300,10,2721
1,6,1,2,0,6,0,25-00703,13,1312
2,6,1,1,1,4,0,25-00503,14,5162
1,6,8,0,2,4,2,25-02800,9,238
1,2,1,0,2,7,0,25-01300,N,267
1,1,1,1,8,10,0,25-00703,16,3362
2,4,1,1,7,1,0,25-00503,10,429
2,1,1,1,6,1,0,25-00503,9,1852
2,4,1,1,8,9,0,25-01300,10,1737
2,5,1,2,1,4,0,25-00503,11,1875
1,6,1,1,6,4,0,25-01300,2,775
2,6,1,0,3,7,0,25-00503,10,92
2,4,1,1,4,8,0,25-00703,9,790
1,1,1,1,4,5,0,25-01000,7,4955
2,N,1,1,N,2,0,25-00703,N,7489
2,N,1,1,9,2,0,25-01000,9,7486
1,6,1,1,5,8,0,25-00503,2,2999
2,1,1,1,2,11,0,25-01000,N,1923
2,6,1,1,8,10,0,25-02800,12,5453
2,1,1,2,2,7,4,25-01300,12,3980
2,N,1,1,9,9,0,25-01300,9,7151
1,6,1,1,7,1,0,25-01300,7,485
2,6,1,1,0,3,0,25-00703,13,5784
2,4,1,2,2,4,0,25-01000,9,2068
1,3,1,1,1,1,0,25-00703,9,1721
1,6,1,2,1,3,0,25-01000,13,5014
1,1,1,1,8,5,0,25-00703,5,2331
2,1,1,1,5,1,0,25-00703,11,4899
2,1,1,1,7,8,0,25-01300,3,3745
1,1,1,1,8,8,0,25-00503,8,3191
1,1,1,1,2,4,0,25-00703,9,3544
1,1,1,1,9,10,0,25-00503,4,2370
1,6,1,1,2,7,0,25-01000,14,5694
2,1,1,1,8,1,0,25-00503,11,2758
2,1,1,2,2,4,0,25-02800,9,2309
1,6,1,2,0,4,0,25-00503,N,6498
2,N,1,1,N,3,0,25-01300,N,7373
2,6,1,0,0,7,4,25-00503,N,465
2,1,1,2,2,6,0,25-00703,14,1567
2,1,1,1,6,8,0,25-01000,12,2795
1,6,1,1,3,4,0,25-00503,6,6251
2,N,1,1,N,3,0,25-00503,N,7627
2,N,1,1,9,9,0,25-00503,9,7371
1,N,1,2,N,N,0,25-00503,N,6938
2,4,1,1,5,5,0,25-01300,12,2348
2,N,6,1,9,12,0,25-01300,9,7483
1,1,1,1,7,4,0,25-02800,N,1935
1,1,1,2,3,4,0,25-00703,5,585
1,N,2,1,N,3,0,25-01300,N,7470
1,3,1,1,6,7,0,25-00703,13,2927
2,1,1,1,9,12,3,25-00503,11,5286
2,4,1,0,1,8,0,25-01300,9,411
2,1,1,1,5,8,0,25-01000,N,5979
1,N,1,1,N,2,0,25-00703,N,6938
2,1,1,2,7,10,0,25-02800,12,2224
1,1,6,1,7,8,0,25-00503,3,2208
2,1,1,1,6,8,0,25-00703,12,3033
1,6,6,2,6,8,0,25-00503,4,5882
2,1,1,1,0,9,0,25-00503,N,1831
1,3,1,1,7,5,0,25-02800,7,1449
1,3,1,1,5,5,0,25-00703,15,3574
1,6,1,2,7,8,0,25-00703,1,2197
2,4,1,1,4,6,0,25-00703,N,6421
2,1,1,1,0,1,0,25-02800,9,1692
2,1,1,1,3,6,0,25-00703,3,3824
2,N,1,1,N,N,0,25-00703,N,7462
1,1,1,2,8,9,0,25-00703,3,4928
2,N,1,1,N,3,0,25-01300,N,6654
1,N,1,1,N,2,0,25-00503,N,7385
1,6,1,2,0,3,0,25-02800,9,5630
2,1,1,1,4,8,0,25-01000,11,5340
2,N,8,1,N,3,1,25-01000,N,7409
1,N,1,1,N,3,0,25-00703,N,7633
2,6,1,1,6,8,0,25-00503,9,3260
2,6,2,2,5,6,0,25-00703,6,118
2,1,1,2,8,8,0,25-01300,10,2200
2,1,1,1,4,8,0,25-00703,7,1095
2,4,1,1,5,1,0,25-00703,9,3087
1,1,6,1,9,11,0,25-00503,12,1161
1,1,1,1,5,6,0,25-01300,15,4183
1,1,1,1,8,1,1,25-01300,3,2581
2,N,1,1,N,2,0,25-01000,N,6961
2,N,1,1,N,N,0,25-00703,N,7525
2,6,1,1,6,8,0,25-01300,6,4029
2,1,6,1,0,6,0,25-01300,N,2249
1,6,1,1,0,3,0,25-01000,12,4282
1,N,1,1,9,2,0,25-02800,9,6754
2,6,1,1,2,8,0,25-00703,11,2594
2,1,1,2,7,11,0,25-00703,10,3759
1,1,6,1,1,3,0,25-00703,N,2082
1,1,1,2,3,8,0,25-01000,5,3467
2,1,1,2,4,4,0,25-00503,5,3019
2,1,1,1,9,11,0,25-00703,9,2247
2,1,1,1,1,6,0,25-01300,1,3697
2,1,1,1,1,9,0,25-01300,11,2542
1,1,1,1,8,8,0,25-00703,7,2539
2,6,1,1,9,8,0,25-02800,10,4061
2,4,1,2,2,6,0,25-02800,N,5786
1,4,1,2,9,9,0,25-01300,3,2745
1,N,1,1,9,12,0,25-01300,9,7034
1,N,1,1,N,3,0,25-01300,N,6857
1,6,1,0,1,7,0,25-01300,6,515
2,1,1,1,2,7,0,25-00703,1,1698
1,1,1,1,7,1,0,25-00703,8,3270
2,6,1,2,5,5,0,25-00503,N,929
2,1,1,1,5,7,0,25-01000,11,2481
2,3,1,1,3,5,0,25-00503,N,5658
1,4,1,1,8,4,0,25-01000,3,5005
2,1,1,1,6,4,0,25-01300,10,4234
2,3,1,2,0,5,0,25-02800,9,5148
2,1,1,1,2,7,0,25-00703,10,1839
1,6,1,1,0,6,0,25-02800,9,2589
2,6,1,1,4,7,0,25-00703,6,5543
2,N,6,1,N,2,0,25-00503,N,6713
2,1,1,1,1,6,0,25-02800,5,3786
2,1,1,1,7,11,0,25-00703,11,2032
2,6,2,0,1,7,0,25-00503,10,318
2,6,1,2,7,10,0,25-00503,16,5624
2,3,1,0,0,8,0,25-02800,9,0
2,1,1,1,0,8,2,25-01300,1,2671
1,6,1,1,1,6,0,25-02800,9,3930
1,N,1,1,N,3,4,25-01000,N,7085
1,1,1,1,6,1,0,25-01300,9,664
2,1,1,1,2,6,0,25-00703,13,2258
1,6,1,0,0,6,4,25-00503,N,272
2,6,1,1,0,4,0,25-00703,11,2300
1,1,6,1,0,1,0,25-00503,9,4499
2,1,1,1,4,5,0,25-01300,11,2164
1,1,1,1,7,8,0,25-02800,4,1201
2,1,1,1,7,6,0,25-02800,8,404
1,6,1,1,6,5,0,25-02800,3,4846
2,1,1,1,5,4,0,25-02800,1,5239
2,6,1,1,0,4,0,25-00503,14,5000
2,N,1,1,9,2,0,25-00703,9,7055
2,6,1,0,2,5,0,25-01300,14,116
2,6,1,2,3,1,0,25-00703,10,4562
1,1,1,1,4,1,0,25-01000,9,4386
1,1,1,1,5,8,0,25-00703,1,4173
1,N,1,1,9,12,0,25-00503,9,7191
2,6,1,0,1,7,0,25-00703,14,271
2,1,1,1,2,5,0,25-01000,14,5452
2,1,1,2,8,10,0,25-02800,11,6192
2,1,1,1,6,1,0,25-01300,11,3701
2,6,1,1,5,8,4,25-02800,1,2437
1,1,1,1,8,8,0,25-00503,6,6166
1,1,1,1,8,8,0,25-01300,8,667
2,3,1,1,1,5,0,25-01000,9,3276
1,1,2,1,6,9,0,25-02800,14,4103
1,4,1,1,4,4,0,25-00703,9,4991
2,1,1,2,6,6,0,25-00503,1,662
1,6,1,2,5,7,0,25-00703,5,1705
2,1,1,1,4,7,0,25-01300,N,3222
1,1,1,1,6,5,0,25-00703,0,5252
1,N,1,1,9,9,0,25-00703,9,6690
1,4,1,1,5,5,0,25-00703,11,5321
1,1,1,1,5,4,0,25-00503,9,775
2,N,1,1,9,9,0,25-01000,9,7273
2,N,1,1,N,3,0,25-02800,N,6664
2,6,1,1,4,5,0,25-01300,6,4348
2,N,1,1,9,2,0,25-02800,9,6985
1,1,1,1,8,9,0,25-01300,10,4425
2,N,8,1,N,3,4,25-00703,N,7116
1,6,1,1,5,5,0,25-01000,16,6453
1,N,1,1,N,3,0,25-00703,N,7563
2,N,1,1,N,3,0,25-02800,N,7040
1,6,1,0,0,6,0,25-00503,5,107
1,1,6,1,9,10,0,25-01300,8,1423
2,1,1,1,5,1,0,25-01000,15,2607
1,N,1,2,9,1,0,25-02800,9,7216
2,6,1,1,2,8,0,25-00703,10,2211
1,6,1,2,4,9,0,25-00503,6,1650
1,N,1,1,9,2,2,25-00703,9,6566
1,6,1,1,0,4,0,25-00703,N,3428
1,N,1,1,N,N,0,25-01300,N,7108
2,6,1,2,0,8,0,25-00503,12,1154
2,6,9,2,0,3,0,25-01300,9,4479
