PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
48-02101,33,1,1,0,1,2,4,1,1,357.4,6290,7,8,80000.0,8,501,N,2,2,2,2,71,71,1548
48-02507,73,2,4,0,1,0,N,1,2,3731.1,3291,4,7,27100.0,5,221,N,2,2,2,2,175,175,5132
48-02510,16,1,6,0,1,2,4,1,1,3092.4,N,N,4,0.0,0,501,N,2,2,2,2,61,81,4067
48-02102,85,1,1,0,1,0,2,1,1,450.9,N,N,6,44800.0,6,467,N,2,2,2,2,83,82,882
48-02101,33,1,6,0,6,0,2,1,2,357.4,8090,12,7,42000.0,6,501,N,2,2,2,2,23,23,1430
48-02102,52,1,1,0,1,1,4,1,1,450.9,8790,15,6,70000.0,8,298,N,2,2,2,2,23,19,3116
48-02516,24,1,4,0,1,2,6,1,1,1338.4,8191,12,7,24000.0,4,372,N,2,2,2,2,112,104,5567
48-02510,36,1,1,0,1,2,4,1,2,3092.4,770,3,5,69000.0,8,410,N,2,2,1,2,56,56,5109
48-02102,76,1,1,0,1,0,2,1,1,450.9,N,N,9,22220.0,4,304,N,2,2,2,2,14,15,1305
48-02510,54,1,1,0,1,3,5,1,1,3092.4,490,1,5,250000.0,9,501,N,2,2,2,2,58,59,4449
48-02102,62,1,1,0,1,0,2,1,2,450.9,N,N,4,13700.0,3,163,N,2,1,2,1,26,26,4402
48-02516,35,2,1,0,2,4,6,1,1,1338.4,9480,16,8,48000.0,6,387,N,2,2,2,2,457,457,1327
48-02510,8,1,N,0,1,2,4,1,1,3092.4,N,N,3,N,N,27,N,2,2,2,2,51,49,9249
48-02101,71,1,1,0,1,0,2,1,1,357.4,7390,10,11,17000.0,3,156,N,2,1,2,2,52,52,4068
48-02102,83,2,3,0,1,0,2,1,1,450.9,N,N,3,8400.0,2,132,N,2,2,2,2,50,49,5009
48-02510,65,2,1,0,1,0,2,1,1,3092.4,4690,6,5,41200.0,6,297,N,2,2,2,2,101,94,1756
48-02515,28,2,1,0,1,1,3,1,1,2134.8,9160,15,9,0.0,0,114,N,2,2,2,2,82,73,5077
48-02516,45,1,1,0,1,0,3,1,1,1338.4,1070,4,5,40000.0,6,324,N,2,2,2,2,619,619,2501
48-02510,71,2,1,0,1,0,2,1,1,3092.4,770,3,11,116400.0,9,501,N,2,2,2,2,87,87,4562
48-02507,4,1,N,0,1,2,6,1,2,3731.1,N,N,1,N,N,205,N,N,N,2,2,168,167,8198
48-02101,51,2,1,0,1,0,5,1,2,357.4,7870,11,7,16000.0,3,501,N,2,2,2,2,18,21,4429
48-02102,0,1,N,0,1,3,4,1,1,450.9,N,N,N,N,N,350,N,N,N,2,2,53,68,8009
48-02507,4,1,N,0,1,1,3,1,1,3731.1,N,N,1,N,N,488,N,N,N,2,2,36,34,8321
48-02515,25,2,1,0,1,0,2,1,2,2134.8,7270,10,9,33000.0,5,501,N,2,2,2,2,93,83,6214
48-02515,51,2,4,0,1,0,2,1,1,2134.8,N,N,10,51000.0,7,299,5,2,2,2,2,214,213,751
48-02507,19,2,6,0,2,0,3,1,1,3731.1,4670,6,7,7400.0,2,501,N,2,2,2,2,48,42,3774
48-02516,65,2,4,0,2,0,N,1,2,1338.4,N,N,7,36200.0,6,295,N,2,2,2,2,114,114,1821
48-02510,49,1,1,1,1,0,2,1,1,3092.4,7071,9,9,159000.0,9,501,N,2,2,2,2,63,64,652
48-02510,61,1,1,0,1,0,2,1,1,3092.4,6290,7,7,0.0,0,501,N,2,1,2,2,63,59,7508
48-02102,38,1,1,1,1,3,5,1,1,450.9,770,3,4,32000.0,5,182,N,2,2,2,2,216,198,3545
48-02510,69,2,2,0,1,0,3,1,2,3092.4,N,N,1,21400.0,4,309,N,2,2,2,2,81,46,2725
48-02101,38,2,1,0,1,3,5,1,2,357.4,7980,12,7,38000.0,6,193,N,2,2,2,2,53,49,2638
48-02101,2,1,N,0,2,4,6,1,1,357.4,N,N,N,N,N,228,N,N,N,2,2,260,415,8374
48-02510,35,1,6,0,8,0,6,1,1,3092.4,7390,10,5,60000.0,7,501,N,2,2,2,2,151,93,838
48-02102,43,1,1,0,1,2,4,1,1,450.9,4195,5,6,40000.0,6,155,N,2,2,2,2,115,107,7209
48-02507,2,1,N,1,1,1,3,1,1,3731.1,N,N,N,N,N,293,N,N,N,2,2,126,81,7784
48-02516,25,1,6,0,1,0,5,1,2,1338.4,2980,4,5,28800.0,5,240,N,2,2,2,2,120,75,798
48-02102,1,1,N,0,1,1,3,1,1,450.9,N,N,N,N,N,324,N,N,N,2,2,39,67,9163
48-02507,5,2,N,0,1,2,4,1,2,3731.1,N,N,1,N,N,241,N,2,2,2,2,96,85,7654
48-02101,74,1,3,1,1,0,5,1,1,357.4,N,N,3,8400.0,2,473,N,2,2,2,2,43,20,7453
48-02516,56,2,1,0,1,0,2,1,1,1338.4,7980,12,7,0.0,0,417,N,2,2,2,2,80,87,2404
48-02101,2,1,N,0,1,2,4,1,1,357.4,N,N,N,N,N,395,N,N,N,2,2,116,85,8220
48-02515,60,2,6,1,1,0,N,1,2,2134.8,8680,14,3,10000.0,2,76,N,2,2,2,2,124,124,3255
48-02515,14,2,N,0,1,1,2,1,1,2134.8,N,N,3,N,N,501,N,2,2,2,2,102,129,7794
48-02101,13,2,N,1,1,1,3,1,1,357.4,N,N,3,N,N,501,N,2,2,2,2,19,17,7674
48-02102,59,2,2,0,1,0,4,1,1,450.9,N,N,5,9600.0,2,73,N,2,2,2,2,91,71,1160
48-02510,66,2,1,0,1,0,2,1,1,3092.4,770,3,4,65000.0,8,501,N,2,1,2,2,86,79,673
48-02507,58,1,4,0,1,0,2,1,1,3731.1,N,N,6,14400.0,3,262,N,2,1,2,2,68,46,5103
48-02507,16,1,6,0,1,1,4,1,1,3731.1,N,N,4,0.0,0,437,N,2,2,2,2,38,44,6804
48-02516,60,1,1,0,1,0,2,1,1,1338.4,3895,4,8,29940.0,5,200,N,2,2,2,2,17,17,6374
48-02102,42,2,6,0,1,0,N,1,2,450.9,7860,11,9,68600.0,8,501,N,2,2,2,2,39,38,4962
48-02102,8,2,N,0,1,3,4,1,2,450.9,N,N,3,N,N,162,N,2,2,2,2,46,45,8532
48-02101,61,1,6,0,1,0,N,1,1,357.4,N,N,5,12000.0,3,91,N,2,2,2,2,106,106,2327
48-02515,23,1,6,0,1,0,4,1,1,2134.8,1370,4,10,3000.0,1,501,N,2,2,2,2,17,13,2222
48-02507,79,1,1,0,1,0,2,1,1,3731.1,7290,10,9,182100.0,9,501,N,2,2,2,2,22,22,6179
48-02101,63,2,1,0,1,0,2,1,1,357.4,570,2,8,61700.0,7,501,2,2,2,2,2,68,69,7246
48-02102,13,2,N,0,2,1,5,1,2,450.9,N,N,3,N,N,338,N,2,2,2,2,108,81,8026
48-02510,22,2,6,0,1,0,3,1,1,3092.4,590,2,9,46500.0,6,501,N,2,2,2,2,107,83,5858
48-02510,60,1,1,0,1,0,6,1,1,3092.4,3570,4,10,121960.0,9,501,2,2,2,2,2,93,93,836
48-02101,3,2,N,0,1,3,5,1,1,357.4,N,N,1,N,N,247,N,N,N,2,2,79,93,8739
48-02515,11,2,N,0,1,3,5,1,1,2134.8,N,N,3,N,N,501,N,2,2,2,2,14,17,7802
48-02101,66,2,5,0,1,1,6,1,1,357.4,N,N,7,48000.0,6,501,N,2,2,2,2,37,37,4462
48-02507,59,2,4,0,1,1,5,1,2,3731.1,7580,10,10,21000.0,4,167,N,2,2,2,2,67,69,3370
48-02507,48,2,1,0,1,0,3,1,1,3731.1,7860,11,7,28000.0,5,501,N,2,2,2,2,197,197,7275
48-02507,77,1,1,0,1,0,2,1,1,3731.1,N,N,4,65800.0,8,501,N,2,2,2,2,110,109,5477
48-02516,66,2,1,0,1,0,2,1,2,1338.4,8191,12,5,2200.0,1,501,N,1,1,1,2,19,21,5990
48-02516,34,2,1,0,6,2,4,1,1,1338.4,7380,10,9,70150.0,8,501,N,2,2,2,2,297,326,3867
48-02102,39,1,1,0,2,2,4,1,1,450.9,7380,10,9,102000.0,9,501,N,2,2,2,2,153,153,1510
48-02102,81,2,1,0,1,0,2,1,1,450.9,8980,15,4,128560.0,9,501,N,2,1,2,2,45,45,3426
48-02101,18,1,6,1,1,0,4,1,1,357.4,7780,10,5,6000.0,2,214,N,2,2,2,2,48,48,4672
48-02102,70,1,4,0,1,0,N,1,1,450.9,2290,4,9,21600.0,4,179,N,2,2,2,2,79,76,5796
48-02516,35,1,1,0,1,1,4,1,1,1338.4,7860,11,9,17100.0,3,326,N,2,2,2,2,75,79,7502
48-02515,63,2,1,0,1,0,2,1,1,2134.8,9370,16,9,90000.0,8,501,N,2,2,2,2,44,43,4295
48-02510,53,2,1,0,1,0,6,1,1,3092.4,8080,12,5,26000.0,5,436,N,2,2,2,2,73,73,4912
48-02510,62,1,4,0,1,0,N,1,1,3092.4,8590,14,7,68000.0,8,501,N,2,2,2,2,59,56,1192
48-02515,60,1,1,0,1,0,4,1,1,2134.8,4265,5,4,40000.0,6,501,N,2,2,2,2,17,18,6518
48-02507,8,2,N,0,1,4,6,1,1,3731.1,N,N,3,N,N,275,N,2,2,2,2,51,46,8872
48-02101,50,1,1,1,1,1,3,1,1,357.4,6670,8,7,47000.0,6,280,N,2,2,2,2,86,86,3315
48-02102,51,2,1,0,1,1,4,1,1,450.9,9160,15,9,12000.0,3,501,N,2,2,2,2,41,32,2044
48-02516,80,2,4,0,1,0,N,1,2,1338.4,N,N,5,29000.0,5,239,N,2,2,2,2,93,93,5313
48-02101,49,2,6,0,1,0,N,1,2,357.4,8180,12,6,48000.0,6,364,N,2,2,2,2,30,30,1930
48-02101,69,1,1,0,1,0,2,1,1,357.4,9370,16,9,52100.0,7,373,N,2,2,2,2,79,71,2124
48-02507,18,2,6,1,1,0,5,1,1,3731.1,N,N,5,0.0,0,257,N,2,2,2,2,97,97,2093
48-02102,79,1,3,0,1,N,N,2,0,450.9,N,N,7,9600.0,2,N,N,2,2,2,2,66,0,89
48-02510,16,1,6,1,1,2,4,1,1,3092.4,5580,6,4,130.0,1,136,N,2,2,2,2,101,71,4576
48-02101,58,1,1,1,8,0,4,1,1,357.4,9470,16,9,80000.0,8,450,N,2,2,2,2,83,63,3803
48-02515,0,2,N,0,1,2,4,1,1,2134.8,N,N,N,N,N,232,N,N,N,2,2,66,43,7903
48-02510,49,1,1,0,1,2,4,1,1,3092.4,6680,8,10,174000.0,9,501,N,2,2,2,2,81,81,4065
48-02516,7,2,N,0,1,2,4,1,1,1338.4,N,N,3,N,N,501,N,2,2,2,2,93,90,7606
48-02515,65,1,1,0,6,0,3,1,1,2134.8,3580,4,10,137600.0,9,501,N,2,2,2,2,37,37,6077
48-02102,84,1,3,0,1,0,6,1,1,450.9,N,N,7,20000.0,4,138,N,2,2,2,2,89,89,3689
48-02101,60,2,1,0,1,0,3,1,1,357.4,7490,10,10,0.0,0,323,N,2,2,2,2,39,23,7100
48-02510,55,1,1,0,1,1,3,1,1,3092.4,6890,9,9,109000.0,9,501,N,2,2,2,2,55,70,6821
48-02507,77,2,1,0,1,0,2,1,1,3731.1,N,N,9,40000.0,6,501,N,2,2,2,2,23,23,2986
48-02101,72,1,1,0,1,0,2,1,1,357.4,4980,6,7,35000.0,5,291,N,2,2,2,2,46,45,3534
48-02102,75,2,1,0,1,0,2,1,1,450.9,N,N,7,14500.0,3,340,N,2,2,2,2,25,23,1932
48-02507,40,2,2,0,2,3,4,1,2,3731.1,7860,11,10,58000.0,7,224,N,2,2,2,2,83,83,1727
48-02101,44,2,1,0,2,1,3,1,1,357.4,8191,12,10,134000.0,9,501,5,1,1,2,2,69,69,3496
48-02510,73,2,1,0,1,0,2,1,1,3092.4,N,N,7,10400.0,3,253,N,2,1,2,2,61,57,623
48-02516,29,1,1,0,9,3,5,1,1,1338.4,9770,17,5,54000.0,7,180,N,2,2,2,2,114,115,3453
48-02515,46,2,1,1,1,4,6,1,1,2134.8,N,N,3,0.0,0,89,N,2,2,2,2,80,105,3519
48-02102,12,1,N,0,1,1,3,1,1,450.9,N,N,3,N,N,430,N,2,2,2,2,134,120,9074
48-02515,64,1,5,0,1,0,N,1,1,2134.8,5275,6,7,28600.0,5,217,N,2,2,2,2,44,45,2428
48-02101,26,1,6,0,1,1,4,1,1,357.4,5391,6,5,13200.0,3,501,N,2,2,2,2,75,56,6276
48-02102,5,2,N,0,1,1,2,1,2,450.9,N,N,2,N,N,98,N,2,2,2,2,129,143,7749
48-02102,61,2,1,0,1,0,2,1,1,450.9,9470,16,5,29000.0,5,304,N,2,2,2,2,15,15,1304
48-02102,16,2,6,1,1,1,2,1,1,450.9,N,N,4,0.0,0,0,N,2,2,2,2,57,53,1551
48-02507,33,2,6,0,2,2,3,1,2,3731.1,8370,13,7,34000.0,5,167,N,2,2,2,2,95,95,1729
48-02507,52,2,1,0,1,1,3,1,1,3731.1,9470,16,11,75360.0,8,501,N,2,2,2,2,21,23,3986
48-02516,29,2,1,0,1,2,4,1,1,1338.4,7480,10,7,38000.0,6,460,N,2,2,2,2,95,95,2061
48-02515,63,2,1,0,1,0,5,1,1,2134.8,7860,11,9,59000.0,7,501,N,2,2,2,2,47,46,7021
48-02510,77,1,3,0,1,0,N,1,2,3092.4,N,N,9,35000.0,5,289,N,2,1,2,2,47,48,292
48-02516,57,2,1,4,1,1,4,1,1,1338.4,6070,7,7,60000.0,7,489,N,2,2,2,2,14,17,5251
48-02507,36,2,6,0,1,0,3,1,1,3731.1,7970,12,6,8100.0,2,501,N,2,2,2,2,131,79,7336
48-02510,11,2,N,2,1,2,4,1,2,3092.4,N,N,3,N,N,132,N,2,2,2,2,96,82,7623
48-02507,40,2,4,0,1,0,2,1,2,3731.1,9370,16,9,35000.0,5,276,N,2,2,2,2,202,202,2213
48-02516,15,1,6,0,1,0,N,1,1,1338.4,N,N,4,0.0,0,0,N,2,2,2,2,72,116,7002
48-02102,1,2,N,0,1,2,3,1,2,450.9,N,N,N,N,N,10,N,N,N,2,2,241,307,8823
48-02102,50,2,4,0,1,0,N,1,1,450.9,4971,6,4,14400.0,3,109,N,2,2,2,2,19,11,4189
48-02510,57,2,1,1,1,0,2,1,1,3092.4,6070,7,9,50000.0,7,501,N,2,2,1,1,233,212,3105
48-02515,39,2,1,0,1,2,5,1,1,2134.8,8180,12,9,59000.0,7,501,N,2,2,2,2,71,71,2896
48-02507,67,1,1,0,1,0,2,1,1,3731.1,5580,6,9,29900.0,5,449,N,2,2,2,2,40,40,2255
48-02507,19,1,6,0,1,0,3,1,1,3731.1,4971,6,7,15700.0,3,299,N,2,2,2,2,286,345,1612
48-02507,14,1,N,0,1,2,4,1,1,3731.1,N,N,3,N,N,289,N,2,2,2,2,31,28,8122
48-02507,56,2,6,0,2,0,N,1,2,3731.1,N,N,7,0.0,0,0,N,2,2,2,2,85,85,6351
48-02516,9,2,N,1,1,11,13,1,1,1338.4,N,N,3,N,N,203,N,2,2,2,2,88,72,7693
48-02102,24,1,4,0,1,1,2,1,2,450.9,8570,14,5,30000.0,5,227,N,2,2,2,2,18,21,3587
48-02101,65,1,1,0,1,0,2,1,1,357.4,6170,7,7,60000.0,7,356,N,2,2,2,2,33,30,7274
48-02101,21,1,6,0,9,1,5,1,1,357.4,2290,4,7,3000.0,1,501,N,2,2,2,2,144,95,1301
48-02510,30,2,1,0,1,2,4,1,2,3092.4,7860,11,9,51000.0,7,399,N,2,2,2,2,54,54,713
48-02516,30,2,6,0,6,0,N,1,1,1338.4,6890,9,10,90000.0,8,501,N,2,2,2,2,92,91,7037
48-02515,43,1,1,0,1,0,4,1,1,2134.8,3570,4,8,75000.0,8,330,N,2,2,2,2,76,77,4281
48-02516,52,2,1,4,1,1,3,1,1,1338.4,5391,6,8,12000.0,3,501,N,2,2,2,2,15,16,7289
48-02102,3,1,N,0,1,2,4,1,1,450.9,N,N,1,N,N,155,N,N,N,2,2,82,107,9196
48-02101,20,2,2,1,1,0,4,1,1,357.4,N,N,5,0.0,0,0,N,2,2,2,2,41,51,2301
48-02101,30,2,6,0,9,0,3,1,1,357.4,8680,14,7,5000.0,2,443,N,2,2,2,2,53,27,5662
48-02516,87,2,1,0,1,0,2,1,1,1338.4,N,N,5,34600.0,5,464,N,2,2,2,1,48,48,3997
48-02516,47,1,1,0,1,3,7,1,1,1338.4,7380,10,7,75000.0,8,323,N,2,2,2,2,117,116,4617
48-02516,66,1,1,0,6,0,2,1,2,1338.4,8680,14,10,9000.0,2,111,N,2,2,2,2,105,105,6790
48-02102,13,2,N,0,1,2,4,1,1,450.9,N,N,3,N,N,472,N,2,2,2,2,46,51,9233
48-02516,48,1,1,1,9,0,3,1,1,1338.4,9470,16,7,89700.0,8,501,N,2,2,2,2,95,126,1997
48-02516,73,2,1,0,1,0,3,1,1,1338.4,N,N,7,14400.0,3,501,N,2,2,2,2,63,62,2532
48-02507,17,1,6,0,2,3,4,1,2,3731.1,N,N,4,0.0,0,224,N,2,2,2,2,85,83,1728
48-02510,65,2,1,0,1,0,2,1,1,3092.4,8680,14,8,30000.0,5,501,N,2,2,2,2,51,52,251
48-02507,76,1,1,0,1,0,2,1,1,3731.1,N,N,5,29400.0,5,460,N,1,1,2,2,105,91,5880
48-02515,56,1,1,0,1,0,2,1,1,2134.8,N,N,5,34000.0,5,421,N,2,2,2,2,86,86,3123
48-02515,57,2,1,0,1,0,2,1,1,2134.8,N,N,9,53900.0,7,501,N,2,2,2,2,14,12,3128
48-02101,55,1,1,0,1,0,3,1,1,357.4,7490,10,9,65000.0,8,501,N,2,2,2,2,94,94,7217
48-02101,5,1,N,0,2,3,4,1,2,357.4,N,N,2,N,N,81,N,2,2,2,2,123,129,8451
48-02515,17,1,6,0,1,2,3,1,1,2134.8,N,N,4,100000.0,9,501,N,2,2,2,2,12,16,697
48-02516,49,1,1,0,6,2,4,1,1,1338.4,7860,11,9,39500.0,6,358,N,2,2,2,2,166,142,4489
48-02510,51,2,1,0,1,1,3,1,1,3092.4,7860,11,9,55000.0,7,501,N,2,2,2,2,204,204,1805
48-02101,9,1,N,0,1,3,5,1,1,357.4,N,N,3,N,N,501,N,2,2,2,2,81,71,8154
48-02101,7,1,N,0,1,1,4,1,1,357.4,N,N,2,N,N,501,N,2,2,2,2,161,158,8858
48-02102,49,2,1,0,1,0,2,1,1,450.9,8680,14,8,27000.0,5,501,N,2,2,2,2,76,89,7572
48-02102,50,1,6,1,1,0,2,1,2,450.9,4870,6,7,3800.0,2,59,N,2,2,2,2,54,53,1378
48-02510,74,2,4,0,1,0,N,1,1,3092.4,7870,11,10,50300.0,7,416,N,2,2,2,2,48,48,5764
48-02102,16,1,6,1,1,2,4,1,1,450.9,N,N,4,0.0,0,147,N,2,2,2,2,348,413,1281
48-02510,17,1,6,0,1,2,5,1,1,3092.4,9160,15,4,1000.0,1,501,N,2,2,2,2,91,91,413
48-02510,58,2,4,0,1,0,2,1,1,3092.4,7860,11,5,46500.0,6,501,N,2,2,2,2,152,100,327
48-02507,4,2,N,0,6,1,5,1,1,3731.1,N,N,1,N,N,256,N,N,N,2,2,30,27,8422
48-02516,59,1,1,0,1,0,2,1,1,1338.4,6680,8,5,89000.0,8,501,N,2,2,2,2,82,72,1143
48-02507,3,1,N,1,9,1,3,1,1,3731.1,N,N,1,N,N,365,N,N,N,2,2,125,98,8378
48-02102,19,1,6,1,1,0,4,1,1,450.9,8870,15,5,25000.0,4,384,N,2,2,2,2,312,184,5007
48-02101,43,1,1,1,1,1,4,1,1,357.4,770,3,1,30000.0,5,113,N,2,2,2,2,21,20,1825
48-02516,51,2,1,0,1,1,3,1,1,1338.4,7860,11,11,82000.0,8,501,N,2,2,2,2,243,243,4207
48-02101,13,1,N,0,1,2,4,1,1,357.4,N,N,3,N,N,501,N,2,2,2,2,137,135,7785
48-02510,7,2,N,0,1,2,5,1,1,3092.4,N,N,3,N,N,501,N,2,2,2,2,58,58,9017
48-02510,56,2,1,0,1,0,2,1,1,3092.4,7071,9,5,20000.0,4,501,N,2,2,2,2,17,19,3071
48-02102,0,1,N,0,1,0,5,1,1,450.9,N,N,N,N,N,390,N,N,N,2,2,55,62,9124
48-02101,18,2,6,0,1,N,N,3,0,357.4,5170,6,5,15700.0,3,N,N,2,2,2,2,65,0,122
48-02515,62,1,4,0,2,N,N,3,0,2134.8,7580,10,9,6100.0,2,46,N,1,1,2,2,46,0,185
48-02507,33,1,1,1,1,2,4,1,2,3731.1,770,3,1,12000.0,3,72,N,2,2,2,2,113,67,5557
48-02102,32,2,1,1,1,4,6,1,1,450.9,N,N,4,0.0,0,118,N,2,2,2,2,100,142,2442
48-02507,40,2,1,0,1,3,5,1,1,3731.1,7390,10,7,0.0,0,132,N,2,2,2,2,52,52,7070
48-02515,10,2,N,0,1,3,5,1,1,2134.8,N,N,3,N,N,501,N,2,2,2,2,14,17,7804
48-02101,9,2,N,0,1,2,5,1,1,357.4,N,N,3,N,N,269,N,2,2,2,2,281,227,8929
48-02102,26,2,1,0,1,1,3,1,1,450.9,7970,12,8,30000.0,5,501,N,2,2,2,2,83,98,6032
48-02507,1,1,N,0,6,0,5,1,1,3731.1,N,N,N,N,N,214,N,N,N,2,2,79,57,8902
48-02510,7,2,N,0,1,2,4,1,2,3092.4,N,N,3,N,N,377,N,2,2,2,2,74,61,8909
48-02516,33,2,1,0,1,0,5,1,1,1338.4,8561,14,7,17700.0,4,501,N,2,2,2,2,131,79,6049
48-02510,45,1,1,0,1,0,6,1,2,3092.4,N,N,1,12000.0,3,287,N,1,1,1,2,107,108,6631
48-02510,60,1,1,1,1,0,2,1,1,3092.4,3580,4,9,102000.0,9,501,N,2,2,2,2,213,212,3104
48-02515,64,2,4,0,1,0,N,1,1,2134.8,N,N,5,9300.0,2,70,N,2,2,2,2,118,86,3150
48-02101,24,1,2,1,1,0,4,1,1,357.4,7071,9,4,18200.0,4,227,N,2,2,2,2,56,51,2300
48-02101,80,1,1,0,1,0,5,1,1,357.4,7670,10,10,77100.0,8,284,N,2,1,2,1,31,31,1816
48-02516,66,2,3,0,6,0,2,1,1,1338.4,8680,14,5,32600.0,5,349,N,2,2,2,2,101,102,5183
48-02102,4,2,N,0,1,0,5,1,1,450.9,N,N,1,N,N,249,N,N,N,2,2,51,53,7961
48-02510,26,2,6,0,1,0,5,1,1,3092.4,8680,14,9,10520.0,3,232,N,2,2,2,2,75,54,2711
48-02102,64,1,1,0,1,0,2,1,1,450.9,6290,7,7,51600.0,7,501,N,2,2,2,1,55,67,1850
48-02101,34,1,6,1,1,0,3,1,1,357.4,N,N,3,6500.0,2,228,N,1,2,2,2,18,19,7382
