SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
2,2,1,2,9,0,48-02507,65,0,2,501
1,1,6,1,7,0,48-02101,45,2,4,501
1,2,1,1,7,0,48-02101,73,0,2,444
1,1,1,1,7,1,48-02510,28,0,3,501
1,1,1,2,6,1,48-02515,18,2,4,145
1,6,9,1,1,1,48-02101,18,1,6,501
2,1,1,1,0,0,48-02102,47,0,3,501
2,6,1,1,3,0,48-02101,27,0,3,414
2,4,1,1,6,0,48-02507,66,0,N,327
1,4,1,1,7,0,48-02510,75,0,N,480
2,6,1,2,2,0,48-02516,18,2,5,75
2,2,8,1,0,1,48-02515,32,3,8,210
1,N,1,1,N,0,48-02101,10,2,4,416
1,1,1,1,3,1,48-02516,26,0,2,302
1,1,1,2,8,0,48-02101,40,2,6,458
1,1,1,1,9,0,48-02510,68,0,3,501
2,N,9,1,N,1,48-02510,13,1,2,270
1,4,1,1,7,0,48-02515,46,0,2,381
1,6,1,1,8,1,48-02515,33,2,8,501
1,1,1,1,9,0,48-02507,64,0,2,501
1,6,1,1,1,0,48-02101,17,2,4,501
1,6,1,1,0,0,48-02101,15,2,4,501
1,1,1,1,2,0,48-02507,61,0,3,323
1,1,8,2,5,1,48-02515,35,3,6,187
2,6,1,1,1,0,48-02507,17,0,2,295
1,6,8,1,5,1,48-02101,24,0,2,260
1,1,1,1,7,0,48-02507,72,0,2,501
2,1,1,1,1,0,48-02101,39,4,6,492
2,N,1,1,N,1,48-02101,8,4,5,277
1,6,1,1,2,0,48-02510,28,0,3,423
1,N,1,1,N,0,48-02102,0,3,4,350
2,6,1,1,9,0,48-02102,55,0,N,501
1,4,1,1,7,0,48-02507,37,0,2,501
1,1,1,1,3,0,48-02102,49,1,3,501
1,1,1,1,8,0,48-02510,85,0,2,501
2,4,1,2,3,0,48-02102,45,1,2,74
1,6,6,1,2,0,48-02510,21,0,4,501
1,1,1,1,8,0,48-02516,68,0,2,501
1,6,1,1,2,0,48-02516,21,0,N,57
1,N,1,1,N,0,48-02510,11,4,6,224
1,N,1,2,N,1,48-02515,4,3,5,209
2,N,1,1,N,0,48-02516,11,3,5,361
1,N,1,1,N,1,48-02102,2,3,5,73
1,1,1,1,9,0,48-02507,37,2,4,498
1,6,1,1,6,0,48-02516,33,0,3,501
2,1,1,1,9,1,48-02510,48,0,2,501
1,N,8,1,N,1,48-02515,3,3,6,109
2,1,1,1,5,0,48-02510,53,0,2,385
2,1,1,1,0,0,48-02102,32,4,6,147
1,N,1,2,N,0,48-02101,14,2,3,31
2,N,8,2,N,4,48-02516,10,1,3,336
2,6,1,1,1,0,48-02101,23,0,3,501
2,N,1,2,N,2,48-02507,11,2,3,136
1,1,9,2,4,0,48-02102,36,2,4,147
2,6,1,1,1,0,48-02101,17,3,6,501
1,N,1,1,N,0,48-02101,4,0,6,174
1,N,6,1,N,0,48-02510,2,3,5,146
2,4,1,2,3,0,48-02101,77,0,2,224
2,4,1,2,5,0,48-02510,81,0,N,245
2,2,1,1,3,0,48-02102,20,1,5,390
2,3,8,1,5,1,48-02515,82,0,N,211
1,N,9,1,N,1,48-02515,1,3,8,210
2,1,1,1,9,4,48-02101,50,3,5,501
1,N,6,1,N,0,48-02516,6,2,7,208
2,1,1,1,8,0,48-02101,58,0,3,501
1,1,1,1,9,0,48-02510,60,0,2,501
1,6,2,2,0,0,48-02507,40,0,N,0
1,1,1,1,6,0,48-02516,32,0,2,420
1,6,1,1,5,0,48-02516,23,0,N,242
1,2,1,1,9,0,48-02515,49,0,N,501
2,4,1,1,6,0,48-02510,55,0,3,450
2,1,1,1,5,0,48-02510,60,0,2,501
2,1,1,1,3,0,48-02510,70,0,3,501
2,4,1,1,5,0,48-02102,84,0,2,213
2,3,1,0,3,0,48-02507,92,N,N,91
1,1,1,1,4,1,48-02101,36,5,7,135
2,4,1,2,6,0,48-02510,30,0,N,286
1,6,6,1,8,0,48-02515,44,0,N,501
1,4,1,1,5,0,48-02101,61,0,N,253
2,4,1,2,5,0,48-02102,47,0,N,244
2,1,1,1,6,0,48-02102,55,0,2,447
1,N,8,1,N,4,48-02507,5,3,5,139
2,3,1,1,7,0,48-02102,72,0,N,478
1,N,1,1,N,0,48-02507,11,3,5,501
2,1,1,1,9,0,48-02101,32,0,2,501
1,1,1,2,2,0,48-02516,65,0,3,46
1,6,1,1,3,0,48-02101,20,0,6,476
1,1,1,1,9,0,48-02101,58,0,2,501
1,N,1,2,N,1,48-02102,5,3,5,285
1,1,8,1,6,4,48-02507,32,2,8,201
2,3,1,1,7,0,48-02507,84,0,N,427
2,3,2,1,3,0,48-02515,67,0,N,138
1,1,1,1,7,0,48-02515,49,2,4,281
1,N,1,1,N,0,48-02515,1,2,4,232
2,1,1,1,4,1,48-02101,66,0,3,313
1,N,2,1,N,0,48-02510,8,2,4,501
2,6,1,1,1,0,48-02101,25,0,3,501
2,4,1,1,5,0,48-02507,45,0,3,299
1,1,1,1,9,0,48-02507,70,0,2,501
2,1,1,1,0,0,48-02510,56,0,2,445
2,4,1,1,6,0,48-02102,69,0,N,377
1,4,1,1,6,4,48-02510,80,0,N,315
2,N,1,1,N,0,48-02515,8,0,N,N
2,4,2,2,3,0,48-02515,62,0,N,105
2,N,1,1,N,0,48-02516,0,1,3,501
1,4,9,1,7,0,48-02515,64,0,N,418
2,N,2,2,N,0,48-02516,2,1,3,215
2,4,2,1,6,0,48-02515,57,0,2,303
1,1,8,1,6,0,48-02507,57,0,4,324
1,1,1,1,9,0,48-02102,53,0,3,501
2,1,6,1,9,0,48-02510,77,0,2,501
1,1,1,1,5,0,48-02510,66,0,2,279
1,6,1,1,0,1,48-02101,16,1,5,254
1,1,1,1,8,0,48-02101,36,1,4,501
2,N,1,1,N,0,48-02515,8,0,5,501
1,1,1,1,6,0,48-02102,92,0,2,318
1,1,1,2,7,1,48-02102,30,2,4,407
1,1,1,1,8,0,48-02102,48,1,4,294
2,1,1,2,0,0,48-02102,43,1,5,292
1,6,1,2,5,0,48-02102,28,0,N,213
2,1,1,1,4,0,48-02102,79,0,3,496
1,4,1,1,6,0,48-02102,34,0,N,284
1,6,1,1,0,0,48-02102,17,1,5,390
1,1,8,1,6,1,48-02102,56,0,2,407
1,6,8,1,3,1,48-02515,18,3,6,109
2,1,1,1,0,0,48-02516,61,0,2,104
1,4,1,1,6,0,48-02510,58,0,N,281
2,3,1,0,4,0,48-02510,92,N,N,N
2,1,1,1,6,0,48-02516,68,0,2,501
2,N,1,2,N,0,48-02101,0,1,3,501
1,1,2,1,9,0,48-02516,41,2,6,372
2,4,1,2,2,0,48-02507,53,0,N,67
2,4,1,1,9,0,48-02516,56,0,N,501
2,1,1,1,6,1,48-02507,25,1,3,333
2,1,1,1,0,1,48-02516,54,0,3,501
1,1,1,1,9,0,48-02510,41,3,5,478
1,6,1,1,0,0,48-02516,17,2,4,501
2,1,1,2,0,0,48-02516,26,2,4,58
2,3,1,2,4,0,48-02102,82,0,N,155
2,5,1,1,1,0,48-02515,37,0,6,420
2,1,1,1,5,0,48-02102,60,0,5,191
1,1,1,1,8,0,48-02102,52,0,2,501
2,3,1,1,6,0,48-02516,69,0,N,335
1,1,1,1,6,0,48-02507,67,0,2,260
1,1,1,1,9,0,48-02507,72,0,2,501
1,N,1,1,N,0,48-02516,7,0,2,N
2,1,1,1,3,0,48-02516,43,3,7,501
1,1,1,1,9,0,48-02515,68,0,2,501
1,N,1,2,N,0,48-02102,1,1,2,98
2,1,1,1,8,0,48-02102,35,2,4,501
2,1,1,1,7,0,48-02102,23,0,2,475
2,1,1,1,3,0,48-02101,65,0,2,211
2,1,1,1,0,0,48-02515,77,0,2,174
2,N,1,1,N,0,48-02516,5,3,6,258
2,1,1,1,7,0,48-02102,34,1,3,501
2,1,1,1,7,0,48-02507,63,0,2,501
1,1,1,1,4,0,48-02101,81,0,2,335
1,N,1,1,N,1,48-02516,1,2,4,309
2,N,1,1,N,0,48-02515,5,2,4,346
1,1,1,1,8,0,48-02510,57,0,3,501
2,1,1,1,2,0,48-02101,71,0,2,156
1,1,1,1,5,0,48-02101,75,0,2,384
2,N,1,1,N,0,48-02516,2,0,4,436
1,6,1,1,0,1,48-02507,16,3,6,311
1,1,1,1,9,0,48-02102,74,0,2,501
1,1,1,2,6,0,48-02507,36,1,3,501
2,3,1,1,4,0,48-02101,69,0,N,165
1,6,1,2,0,1,48-02507,15,2,3,136
2,2,8,0,1,4,48-02515,51,N,N,N
2,1,2,2,0,0,48-02507,27,1,3,340
2,3,1,0,3,0,48-02102,77,N,N,N
2,4,5,1,7,1,48-02510,46,0,3,484
2,4,1,1,8,0,48-02101,59,0,N,501
2,2,1,1,0,1,48-02101,20,0,4,0
1,6,1,1,5,1,48-02516,30,2,3,204
2,6,1,1,1,0,48-02515,19,1,4,185
1,1,1,2,8,1,48-02516,57,0,4,501
2,6,1,1,0,0,48-02510,42,0,3,94
1,1,1,1,8,0,48-02515,62,0,3,501
2,N,1,1,N,0,48-02101,11,2,5,198
1,N,8,1,N,1,48-02101,9,3,5,331
1,1,1,1,4,0,48-02516,70,0,2,206
1,N,1,1,N,1,48-02101,11,4,7,501
1,1,1,1,8,4,48-02515,49,1,3,501
2,1,1,1,5,0,48-02515,42,1,3,501
1,4,9,1,7,1,48-02101,57,0,N,379
2,6,9,1,4,1,48-02101,21,1,6,501
2,N,1,1,N,0,48-02516,9,2,3,501
1,6,2,0,2,0,48-02102,69,N,N,N
2,6,1,1,2,0,48-02101,17,3,5,287
1,1,1,1,9,0,48-02510,62,0,2,501
2,1,1,1,6,0,48-02102,39,1,3,501
2,1,1,1,2,0,48-02102,62,0,2,494
2,1,8,1,5,1,48-02507,43,0,6,501
2,1,1,1,9,0,48-02102,41,4,6,501
1,1,1,1,9,0,48-02516,35,2,4,501
2,N,1,2,N,4,48-02507,9,2,4,131
2,6,1,1,5,0,48-02516,34,0,3,501
1,1,1,1,7,0,48-02101,69,0,2,373
2,2,1,1,2,1,48-02101,21,0,5,251
2,5,1,1,8,0,48-02510,55,0,N,501
2,1,1,1,5,0,48-02102,32,3,5,222
1,N,2,1,N,0,48-02101,7,3,6,443
1,1,1,1,0,0,48-02101,49,1,3,0
1,1,1,1,6,0,48-02510,79,0,2,501
1,N,1,2,N,0,48-02102,12,0,7,121
1,1,1,1,8,0,48-02102,83,0,2,501
1,6,2,1,0,0,48-02516,22,3,7,95
1,6,1,1,3,0,48-02102,60,0,N,94
2,1,1,1,5,0,48-02515,30,1,3,501
2,5,2,2,3,0,48-02507,53,0,N,104
2,6,1,1,0,0,48-02510,15,2,3,221
2,4,1,1,6,1,48-02101,40,1,3,209
1,3,1,1,0,0,48-02101,77,0,N,0
2,3,1,1,8,0,48-02507,54,0,3,457
1,6,1,1,4,1,48-02510,34,0,2,190
1,1,1,1,7,0,48-02516,61,1,5,289
1,1,1,1,9,0,48-02507,33,2,4,501
1,6,2,2,1,0,48-02507,23,0,N,15
1,6,1,1,0,0,48-02102,16,1,3,406
2,N,1,1,N,0,48-02515,11,2,4,185
2,2,1,1,5,1,48-02102,40,0,N,264
2,1,1,1,3,0,48-02102,54,0,4,501
2,N,1,1,N,0,48-02515,0,3,5,501
1,4,1,0,2,0,48-02515,46,N,N,N
1,6,1,1,6,0,48-02516,38,0,5,501
2,6,1,1,0,0,48-02102,16,1,2,200
1,1,1,1,7,0,48-02101,67,0,2,501
2,1,1,1,6,0,48-02101,60,0,3,501
1,6,9,1,1,0,48-02516,18,1,4,463
2,N,2,2,N,0,48-02102,10,1,3,301
2,1,1,1,1,0,48-02102,61,0,4,501
2,1,1,1,7,0,48-02101,56,0,3,501
1,1,1,1,5,0,48-02507,67,0,2,449
2,6,1,2,7,0,48-02102,27,0,N,368
2,4,1,1,7,0,48-02515,47,0,N,466
1,1,2,1,4,0,48-02101,47,0,6,185
2,N,1,2,N,1,48-02102,11,3,4,166
2,1,1,1,5,0,48-02510,64,0,2,291
1,N,1,2,N,4,48-02510,9,3,4,485
1,6,1,1,0,0,48-02510,16,2,4,501
1,3,1,1,8,0,48-02102,68,0,N,501
1,N,1,1,N,0,48-02516,4,3,5,14
2,1,1,1,6,0,48-02101,36,2,4,403
2,1,1,1,6,0,48-02101,37,2,4,501
2,3,1,1,9,1,48-02507,69,0,N,501
1,1,1,1,9,0,48-02516,52,0,2,501
2,1,1,1,8,0,48-02510,66,2,6,501
2,6,1,1,2,1,48-02102,17,3,5,182
2,6,8,1,1,1,48-02101,24,0,3,372
2,1,1,2,2,0,48-02507,73,0,3,346
1,3,1,1,8,0,48-02101,61,0,2,501
1,1,1,1,9,0,48-02510,54,3,6,501
1,4,1,1,9,0,48-02516,42,0,2,501
2,1,1,1,7,0,48-02101,38,2,4,409
2,N,1,1,N,1,48-02101,13,1,3,501
1,6,8,1,0,1,48-02101,16,3,5,331
1,N,1,1,N,1,48-02102,7,2,4,315
2,N,1,1,N,0,48-02101,9,2,4,501
2,N,9,1,N,1,48-02507,13,2,3,137
1,1,1,1,8,1,48-02507,51,0,5,257
2,4,1,1,3,0,48-02102,68,0,N,110
1,1,1,1,9,1,48-02101,41,2,4,501
1,1,1,1,5,0,48-02101,68,0,2,382
1,1,1,1,9,0,48-02516,67,0,2,501
2,N,2,2,N,0,48-02507,0,1,3,340
2,4,1,1,4,0,48-02510,45,0,6,175
1,3,1,1,6,0,48-02515,85,0,3,447
2,4,1,1,7,0,48-02515,59,0,N,445
1,6,1,1,5,0,48-02101,23,0,3,501
1,1,1,1,9,0,48-02101,71,0,2,501
1,2,1,1,0,0,48-02102,49,0,2,0
2,1,1,1,6,0,48-02516,29,1,3,253
1,1,1,2,7,0,48-02101,24,0,2,501
2,N,1,2,N,0,48-02102,5,1,2,98
2,1,1,1,3,0,48-02507,76,0,2,228
2,4,1,2,9,0,48-02507,47,2,3,501
2,4,1,0,0,0,48-02515,27,N,N,N
1,N,1,1,N,0,48-02101,5,3,5,247
1,6,1,2,8,1,48-02510,33,3,5,458
1,1,1,1,7,0,48-02515,29,2,4,232
2,N,1,1,N,0,48-02101,2,2,4,354
1,N,1,1,N,0,48-02515,0,2,4,358
2,6,1,1,4,1,48-02101,21,0,4,214
1,6,1,1,8,0,48-02515,40,1,2,450
1,6,1,1,2,0,48-02516,17,0,7,333
1,1,9,1,4,0,48-02101,70,0,2,257
2,6,1,2,6,0,48-02515,25,0,N,338
2,1,8,1,4,1,48-02507,42,0,2,293
1,1,1,1,9,0,48-02510,70,0,3,501
2,1,1,1,7,0,48-02515,64,0,2,329
2,1,1,1,2,0,48-02102,66,0,2,458
1,1,1,1,9,0,48-02507,56,0,2,501
1,2,2,0,0,0,48-02102,43,N,N,N
2,N,1,1,N,0,48-02507,11,3,5,411
1,N,1,1,N,1,48-02101,9,1,4,343
2,1,1,1,1,1,48-02515,29,3,5,211
1,4,1,1,2,1,48-02507,44,0,N,45
2,5,2,0,2,0,48-02515,56,N,N,70
2,2,1,2,5,0,48-02515,36,1,3,125
2,3,1,1,6,0,48-02516,77,0,N,323
1,N,8,1,N,2,48-02516,4,3,5,261
2,1,1,1,1,0,48-02515,34,2,4,146
2,N,1,1,N,1,48-02101,11,2,4,501
1,1,1,1,8,0,48-02510,68,0,2,501
2,4,1,1,5,0,48-02102,79,0,N,208
1,1,1,1,6,0,48-02102,56,0,2,315
2,4,1,2,3,0,48-02102,55,0,N,80
2,1,1,1,0,0,48-02102,42,0,3,155
1,N,9,1,N,0,48-02101,4,3,6,299
1,N,1,1,N,0,48-02101,3,0,6,197
2,3,1,1,6,0,48-02102,80,0,3,501
1,6,1,2,5,0,48-02515,31,0,N,209
1,1,1,1,3,0,48-02515,67,0,2,323
1,6,1,2,0,1,48-02515,20,0,3,207
1,1,1,1,8,0,48-02507,45,4,6,207
1,1,1,1,9,0,48-02510,64,0,2,501
2,1,1,1,5,0,48-02101,29,1,3,337
1,1,1,1,9,0,48-02510,48,1,4,501
2,N,1,1,N,0,48-02515,3,1,3,501
1,N,8,1,N,1,48-02515,9,1,2,0
1,N,1,1,N,0,48-02101,9,1,4,403
2,1,1,1,0,1,48-02516,29,2,4,309
2,3,1,1,4,0,48-02102,63,0,2,169
2,1,6,1,7,0,48-02507,53,0,2,501
2,1,1,1,5,0,48-02516,87,0,2,464
1,N,6,1,N,0,48-02102,11,2,4,501
2,1,1,1,8,0,48-02101,58,1,4,501
2,1,1,1,9,0,48-02101,41,2,4,501
2,6,1,1,5,0,48-02507,33,0,N,265
2,6,1,1,1,0,48-02507,17,3,5,473
1,1,1,2,4,4,48-02101,43,2,4,204
2,3,1,1,8,0,48-02101,67,0,N,501
1,6,1,1,5,0,48-02510,28,0,3,501
1,6,1,2,4,0,48-02507,34,0,N,166
2,6,1,1,3,0,48-02102,41,0,2,501
1,4,1,1,9,0,48-02516,66,0,N,501
2,1,1,1,8,0,48-02516,42,1,3,501
2,4,1,1,2,0,48-02101,75,0,2,474
2,1,1,1,7,0,48-02102,38,3,5,327
2,6,1,1,5,0,48-02515,27,0,4,501
1,1,1,1,5,0,48-02102,74,0,2,369
2,1,1,1,4,0,48-02510,60,0,6,501
1,4,1,1,6,0,48-02102,66,0,N,372
2,1,8,1,6,4,48-02102,53,0,6,374
2,N,1,2,N,1,48-02507,1,2,5,80
1,1,1,2,1,0,48-02102,75,0,2,96
1,N,1,1,N,0,48-02515,2,1,3,398
2,1,1,1,2,0,48-02102,33,3,5,200
1,6,1,1,7,1,48-02101,23,0,3,469
2,1,1,1,4,0,48-02102,69,0,2,275
1,1,9,1,1,1,48-02102,59,2,4,63
1,1,1,1,8,0,48-02510,53,1,3,501
1,1,6,1,7,0,48-02516,57,0,4,381
2,6,9,2,4,0,48-02507,28,3,4,89
1,4,1,2,5,1,48-02101,48,1,3,237
1,2,1,2,2,0,48-02102,75,0,N,49
1,6,8,1,0,1,48-02101,16,0,N,0
1,1,1,1,6,0,48-02510,78,0,2,358
1,6,1,2,5,0,48-02516,25,0,5,240
2,4,1,1,2,0,48-02510,37,0,3,83
2,6,1,2,5,1,48-02507,32,0,N,263
2,1,1,1,3,0,48-02101,30,2,4,239
2,1,1,1,9,0,48-02507,67,0,2,501
2,6,1,1,0,2,48-02507,16,2,4,233
2,4,1,2,6,0,48-02102,45,3,4,138
2,4,1,1,6,0,48-02507,59,0,2,501
1,N,1,1,N,0,48-02507,8,2,5,501
1,1,1,1,8,0,48-02507,43,1,4,491
2,N,1,1,N,0,48-02516,11,2,3,501
1,3,1,1,9,0,48-02510,69,0,N,501
1,5,1,0,0,0,48-02515,40,N,N,0
1,1,1,1,9,0,48-02516,31,1,3,501
1,1,1,1,9,0,48-02510,67,0,2,501
1,1,1,1,9,0,48-02510,38,3,5,501
2,4,1,1,8,0,48-02516,47,1,2,501
1,N,1,1,N,0,48-02101,12,3,6,501
1,N,1,2,N,0,48-02516,1,2,4,58
2,6,1,1,0,1,48-02101,26,0,6,292
2,6,2,2,2,0,48-02101,27,3,5,76
2,4,1,1,9,0,48-02510,60,0,N,501
2,1,2,1,7,0,48-02101,36,0,2,501
1,N,1,1,N,1,48-02515,13,2,5,246
1,6,2,0,3,0,48-02101,20,N,N,N
2,6,1,1,5,0,48-02515,34,0,4,232
1,6,1,1,4,1,48-02515,31,1,3,156
2,1,6,1,0,0,48-02507,56,0,4,324
2,6,1,1,2,0,48-02516,17,1,3,501
2,1,1,1,3,0,48-02515,62,0,2,202
1,1,1,1,0,1,48-02507,48,0,4,94
1,6,1,1,0,0,48-02507,16,1,4,437
1,1,1,2,3,0,48-02102,63,0,2,176
1,N,1,1,N,0,48-02510,1,2,4,501
2,6,9,1,2,0,48-02101,18,0,3,501
2,6,1,1,9,0,48-02510,53,0,N,501
1,6,6,1,6,0,48-02510,30,0,5,501
1,N,1,1,N,0,48-02516,3,3,5,294
2,1,1,1,0,0,48-02516,61,0,3,501
2,4,1,2,3,0,48-02507,61,0,N,98
1,2,1,0,0,1,48-02102,39,N,N,N
2,1,9,1,7,0,48-02101,60,0,6,501
2,6,1,1,2,0,48-02510,22,0,2,147
2,1,1,1,2,0,48-02507,83,0,2,322
1,1,1,1,9,0,48-02515,66,0,3,501
2,1,1,1,8,0,48-02510,37,2,4,501
2,1,1,1,8,0,48-02516,36,2,4,501
1,1,1,1,8,0,48-02102,60,0,2,501
1,1,1,1,8,0,48-02510,34,2,4,501
2,1,1,2,2,4,48-02507,32,2,4,131
1,N,1,1,N,0,48-02102,12,0,5,197
1,N,1,1,N,1,48-02102,14,3,4,92
1,6,1,2,1,0,48-02101,17,2,4,491
2,4,1,1,7,0,48-02516,80,0,N,489
1,6,1,1,5,0,48-02101,26,0,4,501
2,N,1,1,N,0,48-02516,6,3,5,501
1,6,1,1,2,1,48-02507,18,3,6,311
2,6,1,2,3,1,48-02102,22,0,2,142
1,6,2,1,1,0,48-02101,17,0,6,185
2,4,6,1,1,0,48-02507,64,0,2,355
2,6,1,1,0,0,48-02516,15,1,3,501
1,1,1,1,7,0,48-02510,35,1,5,244
1,4,1,2,3,0,48-02516,69,0,3,190
2,1,1,1,2,0,48-02510,53,0,2,501
2,1,1,1,9,0,48-02101,47,2,4,501
1,1,1,1,5,0,48-02101,49,0,4,501
2,1,1,1,5,0,48-02101,80,0,2,281
2,6,1,2,3,1,48-02101,23,1,2,91
2,1,7,1,4,0,48-02101,50,0,2,501
1,1,1,1,3,0,48-02101,57,0,3,501
1,1,1,1,9,0,48-02102,81,0,2,501
2,4,1,2,3,0,48-02516,67,0,N,99
1,6,1,1,0,0,48-02515,16,0,2,5
1,1,1,1,9,0,48-02516,39,2,4,501
2,6,9,1,4,0,48-02515,26,0,3,501
2,N,1,1,N,0,48-02101,7,1,3,501
1,6,1,1,3,1,48-02516,22,1,5,246
2,3,1,1,5,0,48-02510,78,0,N,226
2,6,1,2,4,0,48-02507,22,0,4,501
2,1,1,1,7,0,48-02515,39,3,5,404
2,1,1,1,7,0,48-02515,57,0,2,501
1,1,1,1,6,0,48-02102,60,0,2,447
1,N,9,2,N,0,48-02515,12,2,4,501
1,6,1,1,6,0,48-02102,35,0,N,320
1,3,1,1,9,0,48-02515,72,0,2,501
1,1,1,1,9,0,48-02515,35,1,3,501
2,4,2,1,3,0,48-02516,43,2,3,98
1,1,1,1,7,0,48-02102,62,0,4,434
2,N,2,1,N,0,48-02510,9,3,5,501
1,N,1,2,N,0,48-02102,4,1,3,492
2,N,1,1,N,0,48-02510,9,2,4,501
1,6,1,2,5,0,48-02515,50,0,N,234
1,1,1,1,5,1,48-02515,40,0,2,158
2,1,1,1,3,0,48-02510,60,0,4,365
2,6,6,1,8,0,48-02516,29,0,N,494
1,4,1,1,9,0,48-02510,57,0,N,501
1,6,1,1,6,0,48-02510,34,1,2,227
1,1,8,1,7,1,48-02101,45,1,3,501
2,N,1,1,N,0,48-02102,5,0,7,348
1,1,1,1,7,0,48-02515,28,0,2,501
2,1,1,1,8,0,48-02101,66,0,2,501
2,N,2,1,N,0,48-02516,4,0,6,240
2,1,1,1,7,0,48-02510,32,2,4,295
1,1,1,1,4,0,48-02515,62,0,2,257
1,4,1,1,5,0,48-02507,84,0,2,249
1,1,1,1,8,0,48-02510,54,0,2,383
1,4,1,1,3,0,48-02101,51,0,N,119
1,N,1,2,N,0,48-02516,11,1,2,249
2,1,1,2,4,0,48-02515,46,0,2,215
1,4,1,1,6,0,48-02101,71,0,N,309
2,1,1,1,7,0,48-02516,28,1,3,501
2,4,1,2,4,0,48-02102,67,0,6,249
2,6,1,1,0,0,48-02101,17,2,4,501
1,1,1,1,4,0,48-02102,70,0,2,265
2,1,1,1,9,0,48-02515,35,3,5,501
1,N,1,1,N,0,48-02516,4,3,5,501
2,2,1,1,4,0,48-02515,25,0,3,501
1,N,1,2,N,0,48-02102,13,1,2,74
1,6,1,2,2,0,48-02101,24,1,3,370
2,1,1,1,8,0,48-02102,41,1,3,501
1,1,1,1,9,0,48-02507,66,0,2,501
2,1,1,1,7,0,48-02101,32,0,4,501
1,1,1,2,4,0,48-02102,62,0,2,129
1,4,1,1,7,0,48-02515,46,0,2,338
2,1,1,1,7,0,48-02510,52,0,2,501
2,1,1,1,0,0,48-02510,55,0,4,501
1,1,1,1,8,0,48-02515,39,3,5,404
1,1,1,1,9,0,48-02102,54,0,3,501
1,N,1,1,N,0,48-02510,3,1,3,501
2,1,1,1,4,0,48-02101,29,2,4,354
1,6,2,1,0,0,48-02507,19,0,5,375
1,N,1,1,N,0,48-02101,14,2,4,73
2,1,1,1,5,0,48-02102,61,0,2,501
2,N,1,1,N,0,48-02515,0,2,3,501
2,N,1,2,N,0,48-02102,11,7,8,182
1,1,1,1,7,0,48-02102,60,0,2,289
1,1,1,1,8,0,48-02516,30,3,5,294
1,1,1,1,8,0,48-02101,39,2,4,501
2,1,1,1,9,0,48-02515,64,0,2,501
2,1,1,1,3,0,48-02102,80,0,3,287
1,N,1,1,N,0,48-02102,4,2,4,253
1,6,1,1,1,0,48-02101,17,1,3,0
2,1,1,1,0,0,48-02507,49,0,3,501
2,1,1,1,8,0,48-02101,53,0,2,501
1,1,1,1,7,0,48-02101,73,0,2,488
1,1,1,1,7,0,48-02101,66,0,2,501
