,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
61,53,2,N,4,1,3,2,9,6,1,51,2,N,1,3,60.0
62,40,2,N,8,1,1,1,4,5,1,44,1,N,1,1,40.0
63,32,2,N,3,1,3,0,N,1,1,85,2,N,2,3,40.0
64,52,2,N,12,3,4,2,9,6,2,36,2,N,1,6,40.0
65,84,2,N,6,1,4,2,1,3,2,58,2,N,1,4,60.0
66,24,2,N,7,1,4,0,1,6,1,55,2,N,3,2,40.0
67,51,2,N,3,1,3,0,2,6,2,94,2,N,2,2,60.0
68,0,1,N,8,1,6,2,0,9,1,70,2,N,1,2,40.0
69,22,2,N,9,1,5,2,7,8,2,36,2,N,1,3,60.0
70,3,1,N,4,1,5,2,7,8,1,42,2,N,1,4,40.0
71,45,2,N,10,1,4,2,3,8,2,32,2,N,1,9,60.0
72,51,2,5,8,1,5,2,6,1,2,76,2,N,1,2,40.0
73,27,2,N,9,1,5,2,5,9,1,41,2,N,1,9,60.0
74,58,2,N,10,1,5,2,8,6,2,31,2,N,1,4,60.0
75,39,2,N,2,1,4,1,9,6,2,39,2,N,1,6,80.0
76,0,2,N,4,1,5,0,3,1,1,56,1,N,3,1,20.0
77,0,2,N,4,1,N,2,0,3,1,14,2,N,1,N,60.0
78,32,2,N,10,1,2,1,9,9,2,34,2,N,1,0,60.0
79,8,2,N,3,1,N,0,0,1,2,13,2,N,2,N,40.0
80,46,2,N,3,2,6,0,1,6,2,60,2,N,3,0,40.0
81,60,2,N,7,1,1,1,0,5,2,72,2,N,1,6,60.0
82,50,2,N,N,1,N,1,7,5,2,1,2,N,1,N,60.0
83,33,2,N,8,1,4,2,9,6,2,64,2,N,1,7,60.0
84,21,2,N,6,1,2,2,2,6,2,39,2,N,1,4,60.0
85,15,2,N,11,1,4,2,3,9,1,74,2,N,1,3,80.0
86,0,2,N,10,1,6,2,0,7,2,25,2,N,1,0,80.0
87,74,2,N,12,1,5,2,3,2,1,73,1,N,1,3,60.0
88,59,2,N,12,1,2,2,4,3,2,36,2,N,1,3,60.0
