,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
72,14,2,N,3,5,2,3,74,36-04010,2,2,5,1,2,N,37,0.0
73,69,0,4,0,N,2,N,110,32-00405,9,2,66,0,3,0,159,20.0
74,52,0,4,N,N,1,9,501,36-04010,9,2,65,0,2,6,452,0.0
75,61,4,4,0,N,1,9,501,06-07502,1,2,22,0,2,7,501,40.0
76,67,0,1,0,3,1,9,501,08-00803,2,1,82,0,2,2,97,20.0
77,14,0,N,2,5,0,4,204,19-01700,2,2,8,N,N,N,N,0.0
78,45,0,1,0,2,1,1,9,40-00200,2,2,48,0,2,5,86,40.0
79,6,0,N,7,9,2,7,43,51-51255,6,1,11,1,3,N,252,0.0
80,83,0,1,0,2,2,3,138,38-00100,6,1,41,0,2,2,501,40.0
81,45,2,1,1,3,2,7,215,36-03710,8,2,71,0,6,2,215,20.0
82,5,4,N,0,3,2,2,57,51-01301,8,1,1,2,3,N,122,20.0
83,21,1,6,2,4,1,2,122,40-00200,9,2,30,0,2,6,256,0.0
84,25,0,6,0,N,1,6,501,29-01901,9,2,20,0,3,2,324,20.0
85,57,1,1,0,2,1,4,95,17-03529,8,2,45,1,3,8,501,0.0
86,21,2,6,0,N,0,0,N,38-00100,1,1,21,N,N,3,N,60.0
87,83,4,6,2,4,2,0,94,51-51255,2,1,36,0,N,6,423,0.0
88,55,0,4,0,N,2,9,501,51-51255,9,1,62,0,N,2,99,40.0
89,17,3,6,0,N,2,4,187,36-03710,8,1,29,0,N,8,501,40.0
90,19,0,4,1,3,0,1,N,30-00600,1,1,68,N,N,7,N,20.0
91,62,0,1,1,3,2,0,232,26-02702,9,1,67,0,3,0,253,40.0
92,4,4,N,1,11,1,9,501,51-51255,9,2,1,1,4,N,501,40.0
93,1,0,N,2,3,2,N,380,19-01700,6,1,1,1,3,N,122,60.0
94,42,1,2,1,4,1,4,338,40-00200,1,1,23,0,3,4,377,20.0
95,70,4,1,1,2,2,8,423,06-07502,1,2,34,0,2,7,501,20.0
96,49,1,4,0,N,2,2,76,40-00200,1,2,33,0,5,4,56,20.0
97,33,0,6,N,N,2,0,98,40-00200,2,2,33,0,2,1,48,20.0
98,18,4,6,2,4,0,N,110,32-00405,1,1,33,N,N,2,90,0.0
99,18,2,6,N,N,1,1,161,36-03710,1,2,51,0,2,6,501,0.0
100,66,0,3,N,N,1,4,182,36-04010,9,2,66,0,2,4,206,40.0
101,43,1,6,0,2,2,5,196,51-01301,9,2,23,0,N,8,501,20.0
102,9,2,N,3,5,2,N,150,51-01301,1,2,9,2,4,N,282,40.0
103,77,0,2,0,N,1,9,501,38-00100,3,2,42,0,2,7,501,40.0
104,95,4,3,0,N,1,N,501,51-01301,1,2,74,0,N,5,329,40.0
105,14,0,N,0,4,1,7,377,28-01100,6,1,4,3,7,N,105,0.0
106,55,1,4,0,N,1,4,501,08-00803,1,1,29,0,3,3,190,20.0
107,47,2,3,0,N,1,5,316,01-01301,2,2,84,0,N,4,169,40.0
108,70,4,3,0,3,1,6,291,36-04010,2,2,67,0,3,8,501,40.0
109,62,2,4,0,2,2,5,258,19-01700,1,2,70,0,N,5,247,40.0
110,36,0,6,N,N,2,6,371,06-08507,2,1,35,0,N,5,221,20.0
111,93,0,1,0,2,1,2,197,01-01301,8,2,59,0,3,0,0,20.0
112,6,4,N,3,5,1,6,370,13-04600,1,1,1,1,3,N,501,0.0
113,64,0,3,0,2,2,6,133,29-01901,9,1,80,0,N,3,111,20.0
114,82,4,6,0,N,2,6,102,28-01100,1,2,20,0,N,4,125,40.0
115,85,0,3,0,N,0,2,N,29-01901,1,2,94,N,N,3,N,40.0
116,32,2,1,2,3,2,6,258,36-03710,8,1,80,0,6,3,215,0.0
117,81,0,2,0,N,2,N,116,17-03529,6,1,49,0,N,5,296,40.0
118,68,4,4,3,5,2,N,114,06-07502,1,2,40,0,N,7,501,0.0
119,27,3,6,N,N,2,9,501,24-01004,1,2,46,0,N,5,320,20.0
120,8,0,N,0,3,1,9,221,40-00200,5,2,1,1,3,N,501,20.0
121,3,4,5,0,4,2,4,149,24-01004,1,2,27,0,N,5,361,20.0
122,79,1,4,0,N,0,N,204,32-00405,1,2,36,N,N,0,N,20.0
123,33,0,2,0,N,1,9,501,24-01004,9,1,73,1,4,0,501,20.0
124,47,4,1,0,2,2,3,204,17-03529,1,2,42,1,3,8,501,0.0
125,49,0,5,N,N,2,3,483,17-03529,1,1,50,2,3,7,266,0.0
126,73,0,3,0,N,1,1,495,19-01700,2,2,61,0,N,5,228,40.0
127,70,0,3,0,N,0,0,0,17-03529,1,2,94,N,N,4,N,20.0
128,60,4,4,4,6,1,N,188,32-00405,8,1,50,0,3,6,501,0.0
129,20,0,2,0,N,0,1,N,13-04600,2,2,55,N,N,2,N,40.0
130,82,1,2,0,N,2,N,147,32-00405,1,1,53,1,3,3,157,0.0
131,41,0,6,0,N,1,8,501,24-01004,8,2,65,0,N,7,501,60.0
132,58,4,4,0,N,2,9,188,32-00405,1,1,53,0,2,5,211,20.0
133,2,0,N,2,3,2,1,144,32-00405,3,1,3,5,6,N,71,0.0
134,35,0,2,0,N,0,8,388,40-00200,1,1,88,N,N,4,138,20.0
135,42,0,1,0,4,1,9,501,26-02702,8,2,69,0,2,8,501,40.0
136,7,0,N,3,5,2,6,305,36-04010,6,2,14,1,2,N,130,0.0
137,34,0,2,N,N,0,0,N,51-01301,1,2,58,N,N,0,N,80.0
138,38,0,6,0,N,1,3,130,01-01301,8,2,56,0,3,0,0,20.0
139,35,0,5,0,2,1,2,501,08-00803,6,2,44,3,4,1,28,0.0
140,26,0,4,0,N,1,4,168,17-03529,9,2,48,0,N,8,501,40.0
141,50,0,4,0,N,2,1,248,26-02702,9,2,45,0,6,2,48,20.0
142,92,4,3,1,3,2,6,96,36-03710,1,2,74,0,N,3,121,0.0
143,79,4,1,0,3,2,1,178,32-00405,8,2,81,0,2,2,64,20.0
144,40,0,1,0,3,2,9,501,51-01301,9,1,31,0,2,8,501,40.0
145,59,0,5,0,N,2,4,214,40-00200,9,1,31,0,2,2,285,20.0
146,3,4,N,3,4,2,N,501,17-03529,1,1,1,4,5,N,191,20.0
147,37,0,4,0,N,1,2,41,26-02702,9,2,59,0,N,1,27,40.0
148,9,0,6,3,5,1,2,501,36-04010,6,2,15,0,7,0,501,20.0
149,60,0,4,0,N,2,N,122,38-00100,5,2,47,2,5,0,96,0.0
150,3,0,N,5,7,0,N,99,36-03710,2,2,3,N,N,N,N,40.0
151,63,0,6,1,4,1,9,501,06-07502,2,1,35,0,N,9,501,40.0
152,39,4,1,0,2,1,8,501,24-01004,6,1,87,0,2,7,501,60.0
153,18,4,6,0,5,0,3,N,36-03710,8,2,41,N,N,1,6,0.0
154,26,4,6,1,3,2,3,113,06-08507,1,2,37,0,N,7,492,0.0
155,32,2,1,0,5,2,8,501,06-08507,1,1,42,2,6,9,501,20.0
156,33,0,1,0,4,1,4,490,17-03531,1,2,64,0,2,0,424,20.0
157,18,4,6,2,3,1,6,432,36-03710,1,1,28,0,3,3,501,20.0
158,52,4,4,1,3,1,3,313,51-51255,1,2,57,0,3,4,316,20.0
159,10,4,N,2,4,2,6,285,32-00405,8,1,1,2,3,N,122,20.0
160,37,4,1,0,2,1,4,501,51-51255,6,2,31,0,2,8,501,60.0
161,1,0,N,2,4,1,N,331,13-04600,6,2,9,2,9,N,199,40.0
162,3,1,N,0,3,2,5,127,38-00100,3,2,11,1,5,N,122,0.0
163,22,4,6,2,4,2,4,201,32-00405,8,2,21,2,3,4,166,40.0
164,82,4,3,2,3,2,N,112,32-00405,1,2,93,0,N,2,78,0.0
165,45,0,2,0,2,1,3,397,13-04600,6,2,48,2,9,4,199,0.0
166,63,2,4,N,N,1,8,501,51-51255,1,1,39,0,N,9,501,40.0
167,48,0,1,0,2,1,3,254,40-00200,5,1,30,1,3,9,501,0.0
168,40,2,6,0,N,2,7,467,24-01004,1,2,24,0,N,4,227,40.0
169,20,4,6,1,3,0,5,N,26-02702,1,2,22,N,N,4,N,20.0
170,3,1,N,0,5,1,0,338,40-00200,1,2,12,2,4,N,196,0.0
171,70,0,4,0,N,2,N,190,13-04600,1,2,57,0,N,2,45,40.0
172,60,0,4,0,N,2,4,129,01-01301,1,1,62,0,N,6,303,40.0
173,22,1,6,N,N,2,6,271,51-51255,1,2,38,0,N,9,501,20.0
174,52,0,5,0,N,1,4,108,19-01700,6,2,59,0,2,3,313,20.0
175,23,0,6,1,4,0,0,N,13-04600,9,2,19,N,N,1,N,20.0
176,81,4,4,0,N,2,8,501,51-51255,1,2,64,2,4,4,174,0.0
177,7,2,N,2,4,2,9,501,51-01301,1,1,10,2,4,N,282,40.0
178,64,0,3,0,N,2,7,301,30-00600,3,1,26,0,5,1,263,20.0
179,67,0,5,0,2,1,1,378,51-51255,2,1,85,1,4,0,473,0.0
180,40,0,2,0,N,1,5,247,13-04600,1,2,32,0,N,6,317,40.0
181,43,2,1,1,2,1,2,223,36-03710,2,1,74,0,4,8,316,0.0
182,63,0,1,0,3,2,N,304,19-01700,8,1,67,0,2,2,217,20.0
183,21,4,6,1,3,1,8,421,24-01004,2,2,72,0,2,2,64,0.0
184,18,1,6,0,N,0,1,N,32-00405,8,2,19,N,N,0,N,40.0
185,64,0,6,0,N,0,6,N,08-00803,2,1,20,N,N,0,0,20.0
186,2,1,N,0,2,1,1,98,26-02702,1,1,4,2,4,N,501,0.0
187,16,1,6,0,N,1,N,437,30-00600,9,1,18,3,6,0,63,0.0
188,65,0,N,2,4,1,2,469,01-01301,1,1,2,2,4,N,87,40.0
189,4,0,N,0,5,1,3,501,38-00100,2,1,7,2,3,N,300,0.0
190,64,0,4,0,N,0,0,N,32-00405,6,1,55,N,N,2,75,20.0
191,26,1,6,0,3,0,N,0,06-08507,1,2,24,N,N,2,70,0.0
192,64,0,5,N,N,1,6,501,17-03529,1,2,59,0,N,9,501,40.0
193,65,0,3,0,2,0,2,74,29-01901,1,1,73,N,N,3,N,0.0
194,22,0,4,N,N,2,7,234,30-00600,9,2,52,0,N,1,6,20.0
195,11,1,N,0,4,2,7,501,51-01301,1,1,1,1,3,N,501,20.0
196,9,2,N,2,5,2,5,198,40-00200,1,1,8,2,4,N,97,20.0
197,0,0,6,0,N,1,8,231,26-02702,9,1,15,2,4,0,501,0.0
198,41,2,1,3,5,1,9,501,51-01301,1,2,61,0,2,3,501,20.0
199,63,0,1,0,3,1,2,137,30-00600,2,2,32,2,4,3,501,0.0
200,49,0,5,5,6,2,9,501,06-07502,2,1,63,0,N,2,68,0.0
201,89,1,1,3,6,2,5,319,32-00405,9,2,28,3,5,5,99,40.0
202,25,0,6,3,6,2,2,72,36-04010,6,2,29,0,3,7,501,0.0
203,70,4,1,0,2,2,3,423,26-02702,1,1,24,0,2,5,274,40.0
204,54,0,5,0,3,1,8,501,51-01301,6,1,38,0,3,3,501,60.0
205,50,0,5,0,4,2,2,102,40-00200,3,1,36,0,2,2,107,40.0
206,66,0,6,0,2,1,1,242,28-01100,6,2,18,3,7,0,105,0.0
207,75,0,4,N,N,1,6,366,32-00405,3,1,66,0,5,3,370,0.0
208,64,1,1,0,2,1,4,273,17-03531,1,2,30,0,2,0,119,40.0
209,38,0,4,0,2,2,9,501,24-01004,9,1,84,0,N,7,501,40.0
210,39,0,5,0,3,2,8,496,24-01004,2,2,42,3,4,1,15,0.0
211,66,4,1,0,3,1,3,497,08-00803,1,1,41,2,4,9,501,0.0
212,58,0,4,0,N,0,0,0,17-03531,2,1,61,N,N,0,0,60.0
213,81,0,3,N,N,2,7,30,01-01301,9,2,64,0,3,3,222,0.0
214,37,0,2,0,9,1,9,501,24-01004,2,2,39,1,11,0,501,20.0
215,76,0,4,N,N,1,5,406,19-01700,6,1,59,0,3,9,501,0.0
216,56,4,5,N,N,1,4,501,24-01004,1,1,73,0,4,8,501,20.0
217,47,0,4,0,N,2,9,501,24-01004,9,2,80,0,N,5,360,40.0
218,12,0,N,1,2,1,7,28,38-00100,2,2,5,2,3,N,300,0.0
219,56,0,1,0,2,1,N,501,13-04600,8,1,29,0,2,8,501,60.0
220,35,0,1,1,3,1,N,145,40-00200,8,1,59,0,2,0,0,0.0
