,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
156,51,0,4,0,N,1,8,438,26-02702,9,1,42,0,N,9,501,40.0
157,59,2,2,3,5,2,8,501,36-03710,8,1,59,0,N,2,63,20.0
158,51,4,N,3,5,1,1,406,26-02702,1,1,14,3,5,N,421,40.0
159,11,1,N,3,6,2,N,34,36-03710,8,2,6,1,6,N,375,40.0
160,6,0,1,0,2,1,N,63,40-00200,2,2,48,0,2,5,86,40.0
161,69,0,5,0,N,2,N,489,40-00200,3,1,36,0,2,2,107,20.0
162,92,0,3,0,3,1,3,282,36-03710,2,1,60,0,N,4,157,20.0
163,20,3,6,0,N,1,0,0,32-00405,8,2,63,0,N,1,11,40.0
164,3,0,1,0,2,2,N,90,40-00200,2,2,26,0,2,1,305,40.0
165,12,0,N,0,5,0,N,73,30-00600,1,1,8,N,N,N,N,20.0
166,15,0,3,0,N,2,0,231,26-02702,1,1,76,0,N,5,285,40.0
167,36,2,1,1,4,2,6,455,36-03710,9,2,76,0,5,5,501,0.0
168,15,0,6,0,N,0,0,N,26-02702,9,1,19,N,N,5,N,40.0
169,28,0,5,0,N,0,0,N,26-02702,1,2,54,N,N,1,22,20.0
170,58,1,4,N,N,1,9,501,30-00600,1,1,34,0,N,6,268,20.0
171,73,0,4,0,2,0,2,N,36-03710,2,2,48,N,N,2,49,20.0
172,44,0,4,1,3,2,1,11,38-00100,3,2,38,0,10,1,44,20.0
173,93,0,3,0,N,1,3,456,36-04010,1,2,75,0,3,8,501,20.0
174,55,4,1,0,2,2,7,501,26-02702,1,1,24,0,2,5,274,40.0
175,16,1,6,N,N,2,1,501,51-01301,1,1,39,0,N,9,501,40.0
176,56,0,5,0,2,1,7,501,08-00803,6,2,44,3,4,1,28,0.0
177,15,0,3,0,2,0,0,N,29-01901,1,1,73,N,N,3,N,20.0
178,72,0,4,0,N,1,3,86,36-03710,2,2,65,0,3,6,501,20.0
179,46,4,3,0,N,1,2,106,32-00405,2,2,70,0,2,1,195,20.0
180,65,0,5,0,2,1,N,501,36-03710,1,1,37,0,N,1,16,20.0
181,23,0,6,0,N,2,4,328,36-04010,6,2,29,0,3,7,501,20.0
182,68,4,1,2,4,1,5,501,51-51255,6,2,31,0,2,8,501,20.0
