,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
57,14,4,N,2,4,1,N,501,25-00503,1,1,14,2,4,N,501,100.0
58,50,0,5,1,2,2,6,353,25-01300,1,2,50,1,2,6,353,100.0
59,53,0,5,2,7,1,5,501,25-02800,6,2,53,2,7,5,501,100.0
60,12,2,N,1,3,1,N,501,25-02800,2,2,12,1,3,N,501,100.0
61,40,4,1,2,4,1,7,431,25-01000,8,2,40,2,4,7,431,100.0
62,16,0,6,2,4,1,0,501,25-00503,9,2,16,2,4,0,501,100.0
63,80,0,3,0,N,2,2,88,25-01300,6,2,80,0,N,2,88,100.0
64,24,4,6,1,6,2,3,137,25-00503,2,2,24,1,6,3,137,100.0
65,23,0,6,0,4,1,1,379,25-01000,6,1,23,0,4,1,379,100.0
66,17,1,6,3,5,2,0,176,25-00703,1,1,17,3,5,0,176,100.0
67,19,4,6,N,N,0,1,N,25-00703,1,2,19,N,N,1,N,100.0
68,22,2,6,0,N,2,1,27,25-01000,8,1,22,0,N,1,27,100.0
69,47,0,1,2,4,1,7,276,25-01000,8,1,47,2,4,7,276,100.0
70,0,2,N,1,3,2,N,178,25-00503,9,1,0,1,3,N,178,100.0
71,94,0,3,N,N,0,0,N,25-00503,6,2,94,N,N,0,N,100.0
72,18,2,6,N,N,0,1,N,25-00503,9,2,18,N,N,1,N,100.0
73,59,0,6,0,N,1,8,501,25-01300,8,2,59,0,N,8,501,100.0
74,69,0,2,N,N,0,0,N,25-02800,2,1,69,N,N,0,N,100.0
75,63,0,4,0,N,1,3,127,25-01000,6,2,63,0,N,3,127,100.0
76,46,0,2,0,N,1,9,501,25-01300,6,1,46,0,N,9,501,100.0
77,27,0,6,N,N,0,2,69,25-01300,6,2,27,N,N,2,69,100.0
78,29,0,6,1,4,2,6,501,25-01300,2,1,29,1,4,6,501,100.0
79,37,0,2,0,2,1,0,0,25-02800,6,2,37,0,2,0,0,100.0
80,65,0,4,0,N,2,2,65,25-02800,2,2,65,0,N,2,65,100.0
81,20,2,6,N,N,0,0,N,25-00503,1,2,20,N,N,0,N,100.0
82,13,4,N,3,4,1,N,204,25-00703,6,2,13,3,4,N,204,100.0
83,18,4,6,N,N,0,1,N,25-00503,8,2,18,N,N,1,N,100.0
84,38,0,1,2,4,2,6,374,25-00703,2,1,38,2,4,6,374,100.0
85,76,3,5,0,N,2,4,225,25-00503,3,1,76,0,N,4,225,100.0
86,31,0,4,0,3,1,7,501,25-00703,2,1,31,0,3,7,501,100.0
87,15,4,6,1,3,1,0,501,25-01000,2,2,15,1,3,0,501,100.0
88,46,0,4,4,5,2,1,8,25-00703,6,2,46,4,5,1,8,100.0
89,0,4,N,3,4,2,N,15,25-00703,1,1,0,3,4,N,15,100.0
90,18,4,6,N,N,0,0,N,25-02800,8,2,18,N,N,0,N,100.0
91,84,0,3,0,N,2,1,28,25-01000,6,2,84,0,N,1,28,100.0
92,10,1,N,1,3,1,N,501,25-00703,1,1,10,1,3,N,501,100.0
93,49,0,6,0,N,1,6,369,25-00503,8,1,49,0,N,6,369,100.0
94,27,4,2,0,2,2,4,323,25-00703,1,1,27,0,2,4,323,100.0
95,41,0,6,1,2,2,6,344,25-01000,9,2,41,1,2,6,344,100.0
96,51,0,4,0,2,2,2,60,25-00703,8,2,51,0,2,2,60,100.0
97,29,4,6,2,3,2,3,103,25-00703,2,2,29,2,3,3,103,100.0
98,0,0,N,1,3,2,N,226,25-01000,2,1,0,1,3,N,226,100.0
99,21,2,1,1,3,2,4,178,25-00503,2,1,21,1,3,4,178,100.0
100,36,0,6,0,4,1,5,501,25-01000,9,1,36,0,4,5,501,100.0
101,84,0,3,N,N,0,0,N,25-02800,6,2,84,N,N,0,N,100.0
102,50,0,4,0,N,1,6,464,25-00503,9,1,50,0,N,6,464,100.0
103,90,0,3,0,4,2,0,391,25-00703,6,1,90,0,4,0,391,100.0
104,20,4,6,0,2,2,6,474,25-02800,8,2,20,0,2,6,474,100.0
105,1,4,N,1,6,2,N,137,25-00503,8,1,1,1,6,N,137,100.0
106,81,0,3,0,N,2,0,0,25-00503,6,1,81,0,N,0,0,100.0
107,50,2,4,0,2,1,5,234,25-00503,1,2,50,0,2,5,234,100.0
108,35,0,4,1,2,1,0,0,25-00703,9,2,35,1,2,0,0,100.0
109,1,0,N,1,4,2,N,501,25-01300,2,2,1,1,4,N,501,100.0
110,7,4,N,2,4,1,N,195,25-00503,9,1,7,2,4,N,195,100.0
111,14,1,N,2,4,2,N,501,25-00503,1,1,14,2,4,N,501,100.0
112,1,1,N,1,3,1,N,501,25-01300,9,1,1,1,3,N,501,100.0
113,31,2,6,0,2,1,7,378,25-00703,9,2,31,0,2,7,378,100.0
114,20,4,6,2,7,1,1,366,25-00703,9,1,20,2,7,1,366,100.0
115,43,0,1,0,2,2,9,501,25-00503,9,1,43,0,2,9,501,100.0
116,18,2,6,N,N,0,3,N,25-01300,1,2,18,N,N,3,N,100.0
117,58,2,1,0,2,2,0,62,25-01000,1,1,58,0,2,0,62,100.0
