PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
25-01000,64,2,4,0,1,0,3,1,1,2195.3,6880,3,7,17800.0,1,0,N,2,2,2,2,68,72,833
25-00703,56,2,N,0,1,1,3,1,1,2195.3,9780,9,7,95400.0,9,156,N,2,2,2,2,118,292,7633
25-00703,46,1,1,0,1,0,2,1,2,2195.3,7190,5,9,22660.0,5,501,N,2,2,2,2,123,113,4862
25-00503,38,2,1,0,1,2,3,1,1,2872.7,7071,1,4,5600.0,6,211,N,2,2,2,2,64,90,2536
25-00503,54,1,3,0,1,0,2,1,1,2872.7,7390,10,9,195200.0,3,500,N,2,2,2,2,51,83,796
25-00703,54,2,4,0,1,N,N,1,1,2195.3,9920,12,9,6020.0,2,81,N,2,2,2,1,96,113,3790
25-00503,56,1,1,0,1,0,2,1,1,1457.2,7580,10,9,229200.0,5,499,N,2,2,2,2,96,122,5296
25-00703,66,2,1,0,1,0,2,1,1,2195.3,9920,9,8,82200.0,7,499,N,2,2,2,2,88,119,5047
25-00503,24,2,1,0,1,2,5,1,2,2872.7,7370,0,9,36100.0,4,498,N,2,2,2,2,87,96,6516
25-00503,3,2,4,0,1,4,4,1,1,2872.7,7270,1,9,41500.0,9,233,N,2,2,2,2,347,106,3026
25-01000,55,1,1,0,1,0,2,1,1,2195.3,9920,6,5,156030.0,3,499,N,2,2,2,2,108,101,4619
25-01300,38,1,1,0,1,0,3,1,1,2195.3,6870,1,9,70200.0,5,498,N,2,2,2,2,66,121,4465
25-01300,21,2,6,0,1,2,N,1,0,1457.2,9780,9,6,116100.0,0,498,N,2,2,2,2,124,137,5205
25-00503,55,2,1,0,1,2,3,1,1,1457.2,7181,10,9,78300.0,8,500,N,2,2,2,2,111,108,6616
25-00703,0,2,N,0,1,3,N,1,1,2195.3,9690,9,6,N,9,498,N,N,N,2,2,140,161,7633
25-00703,28,1,4,0,1,0,2,1,1,2195.3,7290,6,9,100020.0,1,499,N,2,2,2,2,266,66,4744
25-01300,45,1,1,0,1,0,2,1,1,2447.1,7480,5,9,44000.0,7,498,N,2,2,2,2,109,158,3923
25-02800,54,1,1,0,1,0,2,1,1,3683.9,8090,3,7,183000.0,1,28,N,2,2,2,2,82,128,4608
25-01300,18,1,1,1,1,0,6,1,2,1457.2,7780,13,8,165400.0,6,221,N,2,2,2,2,78,74,2790
25-00703,66,2,1,0,1,0,2,1,1,2447.1,4380,7,5,70700.0,6,387,N,2,1,2,2,95,115,3059
25-02800,68,2,6,0,1,0,3,1,1,3683.9,9920,10,5,-800.0,6,381,N,2,2,2,2,94,144,2593
25-00703,70,2,3,0,1,0,2,1,1,2195.3,8070,9,5,423400.0,3,84,N,2,2,2,2,222,109,5037
25-00703,49,2,1,0,1,0,5,1,2,2195.3,7460,10,10,66500.0,6,499,N,2,2,2,2,85,203,1060
25-00703,66,1,4,0,1,0,2,1,1,2195.3,9780,9,5,33300.0,2,36,N,2,1,2,2,198,120,5185
25-01300,35,1,1,0,1,0,3,1,1,1457.2,690,10,9,200.0,6,286,N,2,2,2,2,68,85,3061
25-00503,10,1,6,0,1,0,N,1,0,2872.7,8070,12,4,667000.0,0,252,N,2,2,2,2,67,33,1313
25-00703,61,2,1,0,1,0,N,1,2,2195.3,9780,9,8,65800.0,2,497,N,2,2,2,2,88,262,5380
25-02800,50,1,1,0,1,0,2,1,2,1457.2,2690,5,8,88800.0,6,499,N,2,2,2,2,81,104,3379
25-00703,70,2,3,0,1,0,N,1,2,2195.3,9920,9,5,109200.0,0,399,N,2,1,2,2,48,94,2811
25-00703,55,1,1,0,1,0,2,1,1,2195.3,7190,3,9,352200.0,6,500,N,2,2,2,2,69,84,3076
25-02800,53,2,4,0,1,1,2,1,1,3683.9,9920,3,8,156030.0,6,200,N,2,2,2,1,52,114,4652
25-01300,53,1,1,0,1,0,2,1,2,2447.1,8192,4,5,423400.0,6,75,N,2,2,2,2,115,282,3469
25-00503,13,1,1,0,9,0,3,1,1,1457.2,9780,10,9,165100.0,8,389,N,N,1,2,2,69,103,7185
25-00503,21,1,1,0,1,0,2,1,0,2447.1,7490,10,5,503500.0,5,N,N,2,2,2,2,85,98,2421
25-01300,54,2,1,0,1,2,N,1,2,2447.1,7181,9,9,177000.0,4,499,N,2,2,2,2,310,90,4253
25-01300,0,1,1,0,1,N,7,1,2,3683.9,9780,9,6,N,0,497,N,2,2,2,2,116,124,7633
25-00703,50,1,1,0,1,0,2,1,1,2195.3,7080,10,N,N,6,498,N,2,2,2,2,81,83,5628
25-02800,52,1,1,0,1,0,3,1,1,2872.7,7072,10,9,91500.0,6,499,N,2,2,2,2,111,131,4876
25-00703,31,1,6,0,6,1,9,1,1,2195.3,7280,13,10,68800.0,7,500,N,2,1,2,2,66,125,4293
25-01000,3,1,1,0,1,0,3,1,2,1457.2,9780,9,5,N,9,497,N,2,N,1,2,62,114,7224
25-00503,15,1,1,0,1,1,2,1,2,2872.7,5295,1,7,321000.0,0,248,N,2,2,2,2,76,90,2171
25-00503,30,1,6,0,6,2,3,1,1,2872.7,7181,10,9,104300.0,9,382,N,2,2,2,2,121,116,2844
25-01000,59,2,4,0,1,0,N,3,2,2872.7,N,9,5,109200.0,0,499,N,2,1,2,2,81,82,3054
25-00703,0,2,N,0,1,1,4,1,2,2195.3,9690,9,N,N,9,496,N,2,N,2,2,147,176,7633
25-01300,35,2,1,0,1,2,N,1,2,1457.2,7380,6,10,76600.0,2,498,N,2,2,2,2,83,114,3520
25-01300,53,1,1,0,1,0,3,1,1,1457.2,4980,8,7,65700.0,6,499,N,2,2,2,2,61,110,4564
25-02800,48,2,4,0,1,0,2,1,1,2447.1,4795,6,8,470200.0,6,382,N,2,2,2,2,124,254,3376
25-00703,65,2,6,0,1,0,N,3,0,2872.7,9770,9,4,110010.0,1,81,N,2,1,2,1,58,74,702
25-01000,37,1,1,0,1,1,2,1,1,1457.2,7770,5,9,74120.0,5,501,N,2,2,2,2,100,109,2645
25-00703,65,2,1,0,1,0,N,1,1,3683.9,7570,13,9,37020.0,4,437,N,2,2,2,2,231,131,6721
25-00703,0,2,N,0,1,0,6,1,2,2195.3,9780,9,N,N,N,498,N,N,1,2,2,135,153,7633
25-00703,0,2,N,0,1,2,2,1,1,2195.3,9770,9,7,N,9,498,N,N,N,2,2,124,132,7633
25-00703,0,2,N,0,1,3,3,1,1,3683.9,9780,9,N,N,9,357,N,N,N,2,2,128,661,7633
25-02800,0,1,N,0,1,2,3,1,1,1457.2,9690,9,7,N,9,0,N,N,N,2,2,154,176,7633
25-00703,1,2,6,0,1,0,N,3,0,2195.3,9920,9,9,118500.0,0,7,N,2,2,2,2,55,57,1139
25-00503,13,2,6,0,1,0,4,1,1,2872.7,7570,5,9,11300.0,0,88,N,2,2,2,2,56,91,1016
25-00703,3,2,N,0,6,3,5,1,2,3683.9,9780,9,9,N,9,498,N,2,1,2,2,112,127,7633
25-01300,53,1,4,0,1,0,2,1,2,2447.1,7370,3,7,494500.0,4,499,N,2,2,2,2,72,101,2521
25-01300,0,2,3,0,1,2,3,1,1,1457.2,9920,9,5,11600.0,9,256,N,2,N,2,2,118,142,815
25-00703,48,1,1,0,1,0,2,1,2,2195.3,9920,14,9,201000.0,3,231,N,2,1,2,1,142,96,2767
25-01000,47,1,1,0,1,0,2,1,1,2447.1,7270,1,10,75070.0,5,499,N,2,2,2,2,76,110,2551
25-00503,31,1,6,0,1,0,2,1,2,2872.7,7270,10,8,106000.0,5,202,N,2,2,2,2,107,116,3959
25-00503,11,1,1,0,1,1,3,1,1,2872.7,7480,10,5,3100.0,8,229,N,2,2,2,2,51,112,1253
25-00503,53,2,1,0,5,2,5,1,2,2447.1,8090,9,4,346500.0,3,380,N,2,2,2,2,102,112,443
25-01300,28,1,1,0,1,1,2,1,1,2872.7,7270,1,5,85800.0,6,499,N,2,2,2,2,72,115,6669
25-01300,18,1,1,0,1,0,2,1,1,3683.9,7370,10,5,67900.0,7,25,N,2,2,2,2,128,110,6999
25-01000,52,2,1,0,1,0,2,1,2,3683.9,280,1,5,42800.0,7,25,N,2,2,2,2,86,108,4760
25-00503,38,1,6,0,1,2,3,1,2,2872.7,7190,10,5,181700.0,8,498,N,2,2,2,2,80,117,1537
25-01300,8,1,N,0,1,1,4,1,1,3683.9,9920,4,5,104000.0,8,250,N,2,2,2,2,151,104,2775
25-00703,53,2,1,0,1,0,5,1,1,2195.3,7970,10,9,1690.0,0,498,N,2,2,2,2,69,89,3608
25-00703,59,2,1,0,6,2,3,1,1,3683.9,9780,9,9,112500.0,9,420,N,N,2,2,2,123,133,7499
25-01000,12,2,N,0,1,1,3,1,2,3683.9,7470,13,9,10100.0,2,38,N,2,N,2,2,113,196,2691
25-00503,23,1,1,0,1,1,5,1,1,1457.2,7072,5,9,118000.0,6,501,N,2,2,2,2,87,115,3009
25-00703,5,2,6,0,1,N,N,1,2,2195.3,9780,9,6,113850.0,0,401,N,2,1,2,2,74,72,3351
25-02800,47,2,1,0,1,0,2,1,1,1457.2,6870,6,8,11800.0,5,378,N,2,2,2,2,82,127,3717
25-01300,57,2,1,0,1,0,N,1,1,1457.2,N,9,7,17400.0,1,384,N,2,2,2,2,60,94,4265
25-00703,74,2,6,0,1,0,N,3,1,2447.1,8191,9,5,423000.0,1,136,N,2,1,2,2,60,120,661
25-00703,0,1,N,0,1,2,4,1,1,2195.3,9770,9,N,N,9,495,N,N,N,2,2,131,176,7633
25-01000,15,2,6,0,1,0,N,3,0,2447.1,N,10,3,300000.0,0,89,N,1,2,2,2,249,84,1524
25-00503,4,2,6,0,1,N,N,1,0,2872.7,8192,1,5,450000.0,0,91,N,2,2,2,2,67,90,1406
25-01300,37,1,1,0,1,0,4,1,1,1457.2,7890,6,10,68200.0,6,499,N,2,2,2,2,73,75,4458
25-01300,42,2,1,0,1,0,3,1,2,1457.2,3590,9,8,103000.0,9,248,N,2,2,2,2,113,116,4825
25-00503,28,1,1,0,1,0,3,1,1,2872.7,7072,1,9,91100.0,9,499,N,2,2,2,2,67,98,3071
25-02800,15,1,1,0,1,1,3,1,2,1457.2,6991,10,8,72800.0,6,499,N,2,2,2,2,88,122,5032
25-00703,6,2,6,0,1,N,2,1,1,2195.3,9780,9,5,178400.0,3,352,N,2,2,2,2,54,122,3523
25-00703,78,2,1,2,1,0,N,2,1,3683.9,N,9,8,106000.0,2,425,N,2,N,2,2,73,323,5837
25-00703,0,1,N,0,1,3,5,1,1,2195.3,9690,9,7,N,9,495,N,N,N,2,2,113,176,7633
25-00703,37,2,1,0,1,0,4,1,1,1457.2,680,1,10,20400.0,6,428,N,2,2,2,2,81,108,4592
25-00703,0,2,N,0,1,2,4,1,2,2195.3,9690,9,7,N,9,494,N,N,N,2,2,129,176,7633
25-00703,56,2,1,0,1,0,2,1,1,2195.3,9780,9,N,38100.0,3,343,N,2,2,2,2,94,129,4380
25-00703,3,2,3,0,1,3,4,1,1,2195.3,9780,9,9,11500.0,1,121,N,2,N,2,2,119,138,6634
25-01000,33,1,6,0,1,0,3,1,2,2195.3,7670,10,9,98000.0,3,498,N,1,2,2,2,64,91,3883
25-00703,0,1,N,0,1,2,3,1,1,2195.3,9770,9,N,N,9,195,N,2,2,2,2,134,268,7633
25-00703,56,2,3,0,1,0,2,1,1,2195.3,9780,9,9,31000.0,0,175,N,2,1,2,2,95,146,6291
25-00703,14,2,6,0,1,0,2,1,1,2195.3,7370,1,10,9500.0,7,498,N,2,2,2,2,79,86,2414
25-00503,15,2,1,0,1,1,4,1,1,2872.7,7380,10,9,171920.0,0,498,N,2,2,2,2,51,87,2593
25-01300,31,1,1,0,1,0,4,1,1,2447.1,2690,3,11,65020.0,6,500,N,2,2,2,2,88,106,5037
25-01000,49,2,6,0,9,0,N,3,0,2195.3,9920,9,9,16220.0,0,96,N,2,2,2,2,114,400,6108
25-00503,59,1,1,0,1,0,4,1,1,2872.7,8561,10,7,34900.0,3,499,N,2,N,2,2,86,239,1282
25-02800,0,1,N,0,1,3,3,1,1,1457.2,9920,9,7,N,N,500,N,2,2,2,2,129,134,7633
25-00703,0,2,N,0,1,1,6,1,1,2195.3,9780,9,N,N,9,339,N,N,2,2,2,85,543,7633
25-01300,14,1,6,0,1,1,3,1,1,1457.2,6890,6,5,181000.0,3,498,N,2,2,2,2,140,121,3242
25-00703,65,1,6,4,1,3,6,1,1,2195.3,2980,14,9,61700.0,5,499,N,1,2,2,2,151,113,4769
25-02800,22,2,6,0,1,1,3,1,2,3683.9,5275,7,5,8900.0,6,500,N,2,2,2,2,134,105,2909
25-00503,34,1,6,0,1,2,N,1,1,2872.7,7071,1,9,80200.0,9,499,N,2,2,2,2,103,388,4237
25-01000,57,1,1,0,1,0,3,1,1,2447.1,2480,3,10,69900.0,5,499,N,2,2,2,2,63,79,4349
25-00503,39,1,1,0,3,0,2,3,1,1457.2,4990,10,10,74100.0,7,499,N,2,2,2,2,109,93,4478
25-00503,36,1,1,0,6,2,2,1,1,3683.9,9920,14,9,156000.0,9,497,N,2,2,2,2,115,139,1170
25-00703,43,2,4,0,1,1,2,1,2,2195.3,4585,14,N,186000.0,6,499,N,2,2,2,2,130,142,6963
25-01300,56,1,6,0,1,0,2,1,2,3683.9,8070,10,5,118300.0,2,29,N,2,1,2,2,83,97,4504
25-00703,73,1,1,0,1,2,2,1,1,2195.3,6680,5,9,105000.0,6,384,N,2,1,2,2,86,118,3245
25-02800,55,2,6,0,1,0,5,1,1,3683.9,4971,7,9,78300.0,3,51,N,2,2,2,2,72,116,4026
25-01300,57,1,1,0,1,2,5,1,1,2195.3,9920,10,8,31200.0,3,405,N,2,2,2,1,92,100,5300
25-01000,36,1,1,0,1,0,4,1,2,2447.1,7880,3,8,181600.0,6,499,N,2,2,2,2,89,103,4500
25-00703,61,2,6,0,1,0,2,1,2,2195.3,9920,9,7,7640.0,4,498,N,2,2,2,2,65,62,2372
25-00703,54,2,1,2,1,2,2,1,1,2195.3,9920,9,8,30900.0,3,434,N,2,2,2,2,60,100,6243
25-00703,65,2,1,0,1,0,2,1,1,2195.3,9920,9,9,75050.0,9,497,N,2,2,2,2,95,118,6045
25-00703,0,1,N,0,1,3,5,1,1,3683.9,9770,9,N,N,N,496,N,2,N,2,2,142,162,7633
25-00703,0,1,N,0,1,3,4,1,1,2195.3,9690,9,N,N,9,497,N,N,N,2,2,130,176,7633
25-02800,19,1,1,0,1,0,N,1,2,1457.2,N,9,5,484000.0,4,0,N,2,2,2,2,70,132,4794
25-00703,50,1,6,0,1,0,3,1,2,2195.3,N,9,N,106500.0,9,26,N,2,1,2,2,197,95,4973
25-00703,73,1,1,0,1,0,N,1,2,2195.3,9780,9,5,18100.0,2,370,N,2,1,2,2,70,110,7633
25-00503,0,2,N,0,1,3,N,1,2,2447.1,9780,9,5,N,9,414,N,1,1,2,2,130,149,7633
25-00503,11,2,6,0,1,0,N,3,2,2872.7,7460,1,8,251200.0,0,397,N,2,2,2,2,69,37,854
25-00703,51,1,4,0,1,0,2,1,1,2195.3,9780,9,9,20100.0,3,499,N,2,N,2,2,98,107,4833
25-00703,66,1,N,0,1,2,4,1,2,2195.3,9780,9,9,N,9,126,N,2,N,2,2,119,128,7633
25-00703,13,2,6,0,1,0,2,3,2,2872.7,8090,13,3,37600.0,3,161,N,2,1,2,2,49,64,2749
25-01300,42,2,4,0,1,0,3,1,1,1457.2,4971,5,8,402000.0,6,233,N,2,2,2,2,85,159,5115
25-00703,15,1,1,0,1,0,4,1,1,2872.7,6991,1,9,57450.0,6,38,N,2,2,2,2,66,91,4306
25-01000,70,1,6,0,1,0,2,1,1,2195.3,7390,3,8,62900.0,3,259,N,2,1,2,2,55,75,2638
25-00503,71,2,1,0,2,0,N,3,0,2872.7,9920,9,7,473000.0,0,411,N,2,2,2,2,110,107,2141
25-00703,61,2,6,0,1,N,N,1,2,2195.3,9780,9,6,N,1,0,N,2,1,2,2,87,523,3919
25-00503,16,2,6,0,1,0,N,3,2,2872.7,7181,10,9,39100.0,0,498,N,2,2,2,2,42,80,1366
25-00703,0,1,N,0,1,0,6,1,1,2195.3,9690,9,N,N,9,493,N,2,1,2,2,120,176,7633
25-00703,0,2,N,0,1,2,5,1,1,2195.3,9780,9,N,N,N,497,N,N,N,2,2,153,176,7633
25-00703,48,1,1,0,1,0,2,1,1,1457.2,8180,1,9,8700.0,3,43,N,2,2,2,2,79,68,2689
25-00703,47,2,1,0,1,1,2,1,1,2195.3,7580,2,9,8000.0,6,499,N,2,2,2,2,99,231,4732
25-00503,9,2,6,0,1,0,N,1,0,3683.9,7870,13,7,113850.0,9,210,N,2,2,2,2,86,81,4709
25-00503,17,2,6,0,1,0,4,1,1,3683.9,7580,2,N,N,9,498,N,N,1,2,2,472,137,3334
25-00703,55,2,1,0,1,1,3,1,2,2447.1,7490,10,9,67900.0,6,267,N,2,2,2,2,166,86,3811
25-01300,24,1,1,0,1,2,3,1,1,1457.2,7680,10,8,790.0,9,91,N,2,2,2,2,118,123,6073
25-00503,46,1,1,0,1,0,2,1,1,2447.1,7470,1,10,790.0,8,498,N,2,2,2,2,77,77,2363
25-00703,73,1,3,0,1,0,3,1,1,2195.3,9920,9,8,195000.0,2,91,N,1,1,2,2,70,124,6418
25-00703,57,2,3,0,1,0,3,1,2,2195.3,9780,9,5,7700.0,7,497,N,2,2,2,2,132,155,3278
25-00703,71,2,1,0,1,0,2,1,1,2447.1,7860,9,8,11080.0,6,499,N,2,2,2,1,75,84,2683
25-01000,50,1,1,0,1,0,N,1,1,1457.2,7580,11,5,65400.0,5,500,N,2,2,2,2,38,71,6450
25-01300,23,2,6,0,1,0,2,1,1,2447.1,7870,5,5,91700.0,6,235,N,2,2,2,2,76,230,4559
25-01300,14,2,6,0,1,0,N,1,0,2872.7,9780,9,9,278000.0,9,211,N,2,1,2,1,111,108,6064
25-01000,48,1,1,0,1,0,2,1,1,2447.1,7480,1,9,83050.0,6,498,N,2,2,2,2,119,123,2978
25-00503,28,2,1,0,1,0,N,1,1,2872.7,3095,5,8,90000.0,0,499,N,2,2,2,1,114,79,4318
25-01000,50,1,6,0,1,0,2,1,1,3683.9,7080,10,8,654000.0,7,498,N,2,2,2,2,74,80,6321
25-02800,78,1,6,0,1,0,3,1,1,3683.9,8180,9,8,210000.0,2,498,N,2,2,2,2,102,134,3023
25-00703,9,2,6,0,1,N,N,3,0,2195.3,7990,9,7,439200.0,0,82,N,2,1,2,2,55,27,809
25-01000,49,2,1,0,1,0,4,1,1,1457.2,4690,3,8,203000.0,7,359,N,2,2,2,2,128,125,5380
25-00503,40,1,1,0,1,0,6,1,2,3683.9,9920,9,9,77200.0,0,27,N,2,2,2,1,154,126,2902
25-00703,50,2,1,0,1,0,2,1,1,2195.3,7490,10,5,69200.0,6,499,N,2,2,2,2,83,95,2787
25-01300,44,1,1,0,1,1,3,1,1,1457.2,680,6,5,80500.0,5,499,N,2,2,2,2,112,116,3126
25-01000,37,2,1,0,1,1,2,1,1,2447.1,6992,7,7,174400.0,6,500,N,2,2,2,2,77,121,4753
25-02800,38,1,3,0,6,0,2,1,1,2447.1,7460,6,7,49500.0,9,501,N,2,2,2,2,84,81,4603
25-00503,28,2,6,0,1,1,3,1,2,1457.2,7870,10,9,57450.0,6,499,N,2,2,2,2,66,93,4145
25-00503,32,1,6,0,9,N,4,1,2,2872.7,6890,7,4,19170.0,8,499,N,2,2,2,2,147,99,3125
25-00503,68,1,1,0,1,0,3,1,1,2195.3,9780,9,9,180250.0,1,227,N,2,2,2,2,66,117,4583
25-00503,6,2,1,0,1,N,N,3,1,2872.7,9920,13,8,4200.0,1,25,N,2,1,2,2,116,428,967
25-01000,63,2,1,0,1,0,2,1,1,2447.1,2870,9,5,100000.0,4,392,N,2,N,2,1,71,112,3001
25-01300,28,1,6,0,9,N,5,3,2,2872.7,7460,7,7,41500.0,0,93,N,2,2,2,2,42,67,4215
25-00703,61,1,5,0,1,0,2,1,2,2195.3,8660,2,6,70700.0,1,3,N,2,2,2,2,87,203,5919
25-00503,20,2,6,0,1,N,6,3,2,2872.7,N,9,7,11500.0,0,9,N,2,1,2,2,62,114,918
25-01300,0,1,N,0,7,0,3,1,1,1457.2,9920,9,6,N,6,500,N,2,2,2,2,117,123,7582
25-01300,55,2,1,0,1,0,2,1,1,3683.9,7071,6,10,215000.0,6,501,N,2,1,2,2,74,123,4662
25-00503,62,2,3,0,1,0,N,1,2,2872.7,9920,10,5,38200.0,9,500,N,2,2,2,2,42,76,2400
25-01300,65,2,1,0,1,0,N,1,1,2447.1,5295,3,11,10000.0,6,423,N,2,2,2,2,153,111,4679
25-02800,40,1,4,0,6,0,5,1,1,3683.9,9920,9,6,203000.0,9,499,N,2,2,2,2,71,116,3657
25-00703,17,2,3,0,1,N,N,1,0,1457.2,9780,9,5,116000.0,0,83,N,2,2,2,2,52,18,854
25-01000,70,1,1,0,1,0,2,1,1,2447.1,9780,14,5,104900.0,1,357,N,2,1,2,2,127,141,5090
25-00703,0,2,N,0,1,0,N,1,2,2195.3,9690,9,N,N,3,65,N,N,1,2,2,96,90,7633
25-02800,63,2,6,0,1,0,N,1,1,1457.2,7490,13,8,91200.0,0,497,N,2,2,2,2,72,95,2991
25-00703,31,1,1,0,1,0,2,1,1,3683.9,7270,10,11,183000.0,6,499,N,2,2,2,2,70,98,3123
25-01000,19,2,6,0,1,N,N,3,0,2447.1,7570,13,5,3750.0,1,93,N,2,1,2,1,75,34,2024
25-00703,0,1,1,0,1,0,4,1,2,2195.3,9920,9,6,169000.0,9,498,N,N,2,2,2,84,139,7633
25-00703,47,2,1,0,1,0,2,1,1,2195.3,280,10,N,162600.0,5,499,N,2,2,2,2,96,145,5702
25-00703,0,1,N,0,1,2,4,1,1,2447.1,9780,9,N,N,9,497,N,N,N,2,2,121,170,7633
25-02800,31,2,3,0,1,1,2,1,2,2447.1,9920,9,10,N,7,245,N,2,2,2,2,121,174,7407
25-00703,57,1,4,0,1,0,N,3,1,2195.3,9920,N,8,56700.0,4,429,N,2,2,2,2,81,84,1019
25-02800,53,2,4,0,1,0,N,1,1,1457.2,9920,1,5,88000.0,2,246,N,2,2,2,2,67,65,4604
25-01000,14,2,6,0,1,0,N,3,0,1457.2,7990,9,8,111400.0,0,9,N,2,2,2,2,62,65,950
25-00703,54,1,1,0,1,0,2,1,1,2447.1,7670,7,9,33800.0,6,498,N,2,2,2,2,95,639,3541
25-00703,49,1,1,0,1,0,2,1,1,2195.3,7860,14,N,24950.0,0,17,N,2,2,2,2,85,114,5493
25-00703,0,1,N,0,1,3,4,1,1,2195.3,9690,9,N,N,9,137,N,N,N,2,2,81,174,7633
25-00703,66,2,4,0,1,0,N,1,2,2447.1,9780,12,5,491000.0,0,222,N,2,2,2,2,50,92,739
25-01000,68,2,3,0,1,0,3,1,1,2872.7,N,9,7,97000.0,4,421,N,2,1,2,2,159,210,4071
25-00703,52,1,1,0,1,0,3,1,1,2195.3,7490,10,5,10700.0,1,499,N,2,2,2,2,100,97,2901
25-01300,50,2,6,0,1,0,N,1,1,1457.2,7470,13,5,380000.0,0,94,N,2,2,2,2,64,92,2909
25-00703,50,2,1,0,1,0,2,1,1,2195.3,1880,3,9,73030.0,7,407,N,2,2,2,2,122,112,2810
25-01300,38,1,1,3,1,2,6,1,2,2872.7,690,10,7,19400.0,7,499,N,2,2,2,2,117,103,2291
25-00703,51,1,1,0,1,0,2,1,1,2195.3,7071,3,5,790.0,5,498,N,2,2,2,2,75,78,3105
25-00503,34,1,1,0,1,4,4,1,1,2195.3,9780,6,N,110050.0,7,500,N,2,2,2,2,458,128,7622
25-00703,49,1,4,0,1,0,3,1,1,2195.3,6690,3,8,560.0,3,203,N,2,1,2,2,191,101,3677
25-01000,53,2,1,0,1,0,2,1,1,2447.1,2970,6,5,104300.0,3,4,N,2,1,2,2,52,103,2779
25-01000,63,1,6,0,1,0,2,1,1,2447.1,7970,6,5,625400.0,6,499,N,2,2,2,2,122,126,4925
25-00703,0,2,N,4,1,2,4,1,1,1457.2,9780,9,9,N,N,499,N,2,1,2,2,143,295,7633
25-00503,47,1,1,0,1,0,3,1,2,1457.2,7270,1,10,49900.0,7,498,N,2,2,2,2,113,81,6455
25-00703,51,2,1,0,1,0,2,1,1,1457.2,7460,6,9,170540.0,1,241,N,2,2,2,1,124,112,6647
25-01000,28,1,1,0,1,1,4,1,1,3683.9,6690,5,9,85400.0,4,499,N,2,1,2,2,97,131,4468
25-01000,58,1,1,0,1,0,3,1,1,2447.1,4390,11,7,105000.0,8,497,N,2,2,2,2,82,112,2505
25-01300,13,1,4,0,1,0,4,1,1,3683.9,4980,14,8,144000.0,6,498,N,2,2,2,2,64,93,2926
25-00703,0,2,N,0,1,2,4,1,2,3683.9,9690,9,7,N,9,495,N,N,N,2,2,147,176,7633
25-00503,50,1,1,0,1,4,3,1,1,1457.2,7290,9,8,2900.0,0,266,N,2,2,2,2,173,117,6645
25-00503,15,2,6,0,1,0,N,1,0,2872.7,N,13,7,108000.0,0,228,N,2,2,2,2,43,24,722
25-00503,18,1,1,0,1,0,3,1,1,1457.2,7181,1,9,79200.0,5,500,N,2,2,2,2,70,105,4345
25-01300,50,1,6,0,1,0,2,1,1,2195.3,5670,13,11,141500.0,4,253,N,2,2,2,2,87,118,4695
25-00503,63,2,4,0,1,N,N,3,2,2872.7,9780,9,3,32300.0,0,88,N,2,2,2,2,71,113,890
