PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
25-01300,17,2,6,0,1,2,4,1,1,1457.2,5295,6,4,6400,1,501,N,2,2,2,2,63,78
25-01300,29,1,6,0,1,1,3,1,2,1457.2,7290,10,10,250000,9,501,N,2,2,2,2,68,78
25-02800,40,1,6,0,1,0,3,1,1,3683.9,670,2,5,25000,4,498,N,2,2,2,2,86,61
25-01300,50,1,6,0,1,0,N,1,1,1457.2,6991,9,9,130500,9,501,N,2,2,2,2,135,134
25-00503,89,2,6,0,1,0,2,1,1,2872.7,N,N,5,46200,6,501,N,2,1,1,2,109,104
25-00703,59,1,1,0,1,0,6,1,1,2195.3,6870,9,8,170000,9,501,N,2,2,2,2,50,49
25-01000,24,1,6,0,1,0,4,1,1,2447.1,5391,6,4,18000,3,501,N,2,2,2,2,113,125
25-01000,36,2,1,0,1,0,2,1,1,2447.1,1060,4,5,10000,2,501,N,2,2,2,2,68,67
25-00703,31,2,6,0,1,1,2,1,1,2195.3,2960,4,5,11200,2,74,N,2,2,2,2,151,210
25-01300,64,2,2,0,1,N,N,2,0,1457.2,N,N,5,12000,2,N,N,1,1,2,1,25,0
25-00503,27,2,3,0,9,0,2,1,2,2872.7,N,N,9,10500,2,224,N,2,2,2,2,83,82
25-01000,57,1,1,0,1,1,4,1,1,2447.1,9920,18,8,50000,6,458,N,2,2,2,2,68,58
25-01000,37,2,6,0,1,0,N,1,1,2447.1,7290,10,9,72000,7,501,N,2,2,2,2,101,101
25-00703,67,1,1,0,1,0,2,1,1,2195.3,7280,10,11,337000,9,501,N,2,2,2,2,69,60
25-02800,65,2,1,0,1,2,4,1,2,3683.9,N,N,7,0,0,501,N,2,2,2,2,67,78
25-00703,63,2,4,0,1,N,N,2,0,2195.3,N,N,5,0,0,N,N,1,1,2,1,51,0
25-00503,77,2,1,0,1,0,2,1,1,2872.7,5090,6,10,65400,7,501,N,2,2,2,2,214,114
25-01300,5,1,N,0,1,4,6,1,1,1457.2,N,N,2,N,N,200,N,2,2,2,2,98,99
25-00503,85,2,3,0,1,0,2,1,1,2872.7,N,N,9,23000,4,436,N,2,2,2,2,73,43
25-00703,57,1,4,0,1,0,N,1,2,2195.3,7071,9,5,50000,6,382,N,2,2,2,2,80,76
25-01300,67,1,1,0,1,0,2,1,1,1457.2,8191,12,9,103300,8,501,N,2,2,2,2,52,76
25-00703,45,1,2,0,1,0,N,1,2,2195.3,6991,9,10,220000,9,501,N,2,2,2,2,116,117
25-00703,13,2,N,0,1,2,4,1,1,2195.3,N,N,3,N,N,501,N,2,2,2,2,107,159
25-01300,55,2,1,0,1,0,2,1,1,1457.2,9590,16,9,75000,7,487,N,2,2,2,2,87,87
25-01300,17,2,6,4,8,4,6,1,2,1457.2,N,N,4,0,0,376,N,2,2,2,2,416,427
25-00503,17,2,6,0,1,2,4,1,2,2872.7,9290,15,4,0,0,346,N,2,2,2,2,87,64
25-00503,19,1,6,0,1,0,3,1,1,2872.7,7390,10,5,4500,1,501,N,2,2,2,2,94,73
25-00703,78,1,1,0,9,0,2,1,1,2195.3,N,N,7,89000,8,501,2,2,2,2,1,80,100
25-01000,37,1,1,0,1,2,4,1,1,2447.1,6870,9,9,92000,8,501,N,2,2,2,2,119,119
25-00703,37,2,1,0,1,2,4,1,1,2195.3,N,N,9,10,0,501,N,2,2,2,2,117,128
25-01000,55,2,1,0,1,0,2,1,1,2447.1,9170,15,9,70000,7,501,N,2,2,2,2,109,109
25-00703,74,2,1,0,1,0,2,1,1,2195.3,N,N,9,50600,6,501,N,1,2,1,1,58,67
25-01300,65,2,6,0,1,0,N,1,1,1457.2,8191,12,9,45000,5,345,N,2,2,2,2,72,82
25-02800,55,1,1,0,1,0,4,1,1,3683.9,4971,6,5,60000,6,501,N,2,2,2,2,54,59
25-00703,35,1,1,0,1,3,6,1,1,2195.3,8290,12,9,27000,4,209,N,2,2,2,2,173,163
25-00703,42,2,4,0,1,1,2,1,1,2195.3,7860,11,10,85400,7,501,N,2,2,2,2,102,116
25-02800,19,2,6,0,2,1,2,1,2,3683.9,8680,14,1,28200,4,210,N,2,2,2,2,180,249
25-00503,71,1,1,0,1,0,2,1,1,2872.7,7470,10,12,200150,9,501,N,2,2,2,2,79,77
25-00503,58,2,1,0,1,0,2,1,2,2872.7,N,N,5,0,0,11,N,2,2,2,2,339,299
25-00503,50,1,1,0,1,2,4,1,1,2872.7,770,3,9,150000,9,501,N,2,2,2,2,85,85
25-01000,40,2,4,0,1,0,N,1,1,2447.1,8191,12,9,135000,9,501,N,2,2,2,2,105,104
25-01000,71,1,1,0,1,0,2,1,1,2447.1,9290,15,5,46100,5,369,N,2,2,2,2,81,83
25-01300,9,1,N,0,1,0,4,1,1,1457.2,N,N,3,N,N,501,N,1,1,2,2,133,122
25-00503,27,2,6,0,1,0,N,1,2,2872.7,7380,10,9,72000,7,501,N,2,2,2,2,102,102
25-00503,42,1,1,3,1,3,5,1,2,2872.7,3080,4,12,81000,8,428,N,2,2,2,2,228,239
25-01000,53,1,1,0,1,0,2,1,1,2447.1,8680,14,9,18900,3,501,N,2,2,2,2,50,62
25-01300,2,1,N,0,6,2,3,1,2,1457.2,N,N,N,N,N,501,N,N,N,2,2,35,30
25-00703,3,1,N,0,9,4,6,1,2,2195.3,N,N,2,N,N,501,N,N,N,2,2,134,124
25-00703,75,2,6,0,1,0,N,1,1,2195.3,N,N,12,54200,6,487,N,2,2,2,2,64,64
25-00503,32,1,6,0,1,0,2,1,2,2872.7,7380,10,9,0,0,193,N,2,2,2,2,59,53
25-00503,59,1,1,0,1,1,3,1,1,2872.7,6780,8,9,657400,9,501,N,2,2,2,2,58,59
25-00503,21,2,6,0,1,1,3,1,2,2872.7,7380,10,5,12000,2,97,N,2,2,2,2,68,64
25-00503,52,2,1,0,6,1,3,1,1,2872.7,7380,10,12,131500,9,501,N,2,2,2,2,105,108
25-00703,71,2,4,0,1,0,2,1,1,2195.3,8080,12,9,47200,6,501,N,2,2,2,2,60,60
25-01300,47,1,6,0,1,0,N,1,2,1457.2,3390,4,10,169000,9,501,N,2,2,2,2,96,96
25-02800,7,2,N,0,1,2,5,1,1,3683.9,N,N,3,N,N,501,N,2,2,2,2,196,186
25-00503,48,1,6,2,1,3,5,1,2,2872.7,7790,10,4,15000,3,127,N,2,2,2,2,122,83
25-01300,49,1,1,0,1,0,3,1,1,1457.2,4971,6,5,74800,7,501,N,2,2,2,2,138,140
25-00703,15,1,6,0,1,1,3,1,1,2195.3,N,N,3,0,0,501,N,2,2,2,2,64,49
25-00503,15,2,6,0,6,2,5,1,1,2872.7,N,N,4,0,0,366,N,2,2,2,2,39,77
25-00703,23,2,6,0,1,0,4,1,1,2195.3,6870,9,9,4800,1,490,N,2,2,2,2,225,107
25-00503,84,2,3,0,1,0,N,1,1,2872.7,N,N,5,32000,4,216,N,2,2,2,2,362,252
25-01300,64,1,6,1,1,0,N,1,1,1457.2,770,3,3,28800,4,230,N,2,2,2,2,86,86
25-00703,10,2,N,0,2,1,3,1,2,2195.3,N,N,3,N,N,137,N,2,2,2,2,381,478
25-00503,85,1,3,0,1,0,N,1,2,2872.7,N,N,5,11800,2,97,N,1,1,1,1,45,45
25-00703,5,2,N,4,8,1,3,1,2,2195.3,N,N,1,N,N,106,N,2,2,2,2,90,119
25-01300,62,2,1,0,9,3,5,1,1,1457.2,8090,12,9,4500,1,501,N,2,2,2,2,58,69
25-01300,42,1,6,0,1,0,5,1,1,1457.2,6970,9,5,60000,6,501,N,2,2,2,2,85,70
25-00503,76,2,6,0,1,0,N,1,1,2872.7,9370,16,11,67900,7,501,N,2,2,2,2,91,94
25-01300,11,1,N,0,1,2,4,1,1,1457.2,N,N,3,N,N,441,N,2,2,2,2,61,68
25-01300,67,2,1,0,1,0,2,1,1,1457.2,5593,6,8,83030,7,501,N,2,2,2,2,49,61
25-02800,37,1,6,0,1,0,N,1,2,3683.9,4670,6,9,24000,4,194,N,1,2,2,2,118,118
25-00703,18,2,6,0,1,1,3,1,1,2195.3,N,N,4,6200,1,501,N,2,2,2,2,58,51
25-00703,74,1,1,0,1,0,2,1,1,2195.3,6991,9,11,283600,9,501,N,2,2,2,2,69,63
25-00503,19,1,6,0,1,N,N,3,0,2872.7,N,N,7,6000,1,N,N,2,2,2,2,16,0
25-00503,7,2,N,0,1,1,2,1,1,2872.7,N,N,3,N,N,501,N,2,2,2,2,118,122
25-00703,44,2,1,0,1,2,4,1,1,2195.3,8191,12,10,140000,9,501,N,2,2,2,2,64,66
25-01300,47,2,1,0,1,1,3,1,1,1457.2,9470,16,9,133000,9,501,N,2,2,2,2,57,76
25-00503,19,2,6,0,1,N,N,3,0,2872.7,7390,10,7,1000,1,N,N,2,2,2,2,4,0
25-00703,90,1,3,0,1,0,N,1,1,2195.3,N,N,12,56600,6,490,N,2,2,2,2,269,268
25-00703,51,1,1,0,1,0,4,1,1,2195.3,5593,6,7,20000,3,501,N,2,2,2,2,61,63
25-00503,30,1,1,0,1,1,4,1,2,2872.7,2390,4,10,50000,6,485,N,2,2,2,2,148,87
25-02800,42,2,4,0,1,2,3,1,2,3683.9,7890,11,5,81000,8,492,N,2,2,2,2,117,115
25-00703,27,2,1,0,6,1,5,1,2,2195.3,8670,14,7,20000,3,110,N,2,2,2,2,60,74
25-01000,33,1,1,2,1,4,6,1,1,2447.1,8191,12,7,90000,8,501,N,1,2,2,2,97,108
25-00503,15,1,6,0,1,N,N,3,0,2872.7,N,N,4,0,0,0,N,2,2,2,2,13,0
25-02800,10,2,N,0,1,2,3,1,1,3683.9,N,N,3,N,N,501,N,2,2,2,2,79,81
25-01300,61,1,1,0,6,0,2,1,1,1457.2,6490,8,10,66000,7,501,N,2,2,2,2,95,75
25-01000,57,1,1,0,1,0,3,1,2,2447.1,4580,5,5,100000,8,501,N,2,2,2,2,40,40
25-01000,14,2,N,0,1,2,4,1,1,2447.1,N,N,3,N,N,501,N,2,2,2,2,62,61
25-00503,27,1,1,0,1,0,2,1,2,2872.7,8590,14,9,45000,5,501,N,2,2,2,2,131,104
25-00503,12,1,N,0,1,1,3,1,1,2872.7,N,N,3,N,N,501,N,2,2,2,2,81,92
25-01300,42,1,1,0,1,1,3,1,1,1457.2,7860,11,9,35000,4,387,N,2,2,2,2,112,114
25-01000,15,2,6,0,1,3,5,1,1,2447.1,N,N,3,0,0,274,N,2,2,2,2,56,73
25-00503,3,2,N,2,1,2,4,1,2,2872.7,N,N,1,N,N,256,N,N,N,2,2,124,114
25-01300,50,2,1,0,1,0,4,1,1,1457.2,4170,5,5,77140,7,501,N,2,2,2,2,75,85
25-00703,74,1,4,0,1,0,N,1,2,2195.3,N,N,6,15900,3,126,2,2,1,2,1,92,71
25-00503,50,2,6,0,1,0,N,1,2,2872.7,7860,11,9,79000,7,501,N,2,2,2,2,39,32
25-01300,0,2,N,0,1,1,3,1,1,1457.2,N,N,N,N,N,438,N,N,N,2,2,70,74
25-01300,65,2,1,0,1,0,2,1,1,1457.2,5593,6,9,28300,4,277,N,2,2,2,2,50,57
25-00703,11,2,N,0,1,3,4,1,1,2195.3,N,N,3,N,N,328,N,2,2,2,2,64,60
25-00703,55,2,4,0,1,0,N,1,2,2195.3,3960,4,8,85000,8,501,N,2,2,2,2,99,90
25-00703,66,2,1,0,1,0,2,1,1,2195.3,N,N,9,14400,3,501,N,2,2,2,2,74,73
25-01300,61,1,1,0,1,0,2,1,1,1457.2,6190,7,4,51000,6,309,N,2,1,2,2,161,171
25-00503,20,1,6,0,1,N,N,3,0,2872.7,6170,7,7,10200,2,N,N,2,2,2,2,7,0
25-00703,47,1,1,0,1,2,4,1,1,2195.3,9670,17,9,61000,6,501,N,2,2,2,2,80,85
25-01300,49,1,1,0,1,0,2,1,1,1457.2,8090,12,9,112000,8,501,N,2,2,2,2,101,103
25-00703,84,1,1,0,1,0,4,1,1,2195.3,N,N,8,6200,1,501,N,2,1,2,1,68,58
25-00703,6,1,N,0,1,4,6,1,1,2195.3,N,N,2,N,N,168,N,2,2,2,2,105,116
25-00703,13,2,N,0,1,3,5,1,1,2195.3,N,N,3,N,N,401,N,2,2,2,2,27,26
25-00703,50,2,1,0,1,1,3,1,1,2195.3,4890,6,7,50000,6,501,N,2,2,2,2,73,73
25-00503,41,1,1,0,1,1,3,1,1,2872.7,8561,14,11,174000,9,501,N,2,2,2,2,105,135
25-00703,66,1,4,0,1,0,N,1,1,2195.3,6991,9,10,55000,6,477,N,2,2,2,2,52,52
25-00503,65,2,4,0,1,0,N,1,1,2872.7,8660,14,7,55800,6,471,N,2,2,2,2,281,249
25-00503,42,2,1,0,6,2,4,1,1,2872.7,5070,6,12,170000,9,501,N,2,2,2,2,87,106
25-00703,67,2,1,0,1,0,2,1,1,2195.3,N,N,11,20100,3,501,N,2,2,2,2,55,75
25-00503,8,1,N,0,1,4,6,1,1,2872.7,N,N,3,N,N,501,N,2,2,2,2,102,56
25-01000,0,2,N,0,1,3,5,1,1,2447.1,N,N,N,N,N,289,N,N,N,2,2,173,108
25-00703,73,2,4,0,1,0,N,1,1,2195.3,N,N,11,14900,2,100,N,2,2,2,2,155,164
25-00503,33,2,1,0,1,1,3,1,1,2872.7,8191,12,12,24000,3,501,N,1,1,2,2,115,112
25-00703,85,1,1,0,1,0,2,1,1,2195.3,4880,6,9,251360,9,501,N,2,2,2,2,53,53
25-01000,74,2,1,0,1,0,2,1,1,2447.1,N,N,7,43300,5,501,N,2,2,2,2,64,63
25-01000,29,1,6,0,1,0,2,1,1,2447.1,770,3,5,50000,6,501,N,2,2,2,2,66,64
25-00503,71,2,1,2,1,0,2,1,1,2872.7,7680,10,6,34000,4,501,N,2,2,2,2,109,95
25-00703,86,2,4,0,1,0,N,1,2,2195.3,N,N,12,106000,8,501,N,2,2,2,2,116,113
25-00503,41,1,1,0,1,0,2,1,2,2872.7,6690,8,5,116000,8,501,N,2,2,2,2,222,223
25-01300,5,1,N,0,1,2,4,1,1,1457.2,N,N,2,N,N,501,N,2,2,2,2,304,218
25-00703,52,1,4,0,1,0,N,1,2,2195.3,N,N,4,11500,2,94,N,2,2,2,2,88,88
25-00503,60,2,1,0,1,0,4,1,1,2872.7,8191,12,9,40000,5,501,N,2,2,2,2,300,209
25-02800,35,2,1,0,6,2,4,1,2,3683.9,4175,5,9,185000,9,501,N,2,2,2,2,47,46
25-00703,5,2,N,0,1,2,3,1,1,2195.3,N,N,2,N,N,490,N,2,2,2,2,162,161
25-01000,90,2,1,0,1,0,2,1,2,2447.1,N,N,8,3500,1,254,N,2,2,2,2,94,85
25-00703,55,2,4,0,1,0,N,1,1,2195.3,N,N,9,114700,8,501,N,2,2,2,2,99,99
25-00703,16,1,6,2,1,2,4,1,1,2195.3,9570,16,4,0,0,501,N,2,2,2,2,106,138
25-01000,34,2,6,0,1,0,N,1,2,2447.1,5570,6,10,54000,6,438,N,2,2,2,2,181,180
25-00703,73,2,1,0,1,0,2,1,1,2195.3,N,N,10,66300,6,501,N,2,2,2,2,121,122
25-00503,18,2,6,0,1,N,N,3,0,2872.7,7890,11,7,12000,2,N,N,2,2,2,2,69,0
25-00503,56,1,1,0,6,0,3,1,1,2872.7,7390,10,12,697000,9,501,N,2,2,2,2,58,58
25-02800,18,1,6,0,1,0,4,1,1,3683.9,N,N,5,0,0,501,N,2,2,2,2,468,312
25-00503,24,1,6,0,1,2,5,1,1,2872.7,7980,12,9,30000,4,396,N,2,2,2,2,95,65
25-00503,50,2,6,0,1,0,2,1,1,2872.7,2170,4,9,113100,8,501,N,2,2,2,2,63,53
25-00703,59,1,6,0,1,N,N,3,0,2195.3,N,N,10,0,0,0,N,2,2,2,2,19,0
25-00503,54,2,6,0,1,0,N,1,2,2872.7,7490,10,9,30000,4,229,N,2,2,2,2,138,137
25-01300,58,2,1,0,1,0,2,1,1,1457.2,9480,16,5,40000,5,501,N,2,2,2,2,145,156
25-00703,19,2,6,0,1,1,2,1,1,2195.3,7860,11,7,8500,2,37,N,2,2,2,2,57,24
25-01300,22,1,6,0,6,0,2,1,1,1457.2,3980,4,9,30600,4,501,N,2,2,2,2,137,94
25-01000,67,2,3,0,1,0,N,1,1,2447.1,7270,10,9,47000,6,386,N,2,2,2,2,64,63
25-00703,31,2,6,0,1,0,N,1,2,2195.3,7860,11,9,0,0,0,N,2,2,2,2,159,159
25-01300,29,2,6,0,6,1,2,1,1,1457.2,6780,8,10,82000,7,501,N,2,2,2,2,56,85
25-02800,10,2,N,0,1,1,2,1,1,3683.9,N,N,3,N,N,416,N,2,2,2,2,120,95
25-01300,69,1,4,0,1,0,N,1,1,1457.2,770,3,6,45600,5,361,N,2,2,2,2,146,146
25-00503,51,1,1,0,6,1,3,1,1,2872.7,2180,4,10,166000,9,501,N,2,2,2,2,56,76
25-01000,69,1,1,0,1,0,2,1,1,2447.1,7280,10,8,196020,9,501,N,2,2,2,2,100,100
25-00703,50,1,1,0,1,2,5,1,1,2195.3,6680,8,8,120000,9,501,N,2,2,2,2,35,36
25-01300,40,2,1,0,1,2,4,1,1,1457.2,8470,13,9,31000,4,501,N,2,2,2,2,69,69
25-01000,2,1,N,0,1,1,3,1,1,2447.1,N,N,N,N,N,501,N,N,N,2,2,369,207
25-00503,48,2,1,0,1,0,2,1,1,2872.7,5190,6,7,8000,2,501,N,2,2,2,2,94,91
25-00503,11,1,N,0,1,1,2,1,2,2872.7,N,N,3,N,N,230,N,2,2,2,2,94,127
25-00503,20,2,6,0,1,N,N,3,0,2872.7,9170,17,5,3000,1,N,N,2,2,2,2,20,0
25-00503,51,1,1,0,6,1,5,1,1,2872.7,2390,4,1,117000,8,392,N,2,2,2,2,57,42
25-01000,77,1,1,0,1,0,2,1,2,2447.1,6370,7,9,42600,5,501,N,2,2,2,2,53,49
25-00503,3,2,N,2,1,1,3,1,1,2872.7,N,N,1,N,N,501,N,N,N,2,2,52,68
25-00703,26,2,6,0,1,0,4,1,1,2195.3,8170,12,9,25000,4,418,N,2,2,2,2,85,77
25-00703,56,2,4,0,1,0,N,1,1,2195.3,4190,5,9,315000,9,501,N,2,2,2,2,76,77
25-00503,49,2,1,0,1,0,2,1,2,2872.7,N,N,9,13200,3,501,N,2,2,2,2,53,44
25-01000,76,2,1,0,1,0,2,1,2,2447.1,N,N,4,10000,2,82,N,2,1,2,2,138,124
25-00703,43,2,1,0,1,0,2,1,1,2195.3,8290,12,9,91400,8,501,N,2,2,2,2,93,83
25-00703,27,1,1,0,1,3,5,1,1,2195.3,6970,9,10,74000,7,340,N,2,2,2,2,116,157
25-01300,55,1,1,0,1,0,4,1,1,1457.2,8561,14,11,138500,9,501,N,2,2,2,2,63,63
25-00503,76,1,6,0,9,0,N,1,2,2872.7,4795,6,10,39700,5,325,N,2,2,2,2,195,197
25-00503,5,2,N,0,9,4,6,1,2,2872.7,N,N,2,N,N,159,N,2,2,2,2,128,118
25-00703,9,2,N,0,1,3,5,1,2,2195.3,N,N,3,N,N,362,N,2,2,2,2,102,144
25-02800,83,1,2,0,1,0,N,1,2,3683.9,N,N,5,30000,4,226,N,2,2,2,2,75,75
25-00503,41,2,1,0,1,2,4,1,1,2872.7,1170,4,10,53000,6,501,N,2,2,2,2,82,109
25-01300,36,2,6,0,1,0,N,1,1,1457.2,770,3,5,70000,7,501,N,2,2,2,2,64,70
25-00503,52,1,1,0,1,2,4,1,1,2872.7,6991,9,10,662000,9,501,N,2,2,2,2,123,124
25-00503,8,1,N,0,1,3,5,1,1,2872.7,N,N,3,N,N,501,N,2,2,2,2,85,79
25-00703,57,2,3,4,1,N,N,2,0,2195.3,N,N,5,7600,2,N,N,1,1,2,1,87,0
25-00503,57,1,6,0,6,0,N,1,2,2872.7,8191,12,10,172900,9,501,N,2,2,2,2,61,60
25-02800,38,1,6,0,1,0,N,1,2,3683.9,9160,15,10,87000,7,501,N,2,2,2,2,70,79
25-01300,42,2,1,0,1,3,5,1,1,1457.2,7470,10,10,61000,6,352,N,2,2,2,2,121,124
25-00503,40,2,6,0,6,0,N,1,1,2872.7,N,N,5,22000,3,176,N,2,2,2,2,61,51
25-00703,63,2,6,0,2,0,N,1,2,2195.3,7490,10,10,80000,8,501,N,2,2,2,2,144,145
25-01300,74,2,3,0,1,0,N,1,1,1457.2,7870,11,9,32400,4,233,N,2,2,2,2,57,73
25-01000,64,1,1,0,1,0,2,1,2,2447.1,N,N,4,21000,3,258,N,2,2,2,2,122,129
25-00703,55,1,2,0,1,0,N,1,2,2195.3,7870,11,10,170000,9,501,N,2,2,2,2,117,114
25-02800,72,1,1,0,1,0,2,1,1,3683.9,6170,7,5,84000,7,501,N,2,2,1,2,98,89
25-00503,38,1,6,0,1,0,2,1,2,2872.7,8370,13,9,29500,3,134,4,2,2,2,2,82,87
25-01300,4,1,N,0,1,2,4,1,1,1457.2,N,N,2,N,N,501,N,N,N,2,2,54,47
25-00703,74,1,2,0,1,0,N,1,2,2195.3,8370,13,5,100500,8,501,N,2,2,2,2,167,167
25-01300,12,1,N,0,6,2,4,1,1,1457.2,N,N,3,N,N,501,N,2,2,2,2,352,243
25-01300,55,2,6,0,2,N,N,3,0,1457.2,N,N,5,13200,2,196,N,1,1,2,2,18,0
25-00503,47,2,1,0,6,0,2,1,1,2872.7,N,N,12,0,0,501,N,2,2,2,2,125,115
25-01000,10,2,N,0,1,4,6,1,1,2447.1,N,N,3,N,N,501,N,2,2,2,2,101,136
25-00703,60,2,6,0,1,0,N,1,2,2195.3,9190,15,10,72000,7,501,N,2,2,2,2,41,41
25-00703,51,2,6,0,1,1,2,1,2,2195.3,N,N,6,19400,3,158,N,2,2,2,2,87,87
25-00503,21,2,6,0,1,0,3,1,1,2872.7,8191,12,5,12000,2,501,N,2,2,2,2,123,97
25-01300,15,1,6,2,1,2,4,1,2,1457.2,N,N,4,0,0,306,N,1,2,2,2,122,133
25-02800,40,1,1,0,1,0,2,1,2,3683.9,7290,10,7,120000,8,501,N,2,2,2,2,100,113
25-00503,45,2,1,0,6,2,4,1,2,2872.7,6590,8,9,248100,9,501,N,2,2,2,2,68,79
25-01300,43,1,1,0,6,0,2,1,1,1457.2,6672,8,12,160000,9,501,N,2,2,2,2,32,41
25-00503,68,2,1,0,1,0,2,1,1,2872.7,N,N,5,16000,3,485,N,2,2,2,2,63,53
25-01300,4,2,N,0,1,4,5,1,1,1457.2,N,N,1,N,N,501,N,N,N,2,2,93,97
25-00503,11,1,N,0,1,2,4,1,2,2872.7,N,N,3,N,N,195,N,2,2,2,2,350,209
25-00503,72,1,1,0,6,0,2,1,1,2872.7,1290,4,5,121200,8,501,N,2,2,2,2,114,114
25-02800,42,1,6,0,1,0,N,1,2,3683.9,8191,12,10,82000,7,501,N,2,2,2,2,122,123
25-01000,61,2,4,0,1,0,N,1,1,2447.1,9470,16,9,45000,5,338,N,2,2,2,2,123,133
25-01300,62,2,1,0,1,1,3,1,1,1457.2,7860,11,9,46100,5,501,N,2,2,2,2,111,110
25-01300,73,1,1,0,1,0,2,1,1,1457.2,2980,4,5,32000,4,501,N,2,2,2,2,62,61
25-00503,19,1,6,0,1,2,4,1,1,2872.7,7860,11,7,200,1,391,N,2,2,2,2,43,49
25-00503,6,1,N,0,1,1,3,1,2,2872.7,N,N,2,N,N,501,N,2,2,2,2,48,49
25-00503,77,2,1,0,1,0,2,1,1,2872.7,5381,6,8,55200,6,501,N,2,2,2,2,53,53
25-00703,27,1,6,0,1,0,N,1,2,2195.3,4971,6,9,26800,4,239,N,2,2,2,2,271,276
25-01300,28,2,6,0,1,0,4,1,1,1457.2,8270,12,10,55000,6,477,N,2,2,2,2,269,166
25-00703,56,1,1,0,1,0,2,1,1,2195.3,6970,9,9,335000,9,501,N,2,2,2,2,69,59
25-02800,60,2,1,0,1,0,2,1,1,3683.9,7870,11,12,117200,8,501,N,2,2,2,2,173,194
25-00503,13,2,N,0,1,3,5,1,1,2872.7,N,N,3,N,N,501,N,2,2,2,2,87,98
25-01000,57,2,3,0,1,0,N,1,1,2447.1,6380,7,5,78040,7,501,N,2,2,2,2,131,132
25-00503,4,1,N,0,6,2,4,1,1,2872.7,N,N,2,N,N,501,N,N,N,2,2,113,84
25-01000,84,2,6,0,1,N,N,2,0,2447.1,N,N,11,10400,2,N,N,1,1,2,1,25,0
25-00703,55,1,1,0,1,0,2,1,1,2195.3,4590,5,8,19000,3,133,N,2,2,2,2,100,130
