,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
14,6,2,13,2,2,2,N,2,4,1,N,N,1,3,2,N,N,298,36-03710,1,2,6,2,13,2,2,2,N,1,1,3,N,N,298,100.0
15,29,2,8,2,2,2,N,11,0,1,12,1,0,2,2,79000.0,8,501,26-02702,6,1,29,2,8,2,2,2,N,1,0,2,79000.0,8,501,100.0
16,61,2,7,2,2,2,N,10,0,1,16,6,0,N,1,40020.0,7,304,01-01301,2,2,61,2,7,2,2,2,N,1,0,N,40020.0,7,304,100.0
17,66,2,7,2,1,2,N,5,0,1,N,1,0,4,2,9500.0,3,138,28-01100,2,2,66,2,7,2,1,2,N,1,0,4,9500.0,3,138,100.0
18,67,2,13,2,2,2,N,5,0,1,10,3,1,2,2,66000.0,7,400,36-04010,2,1,67,2,13,2,2,2,N,1,1,2,66000.0,7,400,100.0
19,41,2,10,2,2,2,N,5,0,1,15,4,0,2,2,18900.0,3,200,51-51255,1,2,41,2,10,2,2,2,N,1,0,2,18900.0,3,200,100.0
20,33,2,9,2,2,2,N,7,4,3,14,6,N,N,0,12000.0,2,90,32-00405,1,1,33,2,9,2,2,2,N,3,N,N,12000.0,2,90,100.0
21,47,2,9,2,2,2,N,9,0,1,4,1,0,3,2,33000.0,5,372,32-00405,6,2,47,2,9,2,2,2,N,1,0,3,33000.0,5,372,100.0
22,62,2,7,2,1,2,N,5,0,1,N,3,0,N,1,9000.0,2,68,28-01100,9,2,62,2,7,2,1,2,N,1,0,N,9000.0,2,68,100.0
23,80,2,10,2,1,2,N,8,0,1,N,3,0,N,1,133900.0,9,501,51-51255,1,2,80,2,10,2,1,2,N,1,0,N,133900.0,9,501,100.0
24,42,2,8,2,2,2,N,6,0,1,12,1,0,2,1,18000.0,3,501,29-01901,2,2,42,2,8,2,2,2,N,1,0,2,18000.0,3,501,100.0
25,65,2,9,2,1,2,N,7,0,1,15,4,0,N,2,12300.0,2,101,32-00405,1,1,65,2,9,2,1,2,N,1,0,N,12300.0,2,101,100.0
26,41,2,9,2,2,2,N,5,1,1,14,5,1,2,2,15000.0,3,86,32-00405,1,2,41,2,9,2,2,2,N,1,1,2,15000.0,3,86,100.0
27,67,2,0,1,1,1,N,3,1,1,N,1,0,2,1,7500.0,1,472,38-00100,8,2,67,2,0,1,1,1,N,1,0,2,7500.0,1,472,100.0
28,29,2,10,2,2,1,N,7,0,1,6,6,0,N,2,25660.0,4,196,51-01301,2,2,29,2,10,2,2,1,N,1,0,N,25660.0,4,196,100.0
29,57,2,0,2,2,2,N,8,0,1,10,4,0,N,1,20300.0,4,155,30-00600,1,2,57,2,0,2,2,2,N,1,0,N,20300.0,4,155,100.0
30,57,2,0,2,2,2,N,7,0,1,9,3,0,N,1,56000.0,7,421,30-00600,1,2,57,2,0,2,2,2,N,1,0,N,56000.0,7,421,100.0
31,50,2,11,2,2,2,N,7,0,1,6,4,0,2,1,11000.0,2,64,17-03529,2,2,50,2,11,2,2,2,N,1,0,2,11000.0,2,64,100.0
32,20,2,8,2,2,1,N,7,0,1,14,6,0,N,2,0.0,0,0,26-02702,6,2,20,2,8,2,2,1,N,1,0,N,0.0,0,0,100.0
33,58,2,9,2,2,2,N,9,0,1,10,4,0,N,1,150000.0,9,501,32-00405,1,1,58,2,9,2,2,2,N,1,0,N,150000.0,9,501,100.0
34,56,2,12,2,2,2,N,5,1,1,N,6,0,N,1,0.0,0,0,06-07502,8,1,56,2,12,2,2,2,N,1,0,N,0.0,0,0,100.0
35,64,2,11,2,2,2,N,10,0,1,N,1,0,2,2,22000.0,4,501,17-03529,6,2,64,2,11,2,2,2,N,1,0,2,22000.0,4,501,100.0
36,63,2,9,2,1,2,N,7,0,1,N,4,0,2,2,820.0,1,64,32-00405,6,2,63,2,9,2,1,2,N,1,0,2,820.0,1,64,100.0
37,49,2,7,2,2,2,N,7,4,1,11,6,1,4,2,2000.0,1,235,08-00803,1,2,49,2,7,2,2,2,N,1,1,4,2000.0,1,235,100.0
38,25,2,7,2,1,1,N,3,0,1,14,6,0,2,2,10400.0,3,292,28-01100,2,1,25,2,7,2,1,1,N,1,0,2,10400.0,3,292,100.0
39,56,2,7,2,2,2,N,10,0,1,4,5,0,N,2,571000.0,9,501,06-08507,1,1,56,2,7,2,2,2,N,1,0,N,571000.0,9,501,100.0
40,61,2,8,2,1,1,N,7,0,1,N,4,0,2,1,11600.0,2,217,29-01901,2,1,61,2,8,2,1,1,N,1,0,2,11600.0,2,217,100.0
41,30,2,7,2,2,2,N,11,0,1,12,6,0,N,2,47000.0,7,358,28-01100,1,1,30,2,7,2,2,2,N,1,0,N,47000.0,7,358,100.0
42,50,2,13,2,2,2,N,8,4,1,11,1,0,2,1,25000.0,4,298,36-03710,2,2,50,2,13,2,2,2,N,1,0,2,25000.0,4,298,100.0
43,52,2,0,2,2,2,N,9,0,1,12,1,0,3,2,41000.0,7,226,40-00200,1,2,52,2,0,2,2,2,N,1,0,3,41000.0,7,226,100.0
44,26,2,7,2,2,2,N,5,0,2,4,6,N,N,0,3700.0,1,N,13-04600,2,1,26,2,7,2,2,2,N,2,N,N,3700.0,1,N,100.0
45,58,2,8,2,2,2,N,5,0,1,11,4,0,2,1,16500.0,3,391,24-01004,1,2,58,2,8,2,2,2,N,1,0,2,16500.0,3,391,100.0
46,63,2,10,2,2,2,N,5,0,1,15,6,0,N,1,8400.0,2,63,17-03531,2,1,63,2,10,2,2,2,N,1,0,N,8400.0,2,63,100.0
47,53,2,7,2,2,2,N,3,0,1,15,6,0,N,2,27000.0,5,204,13-04600,2,1,53,2,7,2,2,2,N,1,0,N,27000.0,5,204,100.0
48,61,2,8,2,2,2,N,9,0,1,9,4,0,N,1,27250.0,4,208,24-01004,1,1,61,2,8,2,2,2,N,1,0,N,27250.0,4,208,100.0
49,71,1,10,2,1,2,N,7,0,1,N,3,0,N,2,0.0,0,0,51-51255,6,2,71,1,10,2,1,2,N,1,0,N,0.0,0,0,100.0
50,29,1,0,2,2,2,N,8,0,1,12,6,1,2,2,52000.0,7,297,40-00200,9,2,29,1,0,2,2,2,N,1,1,2,52000.0,7,297,100.0
51,77,2,0,2,1,2,N,8,0,3,N,6,N,N,0,16500.0,3,136,38-00100,1,2,77,2,0,2,1,2,N,3,N,N,16500.0,3,136,100.0
52,24,2,7,2,2,2,N,5,0,1,16,6,0,6,1,9800.0,3,165,28-01100,2,2,24,2,7,2,2,2,N,1,0,6,9800.0,3,165,100.0
53,58,2,7,2,2,2,N,8,0,1,9,1,0,2,1,88000.0,8,501,06-08507,1,2,58,2,7,2,2,2,N,1,0,2,88000.0,8,501,100.0
54,47,2,7,2,2,2,N,4,1,1,N,1,0,4,2,0.0,0,137,08-00803,1,1,47,2,7,2,2,2,N,1,0,4,0.0,0,137,100.0
55,64,2,0,2,2,2,N,5,0,1,11,1,0,2,2,26300.0,4,454,38-00100,1,2,64,2,0,2,2,2,N,1,0,2,26300.0,4,454,100.0
56,32,2,13,2,2,2,N,4,2,1,6,6,0,N,2,26000.0,4,197,36-03710,2,2,32,2,13,2,2,2,N,1,0,N,26000.0,4,197,100.0
57,1,2,11,2,N,N,N,N,4,1,N,N,4,5,2,N,N,191,17-03529,1,1,1,2,11,2,N,N,N,1,4,5,N,N,191,100.0
58,60,2,13,2,2,2,N,7,0,1,16,4,0,4,1,14700.0,3,319,36-04010,2,2,60,2,13,2,2,2,N,1,0,4,14700.0,3,319,100.0
59,15,2,9,2,2,2,N,4,0,1,N,6,2,5,1,0.0,0,154,32-00405,6,1,15,2,9,2,2,2,N,1,2,5,0.0,0,154,100.0
60,41,2,11,2,1,1,N,7,0,1,7,3,4,5,2,11000.0,2,68,17-03529,2,2,41,2,11,2,1,1,N,1,4,5,11000.0,2,68,100.0
61,36,2,13,1,2,2,N,8,2,1,12,1,0,2,2,21300.0,4,302,36-03710,2,2,36,2,13,1,2,2,N,1,0,2,21300.0,4,302,100.0
62,40,2,13,2,2,2,N,3,0,1,N,6,1,4,2,0.0,0,123,36-03710,9,2,40,2,13,2,2,2,N,1,1,4,0.0,0,123,100.0
63,52,2,8,2,2,2,N,7,0,1,16,5,1,3,1,50400.0,7,325,29-01901,2,2,52,2,8,2,2,2,N,1,1,3,50400.0,7,325,100.0
64,51,2,0,2,2,2,N,6,0,1,10,4,0,6,1,122000.0,9,501,40-00200,3,2,51,2,0,2,2,2,N,1,0,6,122000.0,9,501,100.0
65,41,2,13,2,2,2,N,5,4,1,3,6,0,2,2,5000.0,1,72,36-03710,8,1,41,2,13,2,2,2,N,1,0,2,5000.0,1,72,100.0
66,77,1,12,2,1,2,N,9,0,1,4,1,0,2,2,75300.0,7,501,06-07502,6,1,77,1,12,2,1,2,N,1,0,2,75300.0,7,501,100.0
67,31,2,7,2,2,2,N,7,0,1,15,1,0,2,2,80000.0,8,501,08-00803,1,2,31,2,7,2,2,2,N,1,0,2,80000.0,8,501,100.0
68,7,2,0,2,2,2,N,3,1,1,N,N,1,2,2,N,N,218,30-00600,1,2,7,2,0,2,2,2,N,1,1,2,N,N,218,100.0
69,42,2,9,2,2,2,N,5,1,1,15,4,1,2,1,24100.0,4,139,32-00405,8,2,42,2,9,2,2,2,N,1,1,2,24100.0,4,139,100.0
70,2,2,0,2,N,N,N,N,0,1,N,N,0,9,1,N,N,41,38-00100,5,1,2,2,0,2,N,N,N,1,0,9,N,N,41,100.0
71,23,2,0,2,2,2,N,8,0,1,6,6,0,3,1,2500.0,1,494,38-00100,1,1,23,2,0,2,2,2,N,1,0,3,2500.0,1,494,100.0
72,36,2,0,2,2,2,N,12,0,1,11,2,2,5,2,22100.0,3,265,38-00100,3,2,36,2,0,2,2,2,N,1,2,5,22100.0,3,265,100.0
73,24,2,8,2,2,2,N,8,0,1,5,6,0,4,2,20000.0,4,171,29-01901,2,2,24,2,8,2,2,2,N,1,0,4,20000.0,4,171,100.0
74,46,2,10,2,2,2,N,9,0,1,9,2,0,2,1,50000.0,6,485,51-51255,2,2,46,2,10,2,2,2,N,1,0,2,50000.0,6,485,100.0
75,70,2,12,2,2,2,N,3,0,1,4,3,0,N,2,12700.0,3,104,06-07502,6,2,70,2,12,2,2,2,N,1,0,N,12700.0,3,104,100.0
76,17,2,7,2,2,2,N,4,0,1,11,6,2,6,1,10000.0,2,501,06-08507,6,2,17,2,7,2,2,2,N,1,2,6,10000.0,2,501,100.0
77,27,2,9,1,2,2,N,5,0,2,10,6,N,N,0,15000.0,3,N,32-00405,2,2,27,2,9,1,2,2,N,2,N,N,15000.0,3,N,100.0
78,38,2,10,2,2,2,N,7,0,1,15,4,0,N,1,50000.0,6,377,17-03531,2,1,38,2,10,2,2,2,N,1,0,N,50000.0,6,377,100.0
79,23,2,8,2,2,2,N,9,0,1,9,6,1,11,1,65000.0,6,501,24-01004,2,1,23,2,8,2,2,2,N,1,1,11,65000.0,6,501,100.0
80,64,2,7,2,2,2,N,10,0,1,15,1,0,2,1,19800.0,4,501,06-08507,1,1,64,2,7,2,2,2,N,1,0,2,19800.0,4,501,100.0
81,50,2,10,2,2,2,N,9,0,1,10,1,0,6,2,68260.0,7,376,17-03531,2,2,50,2,10,2,2,2,N,1,0,6,68260.0,7,376,100.0
82,35,2,0,2,2,2,N,7,0,1,9,6,0,N,1,410120.0,9,501,38-00100,1,1,35,2,0,2,2,2,N,1,0,N,410120.0,9,501,100.0
83,48,2,10,2,2,2,N,4,4,2,3,2,N,N,0,44000.0,6,N,51-51255,8,1,48,2,10,2,2,2,N,2,N,N,44000.0,6,N,100.0
84,36,2,8,2,2,2,N,5,0,3,8,6,N,N,0,0.0,0,0,24-01004,1,1,36,2,8,2,2,2,N,3,N,N,0.0,0,0,100.0
85,16,2,0,2,2,2,N,4,1,1,N,6,3,6,1,0.0,0,63,30-00600,9,2,16,2,0,2,2,2,N,1,3,6,0.0,0,63,100.0
86,69,2,0,2,1,2,N,9,0,1,11,1,0,3,1,80000.0,8,501,30-00600,3,2,69,2,0,2,1,2,N,1,0,3,80000.0,8,501,100.0
87,29,2,11,2,2,2,N,4,0,1,14,6,3,5,2,12000.0,2,381,17-03529,2,1,29,2,11,2,2,2,N,1,3,5,12000.0,2,381,100.0
88,37,2,8,2,2,2,N,9,0,1,10,2,0,N,2,144000.0,9,501,24-01004,1,1,37,2,8,2,2,2,N,1,0,N,144000.0,9,501,100.0
89,30,2,7,2,2,2,N,7,0,1,13,6,1,2,1,36000.0,5,205,19-01700,2,2,30,2,7,2,2,2,N,1,1,2,36000.0,5,205,100.0
90,3,2,13,2,N,N,N,1,0,1,N,N,3,5,1,N,N,182,36-04010,1,2,3,2,13,2,N,N,N,1,3,5,N,N,182,100.0
91,49,2,7,2,2,2,N,10,0,1,6,4,0,N,2,26500.0,5,201,13-04600,2,1,49,2,7,2,2,2,N,1,0,N,26500.0,5,201,100.0
92,22,2,9,2,2,2,N,4,1,1,15,6,0,4,2,19200.0,3,339,32-00405,8,1,22,2,9,2,2,2,N,1,0,4,19200.0,3,339,100.0
93,56,2,7,2,1,1,N,4,0,1,7,5,0,N,1,12600.0,2,96,19-01700,1,2,56,2,7,2,1,1,N,1,0,N,12600.0,2,96,100.0
94,24,2,7,2,2,2,N,5,0,1,11,6,0,3,1,6500.0,2,251,13-04600,2,2,24,2,7,2,2,2,N,1,0,3,6500.0,2,251,100.0
95,28,2,8,2,2,2,N,10,0,1,13,6,0,N,2,43800.0,7,330,29-01901,2,1,28,2,8,2,2,2,N,1,0,N,43800.0,7,330,100.0
96,51,2,8,2,2,2,N,9,0,1,14,1,1,3,2,40000.0,5,501,24-01004,1,2,51,2,8,2,2,2,N,1,1,3,40000.0,5,501,100.0
97,67,2,11,2,2,2,N,7,0,1,N,3,0,N,2,63000.0,7,501,17-03529,1,1,67,2,11,2,2,2,N,1,0,N,63000.0,7,501,100.0
98,34,2,8,2,2,2,N,12,2,1,4,1,0,2,2,140000.0,9,501,29-01901,1,2,34,2,8,2,2,2,N,1,0,2,140000.0,9,501,100.0
99,38,2,0,2,2,2,N,4,0,1,3,5,0,N,2,43000.0,6,327,38-00100,1,1,38,2,0,2,2,2,N,1,0,N,43000.0,6,327,100.0
100,45,2,8,2,2,1,N,9,0,1,15,6,0,3,1,13000.0,3,501,29-01901,1,2,45,2,8,2,2,1,N,1,0,3,13000.0,3,501,100.0
101,43,2,10,2,2,2,N,11,1,1,10,1,2,4,1,191000.0,9,501,51-51255,1,1,43,2,10,2,2,2,N,1,2,4,191000.0,9,501,100.0
102,64,2,7,2,2,2,N,8,0,1,12,1,0,2,1,0.0,0,107,08-00803,1,2,64,2,7,2,2,2,N,1,0,2,0.0,0,107,100.0
103,29,2,8,2,2,2,N,5,0,1,6,6,1,2,2,3440.0,1,19,29-01901,2,2,29,2,8,2,2,2,N,1,1,2,3440.0,1,19,100.0
104,50,2,7,2,2,2,N,9,0,1,4,1,0,2,2,190000.0,9,501,08-00803,1,2,50,2,7,2,2,2,N,1,0,2,190000.0,9,501,100.0
105,23,2,10,2,2,2,N,9,0,1,10,6,1,4,1,35000.0,5,501,51-01301,6,1,23,2,10,2,2,2,N,1,1,4,35000.0,5,501,100.0
106,42,2,8,2,2,2,N,10,0,1,9,1,3,5,2,250000.0,9,501,24-01004,1,1,42,2,8,2,2,2,N,1,3,5,250000.0,9,501,100.0
107,21,2,9,2,2,2,N,7,0,1,6,6,0,2,2,1200.0,1,210,32-00405,2,1,21,2,9,2,2,2,N,1,0,2,1200.0,1,210,100.0
108,26,2,10,2,2,2,N,12,0,1,12,6,0,N,2,54000.0,6,410,51-01301,1,1,26,2,10,2,2,2,N,1,0,N,54000.0,6,410,100.0
109,54,2,10,2,2,2,N,8,0,1,12,4,0,3,1,15600.0,3,115,17-03531,2,2,54,2,10,2,2,2,N,1,0,3,15600.0,3,115,100.0
110,79,2,7,2,2,2,N,10,0,1,N,6,0,N,1,109100.0,9,501,01-01301,1,1,79,2,7,2,2,2,N,1,0,N,109100.0,9,501,100.0
111,66,2,0,2,2,2,N,7,0,1,7,4,0,N,1,27650.0,5,226,40-00200,3,1,66,2,0,2,2,2,N,1,0,N,27650.0,5,226,100.0
112,39,2,10,2,2,2,N,12,0,1,11,4,1,2,1,145000.0,9,501,51-51255,1,1,39,2,10,2,2,2,N,1,1,2,145000.0,9,501,100.0
113,61,1,10,2,2,2,N,4,2,1,N,6,0,N,2,9000.0,2,68,17-03531,1,1,61,1,10,2,2,2,N,1,0,N,9000.0,2,68,100.0
114,30,2,9,2,2,2,N,7,1,1,14,2,1,7,1,5000.0,1,366,32-00405,1,1,30,2,9,2,2,2,N,1,1,7,5000.0,1,366,100.0
115,21,2,7,2,2,2,N,7,1,1,10,6,0,3,2,20000.0,4,202,01-01301,1,1,21,2,7,2,2,2,N,1,0,3,20000.0,4,202,100.0
116,87,2,7,2,1,1,N,4,0,3,N,3,N,N,0,8000.0,2,66,28-01100,1,2,87,2,7,2,1,1,N,3,N,N,8000.0,2,66,100.0
117,3,2,8,2,N,N,N,1,0,1,N,N,2,3,2,N,N,227,26-02702,2,2,3,2,8,2,N,N,N,1,2,3,N,N,227,100.0
118,17,2,8,2,2,2,N,4,0,1,10,6,1,4,1,1300.0,1,501,24-01004,9,1,17,2,8,2,2,2,N,1,1,4,1300.0,1,501,100.0
119,23,2,8,2,2,2,N,7,0,1,4,6,0,N,2,20000.0,3,152,24-01004,1,1,23,2,8,2,2,2,N,1,0,N,20000.0,3,152,100.0
120,8,2,0,2,2,2,N,3,1,1,N,N,4,6,2,N,N,16,30-00600,3,1,8,2,0,2,2,2,N,1,4,6,N,N,16,100.0
121,40,2,8,2,2,2,N,11,0,1,17,1,2,4,2,140000.0,9,501,24-01004,1,1,40,2,8,2,2,2,N,1,2,4,140000.0,9,501,100.0
122,60,2,8,2,2,2,N,10,0,1,10,5,0,4,1,44000.0,5,501,24-01004,1,2,60,2,8,2,2,2,N,1,0,4,44000.0,5,501,100.0
123,32,2,11,2,2,2,N,10,4,1,10,1,1,3,1,53000.0,7,501,17-03529,1,2,32,2,11,2,2,2,N,1,1,3,53000.0,7,501,100.0
124,22,2,13,2,2,2,N,4,2,1,14,6,0,6,2,16000.0,3,215,36-03710,8,2,22,2,13,2,2,2,N,1,0,6,16000.0,3,215,100.0
125,50,2,7,2,2,2,N,12,0,1,4,4,1,2,1,263000.0,9,501,06-08507,1,2,50,2,7,2,2,2,N,1,1,2,263000.0,9,501,100.0
126,83,1,0,1,1,1,N,5,0,1,N,5,0,N,1,25500.0,5,209,30-00600,1,1,83,1,0,1,1,1,N,1,0,N,25500.0,5,209,100.0
127,57,2,11,2,2,2,N,7,0,1,10,2,0,3,2,25100.0,4,501,17-03529,2,2,57,2,11,2,2,2,N,1,0,3,25100.0,4,501,100.0
128,45,2,11,2,2,2,N,10,0,1,6,1,0,2,1,5000.0,1,480,17-03529,1,1,45,2,11,2,2,2,N,1,0,2,5000.0,1,480,100.0
129,55,2,10,2,2,2,N,5,0,1,12,1,1,3,1,25000.0,4,221,17-03531,2,1,55,2,10,2,2,2,N,1,1,3,25000.0,4,221,100.0
130,67,2,7,2,2,1,5,7,0,1,N,5,0,3,2,36000.0,7,175,28-01100,2,1,67,2,7,2,2,1,5,1,0,3,36000.0,7,175,100.0
131,27,2,9,2,2,2,N,5,1,1,10,4,0,7,1,11000.0,2,197,32-00405,9,2,27,2,9,2,2,2,N,1,0,7,11000.0,2,197,100.0
132,69,2,7,2,2,2,N,10,0,1,N,3,0,N,1,67800.0,7,501,06-08507,6,2,69,2,7,2,2,2,N,1,0,N,67800.0,7,501,100.0
133,59,2,10,2,1,2,N,10,0,1,13,2,1,4,1,6300.0,2,71,51-51255,1,2,59,2,10,2,1,2,N,1,1,4,6300.0,2,71,100.0
134,45,2,9,2,2,2,N,3,1,1,3,6,2,3,2,20000.0,4,98,32-00405,1,1,45,2,9,2,2,2,N,1,2,3,20000.0,4,98,100.0
135,31,2,8,2,2,2,N,9,0,1,N,1,1,3,2,0.0,0,489,24-01004,9,2,31,2,8,2,2,2,N,1,1,3,0.0,0,489,100.0
136,67,2,10,2,2,2,N,10,0,1,14,6,0,N,1,56000.0,6,464,51-01301,1,1,67,2,10,2,2,2,N,1,0,N,56000.0,6,464,100.0
137,28,2,10,2,2,2,N,7,0,1,10,6,0,N,2,90000.0,8,501,51-51255,9,1,28,2,10,2,2,2,N,1,0,N,90000.0,8,501,100.0
138,29,2,0,2,2,2,N,5,0,1,3,1,0,2,2,60000.0,8,484,30-00600,1,1,29,2,0,2,2,2,N,1,0,2,60000.0,8,484,100.0
139,65,2,7,2,2,2,N,7,0,1,9,3,0,N,2,38000.0,6,314,13-04600,2,1,65,2,7,2,2,2,N,1,0,N,38000.0,6,314,100.0
140,0,2,13,2,N,N,N,N,2,1,N,N,3,5,2,N,N,42,36-03710,9,2,0,2,13,2,N,N,N,1,3,5,N,N,42,100.0
141,66,2,0,2,2,2,N,5,0,1,N,2,0,N,1,6000.0,2,49,40-00200,1,2,66,2,0,2,2,2,N,1,0,N,6000.0,2,49,100.0
142,42,2,10,2,2,2,N,7,1,1,14,6,2,3,2,25000.0,4,122,51-01301,8,2,42,2,10,2,2,2,N,1,2,3,25000.0,4,122,100.0
143,62,2,12,2,2,2,N,10,0,1,11,1,0,2,1,25000.0,4,501,06-07502,6,2,62,2,12,2,2,2,N,1,0,2,25000.0,4,501,100.0
144,60,2,0,2,2,2,N,8,0,1,10,4,0,N,1,30150.0,4,228,38-00100,1,2,60,2,0,2,2,2,N,1,0,N,30150.0,4,228,100.0
145,87,2,8,2,2,2,N,10,0,1,N,3,0,N,2,12000.0,3,98,29-01901,1,2,87,2,8,2,2,2,N,1,0,N,12000.0,3,98,100.0
146,43,2,0,1,2,1,N,6,0,1,N,6,0,N,2,9000.0,2,68,40-00200,3,1,43,2,0,1,2,1,N,1,0,N,9000.0,2,68,100.0
147,27,2,9,2,2,2,N,7,1,1,N,1,0,2,2,0.0,0,281,32-00405,1,1,27,2,9,2,2,2,N,1,0,2,0.0,0,281,100.0
148,53,2,0,2,2,2,N,7,0,1,3,3,0,2,1,9500.0,2,501,30-00600,1,1,53,2,0,2,2,2,N,1,0,2,9500.0,2,501,100.0
149,55,2,9,2,1,2,N,7,0,1,10,5,0,2,2,23000.0,4,323,32-00405,2,2,55,2,9,2,1,2,N,1,0,2,23000.0,4,323,100.0
150,93,2,9,2,1,2,N,7,4,1,N,4,0,N,2,10000.0,2,81,32-00405,1,2,93,2,9,2,1,2,N,1,0,N,10000.0,2,81,100.0
151,27,2,0,2,2,2,N,6,0,1,N,1,2,4,2,0.0,0,194,40-00200,1,2,27,2,0,2,2,2,N,1,2,4,0.0,0,194,100.0
152,42,2,7,2,2,2,N,5,0,1,8,1,2,4,2,0.0,0,294,06-08507,1,2,42,2,7,2,2,2,N,1,2,4,0.0,0,294,100.0
153,20,2,7,2,2,2,N,7,0,1,12,6,0,N,2,8000.0,2,60,19-01700,1,1,20,2,7,2,2,2,N,1,0,N,8000.0,2,60,100.0
154,63,2,13,2,1,2,N,9,2,1,11,6,0,N,2,25100.0,4,190,36-03710,8,2,63,2,13,2,1,2,N,1,0,N,25100.0,4,190,100.0
155,63,2,8,2,2,2,N,12,4,1,16,1,0,2,1,2010.0,1,501,24-01004,1,2,63,2,8,2,2,2,N,1,0,2,2010.0,1,501,100.0
156,24,2,10,2,2,2,2,7,4,1,16,4,0,N,2,38200.0,5,288,51-51255,8,1,24,2,10,2,2,2,2,1,0,N,38200.0,5,288,100.0
157,48,2,11,2,2,2,N,10,0,1,9,2,0,N,1,96500.0,8,501,17-03529,2,2,48,2,11,2,2,2,N,1,0,N,96500.0,8,501,100.0
158,49,2,11,2,2,2,N,9,0,1,5,4,2,3,1,82000.0,8,403,17-03529,1,2,49,2,11,2,2,2,N,1,2,3,82000.0,8,403,100.0
159,40,2,13,2,2,2,N,3,0,1,7,1,2,6,1,300.0,1,199,36-04010,2,1,40,2,13,2,2,2,N,1,2,6,300.0,1,199,100.0
160,46,2,7,2,2,2,N,1,0,1,10,6,0,4,1,11300.0,2,173,19-01700,1,1,46,2,7,2,2,2,N,1,0,4,11300.0,2,173,100.0
161,67,2,0,2,2,2,N,9,0,1,6,1,0,2,1,36400.0,6,404,40-00200,9,1,67,2,0,2,2,2,N,1,0,2,36400.0,6,404,100.0
162,44,2,7,2,2,2,N,7,0,1,5,6,0,N,2,15500.0,3,118,13-04600,2,1,44,2,7,2,2,2,N,1,0,N,15500.0,3,118,100.0
